// HSD Syllabary Data Partition
// 地区：新疆維吾爾自治區-昌吉回族自治州-吉木薩爾縣-城鎮
// 来源：周磊、王燕《吉木薩爾方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	新疆維吾爾自治區-昌吉回族自治州-吉木薩爾縣-城鎮
@SRC	周磊、王燕《吉木薩爾方言志》

@INI	p	pʰ	m	f	v	t	tʰ	n	l	ts	tsʰ	s	ʂ	k	kʰ	x
@FIN	a
@TON	陰平	44
@TON	陽平上	51
@TON	去聲	213

// Initial	Final	Tone	CharList (Space separated)
p	a	陰平	巴 芭 笆 疤 扒
p	a	陽平上	拔 跋 把 靶 爸
p	a	去聲	霸 壩 八 罷 把 耙
pʰ	a	陰平	趴 粑 帕
pʰ	a	陽平上	爬 鈀
pʰ	a	去聲	怕
m	a	陰平	媽
m	a	陽平上	麻 螞 馬 碼
m	a	去聲	罵 抹
f	a	陰平	發
f	a	陽平上	乏 伐 筏 閥 罰 耍 刷
f	a	去聲	法 髮 乏 伐
v	a	陰平	媧 窪 蛙 挖
v	a	陽平上	娃 瓦
v	a	去聲	襪 窊 凹
t	a	陰平	搭 答 褡 耷
t	a	陽平上	打 達
t	a	去聲	大 答 搭
tʰ	a	陰平	他
tʰ	a	陽平上	踏
tʰ	a	去聲	塌 溻 塔 獺 榻
n	a	陽平上	拿 哪
n	a	去聲	納 捺
l	a	陰平	拉 塌
l	a	去聲	蠟 臘 辣 落
ts	a	陰平	紮
ts	a	陽平上	雜 砸 咋 閘 軋 炸 鮓 鍘 咱 拃
ts	a	去聲	咂 軋 詐 榨 炸 柵 眨 奓
tsʰ	a	陰平	差
tsʰ	a	陽平上	茶 搽 碴 查 察 茬
tsʰ	a	去聲	岔 差 杈 插 擦 餷 衩 詫 䃰
s	a	陰平	撒 沙
s	a	陽平上	灑 撒 薩 廈
s	a	去聲	趿 殺 剎
ʂ	a	陽平上	傻
k	a	陽平上	尕 尜 蹶 蹽
kʰ	a	陽平上	卡 揩 咯
x	a	陰平	哈
x	a	陽平上	哈
x	a	去聲	瞎 嚇 下
// HSD Syllabary Data Partition
// 地区：新疆維吾爾自治區-昌吉回族自治州-吉木薩爾縣-城鎮
// 来源：周磊、王燕《吉木薩爾方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	新疆維吾爾自治區-昌吉回族自治州-吉木薩爾縣-城鎮
@SRC	周磊、王燕《吉木薩爾方言志》

@INI	p	pʰ	m	f	v	t	tʰ	n	l	ts	tsʰ	s	k	kʰ	x	ŋ
@FIN	ai
@TON	陰平	44
@TON	陽平上	51
@TON	去聲	213

// Initial	Final	Tone	CharList (Space separated)
p	ai	陰平	伯 掰
p	ai	陽平上	擺 白 百
p	ai	去聲	拜 稗 敗
pʰ	ai	陰平	拍
pʰ	ai	陽平上	排 牌
pʰ	ai	去聲	派 湃
m	ai	陽平上	埋 買
m	ai	去聲	賣 邁 麥 脈
f	ai	陰平	衰 摔
f	ai	陽平上	甩
f	ai	去聲	帥 率 蟀
v	ai	陰平	歪
v	ai	去聲	外
t	ai	陰平	呆
t	ai	陽平上	歹 逮
t	ai	去聲	戴 貸 代 特 袋 岱 大 帶
tʰ	ai	陰平	胎 苔
tʰ	ai	陽平上	台 抬 苔
tʰ	ai	去聲	太 態 泰 汰
n	ai	陽平上	奶 乃
n	ai	去聲	耐 奈 挨
l	ai	陽平上	來
l	ai	去聲	賴 癩
ts	ai	陰平	災 載 哉 齋
ts	ai	陽平上	宰 載 宅 翟 窄 摘
ts	ai	去聲	再 在 債 寨
tsʰ	ai	陰平	猜 差 釵 拆
tsʰ	ai	陽平上	財 才 材 裁 采 睬 彩 柴 豺
tsʰ	ai	去聲	蔡 菜
s	ai	陰平	腮 篩 鰓
s	ai	去聲	賽 塞 曬
k	ai	陰平	該 稭 街
k	ai	陽平上	改 解
k	ai	去聲	蓋 丐 概 溉
kʰ	ai	陰平	開
kʰ	ai	陽平上	凱 慨 楷
x	ai	陰平	咍 咳
x	ai	陽平上	孩 海 駭 鞋
x	ai	去聲	害 亥
ŋ	ai	陰平	哀 埃 皚 挨
ŋ	ai	陽平上	藹 矮
ŋ	ai	去聲	愛 礙 隘 艾
// HSD Syllabary Data Partition
// 地区：新疆維吾爾自治區-昌吉回族自治州-吉木薩爾縣-城鎮
// 来源：周磊、王燕《吉木薩爾方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	新疆維吾爾自治區-昌吉回族自治州-吉木薩爾縣-城鎮
@SRC	周磊、王燕《吉木薩爾方言志》

@INI	p	pʰ	m	f	v	t	tʰ	n	l	ts	tsʰ	s	tʂ	tʂʰ	ʂ	ʐ	k	kʰ	x	ŋ
@FIN	an
@TON	陰平	44
@TON	陽平上	51
@TON	去聲	213

// Initial	Final	Tone	CharList (Space separated)
p	an	陰平	斑 班 般 頒 搬 扳
p	an	陽平上	板 版 坂
p	an	去聲	扮 瓣 辦 半 絆 伴 拌
pʰ	an	陰平	攀 潘
pʰ	an	陽平上	盤 蟠 磐
pʰ	an	去聲	盼 襻 判
m	an	陽平上	蠻 瞞 滿
m	an	去聲	慢 漫 幔 墁 蔓 鏝
f	an	陰平	帆 藩 翻 番 幡 閂 拴
f	an	陽平上	凡 繁 反 返
