tsɿ	1	知资姿咨支枝肢芝之滋织=		
tsɿ	2	智直[一直]		
tsɿ	3	只[只是]纸姊指子梓止趾仔籽		
tsɿ	5	志痣至置制址		
tsʰɿ	1	痴嗤差[参差]		
tsʰɿ	2	池迟瓷词磁持治侍刺赐		
tsʰɿ	3	此耻齿始		
tsʰɿ	5	次伺始		
sɿ	1	斯思丝司私撕诗尸狮师施		
sɿ	2	时匙势示仕市		
sɿ	3	使屎豉寺事识		
sɿ	5	世誓试驶史式饰		
pi	1	蓖稗[稗膏：柿子]		
pi	2	闭币避痹备		
pi	3	比鄙髀[大腿]		
pi	5	毙彼		
pi	7	笔逼		
pʰi	1	批披丕被		
pʰi	2	皮疲脾批琵庇匹		
pʰi	3	婢鼻		
pʰi	5	屁		
pʰi	7	僻		
mi	2	弥迷眉谜泌觅		
mi	3	米靡		
ti	1	嘀		
tʰi	2	题提蹄啼涕递剔替=		
tʰi	3	帝地		
tʰi	5	体		
li	1	礼里理鲤		
li	2	离篱璃梨厘狸例励丽利		
li	3	李厉		
li	5	力立栗		
tɕi	1	饥肌基机几[几乎]		
tɕi	2	渠[他]祭际继忌		
tɕi	3	纪几[几个]毑[娭毑:妈妈]		
tɕi	5	济剂计寄记既挤		
tɕi	7	汁级即卿织-□[～气：怄气]		
tɕʰi	1	妻栖欺椅		
tɕʰi	2	骑奇其棋旗期糍[～粑]技自		
tɕʰi	3	启起祀喜岂砌乞齐=		
tɕʰi	5	去企戏器气汽弃侄直[横～]		
tɕʰi	7	七漆膝戚		
ȵi	1	仪疑艺你逆		
ȵi	3	拟耳二贰蚁=		
ȵi	5	议谊义腻=		
ȵi	7	日		
ɕi	1	西牺嬉熙希稀昔		
ɕi	3	徙死		
ɕi	5	四系[关～]		
ɕi	7	熄		
i	1	医衣依		
i	2	移夷姨宜=异毅逸忆		
i	3	倚椅已易[难～]		
i	5	意肄[～业]以亿		
i	7	一		
pu	1	妇-		
pu	2	怖部		
pu	3	补斧卜		
pʰu	1	铺[～设]捕		
pʰu	2	蒲菩脯步浮扶-		
pʰu	3	孵谱讣仆[奴～]		
pʰu	5	普铺[店～]簿埠[商～]辅朴		
pʰu	7	扑		
mu	1	母□[在心里想]		
mu	2	募暮慕墓幕牧		
mu	3	牧拇目		
fu	1	呼夫肤敷俘		
fu	2	胡湖狐壶符扶=芙互护赴父妇=		
fu	3	虎浒抚釜腐傅复蝠		
fu	5	付赋廓富副府俯甫负		
tʰu	1	秃		
tʰu	2	徒屠途涂图		
tʰu	3	土吐杜肚突		
tʰu	5	兔		
nu	2	奴怒		
nu	5	努		
lu	1	卤		
lu	2	卢炉庐芦儒鹿		
lu	3	路陆辱褥录		
lu	5	露鲁虏		
tsu	1	租		
tsu	3	祖组阻筑祝		
tsʰu	1	粗初		
tsʰu	2	锄		
tsʰu	3	助碎族逐促触束畜=		
tsʰu	5	醋楚		
su	1	苏梳疏蔬		
su	2	素恕淑		
su	3	署续戍速肃宿属蜀		
su	5	诉漱塑竖粟		
ku	1	姑孤箍估		
ku	2	故固雇		
ku	3	古枯鼓股		
ku	5	顾		
kʰu	1	枯窟		
kʰu	3	苦		
kʰu	5	裤库酷		
xu	1	忽		
u	1	乌污巫诬坞侮		
u	2	吴娱梧误悟务恶[可～]戊		
u	5	雾午武舞鹉		
ly	2	驴		
ly	3	缕		
ly	5	吕旅汝		
tɕy	1	猪诸居车[～马炮]株诛拘驹		
tɕy	2	著巨拒注蛀具惧剧		
tɕy	3	煮举主矩局		
tɕy	5	据句		
