a
Ø[1]阿
p[1]巴疤笆杷[2]爸八[3]把[5]坝吧
pʰ[2]爬琶拔[5]怕帕
m[1]妈[2]麻蟆抹[3]马码[5]骂
f[1]花[2]乏滑发罚[5]化话
t[2]搭答达[3]打[5]大
tʰ[1]他[2]踏塌榻遢溺塌[3]塔[5]沓
l[1]那拉垃[2]哪拿纳辣[3]哪
ts[1]查渣诈[2]杂眨札铡[5]榨炸乍
tsʰ[1]叉杈差岔差钗[2]茶搽茬查插擦察
s[1]沙纱痧砂[2]撒杀[3]傻洒

ai
p[3]摆[5]拜稗败
pʰ[2]排牌徘[5]派
m[2]埋[3]买[5]卖迈
f[2]怀淮[5]坏
t[1]呆[5]戴贷待怠殆代袋逮带大~夫
tʰ[1]胎[2]台苔抬[5]态太泰
l[2]来[3]乃奶[5]耐奈赖癞
ts[1]灾栽斋[3]宰撮[5]载再载在载债寨宅
tsʰ[1]猜差[2]才材财裁豺柴[3]彩采踩睬[5]菜蔡
s[1]腮鳃筛筛塞[5]赛晒
k[1]该街[3]改[5]盖丐
kʰ[1]开揩楷[3]概凯[5]溉慨
ŋ[2]捱矮岩[3]蔼隘[5]碍爱艾挨
x[2]孩鞋蟹还[3]海[5]亥害骇

an
Ø[1]安
p[1]班斑颁搬般[3]扳板版[5]扮办瓣半绊伴拌畔蚌
pʰ[1]攀襻潘藩[2]盘[5]盼判叛
m[2]蛮瞒馒鳗[3]满[5]慢漫幔蔓
f[1]欢翻番[2]凡帆梵还环烦繁[3]缓反贩[5]泛范范犯唤焕换患宦饭
t[1]耽担丹单掸旦[3]胆疸[5]担淡诞但弹蛋
tʰ[1]贪探滩摊瘫[2]潭谭坛谈痰坛弹[3]毯坦[5]叹炭
l[2]南男婪蓝篮缆难难兰拦栏[3]览揽榄懒[5]滥烂
ts[1]簪沾粘瞻簪绽毡[3]斩赞盏展攒[5]暂站站蘸占占折赞战颤
tsʰ[1]参餐[2]蚕惭馋谗搀忏蟾残缠蝉[3]惨产[5]灿
s[1]三杉衫钐珊山栅[2]禅[3]陕闪散伞[5]散疝扇善膳单禅
z[2]然燃[3]染冉
ʨʰ[2]铅
k[1]甘柑泔尴干肝竿杆秆[3]感敢橄擀赶[5]干
kʰ[1]勘看刊[3]坎砍槛[5]堪看
ŋ[1]庵鞍[5]措暗岸按案晏
x[1]憨酣鼾[2]含函撼憾咸衔寒韩[3]喊[5]汉旱捍汗焊

aŋ
p[1]帮邦绑[3]榜[5]谤傍棒蚌
pʰ[2]滂旁螃庞[5]胖
m[2]忙芒茫芒盲虻氓[3]莽蟒
f[1]荒芳[2]黄簧皇蝗凰坊肪妨防[3]慌晃仿纺彷访[5]放
t[1]当档[3]党挡[5]当荡宕
tʰ[1]汤荡[2]堂棠螳唐糖塘[3]躺[5]烫趟
l[2]囊郎廊狼螂[3]朗[5]浪
ts[1]赃脏张章樟蟑障[3]长涨掌[5]葬藏脏帐胀账丈仗杖
tsʰ[1]仓苍舱昌娼倡窗[2]藏怅长肠[3]场厂[5]畅唱
s[1]桑丧搡商伤[2]常尝裳[3]磔嗓爽赏偿[5]倘丧晌上尚
z[2]瓤[3]壤攘嚷[5]让
k[1]刚岗纲钢冈缸钢肛豇[3]港虹[5]杠杠
kʰ[1]康糠慷[2]扛[5]抗炕园
ŋ[1]肮
x[1]夯[2]行航杭

au
