i
音节	i
ɸ	夫肤敷乎	何芙(~花：荷花)符扶湖壶糊葫和(~气)狐胡(姓)胡(~须)	腐府虎火伙	父妇祸	付附富副伏负货	傅合服(~气)互护	佛(仿~)忽福幅复覆
t		徒涂途图□(床)	□(放屁声)	□(ʨyə⁴²~:气味)杜		毒独读
tʰ		驮	土		吐兔		突秃塔
n				努			□(坐轿子或用扁担挑东西时晃悠的样子：~来~去)
l	都□(~堂：厨房)	卢芦炉庐驴□(捞)	堵赌肚(猪~)	鲁卤□(~tsau⁵⁵~tsau⁵:搅拌)		鹿录路露鹭(~鸶)腊蜡□(用绳子从下往上提东西)□(~tsu³3:肠子)	答搭达□(tsʰu55 məŋ55~:缝隙)
ts	渣楂租菹(酸~:酸菜)	茶搽查锄	阻祖组		诈榨炸□(指人挤人时从缝隙里挤出来)	祝助□(lu33 肠子)泽择宅杂	摘责
tsʰ	叉杈差(和~)粗初□(~人：骂人)				岔醋	骂	拆促策册□(~məŋ55 lu⁵⁵:缝隙)
s	蓑梭嗦莎(~草)沙纱苏酥梳疏蔬杉		数(动词)		数(~字)素塑□(~水：手拿工具把水从没有很大高度差的一个地方弄到另一个地方)诉	属漱(~口)	缩速撒(~手)肃洒朔
k	歌哥姑估孤箍	□(涂抹)□(~~的：指小孩胖乎乎的样子)	果古牯股鼓裹(名词)□(~ku³5:痕迹，印子)□(聋~:聋子，中性词)		过故固雇告-顾		裹(~起来)谷鸽鼓(哏~~)裹(动词)
kʰ	科				课库酷		□(铁~:铁环)
ŋ		俄鹅蛾牙芽衙伢(小孩子)鱼渔涯		瓦(名词)		误悟额
x	枯	河(江~)荷(薄~)□(删)	苦浒(水~)	户	裤		哭
Ø	乌污阿(~胶)侮	禾吴□(~uə5⁵.螃蟹)	肉□(捞：~鱼；~钱；~吃，很能干)	□(~钱：挣钱)武舞鹉(鹦~)雨		戊务雾	屋握□(邀伴一起做某事)
y
音节	y
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
ʨ	居车(~马炮)拘	琼□(~ʨyai42~ʨyai42:猪或牛吃东西吃得很享受时发出的声音)	举□(象声词，:老鼠的叫声)	距	注桂(~阳)聚拒	具绝菊诀	决吮(~水虫：彩虹)
ʨʰ	区	□(象声词，点鞭炮或烟花时的放射声)□(~ʨʰyai⁴²~ʨʰyai⁴2:在水里慢慢走时脚与水发出的声音，通常用来说小孩子)	取娶		碎翠粹(纯~)趣脆		缺□(~水：拿水管利用水压洒水)
ȵ						月(~亮)	月(正~)
ɕ	虚嘘舒殊需须(必~;胡~)				序婿绪(情~)岁肺慧税	□(~花：过节时小朋友玩的礼花)	翅雪血穴□(~酒：小□喝酒)□(冷~~:冷飕飕)
Ø	于淤榆逾愉	如余愚娱		宇羽芋	域	誉预豫欲越粤浴愈裕域疫喻郁役阅(~历)

a
音节	a
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
P	悲卑碑芭	琵蓖(~麻)□(扁)	枇彼比□(掰)秕(~谷)	庇	贝痹(麻~)	爸避蔽备鼻篦被(~迫)	笔毕秕□(~~tiau21指小孩的大便，跟小孩交流时才这样说)
pʰ							匹(一~布)
m	妈	迷谜弥	奶(奶奶)	美		蜜密	□(~ȵi⁵5:没有)
ɸ	非飞=(~机)妃挥辉恢徽	肥	坏毁匪否			翡(~翠)
t	□(象声词，汽车的喇叭声)	迟				地
n	□(入，进来：~屋，进屋)					日(~子)二贰
l	知	离篱璃厘狸	□(绑或捆东西)	李(姓)里理鲤	□(一~:一些)	虑滤厉锐利痢类泪立笠例励累(连~)	粒(量词，指物，个，粒，颗)
ts	□(麻~:荸荠)	□(靠~;靠拢)	姐			浸(~湿)集习	眨
tsʰ	□(量词，一~秧：一把秧)						七漆
s			死		四肆□(一：像灰尘一样细的粉末)□(~箕：收谷子用的簸箕)
k	□(很费力地掏)			□(象声词，鸭叫声)			□(泥鳅)
kʰ	□(~:相当于ʰ很ʰ:瘦~~)
ŋ	□(ȵi44 ȵi44~~，小孩生气发脾气的样子)
x		还(~有)				□(~~喊：喘息声)	□(句末语气词，用于递东西时：这个给你，~)
Ø			□(疑问语气词)				□(相当于 ʰ这ʰ:~kai33,这个)
ia
音	ia
节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
p	□(枪声)

ua
音节	ua
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
k	龟归规		鬼轨诡癸□(形容很大：~碗，一种大菜碗)	跪	贵桂(~花)	柜□(~头~脑：迟钝)
kʰ	亏夸				扣(~起)		垮
Ø	威鸦(老~məŋ55:老鹰)	为(作~)维唯惟违围危	委伟	慰	喂	卫伪为(~什么)位未味胃谓畏	枉

ya
音节	ya
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
ʨ	追锥(名词，~子：动词，用有螺纹的工具~洞)		嘴		醉□(递)	穗隧遂(动词，完成，结束)□(完，表示动作的完成或终结)
ʨʰ	吹炊
ɕ	虽□(~ʨiau44青苔)搊(~尿：把尿)	随垂	水			术述瑞	出戌

ø
音节	ø
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
p	飞-趴□(~子：孽子)	牌排皮脾	摆	被(~窝)臂髀(鸡~:鸡腿)	拜湃(沸腾后溢出：~水，开水)□(炸：用油~)	坝败箅(~子)	八
pʰ				派		□(~ȵi33:没有梳头发时头发毛毛的样子)
m	奶(牛~)	理		买尾		卖迈袜	□(tʰau55~ȵi33:放入)
ɸ	□(抚摸)	怀槐淮				伐罚佛(~像)	发(~财)
t		台抬怡(~子：桌子)苔				大(~小；爸爸)袋兜
tʰ	胎		□(~xø4⁴ȵi3³:坐的时候两腿张开，没有感情色彩)		态太泰
n	□(久)					耐	□(丢掉)
l	拉拿	来	□(两~:两兄弟)□(踩)	□(~崽：小孩，孩子)□(~pɯ¹³:弟媳)	戴带贷代	辣癞(~子：癞痢)赖邋	遢□(一~:一些)
ts	灾栽斋	才材财裁豺糍(~粑)		在	再债	寨□(痛)	闸札扎擩(插，塞：~进去)铡(~刀)□(木头要腐朽了)
tsʰ	猜腮鳃钗差(出~)		彩采踩		菜蔡		插察擦
s	筛□(锯)		□(用竹子编的一种装鱼的工具)		晒		虱杀塞(瓶~)
ɕ			□(撒开：~xuə55ȵi4₄,撒开很宽)
k	阶街揩	瘸(~脚：瘸腿)睬□(~起脚：跷二郎腿)	解		介界尬(尴~)届戒(~烟)械□(~樵：劈柴)	□(鹅~:鹅)□(手缩在袖口内)	夹(~住；~衣；~菜)革□(蚊子叮)□(~鞋带：系鞋带)
kʰ							卡(~住)
ŋ			□(~lɯə55⁵~lɯə⁵5:形容小脚妇女走路走得很慢摇摇晃晃的样子)
x	□(pua⁴²~ȵi³3:坐的时候两腿张开，骂人的脏话)溪-	鞋□(脖子)□(ku³³~:打饱嗝)		□(软)		盒(烟~)□(苦涩，专指柚子)	瞎掐
Ø	衣		矮		隘(狭，窄)		轧□(指两个东西相互挤压，略着)

ie
音节	ie
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
p		爬拔(~牙)				破-(讲~:说穿，说明白)	壁
pʰ					□(非常疲倦)
m					□(~雨：下小雨)	□(~kuə55 ȵi³:打耳光)	□(~耳狗：耳朵耷拉的狗)
t	爹
l	堆	螺(扁~:河蚌)雷	□(用棍子搅动液体)	斜	对队盾	历论(议~)律=内	的(目~)□(看)
ts	□(芦~:芦苇)			□(满~:柚子)	借	笛敌蝶席	绩积脊□(ȵi1³~:耳朵)
tsʰ	催				退		□(~衣：织毛衣)
s			写		卸	悉	惜
ʨ	斤巾金筋禁(~不住)针斟珍真侦贞征煎蒸尖	陈勤琴芹穷贤弦	枕紧仅锦种(~类)肿□(厚)	近	镇阵振震种(~树)证祭
ʨʰ	称(~重量)				秤	称(对~)	褪
ȵ	□(乡~狗：乡下人，骂人的说法)	银□(密雨)□(浓度高)	□(浓密，形容枝叶或头发)	忍认		□(一~人：一个人)□(要：我~去)	□(ŋ33~:是谁)□(聋~:聋子，贬义词)□(几~:几个)
ɕ	深身申伸娠欣升兴(~旺)	趁神辰晨臣绳乘承	□(害怕)审		屁(~股)胜兴(高~)葚慎	剩
k					的(领格词尾)		□(~开：撬开)
Ø	因姻音阴殷	仁仍寅	□(第一人称代词，我)	引也=(之乎者~)	印应任(责~)□(判断动词，是)	荫□(吃)

ɯ
音节	ɯ
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
p	杯背(~东西)	培陪赔□（~子：瓠子)		倍	背(~部)	白背(~诵)□(~刀：磨刀)	百柏北(~瓜：南瓜)斧-
pʰ					配佩		拍
t		桃(~子)				特
tʰ							踢
1			□(~担：挑担)		□(把头钻进去)		德得
ts						贼	厕侧测
s							色
k	该		改	□(~xø⁴2:打饱嗝)	盖		割葛
kʰ			凯楷				刻克
x	开		海	亥	痱(~子)	害	核(~对)黑
Ø					爱		□(塞~:打嗝)

iu
音节	iu
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
P	膘(肥~)标彪□(动物蹿出或涌出)		表婊				□(烫)
pʰ	飘		漂(~洗)
m			□(象声词，唤猫的声音)	秒藐渺		妙
tʰ
l	猪朝(吃~：吃早餐)		鸟	吕旅屡履了(~结)□(歪：xø42~~,脖子歪)	钓吊调(音~,查)	绿料	□(穿)□(形容词：弯曲的)
ts		徐除渠樵(柴：~火)	煮	柱		着住驻续俗
tsʰ	蛆(生~)锹				跳
s					笑		□(~məŋ55:作风不正的女人)
ʨ	交胶焦蕉昭招沼(~气)骄娇浇	茄樵瞧朝(~代)潮乔侨桥荞条调(~和)	饺绞狡铰剿矫缴搅	赵兆	照叫	召轿嚼	脚
ʨʰ	超		巧		窍	屈	□(换)
ȵ						尿
ɕ	烧嚣消宵霄硝销萧箫	韶(~关)	少(多~)		绍少(~年)	邵
Ø	妖邀腰要(~求)吆(~喝)幺	摇谣窑姚尧	扰		要(想~)	药育又也-	耀约跃
uɯ
音节	uɯ
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
k							国
Ø						□(溢出)

yu
音节	yu
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
l	□(斜着眼晴看，表示出对别人不满意或讨厌的感情)		□(~来~去：歪来歪去)
ʨ	株朱珠	□(爬，趴着，爬行：～起来，爬起来)	主矩(规~)		据锯剧句拄(~手棍：拐杖)	局	烛
ʨʰ			处(相~)	□(捉~:捉迷藏)	处(~所)□(~瓦：拿棍子戳瓦)		曲(歌~,弯~)□(眼~:眼晴浮肿)
ȵ			□(象声词，唤猪的声音)	女		遇	玉
ɕ	书丘(量词，一~田)墟输须(胡~)	薯(红~)	鼠暑署(专~)许			树竖束赎	粟

ai
音节	ai
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
p	分- (~开)风-(刮~)枫冰奔崩(塌)□(给你)	贫棚凭朋篷□(野猫)	本□(下陷)	便(~宜)□(~火：很快)□(~辫子：梳辩子)	□(湿~:湿透)□(~sai⁵:过分)	凭(倚靠) □(一~饭：一碗饭)	□(~袖子：捋袖子)
pʰ	蜂喷(香~~:很香)		捧品		□(~tʰu²1:爽快)□(nəŋ55~~:浑浊的样子)		□(~手：左手)
m		门闻(听；嗅)民	□(昏倒，晕倒)	每	吻	问(动词)
ɸ	分=纷芬荤昏婚疯丰	坟焚魂喷(~水)	粉□(盖上)	混奋愤粪忿	睏(~觉：睡觉；限~困)	份
t		铜桐藤□(扶)	□(爸爸)□(相当于“子”,可以说筷~、桌~、架~,但不能说柜、凳~)	动		洞邓碟	□(~喊：尖叫，声音很洪亮)
tʰ			桶				帖
n		能	□(~牯：水里的沉淀物)	□(相当于“很”:甜，很甜)□(慢吞吞，~maŋ55指不勤快的妇女)	□(~牯：水果的蒂)		蚁(~tie35 kau35 :蚂蚁)
l	东冬登灯砧(~板：案板)	虫聋梨陵凌林淋怜菱临鳞磷	等	篓李(姓)	冻凳□(强)	栗澄(~一~)	李(~子)
ts	津棕曾增	秦层蚕潜沉攒(~钱)禅乾(~坤)茧筝	□(~ɕie21:很多)禁(~止)	尽(~早)重(轻~)	进(~步)晋闪	□(往下扔)荐
tsʰ	亲葱侵		□(玩,要)		亲(~家)□(~ie³³:自己能够照顾自己)
s	心辛新薪参(人~)		□(淘米时用手扒的动作)□(su44~:细砂粒)		送信迅-宋		□(一~子：一点儿)
k	跟公(~~：爷爷)□(吞下去)		□(量词，指豆类的颗，连着荚)		□(冷)	□(~~:一个，指圆形物，西瓜除外)
kʰ			肯	款			咳
ŋ	□(~一拳：打一拳)				□(~屎：拉屎)
x	空□(捉羊子~~:老鹰抓小鸡)	红冯	垦掩	□(~牯：下巴)□(穷)	岸-	□(~物：爱惜)
Ø	恩	儿而			□(应对声)	日	□(应答，是的)

iai
音节	iai
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
ʨʰ							□(~:相当于程度副词“很”,短~:很短)

uai
音节	uai
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
k		□(蛙叫声)	□(~ɕya³5:指事情不好了)
kʰ	昆坤	□(咳嗽声)口(黄一：橘子熟了或者水浑浊的颜色)
ŋ							□(~kai3³蛋：生个蛋)
Ø	温瘟	文(~化)纹闻	稳			问(~题)□(~尾)	□(tsəŋ44~:扔掉)



yai
音节	yai
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
ʨ		□(ʨy⁴²~ʨy⁴~猪或牛吃东西吃得很享受时发出的声音)
ʨʰ		□(ʨʰy4²~ty4²~在水里慢慢走时脚或鞋与水发出的声音，通常用来说小孩子)
ȵ					□(ȵi⁵5ȵi5⁵~~：拟状词，形容摇摇晃晃的样子)
ɕ		□(象声词，~喊：风吹树叶或者下雨的声音)					□(ɕi5⁵~ɕi5⁵≈~:老鼠等小动物发出的细小声音)
au
音节	au
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
p	□(窝：一~鸡)	煲袍浮(~起)	保堡宝□(打)		报爆曝炮	□(躲)范(孵：~小鸡)
pʰ	□(形容红薯芋头等很软)□(浮肿)						仆(~倒)□(罩住，用手覆盖)
m		毛谋□(~lɯə3³~lɯə3³:偷偷的)		某亩	□(~ȵi44:傻站着)	冒帽貌茂贸
t		逃淘陶萄头投桃(~川，地名)		道稻导		度渡镀盗掉豆跌	窦(鸡~:鸡窝)
tʰ	滔涛偷		㪗(~气：喘气)□(拥，绑)	讨	套透		□(~起：放下)□(~汤：舀汤泡饭)
n			脑	恼
1	刀唠蔸(~~树：一棵树)	劳牢楼	祷岛倒(打~)斗(一~米)	老(年纪大；旧)	到倒(~水)斗(~争)	漏乐	□(~~水：一点水)
ts	□(蹲)遭糟	曹槽巢愁	走早枣蚤澡□(合~:聚在一起)	造皂	灶奏罩皱	笊(~篱：漏勺)□(天天吃一样的东西，吃腻了)	□(拿东西)□(lu³⁵~1u³5~:搅拌)
tsʰ	操掫(~起：托起，提起)钞		草		躁糙凑		撮
s	骚稍馊		嫂		扫瘦
k	高膏篙羔糕勾(~引)钩沟佝(弯：~着身子)□(菜~:菜篮)阄(捡~:抓间)	□(背~~:形容驼背)□(~起脑牯：低下头)	稿狗		告=构购勾(~当)□(~起脑牯：仰起头)		各
kʰ	敲抠□(~汤：煮汤)		可考	口	靠犒叩(一头)扣磕□(~鸭：杂交鸭)		霍藿壳烤扩阔□(眼~:打瞌睡)□(穿得阔气)
ŋ		熬牛	嗷(~喊：大声呼叫)	藕偶呕	傲奥坳(山~)
x	薅(扯，拔，泛指从土里拔出来：~草，~萝卜)	豪壕毫侯喉猴	好(~坏)	后厚有-	好(喜~)耗浩	和(~面)号(~码)候扑
Ø	欧					怄沤(长时间浸泡在水中或衣物等长时间堆放在一起不处理)	恶

iau
音节	iau
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
p	包胞刨菠	嫖(~赌)	饱□(~家：丈夫)		鲍豹泡票	雹暴	剥拨驳
pʰ	抛				鳔
m		矛茅锚苗描	□(tʰiau5⁵~:窍门)	卯
t	雕□(车轴上的铁条，用来减少轴与毂之间的摩擦)				□(ma55 ma⁵⁵~:指小孩的大便，跟小孩交流时才这样说)
l		流刘留榴硫琉馏疗聊辽		柳	廖	六陆溜	竹
ts	抽揫(一把~住)	绸稠				就袖轴
tsʰ	秋						筑雀
s	修羞				秀绣宿(星~)	削	熄
ʨ	教(~书)郊跤周舟州洲咎悄(~~话；静~)丘(~陵)	囚求球□(鸡~鸟：一种不吉利的鸟)	九韭灸(针~)酒	舅	教(~育)较窖咒救究臼宙		粥觉(知~)角确畜(~生；~牧)□(拧：~毛巾)
ʨʰ	□(pʰu²¹~:簸箕)		丑(子~寅卯)		臭(香~)		□(~miau³5:窍门)鹊(u44 ʨʰie⁵⁵~:一种长得像喜鹊但比喜鹊小的鸟)
ȵ	猫□(松针)□(~tsø⁴²:米糊)	□(~~ȵi:小孩坐在树梢摇晃)	□(~喊：象声词，形容说话大声)				□(搅拌)
ɕ	收休□(~pai1²大一点可以挑出去劳动的畚箕)	仇	手首守朽	效校(学~,上~)受酵	孝兽	授熟学寿	叔法□(~kuaŋ³5:秕谷)
ŋ				咬		岳乐
Ø	忧优悠幽	柔尤邮由油游犹	有=	友酉□(~lø³⁵ȵi5S:被什么东西咬了一□)	幼诱	弱右祐佑釉	□(~雨：下雨前的闷热天气，表示要下雨了)

əɯ
音节	əɯ
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
p	班斑扳	彭盆蓬	板版榜		□(扯)
m		蛮蚊		□(没有)	□(~红领巾：佩戴红领巾)	慢
ɸ		烦	访仿(~佛)反(~对)			范
t	他	弹(~琴)痰筒驼	錾(~花)沓(~~纸)			□(盐~:盐罐)弹(子~)
tʰ	拖摊滩				炭
n	揉	难(~易)				糯闹难(患~)
l	多啰单(~独)	罗锣萝箩脶(手指纹)兰拦栏	很□(~ku44:锅巴)□(打铁的动作：~铁)	□(油~:装桐油的篓子)懒	旦□(巷子)	□(名词，刺儿)落骆洛浪	□(动词，蜇，刺)
ts	争	惭残□(ta³³~蝼蛄)	左佐盏斩	坐座(~位)	做灒(溅)	站(车~)□(~子架：放砧板、刀具等的木架子)族	捉作□(门~门槛)
tsʰ	搓抄锅		础楚铲炒吵		锉(~刀)衬□(撑)		错
s	山森生牲甥搜		损陕(~西)产伞省(~长)锁(~匙：钥匙)所		散潲(猪食)
k	间(中~)根艰奸更(五~)羹耕		简搞□(紧搂)	减	间(~断)监(~视)更(~加)□(用脚绊人)	□(~出来：里面的衣服比外面的衣服长)	□(蘸)
ŋ		颜-		眼(~暗)		硬	眼(扣~)
x	□(省钱)	行(~为)衡恒矾	恨王(没有水，与湿相对：~面，没有汤的面)	限□(通过山坳的山路)	喊□(空闲)	馅

uoɯ
音节	uoɯ
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
p	疤					办
k	关□(猫一猫)□(讨吃~:乞丐)				棍	掼(手~:手镯)
Ø	湾(手指~:指关节)弯	横环-(耳~)	舀	晚腕往	□(一~:犁一行田叫做一~)	万□(牚：椅~)

yoɯ
音节	yoɯ
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
ʨ		拳锤槌□(聪明)
ʨʰ	撑(~船)
Ø	闩拴

ɯə
音节	ɯə
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
p	巴	琶耙杷钯□(~船：划船)□(~x ø4⁴ȵi³³:坐的时候两腿张开，骂人的脏话)	把(介词)		霸辈把(刀~骨：刀柄)		伯钵
pʰ					帕		迫泼
m				□(不)
ɸ	花灰虾(~kəɯ⁴⁴:虾米)	怀华回		下	化吓(~一跳)	汇会(开~)画话(~ȵi³5:腔调)划(~线)活或夏	客□(窟窿；坑)
tʰ							踢
l			挑(~水)			□(mau⁴²~mau⁴²~:偷偷的)	□(拟态形容词:mu⁵⁵~mu⁵⁵~老人没有牙齿咀嚼东西的样子ŋø³⁵~ŋø³⁵~:形容小脚妇女走路走得很慢摇摇晃晃的样子)
ts	支枝肢资姿咨瓷滋之芝	池慈磁辞词祠持	紫纸只(~有)姊脂旨指止趾址崽	巳(辰~)痔治	智致至稚志饲	自字寺	汁□(大人作弄小孩)□(moŋ5⁵~:勇猛但没头脑的人)
tsʰ			此耻齿		次伺		□(~醋：放醋)
s	斯施私师狮尸司丝思诗□(~风yə³3:蝉)	匙时	屎使史驶始	是氏似祀(祭~)士仕柿	示视试侍市势	豉(豆~)事十嗣誓实	湿失
k					□(红~:红的)
ŋ	□(~来~去：晃来晃去)		□(哪个，是ŋ3³kua³5的合音。)
Ø	丫(~头)		哑			滑猾	划(计~)挖鸭押压研(~平)

uə
音节	uə
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
k	家加瓜嘉傢稼□(用指甲挠)		假寡贾	□(用手指用力地握，攥)	架(一~车：一辆车)嫁驾价□(劈)		格隔甲
x					去	豁获	□(宽、泛)
Ø	□(唤，喊：~他来)□(~iø55~lø⁵形容水势很大的样子)	□(~起：把水储存起来，不让水流出来)			□(腻)	物外(~国)涡会(~不~)	□(~ʨʰye55小孩贪玩，爬到高处)□(困，疲倦)□(u⁴²:螃蟹)□(扣~扣子)

uø
音节	uø
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
k	佳乖	□(用带齿的小工具把东西扒到跟前：~谷)	拐		怪挂褂	□(~liau⁴²xu²1:被水冲走了)	刮括骨(~头；果类的核)
kʰ		□(~~：咳嗽声)			块快筷会(~计)		□(~牙齿：缺牙齿)

yə
音节	yə
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
ʨ	军君均钧遮抓尊=遵□(量词，~~:一撮)	群裙存寻□(~tu¹³:气味)□(疖子)	□(揭)者准□(抵)□(树上挂着的成串的东西，一般不多)		蔗最□(鸡~:鸡窝)	□(跨，迈：~过去，迈过去)罪□(踏)	橘卒(兵~)菌□(果实没有熟透而生涩)□(刁)
ʨʰ	春车村揣(~袋：衣袋)椿舂(~米)		蠢□(凶恶)□(不正，歪) □(~筋：抽筋)		寸	□(~尿：撒尿，是一种很粗鲁的说法)	尺□(uə5⁵~:顽皮)
ȵ	□(很嫩，如豆腐花)			惹			□(粘贴)
ɕ	孙奢赊熏勋	唇蛇檐舌屑醇	笋榫(~头)扯舍(~得)□(肚子里面的寄生虫)		训迅=赦社赛率(~领)	顺舜射麝(~香)石	赤(赤裸：~脚)适释索(绳索)刷□(骗)
ŋ	□(嫩，指菜)
Ø		爷匀云		允野略□(舔)	□(~ku³5:痕迹，印子)	润闰韵运孕夜熨□(sɯə44风~:蝉)	益□(撕)□(~~ȵiʰ:敞开，专指衣服)

aŋ
音节	aŋ
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
p	帮般搬	庞旁盘	翻反(~过来)	伴扮□(胎盘)	拌放半□(脱：~衣)	□(泥巴糊在鞋子上)饭
pʰ	潘攀		纺		胖判叛
m		盲芒忙茫瞒馒蒙	满	网莽蟒	□(~牯：蜻蜓)	梦□(~ɕy1³:高粱)摸漫幔
ɸ	方芳枋(~子：棺材)峰锋风=(~格)□(瘫痪)	妨房防凡帆		奉晃(~眼)	晃(摇动)	凤
t	丹□(təŋ44~箱：可以挑起的一对箱子，结婚时用来放新娘的东西)	童堂棠唐糖塘同团	□(~tsø⁴²:打粑粑)	断□(~背：槌背)		段缎锻	□(轻轻敲打)
tʰ	通汤贪		□(敞开，专指门和窗户)统		叹□(推)	荡	趟□(挺起)
n	裆(裤~)馕(~崽：俊瓜，软弱没用的人)
l	当(~时)耽端担(~任)	郎廊狼	短党挡朗□(便~:便宜)	暖	当(~铺)栋	乱
ts	脏装	床藏	杖(专指老人使用拐杖)□(捅，用棍子戳)	□(~tsu44 nau35 :枕头)	壮葬藏(西~)	撞状	□(~ȵi44:别人)
tsʰ	聪匆窗仓苍疮□(腿打哆嗦)餐				创(~造)闯□(~水：兑水)	惨
s	桑丧霜孀双酸珊		爽		算蒜
k	干=(与湿相对)肝工公(~共)宫功攻光岗刚纲钢缸甘柑泔(~水)官观(参~)冠(衣~)	□(圆形)	感敢管馆广港(~□)秆(稻~)竿杆秆赶	□(用清水洗第二回)	贯惯灌罐贡杠干(~部)观(道~)冠(~军)
kʰ	康勘(~探)	扛	孔		空(~缺)抗控旷		砍
ŋ		馕(傻：~宝)				岸=
x	欢荒慌糠(木~:木屑)□(松，跟紧相对)	黄簧皇磺行(~列)航杭含函寒韩		旱	撼憾汉	汗焊翰焕项
Ø				□(你)

iaŋ
音节	iaŋ
音节	阴平44	阳平42	阴上35	阳上13	阴去21	阳去33	入声55
p		□(象声词，发怒拍桌子的声音)	□(象声词，雷火~~响)				□(象声词，~~喊，咂嘴巴的声音)
l	□(~鱼：装鱼的一种方法)□(用双手接住)张(一~纸)	龙良凉量(~长短)粮梁粱	两		胀	亮谅量(数~)
