#ɿ							
tsʰ	[1]□{~倒：撞倒}[2]斜						
k	[1]家加痂嘉傢假奇[3]贾[4]徛屐[5]假架驾嫁稼价寄						
kʰ	[2]揢擎{举着}[3]卡[4]徛						
g	[1]丫[2]牙芽衙椰爷蜈[3]雅桠哑也野[4]外[5]亚□{讨厌}						
s	[1]些谢[2]笡邪斜[3]写[4]褯[5]泻卸						
h	[1]靴虾[2]霞遐暇[3]吓[4]下[5]厦夏						
#iu							
p	[1]彪						
b	[4]谬						
t	[1]丟[2]朝潮跳[3]醜[4]赵[5]钓						
tʰ	[1]锹抽[2]绸佗[3]丑[5]粜						
l	[1]尿溜[2]饶流刘留榴硫琉[3]纽扭钮柳[4]溜蹓馏						
ts	[1]蕉椒醮噍周舟州洲[2]嚼[3]借酒[4]就昼纣宙胄[5]蛀照肘						
tsʰ	[1]鬚缲𤞚鬏秋鳅[2]稠筹愁仇酬仇[3]醜[5]笑						
k	[1]轿纠究[2]茄桥荞仇[3]九久[4]臼[5]叫救						
kʰ	[1]丘蚯坵[2]求球□{原文无注}[3]揪[5]笕						
g	[1]绕腰优忧悠幽[2]摇窑姚遥柔揉尤邮由油游犹[3]舀有友酉鬻[4]又右祐莠诱柚鼬釉铀药[5]幼						
s	[1]烧修羞液[2]囚泅袖[3]小[4]镯[5]鞘秀绣锈兽						
h	[1]休[3]朽[5]嗅诺[4]鹞{老鹰的一种}箬						
#ie							
p	[1]□{竹~：书信}[2]爬琶杷耙[3]把						
pʰ	[1]帕批{书信}[3]䫌{脸皮}						
b	[3]买						
m	[2]盲[3]马码[5]骂						
t	[1]爹[2]茶题蹄[3]底抵短[5]帝						
tʰ	[1]叉杈[2]提[3]体[4]摕{带，拿}[5]替退撑						
n	[1]奶{训}						
l	[3]礼[4]丽掠						
ts	[1]斋寨[2]齐[5]债						
tsʰ	[1]差{出差}□{原文无注}[3]扯册[5]□{~~流：水流貌}						
k	[1]家加嘉傢佳[3]假贾假[4]下[5]架驾嫁稼价疥						
kʰ	[2]□{~着：东西哽喉}[3]启						
ŋ	[3]雅						
g	[2]牙芽衙砑伢椰爷□{原文无注}[3]也野[4]夜						
s	[1]纱西[2]邪蛇[3]捨黍洗[4]谢社懈						
h	[2]虾霞瘕[3]吓[4]下蟹						
Ø	[3]矮[4]解隘						
#ieʔ							
p	[7]百柏伯[8]白						
b	[8]麦						
t	[7]笮{压}						
tʰ	[8]宅						
k	[7]岬格隔						
kʰ	[7]客䀹						
h	[7]嚇						
l	[7]□{缝隙}						
s	[7]洒						
#iau							
p	[1]膘标彪[3]表錶鳔						
pʰ	[1]飘漂[2]鉋瓢藻嫖[3]漂[5]漂票						
m	[2]苗描[3]藐渺秒[4]妙						
t	[1]柱刁貂雕[2]橱条[5]钓吊[4]掉调						
tʰ	[1]挑[2]条调[4]挑[5]跳粜						
n	[1]猫[3]鸟						
l	[1]廖[2]燎疗聊辽撩僚嘹鹩[3]了[4]瞭料镣						
ts	[1]焦蕉椒醮鸠[2]□{均匀}䄚{均匀}[3]剿矫鸟[4]噍						
tsʰ	[1]锹缲悄俏蹻[2]樵瞧翘[5]臭						
k	[1]交郊胶骄娇浇犟[3]绞铰搅矫缴饺[5]校较窖叫						
kʰ	[1]敲[2]乔侨桥荞[3]巧[5]窍						
g	[1]枵妖邀腰要么吆[2]肴淆摇谣窑姚遥尧[3]爪咬舀杳[4]耀鹞药钥跃[5]要皱						
s	[1]梢筲瘠消宵霄硝销逍嚣萧箫[2]□{打}[3]小[5]数笑少						
h	[2]□{性欲强}[3]侥晓						
#ua							
p	[3]簸[5]簸						
pʰ	[5]破						
t	[1]大住[5]戴带						
tʰ	[1]拖屉[2]□{原文无注}[4]獭						
l	[1]赖[2]箩热						
ts	[1]抓[2]蛇[3]纸[4]□{虼~：蟑螂}□{原文无注}						
tsʰ	[1]娶{训}□{娶}□{不正}[5]蔡						
k	[1]瓜芥[3]寡[5]盖						
kʰ	[1]夸[5]垮跨胯						
g	[1]蛙洼哇蛙活挖[2]磨[3]我瓦佤						
s	[1]莎沙痧鲨蚁[3]耍徙[5]艾						
h	[1]花[2]华铧哗划[4]华桦画话[5]化						
#ue							
tsʰ	[1]吹炊						
k	[1]瓜[3]果裹餜{闽南传统糕点}[5]挂卦						
g	[1]锅划画话[3]尾[4]劃[5]每						
s	[1]衰						
h	[1]花[3]火夥伙[4]瓦[5]化						
#am							
t	[1]耽担[2]淡澹{湿}[3]胆[4]淡[5]担						
tʰ	[1]贪[2]潭谭谈罎痰[5]探						
l	[1]□{关家禽的笼子}[2]男南蓝篮[3]漤览揽榄缆舰[4]滥[5]□{用力踩踏}						
ts	[1]簪蘸沾粘瞻斟毡[3]斩枕[5]占佔[4]錾站						
tsʰ	[1]参搀参深[2]惭谗馋[3]惨						
k	[1]甘柑泔尴监[2]含[3]感敢橄[5]鉴						
kʰ	[1]堪龛勘嵌[3]坎砍[5]坎						
g	[1]□{人憨厚的有点傻}[2]癌岩						
s	[1]三杉衫森参[3]沈审糁糂散{药散，药粉}[5]鬖{毛发散乱}						
h	[1]蚶憨酣馅[2]含函咸衔[3]□{人打哈欠时候的声音}[4]撼憾陷						
Ø	[1]庵鹌揞[2]□{哄小孩吃饭的儿语}[3]饮{米汤}[5]暗						
#ui							
p	[1]杯吠碑悲飞[2]肥[4]贝倍佩背焙[5]贝辈背痱						
pʰ	[1]胚坯丕[2]培陪赔裴枚皮[3]□{表唾弃}[4]被[5]配辔屁						
m	[3]美阮[4]媚寐						
t	[1]堆[2]捶[4]兑坠[5]对碓队						
tʰ	[1]梯推[2]颓槌锤[3]腿[4]坠[5]退蜕						
l	[2]雷擂[3]缕屡儡芮累蕊垒儽[4]瘰内锐累类泪[5]擂						
ts	[1]追锥[2]槌锤[3]嘴水[4]罪[5]最缀赘醉						
tsʰ	[1]催崔吹炊[2]垂捶□{寻找}[5]淬碎脆喙髓翠粹						
k	[1]圭闺规龟归[2]奎[3]傀诡鬼[4]会跪柜[5]过镢会鳜桂癸季贵䦆						
kʰ	[1]开盔亏窥[2]瘸魁奎逵葵[3]轨[5]溃殨刽桧愧						
g	[1]煨魏威[2]禾梅枚玫媒煤脢莓桅霉危为维惟唯微围违[3]伪萎委尾伟苇纬[4]绘卫为位未畏胃谓猬渭袜[5]每餵畏慰						
s	[1]蓑虽绥荽尿[2]随垂谁[3]□{漂亮}[4]睡瑞遂隧邃穗						
h	[1]恢灰麾非飞妃挥辉徽[2]和回茴肥翡硋[3]悔毁匪榧[4]汇会彗惠慧讳彙[5]货贿晦岁废肺秽费						
#ũ							
m	[2]魔磨摩馍模毛帽矛摹[4]磨暮慕募[5]墓						
t	[2]堂塘长肠[4]丈{丈量}撞						
tʰ	[1]汤[2]糖[5]烫						
n	[1]二贰瓤[2]奴两[4]努怒						
ts	[1]装[4]上						
tsʰ	[1]仓舱疮窗[2]床						
k	[1]钢缸杠扛[3]讲						
kʰ	[1]糠[5]囥{藏}						
ŋ	[3]我						
s	[1]闩霜尚[3]使史驶						
Ø	[1]央秧						
#ã							
m	[1]妈[2]麻妈[3]妈马码[4]骂						
t	[1]探担{动词，用担子挑}[3]胆[5]担{名词，一担}						
tʰ	[3]□{用手往上推}						
pʰ	[5]冇{物体质地松}						
kʰ	[1]坩{~囝：陶盆}						
n	[2]挪拿篮岩林[3]哪捺[4]那[5]爁{闪~：闪电}						
ts	[1]遮正[2]成[4]闸[5]正						
k	[1]监[2]衔[3]敢[5]酵						
s	[1]衫三衫声[2]城						
h	[1]鼾哼						
#iã							
m	[1]命[2]名						
t	[1]定[2]呈程埕{晒谷的平地}[3]鼎[4]锭						
tʰ	[1]听厅[5]疼{训}						
p	[1]拚拼[3]丙饼[5]摒						
pʰ	[1]□{胛脊~：指背部}						
k	[1]京惊[3]囝[4]件[5]镜						
n	[3]岭领						
ts	[1]精[3]䭕{味道淡}						
tsʰ	[1]□{刺芒}[3]且请[5]倩{雇工}						
s	[2]□{嗾使，如~狗}[4]□{竹编多层提盒}						
h	[1]兄[2]额						
ŋ	[2]迎赢营						
#uã							
m	[2]瞒[3]满						
t	[1]单[4]惰段缎						
tʰ	[1]滩摊[2]弹[3]铲[5]炭						
p	[1]般搬[2]盘[3]坂[4]拌{弹干净}[5]半绊						
pʰ	[1]潘[4]伴拌叛[5]判						
k	[1]干肝汗官棺关[2]寒[3]擀赶[4]□{~水：提水}						
n	[2]拦[3]汆{~丸子：搓汤圆}[4]烂澜{口水}[5]僆{鸡~：未成年的雄鸡}						
ts	[2]泉[5]盏						
s	[1]山汕[5]散伞线						
h	[1]岸焊欢						
ŋ	[1]□{原文无注}换豌[2]麻痲[3]碗						
#iũ							
t	[1]张[2]长场[5]胀						
kʰ	[1]腔						
k	[1]姜						
n	[1]让[2]娘量粮梁[3]两						
ts	[1]浆章樟[3]蒋桨[4]上养痒[5]酱						
tsʰ	[1]象像橡[2]墙杨扬[3]抢厂[5]匠唱[4]耀						
s	[1]箱厢伤[4]想[5]相						
h	[1]香乡[5]向						
ŋ	[2]羊洋烊杨[4]样						
#m							
Ø	[2]梅{仅限于称呼杨梅}毋[3]姆{通常母亲}[5]唔{回应对方，一般表示赞成}						
#ŋ							
Ø	[4]五□{原文无注}						
#ɿ̃							
m	[1]脉物						
n	[1]卵[2]泥[3]拟软						
pʰ	[1]□{被人贪小便宜了}[2]坪						
t	[1]郑[5]断						
tʰ	[2]团糰						
p	[1]病[2]饭平[5]柄						
ts	[1]砖争[2]晴□{苍蝇一直围着某物吮吸}[3]井[5]钻						
tsʰ	[1]鲜青[3]醒						
s	[1]酸生牲[2]盐[5]算姓						
#ɯ̃							
kʰ	[1]坑						
k	[1]庚[2]舷[3]哽梗						
ŋ	[1]硬						
#aĩ							
pʰ	[1]揹						
kʰ	[3]楷						
m	[1]迈糜{早饭}[2]埋[3]买□{不要，“毋爱”的合音}[4]卖						
n	[3]乃奶[4]耐奈赖						
ŋ	[2]涯崖捱[4]硙碍[5]艾						
t	[1]□{敲小锣的声音}						
#iam							
t	[1]掂砧灯[2]甜沉[3]点[5]店[4]怙簟垫						
tʰ	[1]添[3]舔悿{病重}殄[5]㮇						
l	[2]黏廉镰帘鲇拈林淋临[3]敛敛[5]捻{捻断花瓣等}[4]殓念赁檩						
ts	[1]尖针斟[2]寻{跟踪}[4]暂[5]浸						
tsʰ	[1]鹐忏歼籤签纤侵[2]潜橙橙[3]寝锓{刺}[5]吣沁[4]渐						
k	[1]兼搛今金禁襟妗[2]鹹[3]减碱检锦[5]戒剑歉禁						
kʰ	[1]谦钦[2]钳俭岑琴禽擒权[5]芡欠						
g	[1]淹阉腌音阴窨[2]炎盐阎檐严俨壬任吟淫[3]染冉掩饮[4]验焰任[5]魇厌靥荫						
s	[1]心[2]蟾寻暹[3]闪[4]寻葚甚[5]渗						
h	[1]蔹{气味呛人}[2]嫌熊[3]险[5]喊						
#in							
t	[1]颠癫登灯澄丁钉疔町[2]缠藤澄亭[3]展典等戥凳顶鼎[4]电殿奠垫淀靛阵邓瞪定[5]镇钉订						
b	[2]眉楣绵棉眠闽民萌氓鸣明盟名铭冥螟[3]免勉娩缅悯敏抿猛孟皿[4]面麺命						
p	[1]鞭编边宾槟冰兵[2]爿屏[3]贬禀蝙扁匾丙秉饼[4]辨辩汴便辫进病並[5]变徧遍殡鬓柄并						
pʰ	[1]篇偏拼[2]贫频凭平坪评苹瓶屏萍[3]品聘[5]骗片聘						
tʰ	[1]天听厅汀[2]田填晨腾誊疼澄亭停廷庭蜓[3]腆等艇挺铤[5]□{参与}						
l	[1]乳{训}蔫[2]连联鲢年怜莲邻鳞燐磷能棱陵凌菱绫凝宁灵零铃伶拎翎龄[3]脸碾撚撵冷岭领[4]耳辇练鍊炼楝吝认令宁佞另						
k	[1]碱间肩坚绢鹃跟根巾斤筋肫{训}□{鸡胃}均钧更粳庚羹耕京荆惊鲸经[3]裥涧锏茧趼紧仅谨哽梗更耿境景警[4]件倦键健腱□{鸡胃}近竞[5]建见券劲茎敬竟镜颈劲径						
kʰ	[1]卿轻[2]乾虔掮犍拳勤芹虹擎琼虹颧[3]遣犬恳垦啃肯倾顷[5]劝庆磬						
g	[1]焉烟燕胭冤鸳渊因姻殷莺鹦樱婴缨[2]然燃延筵研丸员缘铅沿元原源袁辕园援猿人仁银寅匀仍迎盈赢莹营茔萤[3]演衍忍引蚓隐永咏颖[5]艳晏燕噍宴怨印[4]堰砚院愿远刃韧润闰允尹韵运孕硬						
ts	[1]煎笺津珍臻真君曾增憎罾僧甑徵蒸争筝睁晶精睛贞侦正征[2]钱前尘[3]剪箭践饯诊疹振震拯井整[4]儘尽阵静靖净郑[5]栈贱战颤荐进晋赠证症正政						
tsʰ	[1]迁韆千亲称撑掌清蛏青蜻[2]延前秦陈曾层惩情晴呈程城[3]浅请逞[5]揣衬蹭称秤埂						
s	[1]仙鲜羶先辛新薪身申伸娠升胜生牲笙甥声星腥猩[2]涎蝉禅神辰臣乘绳承丞蝇成诚盛[3]闪癣省醒[4]限羡善鳝单膳禅肾慎剩乘盛[5]线搧扇信讯迅胜性姓圣						
h	[1]揿轩掀欣兴亨哼馨[2]贤弦舷玄悬恒行衡形型刑[3]显很[5]宪献县衅训焮兴[4]苋现眩痕杏行幸						
Ø	[1]恩应鹰英[2]闲圆[3]影[5]应映						
#an							
t	[1]丹单郸[2]陈[4]诞但弹蛋[5]旦						
b	[2]蛮瞒馒万闽[3]挽满[4]慢漫幔蔓曼						
p	[1]班斑颁扳般搬瘢崩[2]便瓶[3]板版坂[4]範[5]扮瓣办半绊						
pʰ	[1]攀襻潘[2]盘[4]伴拌叛[5]盼判						
tʰ	[1]坍滩摊瘫蛏[2]檀坛弹[3]毯掸疸坦[5]炭叹趁{~钱：赚钱}						
l	[2]难兰拦栏然燃鳞[3]懒[4]烂肏[5]难						
k	[1]干肝竿杆艰间奸姦牵[3]秆桿擀赶简柬拣谏[4]间[5]幹						
kʰ	[1]看刊[3]侃[5]看						
g	[2]颜言[3]眼[4]岸雁谚						
ts	[1]赠[2]层[3]展攒[5]赞濽绽盏栈战						
tsʰ	[1]餐[2]蚕残缠蝉禅田{训}塍[3]产铲[5]灿						
s	[1]珊山疝删[3]省陕闪散伞产[5]散锈{训}鉎{铁锈}□{贫困}						
h	[1]鼾[2]寒韩闲[3]罕[4]汗焊翰[5]汉旱						
Ø	[1]安鞍氨[2]緪{紧}□{紧}[5]按案						
#uan							
t	[1]端[3]短[4]段缎[5]断锻煅						
pʰ	[1]藩						
tʰ	[2]团糰传椽篆						
l	[2]鸾銮恋[3]暖卵汆软[4]乱						
k	[1]官棺观冠鳏关捐[3]管馆[4]盥[5]贯灌罐观冠惯眷						
kʰ	[1]宽圈[2]环[3]款[4]圈						
g	[1]豌剜弯湾[2]完丸顽[3]满皖碗惋腕晚挽阮宛婉[4]玩万						
ts	[1]钻专砖[3]纂转[4]赚撰						
tsʰ	[1]川穿[2]全泉传船[3]喘[5]钻窜篡串						
s	[1]酸拴栓宣喧楦[2]旋[5]算蒜						
h	[1]欢贩翻番吩[2]凡帆桓环透烦繁矾[3]缓反返[4]范犯换幻患宦饭[5]泛唤焕贩训						
#aŋ							
t	[1]当铛裆东冬[2]铜桐筒[3]党挡董[4]荡宕动[5]当档冻蝀						
pʰ	[1]蜂胮[2]帆滂旁螃膀傍庞彭膨棚蓬篷缝[3]纺[5]胖						
p	[1]帮芳邦枫[2]房绷[3]榜绑棒[4]蚌[5]谤放						
m	[2]忙芒茫盲虻氓蠓[3]蠓{蚊子}莽蟒[4]网望梦						
tʰ	[1]汤通[2]堂棠螳唐糖塘虫[3]倘躺[5]烫趟						
l	[2]囊曩郎廊狼螂榔笼聋弄脓侬耸[3]朗壤嚷[4]浪穰[5]攘让攮						
k	[1]冈岗刚纲钢缸杠江豇扛肛公蚣工功[2]同{训“共”}共[3]讲港[5]降						
kʰ	[1]康糠慷坑空□{原文无注}[3]□{倾倒下来}[5]抗炕□{原文无注}						
ts	[1]张章樟棕鬃[2]丛[3]长涨掌[4]仗[5]帐账胀障瘴粽						
tsʰ	[1]仓苍舱昌菖葱[2]藏长肠常尝[3]□{茹~~：乱糟糟}[5]畅唱倡						
s	[1]磉双鬆松[2]常裳偿[3]嗓搡赏[4]上尚[5]丧送						
h	[1]夯烘[2]行航杭降[4]项[5]巷						
Ø	[1]翁{丈夫}[2]昂红洪[5]瓮						
#iaŋ							
l	[2]娘良凉量粮梁粱[3]两辆[4]酿亮谅量瓤						
k	[1]疆僵薑礓缰姜羌						
kʰ	[1]腔[2]强[3]勥						
g	[1]央秧殃鸯[2]羊洋烊杨阳扬疡[3]仰养痒[4]恙[5]样						
ts	[1]将浆[3]蒋奖桨[5]酱将						
tsʰ	[1]枪[2]墙场[3]抢厂敞[5]匠						
s	[1]相箱厢湘镶[2]详祥翔[3]僐想[4]象像橡[5]相{宰相}						
h	[1]香乡[3]享响[5]晌饷向						
#uaŋ							
k	[1]光胱[3]广[5]逛						
kʰ	[1]匡筐框[2]狂[3]况[5]旷矿						
g	[1]汪[2]亡王[3]网辋枉往[4]忘妄望旺						
ts	[1]赃脏庄装妆桩[4]藏脏丈杖状						
tsʰ	[1]疮窗[2]床[4]撞[5]壮闯创						
s	[1]桑霜孀商伤双[3]爽						
h	[1]荒慌方肪坊芳[2]黄簧皇蝗凰隍蟥妨房防[3]谎恍倣纺仿访[4]晃幌[5]放						
#oŋ							
t	[1]东冬[3]董懂[4]动洞[5]冻栋						
pʰ	[1]烹[2]朋鹏彭膨棚蓬篷[3]捧[5]碰						
p	[1]崩[2]绷						
b	[2]蒙懵[3]□{杂草疯长的地方}[4]梦[5]□{~做：胡乱做}						
tʰ	[1]通熥[2]同铜桐筒童瞳[3]桶桶捅统[5]痛						
l	[2]齉笼聋胧农脓隆窿浓耸[3]拢笼陇垄						
k	[1]公蚣工功攻供[3]讲[4]汞[5]贡摃						
