普	3	pʰu	
铺	5	pʰu	{店铺}
菩	2	pu	{菩萨}
部	5	pu	
簿	3	pu	
步	5	pu	
模	2	mu	{模子}
墓	5	mu	
都	1	tu	{首都}
赌	3	tu	
肚	3	tu	{猪肚}
土	3	tʰu	
兔	5	tʰu	
徒	2	tu	
涂	2	tu	
图	2	tu	
杜	5	tu	
肚	3	tu	{腹肚}
度	5	tu	
奴	2	nu	
努	3	lu	
卢	2	lu	
炉	2	lu	
鲁	3	lu	
卤	3	lu	
路	5	lu	
露	5	lu	
租	1	tsu	
祖	3	tsu	
做	5	tsu	
粗	1	tsʰu	
醋	5	tsʰu	
错	5	tsʰɤɯ	
苏	1	su	
素	1	su	{官话音}
姑	1	ku	
孤	1	ku	
箍	1	ku	
古	3	ku	
鼓	3	ku	
故	5	ku	
顾	5	ku	
枯	1	kʰu	
苦	3	kʰu	
库	5	kʰu	
裤	5	kʰu	
吴	2	u	
五	3	u	
误	5	u	
呼	2	fu	{官话音}
虎	3	fu	
胡	2	fu	{姓氏}
湖	2	fu	
胡	2	fu	{胡须}
户	5	fu	
互	5	fu	
护	5	fu	
乌	1	u	
女	3	ŋy	
吕	3	ly	
旅	3	ly	
蛆			
徐	2	tʃʰy	
序	5	tsʰy	
猪	1	ty	
著	5	tʃy	
除	2	tʃʰy	
苎	3	tʃʰy	
阻	3	tsu	
初	1	tʃʰu	
楚	3	tʃʰu	
锄	2	tʃʰu	
助	5	tʃʰu	
梳	1	su	
蔬	1	su	
所	3	so	
诸	2	tʃy	
煮	3	tʃy	
处	5	tʃʰy	{处所}
书	1	ʃy	
舒	2	ʃy	
鼠	3	ʃy	
薯	1	ʃy	{红薯}
如	2	y	
居	1	ky	
举	3	ky	
锯	5	ky	{文}
锯	5	ka	{白}
去	7	fu	
渠			
巨	5	ky	
距	1	ky	
鱼	2	ŋy	
语	5	y	
虚	1	ʃy	
许	3	ʃy	
余	2	y	
预	5	y	
肤	2	fu	{官话音}
府	3	fu	
斧	3	fu	
傅	5	fu	
符	2	fu	
扶	2	fu	
腐	3	fu	
辅	3	fu	
附	5	fu	
无	5	u	
舞	3	u	
武	3	u	
务	5	u	
雾	5	u	
屡	3	lɔi	
取	3	tsʰy	
娶	3	tsʰy	
趣	5	tsʰy	
聚	5	tsʰy	
须	1	sy	{胡须}
需	1	sy	
株	1	tʃy	
驻	5	tʃʰy	
厨	2	tʃʰy	
柱	3	tʃʰy	
住	5	tʃʰy	
数	5	ʃu	{数学}
朱	1	tʃy	
珠	1	tʃy	
主	3	tʃy	
注	5	tʃy	
输	1	ʃy	
殊	2	ʃy	
竖	2	ʃy	
树	5	ʃy	
儒	5	y	
拘	1	kʰy	
句	5	ky	
区	1	kʰy	
具	5	ky	
愚	2	y	
娱	5	y	
遇	5	y	
雨	3	y	
羽	3	y	
芋	5	y	
愉	2	y	
裕	5	y	
戴	5	ta	
胎	1	tʰa	
态	1	tʰæi	
贷	1	tæi	
台	2	ta	
待	5	ta	
代	5	ta	
袋	5	ty	
耐	5	na	
来	2	læi	
灾	1	tsa	
栽	1	tsa	
宰	3	tsæi	
再	5	tsa	
彩	3	tsʰæi	
菜	5	tsʰa	
财	5	tsʰa	
裁	2	tsʰa	
在	5	tsa	
载	5	tsa	
赛	1	sæi	
该	1	kæi	
改	3	kæi	
概	5	kʰæi	
开	1	kʰæi	
碍	5	ŋæi	
海	3	hæi	
亥	5	hæi	
哀	1	ŋæi	
爱	5	ŋæi	
贝	5	pɛi	
带	5	ta	
太	5	tʰæi	
泰	5	tʰæi	
大	5	ta	{大夫}
赖	5	la	
蔡	5	tsʰa	
盖	5	kæi	
艾	5	ŋæi	
害	5	ha	
拜	5	pa	
排	2	pa	
埋	2	ma	
斋	1	tʃa	
豺	2	tʃʰa	
阶	2	kæi	
介	1	kæi	
界	5	ka	
戒	5	ka	
楷	7	kæi	
械	1	kæi	
挨			
摆	3	pa	
派	5	pʰa	
牌	2	pa	
稗	5	pa	
买	3	ma	
卖	5	ma	
奶	3	nie	
奶	3	næi	
债	5	tʃa	
差	1	tʃʰa	{出差}
柴	2	tʃʰa	
筛	1	ʃa	
洒	3	sa	
晒	5	ʃa	
佳			
街	1	ka	
解	3	kæi	
鞋	2	ha	
蟹	5	kʰæi	
矮	3	a	
败	5	pa	
寨	5	tsʰa	
币	2	pi	
毙	1	pi	
例	5	li	
际	1	tsi	
祭	5	tsi	
滞			
制	5	tsɿ	
世	5	sɿ	
势	5	sɿ	
誓	1	sɿ	
艺	5	ŋi	
闭	5	pi	
批	1	pi	
迷	2	mi	
米	3	mi	
低	1	tæi	
堤	2	ti	
底	3	tæi	
帝	5	ti	
梯	1	tʰæi	
体	3	tʰi	
替	5	tʰæi	
剃	5	tʰæi	
题	2	ti	
提	2	ti	
弟	5	ti	
第	5	ti	
泥	2	næi	
犁	2	læi	
礼	3	li	
丽	5	li	
挤	3	tsi	
济	5	tsi	
妻	1	tsi	
齐	2	tsʰi	
西	1	si	
洗	3	sæi	
细	5	sæi	
鸡	1	ki	
计	5	ki	
继	5	ki	
启	3	kʰi	
系	5	hæi	{系统}
杯	1	pɛi	
背	5	pɛi	{背脊}
配	5	pʰɛi	
培	2	pɛi	
陪	2	pɛi	
赔	2	pɛi	
倍	5	pɛi	
背	5	pɛi	{背诵}
佩	1	pʰɛi	
梅	2	mɛi	
煤	2	mɛi	
妹	5	mɛi	
堆	1	ty	
对	5	ty	
推	1	tʰy	
腿	3	tʰy	
退	5	tʰy	
队	5	ty	
内	5	nɔi	
雷	2	ly	
累劳	5	ly	
催	1	tsʰy	
罪	5	tsʰy	
碎	5	tsʰy	
恢	7	fɛi	
灰	1	fɛi	
悔	3	fɛi	
回	2	fɛi	
汇	5	fɛi	
最	5	tsɔi	
会	1	fɛi	{会计}
外	5	uæi	
会	5	fɛi	{开会}
会	5	uɛi	{会不会}
乖	1	kua	
怪	5	kua	
块	3	kʰua	
怀	2	fæi	
坏	5	fa	
拐	3	kua	
挂	5	kua	
歪	3	ua	
画	5	ho	
蛙			
快	5	kʰua	
话	5	ho	
脆	5	tsʰy	
岁	5	sy	
税	5	ʃy	
卫	5	uɛi	
废	5	fi	
肺	5	fi	
桂	5	kuɛi	
惠	5	fɛi	
慧	5	fɛi	
碑	1	pɛi	
卑	1	pɛi	
彼	3	pi	
披	1	pʰi	
皮	2	pi	
疲	2	pi	
被	3	fi	{被子}
被	5	pɛi	{被迫}
避	5	pi	
弥	5	mi	
离	2	li	
荔	5	li	
紫	3	tsɿ	
此	3	tsʰɿ	
刺	5	tsʰɿ	
斯	1	sɿ	
赐	5	tsʰɿ	
知			
智	5	tʃi	
池	2	tsʰɿ	
支	1	tsɿ	
枝	1	tsɿ	
纸	3	tsɿ	
只	3	tsɿ	{只有}
施	1	sɿ	
是	5	sɿ	
儿	5	ø	
尔			
寄	5	ki	
企	5	kʰi	{企业}
奇	2	kʰi	
骑	2	kʰi	
技	5	kʰi	
宜	2	ŋi	
仪	1	ŋi	
义	5	ŋi	
议	5	ŋi	
牺		hi	
戏	5	kʰi	
椅	3	i	
移	2	i	
易	5	i	{难易}
悲	1	pɛi	
比	3	pi	
秘			
屁	5	pʰi	
备	5	pi	
鼻	5	pi	
眉	2	mi	
美	3	mɛi	
地	5	ti	
尼	2	næi	
梨	2	li	
利	5	li	
资	1	tsɿ	
次	5	tsʰɿ	
瓷	2	tsʰɿ	
自	5	tsʰɿ	
私	1	sɿ	
死	3	sɿ	
四	5	sɿ	
致	1	tsɿ	
迟	2	tsʰɿ	
师	1	sɿ	
脂	3	tsʰɿ	
指	3	tsɿ	
至	5	tsɿ	
示	5	sɿ	
尸	1	sɿ	
屎	3	sɿ	
视	5	sɿ	
二	5	ø	
饥	1	ki	
器	5	kʰi	
夷			
姨	2	i	
你	7	nɛi	
李	3	li	
里	3	li	
理	3	li	
子	3	tsɿ	
慈	2	tsʰɿ	
字	5	tsʰɿ	
司	1	sɿ	
思	1	sɿ	
辞	2	tsʰɿ	
祠	2	tsʰɿ	
似	3	tsʰɿ	
寺	5	tsʰɿ	
饲	2	tsʰɿ	
置	2	tsɿ	
耻	3	tsʰɿ	
持	2	tsʰɿ	
痔	5	tsɿ	
治	5	tsʰɿ	
士	5	sɿ	
柿			
事	5	sɿ	
使	3	sɿ	
史	3	sɿ	
之	1	tsɿ	
止	3	tsɿ	
志	5	tsɿ	
痣	5	tsɿ	
齿	5	tsʰɿ	
诗	1	sɿ	
始	3	tsʰɿ	
试	5	sɿ	
时	2	sɿ	
市	5	sɿ	
而	5	ø	
耳	3	ø	
基	1	ki	
己	3	ki	
记	5	ki	
欺	1	kʰi	
起	3	kʰi	
其	2	kʰi	
棋	2	kʰi	
旗	2	kʰi	
疑	2	ŋi	
喜	3	kʰi	
医	1	i	
意	5	i	
已	3	i	
以	3	i	
异	5	i	
机	1	ki	
几	3	ki	{几个}
气	5	kʰi	
汽	5	kʰi	
毅			
希	1	ʃi	
衣	1	i	
依	1	i	
累	3	lɔi	{积累}
嘴	3	tsy	
随	2	sɔi	
吹	1	tʃʰy	
炊			
垂			
瑞	5	ʃɔi	
规	1	kuɛi	
亏	1	kʰuɛi	
跪	3	kʰy	
危	2	uɛi	
毁	3	fɛi	
委	3	uɛi	
为	2	uɛi	{作为}
为	5	uɛi	{为了}
类	5	lɔi	
泪	5	li	
醉	5	tsy	
虽	1	sy	
隧	5	sɔi	
追	1	tʃø	
锤	2	tʃʰy	
帅	5	ʃæi	
水	3	ʃy	
龟	1	kuɛi	
轨	3	kuɛi	
季	5	ki	
葵	2	kʰuɛi	
柜	5	kʰy	
位	5	uɛi	
唯	5	uɛi	
遗	2	i	
非	1	fi	
飞	1	fi	
匪	3	fɛi	
费	5	fi	
肥	2	fi	
微			
尾	3	mi	
未	5	uɛi	
味	5	uɛi	
归	1	ky	
鬼	3	ky	
贵	5	kuɛi	
魏	5	uɛi	
挥	1	fi	
讳			
威	2	uɛi	
慰	5	uɛi	
违	2	uɛi	
围	2	uɛi	
伟	3	uɛi	
胃	1	uɛi	{官话音}
谓	5	uɛi	
保	3	pɔu	
宝	3	pɔu	
报	5	pɔu	
袍	2	pɔu	
抱	3	pɔu	
暴	5	pɔu	
毛	2	mɔu	
冒	5	mɔu	
帽	5	mɔu	
刀	1	tɔu	
岛	3	tɔu	
到	5	tɔu	
倒	5	tɔu	{倒水}
讨	3	tʰɔu	
套	5	tʰɔu	
桃	2	tɔu	
逃	2	tɔu	
陶	2	tɔu	
道	5	tɔu	
稻			
导	5	tʰɔu	
脑	3	nɔu	
劳	2	lɔu	
牢	2	lɔu	
老	3	lɔu	
捞	1	lɔu	
糟	1	tsɔu	
早	3	tsɔu	
枣	3	tʃɔu	
灶	5	tsɔu	
操	1	tʃʰɔu	{体操}
草	3	tsʰɔu	
曹	2	tsʰɔu	
皂	5	tsɔu	
造	5	tsʰɔu	
臊	1	sɔu	{臊气}
扫	5	sɔu	{扫地}
嫂	3	sɔu	
高	1	kɔu	
糕	1	kɔu	
稿	3	kɔu	
告	5	kɔu	
考	3	kʰɔu	
靠	5	kʰɔu	
熬	2	ŋɔu	
傲	5	ŋɔu	
好	3	hɔu	{好坏}
好	5	hɔu	{喜好}
毫	2	hɔu	
号	5	hɔu	{号码}
袄	3	ɔu	
奥	2	ɔu	
包	1	pɔu	
饱	3	pɔu	
豹	3	pɔu	
爆	5	pɔu	
泡	5	pʰɔu	{水泡}
炮	5	pʰɔu	
跑	3	pʰɔu	
猫	2	miɔu	
貌	5	mɔu	
闹	5	nɔu	
罩	5	tʃɔu	
爪	3	tʃɔu	{爪子}
抄	1	tʃʰɔu	
炒	3	tʃʰɔu	
吵	3	tʃʰɔu	
巢	2	tʃʰɔu	
稍	3	ʃɔu	
交	1	kiɔu	
胶	1	kɔu	{胶布}
搅	3	kɔu	
搞	3	kɔu	
教	5	kɔu	{教育}
觉	5	kɔu	{睡觉}
巧	3	kʰiɔu	
咬	3	ŋɔu	
孝	5	ʃiɔu	
效	5	ʃiɔu	
校	5	hɔu	{学校}
标	1	piɔu	
表	1	piɔu	{手表}
表	3	piɔu	{表格}
飘	1	pʰiɔu	
票	8	pʰiɔu	
瓢			
苗	2	miɔu	
秒	3	miɔu	
庙	5	mi	
妙	5	miɔu	
燎	2	liɔu	
疗	5	liɔu	
焦	1	tsiɔu	
椒	1	tsi	
消	1	siɔu	
小	3	siɔu	
笑	5	si	
超	1	tʃʰɔu	
朝	2	tʃʰɔu	{朝代}
潮	2	tʃʰɔu	
赵	5	tsʰɔu	
召	5	tʃɔu	
昭			
招	1	tʃɔu	
照	5	tʃɔu	
烧	1	ʃi	
少	3	ʃi	{多少}
少	5	ʃɔu	{少年}
绍			
饶	2	iɔu	
骄	1	kiɔu	
桥	2	kʰi	
轿	5	kʰi	
嚣	1	ʃiɔu	
妖	1	iɔu	
要	1	iɔu	{要求}
要	5	iɔu	{重要}
摇	2	iɔu	
窑	2	iɔu	
舀	3	iɔu	
耀	5	iɔu	
习	1	tiɔu	
鸟	3	ti	
钓	5	ti	
挑	1	tʰiɔu	
跳	5	tʰi	
条	2	ti	
条	2	tʰiɔu	
调	5	tiɔu	{音调}
尿	5	ŋi	
聊	5	liɔu	
了	3	liɔu	
料	5	liɔu	
萧	1	siɔu	
浇	1	tʃiɔu	
缴	3	kiɔu	
叫	5	ki	
尧	2	ŋiɔu	
晓	3	ʃi	
某	3	mæi	
亩	3	mæi	
牡	3	mæi	
母	3	mu	
贸			
兜	1	tæi	
斗	3	tæi	{一斗}
陡	3	tɤɯ	
斗	5	tæi	{斗争}
偷	1	tʰæi	
透	5	tæi	
投	2	tæi	
豆	5	tæi	
逗	5	tæi	
楼	2	læi	
篓	3	læi	
漏	5	læi	
走	3	tsæi	
奏			
凑	5	tsʰæi	
勾	1	kæi	
钩	1	kæi	
沟	1	kæi	
狗	3	kæi	
够	5	kæi	
构			
购			
口	3	kʰæi	
扣	5	kʰæi	
藕	3	ŋæi	
偶	3	ŋæi	
侯	2	hæi	
喉	2	hæi	
猴	2	hæi	
后	5	hæi	
厚	3	hæi	
候	5	hæi	
欧	1	æi	
呕	3	æi	
沤	5	æi	{沤肥}
否	3	fɤɯ	
富	5	fu	
副	5	fu	
浮	2	fæi	
妇	1	fu	{官话音}
负	5	fu	
谋			
矛	2	mɔu	
纽	3	ŋiɤɯ	
流	2	liɤɯ	
刘	2	liɤɯ	
留	2	li	
柳	3	liɤɯ	
酒	3	tʃi	
秋	1	tʃʰiɤɯ	
就	5	tsʰɤɯ	
修	1	ʃiɤɯ	
秀	5	ʃiɤɯ	
绣	5	ʃiɤɯ	
袖	5	tsʰi	
昼	5	tie	
抽	1	tʃʰi	
丑	3	tʃʰi	
绸	2	tʃʰi	
宙	5	tʃɤɯ	
邹	1	tʃɤɯ	
皱	5	tʃæi	
愁	2	tʃʰæi	
搜	1	ʃɔu	
瘦	5	ʃæi	
周	1	tʃɤɯ	
州	1	tʃi	
帚			
咒			
臭	5	tʃʰi	
收	1	ʃi	
手	3	ʃi	
守	3	ʃɤɯ	
兽	5	tʃʰɤɯ	
仇	2	tʃʰɤɯ	
受	5	ʃɤɯ	
寿	5	ʃɤɯ	
售	5	ʃɤɯ	
柔			
纠			
九	3	kiɤɯ	
久	3	kiɤɯ	
救	5	kiɤɯ	
丘	1	kʰiɤɯ	
求	2	kʰiɤɯ	
球	2	kʰiɤɯ	
舅	5	kʰi	
旧	5	kʰi	
牛	2	ŋi	
休	1	ʃiɤɯ	
优	2	iɤɯ	
尤			
邮	2	i	
有	3	i	
友	3	iɤɯ	
又	5	iɤɯ	
右	5	i	
由	2	iɤɯ	
油	2	i	
犹			
诱	3	iɤɯ	
彪	7	piɔu	
谬	5	miɔu	
幼	1	iɤɯ	
耽	1	to	
答	7	to	
搭	7	to	
贪	1	tʰo	
探	5	tʰo	
踏			
潭	2	to	
南	2	no	
男	2	no	
纳	7	no	
参	1	tsʰãi	{参加}
惨	3	tsʰãi	
蚕	2	tsʰo	
杂	7	tso	
感	3	kãi	
鸽	7	kɤɯ	
含	2	hɤŋ	{含药}
含	2	hãi	{含糊}
合	7	hɤɯ	
暗	5	ŋo	
担	1	to	{担任}
胆	3	to	
担	5	to	{挑担}
毯	3	tʰo	
塔	7	tʰo	
塌			
谈	2	to	
痰	2	to	
淡	3	to	
蓝	2	lo	
篮	2	lo	
览	3	lãi	
腊	7	lo	
蜡	7	lo	
暂	5	tsãi	
三	1	so	
甘	1	kɤŋ	
柑	1	kɤŋ	
敢	3	kɤŋ	
喊			
站	5	tʃo	{车站}
赚	5	tsʰɤŋ	
斩	3	tʃo	
插	7	tʃʰo	
闸	7	tʃo	
杉	1	ʃo	
减	3	ko	
夹	7	ko	
掐	7	kʰo	
咸	2	ho	
陷	5	hãi	
狭	7	a	
峡			
衫	1	ʃo	
监	1	ko	{监狱}
甲	7	ko	
岩	2	ŋo	
癌	5	ŋæi	
衔	2	hãi	
舰			
匣	7	o	
鸭	7	o	
压	7	o	
贬	3	pie	
粘	2	ŋio	
聂	7	ŋie	
廉	5	liãi	
镰	2	lie	
猎	7	li	
尖	1	tsie	
接	7	tsi	
签	1	tsʰie	
妾	7	tsʰie	
潜			
渐			
捷	7	tsʰie	
沾	1	tʃie	
占	5	tʃie	{占领}
折	7	tʃi	{折叠}
陕	3	ʃiãi	
闪	3	ʃiãi	
摄			
涉	7	ʃi	
染	3	ŋie	
检	3	kɪŋ	
钳	1	kʰie	{夹钳}
钳	2	kʰɪŋ	{钳子}
验	5	ŋiãi	
险	3	ʃɪŋ	
厌	5	ie	
盐	2	ie	
阎	2	ie	
檐	2	yø	
艳	5	ie	
叶	7	i	
页	7	i	
剑	5	kie	
劫	7	ki	
欠	5	kʰie	
严	2	ŋiãi	
业	7	ŋi	
胁	7	kʰi	
点	3	tie	
店	5	tie	
添	1	tʰie	
帖	7	tʰi	
贴	7	tʰi	
甜	2	tie	
叠	7	ti	
碟	7	ti	
谍	7	ti	
拈	1	ŋie	
念	5	ŋɪŋ	
兼	1	kɪŋ	
谦			
歉	5	kʰie	
嫌	2	ʃie	
协	7	ʃie	
法	7	fo	
泛	5	fãi	
凡	2	fãi	
范	5	fo	
犯	5	fo	
乏			
禀	3	pãi	
品	3	pʰɪŋ	
林	2	lãi	
临	2	lãi	
立	7	lɛi	
笠	7	lɛi	
粒	7	lo	
浸	5	tsãi	
侵			
寝	3	tsʰãi	
集	7	tsi	
心	1	sãi	
寻	2	tsʰãi	
习	7	sɛi	
沉	1	tʃʰãi	
森	1	sɪŋ	
参	2	ʃie	{人参}
针	1	tʃẽi	
枕	3	tʃẽi	
执	7	tʃɛi	
汁	7	tʃɛi	
深	1	ʃãi	
沈	3	ʃãi	
审	3	ʃãi	
湿	7	ʃi	
十	7	ʃɛi	
壬	2	iãi	
任	5	ãi	
入	7	iɛi	
今	1	kæi	
金	1	kãi	
锦	3	kɪŋ	
禁	5	kãi	{禁止}
急	7	kɛi	
级	7	kʰi	
琴	2	kʰãi	
及			
吸	7	kʰi	
音	1	ãi	
阴	1	ãi	
饮	3	ãi	
单	1	to	
旦			
摊	1	tʰo	
滩	1	tʰo	
坦	3	tʰo	{平坦}
坦	3	tʰãi	{坦克}
炭	5	tʰo	
弹	2	to	{弹琴}
但	5	tãi	
弹	5	to	{子弹}
蛋			
达	7	to	
难	2	no	{难易}
难	5	no	{患难}
兰	2	lo	
栏	2	lo	
懒	3	lo	
烂	5	lo	
辣	7	lo	
赞	5	tsãi	
餐	1	tsʰo	
灿	1	tsʰãi	
擦	7	tsʰo	
残			
散	3	so	{散开}
伞	3	so	
散	5	so	{分散}
干	1	kɤŋ	{干湿}
肝	1	kɤŋ	
割	7	kɤɯ	
刊			
看	5	kʰɤŋ	
岸	5	ŋo	
汉	5	hãi	
寒	2	hãi	
韩	2	hãi	
汗	5	hɤŋ	
安	1	ŋo	
案	5	ŋo	
扮	5	po	
八	7	po	
办	5	po	
抹	7	mɤɯ	
山	1	ʃo	
产	3	tsʰãi	
杀	7	ʃo	
艰			
间	1	ko	{中间}
简	3	kãi	
拣	3	kie	
眼	3	ŋo	
限	5	hãi	
苋	5	ʃie	
班	1	po	
扳	1	po	
板	3	po	
攀			
蛮	2	mo	
慢	5	mo	
铡	7	tʃa	
删			
奸	1	ko	
谏			
颜	2	ŋo	
雁	2	ãi	
瞎	7	ho	
辖	7	ho	
晏	5	o	
鞭	1	pie	
编	1	pʰie	
变	5	pie	
篇	1	pʰie	
偏	1	pʰie	
骗	5	pʰie	
便	2	pɪŋ	{便宜}
辩	5	pie	
辨	5	pie	
便	5	pie	{方便}
别	7	pi	{离别}
棉	2	mie	
免	3	miãi	
面	5	mie	
灭	7	mi	
碾			
连	2	lie	
联	2	lie	
列	7	lɛi	
烈	7	lie	
煎	1	tsie	
剪	3	tsie	
箭	5	tsie	
迁	1	tsʰie	
浅	3	tsʰie	
钱	2	tsʰie	
践	5	tsʰiãi	
贱	5	tsʰie	
仙	1	sie	
鲜	1	sie	
癣	3	syø	
线	5	sie	
薛	7	sy	
展	3	tʃãi	
哲	7	tʃi	
撤			
彻			
缠	2	tʃʰie	
战	5	tʃie	
折	7	tʃi	
舌	7	ʃi	
扇	5	ʃie	
善	5	ʃie	
折	7	tʃi	{折本}
然	2	iãi	
热	7	i	
乾	2	kʰɪŋ	
件	5	kɪŋ	
件	5	kiãi	
杰	7	kʰie	
谚			
孽	7	ŋi	
延	2	iãi	
演	3	iãi	
建	5	kie	
揭	7	kʰi	
健	5	kʰie	
言	2	ŋie	
掀			
宪			
献	5	ʃie	
歇	7	ʃi	
边	1	pie	
扁	3	pie	
遍	5	pʰie	
片	5	pʰiãi	
撇	7	pʰi	{撇捺}
辫	1	pie	
眠			
颠	1	tie	
典	3	tie	
天	1	tʰie	
铁	7	tʰi	
田	2	tie	
填	2	tie	
电	5	tie	
垫	5	tie	
年	2	ŋie	
捏			
怜	2	lie	
莲	2	lie	
练	5	lie	
荐	5	tsie	
节	7	tsi	
千	1	tsʰie	
切	7	tsʰi	
前	2	tsʰie	
截	7	tsʰi	
先	1	sie	
屑			
肩	1	ko	
坚	1	kãi	
见	5	kie	
结	7	kie	
洁	7	kie	
牵	1	kʰie	
研	3	ŋie	
显	3	ʃiãi	
贤	2	ʃiãi	
现	5	ʃie	
烟	1	ie	
燕	5	ie	
宴			
般	1	po	
搬			
半	5	pɤŋ	
拨	7	pɤɯ	
潘	1	pʰãi	
拼	5	pʰɪŋ	{拼命}
判	5	pʰɤŋ	
泼	7	pʰɤɯ	
盘	2	pɤŋ	
伴			
叛	5	pʰɤŋ	
馒			
满	3	mɤŋ	
漫	5	mo	
末	7	mɤɯ	
端	1	tɤŋ	
短	3	tɤŋ	
锻	5	tɤŋ	{锻炼}
脱	7	tʰɤɯ	
团	2	tɤŋ	
断	3	tɤŋ	
段	5	tɤŋ	
缎	5	tɤŋ	
夺	7	tɤɯ	
暖	3	nɤŋ	
卵	3	lɤŋ	
卵	3	lo	
乱	5	lɤŋ	
钻	1	tsɤŋ	{钻洞}
钻	5	tsɤŋ	{钻子}
窜	5		
酸	1	sɤŋ	
算	5	sɤŋ	
蒜	5	sɤŋ	
官	1	kɤŋ	
管	3	kuãi	
馆	3	kuãi	
罐	5	kuãi	
括	7	kɤɯ	
宽			
款	3	kʰuãi	
阔	7	kʰɤɯ	
欢	1	hɤŋ	
唤			
完	2	uãi	
丸	5	yø	
缓	3	fãi	
换	5	fãi	
活	7	fa	
碗	3	ɤŋ	
顽	2	uãi	
幻	5	fãi	
滑	7	o	
猾	7	ho	
挖	2	uã̃	
篡			
闩	1	sɤŋ	
刷	7	so	
关	1	kuãi	
惯	5	kuãi	
刮	7	kua	
还	2	fãi	{还原}
环	2	fãi	
患	5	fo	
弯	1	uãi	
恋			
劣	7	lie	
全	2	tsʰyø	
泉	2	tsʰyø	
绝	7	tsʰy	
宣			
选	3	syø	
雪	7	sy	
转	3	tʃyø	
传	2	tʃʰyø	{传达}
传	5	tʃʰyø	{传记}
专	1	tʃyŋ	
砖	1	tʃyø	
穿	1	tʃʰyø	
串	5	tʃʰyø	
船	2	ʃyø	
说	7	ʃyø	
软	3	ŋyø	
卷	3	kyø	
圈	1	kʰyø	
拳	2	kʰyø	
权	2	kʰyŋ	
倦			
圆	2	yø	
员	2	yø	
院	5	yø	
缘	2	yø	
铅	2	yø	
沿	2	yø	
阅	7	yø	
反	3	fo	
贩	5	fo	
发	7	fo	
翻	1	fo	
烦	2	fãi	
饭	5	fo	
罚	7	fo	
晚	3	uãi	
万	5	o	
袜	7	o	
劝	5	kʰyø	
元	2	yø	
原	2	yø	
愿	5	yø	
月	7	ŋy	
冤	1	yø	
袁	2	yø	
园	2	yø	
远	3	yø	
越	7	yø	
决	7	kʰy	
诀	7	kʰy	
缺	7	kʰy	
血	7	y	
悬	2	ʃyŋ	
玄	2	ʃyŋ	
县	5	ʃyø	
穴	7	ʃy	
渊			
吞	1	tʰɤŋ	
根	1	kie	
很	3	hɪŋ	
恨	5	hɪŋ	
