#参考资料：安徽宣城（雁翅）方言音系		
#-白=文		
#[1]33[2]213[3]35[5]55[7]5		
#ɹ̩		
p	[1]屄[3]鄙比[5]闭{~眼}	
pʰ	[1]批披[3]痹{麻~}脾{肝~}[5]屁	
m	[2]迷[3]米[5]秘	
v	[2]皮疲脾{~气}琵{~琶}枇{~杷}庇{包~}便{~宜}[5]蔽弊{作~}毙避{躲~}蓖币{硬~}被{~窝；~迫}	
t	[1]低提{~屎~尿：把屎把尿}[3]底抵	
tʰ	[3]体[5]替剃屉嚏	
ʈʱ	[2]题提{~高}蹄啼[5]弟第递地隶{奴~}棣{人名}	
ts	[1]知支枝肢栀{~子花}资姿之芝隻[3]紫纸姊{~妹}脂旨指子梓{人名}止趾址蛰{惊~}[5]制製智翅致至置志痣□{酒~：粉刺}	
tsʰ	[1]痴嗤{~笑}跐{~星：流星}[3]此鳍{划水~：鱼鳍}耻齿[5]刺赐次	
s	[1]斯{人名}厮{小~丫头：丫环}撕施私师狮尸司丝思诗[2]死屎使史驶始[5]世势四肆试	
z	[2]盂{痰~子}池匙瓷糍迟慈辞词祠持时[5]誓是氏自示视字牸{~牛：母水牛}巳{辰~}寺{~庙}饲{~料}痔治{~鱼}士仕柿事市侍{服~}似□{砚~：砚台}	
#i		
p	[1]鞭编边蝙{~蝠}[3]扁匾[5]变	
pʰ	[1]篇偏□{~□ljəu˨˩˧子：一种水鸟，八哥大小，吃小鱼儿}[5]遍{一~；遍地}骗{欺~}片	
pfʱ	[5]辨辩汴{~梁}便{方~}辫	
m	[1]弥{阿~陀佛}[2]绵棉泥{~鳅}[3]免勉[5]面麺谜{~语}	
t	[1]掂颠癫[3]点典[5]店踮帝	
tʰ	[1]添天□{抓~子：抓子儿}[3]舔[5]掭{~笔}	
ʈʱ	[2]甜田填佃{~农}[5]簟{竹~}电殿奠垫	
n	[1]拈[2]泥{~巴}倪宜尼疑沂{~蒙山}黏严鲇{~胡子：钻鱼}年研{~究}□{脱~□ʈʱæ˨˩˧：子宫脱垂}儿{外甥~：外甥}[3]你染辗捻[5]谊义议仪腻验念砚泥{~匠}研{~槽}	
l	[2]犁黎离篱璃梨狸廉镰帘连联怜莲[3]礼李里裹理鲤脸[5]虑滤例厉励丽利痢吏练炼楝{~树}□{~嘴：顶嘴}□{雀~斑：雀斑}	
tʃ	[1]鸡饥肌儿如基机□{~□ljəu˧˥：蝉}□{~紧拳头：攥起拳头}□{黏：~手}[3]挤已{自~}纪幾[5]祭际济剂计继系{~鞋带}寄记既季已{戊~庚辛}	
tʃʰ	[1]姐妻溪欺[3]启企起杞{~里：山名}[5]去{到哪~}趣契冀{晋察~}器气汽□{耳刀~：耳朵背}	
ʃ	[1]些{好~：多少：能吃好~就好~}西牺嬉熙{人名}希稀[3]洗喜嬉□{~□pəi˥□pəi˥：蛤蜊}[5]序叙絮细婿系{连~}戏射{~箭}	
ʒ	[1]徐齐跻奇骑其棋期旗[3]技{~术}[5]荠	
tɕ	[1]监尖兼搛艰奸煎肩坚间={之~}[3]减碱检简拣涧锏{杀手~}剪茧趼姐{~弟两个}[5]舰剑箭践建键健楗毽荐见	
tɕʰ	[1]签谦迁千牵铅[3]浅[5]欠歉	
tɕʱ	[2]潜钱乾{~坤}虔{~诚}前贤钳全泉冉{人名}[5]渐贱件现	
ɕ	[1]仙籼鲜轩掀宪{~法}先宣喧[2]咸{~丰皇帝}闲踅{~子}[3]俭{勤~}险癣显选[5]限线羡{~慕}煽扇善献旋{~刀}县	
Ø	[1]医衣依腌焉{心不在~}烟[2]爷{舅老~：内兄内弟}移姨遗炎盐檐掩嫌颜言缘沿延筵□{鱼~子：鱼鳞}□{~kuoʔ꜈子：慈菇}[3]倚椅己以[5]艺翳{长~了}易{容~；交~}意异毅艾{稻~头：稻穗}厌艳焰燕宴液□{~肥：积肥}	
#u		
p	[1]补[5]布怖簸{~箕}	
pʰ	[1]铺{~床}[3]普浦{~口，地名}谱捕甫{杜~}辅{~导}剖{解~}[5]铺{店~}破	
m	[5]慕{羡~}墓募{~捐}幕	
f	[1]夫肤敷蚨[3]戽{~水}府腑斧抚附{~近}[5]付赋傅附富副俘{~虏}	
v	[2]婆蒲{菖~}菩{~萨}脯{胸~}葡吴梧胡湖狐壶葫鬍符扶芙无巫诬[3]五伍午武舞[5]部簿{作业~子}步埠{水~跳：码头}误悟焐{水~子：汤壶}户沪互护瓠{~子}伏{~鸡：落窝鸡}父{师~}腐{豆~}务雾戊妇负阜{~阳}	
k	[1]姑孤咕{~~哝哝：嘟嘟囔囔}[3]古估牯股鼓蛊{整~}[5]故固顾雇□{颈~；颈}	
kʰ	[1]箍枯[3]苦[5]库裤	
x	[1]呼□{~卵泡：巴结}[3]虎浒{水~}	
Ø	[1]乌{焦~}呜{~蜂子：蜜蜂}污{~糟：脏}	
#ɻ̍ʷ		
tʃ	[1]猪诸{~葛亮}诛{~九族}蛛株朱珠硃居车{~马炮}拘[3]煮柱主举矩嘱{叮~}[5]著驻注蛀铸据锯巨拒距聚句剧	
tʃʰ	[1]区[3]渠殊瞿{~秋白}鼠取娶[5]去{~年}处{相~；~长}	
ʃ	[1]书舒输虚须需[3]暑署{专~}许[5]庶{~民百姓}	
ʒ	[2]除储厨如[5]苎竖树柱住续具	
Ø	[2]于余馀愚虞{~姬}于榆[3]语乳{麦~精}雨宇禹羽裕吕旅[5]遇誉预豫芋玉□{~拦丫子：支扁担的丫形木棍}	
#ɛ		
ts	[3]者{之乎~也}	
Ø	[2]儿[3]尔{~小孙八九子（旧时私塾教小孩识字时念的）}耳[5]二贰而{一~再再~三}	
#a		
p	[1]巴笆{篱~}芭{~蕉}疤扒{耳~子：耳挖子}□{~接：接济他人}□{~台：船舱内人坐的地方}[3]把{守；~东西拿~我}[5]霸坝把{门~子：门把儿}	
pʰ	[1]趴{~下}[5]怕帕{手巾~}	
pfʱ	[1]爬琶{琵~}杷{枇~}扒{~手}[5]耙罢稗□{豁~子：豁唇}	
m	[1]妈[2]麻[3]马码蚂{~蟥}[5]骂巴{泥~}	
t	[1]打□{一~：一拃}	
tʰ	[1]他	
ʈʱ	[5]大{~小；~夫}榻{~板：旧时床前的踏脚板}	
ts	[1]渣遮[5]诈榨{油~}炸{~弹}	
tsʰ	[1]叉权差{~不多}车{水~；~水}[5]岔	
tsʱ	[2]茶捺茬蛇[5]社{公~；春~}	
s	[1]沙纱砂痧赊□{剌：~了个口子}[3]洒舍{~不得}[5]赦{鬼放~：农历七月的每一天都是鬼大赦的日子}騇{~牛：母黄牛}	
k	[1]家枷[3]假{真~}[5]架驾嫁稼价	
kʰ	[3]卡	
ŋ	[1]丫{小~头：小女孩}桠[2]牙芽蚜伢{小~子：男孩儿}[5]压{~肥}	
x	[1]虾哈[3]□{~种：流氓}	
hʱ	[2]蛤{~蟆}[5]下	
Ø	[1]阿{~爹：伯父；~妈：伯母}[2]还{你~能讲点什么？}[3]哑	
#ja		
t	[1]爹{背称父亲}	
n	[3]惹	
tɕ	[1]加嘉佳[3]贾假{放~}姐{~~}[5]借	
tɕʱ	[1]邪斜霞[5]谢	
ɕ	[3]写[5]泻卸	
Ø	[2]衙{~门爷}[3]雅野[5]亚夜	
#wa		
k	[1]瓜[3]寡刚[5]挂卦	
kʰ	[1]夸[3]侉垮[5]跨	
x	[5]化	
hʱ	[2]华{中~；姓}	
Ø	[1]挖{~土机}[2]划{~船}[3]瓦搲[5]桦凹{~下去}画话划{计~}	
#ɻʷa		
tʃ	[1]抓[3]爪{~牙；~子}	
ʃ	[3]耍	
Ø	[3]曰{子~诗云}	
#ɵ		
p	[1]波菠玻颇{廉~}搬□{脚~□lɵ˨˩˧子：踝骨}[5]半绊	
pʰ	[1]坡潘拼{~性命陪君子}[5]判叛	
pfʱ	[2]盘[5]伴拌	
m	[1]摸[2]魔磨{~刀}摩{按~}馍{大~}膜{薄~}瞒[4]抹{~板：泥板}亩牡母拇满[5]磨{石~}漫幔{草~子：盖在草房顶上的草披}	
t	[1]多端[3]朵躲短[5]剁垛跺	
tʰ	[1]拖贪[3]妥椭[5]探{~子}	
ʈʱ	[2]驼陀驮{~起来}团坛{酒~子}[5]舵断段缎镀{电~；~金}□{~筛：米筛}	
n	[2]奴南男[3]努橹暖[5]糯怒	
l	[2]罗锣萝螺脶鸾{~驾}芦卢炉庐□{姨亲汉~：连襟}□{脚□pɵ˧子：踝骨}□{~出去：撵出来}[3]卵鲁虏{俘~}儒{~家}[5]摞乱□{憋~痧：霍乱}	
ts	[1]簪钻{~进去}[3]左佐[5]做钻{~子}	
tsʰ	[1]搓汆{~汤}[5]挫措错	
tsʱ	[2]蚕[5]坐座	
s	[1]蓑梭唆莎{~草}酸[3]锁唢所[5]塑算蒜□{~莱：腌制的嫩白莱心，喝茶的时候吃}	
k	[1]歌哥锅戈甘柑干{天~地支}肝乾{~湿}官棺观{~察；道~}冠{鸡~}[3]果裹敢擀管馆[5]个过贯灌罐冠{~军}箇{那：~个；~里}	
kʰ	[1]科窠棵颗看{~守}宽龛[3]可款□{（器物）面朝下趴着：圣珓就是一~一仰}[5]课锞{金~子}看{~见}	
ŋ	[2]蛾鹅俄[3]我[5]饿	
x	[1]欢[3]火伙[5]货□{磨扇：上~}	
hʱ	[2]河何荷和禾含[5]贺祸旱{~稻}垾{~子：分开水沟的一片场地，多用作地名：白字~；月字~}汉汗唤焕换痪□{~刀布：鐾刀布}□{私~子：私生子}□{一~旗：一面旗}	
Ø	[1]阿{~弥陀佛}窝莴蜗庵{~堂}安{~排}鞍豌[2]完丸[3]缓皖碗腕唵{以手覆物入口}	
#jɵ		
tɕ	[1]专砖[3]转{~眼}[5]转{~圈}	
tɕʰ	[1]川穿[5]串{一~子}	
tɕʱ	[2]传{~袋}椽船[5]传{水浒~}	
#æ		
p	[3]摆[5]拜□{别：好好地走．~跑}	
pʰ	[5]派	
pfʱ	[2]排牌簰[5]败□{拨拉：~~开}	
m	[2]埋[3]买[5]卖	
t	[1]呆[5]戴带	
tʰ	[1]胎{~毛}[5]太泰	
ʈʱ	[2]台苔抬□{脱O□ni˨˩˧~：子宫脱垂}[5]待怠{~慢}态贷代袋大{~斧：斧头}	
n	[3]乃{人名}奶[5]耐奈{没~何}	
l	[1]攋{~草：拔草}[2]来[5]赖癫	
ts	[1]灾栽斋[3]宅{~基地}宰载[5]再债寨	
tsʰ	[1]猜钗差[3]彩采[5]菜蔡	
tsʱ	[2]才材财裁材柴[5]在	
s	[1]腮鳃筛[5]赛晒	
k	[1]该秸{麦~}街皆阶[3]改解□{这：用不了~许多}[5]盖溉{灌~}介界芥疥届戒械	
kʰ	[1]开楷楷概{大~}[3]凯	
ŋ	[1]哀挨[2]涯{水边：到~上来}崖[3]矮[5]爱	
x	[1]咍{大：老~}□{~骨：颠骨}[3]海	
hʱ	[2]孩鞋[3]蟹[5]亥害□{缝隙：卵泡~：裤档}	
#wæ		
k	[1]乖[3]拐[5]怪	
kʰ	[5]会{~计}块快筷	
x	[1]歪{画贴得~得咯啦}	
hʱ	[2]槐淮	
Ø	[2]怀[5]外坏	
#ɻʷæ		
tʃ	[1]拽{~子：手部残疾的人}[5]拽	
tʃʰ	[1]揣[3]踩{~水}	
ʃ	[1]衰摔[3]甩[5]帅率{表~}	
#əi		
p	[3]杯背{~东西}碑卑悲[5]闭贝{川~}沛{~公}蓖{~麻}辈背{后~}被{~告}□{□ʃi˧˥~~：蛉蜊}	
pʰ	[1]胚坯[5]配佩	
pfʱ	[2]培陪赔维{~护}肥[3]裴{姓}[5]倍背{~书}焙芮{姓}备未味	
m	[2]梅枚玫媒煤眉霉谋没{~喊听见：叫不应}[3]尾{有头有~}每美某{~~人}[5]妹昧{~良心}茂谜{打~子：出谜语}	
f	[1]非飞妃[3]匪否[5]废肺痱费	
t	[1]都{首~；~是}堆兜[3]堵赌肚{猪~子；~子痛}斗抖陡肘{~骨子：肘}[5]对碓队兑鬥	
tʰ	[1]梯推偷[3]土吐{~痰；呕~}腿敨[5]兔退透	
ʈʱ	[2]徒途涂图屠头投[5]杜肚{~脐眼}度渡豆逗	
n	[5]内	
l	[2]雷擂楼[3]卤屡{~教不改}累{积~}垒搂[5]路露鹭{~鸶}累{连~}类泪漏	
ts	[1]租邹周舟州洲[3]祖组阻嘴走[5]醉奏昼咒□{只：~剩了一块钱}	
tsʰ	[1]车{汽~}粗初催崔抽□{~子：烧水的铜壶}[3]扯楚础丑[5]醋脆翠粹{纯~}凑臭	
tsʱ	[2]佘{~老太君}随隋绸稠筹愁仇[5]助{互~组}罪遂{半身不~}隧受寿授售纣{商~王}	
s	[1]苏酥梳疏{~通}蔬虽绥{晋~}尿搜飕馊收[3]数{动词}髓手首守陕{~西}[5]素嗦{鸡~袋：鸡嗦子}数{名词}碎岁嗽{咳~}瘦漱{~嘴}兽	
k	[1]勾钩沟阉{抓~}[3]狗[5]够构购	
kʰ	[1]枢呕[3]口[5]扣寇	
ŋ	[1]欧瓯[3]藕偶呕[5]沤怄	
x	[3]吼罕{不稀~你}	
hʱ	[2]侯喉猴□{~子：色子}[5]后後厚候	
#wəi		
k	[1]闺{~门关，地名}规龟归[3]诡癸鬼轨[5]鳜{~鱼}桂贵瑰	
kʰ	[1]亏盔魁奎[3]跪[5]愧桧{秦~}	
x	[1]恢灰挥辉徽[3]悔毁[5]贿刽{~子手}绘讳	
hʱ	[2]葵逵{黑李~}回{~拜}[5]柜	
Ø	[1]煨威[2]桅回{~来}茴危为{作~}唯微违围[3]伪萎委伟苇[5]汇会{开~；~不~}惠慧卫喂为{~什么}位魏畏慰纬{~纱}胃谓	
#ɻʷəi		
tʃ	[1]追锥捐[3]卷{~起}[5]眷卷{考~}	
tʃʰ	[1]吹炊䅈圈{圆~}[5]劝券	
tʃʱ	[2]茄垂{~直}榄锤谁随拳权弦[5]睡瑞坠{~驼：线驼}	
ʃ	[1]靴闩{门~}[3]水□{四色~礼：定婚和结婚时男方送的礼}[5]税楦{~头}𱿹{河~：蚯蚓}	
Ø	[1]冤渊[2]园员元原源阮{~小二}袁辕园援缘阎{~王}[3]远[5]锐愿怨	
#jəu		
t	[1]丢	
n	[2]揉牛[3]纽扭	
