[1]44 [2]21 [3]45 [5]13

#o
t [1]多 [2]夺 [3]躲 [5]跺
tʰ [1]拖 [2]驼脱托 [3]妥
n [2]锣螺落 [3]裸 [5]糯
ts [2]作着桌镯{文} [3]左 [5]坐
k [1]歌哥 [2]鸽割各角郭 [3]果 [5]个过
kʰ [1]棵 [2]嗑渴阔壳 [3]可 [5]课
∅ [2]鹅恶握 [5]饿
x [1]喝 [2]河盒鹤活 [3]火 [5]贺祸货
p [1]波 [2]钵拨薄剥 [3]簸 [5]播
pʰ [1]坡 [2]婆泼 [3]颇 [5]破
m [1]摸 [2]磨末 [3]抹 [5]磨
s [1]梭 [2]说索勺缩 [3]锁所
tsʰ [1]搓 [2]戳 [5]错
z [2]弱
ŋ [3]我

#yɛ
tɕ [1]捐 [2]绝决 [3]卷捲
tɕʰ [1]圈 [2]茄权全泉缺 [3]犬 [5]劝
ɕ [1]靴鲜宣 [2]雪血削{文} [3]选 [5]□{旋转、扭开：用力~开！}
∅ [1]冤 [2]圆原园月越 [3]远 [5]院怨

#a
t [2]搭跶达答 [3]打 [5]大
tʰ [1]他 [2]踏塔
p [1]巴爬{白} [2]八 [3]把 [5]坝
pʰ [1]𤆵 [2]爬 [5]怕
m [1]妈 [2]麻 [3]马 [5]骂
tsʰ [1]差 [2]茶查插擦 [3]□{~口~嘴：指说话不算数；或指把话岔开，打断别人说话。} [5]叉
s [1]沙杉 [2]杀 [3]洒
x [1]哈 [5]下{白，一∽}
k [3]朒{肉}
kʰ [1]旮
∅ [1]啊
n [1]拉他 [2]拿蜡辣 [3]哪 [5]那
ts [1]渣 [2]砸杂闸扎 [3]□{~包，作客吃酒时留一点带回给小孩吃的食物。} [5]炸
f [2]发罚法

#ia
p [3]瘪{扁，不圆的，空而不实的叫~。}
pʰ [3]□{不正、叉开叫~：~脚~手}
n [2]□{吊儿郎当：他~得很}
tɕ [1]家 [2]夹甲 [3]假贾 [5]嫁
tɕʰ [2]掐 [3]卡{量词，姆指食指伸展的长度：有一~长}
ɕ [1]虾 [2]瞎霞 [5]下夏
∅ [1]丫 [2]牙鸭 [3]哑 [5]亚


#iɛ
tɕ [1]监尖间奸肩 [2]接杰节截结 [3]姐者减剪 [5]借蔗剑件建健见
ɕ [1]先 [2]斜蛇咸嫌协歇 [3]写险显 [5]谢射社限线现县
tɕʰ [1]车签牵铅 [2]钳钱切前 [3]扯浅 [5]欠
∅ [1]炎烟淹 [2]爷盐叶颜延言 [3]野惹蚁眼 [5]夜厌
n [1]拈 [2]黏严业连列孽年莲捏 [3]碾 [5]验念
t [1]颠 [2]跌碟 [3]点典 [5]店垫电
tʰ [1]添天 [2]甜贴田 [3]舔
p [1]鞭憋 [2]别 [3]扁 [5]变便辫
