
a
p[1]巴疤粑芭班颁般搬斑瘫扒{~包谷}□{~边 靠近某人的人际圈子}[3]把靶版板□{不听话的动弹 ~动}[5]霸扮瓣罢[7]捌爸拔八
pʰ[1]脬{一~拉}趴葩汃{软}[2]杷琶耙爬扒-{~手}[5]□{~腿 人或动物的大腿}怕叛帕跘襻-{？-～-门-,-锁-门-}
m[1]妈{蛤~}蟆{词尾读阴平}[2]麻馒蛮[3]马码蚂[5]骂漫慢蔓曼谩[7]㩢{擦}抹□{手持物体翻转 ~方向盘}
f[1]花{~椒}翻发{头~}番[2]烦繁樊凡筏-乏-[3]反返[5]饭犯范贩[7]□{代 这~人（现代人 年轻人）；}法罚伐发{~财}泛
ʦ[1]挓{行为放肆不守规矩}粘沾詹□{张开 ~嘴}渣𧨊{意同挓；话多} 查{姓}奓{~脚，张开脚}[3]拃者{地名，∽密}□{几~很早 好久}斩展奓辗{~脚（把脚挪开）}䟎趱趲{物体或人移动 ~一下板凳}[5]炸{~弹}诈赞站占蘸栈榨栅搌{（用松软干燥的东西）轻轻擦拭或按压，把湿处的液体吸去}[7]睫{（白）？}眨 {眼~毛}砸杂扎匝闸眨搌咂{很享受的小口喝东西}炸{油~}
ʦʰ[1]差杈叉餐参掺搀[2]蚕查察残惭茶馋缠禅蝉[3]产惨铲摻摌{用手或鞭子击打}[5]岔诧灿忏颤[7]插擦
s[1]莎沙鲨杉纱山三[3]伞傻{白-ŋa35，训读}洒闪散{~文}[5]擅散{~开}单{姓}[7]馺{急速到某处后停下 ~一脚 ~到前面}靸{粗略的穿鞋 ~鞋}杀□{~ko[7] 处理收拾完}□{竟然 我~不知道怎么面对他}煞撒{~在地上，洒}
t[1]丹单担{~水}耽郸[3]胆打□{又；重新(同"转"tsuə35)锅里的水烧干了，我~放了一碗水}[5]大但蛋惮淡诞弹{子~}担{~子}[7]答耷达搭躂{~倒(摔倒)}哒哒{~倒(摔倒)}
tʰ[1]他她它贪摊滩瘫□{∽定，另外，我~定把礼物给了他}[2]谈弹{~簧}坛痰潭檀昙[3]坦袒毯□{不要~他，劝}[5]叹探碳炭[7]踏沓蹋塔榻溻榻
n[1][2]拿男难{困~}楠南[3]哪[5]那难{灾~}[7]呐纳捺
l[1]啦-拉-□{ 胯~ 胯下}[2]兰栏蓝拦岚澜阑篮婪[3]漤{腌渍}懒揽览缆[5]滥烂[7]辣蜡腊邋
