#a							
tsʰ	[1]粗[2]储筹愁仇酬绸[5]醋						
s	[1]苏						
k	[1]姑[2]糊[3]古鼓[5]雇够{吃饱}构购						
kʰ	[1]圈{训“箍”}箍 [3]苦许{姓}[5]库裤扣						
ŋ	[1]误[2]吴[4]五伍午						
h	[2]葫侯[3]虎[5]戽[4]户雨肉						
Ø	[1]乌欧殴						
#uo							
ɓ	[1]飞□{陌生}[2]赔盘搬[3]粄馃{训“粄”}[5]半[4]裴倍跋[7]拨						
pʰ	[2]皮[5]劈{训“破”}破[4]被伴[7]泼						
m	[1]□{披}披{训}[2]麻{芝麻，麻布}瞒糜饭{训“糜”}磨[3]满巫诬						
v	[1]外[3]我						
ɗ	[1]大[5]带[4]舵惰						
tʰ	[1]拖[5]炭						
n	[1]赖{训“烂”，耍赖}烂[2]□{揉}揉{训}[4]澜{口水}沫{训}[7]□{采}采{训}						
l	[2]拦[4]辣						
ts	[2]蛇[3]纸						
tsʰ	[3]□{歪斜}歪{训}[7]搓{训}□{搓}擦						
s	[1]莎沙山[3]徙[5]散伞线续撒						
k	[1]官棺关[2]寒瘸[3]果裹{～包}寡赶鳏□{怀孕}怀{训，怀孕}[5]过挂卦[7]剐割郭廓						
kʰ	[1]科跨夸[2]瘸[5]课快[7]渴阔缺宽{训“阔”}扩						
h	[1]花欣{训“欢”}欢[2]和{和气}华{中华}横[3]火伙						
Ø	[1]话画换[3]倚碗依{训“倚”}[5]案鞍[4]旱活划{用刀划}						
z	[3]热						
#iau							
ɓ	[1]标彪[3]表						
pʰ	[1]飘漂[2]嫖						
m	[2]锚苗描渺[4]妙[7]秒猫						
ɗ	[1]刁雕[2]条[5]吊[4]调{调动}						
tʰ	[2]调{调整}[5]跳[4]柱						
n	[5]皱蔫{训“皱”}						
l	[1]廖撩料[2]燎疗聊辽[3]了						
ts	[1]诏樵[3]鸟[5]照[4]赵						
ɕ	[1]琐捎笊消宵销鞘萧箫屑{俗}[5]臭						
tsʰ	[7]雀{麻将牌}						
s	[5]数扫绍嗽□{刷}刷{训}						
k	[1]交郊胶骄饺狡[2]娇[5]较珓{杯珓}						
kʰ	[2]侨[5]窍						
h	[1]肴淆嚣□{掀，撩}[2]姣淫{训“姣”}[5]酵孝[4]效校寥						
Ø	[1]妖邀要{想要}						
z	[2]谣柔姚[5]跃耀						
#uai							
ɓ	[4]未末[7]疫抹						
ɗ	[4]夺						
t	[4]绝						
s	[1]衰率[5]帅						
k	[1]乖县[2]悬高{训“悬”}[5]怪拐[7]刮郭廓括						
h	[1]坏[2]怀{胸怀}[4]罚[7]发{发财}						
Ø	[7]挖						
#iu							
v	[7]□{豚}豚{训}						
ɗ	[2]绸[4]稻						
n	[3]纽						
l	[2]刘榴琉柳溜						
ts	[1]周州[3]酒[5]袖宙轴咒[4]就						
ɕ	[1]须树抽揪[2]羞丑[3]鼠手						
s	[1]收修[2]泅[3]守[5]秀绣[4]受兽寿授						
k	[1]纠[5]救[4]究[7]灸						
kʰ	[2]求球						
h	[1]休						
Ø	[1]忧优幽悠[2]油[3]友酉[5]幼						
z	[2]游尤由犹[3]邮[5]贿佑[4]又右						
#ui							
ɓ	[1]吠背{后背}[2]肥[3]本[5]痱沸[4]佛[7]勃						
pʰ	[5]配屁						
m	[1]问[2]危门[3]每						
v	[2]为讳违伟纬[3]苇唯维[5]卫谓[4]位胃						
ɗ	[1]堆[3]转{回来}回{训“转”回宅，回来}[5]对{核对}队兑顿[4]断						
t	[1]追砖缀[3]水[5]醉隧坠钻锥[4]秫罪[7]卒率{效率}最						
tʰ	[1]梯[2]锤[3]腿[5]退褪[7]蜕脱突						
n	[3]软嫩[4]蛋{训“卵”}卵						
l	[2]雷[3]累积累[4]类[7]律						
ts	[1]追[5]最{最好}						
tsʰ	[1]催炊村[2]随垂[5]喙粹碎脆[7]出似{训“出”，像}						
s	[1]酸[5]税算瑞[7]戌术述						
k	[1]规圭闺规归光[2]轨[3]解几{几个，陈述语气}诡鬼[5]桂贵季[4]跪滑猾[7]骨						
kʰ	[1]开魁亏[3]癸葵[5]器气{空气}汽[4]柜[7]穴{训“窟”}窟屈孔{训“窟”}卷{卷起来}						
ŋ	[5]魏						
h	[1]盔恢灰挥辉荤[2]悔毁园[3]回{回族}[5]沛肺惠慧穗慰[4]会远[7]忽核						
Ø	[1]威[2]围黄皇王[3]萎委[5]喂畏						
z	[7]锐悦域役						
#aŋ							
ɓ	[1]般坍{训“崩”}班斑颁帮邦崩封[2]房瓶冯[3]扳板版贩□{笨}页[5]放[4]□{泥}泥{训}扮瓣办辨谤						
pʰ	[1]攀芳香{训“芳”}蜂[2]帆旁傍滂[3]纺[5]庞						
m	[1]慢梦[2]蛮忙盲莽[3]蠓蚊{训“蠓”}[5]漫幔蔓[4]芒网						
v	[1]万方芳[2]访忘凡烦繁肪妨防亡仿[3]反[5]范妄[4]犯泛乏望旺						
ɗ	[1]耽丹单当钉东冬[2]倘{如果}澹{湿}溻{湿}陈同铜桐筒[3]党挡等迎{训“等”}[5]诞旦荡[4]但弹重{重量}						
t	[1]簪髽曾[2]丛棵{训“丛”}[3]斩盏[5]粽[4]栈						
tʰ	[1]贪滩摊蛏蜻{训“蛏”}探舀{训“探”}[2]谭潭谈痰毯弹唐虫坦[5]探叹趁赚{训“趁”}[4]动						
n	[2]南男难侬人{训“侬”}脓[3]囊[4]难						
l	[2]蓝篮缆鳞郎廊朗零笼聋狱{训“笼”}[3]揽榄兰□{钝}钝{训}狼[5]览舰弄[4]滥浪						
ts	[1]赃						
tsʰ	[1]参{参加，人参}餐昌葱[2]塍{田}田{训}藏常[3]铲产厂蚕惨惭残[5]灿畅创唱倡						
s	[1]鉎{生锈}銑{生锈}锈{训}珊删[3]㾪瘦{训}[5]送[4]疝						
k	[1]甘柑艰间奸涧冈岗刚纲工功[2]含[3]港橄感[5]监鉴干						
kʰ	[1]牵{拉}勘康空[3]砍刊慷[5]坎航岸{训“坎”}抗炕坑杭						
ŋ	[1]戆{傻}颜[2]岩[4]雁						
h	[1]烘罕[2]函韩行[5]汉[4]撼憾限恨项焊[7]巷						
Ø	[1]安[2]红[5]庵暗按晚[4]淡						
#oŋ							
pʰ	[2]朋彭膨棚篷蓬捧						
m	[2]盟蒙[4]孟						
v	[1]丰讽峰锋俸[2]碰缝[4]凤奉						
ɗ	[2]董[3]懂[4]洞[7]冻						
t	[1]棕宗综中忠终踪[2]蹲{训}□{蹲}[3]总						
tʰ	[1]通[2]童[3]桶统						
n	[2]□{浓/浊}[3]农侬[5]丛						
l	[2]龛{龙}隆[7]□{哄}哄{训}						
ts	[5]仲纵						
tsʰ	[1]聪充冲[2]宠从崇重{重庆}						
s	[1]松[5]宋[4]诵颂讼						
k	[1]公攻宫恭[3]讲[5]贡供[4]拱共						
kʰ	[2]巩恐[5]控						
h	[1]轰[2]宏洪鸿						
Ø	[1]翁雍拥[2]□{圆}圆{训}[3]瓮涌						
#ein							
ɓ	[1]鞭奔[3]贬扁匾[5]变[4]便辩						
pʰ	[1]编篇偏[5]骗遍片聘						
m	[3]免勉娩[5]皿[4]敏						
v	[1]盼芬[2]坟文闻[5]愤奋						
ɗ	[1]颠登灯澄瞪丁[2]甜[3]点顶典[5]店电[4]腚邓鼎订殿奠垫						
tʰ	[2]寻{训}□{寻找}腾[3]艇挺						
n	[1]黏□{跟，跟随}和{训}跟{训，跟随}[2]□{跟，跟随}沿{训，跟随}能[3]捻宁[4]验念[7]□{奶}奶{训}						
l	[2]廉镰帘连联莲灵铃[5]恋[4]练炼另						
ts	[1]尖针煎毡增憎僧赠惩蒸筝{古筝}贞侦征[3]整践展[5]证症政占[4]贱战静净郑						
tsʰ	[1]撑歼签迁称清晴[2]承橙乘呈程逞诚蝉[3]喘[5]趁衬						
s	[1]仙宣腥升牲[3]癣选省[5]圣盛[4]善羡胜剩盛						
k	[1]坚捐庚羹耕[2]咸[3]碱减殓检简柬{～帖tʰɛ35}券耿卷{试卷}[5]剑键建健□{鸡～：鸡胗}腱更[4]俭悬件						
kʰ	[1]兼谦[2]钳拳权[3]遣垦[5]欠劝[4]歉						
ŋ	[1]研[2]严[5]梗						
h	[2]嫌弦弘恒贤[3]险显玄[5]现宪献						
z	[1]炎渊莺鹦樱婴缨[2]丸然元缘原源袁辕[3]染焰燃延援[5]艳谚堰宴[4]燕						
Ø	[1]腌恩鹰阉[2]盐阎[3]淹[5]厌						
#iaŋ							
tʰ	[2]重{层}层{训“重”}						
l	[2]良梁粱龙[5]量{量房子}亮{明亮}谅辆掠{俗}						
ts	[1]盅将张章撞{训“舂”}捅钟锺盅舂[3]掌撑种肿[5]种栽{训“种”}葬蒋奖匠账障众[4]渐暂						
ɕ	[1]□{穿衣服}穿{训}[2]详祥□{田}田{训}婵						
s	[1]镶商伤双[3]想[7]相{相公（麻将用语）}[4]尚						
k	[1]疆缰江弓[2]穷[5]降						
kʰ	[1]腔[2]强						
h	[1]胸[3]享响饷						
ŋ	[3]昂{训“仰”}仰						
Ø	[5]映						
z	[1]央殃秧[2]阳扬疡[5]□{夸奖}赞{训}壤[4]让[7]□{夸奖}夸{训}						
#ioŋ							
h	[1]凶[2]熊雄						
z	[2]泳咏荣永绒融容蓉庸[3]勇[4]用						
#uŋ							
ɓ	[1]分[2]㖹						
pʰ	[2]盆[5]喷[7]喷洒{训“喷”}						
m	[1]闷						
ɗ	[1]墩敦[5]盾顿						
t	[1]尊遵[2]船[3]准[5]震						
tʰ	[1]吞						
n	[3]忍						
l	[2]仑沦轮[3]唇[4]论						
tsʰ	[1]春[2]存[5]寸						
s	[1]孙[2]辰旬巡殉纯[3]损笋榫[5]蒜[4]顺						
k	[1]军[2]裙群[3]滚[5]棍混						
kʰ	[1]昆[3]捆菌[5]困						
ŋ	[2]□{浊，浓}浊{训}浓{训}						
h	[1]分昏婚份熏勋薰浑荤[2]痕魂云[3]粉[5]训						
z	[2]匀[4]润闰韵运						
Ø	[1]温瘟[3]隐稳[5]揾蘸{训“揾”}[7]婶						
#uaŋ							
pʰ	[5]判叛						
ɗ	[1]端[4]段缎锻						
t	[1]专庄桩[3]转[5]壮[4]传状篆						
tʰ	[2]团						
n	[3]暖						
l	[2]鸾[4]乱						
tsʰ	[1]川窗[2]全传[3]泉[5]窜闩篡串闯						
s	[1]桑[3]爽						
k	[1]观关光[3]管馆广[5]冠贯灌罐惯						
kʰ	[1]圈匡筐[2]狂[3]款[5]况矿旷[7]框眶						
ŋ	[2]顽						
h	[1]欢翻番慌荒风[2]矾簧环还皇[5]幻[4]患宦						
z	[2]员[4]院愿						
Ø	[1]弯湾[3]豌腕枉往[5]怨[4]□{闲逛}逛{训}						
#iə							
ɓ	[1]兵[3]丙饼表[7]壁臂						
pʰ	[2]瓢薸萍{训“薸”}[5]票鳔[7]僻						
m	[1]命[2]名						
v	[1]庙						
ɗ	[1]定[2]场{训“庭”}庭[5]钓仗帐[4]着适{训“着”}						
tʰ	[1]挑{铁锹}锹{训“铁锹”}听厅[5]□{痛}痛{训}[7]拆析{俗}						
n	[4]弱虐疟溺						
l	[2]凉粮梁[3]领岭[4]搦掠{训“搦”}						
ts	[1]蕉上[2]成[3]少{多少}[5]籍浆正{正月}[4]食石吃{训“食”}痒酱[7]借迹脊只						
tsʰ	[7]尺赤						
ɕ	[1]枪车[2]墙[3]请[5]笑[4]席象						
s	[1]烧箱厢声射[2]城斜邪[3]写偿[5]舍泻麝相{相片}[4]削惜锡						
k	[1]轿姜惊嘉[2]桥行[5]稼寄镜寓{训“寄”}[4]徛{陡峭}陡{训“徛”}屐						
kʰ	[2]骑[4]徛[7]觉却						
h	[1]乡兄[3]霞[5]向[4]夏厦箬蚁瓦						
Ø	[1]腰样[2]摇羊洋杨赢营[4]药[7]要						
z	[1]尿[5]液						
#io							
z	[1]浴[4]若约辱褥热[7]粤岳育						
#iŋ							
ɓ	[1]彬宾槟殡冰浜[3]禀[5]箅拼并						
pʰ	[2]频凭坪评屏[3]品						
m	[1]面滨[2]眠民萌鸣明铭[3]缅{缅怀}[5]缅{缅甸}						
ɗ	[2]藤[5]凳						
tʰ	[2]填亭停廷						
l	[2]林淋临怜邻陵凌菱[4]令						
ts	[1]斟津珍真精晶[2]情[3]枕诊疹[5]浸侵进晋镇阵振震[4]尽						
ɕ	[1]深亲[2]沉臣[3]秦沈[5]慎秤						
s	[1]蝇心森辛新薪身申伸[2]神晨[3]审[5]信讯肾迅[4]甚						
k	[1]今金根斤筋均君郡京鲸经跟{脚跟}[3]锦紧境景警[5]仅禁劲茎敬竟竞颈[4]近						
kʰ	[1]钦轻[2]琴禽擒勤芹琼[3]肯浅[5]庆[4]顷						
ŋ	[2]檐银						
h	[1]轩兴[2]形型刑[5]□{膻味}膻{训，膻味}杏[4]幸						
Ø	[1]音阴荫烟冤因姻殷英[2]铅寅演[3]引[5]印应						
z	[1]认[2]仁[3]允壬[5]盈[4]任{姓任}						
