字	片	区	小片	方言点	声母	韵母	调值	调类	备注
佛	闽东区	福宁片		福安	h	ok	2	阳入	
你	闽东区	福宁片		福安	n	i	42	上声	
佥	闽东区	福宁片		福安	tsʰ	iŋ	332	阴平	
佳	闽东区	福宁片		福安	k	a	332	阴平	
使	闽东区	福宁片		福安	s	ai/u	42	上声	
侃	闽东区	福宁片		福安	kʰ	aŋ	42	上声	
來	闽东区	福宁片		福安	l	ei/ai	22	阳平	
侈	闽东区	福宁片		福安	tsʰ	i	42	上声	
例	闽东区	福宁片		福安	l	i	23	阳去	
侏	闽东区	福宁片		福安	ts	øi	332	阴平	
侖	闽东区	福宁片		福安	l	ouŋ	22	阳平	
供	闽东区	福宁片		福安	k	øŋ	35	阴去	供品。
依	闽东区	福宁片		福安	0	ei	332	阴平	
侠	闽东区	福宁片		福安	h	ik	2	阳入	
侥	闽东区	福宁片		福安	h	ieu	332	阴平	
侦	闽东区	福宁片		福安	t	eiŋ	332	阴平	
侧	闽东区	福宁片		福安	tsʰ	œk	5	阴入	
侨	闽东区	福宁片		福安	k	ieu	22	阳平	
侪	闽东区	福宁片		福安	ts	ɛ	22	阳平	
侬	闽东区	福宁片		福安	n	œŋ	22	阳平	
侮	闽东区	福宁片		福安	w	u	42	上声	
侯	闽东区	福宁片		福安	h	ɛu	22	阳平	
侵	闽东区	福宁片		福安	tsʰ	eiŋ	332	阴平	
便	闽东区	福宁片		福安	p	iŋ	22	阳平	便宜。
俄	闽东区	福宁片		福安	ŋ	ɔ	22	阳平	
俊	闽东区	福宁片		福安	ts	ouŋ	35	阴去	
俎	闽东区	福宁片		福安	ts	u	42	上声	
俏	闽东区	福宁片		福安	s	ieu	35	阴去	
俗	闽东区	福宁片		福安	s	ouk	2	阳入	
俘	闽东区	福宁片		福安	h	ou	332	阴平	
保	闽东区	福宁片		福安	p	ɔ	42	上声	
俞	闽东区	福宁片		福安	j	øi	22	阳平	
俟	闽东区	福宁片		福安	s	ou	23	阳去	
俠	闽东区	福宁片		福安	h	ik	2	阳入	
信	闽东区	福宁片		福安	s	øŋ/eiŋ	35	阴去	
俨	闽东区	福宁片		福安	0/ŋ	i/iaŋ	332/42	阴平/上声	
俭	闽东区	福宁片		福安	k	iŋ	23	阳去	
修	闽东区	福宁片		福安	s	eu	332	阴平	
俯	闽东区	福宁片		福安	h	u	42	上声	
俱	闽东区	福宁片		福安	k	øi	23	阳去	
俸	闽东区	福宁片		福安	h	ouŋ	35	阴去	
倉	闽东区	福宁片		福安	tsʰ	ɔuŋ	332	阴平	
倒	闽东区	福宁片		福安	t	ɔ	42	上声	打倒。
候	閩東區	福寧片		福安	h	ɛu	23	陽去	
倚	闽东区	福宁片		福安	0	ai/i	42	上声	
倦	闽东区	福宁片		福安	k	uŋ	23	阳去	
倨	闽东区	福宁片		福安	k	øi	35	阴去	
倪	闽东区	福宁片		福安	ŋ	ɛ	22	阳平	
倫	闽东区	福宁片		福安	l	ouŋ	22	阳平	
债	闽东区	福宁片		福安	ts	ai	35	阴去	
倾	闽东区	福宁片		福安	kʰ	eiŋ	332	阴平	
假	闽东区	福宁片		福安	k	a	42	上声	真假。
偉	闽东区	福宁片		福安	0	uoi	42	上声	
偏	闽东区	福宁片		福安	pʰ	iŋ	332	阴平	
偕	闽东区	福宁片		福安	k	ai	332	阴平	
停	闽东区	福宁片		福安	t	eiŋ	22	阳平	
健	闽东区	福宁片		福安	k	iŋ	23	阳去	
側	闽东区	福宁片		福安	tsʰ	œk	5	阴入	
偵	闽东区	福宁片		福安	t	eiŋ	332	阴平	
偶	闽东区	福宁片		福安	ŋ	eu	42	上声	
偷	闽东区	福宁片		福安	tʰ	au	22	阳平	
偿	闽东区	福宁片		福安	s	ioŋ	42	上声	
傅	閩東區	福寧片		福安	h	ou	35	陰去	
傍	闽东区	福宁片		福安	p	ɔuŋ	22	阳平	
傑	闽东区	福宁片		福安	k	ik	2	阳入	
傘	闽东区	福宁片		福安	s	aŋ	42	上声	
備	闽东区	福宁片		福安	p	ei	23	阳去	
储	闽东区	福宁片		福安	t	øi	22	阳平	
催	闽东区	福宁片		福安	tsʰ	ɔi	332	阴平	
傲	闽东区	福宁片		福安	ŋ	ɔ	23	阳去	
傳	闽东区	福宁片		福安	t	uŋ	23	阳去	自传。
債	闽东区	福宁片		福安	ts	ai	35	阴去	
傷	闽东区	福宁片		福安	s	ioŋ	332	阴平	
傻	閩東區	福寧片		福安	s	a	42	上聲	
傾	闽东区	福宁片		福安	kʰ	eiŋ	332	阴平	
僅	闽东区	福宁片		福安	k	iŋ	42	上声	
僉	闽东区	福宁片		福安	tsʰ	iŋ	332	阴平	
像	閩東區	福寧片		福安	tsʰ	ioŋ	23	陽去	
僑	闽东区	福宁片		福安	k	ieu	22	阳平	
僞	闽东区	福宁片		福安	ŋ	øi			
僥	闽东区	福宁片		福安	h	ieu	332	阴平	
僧	闽东区	福宁片		福安	ts	œŋ	332	阴平	
僵	闽东区	福宁片		福安	k	ioŋ	332	阴平	
價	闽东区	福宁片		福安	k	a	35	阴去	
儀	闽东区	福宁片		福安	ŋ	ei	22	阳平	
儂	闽东区	福宁片		福安	n	œŋ	22	阳平	
億	闽东区	福宁片		福安	0	ei	35	阴去	
儉	闽东区	福宁片		福安	k	iŋ	23	阳去	
儒	閩東區	福寧片		福安	j	øi	22	陽平	
儕	闽东区	福宁片		福安	ts	ɛ	22	阳平	
償	闽东区	福宁片		福安	s	ioŋ	42	上声	
優	闽东区	福宁片		福安	0	eu	332	阴平	
儲	闽东区	福宁片		福安	t	øi	22	阳平	
儼	闽东区	福宁片		福安	0/ŋ	i/iaŋ	332/42	阴平/上声	
兀	闽东区	福宁片		福安	ŋ	uk	2	阳入	
允	闽东区	福宁片		福安	j	iŋ	42	上声	
元	闽东区	福宁片		福安	ŋ	uŋ	22	阳平	
兄	闽东区	福宁片		福安	h	iaŋ/iŋ	332	阴平	
充	闽东区	福宁片		福安	tsʰ	ouŋ	332	阴平	
兆	閩東區	福寧片		福安	t	ieu	23	陽去	
先	闽东区	福宁片		福安	s	ɛiŋ/iŋ	332	阴平	
光	闽东区	福宁片		福安	k	uŋ	332	阴平	
克	闽东区	福宁片		福安	kʰ	œk	5	阴入	
免	闽东区	福宁片		福安	m	iŋ	42	上声	
兒	闽东区	福宁片		福安	h	i	22	阳平	
兔	闽东区	福宁片		福安	tʰ	ou	35	阴去	
兜	闽东区	福宁片		福安	t	au	332	阴平	
入	闽东区	福宁片		福安	j	eik	2	阳入	
全	闽东区	福宁片		福安	ts	uŋ	22	阳平	
兩	闽东区	福宁片		福安	l	aŋ	23	阳去	
八	闽东区	福宁片		福安	p	ɛik	5	阴入	
公	闽东区	福宁片		福安	k	ouŋ	332	阴平	
六	闽东区	福宁片		福安	l	œk/ouk	2	阳入	
兮	闽东区	福宁片		福安	h	i	22	阳平	
兰	闽东区	福宁片		福安	l	aŋ	22	阳平	
共	閩東區	福寧片		福安	k	øŋ	23	陽去	
关	闽东区	福宁片		福安	k	uŋ/uaŋ	332	阴平	
兴	闽东区	福宁片		福安	h	eiŋ	332	阴平	
兵	闽东区	福宁片		福安	p	eiŋ	332	阴平	
具	闽东区	福宁片		福安	k	øi	23	阳去	
典	闽东区	福宁片		福安	t	iŋ	42	上声	
兼	闽东区	福宁片		福安	k	iŋ	332	阴平	
兽	闽东区	福宁片		福安	s	eu	35	阴去	
冈	闽东区	福宁片		福安	k	ɔuŋ	332	阴平	
冊	闽东区	福宁片		福安	tsʰ	ak	5	阴入	
册	闽东区	福宁片		福安	tsʰ	ak	5	阴入	
再	闽东区	福宁片		福安	ts	ai	35	阴去	
冒	閩東區	福寧片		福安	m	ɔ	23	陽去	
冗	闽东区	福宁片		福安	l	ouŋ	22	阳平	
写	闽东区	福宁片		福安	s	e	42	上声	
军	闽东区	福宁片		福安	k	ouŋ	332	阴平	
农	闽东区	福宁片		福安	n	ouŋ	22	阳平	
冢	闽东区	福宁片		福安	tʰ	uŋ	42	上声	
冤	闽东区	福宁片		福安	w	uŋ	332	阴平	
冥	闽东区	福宁片		福安	m	iŋ	22	阳平	
冬	閩東區	福寧片		福安	t	œŋ/ouŋ	332	陰平	
冰	闽东区	福宁片		福安	p	eiŋ	332	阴平	
冲	闽东区	福宁片		福安	tsʰ	ouŋ	332	阴平	
冶	闽东区	福宁片		福安	j	e	42	上声	
冷	闽东区	福宁片		福安	l	øŋ	42	上声	
准	闽东区	福宁片		福安	ts	uŋ	42	上声	
凊	闽东区	福宁片		福安	tsʰ	eiŋ	35	阴去	
凋	闽东区	福宁片		福安	t	ɛu	332	阴平	
凌	闽东区	福宁片		福安	l	eiŋ	22	阳平	
凝	闽东区	福宁片		福安	ŋ	ei	22	阳平	
几	闽东区	福宁片		福安	k	i	42	上声	
凡	闽东区	福宁片		福安	h	uaŋ	22	阳平	
凤	闽东区	福宁片		福安	h	ouŋ	23	阳去	
凯	闽东区	福宁片		福安	kʰ	ai	42	上声	
凰	闽东区	福宁片		福安	h	uŋ	22	阳平	
凱	闽东区	福宁片		福安	kʰ	ai	42	上声	
凳	闽东区	福宁片		福安	t	eiŋ	35	阴去	
凶	闽东区	福宁片		福安	h	øŋ	332	阴平	
击	闽东区	福宁片		福安	k	eik	5	阴入	
函	闽东区	福宁片		福安	h	aŋ	22	阳平	
凿	闽东区	福宁片		福安	tsʰ	œk/ɔuk	2	阳入	
刀	闽东区	福宁片		福安	t	ɔ	332	阴平	
刁	闽东区	福宁片		福安	t	ieu	332	阴平	
分	闽东区	福宁片		福安	h/p	ouŋ/uŋ	332	阴平	
切	闽东区	福宁片		福安	tsʰ	ik	5	阴入	
刊	闽东区	福宁片		福安	kʰ	aŋ	332	阴平	
刎	闽东区	福宁片		福安	w	uŋ	42	上声	
刑	闽东区	福宁片		福安	h	eiŋ	22	阳平	
刘	闽东区	福宁片		福安	l	au	22	阳平	
则	闽东区	福宁片		福安	ts	œk	5	阴入	
刚	闽东区	福宁片		福安	k	ɔuŋ	332	阴平	
初	闽东区	福宁片		福安	tsʰ	œ	332	阴平	
删	闽东区	福宁片		福安	s	aŋ	332	阴平	
判	闽东区	福宁片		福安	pʰ	uaŋ	35	阴去	
別	闽东区	福宁片		福安	p	ik	2	阳入	
利	閩東區	福寧片		福安	l	ei	23/35	陽去/陰去	單字讀，銳利。
刪	闽东区	福宁片		福安	s	aŋ	332	阴平	
刮	闽东区	福宁片		福安	k	uak	5	阴入	
到	闽东区	福宁片		福安	t	ɔ	35	阴去	
制	閩東區	福寧片		福安	ts	i	35	陰去	
刷	闽东区	福宁片		福安	s	ɔuk	5	阴入	
券	闽东区	福宁片		福安	k	uŋ	35	阴去	
刺	閩東區	福寧片		福安	tsʰ	i/ou	35	陰去	
刻	闽东区	福宁片		福安	kʰ	œk	5	阴入	
剃	闽东区	福宁片		福安	tʰ	i	35	阴去	
則	闽东区	福宁片		福安	ts	œk	5	阴入	
削	闽东区	福宁片		福安	s	iok	5	阴入	
前	闽东区	福宁片		福安	s/ts	ɛiŋ/iŋ	22	阳平	
剎	闽东区	福宁片		福安	s	ak	5	阴入	
剐	闽东区	福宁片		福安	k	o	42	上声	
剔	闽东区	福宁片		福安	tʰ	eik	5	阴入	
剛	闽东区	福宁片		福安	k	ɔuŋ	332	阴平	
剜	闽东区	福宁片		福安	0	uaŋ	42	上声	
剝	闽东区	福宁片		福安	p/pʰ	uk/ɔuk	5	阴入	
剧	闽东区	福宁片		福安	kʰ	iok	2	阳入	戏剧。
剩	闽东区	福宁片		福安	s	eiŋ	23	阳去	
剪	闽东区	福宁片		福安	ts	eiŋ	42	上声	
剮	闽东区	福宁片		福安	k	o	42	上声	
割	闽东区	福宁片		福安	k	ak	5	阴入	
剿	闽东区	福宁片		福安	ts	au	22	阳平	
劃	闽东区	福宁片		福安	0/h	ok/œk	2	阳入	文读，划火柴。
劇	闽东区	福宁片		福安	kʰ	iok	2	阳入	戏剧。
劈	闽东区	福宁片		福安	pʰ	ik/eik	5	阴入	
劉	闽东区	福宁片		福安	l	au	22	阳平	
劍	闽东区	福宁片		福安	k	iŋ	35	阴去	
劒	闽东区	福宁片		福安	k	iŋ	35	阴去	
劔	闽东区	福宁片		福安	k	iŋ	35	阴去	
力	閩東區	福寧片		福安	l	eik	2	陽入	
劝	闽东区	福宁片		福安	kʰ	uŋ	35	阴去	
办	闽东区	福宁片		福安	p	ɛiŋ	23	阳去	
加	闽东区	福宁片		福安	k	a	332	阴平	
务	闽东区	福宁片		福安	w	ou	23	阳去	
劣	闽东区	福宁片		福安	l	uk	5	阴入	
动	闽东区	福宁片		福安	t	œŋ/ouŋ	23	阳去	
助	闽东区	福宁片		福安	ts	œ	23	阳去	
努	閩東區	福寧片		福安	n	ou	42	上聲	
励	闽东区	福宁片		福安	l	ɛ	23	阳去	
劲	闽东区	福宁片		福安	k	eiŋ	35	阴去	
劳	闽东区	福宁片		福安	l	ɔ	22	阳平	
势	闽东区	福宁片		福安	s	i	35	阴去	
勁	闽东区	福宁片		福安	k	eiŋ	35	阴去	
勃	闽东区	福宁片		福安	p	uk	2	阳入	
勇	闽东区	福宁片		福安	j	uŋ	42	上声	
勉	闽东区	福宁片		福安	m	iŋ	42	上声	
勋	闽东区	福宁片		福安	h	øŋ	332	阴平	
勒	闽东区	福宁片		福安	l	œk	2	阳入	
動	閩東區	福寧片		福安	t	œŋ/ouŋ	23	陽去	
勘	閩東區	福寧片		福安	kʰ	aŋ	35	陰去	
務	闽东区	福宁片		福安	w	ou	23	阳去	
勛	闽东区	福宁片		福安	h	øŋ	332	阴平	
勞	闽东区	福宁片		福安	l	ɔ	22	阳平	
募	闽东区	福宁片		福安	m	u	23	阳去	
勢	闽东区	福宁片		福安	s	i	35	阴去	
勤	闽东区	福宁片		福安	kʰ	øŋ	22	阳平	
勳	闽东区	福宁片		福安	h	øŋ	332	阴平	
勵	闽东区	福宁片		福安	l	ɛ	23	阳去	
勸	闽东区	福宁片		福安	kʰ	uŋ	35	阴去	
勻	闽东区	福宁片		福安	j	ouŋ	22	阳平	
勿	闽东区	福宁片		福安	w	uk	2	阳入	
包	闽东区	福宁片		福安	p	au	332	阴平	
匏	闽东区	福宁片		福安	p	ou	22	阳平	
化	闽东区	福宁片		福安	h	o	35	阴去	
北	闽东区	福宁片		福安	p	œk	5	阴入	
匙	闽东区	福宁片		福安	s	i	22	阳平	
匠	闽东区	福宁片		福安	tsʰ	ioŋ	23	阳去	
匡	闽东区	福宁片		福安	kʰ	uŋ	332	阴平	
匣	閩東區	福寧片		福安	0	ak	2	陽入	
匪	闽东区	福宁片		福安	h/pʰ	uoi/i	42	上声	
匹	闽东区	福宁片		福安	pʰ	eik	5	阴入	
区	闽东区	福宁片		福安	kʰ	øi	332	阴平	
匾	闽东区	福宁片		福安	p	iŋ	42	上声	
匿	闽东区	福宁片		福安	n	eik	2	阳入	
區	闽东区	福宁片		福安	kʰ	øi	332	阴平	
十	闽东区	福宁片		福安	s	ɛik	2	阳入	
千	閩東區	福寧片		福安	tsʰ	ɛiŋ	332	陰平	
升	闽东区	福宁片		福安	s/ts	eiŋ	332	阴平	升高，一升。
午	闽东区	福宁片		福安	ŋ	u	42	上声	
半	闽东区	福宁片		福安	p	uaŋ	35	阴去	
协	闽东区	福宁片		福安	h	ik	2	阳入	
卑	闽东区	福宁片		福安	p	ei	332	阴平	
卓	闽东区	福宁片		福安	t	ɔk	5	阴入	
協	闽东区	福宁片		福安	h	ik	2	阳入	
单	閩東區	福寧片		福安	t	aŋ	332	陰平	
卖	闽东区	福宁片		福安	m	ɛ	23	阳去	
南	闽东区	福宁片		福安	n	aŋ	22	阳平	
博	闽东区	福宁片		福安	p	ɔuk	5	阴入	
卜	闽东区	福宁片		福安	p	ouk	5	阴入	
占	闽东区	福宁片		福安	ts	iŋ	332	阴平	
卢	闽东区	福宁片		福安	l	ou	22	阳平	
卦	闽东区	福宁片		福安	k	o	35	阴去	
卫	閩東區	福寧片		福安	0	ui/uoi	23	陽去	
卯	闽东区	福宁片		福安	m	ou	42	上声	
印	闽东区	福宁片		福安	0	eiŋ	35	阴去	
危	闽东区	福宁片		福安	ŋ	øi	22	阳平	
即	闽东区	福宁片		福安	ts	ik	5	阴入	
卵	闽东区	福宁片		福安	l	ɔuŋ/uaŋ	23/42	阳去/上声	
卸	闽东区	福宁片		福安	s	e	35	阴去	
卻	闽东区	福宁片		福安	kʰ	iok	5	阴入	
卿	闽东区	福宁片		福安	kʰ	eiŋ	332	阴平	
厅	闽东区	福宁片		福安	tʰ	iaŋ	332	阴平	
历	闽东区	福宁片		福安	l	ik	2	阳入	
厉	闽东区	福宁片		福安	l	ɛ	23	阳去	
压	闽东区	福宁片		福安	0	ɛik/ak	5	阴入	
厚	闽东区	福宁片		福安	h/k	ɛu/au	23	阳去	
原	闽东区	福宁片		福安	ŋ	uŋ	22	阳平	
厲	闽东区	福宁片		福安	l	ɛ	23	阳去	
县	闽东区	福宁片		福安	h	ɛiŋ/eiŋ	22	阳平	单字读，单字读，高。
参	闽东区	福宁片		福安	s	ɛiŋ	332	阴平	
參	闽东区	福宁片		福安	s	ɛiŋ	332	阴平	
又	闽东区	福宁片		福安	j	ieu	23	阳去	
叉	閩東區	福寧片		福安	tsʰ	a	332	陰平	
及	闽东区	福宁片		福安	k	eik	2	阳入	
友	闽东区	福宁片		福安	j	ieu	42	上声	
双	閩東區	福寧片		福安	s	œŋ	332	陰平	
发	闽东区	福宁片		福安	h	uk	5	阴入	头发。
叔	闽东区	福宁片		福安	s/ts	ouk/øk	5	阴入	
取	闽东区	福宁片		福安	tsʰ	i	42	上声	
受	闽东区	福宁片		福安	s	eu	23	阳去	
变	闽东区	福宁片		福安	p	iŋ	35	阴去	
叛	闽东区	福宁片		福安	pʰ	uaŋ	23	阳去	
叟	闽东区	福宁片		福安	s	eu	42	上声	
口	闽东区	福宁片		福安	kʰ	ou/eu	42	上声	
古	閩東區	福寧片		福安	k	u	42	上聲	
句	闽东区	福宁片		福安	k	au/ɛu	332	阴平	
叩	闽东区	福宁片		福安	kʰ	ɛu	35	阴去	
叫	闽东区	福宁片		福安	k	ieu	35	阴去	
召	閩東區	福寧片		福安	t	ieu	23	陽去	
叮	闽东区	福宁片		福安	t	eiŋ	332	阴平	
可	闽东区	福宁片		福安	kʰ	ɔ	42	上声	
史	闽东区	福宁片		福安	s	u	42	上声	
司	闽东区	福宁片		福安	s	ei	332	阴平	
叼	闽东区	福宁片		福安	t	ɛu	332	阴平	
吁	闽东区	福宁片		福安	h	øi	332	阴平	
各	闽东区	福宁片		福安	k	ɔuk	5	阴入	
合	闽东区	福宁片		福安	h	ak	2	阳入	
吉	闽东区	福宁片		福安	k	eik	5	阴入	
同	闽东区	福宁片		福安	t	œŋ/ouŋ	22	阳平	
名	闽东区	福宁片		福安	m	iaŋ/eiŋ	22	阳平	
吏	闽东区	福宁片		福安	l	ei	23	阳去	
吓	闽东区	福宁片		福安	h	iak/œk	5	阴入	
吝	闽东区	福宁片		福安	l	eiŋ	23	阳去	
吞	闽东区	福宁片		福安	tʰ	ɔuŋ	332	阴平	
吟	闽东区	福宁片		福安	ŋ	eiŋ	22	阳平	
吠	闽东区	福宁片		福安	p	øi	23	阳去	
否	闽东区	福宁片		福安	t	eu	42	上声	
含	闽东区	福宁片		福安	h/k	aŋ	22	阳平	
吮	闽东区	福宁片		福安	s	uŋ	23	阳去	
吳	閩東區	福寧片		福安	ŋ	ou	22	陽平	
吸	闽东区	福宁片		福安	ŋ	eik	5	阴入	
吹	闽东区	福宁片		福安	tsʰ	uoi	332	阴平	
吻	闽东区	福宁片		福安	w	uŋ	42	上声	
吼	閩東區	福寧片		福安	h	ou/ɛu	42/23	上聲/陽去	
吾	闽东区	福宁片		福安	ŋ	ou	22	阳平	
呂	闽东区	福宁片		福安	l	i	42	上声	
呈	闽东区	福宁片		福安	t/tʰ	iaŋ	22	阳平	
告	闽东区	福宁片		福安	k	ɔ	35	阴去	
呓	闽东区	福宁片		福安	ŋ	i	23	阳去	
员	闽东区	福宁片		福安	w	uŋ	22	阳平	
周	闽东区	福宁片		福安	ts	eu	332	阴平	
呪	闽东区	福宁片		福安	ts	eu	35	阴去	
味	闽东区	福宁片		福安	m/w	ei	23	阳去	
