ɯ
m[1]抹[2]麻妈[3]马码
f[1]法{~律}发[2]乏伐筏罚阀
v[1]袜
t[1]搭[2]答达[3]打[6]大
tʰ[1]他塔塌[5]踏{动词}[6]踏{~实：形容词}沓{一~子}
n[1]纳捺[2]拿{~手}
l[1]拉蜡蜡辣
ts[1]楂{山~}渣遮扎[2]杂[5]诈榨炸{~弹}闸栅
tsʰ[1]搽差{~别}擦车[2]茶查{调~}杂察茬[3]扯[5]叉杈岔
s[1]沙纱赊杀[2]茬{~子：砍掉玉米杆后剩下的根部}蛇□{一~：很多}[3]洒舍{~得}傻撒[5]厦{大~}[0]萨{菩~}
z[3]惹[6]□{动词，将泥土踩软踩匀：~实}
k[5]□{形容词，招摇，牛气：他很~}
kʰ[3]卡
x[1]瞎[2]还{~有}[5]吓{一~跳}[6]下夏
Ø[1]阿

iɑ
p[6]□{拟声词，物品跌落地面发出的声音：~的一声}
pʰ[3]劈[6]□{拟声词}
t[1]家痂夹裌[3]贾[5]架{~子}驾
tʰ[1]掐
n[1]鸭押[2]牙芽衙□{动词，拿礼品去看望刚生小孩的人家：~人}[3]哑[6]压轧
l[2]□{赤不~：光着身子}[3]□{动词，撕：~纸}
tɕ[1]家加傢佳甲夹嘉[3]假{真~}姐{母亲}[5]假{放~}架{打~}驾嫁价借[0]稼{庄~}
tɕʰ[1]□{动词，抱小孩}[2]茄□{动词，让对方去说话双方共知的目的地}[3]卡{名词：路障：~子}[5]洽
ɕ[2]辖霞瑕遐斜狭峡[3]写[5]卸[6]厦{~门}夏下
Ø[1]丫[2]爷涯崖[3]雅也野{~地}□{动词，把东西遗忘在某个地方：~下啦}[6]亚夜

uɑ
ts[1]抓[3]爪{鸡~子}
tsʰ[1]唰{流水的声音}
s[1]刷[3]耍
k[1]瓜刮[3]寡剐[5]挂卦
kʰ[1]夸[3]垮[5]跨
x[1]花[2]华铧滑猾划{~船}[5]化[6]画话划{笔~}
Ø[1]挖[3]瓦[0]蛙{青~}

yɑ
l[6]□{动词，闲扯：~咧}
tɕ[1]□{动词，去地里摘菜：~菜}[3]脸
tɕʰ[1]□{形容词，不想做该做的事：~懒}[2]瘸

ɑu
p[1]包胞[3]饱褒保宝堡[5]豹报抱[6]爆暴
pʰ[1]抛剖胞{同~}[2]跑刨麅袍[5]泡炮掉{~下来}[6]鲍
m[1]猫{动词.弯下腰:~下腰}□{~kʌʔ3li55草:一种野草}[2]□{动词.看:~下}毛茅[3]卯铆[6]冒帽貌茂贸
t[1]刀□{介词，让:~他来}[3]岛导[5]到倒{~水}[6]道{~理}盗
tʰ[1]滔掏涛[2]桃逃淘{~米}陶[3]讨[5]套稻[6]道{~里:院门外的路}□{~黍:玉米}[0]萄{葡~}
n[5]脑恼[6]闹
l[2]劳捞牢[3]老[6]烙□{~青石头:白色石头}落
ts[1]遭糟朝{~今}召昭招沼[3]早爪{~子}[5]澡灶{倒~:倒霉}皂罩笊照焯[6]赵兆[0]蚤{虼~}
tsʰ[1]操抄钞超□{动词,翘起:~起}[2]曹槽巢朝{~代}潮[3]草騲炒吵[5]糙[6]躁造赵
s[1]骚臊梢捎稍烧[2]韶绍[3]扫少[5]潲□{~啦:雨后天晴的样子}少{~年}□{形容词,非主要的。~炉:非取暖的炉灶}
z[2]饶[3]扰[6]绕
k[1]高膏{~药}羔[3]稿搞[5]告膏{动词:~上油}
kʰ[3]考烤拷[5]靠犒
ŋ[1]□{动词,耍赖:~住啦}[2]熬[6]傲鏊□{动词,锅里的水沸腾溢出:水~啦}
x[1]蒿□{动词,让风吹干:~一下}[2]豪壕毫号{动词:~哭}[3]好{~坏}[6]耗浩号{名词:~数}好{动词:喜~}
Ø[6]奥

iao
p[1]膘标錶{手~}[3]裱表{~现}[6]□{动词,对着干:~上了}
pʰ[1]飘漂{动词:~起来}[2]瓢嫖[5]票漂{~亮}
m[2]矛描瞄苗[3]藐渺秒[6]妙庙
t[1]交胶教{动词:~书}刁貂雕浇[5]钓吊[6]调{音~}
tʰ[1]挑{动词:~东西}藋{灰~菜:一种野菜}敲{~门}[2]条调{~整}笤[3]巧挑{动词:~担子}[5]跳[6]掉{~头}调{~动}
n[3]咬鸟[5]□{动词,捅:~门}[6]尿
l[2]疗聊辽撩寥[3]燎了{~解}[6]料尥廖撂
tɕ[1]交胶浇郊焦骄娇教{~师}[3]绞狡搅剿矫缴侥[5]较[6]校{动词:~对}[0]椒{花~}
tɕʰ[1]悄敲[2]乔侨桥荞[3]巧鹊{野~子:喜鹊}[5]俏
ɕ[1]消宵宵硝销嚣萧箫[3]晓小[5]孝笑[6]效校{学~}
Ø[1]妖邀腰要{~求}[2]肴摇谣窑姚尧[3]舀杳[5]要{动词:想~}[6]跃耀

ei
p[1]杯碑卑悲北[2]背{动词,用背部背东西:~上}[5]贝辈臂
pʰ[1]胚坯棚{~:遮风避雨的简易窝棚}[2]□{~人:埋葬死人}陪赔裴[5]沛配[6]背{名词,反面:~面;形容词,不利:运气~}倍佩背{动词:~诵}焙
m[2]梅枚媒煤[3]每美[5]□{动词,用乳头喂奶:~小孩;~:名词,乳房}[6]妹昧
f[1]非飞妃[2]肥[3]匪翡[5]废肺费
v[2]维唯惟[3]尾[6]未味
tʰ[0]□{pʌʔ3~:在水中挣扎}
n[6]内
l[2]来雷[3]儡{~傀}累{~积}冷[6]累{劳~}累{连~}类泪□{动词,顺着一定坡度坍塌:~下来了}[0]□{pʌʔ3~:因感到冷身体发抖}里{村~}
ts[1]蒸争正{~月}[2]贼[3]整{~理}[5]裂{~开}正{反~}
tsʰ[1]车厕称[3]□{动词,耍赖不干活:~下了}[5]秤[6]□{~住啦:发愣}[0]□{pʌʔ3~:动词,在较浅的水中扑打}
s[1]生{声~}音[2]蛇盛{动词:~饭}[3]省{~下}舍[5]厮{小男孩}[6]射麝赦騇佘社剩[0]牲{~畜}甥{外~}
kʰ[1]开{~门}
x[2]孩[0]□{句尾表趋向:跑过~}
Ø[1]□{拟声词,叹气声}

uei
t[1]堆[2]□{形容词,笨:~孩}[5]对碓[6]队
tʰ[1]推{~ɕuaŋ}[3]腿[5]退蜕兑[6]□{形容词,没在规定时间完成任务:~下了}
ts[1]追[3]嘴[5]最缀赘醉
tsʰ[1]催崔炊吹[2]垂槌锤随{不刻意选择,都可以:~谁的都行}[5]脆翠粹[6]罪
s[1]虽[2]髓随[3]水[5]碎税岁穗[6]隧睡
z[3]蕊[6]芮锐瑞
k[1]圭闺规龟归[3]诡轨鬼[5]桂贵
kʰ[1]盔亏[2]魁傀{~儡}奎葵[5]溃窥[6]跪愧柜
x[1]恢灰麾徽[2]回茴[3]悔毁[6]桧贿汇会{~议}会{动词:~不~}绘惠慧秽汇{词~}
Ø[1]危威[2]为{作~}维唯违围伟[3]伪纬委[5]喂[6]卫为{~什么}位魏畏慰胃谓碨[0]苇{~子}猬{刺~}

ai
p[2]白[3]摆[5]拜
pʰ[2]牌{~打}牌排[6]派败
m[2]埋[3]买[6]卖迈
t[1]呆[3]逮[5]戴带[6]贷代袋大{~夫}
tʰ[1]态胎[2]台苔□{动词,生火:~火}[5]太泰[6]待{~客}怠
n[1]挨[2]崖捱[3]乃奶[6]耐奈
l[2]来[3]□{动词,触碰}[6]赖
ts[1]灾栽斋[2]宅[3]宰载{~装}[5]债寨再
tsʰ[1]猜差{出~}[2]才材财裁豺柴[3]彩采睬[5]菜蔡[6]在
s[1]腮[2]柴筛{动词:~一下米}[3]筛{名词:~子}[5]赛晒
z[3]奶
k[1]该[3]嫁改[5]概溉盖{动词:~住}丐
kʰ[1]开[3]凯慨
ŋ[1]哀蔼埃霭[5]爱[6]碍
x[1]□{形容词,很多:~的多咧}[2]鞋核{审~}[3]海[6]亥害骇解{姓}解{~晓也}
Ø[1]唉

uai
ts[5]拽
tsʰ[3]揣
s[1]衰[5]帅率{~领}蟀
k[1]累乖[2]个{几~}[3]拐[5]怪
kʰ[3]会{~计}块{一~钱}[5]快筷
x[2]怀槐淮[6]坏
Ø[1]歪[3]□{动词,折断:~下}[6]外

əu
m[2]谋[3]某
f[3]否
t[3]斗{量~}抖陡□{形容词,有钱:~得多咧}[5]斗{动词:~争}逗
tʰ[1]偷[2]头投[5]透[6]豆
n[2]奴[3]努[6]怒
l[1]碌{~碡子:圆木材;西圪~:西葫芦}[2]庐炉芦楼楼[3]篓鲁搂[6]路露漏陋陆[0]虏{俘~}喽
ts[1]租组{小~}邹掫{~饭:端饭}周舟州洲粥[2]轴[3]祖{~国}走肘[5]做[6]组{~织}阻纣宙皱骤咒
tsʰ[1]粗抽初[2]绸稠筹愁仇酬售[3]楚丑瞅醜[5]醋措凑臭[6]助奏[0]础{~基}
s[1]苏酥梳疏蔬搜收馊□{形容词词尾,起强调作用:黄~的}[2]锄[3]所数{动词}飕{冷~~的}手首守寿[5]塑嗉数{名词}瘦兽[6]受授[0]嗽{咳~}
z[2]柔揉[6]肉
k[1]勾钩沟[5]够构购[6]狗
kʰ[1]抠[3]口[6]叩扣寇
ŋ[1]欧□{动词,用眼神表示对对方不屑:~了一眼窝}[3]藕偶呕[5]沤怄
x[2]侯喉猴瘊[3]吼[6]後厚后候

iəu
t[1]丢[2]□{名词,对小男孩的昵称:小~}
tʰ[2]提{动词:~起来}
n[2]牛[3]扭纽[6]右
l[2]流刘留硫琉[3]柳[6]溜馏{动词:~上饭}馏[0]榴{石~}
tɕ[1]揪纠究[3]酒九久韭[5]救臼[0]蹴{圪~}
tɕʰ[1]秋丘[2]囚求球[6]就舅旧
ɕ[1]修羞休[3]朽[5]秀锈绣[6]袖
Ø[1]优优悠幽[2]尤邮由油游犹[3]有友酉[6]又佑诱幼右

ã
p[1]班班斑颁扳般搬帮邦浜[3]板版榜绑[5]半绊[6]扮瓣伴谤傍棒蚌
pʰ[1]攀潘[2]盘滂旁螃庞[5]盼判叛胖□{形容词,大:~池}[6]办拌傍{在边上:~里}
m[2]蛮瞒芒茫[3]满莽蟒[6]慢漫[0]蔓{山~薯:土豆}
f[1]帆藩翻番方{~向}芳[2]凡烦繁肪妨房防[3]反仿[5]放[6]范犯泛贩饭
v[2]亡□{名词,痰:有喽~啦}[3]软晚挽网[6]万蔓{瓜~子}忘妄望
t[1]耽担{动词:~任}丹单当{~时}[3]胆掸党档[5]担{名词:~子}当{典~}荡[6]旦诞但宕挡
tʰ[1]贪坍滩摊汤[2]潭谭谈痰檀坛弹{动词:~棉花}堂棠螳唐糖塘[3]毯坦倘[5]探炭叹趟烫[6]淡蛋[0]弹{~子}
n[2]南男难{~易}[6]难{~民}
l[2]蓝篮兰拦栏郎廊狼[3]览揽缆懒朗[6]滥烂乱浪[0]鑞{锡~}
ts[1]簪粘瞻毡脏张章{量词:一~}樟[3]长{动词:~大}斩盏展攒涨掌[5]站{动词:~立}蘸占{~卜}占{~领}赞灒{动词:~上水}战颤葬帐账胀仗障[6]暂站{名词:车~}绽栈藏{西~}脏{内~}丈杖
tsʰ[1]参搀餐仓苍沧昌[2]常蚕惭谗残缠蝉禅藏偿尝[3]惨铲产场厂[5]灿倡唱[6]畅肠长{~短}
s[1]三衫珊山删膻扇{动词:~风}商伤裳桑[3]陕{~西:省份}闪伞嗓[5]散扇{名词:~子}丧{~失}[6]善膳单{姓}尚上
z[2]然燃粘[3]染壤[6]让碾
k[1]甘柑泔干肝竿乾{~渴}岗{站~}刚钢纲肛缸尴[3]感敢橄杆擀港赶[5]干{~活}杠
kʰ[1]堪龛勘看{~守}刊康糠慷[3]坎砍[5]看{~见}抗
ŋ[1]庵安鞍[2]昂[3]揞{~住:手握}[5]暗按案[6]岸
x[1]憨酣□{名词,口水:~水}[2]含函寒韩行{银~}航杭[3]喊罕[6]撼馅旱汗焊翰[5]汉[6]巷

iã
p[1]鞭编边[3]贬蝙扁匾[5]变遍[6]辨辩[0]便{方~}
pʰ[1]篇偏[2]便{~宜}[5]片[6]辩
m[2]绵棉眠[3]免勉娩缅[6]面麺
t[1]拈颠肩[3]碘点揀典[5]店殿见[6]电佃奠{祭~}□{黑~：黑夜}秸{麦~：去籽后的小麦杆}
tʰ[1]鹐{动词，鸡啄人}添天[2]甜田填[3]舔[6]垫佃{~坪：地名}
n[1]淹闫蔫腌[2]黏{~米}鲇拈颜言年捻{~起来}娘[3]撵睑眼[6]念捻撵[0]堰{地名:秋~}
l[2]廉镰帘连联怜莲良凉量粮梁梁[3]敛脸两{重量单位，一~}[6]练□{~糊}亮谅辆量{数~}恋
tɕ[1]尖兼艰间奸煎肩坚将{~来}监蒋疆僵缰姜刚豇[3]检俭减简柬剪茧奖笺讲井[5]渐剑舰谏箭溅健建键见浆酱降荐将{大~}[6]践钱贱[0]荽{芫~}
tɕʰ[1]歼千签杴{铁~}谦迁牵销枪腔羌[2]前潜钳乾{~坤}虔{~诚}钱墙强[3]浅潜抢[5]欠嵌歉□{压得翘起来}[6]件歉
ɕ[1]仙鲜掀先相{~互}箱厢湘襄镶香乡[2]咸衔嫌闲涎贤详降{投~}[3]险想响享响显[5]像{名词，照~}线献相{~貌}向[6]陷馅限羡宪现县象像{动词}橡项巷
Ø[1]烟央秧殃[2]岩沿言炎盐阎檐延严研羊洋杨阳扬芫{~荽}颜[3]掩仰养痒眼[5]厌雁燕[6]验艳焰谚砚宴样

uã
t[1]端[3]短[6]段
tʰ[2]团[6]断段锻{~造}缎
n[3]暖
l[2]鸾[3]卵[6]乱
ts[1]钻{动词}专砖庄装[3]转{动词，~眼}[5]转{动词，~圆圈}钻{名词，木工工具}壮[6]纂篆传{~记}状
tsʰ[1]川穿疮窗[2]传{~送}床椽船爨{动词，住火里填柴或者煤，~火}[3]喘闯[5]窜{~门}创篡[6]串
s[1]酸闩拴孀霜双[3]爽[5]算蒜涮
k[1]官棺观关光[3]管馆广[5]贯灌罐观{寺~}冠惯[6]逛
kʰ[1]宽筐眶[2]狂[3]款况矿[5]旷
x[1]欢荒慌[2]桓丸还{归~}环黄簧皇蝗[3]缓谎[5]唤[6]幻患宦晃
Ø[1]弯剜湾汪[2]完丸玩{古~}顽王[3]晥枉往[6]腕旺汪[0]湾{台~}

yã
l[2]恋{~爱}联{缝制，动词；量词：一~~}
tɕ[1]捐[3]卷{动词，~起}□{动词，骂：~人}[6]眷卷{名词、胶~}绢娟倦
tɕʰ[1]圈{圆~}[2]□{动词，将双腿弯起}全泉拳权颧[3]犬[5]劝[6]券
ɕ[1]轩□{动词，推}[2]宣弦玄悬旋[3]癣选[5]□{形容词，出洋相：出了~了}[6]旋{动词，~了个苹果}眩
Ø[1]冤渊[2]袁辕园援圆员缘元原源[5]怨[6]院愿

əŋ
p[1]奔锛崩绷[3]本[5]迸蹦泵
pʰ[1]烹[2]盆朋彭膨棚蓬篷[3]喷{~水}捧[5]碰[6]笨
m[1]闷{动词：~住}焖懵[2]门萌蒙[3]猛[6]闷{形容词，心里很~}孟梦
f[1]分芬纷风枫疯丰封峰蜂锋[2]焚坟冯逢缝{~衣服}[3]粉讽[5]粪[6]顺奋愤忿份凤奉俸缝{一条~}[0]唇{口~}
v[2]文纹蚊闻绒[3]吻刎[6]润闰问
t[1]登蹬灯[3]等[5]澄{~一下}[6]凳邓
tʰ[1]吞[2]腾藤疼誊
n[2]农能[6]弄嫩
l[1]冷[2]笼聋隆龙垅棱[6]楞□{名词，可以用担子担的筐}
ts[1]□[3]诊疹、整[5]枕镇振震□证症郑[6]郑
tsʰ[1]参{~差不齐}称{~呼}撑[2]沉岑陈尘辰晨臣曾{~经}层澄{~清}橙承丞呈程成城诚盛{~满}[3]逞惩[5]趁衬蹭称{相~}秤[6]阵{量词，一~}
s[1]森参{人~}深身申伸僧升生牲笙声[2]神绳[3]沈审婶省[5]渗肾慎胜圣盛[6]甚剩
z[2]壬任{姓}撚{以指~碎}人仁仍[3]忍[6]任{~务}纫{缝}认刃[0]日
k[1]跟根更{~换}庚羹耕□{动词，使火旺，~上}[3]耿[5]更{~加}
kʰ[1]坑吭[3]恳垦肯啃[5]□{动词，~了一下：被桌沿顶了一下}
ŋ[1]恩[5]摁
x[1]亨哼[2]痕恒衡横{~直}[3]很[6]恨横{蛮~}

in
p[1]彬宾槟冰兵[3]禀丙秉饼[5]鬓柄并並[6]病
pʰ[2]贫频瓶平坪评屏萍[3]品[5]拼{~起来}[6]聘
m[2]民鸣明名铭茗[3]闽悯敏抿皿[6]命
t[1]丁[3]顶鼎[5]劲{有~}[6]定
tʰ[1]厅[2]亭停廷庭蜓[3]艇挺[6]订定
n[1]阴[2]淫银宁凝[5]窨{地~子}衅[6]硬
l[2]林淋临邻鳞陵凌菱灵零铃[3]檩领岭[6]赁令另吝
tɕ[1]系{~鞋带}今金襟津巾斤筋茎京荆惊鲸精经[3]锦侭{~前面}紧仅谨景警颈[5]禁进境敬竟竞劲镜[6]静净[0]芹{名词，胡~}
tɕʰ[1]侵{~略}亲钦清轻青蜻倾[2]琴禽擒秦勤情晴[3]寝请[5]亲{~家}庆[6]尽{~量}近妗静
ɕ[1]兴心辛新薪欣星腥□{动词，萝卜芯坏掉：萝卜~啦}[2]寻行形型刑[3]省{反~}醒[5]兴{高~}信讯性姓[6]幸
Ø[1]鹰音因烟茵莺英婴[2]吟淫寅迎盈莹营应{~当}[3]饮{~水}引隐颖[5]应{~当}印映洇{渗水}荫{房子很~}[6]饮{~马}[0]影{电~}

uŋ
t[1]墩东冬[2]□{名词，小水坑：水~~}[3]董懂[5]顿{量词，一~饭}盾钝吨炖冻[6]栋洞动
tʰ[1]通[2]屯豚同铜桐[3]统[5]痛[6]动洞囤
n[3]嫩[2]脓农{~业}
l[2]仑{昆~山}
ts[1]尊遵宗综中{当~}忠终踪钟[3]准总肿种{~类}[5]中{~奖}众纵种{~树}[6]论{~文}
tsʰ[1]村春皴椿葱聪皲充[2]存纯从虫重{~复}[3]蠢忖{动词，把握分寸，~住}[5]寸[6]重{~量}
s[1]孙松嵩[2]□{名词，精液}[3]损[5]送宋[6]顺颂讼舜诵
z[2]荣戎绒融容茸蓉镕溶镕[6]润闰
k[1]公工功攻弓躬宫恭[3]拱滚汞巩[5]贡共供棍
kʰ[1]昆坤崑空{~虚}[3]捆孔恐啃[5]困空{~缺}
x[1]昏婚浑荤烘揈{~出去}[2]魂虹弘宏红洪[3]哄[6]混
Ø[1]温瘟翁[3]稳[5]瓮

yŋ
l[2]龙{~磺：硫磺}伦沦轮□{动词：瞎扯，聊天。在那儿~咧}[3]□{动词：掌握住。~住机会}[6]论{谈~}
tɕ[1]均钧君军[3]迥[5]俊骏郡菌
tɕʰ[2]群裙穷琼[0]郡{地名，古~}
ɕ[1]熏兄胸凶勋[2]旬循巡熊雄寻[5]焪{动词，在火上焙烤食物：~馍馍}[6]讯殉训{动词：~练}迅逊
Ø[1]晕晕雍拥庸[2]匀云云[3]允永泳咏涌勇[6]运孕用

ʌʔ
p[7]把钵{~子}剥拔北[8]不□{~箩:晾粮食的器具}
pʰ[7]泼泊□{动词，猛烈地扑过去：~过}[8]薄{很~}□拔白
