ɿ
ts	①知蜘支枝肢{～體}梔資姿諮茲滋之芝脂孜輜②吱{象聲詞}③紫紙姊旨指{～示}子仔籽止趾址咫梓⑤制製致緻稚至字=自寺置治志誌痣摯窒誌
tsʰ	①雌眵癡嗤差{參～}字-{硬幣有字的一面}②池遲馳弛豉{豆～}瓷餈慈磁辭詞祠持茨匙治{～魚}㓾{～魚}③此齒恥侈⑤刺賜次廁滯疵痔翅
s	①斯撕嘶施私師獅屍司絲思詩侈{(又)}飼{(又)}事-②時鰣□{下陷：地基不牢,房子往下～}③死屎使史駛始⑤世勢誓逝是氏四肆示視嗜矢似祀伺士仕巳柿市事=恃試泗駟舐噬嗣飼{(又)}侈{(又)}
iᶽ
p	①屄③彼比毗妣匕{～首}⑤祕泌篦蓖1鄙斃避媲
pʰ	①披批坯胚丕②琵{～琶}皮疲脾{～氣}啤羆砒③痹{麻～}庇妣{(又)}邳痞脾{肝～}⑤屁
m	①眯咪昧{～良心}②謎{猜～}③米
t	①低③底抵牴砥詆邸⑤弟第帝地遞
tʰ	①梯②堤題提蹄啼③體⑤替剃屜遞蒂締
n	②尼泥倪霓妮⑤膩
l	②犁黎離籬璃梨釐狸③禮李里裏理鯉⑤例厲勵麗隸荔利痢吏礪蜊
tɕ	①雞飢饑肌磯譏機幾{～乎}奇{～數}基嵇姬稽杞{枸～}檵{枸～}薺{～菜}③擠幾几{茶～}己蟣紀{～律}⑤祭際濟計繼繫{～鞋帶}技寄記紀{年～}忌既霽悸驥冀薊妓劑季鯚{～花魚：鱖魚}鱖
tɕʰ	①妻棲期企{～圖}悽蹊欺②齊薺{荸～}臍奇{～怪}騎祁其歧棋旗祈麒琦鰭③砌啓企{～業}起杞{～人憂天}豈⑤契器棄氣汽
ɕ	①西犀犧嬉{～戲}熙希稀兮②奚溪攜洗璽喜徙嬉{～～蛛}⑤細系{～統}係{關～}繫{聯～}戲
0	①醫衣依銥矣1裔勩{器物逐漸磨損失去棱角、鋒芒等}②宜儀誼移伊夷姨胰疑飴貽眙{盱～}頤沂遺迤彝嵇{姓}③椅倚已以矣2⑤藝義議翳肄意異毅憶2易{難～}億囈癔臆詣蟻擬曳1
uᵝ
p	①𡜵{地方字、姑母}③補捕⑤部布佈步怖簿埠
pʰ	①鋪{～設}洱潽{湯沸外溢}□{～子：餵小兒的米粉、奶糕粥}孵-②蒲菩葡匍③脯譜普浦甫圃哺輔{～導}⑤鋪{牀～}埠
f	①夫伕膚麩敷1衭{大～頭：中装褂子的大衣襟}②俘孵符扶芙巫誣浮孚撫③府腑俯斧腐釜輔撫{巡～}⑤父付賦傅附婦負阜富敷2副訃赴駙賦埠2
t	①都{首～}嘟{～～叫擬聲}③堵賭肚{魚～}睹⑤杜肚{～腹}妬度渡鍍蠹
tʰ	②徒屠途塗圖荼③土吐⑤兔菟唾
