tsɿ1姿咨资孜之支芝枝知诛肢朱珠
ŋa1□{张开}
ŋa2牙芽玡雅衙
ŋa3瓦
ŋa6逆
xa1哈
xa2虾霞暇瑕
xa3下{上下}□{~仔：家畜产仔}
xa5□{哗声}
xa6吓下{一~}夏厦
ɦa2□{惊讶声}
ɦa6□{语气词}
a1阿丫鸦亚娅
a2啊
a3哑
a6□{结绳}
pə1□{容器受晃动溢水声}
pə3不八钵拨□{~火：加大空隙，使之旺盛}
pʰə1拔跋钹□{~风：扇风}
pʰə3泼
mə1没末沫
mə3抹抿□{笨蠢}□木{已朽}
fə1佛罚伐阀筏沸
fə3发法□{丢、扔}
və1滑猾
və3□{挖}□{转~：转身}
tə1嗒{~~响}
tə3答搭遢□{~该：在这里}
tʰə1达沓踏
tʰə3脱塔塌蹋獭□{盐渍}
tsə1啧□{~~动：不停地抖动}
tsə3眨铡哲折浙扎窄汁只{~有}褶执絷质挚
tsʰə1侄擦
tsʰə3插察擦{磨~}撤辙出彻秩□{拉鞋根}
sə1涉舌实□{水煮}蚀{~本：亏本}
sə3说设杀刹萨率{~领}
nə1纳呐钠
nə3□{~了：烧糊了}
lə1腊猎{文读}辣
lə3蜡痢邋□{太阳大，强光灼人}□{一~：一叠}
kə1格{𠊎~：我的}
kə3夹匣甲胛鸽□{有趣}
kə5个
kʰə1□{夹住}
kʰə3恰合{八~米}□{用指甲掐}□{~眼：闭上眼睛}
ŋə1□{牙咬}
ŋə3□{填孔}
xə1合盒
xə3瞎□{~~动：伸头来咬}蛤{~蟆}
ɦə2□{了}
ɦə3□{啊，语气词}
ə1□{嗝声}
ə3鸭压押□{伤心}
pɔ1包胞苞疱煲
pɔ2□{猛地关门}
pɔ3宝保饱堡褒葆
pɔ5报豹龅□{破裂}
pʰɔ1抛泡跑抱
pʰɔ2袍刨鲍□{浮}
pʰɔ5炮泡{浸~}
pʰɔ6暴瀑爆□{估重量}
mɔ1毛髦
mɔ2矛茅冇{无}
mɔ3卯铆
mɔ5冒{起}
mɔ6冒{~着}帽貌
tɔ1刀叨
tɔ2祷□{舞~：弄到了}
tɔ3岛捣倒
tɔ5到道{遍}
tʰɔ1滔稻蹈
tʰɔ2掏逃桃陶萄涛
tʰɔ3讨导
tʰɔ5套□{一~：片刻}
tʰɔ6道{~路}盗□{索要}
tsɔ1糟燥遭招钊昭沼朝{食~：吃早饭}
tsɔ3早枣蚤澡爪找
tsɔ5照灶躁策
tsʰɔ1操抄钞超□{淋洗}□{骗人}
tsʰɔ2曹嘈槽吵朝{~廷}嘲潮巢□{蔫}
tsʰɔ3草炒皂
tsʰɔ5糙潲□{搜寻}
tsʰɔ6造赵兆晁
sɔ1骚臊烧稍梢
sɔ2韶□{煮半熟}
sɔ3少{多~}嫂睄{探望}
sɔ5少{~年}扫
sɔ6召
nɔ2铙挠
nɔ3脑恼垴鲻
nɔ6闹
lɔ1□{搅和；混了}
lɔ2劳捞涝唠牢
lɔ3老
lɔ5□{稀疏}
lɔ6□{秤称重量}
kɔ1高膏篙羔糕交郊胶教{~方法}跤
kɔ2□{形洞内响声}
kɔ3稿绞搞搅校犒镐
kɔ5告较教{~育}窖觉{睡~}锆□{地下财宝}
kʰɔ1□{交叉}
kʰɔ2□{牙咬物声}
kʰɔ3考巧
kʰɔ5靠敲铐拷烤
ŋɔ2熬□{歪}
ŋɔ3咬□{凹处}
ŋɔ5□{斜仰}
ŋɔ6傲□{错位}
xɔ1耗浩
xɔ2豪壕毫嚎
xɔ3好{~坏}
xɔ5考好{嗜~}
xɔ6号皓
ɔ1凹
ɔ2嗷
ɔ3□{折断}
ɔ5奥坳拗
po1波坡菠
po2□{~嘴：接吻}
po3□{大}
po5簸播玻𠺣{~~响}
po6剥驳博搏膊□{接}
pʰo2鄱婆
pʰo5破剖
pʰo6拍泊珀箔薄雹
mo1摸莫馍
mo2么魔膜漠摩摹蘑磨{折~}
mo3□{搂；贴身端重物}
mo6磨{~石：磨}穆□{挨撞}
vo1窝倭沃踒□{饭菜放锅内炒热}
vo2禾□{形恸哭声}
vo5□{~声：多人吵声}
vo6锅握
to1多
to2□{悬流而下}
to3朵垛躲
to5剁跺
to6啄笃□{扔}□{一~：一丁点儿}
tʰo1拖驮
tʰo2驼砣
tʰo3舵妥椭
tʰo5□{脖肉多}
tʰo6托拓惰堕□{挑拣}
tso5做作{~事}
tso6捉卓桌酌作{动作}着镯琢
tsʰo1挫□{敞裸}
tsʰo2□{流水声}
tsʰo3坐□{滑下(被动)}
tsʰo5错锉挫措□{~蛋：油煎蛋再水煮}
tsʰo6凿戳座□{~酒：温酒}触逐灼□{着火}□{用脚扫；游荡}
so1梭蓑唆睃□{吸吮}
so2睃{眼~~：瞌睡}傻
so3锁琐唢所□{滑下(主动)}
so5嗖
so6塑索勺芍
no2挼{两手切摩}
no3□{~嘴：伸唇}
no6懦糯
lo1□{拖}
lo2罗锣箩骡螺逻裸
lo6录绿{文读}乐落烙骆洛络
ko1哥弋□{蚀损}
ko2□{吞下}
ko3困裹课
ko5过□{热剩菜}
ko6各角觉{自~}廓廓咯{~声}胳阁搁
kʰo1科颗窠坷棵苛□{收拢}
kʰo3可
kʰo6哭确壳磕扩
ŋo2鹅峨娥俄蛾蜈我
ŋo5□{白痴}□{慢}
ŋo6狱岳饿鄂卧腭愕
xo1呵□{拍马屁}
xo2和河荷何呵
xo3火伙
xo5货嚯□{蒸气加热}
xo6学霍藿鹤贺祸□{告状}
o1屙
o2哦
o3□{撵鸡声}
o6恶
pəŋ1奔崩嘣绷蹦
pəŋ2□{鼓声}
pəŋ3本苯
pəŋ5笨□{形声}
pʰəŋ1碰烹
pʰəŋ2盆篷棚{文}鹏朋硼
pʰəŋ5喷
pʰəŋ6□{蒸气冲容具盖}
məŋ1蚊蠓
məŋ2门们蠓□{眼~：眼花或近，远视}
məŋ3蒙闷檬猛懵□{拱翻}
məŋ5问
məŋ6孟梦焖
fəŋ1分芬纷汾丰风枫峰锋吩封疯
fəŋ2坟焚逢缝
fəŋ3粉讽□{搪塞，哄瞒}
fəŋ5粪
fəŋ6凤奉奋份氛□{伤口发炎}
vəŋ1温瘟翁嗡
vəŋ2文纹闻坟雯
vəŋ3稳
vəŋ5瓮□{焖煮}
vəŋ6蕹□{转动}
təŋ1东冬咚敦墩炖□{阉割}□{乱窜}
təŋ2□{做~：正在做}
təŋ3董懂鼎□{桩}等{相~}
təŋ5冻栋顿吨崠□{刺}
tʰəŋ1吞通
tʰəŋ2同筒童桐铜臀瞳
tʰəŋ3桶动统
tʰəŋ5疼痛
tʰəŋ6钝屯盾遁囤洞捅□{滞销}
tsəŋ1宗棕综踪尊遵曾增赠惩中钟贞侦针珍真诊疹征蒸忠终盅衷舂
tsəŋ3总肿振枕整种{~子}准
tsəŋ5纵怂粽正证政众圳症种{~植}镇
tsʰəŋ1村匆葱聪春称{~呼}冲充
tsʰəŋ2从存松{~树}层诚呈程丞承臣逞澄虫陈重{~叠}
tsʰəŋ3蠢重{轻~}□{挪动}
tsʰəŋ5寸秤铳衬□{手指推拿患处}□{提着物洗一下}
tsʰəŋ6阵重{味~：味浓}
səŋ1孙伸狲参{人~}深生{~活}嵩松{~劲}身申绅升伸
səŋ2乘唇神绳塍辰晨纯□{丑}
səŋ3审沈笋损榫省□{推搡}
səŋ5圣胜送宋讼逊
səŋ6顺诵颂肾慎剩甚
nəŋ2农脓能□{蓬松}
nəŋ3□{手指揉}□{抽芽}
nəŋ5□{突兀而起}
nəŋ6嫩□{蠕动}
ləŋ1聋笼{鸡~}
ləŋ2龙珑胧砻笼{牢~}仑伦沦纶隆垄窿囵
ləŋ3扰笼{火笼}
ləŋ5□{惦记}蜦
ləŋ6论弄
kəŋ1公蚣工功攻恭龚弓躬宫耕
kəŋ3巩拱耿
kəŋ5供更汞贡□{鼓凸变形}□{震响}
kəŋ6□{蒸气推盖声}□{推翻}
kʰəŋ1空{~了；天~}
kʰəŋ3孔恐肯啃恳垦□{~起：翘起}
kʰəŋ5控空{~缺}
kʰəŋ6共□{响声}
xəŋ1亨哼轰哄烘
xəŋ2弘衡痕恒红洪宏鸿虹
xəŋ3很狠
xəŋ5哄{~~响}
xəŋ6恨
əŋ3□{鼓凸}
əŋ5□{闹声大}
pɔŋ1邦帮梆
pɔŋ3绑膀榜□{~饭：下饭}
pɔr5磅泵
pʰɔŋ1乓
pʰɔŋ2旁螃彷
pʰɔŋ3□{转动身子将人推开}
pʰɔŋ5胖
pʰɔŋ6□{~福：托福}
mɔŋ2亡忙芒盲氓茫忘妄{狂~}
mɔŋ3莽蟒网
mɔŋ6望
fɔŋ1方芳坊{村~}
fɔŋ2房妨坊{作~}防肪
fɔŋ3仿纺访舫谎{打说谎}
fɔŋ5放{解放}
vɔŋ2王黄磺蟥簧潢
vɔŋ3往枉
vɔŋ6旺汪
tɔŋ1当铛
tɔŋ2□{滴水声}
tɔŋ3党档挡
tɔŋ5当{典~}
tʰɔŋ1汤
tʰɔŋ2唐塘糖堂膛螳棠
tʰɔŋ3躺傥□{~一下：冲洗一下}
tʰɔŋ5烫趟□{一~仔：一刻间}
tʰɔŋ6荡
tsɔŋ1妆庄装桩脏{~物}章樟璋蟑彰张
tsɔŋ3长{队长}涨掌□{守}
tsɔŋ5葬壮脏{肮~}仗帐胀障嶂幛瘴□{湿透}
tsʰɔŋ1仓沧苍疮舱窗昌菖猖娼
tsʰɔŋ2长{~短}肠场藏床□{醃}
tsʰɔŋ3厂闯
tsʰɔŋ5创唱倡畅敞
tsʰɔŋ6丈杖状撞
sɔŋ1商伤双霜孀桑
sɔŋ2常尝裳
sɔŋ3爽嗓偿上{上下}赏
sɔŋ5尚上
nɔŋ1□{~肌：软腭}□{档：裤~}
nɔŋ2囊瓤□{隐藏钱物}
nɔŋ5浪{~费}
iɔŋ1啷
lɔŋ2郎榔廓狼晾
lɔŋ6浪琅朗□{支起晒物}
kɔŋ1冈岗刚纲缸光江扛胱肛
kɔŋ2咣□{打}
kɔŋ3广讲港
kɔŋ5钢杠降虹
kʰɔŋ1康慷□{击打}□{花费}亢伉
kʰɔŋ2狂逛
kʰɔŋ3□{撞}
kʰɔŋ5抗炕□{烘}
ŋɔŋ3仰昂
ŋɔŋ5□{狗叫声}
xɔŋ1谎糠惶茺慌
xɔŋ2徨煌蝗行{银~}绗杭航皇凰
xɔŋ3晃□{臭~：有霉味}
xɔŋ5放□{~床：起床}
xɔŋ6巷项
ɔŋ5肮
pã1班扳斑般搬攀{高~}癍□{拔}
pã3板版钣坂阪粄
pã5颁□{拉扯；缠搅}
pʰã1潘攀{~登}
pʰã2盘磐棚
pʰã3□{随手放置衣物}
pʰã5判畔叛盼扮襻拌伴绊□{空心}
pʰã6办{~法}□{枪毙}
mã1□{蒙往}
mã2蛮瞒鳗
mã3满嘛□{长}□{肥料}
mã5骂
mã6慢曼谩蔓漫幔□{体垢}
fã1番翻幡藩蕃
fã2凡帆矾烦梵繁樊
fã3反返
fã5贩□{周边卷起}
fã6饭范犯泛
vã1弯湾{台~}
vã2横还{~给}
vã3绾鲩
vã5弯湾挽
vã6万
tã1丹单担耽郸殚
tã2□{眈}□{孤独地自由自在行走}
tã3胆疸
tã5旦诞□{稍煮一会}
tʰã1贪摊滩瘫□{伸接}□{凉一会}
tʰã2弹{~棉花}坛谈痰潭谭檀昙覃
tʰã3坦淡毯袒
tʰã5弹{子~}叹探炭碳氮
tʰã6蛋但□{接：~桥}
tsã1沾瞻簪粘争
tsã3斩崭盏□{修理}
tsã5占站赞□{完成，做好了}
tsã6□{~齐：十分整齐}
tsʰã1参搀惨餐掺
tsʰã2残蚕惭潺馋谗橙成{五~}□{光照射}
tsʰã3产铲产□{把男孩过继他人}
tsʰã5撑□{~芽：抽芽}惨
tsʰã6灿錾栈赚□隔断
sã1三山衫生{~蛋}甥牲声
sã2删姗珊阐蟾城成{谈~了}
sã3伞散{~了}闪陕
sã5散{分~}汕疝□{脚~：脚蹬}
nã1拿
nã2男南喃楠难{~处}
nã3□{用手指叉开量物：一~}□{用力蹬}
nã5□{小疤疖}
nã6难{困~}
lã1□{涎液}
lã2兰蓝篮栏拦岚婪澜斓
lã3览缆揽榄懒
lã5□{鸡~：未下蛋雌鸡}
lã6烂滥谰褴
kã1甘柑更{三~半夜}耕庚艰涧橄尴间奸疳□{强求}
kã3感敢减碱擀拣柬锏简谏哽鲠梗鱿
kã5干{~部}监鉴舰赣鑑
kʰã1堪龛坎戡□{~门：关门}
kʰã2□{身体倾靠}□{唠叨}
kʰã3砍
kʰã5墈□{提}
kʰã6□{发抖状}
ŋã1□{瘦小}□{碰撞}
ŋã2岩□{鼓出}□{磨菇，要}□{研}
ŋã3眼□{不稳}
ŋã5□{口角}
ŋã6岸硬额{~头}
xã1坑{山谷}□{水~：水缸}
xã2含函咸衔涵邯闲桁
xã3□{咳嗽声}□{小土窝}
xã5憾撼喊
xã6陷限
ã1庵盎□{~水：手压水泵汲水}□{估计}
ã2□{开门声}□{~大：那么大；这么大}
ã3揞□{给}
ã5暗黯
tũ1端
tũ2□{缝}
tũ3短□{拦截}
tũ5断{判断}
tʰũ2团抟
tʰũ3断{折~}
tʰũ6段锻塅缎
tsũ1钻专砖
tsũ3转□{集拢}
tsũ5钻{~进去}□{~了：倒了}
tsʰũ1闩川穿喘窜{~~动：四处乱撞}
tsʰũ2全泉传椽痊诠醛
tsʰũ3□{吮}喘
tsʰũ5汆{煮肉}串篡纂
tsʰũ6窜{穿梭般}遄传{~记}篆
sũ1宣喧渲楦酸
sũ3选□{一~：一节}
sũ5算蒜
nũ3暖
lũ1捋
lũ2鸾栾峦娈滦
lũ3□{男阴}
lũ6乱
kũ1官棺观冠鳏关倌干{~塘：把池塘水弄干；菜干}
kũ3管馆秆
kũ5贯惯罐灌
kʰũ1宽鼾
kʰũ3款
kʰũ5看
xũ1欢□{一~雨：一阵雨}
xũ2还环寒韩寰鬟
xũ3旱缓
xũ5汉翰
xũ6汗患宦幻焊换奂唤涣焕痪
ũ1安氨鞍铵胺
ũ5案按
pi1陂碑边编鞭蝙
pi2□{形声}
pi3匕比贬臂扁匾彼譬□{蘸}
pi5闭变币陛庇毙毖蔽秘卞汴痹弊筚箅憋背□{一~：一次}
pʰi1篇偏翩蹁被批丕砒遍披蚍毗
pʰi2皮琵脾啤疲枇罴便{~宜}
pʰi3片痞鄙被{棉~}
pʰi5屁骗
pʰi6鼻备辫辩辨便{大小便}被{~动}
mi1咪
mi2弥迷迹猕醚棉眉靡绵
mi3米免勉缅冕娩
mi5面{洗~：洗脸}眯□{滤出}
mi6面{~粉}□{懦弱}
vi1□{猪叫声}
ti1颠癫□{听见}
ti2狸梨篱
ti3李典碘鲤
ti5帝谛嫡
ti6六绿□{刀锋~}□{~住：关住}
tʰi1天
tʰi2题田填蹄缔堤梯提
tʰi3体甸□{借}
tʰi5电递奠殿
tʰi6地弟第□{~事：故意}
tsi1煎
tsi2姐
tsi3剪挤展碾
tsi5箭剂际祭济荐挤
tsi6足
tsʰi1千妻迁凄栖□{利刀刺入：~猪}
tsʰi2徐脐荠前钱齐糍
tsʰi3取娶浅践
tsʰi5饯趣□{眼很小}
tsʰi6贱□{挤、滤}聚
si1西先鲜仙须需□{稀}
si3死羡癣
si5四线
si6序叙绪肃俗粟宿□{肉变质气味}
li2厘连离莲怜联黎鹂漓璃□{怀念；回忆}
li3里理俚礼娌逦醴吕侣铝旅榈闾
li6恋练炼链利丽厉隶例履励莅俪俐痢□{踩}
tɕi1肩坚稽居车{~马炮}暨箕基姬肌饥机拘{~留}驹
tɕi2佢{他}叽
tɕi3几举杞麂茧
tɕi5计记据矩句锯{文}踞冀骥寂寄既季悸纪见建犍继髻稷□{根}
tɕʰi1区岖牵技伎讥歧蹊
tɕʰi2骑乾虔奇祈祈其棋琪期崎麒琦旗鳍□{驼背、老相}缠
tɕʰi3企启岂遣起□{芡}□{站立}
tɕʰi5气汽弃剧{看~：看戏}俱{家~}去{文读}
tɕʰi6巨件距拒具惧忌器炬
ȵi1蚁{文读}研□{弱}
ȵi2尼愚疑仪宜年嶷你{文读}
ȵi3女语捻碾
ȵi5□{蜂拥}
ȵi6义议艺遇毅腻
ɕi1虚溪奚兮圩牺希稀烯熙嘻曦羲
ɕi2贤□{边沿}
ɕi3喜显许禧起
ɕi5现{出~}扇宪去戏{游~}气{~死}
ɕi6系善现{~金}蓄
i1衣医伊依裔烟□{掀}
i2移余盂淤榆宇禹羽姨迤薏懿肄延迂竽腴鱼{文读}渔愈瑜雩舆预瘐臾然
i3于雨与已以椅予屿宇
i5亿忆屹意燕誉臆□{旋}
i6吁芋裕浴翼玉异易奕弈娱御喻峪
ȵie3□{女儿}
ȵie6□{用拇指和食指掐断东西}
ie1敥{以手撒物}
pia1□{蹲}
pia2□{吼叫}
pia3□{瘤}
pia6壁璧□{拍打}
pʰia1□{撒开}
pʰia3□{趔趄}
pʰia5□{枪声}
pʰia6劈
mia1□{摸}觅
mia6□{蹲缩}□{~鼻：涓鼻}□{吗}
tia1爹
tia6□{~：提起另置；牵小孩}
tʰia2□{提}
tʰia6籴笛□{捆绑}
tsia1□{词缀：~~冷}
tsia2□{形声}
tsia5借
tsia6迹□{织}□{形声}
tsʰia2斜
tsʰia3且
tsʰia5□{陡}
tsʰia6拆谢{姓}席{~子}籍藉
sia1□{张开；打开}
sia2邪
sia3写
sia6锡鹊谢{多}
lia5□{缝、间隙}
lia6历{日~}场疬□{刀划}□{舀净}
tɕia1瘸痂
tɕia2□{多嘴}
tɕia6□{快}
tɕʰia1□{吃}□{攀缘}
tɕʰia3掐{~痒}
tɕʰia5□{爪扒}
tɕʰia6□{跨}
ȵia3惹
ȵia5□{荆棘}
ȵia6□{恼}□{推让}
ɕia1靴
ɕia2□{卖弄风骚}
ia1呀喏□{掏}□{喉咙被植物汁刺激发痒}
ia2爷
ia3野也耶冶椰□{大声喊}□{一~：一把}曰
ia5液
ia6夜亦
piə1□{喷注}
piə3笔碧逼毕必□{~酒：蒸馏制酒}□{禾~：麻雀}
pʰiə1别
pʰiə3匹辟僻弼避撇□{比}
miə1灭密蜜篾
miə3蔑□{分掰}幂
tiə1立猎□{撵}
tiə3的滴嫡笠粒跌帖□{掉了}
tʰiə1敌碟牒蝶谍□{砍}
tʰiə3铁叠垫帖迭狄
tsiə3节鲫即接妾疖
tsʰiə1绝疾截集辑捷缉
tsʰiə3七切戚漆膝
siə1习
siə3雪戍悉薛泄袭息昔惜熄析晰蟋泻□{垫}
liə1历{~史}列律率{效~}劣裂烈冽趔
liə3□{舌疮}
tɕiə1趄□{好动}
tɕiə3急级给挟涩亟夹孓决诀抉击激戟桔结吉洁揭劫拮诘□{粘住}□{推销给}
tɕʰiə1极杰吸及狭□{稠}□{夹住}
tɕʰiə3缺屈倔掘
ȵiə1入月业热
ȵiə3日吝聂摄镊蹑捏匿孽蘖靥□{藏~}
ɕiə1穴协胁□{住}□{~~：赶快}
ɕiə3血泣歇蝎
iə1叶粤越悦阅揖页□{飘动}□{垮塌，裂开}
iə3一乙抑逸噎□{掖}□{熨}
piɔ1标彪膘镖飙镳
piɔ3表裱俵婊
piɔ5□{分给}
pʰiɔ1漂飘缥
pʰiɔ2瓢嫖剽
pʰiɔ3票摽
pʰiɔ5鳔漂泡{水~}
pʰiɔ6□{打结}
miɔ2苗描瞄
miɔ3秒渺妙缈眇藐□{思索}
miɔ5猫缪谬□{馋}
miɔ6庙
tiɔ1刁叼碉雕貂
tiɔ3屌
tiɔ5吊钓掉调{音~}
tʰiɔ1挑雕{~刻}
tʰiɔ2条调{~整}迢
tʰiɔ3□{交换}□{碰荡}
tʰiɔ5跳粜眺
tʰiɔ6□{击打}□{~头：摇头}
tsiɔ1焦蕉椒礁
tsiɔ3剿
tsiɔ5醮
tsʰiɔ1锹瞧{~看}□{用针缝}□{手掌插入}
tsʰiɔ2樵□{回答}
tsʰiɔ5俏
tsʰiɔ6瞧
siɔ1肖消宵霄硝销悄萧箫□{暗杀}
siɔ3小筱
siɔ5笑鞘□{插入}
liɔ1撩镣蓼
liɔ2了{完~}辽疗聊僚撩{~弄}嘹獠寮燎缭
liɔ3了{没完没~}□{傻，输了}
liɔ5撂
liɔ6料廖□{休息}
tɕiɔ1娇骄皎□{倒垫}□{舀}浇
tɕiɔ3饺矫缴狡
tɕiɔ5叫噭
tɕʰiɔ1跷
tɕʰiɔ2乔侨桥□{取巧}
tɕʰiɔ3巧
tɕʰiɔ5翘撬窍
tɕʰiɔ6轿□{筷子分食物}
ȵiɔ2尧绕饶
ȵiɔ3鸟袅
ȵiɔ5□{翘}
ȵiɔ6尿
ɕiɔ1侥嚣
ɕiɔ2淆□{风骚}
ɕiɔ3晓
ɕiɔ5□{后仰}
ɕiɔ6□{呼唤口语}
iɔ1吆夭妖腰邀
iɔ2姚谣摇徭遥瑶肴窑
iɔ3舀杳□{软状}
iɔ5要
iɔ6耀跃鹞□{纸条、布条飘动；招手}
lio6略
tsio2啁□{鸟群发声}
tsio5爵□{高傲}
tsʰio1□{挟菜}□{突匹而至}
tsʰio5□{践踏}
tsʰio6促
tɕio1□{蜷缩}□{了草字：乱~}
tɕio6脚
tɕʰio2茄瘸
tɕʰio6曲局却
ȵio1蹂
ȵio3□{唤猪}
ȵio6弱肉{文读}疟虐箬□{刺痒}
io1哟
io5□{源源不断}
io6约药
piŋ1兵冰宾缤傧槟彬斌□{崩塌}
piŋ3秉□{转动}
piŋ5迸殡并姘鬓
pʰiŋ1乒拼
pʰiŋ2瓶屏萍贫频评凭
pʰiŋ3品□{摔}
pʰiŋ5聘
pʰiŋ6□{倚住}
miŋ2明民萌铭岷泯鸣{~叫}茗冥瞑酩
miŋ3皿盟鸣{共~}闽敏螟悯□{奄奄一息}□{寄秧}
miŋ6命{~令}
tiŋ1灯汀登盯□{两人或数人共有}
tiŋ2龙淋鳞鲮{~鲤}
tiŋ3顶等{~一下}挺{~住}
tiŋ5凳戥
tiŋ6□{试轻重}
tʰiŋ2亭停婷廷庭蜓
tʰiŋ3挺{一起}艇铤
tʰiŋ5□{抬；替}□{与}
tʰiŋ6定邓
tsiŋ1晶精睛津侵
tsiŋ3□{倾斜}
tsiŋ5进晋浸
tsʰiŋ1亲清□{充}
tsʰiŋ2寻情
tsʰiŋ3寝
tsʰiŋ6静靖尽烬
siŋ1心新星芯薪辛锌惺
siŋ2巡旬询森殉
siŋ5信讯汛
liŋ2林灵宁伶拎瓴陵凌菱麟琳磷霖临蛉淋{~病}苓羚棱绫禀檩
liŋ3凛□{趔趄}
liŋ6令另
ʔiŋ1恩摁
