a
Ǿ[1]阿
p[1]巴疤八杷[2]爸[3]把[5]欛坝霸罢
pʰ[1]琶[2]爬耙{钉~}簰拔[5]怕帕耙{~田}
m[1]妈[2]麻抹[3]马码[5]骂
f[2]法发乏罚伐筏
t[1]沓[2]答搭达[3]打[5]大=
tʰ[1]他[2]踏搨塔塌榻獭
l[1]那拉辣[2]纳捺蜡腊[3]哪
ts[1]楂渣[2]杂札扎闸煠铡[3]眨[5]诈榨炸
tsʰ[1]擦搽叉{~子}差{~别}插察[2]茶查[3]叉{~手}[5]岔
s[1]萨痧杉煞沙纱[2]杀[3]撒洒傻
x[5]下-

an
Ǿ[1]庵[5]暗
p[1]班斑颁板搬般擘[3]扳版[5]扮半绊办瓣伴拌蚌
pʰ[1]攀潘[2]盘螃[5]盼襻判畔叛
m[2]蛮瞒馒[3]满[5]慢鳗漫蔓
f[1]翻番[2]凡帆范烦矾繁[3]反[5]贩泛犯饭
t[1]耽担{~子}单丹[3]胆掸疸[5]担{~东西}旦淡诞弹但蛋
tʰ[1]贪坍滩摊[2]潭谭痰谈弹{~琴}坛檀[3]毯坦[5]探叹炭
l[2]男难{困~}蓝篮拦南栏[3]览揽榄缆懒[5]难{灾~}滥烂
ts[1]粘瞻毡沾粘簪[3]攒展斩盏[5]赞灒錾暂占战颤蘸栈站
tsʰ[1]参{~加}餐搀[2]蚕惭残缠馋[3]惨产[5]灿
s[1]三衫山扇{~风}[2]蝉禅[3]散{~开}伞闪陕[5]散{解~}扇{~子}善鳝膳
z[2]然燃[3]染冉
k[1]甘柑尴干{~涉}竿肝杆秆[3]感敢橄擀赶[5]干{~活}
kʰ[1]堪勘刊[3]龛坎砍[5]看
x[1]憨鼾酣[2]含函咸衔寒韩[3]喊罕[5]苋汉憾陷旱汗焊
ŋ[1]安鞍[5]岸雁按案

ai
p[3]摆[5]拜稗败
pʰ[2]牌排[5]派
m[2]埋[3]买[5]卖迈
t[1]呆=[5]带戴待殆怠代袋
tʰ[1]胎[2]台苔抬[3]大-[5]太泰态
l[2]来[3]乃奶[5]耐赖癞奈
ts[1]灾栽斋[3]宰载{年~}[5]再载{~重}在债寨
s[1]鳃筛[5]晒
tsʰ[1]猜差{出~}[2]才材财裁豺柴[3]踩彩采睬[5]菜蔡
k[1]该阶-街[3]改解-[5]盖丐
kʰ[1]开揩[3]凯楷[5]慨溉概
x[2]孩鞋蟹还{~有}[3]海[5]亥害
ŋ[1]哀埃挨[2]呆-崖捱岩[3]蔼矮[5]爱碍艾

aŋ
p[1]帮邦[3]榜谤绑[5]棒
pʰ[2]旁傍庞[5]胖
m[1]莽蟒[2]忙芒茫盲猛氓
f[1]方芳[2]房防[3]肪坊仿妨纺彷访[5]放
t[1]当{应~}[3]党挡[5]当{~铺}荡宕
tʰ[1]汤[2]堂唐糖塘棠[3]躺[5]趟
l[1]囊[2]狼郎廊螂[3]朗[5]浪
ts[1]赃脏章樟獐张[3]掌长{生~}涨[5]葬藏{西~}臓障瘴帐胀账丈杖仗
tsʰ[1]仓苍舱昌娼[2]肠场长{~短}[3]厂[5]畅唱倡
s[1]桑丧商伤[2]常偿裳[3]磉嗓搡赏晌尝[5]丧上尚
z[2]瓤[3]壤嚷[5]让
k[1]刚缸纲钢岗[3]港[5]扛虹
kʰ[1]康糠慷[5]抗炕
x[2]行杭航[5]项巷
ŋ[1]肮[2]昂

au
p[1]褒保宝堡包胞雹[3]饱[5]报豹爆抱暴菢鲍刨曝
pʰ[1]抛脬[2]袍刨[3]跑[5]泡炮
m[1]猫[2]毛茅矛[3]卯[5]冒帽貌
t[1]刀[3]倒岛祷[5]倒到稻道盗
tʰ[1]叨滔涛[2]桃逃淘陶萄[3]讨[5]套导
l[1]捞[2]劳牢唠涝[3]姥脑恼老[5]闹
ts[1]糟遭招昭沼召朝[3]早枣澡找[5]灶皂照诏赵兆罩
tsʰ[1]超抄钞[2]缲曹槽潮朝巢[3]草炒吵[5]操糙造
s[1]骚梢筲稍烧[2]邵[3]嫂扫少{多~}[5]躁臊潲哨少{老~}绍躁臊潲哨少{老~}绍
z[2]饶[3]扰绕
k[1]高糕羔膏[3]稿搞[5]告
kʰ[1]敲[3]考烤[5]靠铐犒
x[1]篙蒿[2]毫豪壕[3]好{~坏}[5]好{爱~}耗号浩
ŋ[1]凹熬{~价}[2]熬{~夜}[3]袄[5]奥懊澳傲

ei
p[1]杯偝卑碑悲[5]贝辈背臂婢
pʰ[1]批披裴[2]培陪赔焙[3]坯胚[5]沛配倍佩
m[2]媒梅煤枚楣眉霉媚[3]每美[5]妹昧寐
f[1]飞非妃[2]肥[3]匪翡[5]废痱肺费

en
p[1]奔崩绷[3]本[5]逩笨
pʰ[1]烹[2]盆彭膨[5]喷
m[1]闷[2]门
f[1]分吩粉芬纷[2]坟焚[5]粪奋愤忿份
t[1]墩登灯[3]等戥[5]顿扽凳屯炖囤沌钝遁邓瞪
tʰ[1]吞[2]豚藤腾誊疼
l[2]能轮伦沦崘[3]冷[5]嫩论
ts[1]尊遵增曾赠针斟真诊疹蒸侦正{~月}征砧珍征贞争睁[3]枕振拯整[5]憎甑震证症正{端~}政镇阵郑
tsʰ[1]村撑逞称{~呼}伸[2]存层曾沉陈尘澄橙呈程臣承丞成城诚[3]撑惩[5]趁牚称{~职}秤衬慎
s[1]孙僧森参{人~}生牲甥深身申升声[2]神乘辰晨承[3]损榫省婶审沈[5]渗剩胜圣甚肾盛
z[2]壬任{姓~}人仁仍[3]忍扔[5]任{~务}认刃韧
k[1]根跟庚耕[3]哽耿[5]更粳埂梗
kʰ[1]坑[3]恳垦肯
x[1]亨[2]痕恒衡[3]很[5]恨杏
ŋ[1]恩樱鹦[5]硬

e
p[2]北百柏伯白帛
pʰ[2]迫拍魄泊
m[1]麦脉[2]墨默
t[2]德得
tʰ[2]特
