a
p[1]巴芭疤[2]拔[3]把{(~门)}[5]霸罢耙壩
pʰ[2]爬钯帕{(手~)}[3]□{(坏:~人,~东西)}[5]怕
m[1]妈[2]麻痳[5]骂[3]马码
f[2]乏伐罚筏
t[2]达{(父亲)}[3]打[5]大
tʰ[1]踏{(~步)}[3]他
n[2]拿[3]哪
l[1]拉{(~手)}[2]拉{(~弦)}
ʦ[1]楂渣蹅{(踩:~一脚泥)}[2]铡栅杂闸炸{(~油条)}[3]眨[5]诈榨炸{(~弹)}
ʦʰ[1]叉杈差[2]茶搽察茬查{(调~)}[3]蹅{(踩:~一脚泥)}[5]岔
s[1]沙纱杉萨[3]洒撒[5]沙{(把米里的小石子儿~出来)}
ʂ[3]傻[5]啥
Ǿ[1]阿

ia
n[2]娘-{(~呀)}
l[3]俩
ʨ[1]家傢加嘉[3]假贾[5]假{(放~)}架驾嫁价
ʨʰ[1]□{(抱:~柴火,~被儿)}[3]卡{(~住)}
ɕ[1]虾瞎[2]霞暇狭峡匣辖[5]下夏吓厦
Ǿ[1]鸦丫鸭[2]牙芽衙[3]雅哑涯[5]亚压

ua
tʂ[1]抓髽{(~髻)}[3]爪{(鸡~)}
ʂ[1]耍
k[1]瓜蜗{(~牛)}[3]寡剐刮{(~果皮)}[5]挂褂卦
kʰ[1]誇[3]侉垮[5]跨
x[1]花华{(中~)}[2]铧划{(~船)}滑猾[5]化华{(~山)}桦画划{(计~)}
Ǿ[1]蛙洼挖[2]娃[3]瓦{(砖~)}[5]瓦{(~刀)}

ɿ
ʦ[1]支枝肢栀资姿兹滋辎之芝[3]紫纸只姊脂旨指{(~望,仰仗)}子止趾址[5]自至梓字志痣誌
ʦʰ[1]眵[2]雌疵瓷慈磁辞词祠齿{(牙~)}[3]此[5]刺翅次
s[1]斯厮撕私师狮尸屍司丝思诗[2]时[3]施死矢屎使史驶始[5]赐是氏四肆示视嗜似巳祀伺寺嗣饲士仕柿俟事市恃试侍牸{(~牛,母牛)}

ʅ
tʂ[1]知[2]姪[5]滞制智雉致稚痔置治
tʂʰ[1]痴[2]池迟持[3]驰侈恥
ʂ[2]拾{(~起来)}实石{(~料,青~)}十{(大年三~)}[5]世势誓逝

ɭ
Ǿ[2]兒[3]尔耳饵而[5]二贰

i
p[2]鼻[3]比[5]蔽敝弊币毙闭箅臂{(~膊)}避篦
pʰ[1]批[2]皮疲脾琵枇庇痹匹裴{(~村)}[5]屁
m[5]米[3]谜[2]迷糜弥
t[1]低堤{(河~)}[2]嫡敌狄籴[3]底抵[5]弟递第帝地
tʰ[1]梯堤{(河~)}[2]提啼蹄[3]题体[5]替涕剃屉{(笼~)}
n[2]泥尼[3]你[5]腻匿溺
l[2]犁离{(~别)}篱梨厘[3]礼里李鲤理[5]例厉励黎{(~明)}丽荔离{(~开)}利痢吏
ʨ[1]鸡饥肌几基机讥戟□{(夹,~菜)}[2]集{(赶~)}[3]挤济已几[5]祭际荠剂计继系{(~鞋带)}技妓寄冀纪记忌既季
ʨʰ[1]栖妻欺弃期岂[2]齐脐奇骑岐歧祁鳍其棋旗杞[3]启起[5]砌契企器气汽
ɕ[1]西犀溪奚兮牺希稀[2]畦席[3]洗玺嬉熙喜禧铣[5]细系戏吸{(~铁石)}
Ǿ[1]医衣依揖一乙[2]倪宜移伊夷肄疑异翼逆译易{(容~)}疫役[3]椅矣已以尾{(~巴)}[5]仪蚁谊义议易{(交~)}姨意毅亿忆

u
p[3]补谱{(家~)}薄捕堡{(五里~)}[5]部布佈怖步埠{(蚌~)}
pʰ[1]铺{(~设)}[2]蒲菩[3]普脯{(杏~)}[5]铺{(店~)}
m[2]谋[3]某亩牡母拇[5]暮慕墓募幕牧
f[1]夫麸妇[2]俘芙浮佛[3]府腑俯甫斧釜腐辅否阜[5]敷符父付赋傅赴讣附负富副
v[2]无[3]武舞侮鹉[5]务雾
t[1]都{(~城)}[2]毒[3]堵赌肚{(猪~)}[5]杜肚{(大~)}妬度渡镀踱
tʰ[2]徒屠途涂图[3]土吐[5]兔
l[2]卢炉芦庐[3]鲁橹卤[5]路赂露
ʦ[3]租祖组阻
ʦʰ[1]粗[5]醋
s[1]苏酥[5]素诉嗉
tʂ[1]轴[5]助柱驻注蛀住铸著
tʂʰ[1]初[2]锄[3]楚础雏{(~鸡)}杵[5]处{(几~)}
ʂ[1]梳疏蔬输{(运~)}[2]熟赎[3]数{(~钱)}[5]数{(~目)}漱
k[1]姑孤箍[3]古估{(~计)}股鼓[5]故固雇顾
kʰ[1]枯酷[3]苦[5]库裤
x[1]乎呼[2]胡湖狐壶鬚沪斛[3]虎浒[5]户互护瓠
Ǿ[1]乌污巫诬[2]吴蜈吾梧[3]五伍午忤捂[5]误悟恶{(可~)}

y
n[3]女
l[2]驴[3]吕缕屡[5]虑滤
ʨ[1]居车{(~马炮)}拘驹[2]局[3]举矩[5]巨拒距据锯俱句具惧聚剧
ʨʰ[1]蛆区驱趋趣{(~味)}[2]渠瞿[3]取娶[5]去
ɕ[1]虚墟嘘吁需[2]徐絮{(棉~)}[3]许[5]序叙绪续婿
Ǿ[1]淤迂{(~腐)}[2]鱼渔余馀愚于盂榆芋[3]语於雨宇禹羽[5]御禦誉豫虞娱遇寓愉愈喻裕域郁育玉狱

ʯ
tʂ[1]猪诸朱珠诛株殊术{(苍~,中药名)}[3]主拄煮[5]著
tʂʰ[1]舒{(~坦,舒服)}[2]除储厨褚[3]处{(相~)}[5]处{(几~宅儿)}
ʂ[1]书舒枢输{(运~)}[2]秫{(~稭)}[3]暑鼠黍署薯[5]庶恕殊竖树
ʐ[1]输{(~赢)}[2]如[3]汝乳擩

ə
p[1]波菠玻[2]薄{(厚~)}[3]跛簸{(~一~粮食)}[5]簸{(~箕)}薄{(~荷)}
pʰ[1]颇坡[2]婆[5]破
m[2]磨{(~刀)}魔摩馍摹膜模{(~范)}[3]抹[5]磨{(~面)}
n[3]那
tʂ[1]遮这[2]蔗哲辙着{(睡~)}
tʂʰ[1]车奢[3]扯{(~闲话)}[5]扯{(后坠:往后~)}
ʂ[1]赊[2]蛇芍舌折{(弄~)}[3]捨舍赦{(大~)}[5]社射麝
ʐ[3]惹
k[1]歌[3]哥[5]个
kʰ[1]苛柯[3]可[5]瞌={(~瓜子儿)}
x[2]河何荷盒合[5]贺
Ǿ[1]屙[2]蛾鹅俄鄂[5]饿

iə
p[2]别{(~人)}[5]别{(~嘴)}
t[1]爹[2]叠碟蝶谍牒
ʨ[1]皆阶街[2]捷杰截爵嚼[3]姐解[5]借藉{(~故)}介界芥疥界戒械
ʨʰ[2]茄[3]且
ɕ[1]些[2]邪斜学谐携协胁[3]写[5]泻泄卸谢懈解{(姓)}蟹楔{(木~)}
Ǿ[2]爷[3]耶也野[5]夜液

uə
t[1]多[2]夺铎[3]朵躲[5]舵驮{(~子)}惰剁𥞛
tʰ[1]拖[2]驼{(~背)}驮椭唾{(~沫)}[3]妥
n[2]挪糯[5]诺
l[2]罗锣箩骡螺[5]摞
ʦ[3]左佐昨[5]坐座
ʦʰ[1]搓[5]措错
s[1]蓑梭[3]锁琐所
tʂ[2]浊镯琢啄
ʐ[2]□{(弄脏:把床单~了)}
k[1]过{(走~了)}锅戈[3]果裏馃[5]过
kʰ[1]科棵颗[3]课嗑-{(~瓜子儿)}
x[2]和{(~面)}禾活[3]火夥[5]和{(搅拌:把猪食~~)}货
Ǿ[1]倭踒窝[3]我[5]卧

yə
ʨ[2]绝
ʨʰ[2]瘸[3]□{(折断;把棍儿~折了)}
ɕ[1]靴削[2]穴
Ǿ[3]哕

ai
p[2]白[3]摆[5]拜败
pʰ[2]排牌[5]派
m[2]埋[3]买[5]卖迈
t[1]呆[3]逮[5]待息殆戴贷代袋带大{(~夫)}
tʰ[1]胎态苔{(舌~)}[2]台苔{(青~)}抬[3]𤗿{(打~.一种游戏)}[5]太泰
n[3]乃奶[5]耐奈
l[2]来[3]獭{(~了一把韭菜)}[5]赖癞
ʦ[1]灾栽斋[2]择{(~菜)}宅[3]宰载{(一年半~)}[5]载{(~重)}再在债寨
ʦʰ[1]猜差{(出~)}钗{(金~)}[2]才材财裁纔豺柴[3]彩採睬踩[5]菜蔡
s[1]腮鳃筛[3]甩{(~了~尾巴)}[5]赛晒
k[1]该{(应~)}[3]改[5]概溉盖丐
kʰ[1]开[2]□{(逮:~了个蚂蚱)}[3]凯慨楷
x[2]孩骇还{(-有)}核[3]海[1]咳{(~声叹气)}[5]害亥
Ǿ[1]哀埃挨{(~住)}[2]捱{(~打)}[3]矮[5]艾碍爱隘蔼

uai
tʂ[3]跩□{(阔气)}[5]𢶀
tʂʰ[1]揣{(怀里~个小孩)}[3]揣{(~摩)}[5]□{(硬塞:~给他)}踹
ʂ[3]甩[5]帅疝{(~气)}[1]摔衰闩{(门~)}
k[1]乖{(小儿听话)}[3]乖{(办事不顺当)}拐[5]怪
kʰ[3]蒯擓[5]会{(~计)}刽块快筷
x[2]怀槐淮[5]坏
Ǿ[1]歪[3]踒{(扭伤:~脚了)}[5]外

ei
p[1]杯碑卑悲奔{(~跑)}北{(~京)}[3]彼[5]贝倍辈背焙臂被备
pʰ[1]坯披[2]培陪赔裴丕[3]佩{(~服)}否{(~极泰来)}胚{(~胎)}[5]沛配辔
f[1]非飞[2]肥[3]妃匪翡吠[5]废肺费
v[5]未味[2]维惟唯[3]微尾{(煞~)}
n[3]恁[5]内
ʦ[2]贼
s[2]谁[5]睡
t[1]堆[3]怼{(用石块儿投:~他)}[5]对碓队兑
tʰ[1]推[3]腿[5]退蜕
l[2]雷论{(~语)}[3]儡累{(~积)}垒={(~墙)}[5]累{(连~)}类泪
ʦ[3]嘴[5]罪最醉
ʦʰ[1]崔催[5]脆翠粹
s[2]随髓绥遂隧[5]碎岁穗
tʂ[1]追锥[5]缀赘坠
tʂʰ[1]吹炊[2]垂槌锤
ʂ[3]水[5]税
ʐ[3]蕊[5]锐
k[1]圭国规龟归轨[3]诡鬼癸[5]桂贵框跪
kʰ[1]盔亏[3]魁傀奎窥葵逵[5]愧
x[1]恢灰徽[2]回[3]悔毁麾[5]会绘贿溃{(~脓)}汇惠慧秽讳彙
Ǿ[1]危={(~险)}威[2]桅卫{(保~)}为{(作~)}围谓[3]煨伪萎委畏违伟苇蝟刎[5]位卫{(姓)}喂为{(~什么)}魏胃纬外{(~爷,外祖父)}

au
p[1]包抱雹[3]保堡宝饱褒[5]报暴豹爆鲍
pʰ[3]跑[1]炮{(电灯~)}抛剖[2]袍胞刨[5]炮泡
m[2]毛茅猫锚矛[3]卯[5]冒帽貌茂贸
t[1]刀叨{(唠~)}[3]岛祷倒{(打~)}[5]道盗导倒{(~水)}
tʰ[1]滔掏涛[2]桃逃淘陶[3]讨[5]套
n[1]孬[2]铙挠[3]脑恼[5]闹
l[2]劳捞唠牢[3]老[5]涝
ʦ[1]遭糟骚{(~扰)}[3]早枣澡爪找[5]蚤皂造{(~反)}躁灶罩笊
ʦʰ[1]操抄[2]曹槽巢[3]草钞炒吵[5]糙造{(~反)}
s[1]臊骚{(~扰)}梢捎稍[3]扫嫂[5]扫{(~帚)}潲
tʂ[1]朝{(今~)}昭招沼召[2]着{(打:~他一顿)}[5]赵兆照={(~镜)}
tʂʰ[1]超[2]朝{(~代)}潮
ʂ[1]烧[2]韶绍[3]少{(多~)}[5]少{(~年)}邵
ʐ[2]饶扰绕[5]照-{(~镜)}
k[1]高羔糕膏{(~药)}[3]稿膏{(石~)}[5]告膏{(~车)}
kʰ[1]尻{(骂人语)}[3]考烤[5]靠犒
x[1]蒿薅[2]豪毫壕号{(~叫)}浩耗[3]好{(~坏)}[5]好{(喜~)}号
Ǿ[1]熬{(~菜)}[2]熬{(~药)}[3]袄[5]傲鏊懊奥

iau
p[1]膘标彪[3]表錶[5]鳔
