多	to	1	
拖	tʰo	1	
他	tʰa	3	
大	ta	5	
挪	lo	2	
那	la	5	
罗	lo	2	
左	ʦo	3	
歌	ko	1	
可	kʰo	3	
鹅	ŋo	2	
我	uo	3	
饿	uo	5	
河	xo	2	
贺	xo	5	
波	po	1	
破	pʰo	5	
婆	pʰo	2	
磨	mo	5	石~
骡	lo	2	
坐	ʦo	5	
锁	so	3	
锅	ko	1	
果	ko	3	
课	kʰo	5	
卧	uo	5	
禾	xo	2	
火	xo	3	
货	xo	5	
茄	ʨʰie	2	
瘸	ʨʰye	2	
靴	ɕye	1	
巴	pa	1	
霸	pa	5	
怕	pʰa	5	
爬	pʰa	2	
麻	ma	2	
马	ma	3	
骂	ma	5	
拿	la	2	
茶	ʦʰa	2	
渣	ʦa	1	
炸	ʦa	5	~弹
差	ʦʰa	1	~别
查	ʦʰa	2	调~
沙	sa	1	
洒	sa	3	
家	ʨia	1	
架	ʨia	5	
牙	ia	2	
夏	ɕia	5	姓
下	ɕia	5	~降
鸦	ia	1	
亚	ia	5	
姐	ʨie	2	
借	ʨie	5	
写	ɕie	2	
泻	ɕie	5	
邪	ɕie	2	
谢	ɕie	5	
车	ʦʰe	1	马~
蛇	se	2	
射	se	5	
社	se	5	
惹	ze	3	
爷	ie	2	
夜	ie	5	
瓜	kua	1	
跨	kʰua	5	
瓦	ua	3	
花	fa	1	
化	fa	5	
华	fa	2	中~
蛙	ua	1	
补	pu	3	
布	pu	5	
铺	pʰu	1	~设
普	pʰu	3	
部	pu	5	
模	mo	2	~范
暮	mu	5	
都	təu	1	~是
赌	təu	3	
土	tʰəu	3	
图	tʰəu	2	
度	təu	5	
努	ləu	2	
怒	ləu	5	
路	ləu	5	
祖	ʦəu	3	
醋	ʦʰəu	5	
古	ku	3	
苦	kʰu	3	
吴	v	2	
虎	fu	3	
互	fu	5	
乌	v	1	
女	ȵy	3	
吕	ly	3	
滤	ly	5	
蛆	ʨʰi	1	
徐	ɕi	2	
徐	ɕy	2	
猪	ʨy	1	
除	ʨʰy	2	
阻	ʦəu	3	
初	ʦʰəu	1	
锄	ʦʰəu	2	
助	ʦəu	5	
所	so	3	
煮	ʨy	3	
书	ɕy	1	
如	y	2	
举	ʨy	3	
去	ʨʰy	5	
巨	ʨy	5	
语	y	3	
虚	ɕy	1	
余	y	2	
夫	fu	1	
父	fu	5	
雾	v	5	
取	ʨʰi	3	
聚	ʨi	5	
需	ɕy	1	
驻	ʨy	5	
厨	ʨʰy	2	
往	ʨy	5	
主	ʨy	3	
树	ɕy	5	
儒	y	3	
句	ʨy	5	
区	ʨʰy	1	
具	ʨy	5	
遇	y	5	
雨	y	3	
贝	pei	5	
带	tai	5	
胎	tʰai	1	
代	tai	5	
来	lai	2	
栽	ʦai	1	
菜	ʦʰai	5	
财	ʦʰai	2	
盖	kai	5	
开	kʰai	1	
海	xai	3	
爱	ŋai	5	
埋	mai	2	
斋	ʦai	1	
阶	ʨiai	1	
介	ʨiai	5	
谐	ɕie	2	
派	pʰai	5	
买	mai	3	
奶	lai	3	
债	ʦai	5	
柴	ʦʰai	2	
街	ʨiai	1	
鞋	ɕiɛ	2	
矮	ŋai	3	
例	li	5	
