// HSD Syllabary Data Partition
// 地区：山西省-臨汾市-翼城縣
// 来源：賈亞鑫《山西翼城蒲劇音韻研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	山西省-臨汾市-翼城縣
@SRC	賈亞鑫《山西翼城蒲劇音韻研究》

@INI	p	pʰ	m	f	t	tʰ	n	l	k	kʰ	x	ts	tsʰ	s	tʂ	tʂʰ	ʂ	v	∅
@FIN	a
@TON	陰平	31
@TON	陽平	13
@TON	上聲	53
@TON	去聲1	44
@TON	去聲2	51

// Initial	Final	Tone	CharList (Space separated)
p	a	陰平	吧 八 巴 扒 疤
p	a	陽平	拔
p	a	上聲	把
p	a	去聲1	霸 爸 罷 壩
pʰ	a	陰平	趴 葩
pʰ	a	陽平	爬 耙
pʰ	a	去聲1	怕 帕
m	a	陰平	媽
m	a	陽平	麻 嘛
m	a	上聲	馬 碼
m	a	去聲1	罵
f	a	陰平	發
f	a	陽平	罰 乏
f	a	上聲	法
t	a	陰平	搭
t	a	陽平	妲 答 達
t	a	上聲	打
t	a	去聲2	大
tʰ	a	陰平	他 它 她 塌
tʰ	a	陽平	沓
tʰ	a	上聲	塔
tʰ	a	去聲1	踏 蹋
n	a	陽平	拿
n	a	上聲	哪
n	a	去聲1	納 吶 娜 鈉
n	a	去聲2	那
l	a	陰平	拉 啦 垃
l	a	陽平	剌
l	a	去聲1	辣 蠟 臘
k	a	陰平	嘎
k	a	去聲1	尬
kʰ	a	陰平	咖
kʰ	a	上聲	卡
x	a	陰平	哈
ts	a	陰平	扎
ts	a	陽平	咱 雜 砸 匝 喳
ts	a	上聲	咋
ts	a	去聲1	詐
tsʰ	a	陰平	擦 插
tsʰ	a	陽平	查
s	a	陰平	仨 殺 沙
s	a	上聲	撒 灑
s	a	去聲1	薩
s	a	去聲2	剎
tʂ	a	陰平	扎 渣 楂 吒
tʂ	a	陽平	炸 閘 鍘
tʂ	a	上聲	眨
tʂ	a	去聲1	炸 柵 乍 詐
tʂʰ	a	陰平	插 叉 差
tʂʰ	a	陽平	查 茬
tʂʰ	a	去聲1	奼 詫 岔
ʂ	a	陰平	沙 莎 紗 鯊 殺
ʂ	a	陽平	啥
ʂ	a	上聲	傻
ʂ	a	去聲1	煞 廈
ʂ	a	去聲2	剎
v	a	陰平	挖 蛙 洼 媧
v	a	陽平	娃
v	a	上聲	瓦
v	a	去聲1	襪
∅	a	陰平	啊 阿{~姨}
∅	a	去聲1	阿{~哥}
// HSD Syllabary Data Partition
// 地区：山西省-臨汾市-翼城縣
// 来源：賈亞鑫《山西翼城蒲劇音韻研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	山西省-臨汾市-翼城縣
@SRC	賈亞鑫《山西翼城蒲劇音韻研究》

@INI	p	pʰ	m	t	tʰ	n	l	k	kʰ	x	ts	tsʰ	s	tʂ	tʂʰ	ʂ	ŋ	∅	v
@FIN	ai
@TON	陰平	31
