ʦɿ	1	資支枝滋吱姿咨兹輜□（抓挠:~几下）
ʦɿ	2	慈磁詞辭遲池雌
ʦɿ	3	子只紫旨姊止滓梓籽仔
ʦɿ	5	製置智志痣刺
ʦʰɿ	1	癡
ʦʰɿ	2	□（鞭炮的引芯、銷等点着後發出的那種響聲）
ʦʰɿ	3	耻此□（理睬:不~）
ʦʰɿ	5	次自字賜牸
sɿ	1	斯嘶撕師獅絲思屍匙司私厮
sɿ	2	時
sɿ	3	屎死使矢史始
sɿ	5	事視示肆四似伺巳祀蒔
pi	1	屄（女阴）蓖
pi	2	皮疲脾
pi	3	比毙毖
pi	5	閉篦潷（原作□，釋義液體滲出）畢
pi	7	筆壁=逼
pʰi	1	批披𠜱劈-
pʰi	3	痞
pʰi	5	備憊屁避被幣
pʰi	7	劈
fi	1	飛非腓痱蜚妃
fi	2	肥
fi	5	匪廢費吠肺
ti	1	低
ti	2	提=題堤
ti	3	抵詆砥底
ti	5	帝蒂締
ti	7	敵嫡的（～確）
tʰi	1	梯=□（鋁：～桶）
tʰi	3	體剔
tʰi	5	第遞地
tʰi	7	踢=笛屜
li	1	力
li	2	梨犁離黎狸厘籬
li	3	禮理里裡裏李醴
li	5	利麗吏厲勵痢荔
li	7	力=粒立栗
ʦi	1	□（很冷，很：冷～～，～淡。）
ʦi	2	齊□（尖叫）
ʦi	3	擠
ʦi	5	濟□（好，只用於否定式：不～）劑
ʦi	7	積跡即脊
ʦi	10	唧（詞尾，係“子”之音轉）
ʦʰi	1	妻凄
ʦʰi	5	砌
ʦʰi	7	七柒漆集輯藉籍
si	1	西□（喊叫，貶義：莫～）
si	3	洗
si	5	細
si	7	息熄席悉夕犀檄錫=
ʧi	1	知鷄机
ʧi	2	其棋騎旗麒奇
ʧi	3	幾麂紀（～律）
ʧi	5	記紀（～念）計妓寄
ʧi	7	佢急
ʧʰi	1	欺直-值-（動詞）
ʧʰi	3	起=啓
ʧʰi	5	氣=汽屐忌契技
ʧʰi	7	植值（名詞）執殖
ʃi	1	希稀犧熹嘻□（堵死、不透風：～緊）拾十
ʃi	2	□（玩兒：上街～）
ʃi	3	起
ʃi	5	气-係繫戲-
ʃi	7	實失食
i	1	衣依伊醫猗
i	2	移儀宜夷胰頤遺姨彝疑=
i	3	椅以倚已
i	5	意義蟻誼易議軼屹詣毅=肄億憶藝=異翼-
i	7	一益逸譯
pu	1	晡
pu	2	菩葡蒲
pu	3	補
pu	5	布怖
pu	7	不
pʰu	1	鋪捕撲埔敷-
pʰu	3	普譜圃
pʰu	5	鋪（～子）
pʰu	7	樸
fu	1	夫膚麩敷=袱
fu	2	芙扶芾孚浮=俘伏符
fu	3	府腐俯腑甫斧撫
fu	5	父富副訃赴付附咐負婦傅
fu	7	福蝠幅弗拂佛復複覆蝮腹阜
tu	1	都嘟督
tu	2	塗途屠圖徒荼
tu	3	堵賭睹肚=篤蠹妒
tu	5	嘟（動詞：～嘴巴）
tu	7	毒=讀=獨=犢牘黷瀆
tʰu	1	毒堵獨
tʰu	3	土
tʰu	5	度渡杜-
tʰu	7	突禿凸
lu	1	擼鹿-□（皮膚上起的污泥）碌（用工具蔬、翻：～谷）
lu	2	奴盧爐驢蘆顱壚廬
lu	3	魯鹵虜擄擼
lu	5	路賂露
lu	7	六=轆錄祿碌陸
ʦu	1	租
ʦu	2	鋤鉏
ʦu	3	祖阻詛組
ʦu	5	做
ʦu	7	足
ʦʰu	1	粗初
ʦʰu	3	楚
ʦʰu	5	醋
ʦʰu	7	促
su	1	蘇甦穌蘓梳疏蔬□（謙虛：莫～）
su	3	數（動詞）
su	5	數（名詞）素夙
su	7	粟=肅縮俗
ku	1	姑箍估=孤菇蛄軲轂枯=
ku	3	鼓古估-牯蠱
ku	5	顧故雇固梏崮
ku	7	穀谷
kʰu	1	窟
kʰu	3	苦=股
kʰu	5	酷庫
kʰu	7	哭
hu	1	乎呼虎（馬虎）□（漆等乾裂：漆～起噠）枯-
hu	2	胡鬍糊餬湖葫瑚蝴猢和（動詞）狐弧
hu	3	苦-虎滸琥唬
hu	5	戶護戽滬互
hu	7	忽
u	1	烏誣鎢污巫□（很多人湧向同一地點：～到那裡）
u	2	無蕪吾捂吳蜈
u	3	五午舞武鵡伍侮
u	5	霧誤悟兀晤戊務勿婺
u	7	物
ly	1	□（沒精神：做～噠）
ly	3	女=汝履旅呂
ly	5	濾
ly	7	律
ʧy	1	豬拘朱居車（棋子）駒諸蛛侏珠
ʧy	2	廚除徐芻櫥雛瞿捶
ʧy	3	主煮舉矩
ʧy	5	句具炬拒俱颶據劇鋸踞
ʧy	7	橘桔局□（塞：～到隻眼）
ʧʰy	1	巨區吹趨距
ʧʰy	2	□（快跑：～到那裡）
ʧʰy	3	處取
ʧʰy	5	樹聚豎趣
ʧʰy	7	出
ʃy	1	書虛雖-髄-
ʃy	2	隨
ʃy	3	水許
ʃy	5	稅序庶戍敘
ʃy	7	述□（裝塞：～噠一箱子）術
y	1	于淤迂腴
y	2	如茹孺蠕娛愚余餘榆魚=漁輿
y	3	雨與乳語予羽
y	5	遇芋玉喂-域寓浴愈禦預
y	7	玉入熨（～貼）
pa	1	巴爸疤粑芭笆琶
pa	2	扒耙爬趴筢
pa	3	把（動詞，介詞，字後原有方框，想是錯排）㞎
pa	5	把（名詞，字後原有方框，當是錯排）垻
pa	7	八拔缽
pʰa	1	白
pʰa	3	啪□（氣球、輪胎炸裂）
pʰa	5	怕帕
pʰa	7	拍
ma	1	馬（～虎）□（密合、無縫隙：門關～噠）
ma	2	麻蟆
ma	3	馬碼瑪
ma	5	駡嘛（與“𠺝”連用，表什麼之義）螞
ma	7	□（澀：～口）抹末
fa	1	罰
fa	7	法乏伐閥筏砝
ta	3	打
ta	7	褡搭嗒答
tʰa	1	踏
tʰa	7	塔獺拓（～片）
la	1	拉啦邋蠟辣
la	2	□（原作“爬”）
la	3	喇
la	5	落（遺漏）
la	7	臘捺（原作□，動：～一下）□（縫隙）
ʦa	1	渣楂碴
ʦa	2	查吒搽
ʦa	3	扎（～绳）
ʦa	5	炸榨乍蚱
ʦa	7	雜扎（掙～）札鍘眨
ʦʰa	1	叉杈差
ʦʰa	5	岔
ʦʰa	7	察擦𡍩插
sa	1	沙痧薩杉裟鯊砂紗
sa	3	傻
sa	7	灑撒殺煞剎
ʧa	1	加家=遮佳袈=迦陵嘉稼
ʧa	2	□（將人或物置於胯下：～嘎過去）
ʧa	3	假=賈者-
ʧa	5	價
ʧa	7	甲
ʧʰa	1	車
ʧʰa	3	扯
ʧʰa	5	□（～子，一種木鞋）□（跨：～兩步）
ʧʰa	7	吃尺赤
ʃa	1	賒
ʃa	2	蛇□（十分，很：～苦）
ʃa	3	捨廈
ʃa	5	下=射-□（小氣）
ʃa	7	霞狹□（逼迫：莫～到我）
ka	1	家-痂-枷-□（架、披：～件衣裳）
ka	2	□（疊用，指雞蛋，小兒語）
ka	3	假-□（胯）
ka	5	嫁架
ka	7	夾-□（伴：打～：作伴）
kʰa	1	卡（動前）掐咖
kʰa	5	卡（～車）
kʰa	7	恰
ŋa	1	丫-□（縫隙、峽谷）□（捨不得給老人、小孩東西吃：後娘不～我）
ŋa	2	牙顏岩芽衙伢涯崖
ŋa	3	瓦啞
ŋa	5	壓
ŋa	7	鴨
xa	1	哈蝦-
xa	2	盒匣-還-□（助詞，表未聽清而追問）
xa	3	下-（動詞）
xa	5	下（名、量）夏-
xa	7	嚇
pæ	1	𨃅
pæ	2	□（用棍子等打）排牌
pæ	3	擺
pæ	5	拜
pʰæ	1	□（翹；用嘴拱：豬～嘴巴；豬～欄）
pʰæ	3	□（理睬：莫～那隻人）
pʰæ	5	敗稗派湃
mæ	1	埋
mæ	3	邁
mæ	5	買賣
tæ	1	呆
tæ	2	臺擡
tæ	3	紿
tæ	5	帶戴
tʰæ	1	胎苔薹
tʰæ	3	□（腆著：～起個肚子）
tʰæ	5	太大待代貸袋怠逮捕
læ	1	奶□（嬌慣孩子：～細把戲）
læ	2	□（落在后头；漏）
læ	3	乃俫（～唧：兒子）
læ	5	賴籟耐奈癩
ʦæ	1	載栽灾哉
ʦæ	2	才裁材財
ʦæ	3	宰
ʦæ	5	再
ʦʰæ	1	猜
ʦʰæ	3	采踩睬彩
ʦʰæ	5	菜蔡□（1.屁股在地下挪動。2.較大的東西壓著較小的東西）
sæ	1	筛
sæ	3	洒
sæ	5	晒寨赛
kæ	1	該街階皆
kæ	3	改解
kæ	5	蓋
kʰæ	1	揩
kʰæ	3	概慨愷楷凱
ŋæ	1	挨哀
ŋæ	2	捱-埃-癌皚
ŋæ	3	矮
ŋæ	5	愛艾-礙-隘-靄-曖
xæ	1	□（～狸：羊）
xæ	2	鞋骸孩還=
xæ	3	海嗨亥
xæ	5	害駭
æ	1	哀=挨=（～近）娭（～毑：母親）
æ	2	捱
æ	3	矮
æ	5	靄
pe	1	背（動詞）卑悲杯碑
pe	2	培陪賠裴
pe	5	背（名詞）
pe	7	北百白=伯=柏佰
pʰe	1	坯胚
pʰe	3	呸
pʰe	5	背（～誦）沛配佩轡倍
pʰe	7	白=（～～：白白地）
me	1	麥
me	2	梅霉眉=酶枚玫莓謀煤糜媒
me	3	美每鎂
me	5	妹昧
me	7	默脈沒麥=
te	7	得德
tʰe	7	特□（閃動：停頓；火～幾下）
le	2	來泥-
le	7	勒劣□（荊棘）
ʦe	3	仔崽怎
ʦe	7	則仄廁測-（打～；測量）側
ʦʰe	1	賊
ʦʰe	5	在
ʦʰe	7	澤擇冊測=策
se	1	□（嬉鬧）□（毛髮蓬鬆）
se	7	色嗇瑟澀塞
ʧe	1	遮
ʧe	3	者
ʧe	7	這折哲浙結
ʧʰe	1	車=□（挾住：～本書）
ʧʰe	3	扯
ʧʰe	7	徹轍
ʃe	1	舌折（～本）奢□（羅嗦，反復說：～起不停）賒
ʃe	3	□(大大咧咧地走到某處）
ʃe	5	社=射=赦
ʃe	7	設攝懾歇
ke	2	□（形容尖叫）□（男陰）
ke	7	革格給隔=嗝=
kʰe	1	開
kʰe	5	去
kʰe	7	客=刻克咳
xe	1	嘿（～～笑）
xe	2	□（形容笑聲：～哩～哩笑）
xe	3	嘿（歎詞）
xe	7	黑核赫閡劾
e	1	欸（答應：～一聲）
e	2	欸（表突然想起）
e	3	欸（表答應）
e	7	欸（表不同願）
po	1	波菠播玻
po	2	婆
po	3	跛
po	5	簸□（水翻滚）
po	7	剝缽=勃博搏膊駁
pʰo	1	坡薄
pʰo	5	破
mo	1	莫摸饃
mo	2	磨（動詞）摩蘑魔摹膜模
mo	3	□（細嚼：～瓜子）
mo	5	磨（名詞）
mo	7	木末=抹=沫茉莫=摸=麼
to	1	多哆
to	2	坨駝
to	3	朵躲垛
to	5	剁
to	7	托
tʰo	1	拖
tʰo	3	妥
tʰo	5	舵
tʰo	7	脫托=
lo	1	羅（～嗦）落-駱
lo	2	羅捋=邏籮鑼螺（搓）腡
lo	3	摞裸
lo	5	□（使中毒）
lo	7	落洛烙珞絡
ʦo	1	左佐
ʦo	7	桌卓作捉=
ʦʰo	1	搓昨-銼
ʦʰo	3	草
ʦʰo	5	坐座
ʦʰo	7	錯戳鑿撮=
so	1	梭唆蓑
so	3	所鎖瑣嗩
so	7	索速刷-縮=
ʧo	7	著（～陸、～急）角=腳覺
ʧʰo	1	□（丟失）
ʧʰo	7	確卻
ʃo	1	杓
ʃo	2	□（炫耀）
ʃo	3	□（指使）
ʃo	7	學
ko	1	哥歌戈□（磨光）鍋=
ko	2	咯（雞叫聲）
ko	3	果
ko	5	個過
ko	7	各閣擱葛角-胳鴿=
kʰo	1	科蝌苛棵
kʰo	3	可
kʰo	5	課
kʰo	7	確磕渴殼=
ŋo	3	我
ŋo	5	我
xo	1	伙學窩
xo	2	和河何=荷
xo	3	火伙=
xo	5	賀貨祸□（会：我～去）
xo	7	合盒殼-鶴
o	1	屙婀窩-鍋=
o	2	鵝俄蛾娥禾何-
o	3	噢哦
o	5	餓
o	7	惡顎鱷鄂訛厄
pɔ	1	包皰苞
pɔ	2	刨袍浮-
pɔ	3	保寶煲
pɔ	5	報豹子
pʰɔ	1	拋泡-
pʰɔ	3	跑
pʰɔ	5	暴爆泡=炮
mɔ	1	貓
mɔ	2	毛矛茅
mɔ	3	卯
mɔ	5	冒帽
tɔ	1	刀叨
tɔ	2	萄淘陶掏桃逃□（眼皮上的小疤）
tɔ	3	倒（動詞）
tɔ	5	到倒（形容詞）
tʰɔ	1	滔蹈濤燾
tʰɔ	3	討
tʰɔ	5	道套
lɔ	1	㧯□（1.餿：菜～噠，2.臊：有～氣）
lɔ	2	勞撈癆□（蔫：葉子～噠）
lɔ	3	老=腦惱佬姥
lɔ	5	老-閙澇□（錯）
ʦɔ	1	遭糟
ʦɔ	2	曹槽嘈
ʦɔ	3	早找棗爪澡藻蚤
ʦɔ	5	灶罩燥躁噪□（蹦跳）
ʦʰɔ	1	操鈔抄
ʦʰɔ	3	草=吵炒
ʦʰɔ	5	皂造糙□（噁心）
sɔ	1	騷
sɔ	5	掃
ʧɔ	1	召找朝（～气）交=皎膠嬌姣郊驕
ʧɔ	2	朝（～陽）潮橋僑蕎
ʧɔ	3	繳攪=絞=餃僥狡
ʧɔ	5	照教矯較校（～對）叫
ʧʰɔ	1	超
ʧʰɔ	3	巧竅
ʧʰɔ	5	趙翹撬
ʃɔ	1	燒囂
ʃɔ	2	爻（原作方框，行，排：一～人）韶
ʃɔ	3	少（缺～）曉
ʃɔ	5	校效少（～年）
kɔ	1	高交-跤-膏羔篙=
kɔ	2	□（腿高抬、翹：～腳）
kɔ	3	搞稿鎬攪-
kɔ	5	教-窖-告誥叫-（～花子）
kʰɔ	1	犒敲篙-
kʰɔ	3	考烤睾拷
kʰɔ	5	靠銬
xɔ	1	薅
xɔ	2	毫豪壕
xɔ	3	好
xɔ	5	耗號好浩皓
ŋɔ	1	□（一口咬定：～到不放）
ŋɔ	2	熬敖
ŋɔ	3	拗襖
ŋɔ	5	奧澳咬拗
ɔ	5	坳
tə	1	兜蔸篼逗=
tə	2	頭投
tə	3	斗抖陡
tə	5	鬥
tʰə	1	偷
tʰə	3	敨
tʰə	5	豆透痘逗-竇
ʦə	1	□（蹲：～在地下）鄒縐
ʦə	2	愁
ʦə	3	走
ʦə	5	奏揍皺
ʦʰə	1	搊□（量詞，堆：一～書）
ʦʰə	3	□（來回壓、搓：～麵）
ʦʰə	5	湊
kə	1	勾鈎溝
kə	3	狗
kə	5	夠构□（結冰：～淩）
kʰə	1	摳
kʰə	3	口=寇叩
kʰə	5	扣去-
xə	1	□（理想或野心很大，心高：心～）
xə	2	侯猴喉
xə	3	口□（口裡猛地發出聲音嚇唬：～起那幾個人走）
xə	5	后後候厚
ŋə	3	偶-藕-
ə	1	歐甌毆鷗
ə	3	嘔偶=藕=
ə	5	二漚慪
pie	1	憋
pie	3	癟（原作“扁”）
pie	7	屄
pʰie	1	別-
pʰie	3	□（扭傷：～腳）
pʰie	7	別=
mie	7	滅搣
tʰie	1	□（整理：～書）
tʰie	3	舔
tʰie	7	貼鐵碟蝶忒
lie	1	捩
lie	7	裂列烈咧冽獵□（貼：～信封）
ʦie	3	姐=
ʦie	5	借=
ʦie	7	接節截
ʦʰie	3	且=
ʦʰie	5	謝=妾愜
ʦʰie	7	切挈
sie	1	些=
sie	2	斜=
sie	3	寫=
sie	7	雪
ie	1	葉-頁熱-翼
ie	2	爺=
ie	3	野=冶也=燁惹-
ie	5	夜=
ie	7	葉=熱=噎業謁
pia	7	壁-
pʰia	1	拍-（～耳光）
pʰia	3	□（斜砍：～竹）
pʰia	7	劈□（嗆：～一口水）
tia	1	爹-
tia	2	提-□（把、拿）
tia	7	捉-
tʰia	7	□（吊、捆）
lia	1	栗-□（畦，量詞：一~土）□（與女人發生性關係）
lia	2	□（靠緊）
lia	3	舔（訓）
lia	5	□（踩死田間雜草）
ʦia	1	□（～濕：很濕）
ʦia	2	姐-
ʦia	3	姐-
ʦia	5	借-
ʦʰia	1	席（～子：草席）
ʦʰia	3	斜-
ʦʰia	5	謝-□（稀：～屎）
sia	2	斜-
sia	3	寫-
sia	7	錫-
ia	1	丫=
ia	2	爺-
ia	3	惹-野-啞=
ia	5	亞野-
ia	7	鴨=壓=
tue	1	堆
tue	2	頹
tue	3	躉
tue	5	對兌=隊
tʰue	1	推
tʰue	3	腿
tʰue	5	退蛻褪□（口袋）
lue	1	□（滾；～壯：很胖）
lue	2	雷擂
lue	3	累萎-
ʦue	1	追槌=
ʦue	2	□（一種瘡）
ʦue	3	最=
ʦue	5	最-
ʦʰue	1	崔催摧吹=炊
ʦʰue	5	翠淬
sue	1	雖=
