#ɿ
ts [1]资姿咨兹滋[2]慈瓷磁[3]紫子梓[6]自
tsʰ [1]雌疵[3]此耻[5]刺=次
s [1]斯撕私思司师[2]辞词祠[3]死使史驶[5]肆[6]士仕事巳伺饲
#i
p [2]牌排-[7]八捌
pʰ [5]稗屁
m [3]买[6]卖
t [1]低[2]蹄题[3]底抵
tʰ [1]筛-梯[2]蹄=提持=堤[5]替屉蒂=
n [2]泥尼-[3]奶{少～～}[5]腻
l [1]裂[2]犁黎狸[6]荔例厉
ts [1]支脂斋[2]齐脐[3]只旨指止址[5]济制至志痣债-[6]寨[7]借节-{过～}叔-
tsʰ [1]妻痴凄[3]侈齿=[6]市
s [1]枝-西樨[3]洗徙[5]婿细[6]□{多也}[7]雪
ɕ [1]施尸诗舌-[2]匙时[3]始[5]世势试[6]誓是氏示侍逝豉视
k [1]鸡稽{滑～}闺枝=肌饥基几讥机肢-[2]歧奇=其期棋旗葵祈[3]解-{～开}己纪杞[5]疥-计继记既寄=隔-[6]忌技
kʰ [1]溪欺稽[2]骑-[3]启企齿-起岂[5]契器弃气汽[6]柿企{又读}[7]□{挤}
ŋ [2]宜仪疑[3]谊议拟耳{木～}[6]艺义耳-毅蚁={7}□{砌也}
x [1]熙稀熹[2]奚[5]戏[6]蟹系[7]瞎
0 [1]医衣依[2]鞋儿移姨而[3]矮伊{他}以已尔[5]缢意忆亿[6]易{容～}异肄
#u
p [1]捕夫-{丈夫}缚[2]蒲葡脯{胸～}菩[3]斧补脯[5]播布傅{姓}富-[6]部簿步孵妇-[7]剥-{～皮}
pʰ [1]埔铺跗{脚背}[2]浮[3]谱普甫铺{店～}
m [1]摸[2]模[3]某亩母[5]墓[6]暮慕雾务戊
k [1]姑菇辜枯=[2]糊-{浆～}[3]古鼓估股[5]故固顾雇[6]舅旧
kʰ [1]枯-箍[3]苦[5]裤库酷[6]臼
ŋ [2]吴吾悟牛[3]五伍午[6]误悟五
x [1]呼乎夫=肤俘灰-[2]湖糊{～涂}浮=胡狐弧壶扶=符[3]虎府俯[5]赋赴讣付附富=副[6]父户互护扶-腐辅傅-妇=
0 [1]乌污{贪～}巫诬[2]无[3]舞武侮抚[5]恶{可～}污{～染}
#y
n [3]女
l [3]吕旅屡虑
ts [1]书-诸储[3]煮[5]注铸[6]柱=住-驻
tsʰ [1]舒-{伸展}[3]鼠处{相～}取=[5]处{～所}
ɕ [1]疏-梳蔬-舒=需输=须书=薯殊绪暑署[5]竖树{～立}
k [1]居车[2]渠[3]举矩[5]句巨据拒距锯炬[6]俱惧具
kʰ [1]区驱拘[5]去
ŋ [2]鱼渔愚娱语[6]遇寓
x [1]墟虚[3]许
0 [1]于[2]如于余儒盂愉逾[3]汝乳雨羽与[6]誉预愈裕喻
#a
p [1]巴疤白-拔=[2]爬耙[3]把饱-[5]坝霸[6]爸罢[7]百伯柏擘{掰}
pʰ [1]脬-[2]泊{湖～}迫拍魄[5]怕
m [1]密-麦脉[2]猫-麻=[3]马妈码[7]□{肉}
t [1]值-爹踏-达燋-[2]茶[3]打[5]榨-[7]答搭德
tʰ [1]他叠-[5]䖳[7]塌塔坍帖贴踢-
n [1]拿纳[2]□{拉屎}[3]那
l [1]勒拉蜡腊猎瘌捋栗-
