ʅ
t[2]答[3]打
tʰ[1]他它遢[2]踏塌塔榻塌獭达[5]沓
d[2]搭
k[1]家痂[2]揢蟹夹挟裌[5]嫁
kʰ[2]恰掐[3]卡[5]胯
ŋ[2]牙芽衙鸭押[3]哑[5]轧额
x[1]虾哈蛤[2]吓瞎嚇[6]下
Ǿ[1]阿

ua
β[1]挖[2]话[5]滑猾袜[6]画
k[1]瓜[2]括刮[3]寡剐[5]挂卦
kʰ[1]夸[3]垮桍{树枝}
Ǿ[1]蛙洼蛙剜轭[3]瓦

ia
d[2]提
ɕ[2]锡

ya
ʨ[1]爪

æ
p[1]跛掰[3]摆[5]拜[6]稗败
pʰ[2]魄[3][5]派
b[2]北柏伯白帛排牌牌
m[2]埋卖[3]买[5]没墨默陌麦脉
β[2]惑
ʦ[1]灾栽斋[3]宰崽[5]载再载债[2]则鲫侧宅责
ʦʰ[1]猜差[3]彩采睬[5]菜蔡贼[2]厕
ʣ[2]柴才材财裁豺[6]在寨□{~雨，淋雨}
s[1]筛衰[2]塞[3]洒[5]赛晒帅率塞色[2]虱
t[3]逮[5]戴带[6]大
tʰ[1]胎苔[5]态太泰
d[2]台臺苔抬得德[5]怠[6]待殆代袋大
l[2]来癞[3]奶[5]㸊{热}[6]乃耐奈赖
ʈ[2]哲蜇折浙
ʈʰ[2]特
ʂ[2]摄设[5]舌
ʐ[2]失
k[1]该皆阶街解[2]解格革隔[3]改解[5]盖丐介界芥疥届戒[6]尬械
kʰ[1]开揩[3]凯慨楷[5]概溉慨
ŋ[1]哀[2]埃挨涯崖捱癌颜[3]蔼矮[5]爱[6]隘雁
x[2]孩谐鞋还覈核[3]海[6]亥害骇懈
ɣ[2]衔[6]亥
Ǿ[5]月[2]獃呆[6]碍艾

yæ
ʨ[1]遮抓[2]瘸厥决诀掘倔钁
ʨʰ[2]缺穴
ʥ[2]茄蕨掘
ɕ[1]靴[2]说血
Ǿ[5]悦阅越曰粤

e
pʰ[2]迫
β[2]或
ʦʰ[2]测泽拆择策册涩瑟啬
ʈ[2]摺褶[5]蔗
ʈʰ[2]彻撤辙
ʂ[1]奢[2]佘涉[6]射麝赦射
k[2]给[2]刻克客
ŋ[5]扼
ɣ[2]黑

ie
p[1]憋[3]瘪
pʰ[2]别撇[5]秕
m[5]灭篾
l[5]猎列烈裂劣肋勒
ʨ[2]接揭竭节疖结洁
ʨʰ[2]妾捷劫怯杰切窃截绝[3]且[5]去
ȵ[5]聂镊蹑业苶热孽捏
ɕ[1]些[2]泻胁袭薛泄歇雪[3]写蝎[5]卸协屑
t[2]跌跌
tʰ[2]帖帖帖贴叠蝶谍铁[5]碟
Ǿ[1]椰[2]爷噎[5]叶页乙

ye
ɕ[2]说谑

o
p[1]波菠玻[2]钵拨膊博泊剥驳[5]簸簸播破薄
pʰ[1]颇坡[2]泼[5]薄
b[2]婆
m[1]摸[2]魔磨摩馍模{饽}膜[3]母拇[5]末沫莫寞木目睦[6]磨慕墓募幕漠牧
ʦ[2]撮拙作绰卓琢啄浊镯[3]左佐[6]柞
ʦʰ[1]搓[2]戳[5]挫锉措错凿昨
ʣ[2]锉桌捉[6]坐座
s[1]蓑梭唆[2]塑蟀索朔索速[3]锁琐所
ʈ[2]斟着酌灼脚[5]斫{剁}
ʈʰ[2]焯却龊
ɖ[2]着
l[1]啰[2]挪罗锣箩萝骡螺萝[3]裸裹卵捋[5]赂落烙骆酪洛络乐[6]糯懦诺
ʂ[5]勺
t[1]多掇[2]夺[3]朵躲
tʰ[1]拖[2]折脱託托
tʰ[3]妥椭[5]唾
d[2]驼驮驮铎[6]舵堕垛惰
k[1]歌哥戈[2]鸽割葛各阁搁胳郭廓角[3]果[5]个过
kʰ[1]苛科蝌窠{窝}[2]坷磕瞌渴阔扩霍藿确壳[3]可颗[5]课
ŋ[2]蛾鹅俄讹[3]我[5]卧[6]饿腭鄂
x[5]货盒活
ɣ[2]荷河何和喝合豁穫[6]贺祸喝鹤获
Ǿ[1]涡莴蜗[2]禾[5]恶龌[6]恶握沃

io
ʨ[2]觉
ʨʰ[2]嚏爵雀鹊搉[5]嚼
ȵ[5]略掠弱虐疟
ɕ[2]削学
Ǿ[5]耀若约药钥跃嶽乐岳

o
l[2]銮圞
ʂ[2]硕

ɯ
Ǿ[1]饵[2]儿[3]尔而耳[6]二贰

uæ
β[2]怀槐淮[6]坏
ʈʰ[3]揣
k[1]乖[2]国[3]拐[5]怪
kʰ[3]傀块[5]会刽桧块快筷
Ǿ[3]歪[6]外

ei
p[1]杯揹碑卑婢悲[5]贝辈背
pʰ[1]胚坯[5]沛配佩辔
b[2]培陪赔裴百[6]倍背焙备
m[2]梅枚玫媒煤莓楣霉谋[3]每美某亩[5]没[6]妹昧寐茂贸
ɸ[1]恢灰麾飞妃挥辉徽[3]贿毁非匪翡否[5]悔晦㱮废肺吠榧痱费
β[2]回茴肥[6]汇会会绘彗秽惠慧讳汇
ʦ[1]雏锥邹[2]卒窄[3]走[5]最赘坠奏皱绉
ʦʰ[1]催崔炊[2][5]碎脆翠粹凑猝
ʣ[2]谁愁[6]罪瑞
s[1]腮鳃虽艘搜飕馊嵬[2]随绥[3]荽[5]岁税遂隧穗嗽瘦
l[1]拿搂[2]雷擂擂蕊楼[3]吕缕屡儡累累垒搂篓[5]芮[6]虑滤内锐类泪漏陋
t[1]堆兜逗[3]斗抖陡[5]对碓队兑鬥
tʰ[1]推偷[2]颓[3]腿[5]退蜕透
d[2]头投[6]贷豆痘
k[1]勾钩沟勾[3]狗苟

uei
ʦ[1]追[2]垂[5]缀
ʂ[5]睡
ʨʰ[1]吹[2]槌锤
k[1]圭闺规龟归[3]诡轨鬼[5]鳜桂贵
kʰ[1]盔亏窥[2][5]溃愧
g[2]魁奎癸逵葵骨[6]跪柜
Ǿ[1]煨威[2]危为为维惟唯微围违[3]萎委尾伟苇纬[5]桅伪畏慰胃猬核[6]卫位未味魏谓

ɑu
p[1]包胞苞鲍[3]褒保堡宝菢饱[5]豹爆
pʰ[1]泡抛脬鳔[3]跑跑[5]炮泡雹
b[2]袍刨浮[6]报抱暴鲍曝
m[1]猫猫[2]毛茅锚矛[3]卯[6]冒帽貌
ʦ[1]遭糟[3]早枣蚤澡藻找[5]躁灶燥罩
ʦʰ[1]操操抄钞[3]草炒吵□{钹}[5]糙
ʣ[2]曹槽巢[6]皂造
s[1]骚搔梢捎筲[2]俗[3]扫嫂稍[5]臊扫潲
ʈ[1]朝昭招[5]照
ʈʰ[1]超
ɖ[2]嘲朝潮[6]赵兆肇召召
l[1]痨{膻味}[2]劳捞牢痨涝劳铙挠蔫蔫[3]脑恼唠老姥[6]闹
ʂ[1]烧[3]少[5]少邵
ʐ[2]韶[6]绍
ʨ[1]笊
t[1]刀[3]祷岛倒捣[5]到倒
tʰ[1]滔涛[2]掏秃[3]叨讨[5]套
d[2]桃逃淘陶萄綯{牛~}[6]道稻盗导悼
k[1]高膏羔糕[3]稿搞[5]告窖觉
kʰ[1]烤敲[3]考[5]拷靠犒
ŋ[5]坳凹
x[1]蒿薅[2]豪壕毫[3]篙好郝[5]好耗[6]浩号
ɣ[2]淆壕
Ǿ[2]熬[3]袄[5]傲鏊奥懊郁

iɑu
p[1]膘标彪[3]表錶
pʰ[1]飘漂[3]漂[5]票漂
b[2]瓢嫖
m[2]苗描[3]藐渺秒牡[6]庙妙谬
l[2]燎疗聊辽撩僚嘹鹩瞭[3]了[5]料廖
ʐ[6]校效校
ʨ[1]交郊胶焦蕉椒骄娇浇侥[3]茭绞狡铰搅缲{剿}矫缴饺[5]教较叫
ʨʰ[1]锹[3]巧悄[5]鞘俏鞘翘窍
ʥ[2]樵瞧乔侨桥荞[6]轿
ȵ[2]饶挠尧[3]鸟杳[6]尿
ɕ[1]消宵霄硝销逍嚣萧箫[3]小晓[5]酵笑
ʑ[6]孝
t[1]刁貂雕[3]鸟[5]钓吊掉调
tʰ[1]挑[3]挑[5]跳粜
d[2]条调
Ǿ[1]妖邀腰要幺吆[2]肴摇谣窑姚遥[3]扰绕绕舀[5]要[6]鹞

əu
ʦ[1]租[3]祖组阻[5]做
ʦʰ[1]粗初[2]族促[3]褚楚础[5]醋
ʣ[2]锄足[6]助
s[1]苏酥梳疏蔬[2]肃宿宿缩续[3]数[5]素诉数
ʈ[1]周舟州洲[2]竹筑轴烛嘱属蜀[3]帚[5]昼咒
ʈʰ[1]抽[2]畜逐触[3]丑醜[5]臭
ɖ[2]绸稠筹仇酬售祝粥[6]纣宙胄
l[1]黸{锈}[2]奴卢炉芦鸬庐驴[3]鲁橹虏[5]鹿禄六陆陸录[6]努怒路露露鹭
ʂ[1]收[2]叔淑赎属[3]手首守[5]兽熟孰塾
ʐ[6]受寿授
t[1]都[2]督[3]堵赌肚[5]妒[6]笃
tʰ[2]突[3]土[5]吐吐兔独读牍毒[6]渡
d[6]徒屠图杜度镀踱

iəu
s[2]宿
l[1]溜馏[2]流刘留硫琉[3]榴柳
ʨ[1]揪鸠纠[2]菊[3]酒九久韭灸[5]救究柩
ʨʰ[1]秋鳅丘蚯[2]束曲
ʥ[2]囚泅求球仇舅旧[6]就
ȵ[2]牛[3]纽扭钮[5]肉
ɕ[1]修羞休[2]畜蓄粟旭[3]朽[5]秀绣嗅[6]袖
t[1]丢
Ǿ[1]优忧悠幽[2]柔揉尤邮由油游犹[3]有友酉莠[5]祐诱柚釉幼鬱育辱狱浴欲[6]又右

ã
p[1]班斑颁扳瘢[3]板
pʰ[1]攀[5]盼襻
b[6]扮瓣办爿
m[2]蛮[6]迈慢馒漫幔蔓曼
ɸ[1]帆藩翻[3]反返[5]泛范範贩
β[2]凡桓还烦繁矾饭[6]犯
ʦ[1]簪蘸[3]斩盏攒[5]赞灒绽溅
ʦʰ[1]参搀餐[2]谗馋[3]惨铲产[5]忏灿
ʣ[2]蚕痰惭残蝉禅[6]暂錾站赚赚站栈
s[1]三衫珊山删闩拴栓栅[3]散伞[5]漱散疝
t[3]胆[5]担
l[2]男南楠蓝篮难兰拦栏[3]览揽榄缆懒[5]烂[6]滥
t[1]耽丹单端[3]疸[5]担旦
tʰ[1]贪坍滩摊瘫[3]毯坦[5]探炭叹
d[2]潭谭曇谈檀坛弹[6]淡诞但蛋
k[1]甘柑泔尴肝艰间奸姦[3]感敢橄减竿杆捍擀赶简柬锏拣{选择}[5]监鉴舰幹裥间谏涧
kʰ[1]堪勘刊[3]龛坎砍嵌侃[5]看
ŋ[1]庵鹌腌安[2]岩[3]眼[5]暗按案[6]岸晏
x[1]憨酣鼾夯[2]含[3]喊罕[5]汉焊翰[6]撼憾陷旱汗限苋
ɣ[2]函咸鹹寒闲

uã
β[2]环
k[1]观关[5]惯
Ǿ[1]豌弯湾[2]玩完丸顽[3]皖惋腕晚挽宛婉[6]万

aŋ
b[6]湴{沼泽地。【廣韻】蒲鑒切【集韻】薄鑑切，𠀤音𦝤。與埿同。深泥也。}
m[2]氓

əŋ
s[1]松
p[1]绷[5]笨迸
pʰ[3]捧[5]碰
b[2]朋鹏棚蓬篷
m[2]蒙[3]莽蟒猛懵[6]孟梦
ɸ[1]昏昏婚分吩芬纷分风枫疯丰封峰蜂锋[3]粉讽[5]喷喷粪奋喷愤忿
β[2]魂馄焚坟獖横横逢缝[6]混份凤奉俸缝
ʦ[1]尊蹲遵棕鬃宗综踪[3]总[5]俊骏粽纵纵
ʦʰ[1]参村皴聪匆葱从[3]宠[5]寸
ʣ[2]存旬循巡殉丛崇从[6]诵颂讼
s[1]孙鬆松[3]损笋榫搡怂耸[5]逊送宋
ʈ[1]针珍真蒸贞侦正征中忠衷终钟锺盅[2]擎[3]枕枕诊疹拯整种肿[5]镇振震证症正政中种众种
ʈʰ[1]椿称冲充衝舂[2]承丞澄[3]趁惩逞揰[5]慎称秤铳
ɖ[2]沉陈尘臣澄橙橙呈程成城诚虫重[6]阵郑仲重重
l[1]聋[2]崙伦轮齈笼胧农脓侬隆窿浓龙[3]拢笼陇垄[5]论[6]嫩论弄
ʂ[1]深身申伸升声[2]鳝神辰晨[3]沈审婶[5]渗葚甚什肾乘绳塍胜胜圣盛
ʐ[2]娠唇乘行形型刑熊雄[6]剩
t[1]敦墩东冬[3]董懂[5]顿饨盾遁盾瞪冻栋
tʰ[1]通[2]豚[3]桶捅统[5]沌疼痛
d[2]屯囤同铜桐筒童瞳[6]钝动洞
k[1]公蚣工功攻弓躬宫恭龚[3]汞拱巩[5]贡供供
kʰ[1]空[3]孔恐[5]控空
g[6]共
x[1]轰烘[2]弘宏红洪鸿虹冯[3]哄

iəŋ
p[1]宾槟殡冰兵[3]禀本丙秉柄[5]鬓并
pʰ[1]拚拼[3]品[5]聘娉
b[2]贫频盆凭凭平评苹瓶屏萍[5]並
m[1]蚊[2]民门萌鸣明盟名铭冥螟[3]闽悯敏皿[6]闷
l[2]林淋临吟怜邻鳞嶙磷棱陵凌菱绫灵零铃伶翎龄[6]赁吝令佞另
ʨ[1]今金津巾斤筋京荆惊鲸晶精睛经[3]禁锦紧谨景警[5]浸禁进晋劲茎境敬竟镜庆竞劲径磬
ʨʰ[1]钦亲卿清蜻[3]寝请[5]侵沁亲仅
ʥ[2]寻琴禽擒秦勤芹情晴穷[6]儘尽近静靖净
ȵ[2]银{~河，ȵiəŋ11 ɣo11}凝迎宁[6]认
ɕ[1]心辛新薪欣兴猩馨兄胸匈凶兇[3]省[5]信讯衅炊迅杏性姓[6]幸
t[1]砧丁钉钉[3]顶鼎[5]订
tʰ[1]厅汀[2]停廷庭蜓[3]艇挺铤[5]听
d[2]亭[6]澄锭定
Ǿ[1]音阴荫因姻殷鹰蝇莺鹦樱英婴缨[2]壬淫人仁寅瓤仍盈赢莹萤容蓉镕溶榕熔[3]饮饮忍引蚓隐扔影颖痈壅臃拥庸勇涌恿踊[5]任印应映[6]任刃韧用

uəŋ
k[3]滚[5]棍
kʰ[1]昆崑坤浑浑荤[3]捆[5]困睏
Ǿ[1]温瘟翁[2]文纹闻刎璺[3]稳吻[5]瓮[6]问
ʂ[2]纯醇鹑[6]顺
ʨ[1]均钧君军[3]准準窘迥[5]郡
ʨʰ[1]春[2]群琼[3]蠢倾顷
ʥ[2]裙[6]菌
ɕ[1]熏勋薰[2]荀[5]驯舜
Ǿ[1]晕[2]匀云耘荣营戎绒融茸氄[3]允尹永[5]训熨酝韵泳咏[6]润闰运孕

oŋ
p[1]帮邦[3]榜谤膀绑[5]棒
pʰ[2]旁傍[5]胖
b[2]滂螃庞[6]蚌
m[2]忙芒茫盲虻
ʦ[1]赃脏脏庄装妆桩[5]葬壮
ʦʰ[1]仓苍舱疮窗撑囱[3]撞[5]创创牚
ʣ[2]藏床[6]藏状
s[1]桑丧霜孀双[3]嗓爽
ʈ[1]张{盛飯}章樟铛[3]长涨掌[5]帐账胀仗仗障瘴
ʈʰ[1]昌菖倡[3]闯厂敞[5]畅唱
ɖ[2]长肠场偿[6]丈仗杖
l[2]囊郎廊狼螂榔[3]朗冷[6]浪
ʂ[2]常尝裳尚[6]上
t[1]当铛裆噹[3]党挡[5]档
tʰ[1]汤[3]倘躺趟[5]□{鐾}烫
d[2]堂棠螳唐糖塘[6]荡宕
k[1]冈岗刚纲钢缸钢光胱肛[3]广讲港[5]杠逛虹
kʰ[1]康糠筐眶框[3]慷扛[5]抗炕旷况矿
g[2]狂
ŋ[2]昂
x[1]荒慌方芳[2]行航杭黄簧皇蝗凰隍肪坊妨房防[3]谎恍晃晃幌倣纺仿访[5]放[6]项巷
Ǿ[1]汪[2]蟥亡忘王[3]网辋枉往[6]妄望旺

ioŋ
ʈʰ[1]匡
l[2]良凉量粮梁粱[3]两俩辆[6]亮谅量
ʨ[1]将浆薑姜江豇[3]蒋奖桨[5]酱将降
ʨʰ[1]枪疆僵缰羌腔[3]抢劈
ʥ[2]墙详祥翔强[6]匠象
ȵ[2]娘娘[3]攘仰[6]酿壤嚷让
ɕ[1]相箱厢湘镶商伤香乡[3]想赏饷享响[5]相像橡向
Ǿ[1]央秧殃鸯[2]羊洋杨阳扬疡[3]养痒[6]恙样

iã
p[3]饼
b[2]坪[6]病
m[6]命
l[3]岭领
ʨ[3]井颈
ʨʰ[1]轻青
ɕ[1]星[3]醒[5]腥
tʰ[5]听

ẽ
p[1]般搬奔崩[5]半
pʰ[1]潘烹[5]判叛
b[2]盘彭膨[6]绊伴拌
m[2]瞒[3]满
ɸ[1]欢[3]缓[5]焕[6]唤换幻患宦
ʦ[1]臻曾增罾争筝睁[5]钻钻甑
ʦʰ[1]汆[5]篡衬憎蹭赠
ʣ[2]岑曾层
s[1]森参酸僧生牲笙甥[3]省[5]算蒜
l[2]鸾[3]暖[5]乱
ʂ[2]塍{田埂}
t[1]钝登灯[3]短等戥[5]锻凳[6]断断段缎邓
tʰ[2]团糰腾謄藤
d[2]团{~魚：鳖}
k[1]更庚羹耕[3]哽梗耿[5]更粳更
kʰ[1]坑[3]恳垦啃肯
ʈ[1]沾粘瞻毡专砖捐[2]缠[6]倦

uẽ
k[1]肝官棺冠乾{~濕，~泥巴}干{天~} [3]杆秆{秸~}管馆[5]贯灌罐观冠
kʰ[1]宽[3]款[5]墈{陡坡}
Ǿ[3]碗

yẽ
ʈ[3]展转[5]占佔战颤转
ʈʰ[5]窜
ɖ[6]撰篆传
ʂ[2]弦舷椽[3]陕闪
ʨ[1]绢鹃[3]捲卷[6]眷
ʨʰ[1]川穿圈[2]传船拳权颧[3]喘犬[5]串劝券牶{牛鼻~儿}
ȵ[3]软
ɕ[1]搧轩宣喧[2]玄悬[5]扇膳涮楦眩[6]善
Ǿ[1]冤鸳渊[2]圆员缘沿铅元原源阮袁辕园援猿[3]远[5]愿怨[6]院

ɪ̃
p[1]鞭边辫[3]贬蝙扁匾[5]变汴
pʰ[1]编篇偏[5]骗偏遍片
b[2]便[6]辨辩便
m[2]眉绵棉眠[3]免勉娩[5]谜[6]媚缅面麺
l[2]廉镰帘连联鲢莲[3]殓脸[6]练鍊鏈恋
ʨ[1]尖兼拣煎肩坚[3]碱敛检俭剪茧跃笕[5]渐剑箭建荐见[6]件
ʨʰ[1]歼籤签谦迁笺千楔牵[2]乾[3]浅遣[5]纤芡欠歉
ʥ[2]潜钳钱虔前全泉旋[6]践贱饯键健腱
ȵ[1]拈[2]阎严俨鲇言年[3]黏碾辇燃撵[6]验念
ɕ[1]杴仙掀先[3]险鲜癣显选[5]线羡宪献
t[1]颠癫[3]掂点典腆[5]店
tʰ[1]添天吞[3]舔
d[2]甜田填[6]电殿奠垫淀
k[1]跟根
ŋ[1]研恩[3]染[6]硯硬
x[1]亨哼[3]很
ɣ[2]嫌桁{檩}贤痕恒衡[6]现县恨
Ǿ[1]淹阉焉烟胭[2]炎盐檐涎然燃延[3]冉掩演衍[5]厌艳筵堰燕嚥宴[6]焰谚敛

m
Ǿ[2]□{姆妈,妈妈}
