#ɿ	
ts	①资知职执支 ③纸紫子 ⑤制字翅
tsʰ	①尺吃痴 ②祠 ③此耻 ⑤刺
s	①师诗湿丝食十石 ②时 ③使 ⑤事柿试市
z	①日
p	①笔壁鼻逼 ③比 ⑤闭备被
pʰ	①劈 ②皮匹痹 ③鄙 ⑤婢
m	①密 ②眉迷弥 ③米 ⑤迷弥糜
ȵ	①力匿立逆 ②宜疑泥尼厘梨离篱犁黎呢 ③你李礼 ⑤义宜疑尼泥犁黎倪离璃仪梨厘凝蚁艺仪
tʃ	①滴积低的笛敌狄汆饥吉集及极笛击急 ③几底抵 ⑤弟递寄第地季记戒
tʃʰ	①踢梯溪七 ②旗齐 ③起启 ⑤剃提题啼蹄脐奇骑岐祈契气去{白}
ʃ	①席西吸息 ③洗喜 ⑤系婿
ʒ	①衣一乙 ②移夷姨遗 ③椅 ⑤移夷姨饴遗意蚁
#i	
p	①笔壁鼻逼 ③比 ⑤闭备被
pʰ	①劈 ②皮匹痹 ③鄙 ⑤婢
m	①密 ②眉迷弥 ③米 ⑤迷弥糜
ȵ	①力匿立逆 ②宜疑泥尼厘梨离篱犁黎呢 ③你李礼 ⑤义宜疑尼泥犁黎倪离璃仪梨厘凝蚁艺仪
tɕ	①滴积低的笛敌狄汆吉饥集及极笛击急 ③几底抵 ⑤弟递寄第地季记戒
tɕʰ	①踢梯溪七 ②旗齐 ③起启 ⑤剃提题啼蹄脐奇骑岐祈契气去{白}
ɕ	①席西吸息 ③洗喜 ⑤系婿
Ø	①衣一乙 ②移夷姨遗 ③椅 ⑤移夷姨饴遗意蚁
#uᶹ	
p	①不 ③补 ⑤步布簿
pʰ	①扑勃铺{~设，床~}仆朴 ②蒲 ③普谱 ⑤铺{店~}
m	①木目 ③母 ⑤暮幕募慕墓
f	①福服夫忽 ②扶胡浮 ③虎 ⑤父负埠
ts	①租朱竹足触烛猪卒 ③阻组祖主煮 ⑤住做
tsʰ	①初出族畜促 ②除锄 ③处{~理，~所}楚础 ⑤醋处{~所}
s	①梳叔戌俗肃宿{~舍}粟续 ②熟 ③鼠 ⑤树素
z	①肉{文}入辱 ②如 ③乳儒
#u	
t	①读毒 ③赌 ⑤杜肚
tʰ	①突秃 ②图 ③土 ⑤兔
n	①绿六律率{效~} ②奴卢驴 ③怒卤虏鲁橹 ⑤怒路
k	①姑孤谷骨 ③鼓股古估 ⑤故固顾雇
kʰ	①枯哭酷箍 ③苦 ⑤裤
x	①呼核{果~}忽 ②壶胡湖糊狐 ③虎 ⑤户护
Ø	①乌屋物污 ②吴 ③武五伍 ⑤无雾
#y	
tɕ	①橘掘 ③举 ⑤锯
tɕʰ	①区麯 ②渠 ③取 ⑤去
ɕ	①虚须蓄虽 ②徐 ③许 ⑤徐遂穗
ȵ	③女吕 ⑤滤虑
Ø	①郁域欲育 ②鱼余 ③雨语 ⑤愚娱于盂榆玉慰
#ʮ	
tʃ	①橘掘 ③举 ⑤锯
tʃʰ	①区麯 ②渠 ③取 ⑤去
ʃ	①虚须蓄 ②徐 ③许 ⑤徐遂穗
ȵ	③女吕 ③虑滤
ʒ	①郁域欲育 ②鱼余 ③雨语 ⑤愚娱于盂榆玉慰
#a	
p	①八 ②爸 ③把 ⑤罢把{刀∽}坝
pʰ	②爬 ⑤怕
m	①妈抹{~布} ②麻 ③马 ⑤骂
f	①发法罚
t	①答 ③打 ⑤大
tʰ	①他踏塔
n	①腊拉蜡辣那 ②拿 ③哪 ⑤那
x	①哈□{抓，鸡~豆腐} ③傻{俗} ⑤下{白，动量}
kʰ	③卡
ts	①杂铡扎炸{油~} ⑤炸{~弹}
tsʰ	①擦 ②茶 ③衩
s	①沙杀霎杉 ③傻 ⑤啥
Ø	①阿
#ia	
p	③瘪{扁}
tɕ	①家夹甲□{提} ③假 ⑤架嫁
tɕʰ	①恰掐 ③卡
ɕ	①虾瞎辖狭 ②霞 ⑤下夏
Ø	①押鸭 ②牙 ③哑雅 ⑤亚
#ua	
k	①刮瓜 ③寡 ⑤挂
kʰ	①夸 ③垮 ⑤跨
x	①滑花 ②华  ⑤化画话
ts	①抓啄
s	①刷 ③耍
z	②挼{揉}
Ø	①袜蛙 ③瓦
#o	
p	①波玻薄拨剥博驳 ③簸 ⑤播薄{∽荷}
pʰ	①泼{∽水} ②婆 ⑤破婆
m	①寞摸末沫没{沉~}莫 ②磨{~刀}魔 ③抹{~杀} ⑤磨{石~}
f	③否
t	①多夺 ③躲 ⑤堕惰舵
tʰ	①脱拖托 ②驮 ③妥 ⑤驼
n	①落烙酪 ②罗锣螺 ③裸 ⑤糯诺
k	①哥歌锅各割鸽葛合{∽升}阁角 ③果 ⑤个过
kʰ	①渴搁科磕壳棵 ③可颗 ⑤课搁
x	①盒活合喝鹤霍 ②何河荷禾和 ③火 ⑤贺货和{∽面}祸靴
ŋ	①恶腭鄂 ③我
ts	①作桌捉 ③左 ⑤坐
tsʰ	①浊凿拙绰 ⑤错
s	①说缩蓑梭唆率蟀朔 ③锁
z	①弱若
Ø	①窝握 ②蛾鹅 ⑤饿卧
#io	
tɕ	①脚觉{感~}角
tɕʰ	①雀确怯鹊却
ɕ	①学
Ø	①虐药欲约岳乐{音~}月疟越悦郁域狱育
#e	
p	①北百伯柏白帛陌
pʰ	①拍迫魄
m	①麦脉墨陌
t	①得德
tʰ	①特
n	①肋
k	①格革隔 ⑤锯{白}
kʰ	①刻克客
x	①黑核吓{恐∽}
ŋ	①额
ts	①遮则窄哲浙 ③者
tsʰ	①车策测择泽宅拆 ③扯
