a
p[1]芭笆疤巴[2]爸[3]靶把{(一～刀)}[5]坝霸吧把{(刀～)}罢捌八
pʰ[1]□{(软,食物煮～; 烂，不坚硬)}[2]爬[3]趴[5]怕帕拔跋
m[1]吗妈[2]麻[3]玛码马[5]骂
f[5]珐筏乏阀法发
t[3]打[5]大塔答达
tʰ[1]他它她[5]塔榻踏獭
n[1]那{(姓)}垃拉□{他}[2]拿[3]哪{(～里?)}那{(一个)}娜[5]蜡呐腊纳辣钠
k[3]□{(叠用时意为肉)}
kʰ[1]旯咖{(～啡)}[3]卡{(～车)}咯{(～血)}
x[1]下-哈[3]□{(傻)}[5]吓-
tȿ[1]喳渣查{(姓)}[5]诈炸蔗匝扎札栅轧铡闸
tȿʰ[1]杈差叉[2]茬茶搽查察[3]镲衩[5]岔诧插
ȿ[1]莎杉鲨沙裟[3]刹{(～那)}[5]啥杀刹煞
ʦ[2]咱[5]柞眨杂
ʦʰ[5]擦
s[1]萨[3]撒{(～种)}洒{(～水)}[5]洒{(～落)}撒{(～手)}

ia
p[3]瘪
pʰ[3]□{不能直立状，(耳朵～起)}
ʨ[1]嘉枷佳家稼加[3]贾假[5]价架驾嫁荚夹颊狭甲
ʨʰ[5]恰洽掐
ɕ[1]虾罅[2]霞斜暇[5]夏匣瞎吓辖峡侠
Ǿ[1]鸦[2]牙芽蚜衙涯[3]雅哑[5]讶亚押压鸭

ua
k[1]呱[3]寡[5]卦挂褂刮
kʰ[1]夸[3]垮[5]挎跨胯
x[1]花[2]划{(～船)}华铧[5]画化话划{(～分)}猾滑
tȿ[1]抓[5]啄
ȿ[3]耍[5]刷
ʐ[2]挼{搓揉}
Ǿ[1]挖哇蛙娲

e
p[5]柏百北铂帛伯白箔
pʰ[5]拍迫粕魄
m[5]麦墨默脉陌
t[5]德得
n[5]勒肋
k[1]给[3]嗝{(打～)}[5]革格疙隔
kʰ[5]克咳刻客
x[5]赫核黑骸骇
ŋ[5]扼厄碍额
tȿ[1]遮[3]者锗[5]折哲这浙
tȿʰ[1]车[3]扯[5]撤辙掣彻澈
ȿ[1]奢赊[2]蛇佘[3]舍{(～弃)}[5]赦社射舍摄舌设慑涉
ʐ[3]惹[5]热
ʦ[5]责摘仄贼窄
ʦʰ[5]拆择厕阙策宅测泽
s[5]瑟骰色塞涩啬虱

ie
p[3]瘪[5]别鳖
pʰ[3]苯[5]孬瞥
m[5]灭蔑
t[5]碟跌蝶迭谍叠
tʰ[5]贴铁帖特
n[5]例猎列裂烈
ʨ[3]姐[5]借节揭杰洁谒结
ʨʰ[3]且[5]切劫捷睫怯窃
ɕ[2]邪[3]写[5]卸谢泻挟协歇蝎胁穴隙
ȵ[5]聂孽捏啮镊镍涅
Ǿ[1]椰耶[2]爷[3]野冶也[5]掖腋夜液页叶

ue
k[5]国帼蝈

ye
ʨ[5]攫掘决诀绝
ʨʰ[2]茄[3]取[5]缺瘸炔
ɕ[1]靴[5]薜雪血恤屑
Ǿ[5]越曰粤月悦阅

o
p[1]玻菠波[3]簸[5]播拨博薄脖钵剥泼{(活～)}
pʰ[1]坡[2]婆鄱[3]颇剖[5]破泼{(～水)}
m[1]摸[2]蘑磨{(～面)}慕[3]抹[5]磨{(推～)}末莫泳漠
t[1]多哆朵{(耳～)}[3]垛躲朵{(一~花)}[5]舵剁惰堕夺掇
tʰ[1]拖[2]舵陀驼驮[3]椭妥[5]唾托拓脱
n[2]萝挪螺罗逻箩骡[3]裸[5]落酩烙乐懦骆
k[1]哥歌戈锅[3]果裹[5]过个葛噶胳鸽角{(～度)}各郭割阁
kʰ[1]苛坷柯科[3]可棵[5]课壳括扩磕廓阔渴
x[2]荷禾和何河[3]伙火[5]郝霍涸祸贺或鹤合盒貉褐喝
ŋ[3]我[5]恶遏鄂
tȿ[5]琢茁卓桌着
tȿʰ[5]绰戳浊拙
ȿ[5]芍硕勺烁说灼
ʐ[5]若诺弱
ʦ[3]左佐[5]坐座昨作
ʦʰ[1]搓磋[5]挫错
