#i							
l	[1]□{pʰɛʔ11~：汗斑}[2]□{~niu21虫：萤火虫}□{~尿：小便失禁}[4]癞{~癣}						
tsʰ	[1]猜						
θ	[2]柴[3]晒						
k	[1]该皆街[3]改解盖介界□{~lou33：疥疮}						
kʰ	[1]揩{擤}[3]概						
ŋ	[4]艾碍						
h	[1]开[2]鞋[3]海[4]孩害蟹						
ʔ	[1]挨□{山坳}[3]爱哀						
#uai							
t	[1]灾载[3]再						
tʰ	[1]胎[2]台{~风}苔						
l	[1]□{洗}						
tsʰ	[2]才材财[3]彩采菜□{歪}						
θ	[1]衰{倒霉}腮鳃[2]帅赛						
k	[1]乖[3]怪乖拐{~弯}						
ŋ	[4]外						
h	[3]筷快块[4]坏						
ʔ	[1]歪						
#ei							
tsʰ	[4]在{尚未，还要。“在”字原读作tsʰɔi21，但在口语中经常变读tsʰei21}□{等~：等于}						
#ɔi							
ɓ	[1]卑□{抹}□{糊泥墙}[2]□{女阴}[3]闭[4]□{睡}						
pʰ	[1]批批{削皮}𠜱{削皮}						
m	[2]妹□{鼻~：鼻涕}[3]米						
v	[1]非匪□{龅牙}[3]肺费废[4]违吠						
t	[1]□{趼子}[3]济祭□{咒骂}						
tʰ	[2]题堤啼提蹄[3]体替剃[4]弟袋						
ɗ	[1]低[3]抵帝底{后~：后面}						
n	[2]泥						
l	[2]黎犁来丽[3]礼[4]例						
tsʰ	[1]妻[2]齐[3]菜[4]在						
θ	[1]西筛[3]世细势[4]誓						
k	[1]鸡□{ŋɔi13 ŋan33~：打瞌睡}[3]继计□{~颈：自杀}						
ŋ	[1]□{~ŋan33 kɔi13：打瞌睡}□{啃}[4]艺						
#ui							
ɓ	[1]碑辈杯悲[3]背贝[4]□{~tsʰaʔ11：蟑螂}						
pʰ	[2]赔[3]配□{~棉：棉花}[4]培佩□{介词，把}□{拿着}□{~手：左手}						
m	[2]梅煤霉[3]□{~叶：树叶}每美						
v	[2]为伟卫唯维魏回[3]畏喂[4]尾伪						
t	[1]追[3]嘴醉						
tʰ	[1]推[3]退腿						
ɗ	[1]堆[3]对队兑						
n	[1]□{nɛʔ55~：曾孙}[4]内						
l	[1]□{推}[2]□{~儿：铜元}雷[4]累类泪□{垂下}						
ts	[3]嘴						
tsʰ	[1]吹催[2]捶锤[3]脆翠[4]罪						
θ	[1]虽追[2]随谁垂[3]水税碎岁						
k	[1]规归龟□{老~：老人}□{~na33：姑母}[3]桂贵鬼[4]轨						
kʰ	[4]葵跪柜						
ŋ	[2]危鱼						
h	[1]灰亏[2]回彗{~星}惠慧[3]辉毁[4]会悔贿汇						
ʔ	[1]威□{软烂}[3]委□{细}喂						
#au							
m	[2]贸[3]亩某母{阿~：母亲}						
v	[3]雨[4]妇{新~：新娘}否芋{~薯：芋头}						
t	[1]糟周邹[3]走酒						
tʰ	[1]偷[2]头陶萄[3]到[4]豆						
ɗ	[1]□{舀}[2]兜{肚~}[3]斗□{桌子}斗{~ŋi55：抽屉}□{~火：笼火}						
n	[3]纽{~扣}扭						
l	[1]□{从：~东到西}[2]流刘留榴柳楼硫{~磺}[3]佬[4]漏						
tsʰ	[1]秋抽[2]仇愁筹绸[3]臭[4]柱就凑						
θ	[1]修收[3]手首瘦嗽[4]受寿袖绣兽						
z	[1]幽□{ɗa21 ɗa55~：荡秋千}[2]由油柔[3]有[4]摇友又右绕						
k	[1]鸠沟勾钩□{牛~：脖铃}[2]告{~化：乞丐}[3]九久救狗糕{糟糕}韭□{~ku33：蝼蛄}[4]够						
kʰ	[1]□{搂抱}丘[2]囚求球[3]烤□{动词，数}[4]旧究						
ŋ	[2]牛熬[4]偶藕						
h	[1]休[2]喉候[3]好口[4]后厚候						
ʔ	[1]坳{山~}袄欧鸥[3]沤呕熬{~酒}						
#iau							
m	[1]妙猫[3]□{不，无}[4]秒苗瞄						
ɗ	[3]掉						
n	[4]鸟						
l	[1]鹩{kʰi55~：八哥儿}□{kʰi55~：盘腿}[4]聊						
tsʰ	[1]锹						
k	[3]绞狡搅□{碾：~米}						
h	[2]哮{~喘}						
#ou							
ɓ	[1]抱[3]保宝报播{广~}						
pʰ	[4]暴						
m	[2]谋毛矛[4]帽貌						
t	[1]遭[2]□{~mɛʔ55：木杵}[3]早蚤枣灶奏						
tʰ	[2]逃讨淘陶桃[3]套倒透[4]道导肚						
ɗ	[1]刀[3]倒岛捣{舂米}斗抖盗						
n	[3]脑恼□{秤毫}						
l	[1]□{拌}[2]牢劳□{i33~：肮脏}□{~卜：萝卜}[3]老□{kai33~：疥疮}						
tsʰ	[2]槽[3]草糙[4]造						
θ	[3]嫂扫						
k	[1]高膏[3]告稿						
kʰ	[1]敲{~门}□{砸，磕}[3]扣靠						
ŋ	[2]□{摇：~头}						
h	[2]毫豪[4]猴{~狲}号						
#ɛu							
ɓ	[1]包胞[3]饱						
pʰ	[1]抛炮{灯~}[2]跑刨[3]泡{泡沫}豹炮鳔□{雹子}雹{冰~}						
m	[2]茅[4]冒貌						
t	[1]抓{~痒痒}[3]找罩□{~tsi33：喉结}□{~鸪：鹧鸪}						
n	[4]闹□{骂}						
l	[2]□{kʰɛ55~：打滚}						
ts	[2]赵						
tsʰ	[1]抄操超□{~裤：短裤}□{牛用角顶人}[3]炒吵[4]曹						
θ	[1]筲□{lɛʔ55~：肋骨}[3]哨{口~}						
z	[2]饶						
k	[1]交饺{~子}胶[3]校教较觉{睡~}[4]搞						
kʰ	[3]烤考						
ŋ	[3]咬[4]傲□{娇气}						
h	[2]姣{淫荡}[3]效酵孝						
ʔ	[3]拗{折}						
#iu							
ɓ	[1]标彪[3]表						
pʰ	[1]飘漂[2]瓢						
m	[2]庙						
ɗ	[1]□{聪明，精灵}雕						
tʰ	[2]条跳调{~查}[3]□{~mi33：蝎子}[4]吊钓调{~动}						
n	[4]鸟尿						
l	[2]聊柳疗[3]了[4]料						
ts	[1]召招焦蕉椒[2]轴{车~}[3]照						
tsʰ	[2]朝潮						
θ	[1]烧消宵硝绍[2]秀[3]少{多~}少{~年}笑[4]袖						
z	[2]由[3]要舀[4]鹞						
k	[1]□{乖}娇[2]□{台球}炙						
kʰ	[2]侨桥[4]撬轿巧						
ʔ	[1]忧腰要{~求}[3]要						
#an							
ɓ	[1]班冰□{出~：出麻疹}[3]板贩[4]版						
pʰ	[1]攀[3]潘[4]办扮						
m	[4]慢蛮漫						
v	[1]翻番帆[2]烦矾凡犯还[3]反碗□{小孩闹}[4]万饭范{模~}						
t	[2]□{盘子}[3]暂渐赞盏沾粘曾{姓~}						
ɗ	[1]单担旦毡[3]胆担{挑~}						
tʰ	[1]贪滩[2]谈弹毯潭谭坦[3]探炭[4]但淡						
n	[2]男南难蚺{~蛇：蟒蛇}□{~蛇：蟒蛇}[4]验						
l	[2]蓝兰篮栏滥□{爬~：爬行}[3]懒[4]烂览						
tsʰ	[1]参掺[2]蚕缠婵[3]餐产铲残惨[4]趁{赚}						
θ	[1]三山衫[2]□{~水：口水}[3]散伞斩						
k	[1]艰间[2]干{~部}[3]减检拣感简						
ŋ	[1]雁啱{~~着：刚刚好}[3]眼						
h	[2]含衔咸闲[3]喊[4]限						
ʔ	[3]晏{热头~：上午}						
#uan							
ɓ	[3]般半						
pʰ	[2]盘□{方桌}[3]判拼{~命}[4]伴{相~}						
m	[3]瞒满						
v	[4]换						
t	[3]钻{~孔}						
ɗ	[1]端[3]短						
tʰ	[2]团[4]断锻段						
n	[3]暖援						
l	[4]乱卵						
tsʰ	[1]川[2]泉串[3]喘						
θ	[1]酸拴闩[3]算蒜						
k	[1]干甘杆肝关官冠奸[2]干{~部}冠{~军}[3]管惯秆赶敢[4]灌						
kʰ	[3]款[4]槛						
ŋ	[2]完玩						
ʔ	[1]安鞍案按[3]暗晚碗弯湾腕						
h	[1]欢[2]寒还{~要}患唤[3]岸汉[4]旱焊汗痪换患苋鼾{打鼾}						
#en							
ɓ	[1]边奔[2]乒{~乓球}[3]变[4]扁丙贬						
pʰ	[1]聘[2]便{~宜}[3]骗篇偏遍片[4]便{方~}拼{~合}辩并						
m	[2]明{~年}棉眠[3]勉免[4]敏面						
v	[3]远[4]园{菜~}院						
ɗ	[1]颠癫点{~头}踮{~脚}□{挺胸}□{抬}[2]邓[3]点丁[4]电{~视}						
tʰ	[1]天添[2]田填甜[4]电店垫淀殿						
n	[1]□{θi55~：桃金娘}[2]年粘{~稠}□{跟}□{沿着}[4]念验						
l	[1]□{kʰen55~：缠}[2]连莲廉联怜镰恋灵临吝[4]练炼链						
ts	[1]尖砖侵煎[3]转□{次，回}剪						
tsʰ	[1]千亲穿签迁□{楔子}[2]全前钱传寻歼挦[3]浅串[4]贱						
θ	[1]先仙宣鲜[2]船[3]线扇选癣[4]旋{~风}鳝闪{~腰}						
z	[2]延元丸缘圆盐燕饮染铅芫萤原源宴仍[4]旋{发旋}						
k	[3]见建健剑枧{肥皂}俭卷[4]警						
kʰ	[1]圈兼倾[2]权拳勤钳□{~len13：缠}□{卷袖子}[3]劝犬[4]件						
ŋ	[2]□{阿~：伯母，姨妈}研严言[3]软染{传~}[4]愿砚□{蚯蚓}						
h	[1]牵献{捐~}[2]嫌弦[3]欠险掀显陷[4]玄现县幸贤						
ʔ	[1]冤烟[3]腌淹怨厌{讨~；腻}						
#ɔn							
ɓ	[1]冰宾[3]辫{~鞭子}						
pʰ	[1]□{洒水}[2]贫[3]品评[4]笨						
m	[1]□{掀起，揭开}[2]民敏蚊[4]问						
v	[1]分□{给}[2]文闻纹云坟[3]粉粪芬□{~tʰɔi33：喷嚏}[4]运份愤忿						
t	[1]真针珍贞疹诊{诊断}砧斟□{缝衣}[3]进浸展震□{后骨；肩胛骨}[4]疹{麻疹}						
ɗ	[1]□{挣断}						
tʰ	[1]吞[4]□{跺脚}						
n	[2]人[3]忍捻染□{轧}[4]认						
l	[2]林淋邻鳞陵□{kʰɔn55~：穿山甲}[3]□{鸡tsʰɔn13~：鸡胗}□{伸}□{递}						
ts	[1]真[2]镇						
tsʰ	[1]针□{鸡~lɔn33：鸡胗}[2]陈尘{尘土}沉趁寻衬[4]战阵尽甚蘸{~酱油}						
θ	[1]心新森身深渗辛[2]晨唇神巡□{寻，一度}[3]信榫审讯迅笋						
z	[2]檐匀[3]引瘾掩尹□{唆使}[4]运润闰任泳孕						
k	[1]坚今斤跟根甘金筋□{ki55~：现在}[3]紧禁□{淬火}						
kʰ	[2]琴芹勤禽□{~lɔn55：穿山甲}[4]近仅揿						
ŋ	[2]银[3]□{蹲}						
h	[1]看[2]痕含寒[4]很恨						
ʔ	[1]因音恩阴殷鸳{~鸯}[3]印饮{米~：米汤}						
#un							
ɓ	[1]锛[3]本						
pʰ	[2]盆						
m	[2]门[3]闷						
t	[1]尊遵[3]准						
tʰ	[4]纯顿炖						
n	[4]嫩						
l	[2]轮[4]论						
tsʰ	[1]春村[2]存□{剩：剩饭}[3]蠢寸喘						
θ	[1]孙狲{猴子}[2]俊[3]损[4]顺驯						
k	[2]□{我~：我们}[3]滚棍						
kʰ	[2]群裙坤菌[3]捆						
ŋ	[1]□{我kun55合音}						
h	[1]昏婚勋熏混[2]魂[3]困{累}□{气短}						
ʔ	[1]瘟温[3]稳□{圈：~牛}						
#ɛŋ							
ɓ	[1]□{~眼：睁眼}□{张嘴}□{~无得：巴不得}[4]□{~lɛŋ21 tsʰiaʔ55：壁虎}						
m	[2]盲{青~}[3]蜢□{快}						
v	[2]横						
t	[1]争筝						
n	[2]腩{牛~}						
l	[2]铃零[3]冷[4]狼□{ɓɛŋ21~tsʰiaʔ55：壁虎}□{kʰɛ21~：舔}						
tsʰ	[1]撑铛{锅}[2]乘畅						
θ	[1]生牲甥□{la21~：花生}□{~牛：黄牛}						
k	[1]更{打~}粳耕庚[3]讲降						
ŋ	[4]硬						
h	[2]行{~走}桁{檩条}						
#iaŋ							
ɓ	[1]兵[3]柄饼						
pʰ	[2]平瓶秤[4]病						
m	[2]明{~日}名盲□{~着：捂住}□{蒙盖，遮}[4]命						
ɗ	[1]钉□{~lɔ55：马蜂}[3]□{扔}[4]顶{一~帽}						
tʰ	[1]厅听						
n	[2]娘[3]□{老~：妓女}□{~鸡：蒂}						
l	[2]凉零伶铃{马~薯}□{山~：蟋蟀}[3]领岭						
ts	[1]张正{~月}□{后~：后枕}[3]井账将仗{炮~}[4]蒋奖						
tsʰ	[1]青[2]墙□{~tsʰɔ55：怎样}[3]请[4]净						
θ	[1]声星腥猩[2]成城生{~孩子}[3]姓性□{铁锈}						
z	[2]赢演						
k	[1]惊姜猄{黄~：麂子}[2]降[3]颈□{比较}						
kʰ	[1]轻腔□{平~：平均}[3]□{~ŋi55：提篮}						
ŋ	[2]迎营						
ʔ	[1]罂鸯{鸳~}[3]影[4]□{担油~：螳螂}						
#uaŋ							
ɓ	[1]帮						
pʰ	[2]旁						
m	[2]莽亡忙芒[3]网[4]望						
v	[1]方[2]房妨防访纺王往忘黄蝗皇[3]放[4]旺						
t	[1]庄桩装[3]葬						
ɗ	[1]当档{大排~}裆[3]党						
tʰ	[1]汤烫劏{宰杀}[2]糖塘堂□{~kʰi13：蜻蜓}						
n	[2]囊□{耳~：耳垂}						
l	[2]狼郎[4]浪□{晾晒}						
ts	[3]壮						
tsʰ	[1]窗仓苍疮[2]藏[3]厂创[4]撞						
θ	[1]双桑霜丧[2]床□{凳子}[3]双[4]状						
k	[1]光缸扛刚纲肛[2]□{~luŋ33：箩筐}[3]钢港广虹						
kʰ	[1]康筐[2]狂[3]况抗坑矿□{屎~：厕所}						
ŋ	[2]戆{傻}						
h	[1]糠荒慌[2]行{银~}巷[3]谎航□{哄：~小孩}[4]□{~骨：项骨，脖子}						
ʔ	[2]□{弯：弯腰}汪						
#ɔŋ							
ɓ	[1]崩						
pʰ	[2]朋凭						
m	[2]明鸣[4]命						
t	[1]精晴增蒸晶罾赠[3]政证正整						
ɗ	[1]登灯丁钉□{焦}□{饭~：锅巴}[3]等顶鼎						
tʰ	[2]腾亭廷庭艇□{~kʰi13：蜻蜓}[4]订定						
n	[2]能						
l	[2]灵朗[4]另令						
tsʰ	[1]清苍称□{晴朗}呻{呻吟}[2]情层晴程[3]秤{~子}称{~米}[4]郑静						
θ	[1]升[2]绳乘承塍{田~}[3]省醒僧肾[4]胜善						
z	[2]蝇赢[3]影						
k	[1]经京更[3]境敬镜镜{玻璃}[4]更{~加}						
kʰ	[2]琼[3]庆□{硌脚}□{抠，挖}						
ŋ	[2]□{晕}						
h	[1]兄{兄弟}[2]形型[3]肯[4]兴{~趣}献宪幸项杏						
ʔ	[1]应英[3]应{答应}						
#iŋ							
pʰ	[2]□{便宜}						
v	[2]□{~人：女人}						
l	[2]良凉梁亮量{商~}[3]两[4]量{分~}						
ts	[1]张章将浆[3]长{生~}涨帐账掌酱						
tsʰ	[1]昌{文~}[2]常{经~}场长详肠[3]唱抢[4]丈橡象						
θ	[1]商相镶伤箱[2]常尝偿[3]想像相[4]上{~面}象{大象}						
z	[2]羊杨洋阳[3]痒养[4]样						
k	[1]姜江刚						
kʰ	[1]腔[2]强[4]降{~级}						
ŋ	[1]□{稠}□{木根~：树胶}□{汗垢}[3]仰[4]让						
h	[1]香[2]雄[3]向凶享响[4]熊						
ʔ	[1]央秧阉{~鸡}[2]扬						
#uŋ							
ɓ	[2]乓{乒~}[4]□{凸}□{ku55~：柚子}						
pʰ	[1]蓬{~松}[2]篷棚朋[3]碰捧[4]膨{~胀}彭						
m	[2]盟[3]猛□{疯；~狗}[4]梦3忘孟蒙						
v	[1]风疯丰封蜂峰[2]冯逢[4]缝{裂~}凤奉						
t	[1]中钟终宗盅踪仲[3]总种众肿粽怂						
ɗ	[1]东冬冻{冷}[2]□{打水桶}[3]懂董{古~}[4]董{~事}						
tʰ	[1]通□{~果：如果}[2]同铜筒[3]疼痛桶[4]动□{同，与，帮}						
n	[2]农脓□{浑：~水}[3]□{钻：~出来}□{拱：~土}[4]□{孩子}						
l	[1]窿□{~心：？心。原文注释不清楚}[2]笼龙聋[3]□{kuaŋ55~：密箩筐}[4]弄轰□{引诱}						
tsʰ	[1]聪冲充[2]从丛重{~复}虫[3]铳{土制枪}[4]崇重						
θ	[1]松[3]送颂讼餸{饭菜}						
z	[2]容溶荣永允{~许}绒茸[3]勇[4]用						
k	[1]工公[3]贡□{~身：起来，起床}□{钻：~进}						
kʰ	[2]穷□{~luŋ55：驼子}[4]孔共恐供						
h	[1]胸空[2]红洪鸿[4]恒衡宏						
ʔ	[1]翁拥[2]□{弯}[3]蕹{~菜}瓮[4]□{同，帮}						
#uat							
pʰ	[7b]泼						
m	[7b]末膜没[8]□{瘊子}□{甲状腺肿}						
ɗ	[7b]夺啄□{戳}□{撺}						
tʰ	[7b]脱						
tsʰ	[7b]撮{~箕}□{扎}						
θ	[7b]□{吻，吮}						
z	[7a]悦						
k	[7a]菊局橘[7b]割刮国鸽括掘{~头}隔						
kʰ	[7a]屈□{卷：~席子}□{折叠}□{绕：~线}						
h	[7b]活阔[8]盒合核□{白~：白鹭}□{~合}						
ʔ	[7b]挖						
#et							
ɓ	[7a]毕逼迫						
pʰ	[7b]撇劈[8]别						
m	[7b]篾蔑灭						
v	[7b]越[8]□{将要，就要}						
ɗ	[7b]跌[8]□{一~儿：一点儿}						
tʰ	[7b]贴铁碟[8]叠蝶						
n	[7b]捏						
l	[7a]律力[8]粒列劣历裂						
ts	[7a]质即[7b]节接浙哲折直殖值						
tsʰ	[7a]戚[7b]窃切彻撤铡[8]绝						
θ	[7a]述术熄息[7b]说设学锡薛□{ɓɛʔ33~：打闪}[8]折舌蚀						
z	[7a]释译[7b]叶□{伸懒腰}□{拉绳}□{拔刀}□{扳}						
k	[7b]揭结决给						
kʰ	[7b]缺[8]□{稠}						
h	[7b]歇血						
ŋ	[7b]月热业□{~子：蚂蚁}						
ʔ	[7b]乙腌						
#ɔt							
ɓ	[7a]必笔逼□{ma55~：麻雀，麻将}[8]□{~ɓɔ13：饶舌}						
pʰ	[7a]匹[7b]拨撇[8]拔鼻{~儿：鼻子}□{披}□{瘪}□{秕子}						
m	[7a]密蜜秘[8]□{笑~：微笑}						
v	[7a]物□{摇手}□{甩，抖}[8]佛						
t	[7a]汁集积{~极}						
n	[7a]日[8]□{韧}□{~额：皱纹}□{lɔi55 mi13~：鼻涕虫}						
l	[7a]立笠□{~衫：套头汗衫}						
tsʰ	[7a]出七漆出{像}[8]侄□{赶}						
θ	[7a]湿失膝虱{虱子}适[8]十拾实习辍						
z	[8]入						
k	[7a]击激急吉级极吸橘隔□{~子}□{~lɔt55：蜷缩}□{火帽}						
kʰ	[7a]咳□{盖}[8]及刻{立~}□{牛~：牛鼻环}						
h	[7a]乞{~饭}[8]□{撕叫}						
ŋ	[8]□{~头：点头}□{啃，啮}□{够}□{蛀}□{扣扳机}						
#ut							
ɓ	[8]□{生牛~：蜗牛}□{烟筒；烟斗}						
tʰ	[7a]突[8]□{~儿：疙瘩}						
t	[7a]卒{兵~}						
tsʰ	[8]□{男阴}						
θ	[7a]□{屁股}						
k	[7b]骨□{茎}						
kʰ	[8]□{一段橛根}□{裤：内裤}屈{秃，短}						
h	[7a]忽[7b]核						
ʔ	[7b]□{细小}						
#aʔ							
ɓ	[7b]八						
pʰ	[8]拔						
v	[7b]发法乏袜罚[8]滑佛□{直，竖}						
t	[7b]扎眨{~眼}掷						
ɗ	[7b]答搭达□{背心}						
tʰ	[7b]塔塌獭[8]踏叠						
n	[7b]纳						
l	[7b]辣腊蜡猎□{kʰaʔ55~：跨}						
tsʰ	[7b]擦察插[8]杂□{ɓui21~：蟑螂}						
θ	[7a]虱{壁~：臭虫}[7b]杀撒圾{垃~}						
z	[8]入						
k	[7a]急[7b]甲						
kʰ	[7a]□{~laʔ33：垮}□{~lau13：鱼篓}[8]□{手巧}						
ʔ	[7a]一□{将要}□{~是：还是}[7b]鸭压押闸						
#iaʔ							
ɓ	[7b]壁						
pʰ	[7b]避□{蔽}[8]□{捧：捧大腿}						
tʰ	[7b]踢[8]笛{唢呐，笛子}						
n	[7b]弱疟						
l	[7b]略						
ts	[7b]只脊迹着{~衫}炙[8]雀{tsi13~：鸟儿；啄鱼~：翠鸟}						
tsʰ	[7a]鹊{喜鹊}[7b]尺□{结：~网}[8]着席嚼雀{孔雀}						
θ	[7b]削[8]石射{~箭}						
z	[7b]药						
k	[7b]脚						
kʰ	[7a]剧曲[7b]觉却□{崎岖}□{雀套}[8]□{玩~：玩耍}屐						
h	[7b]吃食{粮~}						
ʔ	[7b]约□{秃：~山}						
#uaʔ							
ɓ	[8]□{~tʰɔ33女ŋi55：汤圆}						
k	[8]□{头皮~：蟾蜍}						
#ɛʔ							
ɓ	[7a]北迫[7b]百剥□{~θet33：闪电}□{掰，撕}						
pʰ	[7b]拍[8]白卜{萝~}						
m	[7a]墨□{躲藏}□{ziŋ55~：辫子}[7b]脉麦[8]□{稻子}□{tou55~儿：小舌}						
v	[8]划画						
t	[7a]积绩织责夕集节聚[7b]摘						
ɗ	[7a]得[8]滴						
tʰ	[7a]□{~棉花}[8]敌笛						
n	[7a]□{~nui13：曾孙}						
l	[7a]肋勒力烈簕{刺}						
ts	[7b]责则执{固~}						
tsʰ	[7a]厕测赤[7b]切册策撤插惜拆[8]贼						
θ	[7a]识色塞息悉式泽涩[7b]设[8]食{猪~}						
z	[7a]粤翼[8]□{~儿：小青蛙}						
k	[7a]激{~动}[7b]杰革格甲革{戒烟}[8]夹夹{窄}夹{箍紧}						
