#ɿ
ts [1]支枝肢知资姿咨脂滋芝辎淄之栀[2]直值职织植殖置执蛰汁侄质掷只{一~鸡}[3]止趾址梓滓旨指紫纸姊子只{~有}[5]至致志痣詰制智自稚字治痔翅
tsʰ [1]痴疵摘{~手：伸手}□{~胶：橡皮擦}[2]池驰瓷糍尺迟慈磁祠词辞雌赤[3]此侈耻齿[5]刺赐次翅{文/新}
s [1]斯厮撕师狮蛳施私尸思丝司诗豉[2]匙时湿十拾实失室食识释石[3]史使驶死屎始[5]势誓逝市柿式试寺恃侍巳祀饲嗣四肆世示视嗜事士似是氏饰适思{意~:指趣味、兴趣}
z [2]日

#i
p [1]憋逼[2]鼻别笔毕必弼碧璧壁憋逼滗{指过滤出汤汁}  [3]敝比彼[5]蔽弊币闭避备箅篦毙陛庇被
pʰ [1]屄 [2]皮疲琵枇辟僻霹癖劈匹脾痹撇{~捺}别{~针}痞{地～流氓}撇{~脱：轻松}[3]鄙彼痞{~子}  [5]屁庇
m [1]咪眯□{掰} [2]迷秘密蜜灭篾觅弥靡泌眉楣[3]米□{掰，又读}[5]谜{~子：谜语}沕{打~:潜水}
t[1]低[2]敌跌帖叠碟蝶谍牒滴嫡狄笛迭涤的{~确}□{~到：赶快}[3]抵底[5]帝蒂第递隶地弟逮{~捕}
tʰ[1]梯剔{~肉}[2]堤题提蹄屉踢贴帖铁□{sa21~:收拾，清扫}[3]体[5]替剃剔{挑~}
n [1]躧{用脚踩、碾压}[2]离篱璃立粒列烈裂尼泥呢黎倪宜仪梨厘谊猎业孽栗匿力历逆溺劣捏聂镊[3]里理鲤狸礼你李拟[5]利痢莉厉励例丽荔腻吏艺义议
tɕ [1]鸡饥肌机讥基箕稽姬羁脐{肚~}几{茶~}奇{~数}[2]及级极吉结洁即鲫辑缉击杰急接捷劫集揭节截疾戟脊迹积籍绩寂激竭疖棘纪{年~}[3]姐挤己纪{~律}几{~个}[5]计借际祭济寄冀记忌既继妓季脐{~橙}系{~扣子}
tɕʰ [1]妻凄栖溪欺期[2]其棋旗奇骑漆戚齐岐祁妾泣七吃杞切[3]祈且启企起岂[5]气汽器砌契弃技去
ɕ [1]些西牺希稀犀奚兮携熙嬉嘻禧[2]息熄媳昔惜歇蝎席习邪斜谐胁袭吸悉膝夕析锡偕[3]写洗玺喜[5]卸谢细婿戏泄系{关~}
Ø[1]衣依伊医[2]耶爷移姨夷疑怡贻遗揖乙一逸抑益液腋亦译邑壹叶页[3]椅矣以已也野蚁[5]夜臀易意忆亿翼艺{文/新}异

#uᶹ
p [1]□{~弄：琢磨}[2]不[3]补[5]布怖步捕卜部簿
pʰ [1]铺{~盖：被子}[2]菩蒲葡勃渤朴扑仆瀑脯{胸~}□{扯～鼾：打鼾}[3]普谱甫脯{果~}[5]讣铺{店~}
m [1]蜢{蚱~}[2]谋木目穆牧[3]母拇牡亩梦[5]戊暮慕募茂贸墓幕□{~təu55子：一种食物}
