a
p[213]八巴芭剥-{(～皮)}疤笆扒{(～拉)}[44]拔爸雹-把{(～守)}耙[51]坝霸把{(刀~)}罢巴{(嘴~子)}鲅[0]吧琶叭{(喇~)}杷
pʰ[213]趴啪[44]爬钯[51]怕帕
m[213]妈抹[44]马麻码蚂[51]骂[0]蟆{(蛤~)}
f[213]发{(~现)}法[44]乏罚伐筏阀发[0]发{(头~)}
t[213]搭耷{(~拉)}答{(~应)}[44]达打沓{(一～)}答{(回~)}[51]大
tʰ[213]他她它踏{~实}遢塌溻[44]塔獭[51]榻
n[213]纳[44]拿哪[51]那娜捺
l[213]拉{(～手)}垃啦喇{(～叭)}[44]拉{(~呱)}旯{(旮~)}落{(~下)}[51]辣蜡腊
tθ[213]咂攒[44]杂砸[51]咋
tθʰ[213]擦
θ[213]仨撒{(～手)}萨{(拉～)}[44]撒{(～种)}洒□{(~么:随意地看)}[51]卅飒[0]萨{(菩~)}
ʧ[213]扎札劄渣楂喳[44]铡炸{(油～)}闸眨[51]炸{(～弹)}诈榨
ʧʰ[213]插差叉杈{(农具名)}[44]查茶搽察茬[51]岔杈{(树～儿)}
ʃ[213]杀沙纱砂鲨刹裟霎[44]傻蛇[51]厦{(大～)}煞啥
k[213]割疙{(~瘩)}旮尬[44]葛-夹{(～肢窝)}
kʰ[213]磕-
x[213]喝-哈[44]蛤{(～蟆)}
ŋ[213]腌{(～臜)}[51]阿-{(～哥)}

ia
l[44]俩
ʨ[213]家夹{～住}挟加佳嘉枷[44]假{真~}假{放～}贾甲胛钾夹{~克}[51]架嫁价稼驾
ʨʰ[213]洽掐恰[44]卡{关～(又)}
ɕ[213]瞎虾[44]匣霞峡侠狭辖瑕暇遐[51]下吓夏厦{~门}
Ǿ[213]丫鸭桠押压□{~水(倒水)}[44]牙芽衙哑雅崖=涯=[51]亚轧娅砑

ua
ʧ[213]抓[44]爪{~子}
ʧʰ[213]歘{～饭：吃饭，骂人的话}
ʃ[213]刷唰[44]耍[51]刷{淘汰}
k[213]刮瓜呱{～嗒板儿}[44]剐寡呱{拉～}[51]挂卦褂
kʰ[213]夸[44]垮[51]跨袴
x[213]花[44]华{中~}划{~船}滑猾铧[51]话画化华{姓}划{计～}桦
Ǿ[213]挖洼[44]蛙娃娲瓦{名词}[51]袜瓦{动词}

ɿ
tθ[213]资兹姿咨滋辎滋孜[44]自子紫梓姊[51]字恣{高兴}
tθʰ[213]疵呲刺{~啦}泚{~了一身：水喷射状}[44]词此辞慈茨磁瓷糍雌[51]次刺{讽～}赐伺
θ[213]思斯丝撕私司厮[44]死[51]四寺饲嗣汜肆祀巳

i
p[213]毕逼笔=[44]鼻比必彼秕鄙匕[51]碧壁避璧闭毙敝弊蓖臂币婢蔽陛痹=
pʰ[213]批匹辟僻癖霹劈痹-纰披=丕=[44]皮痞脾啤琵疲枇[51]屁譬媲
m[213]眯[44]米迷泥-霓靡糜弥[51]密秘蜜泌觅
t[213]滴低堤[44]笛抵迪嫡敌涤狄荻的邸氐底扚{~溜}[51]第地弟帝递蒂
tʰ[213]梯踢剔[44]题体提蹄[51]替惕剃涕屉[0]嚏{喷~}
ȵ[213]妮[44]你尼昵倪泥=[51]匿逆腻溺
l[213]□{用手拽}[44]李里里黎梨厘狸离篱礼理鲤[51]笠粒栗例丽利立历力隶荔吏励厉沥俐砺戾[0]璃{玻~}娌{妯~}
ʨ[213]级迹绩寂脊戟击屐积激鸡稽讥机饥己肌基几{茶~}济奇{~数}[44]及集急辑给吉疾极挤籍几{~个}[51]即鲫际剂量继祭髻系~鞋带计记忌季既寄冀荠纪妓技术悸
ʨʰ[213]欺期缉{~鞋口}七漆妻凄戚栖泣[44]乞起其岐歧祈骑旗棋奇麒鳍启企岂杞脐[51]气器汽迄砌契[0]箕{簸~}
ɕ[213]吸悉膝蟋息熄昔锡夕析惜兮西犀溪牺稀熙嬉嘻[44]袭席洗禧玺习徙喜[51]系戏细
Ǿ[213]一衣医伊译依揖[44]沂宜乙疫役疑已夷姨移遗谊拟胰怡以蚁倚尾-{~巴}[51]日逸忆亿抑翼易意异益亦艺缢义议肄毅驿

u
p[213]不拨{~拉}[44]卜补捕哺[51]部布步簿埠怖
pʰ[213]铺{～设}仆{~倒}扑[44]普蒲浦葡谱圃脯菩[51]瀑曝铺{店~}
m[44]没-{～有}某-谋-母亩拇牡模{～子}[51]目木慕暮牧睦墓募穆
f[213]福复符覆夫麸肤敷傅[44]服府幅辐蝠芙俘孵斧抚甫府俯釜辅腑伏[51]讣付驸赴附赋副富妇父负[0]咐{嘱～}腐{豆～}袱{包~}
t[213]都{~城}督嘟笃肚{胃}[44]读犊渎牍独毒赌堵[51]杜度渡肚{～子}妒[0]涂{糊~}朵{花骨~}
tʰ[213]突秃凸[44]土吐徒图涂途屠[51]兔唾-
n[44]努奴农弩[51]怒
l[213]撸擩捋{～起袖子}[44]辱乳如儒鲁庐炉卢卤鸬虏汝橹[51]路录陆绿赂鹿鹭露褥[0]噜{呼~}
tθ[213]租[44]祖组卒族阻诅[51]做
tθʰ[213]粗促[51]醋醋簇
θ[213]苏酥速粟[51]宿素嗉塑
k[213]骨谷姑孤辜箍轱估[44]古股鼓贾{商～}咕[51]顾故固锢崮雇[0]菇{蘑~}
kʰ[213]哭窟枯骷[44]苦[51]酷库裤
x[213]呼乎惚忽[44]胡互虎湖糊唬蝴葫狐壶浒核{桃～儿}[51]户沪护瓠
Ǿ[213]乌屋污邬污诬巫呜坞侮[44]五吴武吾梧捂悟{孙～空}蜈戊午伍鹉舞[51]误悟物勿雾务误恶{可~}

y
l[44]吕驴旅屡缕捋{~胡子}履铝[51]律虑
ʨ[213]足菊居拘驹鞠车{~马炮}[44]举局矩沮[51]具句俱拒聚距据锯巨[0]苣{莴~}
ʨʰ[213]曲区屈黢蛆驱趋躯岖渠[44]取娶[51]去趣
ɕ[213]需恤戌宿{一~}肃须虚墟吸{～铁石}[44]许徐俗[51]序旭蓄{储~}续叙绪[0]婿{女~}
ȵ[44]女
Ǿ[213]淤於迂域[44]于余鱼盂娱裕渔愉逾喻愚榆虞与{给~}宇羽雨语禹[51]玉育郁狱浴欲预寓御遇誉豫愈芋入驾驭

ʅ
ʧ[213]只知枝职汁织肢栀脂支芝蜘[44]值直植殖侄执[51]至志掷治制智滞痣置帜致痔稚秩
ʧʰ[213]尺吃够痴匙{~匙}[44]斥池赤驰迟持匙{汤～}嗤豉踟
ʃ[213]诗师室湿尸识施狮适释实{结~}[44]蚀食石十实{～在}拾使[51]式饰势誓逝事示侍试视嗜世

ʮ
ʧ[213]朱猪珠烛嘱诸煮铢蛛竹[44]主逐拄粥帚-[51]住祝著注助筑驻柱铸箸蛀
ʧʰ[213]出初[44]除楚处{～理}褚储厨锄础储雏杵殊-[51]处{～所}
ʃ[213]书输叔淑枢梳疏舒蔬梳殊=[44]熟数{动词：~一~}赎属鼠蜀暑薯黍塾术[51]树竖束恕漱数{~目}庶

ə
p[213]波播玻钵菠饽{~饽}博拨{挑~}[44]薄勃脖驳渤钹簸{动词}剥{～削}伯=[51]簸{~箕}
pʰ[213]泼坡泊颇[44]婆[51]破魄=
m[213]摸没{沉~}[44]膜磨魔摩蘑摹磨{～刀}模{~范}么[51]末陌茉莫默磨{石~}漠寞沫墨
f[44]佛
t[44]德=得=
tʰ[44]特
ɭ[44]儿耳而饵尔[51]二贰
tθ[44]责=则
tθʰ[213]厕
θ[51]色=
ʧ[213]褶蜇{～人}遮鹧蔗[44]哲折{打~}浙蛰{惊～}辙者[51]这
ʧʰ[213]车彻[44]扯[51]撤澈
ʃ[213]佘奢赊摄[44]设舍{~弃}舌涉折{弄～了}[51]社麝赦射{~击}舍{宿~}
k[44]格=葛=[-51]过~来
kʰ[213]磕=[44]壳渴[51]刻{～钟}刻{雕~}客
x[213]喝=[44]何核={审~}
ŋ[213]阿-{~胶}[44]额轭扼[51]鳄

iə
p[213]憋鳖瘪[44]别{~的}[51]别{~扭}
pʰ[213]撇瞥
m[51]灭蔑篾
t[213]跌爹[44]叠蝶碟谍迭牒
tʰ[213]贴铁{钢～}帖[44]铁{～哥们}
l[44]□{~开：撕开}咧[51]列烈裂猎劣
ʨ[213]接揭疗节结阶=街=[44]杰劫洁截捷竭姐解=[51]借褯藉界=
ʨʰ[213]切窃怯[44]茄且[51]妾
ɕ[213]些血楔歇蝎[44]写谐邪斜携胁鞋=[51]泄屑=谢卸械=
ȵ[213]捏[51]孽聂蹑镊
Ǿ[213]噎椰耶掖[44]爷腋液野惹也[51]业页叶夜靥热

uə
t[213]多□{~你：打你}[44]铎躲夺朵踱掇[51]剁舵惰垛驮堕
tʰ[213]拖托椭[44]驮妥驼鸵砣[51]唾=
n[44]挪[51]糯诺懦喏
l[213]啰{～嗦}烙{动词}[44]罗摞裸萝螺锣箩[51]落洛烙{～印}若络骆乐{快~}弱=
tθ[213]作[44]凿左昨[51]坐座
tθʰ[213]搓撮[44]锉[51]错措锉锉
θ[213]嗦梭蓑嗽=[44]锁索琐□{:调皮}
ʧ[213]拙捉桌[44]浊酌卓着-灼啄镯
ʧʰ[213]戳{名词：~子}龊[44]戳{动词：~一下}[51]绰
ʃ[213]说[44]勺-芍-缩所[51]硕朔
k[213]哥歌戈各锅郭胳[44]果裹阁[51]过{经~}个
kʰ[213]棵颗括扩廓咳渴-科苛克[44]可[51]阔课
x[213]豁喝-{吆~}□{泼水}[44]活火伙合盒禾和河荷[51]货获霍祸惑藿鹤
Ǿ[213]窝涡蜗莴倭握沃[44]蛾鹅讹我鄂恶{~心}[51]饿卧

yə
ȵ[51]虐疟
l[44]掠[51]略
ʨ[213]脚厥镬角[44]嚼倔诀爵绝掘倔噘{骂人}觉{感~}决[51]憠{脾气~}
ʨʰ[213]缺确却鹊雀[44]瘸
ɕ[213]雪靴薛削[44]学穴
Ǿ[213]约曰[44]哕□{用手折断}[51]月越阅乐{音~}粤药钥-岳弱-跃=

ɛ
p[44]摆捭{洗衣}白=[51]败稗拜{~访}
pʰ[44]排牌徘□{用脚踩}[51]派湃
m[44]买埋[51]卖迈=麦=
t[213]呆待[44]逮歹在[51]带袋戴代贷黛怠岱殆大{~夫}
tʰ[213]胎汰□{：不结实}[44]台抬苔[51]太泰态
n[44]奶乃[51]耐奈
l[44]来莱[51]赖籁癞睐
tθ[213]灾栽再[44]载宰仔崽[51]在=
tθʰ[213]猜[44]才采踩财彩材[51]菜蔡
θ[213]腮鳃[51]赛塞{边~}
ʧ[213]斋摘=[44]宅=窄=[51]债寨
ʧʰ[213]钗差{出~}□{种：～地瓜}[44]柴豺踩
ʃ[213]筛[44]骰[51]晒
k[213]该概溉垓[44]改[51]盖
kʰ[213]开揩慨[44]凯楷
x[213]咳[44]海还孩=骸核-{申~}[51]害亥骇
ŋ[213]埃哀[44]癌霭[51]爱碍隘暧

iɛ
ʨ[213]街阶-皆秸[44]解-[51]戒界-届介芥
ɕ[44]鞋-[51]蟹屑-懈解{姓}
Ǿ[213]挨{~号}[44]矮崖-涯-矮挨{～打}

uɛ
ʧ[213]拽{扔掉}[51]拽{拉}
ʧʰ[213]揣[51]踹
ʃ[213]衰摔=[44]甩[51]帅蟀率{~领}
k[213]乖掴{碰}[44]拐[51]怪
kʰ[51]会{~计}快筷块脍
x[44]怀淮槐[51]坏

ei
p[213]杯悲卑笔-北百柏掰伯-碑[44]白-帛[51]贝狈背被倍辈悖备惫[0]卜{萝~}
pʰ[213]拍迫魄-胚坯披-丕-[-44]裴陪培赔[51]配佩沛辔
m[44]没=梅玫霉莓媒煤眉楣美每谜[51]妹脉迈-昧媚魅麦墨麦-
f[213]飞非妃[44]肥翡匪[51]废费肺痱吠
t[213]-德-得-
n[51]内
l[44]雷=垒=儡=磊=[51]类=泪=肋=累=
tθ[44]贼
θ[213]塞涩
ʧ[213]摘-窄-责-[44]宅-择{~菜}
ʧʰ[213]拆测侧册-策-
ʃ[213]色-瑟啬[44]谁-
k[213]隔格-革
kʰ[213]-客-刻-{雕~}
x[213]黑

uei
t[213]堆{(又)}[51]对队
tʰ[213]推忒[44]腿颓[51]退褪蜕
l[213]勒[44]雷垒磊儡蕊[51]肋累类泪擂锐芮
tθ[213]堆{(又)}[44]嘴[51]最醉罪
tθʰ[213]崔催摧[51]翠脆粹萃
θ[213]虽[44]随髓隋绥遂[51]岁碎隧穗祟
ʧ[213]追锥[51]坠缀赘
ʧʰ[213]吹炊[44]垂捶锤槌陲
ʃ[213]摔[44]水谁=[51]睡税瑞
