a
p[1]八扒疤捌剥-{～皮}□{~~子：鸭子}[3]拔跋雹{~子}把{~手}靶□{小孩称粪便}□{双手抱小孩子大小便}[5]爸罢坝霸把耙鲅□{把东西放在凉水中使之凉得快}[0]吧叭巴{哑～}琶
pʰ[1]趴□{小孩子用纸折成的正方形的游戏用具}啪[3]爬耙{~子}扒{~手}[5]怕帕
m[1]妈抹{~下来}[3]麻马码[5]骂蚂{～蚱；蚂楞：蜻蜓}抹{～布}[0]蟆{蛤~}妈
f[1]法发砝□{东西坏了以后发出难闻的气味}[3]罚乏伐筏阀垡□{一段时间：一~子感冒}[0]发{头~}
v[1]洼挖凹[3]娃哇娲瓦{~屋}[5]瓦{~刀}窊{用勺子捞汤或粥中稠的：~大米}袜
t[1]答搭耷褡[3]达打[5]大[0]瘩{疙~}
tʰ[1]他她它踏溻榻塌塔趿[5]撮[0]蹋{糟~}遢{邋~}
n[1]□{~着：这么着，这样}[3]拿哪[5]那娜纳钠呐捺
l[1]拉垃邋[3]拉{~了一道口子：～呱落输，落后，尤指在玩扑克中}喇[5]辣蜡腊[0]啦蓝{苯~}旯{旮~}
tθ[3]砸杂[5]咋[0]臢{腌~:后悔}
tθʰ[1]擦礤搽-
θ[1]撒{~开}仨[3]洒撒{~种子}[5]萨{拉~}[0]萨{菩~}
tʂ[1]扎楂渣挓{~挱}咋{~呼}劄[3]轧炸铡榨札□{~~子：喜鹊}闸扎{结~}拃{量词：一~长}[5]炸{～药}作诈乍茬{棒子~}[0]渣{痂～:痂}炸{蚂~}喳
tʂʰ[1]插差杈叉{~子}衩{裤~}[3]茶查察茬{找~}碴{玻璃～子}叉{~墙}□{~瓜：骂人的话，杂种的意思}□{~熬：好喂，不挑食}蹅[5]岔差杈衩{开~:衣服开缝}[0]茬{重~:庄稼来年连种}
ʂ[1]沙纱砂杀刹鲨裟莎霎{一~~:一会儿，马上}[3]傻[5]啥厦沙筛{摇动，使东西里的杂物集中，以便清除：把米里的沙子多~几遍}[0]挱{挓~}
k[1]割-嘎胳{~肢窝}玍旮
kʰ[1]磕{(老)}坷-瞌{(老)}[3]卡{~车}
ŋ[1]啊{答应声}[5]啊{答应声}
x[1]哈喝{(老)}[3]蛤{~蟆}合{~上书}阖{(老)}

ia
p[5]□{象声词，打枪的声音}
pʰ[1]□{象声词，打耳光的声音}
n[1]□{称老太太；老～}□{糟糕，天再下雨，地里就～~了}
l[3]俩
ʨ[1]家加佳嘉枷浃颊角{牛~}夹痂=笳荚[3]甲贾钾裌假{真~}[5]嫁架价驾袈假{放~}[0]稼{庄~}家{张~}
ʨʰ[1]掐卡{~子}[3]卡{~住}[5]洽恰
ɕ[1]虾瞎[3]霞狭峡侠匣辖暇遐狎黠瑕[5]下吓{~唬}夏厦{~门}
Ǿ[1]鸭压押丫鸦讶[3]牙芽蚜衙哑雅崖=涯=[5]轧亚

ua
tʂ[1]抓髽□{撅，翘}□{用镢把庄稼从地里刨出：～地瓜}[3]爪
tʂʰ[1]欻{象声词，～棱～棱地响}□{从别人手里抢走}
ʂ[1]刷[3]耍
k[1]瓜刮剐呱{~哒板}鸹=[3]寡呱{拉~}[5]卦挂褂
kʰ[1]夸[3]侉{~子}垮[5]胯挎跨
x[1]花哗{~啦}[3]华划{~船}滑猾哗{喧~}[5]搳{~拳}话化画划{计~}华{姓}

ə
p[1]拨波播玻剥博菠钵泊舶箔膊{(文)}[3]别{副词(白)}搏驳脖薄渤簸{~米}[5]薄{~荷}簸{~箕}
pʰ[1]坡泼葡{(老)～萄}泊{梁山~}[3]婆□{用手抚摸使之平坦}[5]破迫{(文)}魄{(文)}
m[1]□{~~:对小牛的称呼；喊牛的声音}[3]膜魔摩摹{～仿}蘑馍抹{~和}磨{~刀}[5]摸{(文)}末莫漠寞沫茉没{沉~}磨{~面}[0]么{这~}磨{遇～:磨蹭}末{芥~}
