音節/調值	[1]52 [2]231 [3]335 [4]113 [5]33 [6]11 [7]4-5- [8]2-3-（據王福堂《紹興方言研究》抄）	光仔校注
#ɿ		
tsɿ	[1]資姿諮玆滋孳孜輜緇淄鯔𥀖{腳～：雞眼}知蜘智{～慧}支枝肢梔眵{眼～屎}脂之芝豬諸{白}褚{白}株{白，柴～：樹根}[3]紫姊{文}秭子仔籽梓滓紙只{～有}旨指止趾址煮渚{浬～：地名}注{白，做～意}嘴{白}[5]恣漬{跡～}制{～度}製{～造}智致{興～}緻{細～}㨖至摯贄置志{～向}誌{標～}幟著{白}柱{白，朵*～：支撐扁擔整的木棍}𣥼{盛：～飯}䐈{黏，又}	𥀖原文作⿰皮嗇
tshɿ	[1]雌疵差{參～，新}魑鴟癡{發～}笞蚩嗤媸吹{白}炊{熱～熱絡}[3]此鮆{鯉～}次{～要}侈恥齒鼠{白}[5]刺莿{～蓬}次廁𦞤{～門}粢{～米飯}翅痣	
dzɿ	[2]茨辭詞祠池馳遲持槌{白，棒～}[4]豸{蟲～，牛～}雉痔苧[6]滯稚治箸{～籠}穗{白}墜{白，秤～頭}	
#i		
pi	[1]屄[3]鄙比匕[5]蔽閉箅臂秘泌	
phi	[1]批砒埤{矮牆：灶～}㓟{片，削}披丕庇[3]譬[5]屁	
bi	[2]皮披鮍{鰟～}脾婢毗琵痹幣斃{槍～}肥{白}薇{白，薔～}[4]敝{～人}陛髀{～縫}被{～單}坒{層，列}[6]蔽{又}弊斃敝鐾{～來火：火柴}避篦被{~動}味{入～}	
mi	[1]䉲{～刀}瀰{略飲}微{～～一些}眯{小睡}[2]迷謎{～語}糜麋縻靡彌獼眉{白}[4]米尾{白}蟻{白，白～}[6]𢞞{思考}未來{白}味{白，雅～}	
fi	[1]飛非霏菲扉妃[3]匪誹緋翡[5]廢䉬{蘆～蓆}肺吠沸痱榧費□{發～：輕浮}	
vi	[2]肥{文}微{文}薇{文}維惟唯[4]尾{文}[6]未{文}味{文}	
ti	[1]低[3]底{～下}底{什麼：～個子}抵砥牴邸帝締諦[5]蒂渧揥{切割：～菜頭}	
thi	[1]梯{文}[3]體[5]替涕剃綈{線～}屜嚏□{細膩}	
di	[2]題堤提醍褆{～鞭：衣服的飾邊}啼蹄稊[4]弟[6]第遞隸棣地	
ni	[4]你	
li	[1]□{拎}[2]犁黎藜離{～開}籬灕璃罹麗{高～}驪梨蜊釐狸{狐～}蠡驢{白}[4]禮澧醴鱧劙{割破}李里{鄰～}裏{～外}理鯉浬貍{～貓}呂{白}侶{白}穭{白}櫚{白}旅{白}履{白}屢{白}[6]黎{～明}例厲癘勵礪麗{～人}儷戾唳離{～宮}荔詈□{滴水}利痢莉俐吏慮{白}濾{白}淚{白}	
tɕi	[1]齏{鹹～～}雞濟{～公}笄稽嵇羈飢{～餓}饑{～荒}肌几{茶～}麂基箕{筲～}姬機譏磯蟣嘰{嗶～}[3]擠幾{～個}己姊{白}[5]祭際穄濟劑霽計繼繫{～鞋帶}髻{朝前～}寄冀驥紀記幾{～乎}既暨鱖{白，～花魚}季悸	
tɕhi	[1]妻淒萋棲溪蹊{～蹺}欺蛆{白}[3]啟企起{提～}起{種，類：兩～生}杞豈[5]砌契{～約}器棄氣汽去{白}𥉻{矇～眼}祛{～風}	
dʑi	[2]齊臍蠐崎奇騎畸歧岐蚑{～螋：蚰蜒}祇{神～}芪{黃～}祁耆其棋期旗萁綦{極：～好}麒淇琪蘄{姓}祈徐及{來勿～}[4]技妓伎[6]忌技{又}妓{又}伎{又}	
ȵi	[2]泥倪霓尼呢膩{～腥}宜儀疑嶷沂蟻{文}擬兒{白}[4]耳{白}毅{～然}餌{～線：縫衣針}[6]泥{黏住}膩{油～}藝詣誼義議毅二{白}貳{白}日{前～}	
ɕi	[1]西粞{米～，麥～飯}犀徙羲犧曦嬉嘻熹熙希稀胥尿{～胱臭}[3]洗璽喜蟢禧死{白}[5]細戲系{～統，新}係{是，新}婿絮{白}髓{白}	
ʑi	[2]齊{又}臍{又}薺{蒲～}異{口語，各～}[4]薺{～菜}鱭[6]自{白}	
