#i		
∅	[1]衣{胎～}威[2]于{在～}余{多～}预[6]喻裕	
#uoi		
p	[2]肥[5]贝[6]吠	
pʰ	[5]沛屁	
m	[2]媚眉霉	
#au		
p	[1]包胞[5]爆[6]刨	
pʰ	[1]抛柚[2]跑[5]泡脬炮[6]鲍	
t	[1]兜{1}[2]投[5]鬥{～争}昼[6]豆痘逗道{量词}	
tʰ	[1]偷[2]头[5]透[6]毒{动词}	
n	[6]闹	
l	[2]瘰楼{1}流{1}留刘聊榴琉[6]耧漏溜馏	
ts	[1]糟遭招{2}[2]沼[5]灶躁爪[6]挠召	
tsʰ	[1]操{早～}耍[2]‖□{梧桐～：梧桐}[5]丑{天干}臭	
s	[1]筲[5]扫嗽	
k	[1]郊交{1}淆勾钩沟彀[2]猴[5]构[6]厚	
kʰ	[2]抠刮	
ŋ	[2]□{歪}鳄[3]藕[6]候{时～}	
x	[1]薅[5]虹[6]校后{王～}效候{等～}	
∅	[2]号{呼～}[5]怄[6]傲熬後{先～}	
#ɛu		
∅	[1]欧瓯沃[5]幼	
#iɛu		
t	[1]雕{2}[2]凋条调{～和}愁[6]调{音～}	
l	[1]搂[2]疗[6]寥料	
s	[2]□{匀}	
tɕʰ	[5]凑	
k	[5]够购	
kʰ	[1]眍[5]扣	
#əu		
m	[6]茂	
t	[1]兜{2}	
∅	[1]沤	
#iəu		
m	[3]亩	
t	[1]丢[2]橱搅[3]抖[6]住	
tʰ	[1]缕抽扽[2]绸筹[6]柱粙	
n	[2]绕{～线}[5]掐[6]扭	
l	[1]鳅须{1}鞦[2]硫楼{2}[6]□{尾～：尾巴}	
s	[1]稍修羞搜收休[2]守游[5]兽[6]受寿授售	
tɕ	[1]揪邹周舟州洲[2]酬仇{～恨}[5]蛀只奏皱咒[6]骤	
tɕʰ	[1]秋[3]醜{与“美”相对}[6]树	
k	[1]鸠纠[5]挂救究纠[6]旧	
kʰ	[3]口[5]□{刀˭～：粉丝}	
ŋ	[6]□{隔壁邻～：邻居}	
x	[5]嗅	
∅	[1]悠[2]邮由油[3]帚[5]幽[6]又右祐釉酉	
#iu		
p	[1]标彪[2]瓢[3]表婊	
pʰ	[1]飘[2]漂{～白}嫖薸[5]票漂{～亮}	
m	[2]苗描[6]庙妙廖{姓}[3]秒谬	
t	[1]刁雕{1}掉{东西～了}[2]朝{～代}调{～羹}[5]吊钓拴[6]稻掉{～包}调{～动}	
tʰ	[3]挑[5]跳	
n	[3]棘绕{围～}[6]尿	
l	[1]‖□{～勺tɕʰiaʔ3：粪勺}[2]僚流{2}[3]了柳	
s	[1]哨消宵硝销肖烧萧箫笛闩{名词}椒{胡～}[2]泅[3]少{～年}[5]小酵秀绣锈宿[6]‖□{就}	
tɕ	[1]蕉招{1}娇{2}[3]少{多～}酒狡[5]罩较窖照[6]就{1}	
tɕʰ	[1]锹锨[3]手[5]笑首[6]就{2}	
k	[1]骄交{2}娇{1}[2]侨桥乔求仇{姓}球[3]剿缴久韭[5]叫撬饺[6]啼轿	
kʰ	[1]敲悄丘[2]瘸[3]巧窍[5]俏[6]跷	
x	[1]嚣	
∅	[1]优忧妖邀腰要{～求}[2]饶摇窑尧[3]友舀[6]耀鹞	
#in		
p	[1]鞭编边蝙旁[2]便{～宜}平{～时}[3]扁匾丙并[5]篇变遍{一～}[6]辩辨便{方～}贬辫	
pʰ	[1]偏拼遍{～地}[5]品骗杮{训“片”}片{2}聘	
m	[2]绵棉[3]免勉敏抿[6]麵{～粉}	
t	[1]甜颠癫[3]典顶{2}[6]电	
tʰ	[1]添天	
n	[1]黏粘[2]儿阎年沿忍碾[3]染[5]瘾	
l	[2]连联畦镰帘另[6]练炼楝链{2}	
s	[1]鲜{朝～}心{2}新{2}腥{2}仙[2]檐盐神[3]癣[5]扇腌	
tɕ	[1]锦挤尖楔坚[2]缠钱{金～}	
tɕʰ	[1]侵迁歼签蜻亲{2}[3]寝浅	
k	[1]妗监{太～}间肩谨荆鲸今[2]禽钳俭乾{～坤}钱{姓}情{2}[3]硷茧紧[5]箭届检剑建毽荐见蕨景警竟[6]践贱舰件健	
kʰ	[3]肯[5]欠歉	
ŋ	[2]宁{安～}	
x	[2]嫌[3]险胁[6]限现	
∅	[2]营{～养}炎言弦圆{2}[3]厣{鱼～：鱼鳞}[5]堰宴燕咽厌[6]雁演{2}	
#yn		
k	[6]键	
∅	[2]员{2}[6]院	
#an		
p	[1]浜[2]贫苹凭评坪平{～的}[5]柄[6]病	
pʰ	[5]盼[6]叛	
m	[2]馒蛮盲虻暝[3]蜢[5]□{饭}[6]明{～年}漫	
t	[1]丹单裆[2]谈澹{湿}弹{～琴}[3]疸胆[5]担旦[6]弹{名词}	
tʰ	[1]坍滩摊撑[2]潭谭坦痰[3]毯[5]探炭叹	
n	[1]踭[2]南男难{～易}[3]‖□{插˭～：蝗虫；跗˭～：反正；根本}[6]难{患～}	
l	[3]澜览榄[2]蓝篮揽兰拦栏廊狼朗圈{～养}林{树～}然[6]烂两{～个}浪	
ts	[1]争{1}[2]盏[3]井[5]赞[6]站{2}	
tsʰ	[1]苍青[3]惨醒产{2}[5]灿	
s	[1]山三杉衫商伤丧牲甥生{1}[2]晴[3]伞省[5]陕散姓	
k	[1]甘泔监{～察}肝奸刚更{～换}庚干{天～}[3]敢感橄噎杆秆哽[2]含衔寒{冷}[5]干{～部}简[6]汗	
kʰ	[1]坎涧[3]抗	
ŋ	[1]昂[3]眼[2]严颜	
x	[1]□{～鼻：齉鼻}[2]韩函憾寒{大小～}[3]喊[5]罕汉[6]撼旱焊	
∅	[1]哀埃庵安鞍[3]饮{米汤}[5]晏暗案[6]陷馅岸	
#ian		
p	[3]饼	
pʰ	[5]片{1}	
m	[2]名[6]缅命{算～}	
t	[3]鼎点{2}[5]订[6]定儃{懒}懒	
tʰ	[1]听厅[3]铲腆舔[5]痛	
n	[2]焦严研[3]娘仰[6]槛验	
l	[3]领岭	
s	[1]声兄{1}[2]程城{1}行{～为}[5]线羡	
tɕ	[1]煎正{～月}[3]䭕[5]整正{～直}证{1}	
tɕʰ	[3]请	
k	[1]惊{1}[2]行{～走}[3]囝[5]鉴镜	
x	[3]撩掀[5]显宪献	
∅	[1]胭{2}[2]营{～长}延蜒[3]‖□{乌˭～：非常}	
#uan		
p	[1]搬般绊[2]盘拌盆[5]半[6]伴	
pʰ	[1]潘藩[5]判	
m	[2]瞒鳗[3]满	
tʰ	[2]团{～长}	
k	[1]官棺观{参～,～音}冠{衣～}关{2}[3]管馆贯梗茎[5]灌罐观{道～}冠{～军}惯□{拎}[6]环{1}	
kʰ	[1]宽[3]款矿	
x	[1]欢番翻[2]凡帆环{2}烦矾繁横	
∅	[1]弯湾汪[3]碗枉[5]焕[6]换万望{希～}	
#ɛn		
p	[2]瓣[5]扮榜[6]办	
pʰ	[2]爿	
m	[6]慢	
t	[2]填[5]掂店[6]簟垫	
tʰ	[2]沉	
n	[6]奶	
l	[2]莲	
ts	[1]筝[2]橙	
tsʰ	[1]谦千[2]塍	
s	[1]先	
k	[2]鹹{～淡}悬[6]县	
kʰ	[1]牵	
x	[2]还{～原}	
∅	[1]阴[2]咸{～丰}闲淫[5]按	
#en		
p	[1]宾冰兵丙{天干}[2]禀频秉瓶屏[3]板版本{2}[5]殡	
pʰ	[5]姘	
m	[2]闽民眠明{清～}[6]面{脸}命{～令}	
t	[1]趼丁钉{名词}[2]蔫{食物不新鲜}陈尘藤腾亭停庭廷蜓艇[3]点{1}顶{1}[5]踮凳叮钉{动词}[6]邓澄瞪{2}□{扔}	
tʰ	[5]赚趁	
n	[1]胭{1}[2]仁核{～能，训“仁”}能[6]念认甑宁{～可}	
l	[2]淋恋鳞磷邻怜轮凌菱灵林{姓}临零铃伶龄[6]赁链{1}论棱令	
ts	[1]针珍真诊遵曾憎赠征侦征争{2}[2]臣拯乘承成诚程{姓}[3]□{洋～：剃刀}[5]浸蘸镇证{2}政[6]慎□{溺}	
tsʰ	[1]深铅亲{1}称清贞[2]层[5]秤[6]泉	
s	[1]心{1}新{1}腥{1}星芯森参{人～}鲜{新～}薪申伸欣生{3}身辛性升兴{～旺}[2]寻沈审任{姓}谗前蝇形辰城{2}[3]婶[5]渗信胜幸盛[6]‖□{量词，任}	
k	[1]金襟艰津经经京精{2}惊{2}晶跟[2]岑琴情{1}秦勤芹衡[3]剪减拣择颈[5]禁尽进震尊肾{肫}径净劲境敬竞[6]尽静	
kʰ	[1]钦牵{搀}轻卿[2]斟[3]狗{训“犬”}犬[5]庆	
x	[2]型[6]苋兴{高～}	
∅	[1]恩{周～来}艳烟殷淹因姻殷音鹰莺樱英缨[2]营{国～}壬寅盈刑[3]隐[5]揿{动词}印洇应映影萤[6]演{1}引	
#uen		
kʰ	[1]坤[5]困{～难}	
∅	[2]文{2}纹闻	
#œuŋ		
p	[2]朋	
m	[2]氓[6]网孟梦	
t	[1]登灯东冬[2]同{1}桐靿铜筒[5]椽冻栋[6]盾动重{轻～}	
tʰ	[2]虫[3]桶	
n	[2]侬脓	
l	[1]窿[2]笼聋砻咙[6]弄	
ts	[1]棕{2}[5]粽	
tsʰ	[1]葱	
s	[1]僧生{2}[5]送诵	
k	[1]绢巾斤筋精{1}均耕工[3]港{香～}[5]更{～加}[6]近	
kʰ	[1]空[3]孔[6]洞	
ŋ	[2]银迎[6]硬	
x	[1]烘[3]恨[2]焉□{扔}雄{1}	
∅	[1]蚣翁[2]弘红[5]瓮[6]坛	
#ɔŋ		
p	[1]班扳扳帮邦[6]棒	
pʰ	[5]胖	
m	[2]忙芒蟒亡芒[6]猛望{看}	
t	[1]耽墩桩桩端{～正}橛[2]檀坛弹{□tʰɔʔ5～子：弹球}残堂棠唐塘殿长{～短}肠童团{鳖}障{白内～}[5]断{决～}餐{训“顿”}当{恰～}顿丈{一～}[6]断{折}缎撞荡瞪{1}段	
tʰ	[1]贪瘫团吞汤窗[2]糖[5]趟褪{脱}	
n	[1]央{1}[6]□{～腰：水蛇腰}	
l	[2]郎[6]卵乱	
ts	[1]煮庄装[2]存[5]簪钻壮葬脏[6]状	
tsʰ	[1]参{～军}川疮创村仓[2]馋闯床忖[5]寸劝券蹿	
s	[1]酸霜孙桑[5]数{动词，训“算”}漱涮楦榫算蒜	
k	[1]抬钢缸江扛豇港{～口}[5]岗冈杠	
kʰ	[1]康糠[5]睏囥	
x	[1]熏[2]行{银～}航杭魂仿访防降{投～}	
∅	[1]温[2]浑	
#ɵŋ		
l	[3]冷	
k	[1]根[2]穷	
#oŋ		
p	[1]奔迸[2]彭膨篷蓬棚[3]本{1}畚[5]汆放[6]饭笨	
pʰ	[1]潘{潲}喷烹蜂芬[3]捧[5]碰	
m	[2]莽蒙懵	
t	[1]中{1}[2]传{～达}同{2}[3]转党传{～记}卷{1}董[5]涨[6]钝	
tʰ	[1]通囱[3]推	
n	[2]农浓[3]暖软[6]韧闰	
l	[2]仑伦拢隆龙蓉熔[5]缆	
ts	[1]中{2}专砖宗忠仲终纵踪钟盅舂[3]卷{2}[2]全从重{～复}[5]总众种{～树}中{～奖}	
tsʰ	[1]椿春聪怱充冲[2]蠢宠[5]串铳[6]丛	
s	[1]宣双松[2]瑞蚕船巡[3]选损殉[5]善迅率{～领}宋[6]顺颂□{穿}	
k	[1]关{1}君军公攻贡弓躬恭[2]权拳群裙[5]棍供龚巩共轨[3]讲滚	
kʰ	[1]昆[3]恐[5]控	
ŋ	[2]缘元源原袁[5]怨{1}[6]愿援	
x	[1]吩{原文作“咐”，疑为误记}纷勋荤风疯枫婚轰丰凤封峰锋[2]份云房洪汞冯逢缝纺[3]昏哄粉[5]奋训奉[6]范远晃运缝	
∅	[1]冤瘟[2]完丸园圆{1}文{1}王黄簧皇蝗[3]挽[5]怨{2}壅稳[6]孕问{名词}	
#ioŋ		
t	[1]章{姓}[2]场丈{～人}常偿[3]展长{生～}等[5]战帐胀账仗长{剩}[6]站{1}	
tʰ	[1]张{量词}[3]□{一～灯：一盏灯}	
n	[2]酿[6]让	
l	[2]檩良凉量{动词}粮梁[3]两{几～}辆[6]亮谅量{名词}	
s	[2]尝[3]赏[6]上痒	
tɕ	[1]障{～碍}将{～一下；～来}僵浆章{盖～}樟张{姓}棕{1}[2]详[3]桨掌[5]蒋奬藏{西～}酱将{大～}[6]匠{2}	
tɕʰ	[1]枪昌腔鬃[2]枕墙[3]抢产{1}厂强{勉～}[5]唱倡[6]像{1}	
ɕ	[1]箱厢胸香{2}乡{2}凶[2]祥熊茸雄{2}[3]想鮝享响{2}[5]湘相向{2}[6]象像{2}橡项匠{1}	
k	[1]疆姜[2]强{～盗}[5]降{下～}	
x	[1]镶香{1}乡{1}兄{2}[3]响{1}[5]向{1}	
∅	[1]央{2}[2]绒疡羊洋烊杨阳扬疡裳员{1}融容溶荣[3]养允拥勇甬永[6]用样	
#uŋ		
p	[1]分崩[5]粪	
m	[2]门蚊蠓[6]问{动词}闷	
t	[3]懂	
tʰ	[3]搡捅统	
ts	[1]毡[2]纯醇崇[3]准种{～类}	
tsʰ	[3]□{桌˭～：打盹儿}	
s	[3]爽笋	
k	[1]光宫[3]广拱	
x	[1]荒慌方芳	
#iʔ		
p	[7]避鄙毕弼□{蔫，花萎}	
pʰ	[7]劈	
m	[7]微蜜[8]灭篾	
t	[7]跌的{目～}[8]碟牒蝶	
tʰ	[7]铁	
n	[7]‖□{～囝：一点儿}‖□{捻}[8]聂	
l	[7]痢[8]笠厉	
tsʰ	[7]砌	
tɕ	[7]接折{打～}浙织激	
tɕʰ	[7]舌	
s	[7]闪熄[8]蜀折{～本}	
k	[7]级皆系{～鞋带}髻劫揭洁绩击积结{1}[8]籍及	
kʰ	[7]豁乞{给；被，2}	
ŋ	[8]孽	
∅	[7]郁[8]热叶{姓}页译	
#uʔ		
p	[7]剥腹[8]缚绑	
pʰ	[7]曝	
m	[7]摸	
l	[8]绿	
ts	[7]烛	
tsʰ	[7]粟	
s	[7]黍雪[8]旋	
k	[7]刨{训“掘”}蕨郭掘国[8]挖	
kʰ	[7]岖	
ŋ	[8]月	
x	[7]霍	
∅	[7]髪{头～}	
#yʔ		
t	[7]着{燃}盛[8]着	
n	[8]业箬	
tɕ	[7]诀鞠[8]爵	
tɕʰ	[7]借蓆尺畜{～牧}[8]石{1}蓆{草～}	
k	[7]绝决菊倔[8]剧局	
kʰ	[7]曲{歌～}乞{～丐}	
x	[7]歇	
∅	[7]疫[8]玉药育浴	
#aʔ		
p	[7]薄百柏伯绷擘卜{～卦}[8]白{2}	
pʰ	[7]拍白{1}	
m	[8]腕脉麦	
t	[7]搭答[8]达	
tʰ	[7]踏塔遢塌	
l	[7]瘌[8]粒腊蜡辣烙捋{1}	
ts	[7]乍[8]杂闸	
tsʰ	[7]察擦插	
s	[7]撒萨[8]煠□{～暝：昨天}	
k	[7]剐割蛤合鸽甲{2}格隔革{皮～}	
kʰ	[7]拾樵阄刻{雕～}客	
ŋ	[8]域	
x	[7]黑吓[8]合匣核{审～}协	
∅	[7]鸭押轭丫	
#iaʔ		
tɕ	[7]溅沾	
tɕʰ	[7]鹊[8]勺{勺子}	
k	[7]眨搛[8]夹狭	
#uaʔ		
p	[7]钵拨[8]钹	
pʰ	[7]泼	
m	[8]袜沫末{2}	
kʰ	[7]阔	
x	[7]法发{～财}[8]罚划{～破}	
∅	[8]划{名词}活	
#ɛʔ		
p	[7]八[8]拔	
tʰ	[7]帖贴[8]叠	
n	[7]□{粟～：秕谷}[8]捻□{掐}	
tsʰ	[8]贼	
s	[7]虱塞涩[8]十截	
x	[7]血穴	
#iɛʔ		
tɕ	[7]笊	
∅	[7]液	
#yɛʔ		
∅	[8]越	
#œʔ		
p	[7]北	
pʰ	[7]魄	
m	[8]墨默陌	
t	[7]得德[8]特逐	
tʰ	[8]浊读	
l	[7]落[8]捞骆乐肋禄六陆	
ts	[7]执汁则侧职责筑[8]泽	
tsʰ	[7]测册策[8]凿	
s	[7]设室色式{1}[8]熟	
k	[7]角极谷{山～}革{～命}各{1}	
kʰ	[7]窟{2}壳克刻{时～}曲{酒～}确{1}	
∅	[7]嗝	
#ɔʔ		
p	[8]铙薄	
pʰ	[7]滓[8]雹坡	
t	[7]剁掇篡桌啄{1}[8]夺	
tʰ	[7]脱烫托突凸秃	
n	[7]乇	
l	[8]洛弱络□{闩，动词}	
ts	[7]佐哲足啄{2}[8]轴	
tsʰ	[7]蛳猝戳	
s	[7]梭索{绳}[8]勺镯	
k	[7]各{2}臼	
kʰ	[7]窟{1}	
ŋ	[8]岳	
x	[8]学核{果～}辐	
#eʔ		
p	[7]绽蓖臂笔必憋瘪逼[8]裂别{～针；区～}鳖	
pʰ	[7]匹撇僻辟[8]魄	
m	[8]密目	
t	[7]籴摘滴嫡[8]直值植敌	
tʰ	[7]撤错{～杂}踢拆	
n	[7]□{食˭～：怎么}[8]蛰日入{1}	
l	[7]□{舔}[8]立列烈舐吏猎劣栗律率{速～}力历	
ts	[7]者至节鲫只[8]集殖	
tsʰ	[7]缉辑揩拭彻七漆戚赤切	
s	[7]吸削悉失息媳识式{2}析锡惜适些{2}释薛摄[8]习食磁射石{2}席{主～}袭拾入{2}	
k	[7]个急别{～人}橘觉即吉结{2}[8]杰	
kʰ	[7]乞{给；被，1}	
ŋ	[7]䥛{镰～：镰刀}[8]额	
∅	[7]□{揿，掐}嵌压揖乙一抑益	
#øʔ		
t	[7]竹[8]□{从；在}	
n	[8]肉	
ts	[7]质粥叔	
#iøʔ		
∅	[7]约[8]□{糜～：稀饭}	
#ɵʔ		
s	[7]舍	
k	[7]傀	
kʰ	[7]咳	
ŋ	[8]虐	
#oʔ		
p	[7]博[8]脖泊蔔{萝～}	
pʰ	[7]俯泊{梁山～}朴迫扑瀑覆伏{～在桌上}	
m	[7]莫[8]膜糜{～□iəuʔ5：糜烂}寞木沫末{1}	
t	[7]督[8]独毒{名词}	
n	[8]□{踩}	
l	[7]捋{2}[8]垃录鹿	
ts	[7]作捉祝卒[8]族	
