"墮"	"to[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"囉"	"lo"	""	""	""	""	""	""	""	""	""	""	""	""
"糯"	"no[阳上]"	"nŋ[阳去]"	"[秫]tsut[阳入]训"	""	""	""	""	""	""	""	""	""	""
"騾"	""	""	""	""	""	""	""	""	""	""	""	""	""
"螺"	"le[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"腡"	""	""	""	""	""	""	""	""	""	""	""	""	""
"裸"	"lo[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"摞"	""	""	""	""	""	""	""	""	""	""	""	""	""
"锉"	""	""	""	""	""	""	""	""	""	""	""	""	""
"銼"	"tsʰo[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"矬"	""	""	""	""	""	""	""	""	""	""	""	""	""
"矬"	""	""	""	""	""	""	""	""	""	""	""	""	""
"坐"	"tse[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"座"	"tse[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"蓑"	""	""	""	""	""	""	""	""	""	""	""	""	""
"梭"	"so[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"唆"	"so[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"鎖"	"so[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"瑣"	"so[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"鍋"	"ko[阴平]"	"ue[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"過"	"kue[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"戈"	"kʰo[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"果"	"ko[阴上]"	"kue[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"裹"	"ko[阴上]"	"kue[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"科"	"kʰo[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"棵"	"kʰo[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"窠"	""	""	""	""	""	""	""	""	""	""	""	""	""
"顆"	"kʰo[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"課"	"kʰue[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"訛"	""	""	""	""	""	""	""	""	""	""	""	""	""
"臥"	"ŋo[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"火"	"hue[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"夥"	"hue[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"貨"	"hue[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"禾"	"ho[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"和"	"ho[阳平]"	"hua[阳平]"	"[唅]ham[阴去]训"	""	""	""	""	""	""	""	""	""	""
"禍"	"hua[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"和"	""	""	""	""	""	""	""	""	""	""	""	""	""
"倭"	"o[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"窩"	"o[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"涴"	""	""	""	""	""	""	""	""	""	""	""	""	""
"瘸"	"kʰue[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"靴"	"hia[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"巴"	"pa[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"疤"	"pa[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"芭"	"pa[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"把"	"pa[阴上]"	"pe[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"爸"	"pa[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"欛"	"pa[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"壩"	"pa[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"垻"	"pa[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"霸"	"pa[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"怕"	"pʰa[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"琶"	"pʰa[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"爬"	"pe[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"麻"	"ba[阳平]"	"mua[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"蟆"	"mo[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"媽"	"ma[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"馬"	"ma[阴上]"	"be[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"碼"	"be[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"罵"	"ma[阳上]"	"me[阳去]"	""	""	""	""	""	""	""	""	""	""	""
"拿"	"na[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"詫"	""	""	""	""	""	""	""	""	""	""	""	""	""
"茶"	"te[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"搽"	"tsʰa[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"查"	"tsʰe[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"渣"	"tsa[阴平]"	"tse[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"詐"	"tsa[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"榨"	"tsa[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"炸"	"tsa[阴去]"	"tsã[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"叉"	"tsʰa[阴平]"	"tsʰe[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"杈"	"tsʰa[阴平]"	"tsʰe[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"差"	"tsʰa[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"差"	"tsʰe[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"岔"	"tsʰa[阴平]"	"tsʰe[阴平]"	"tsʰa[阴去]"	""	""	""	""	""	""	""	""	""	""
"汊"	""	""	""	""	""	""	""	""	""	""	""	""	""
"查"	""	""	""	""	""	""	""	""	""	""	""	""	""
"乍"	"tsa[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"沙"	"sua[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"紗"	"sua[阴平]"	"se[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"灑"	"sa[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"灑"	""	""	""	""	""	""	""	""	""	""	""	""	""
"嘉"	"ke[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"家"	"ke[阴平]"	"ka[阴平]家己"	""	""	""	""	""	""	""	""	""	""	""
"傢"	"ke[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"加"	"ke[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"假"	"ke[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"賈"	"ke[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"稼"	"ke[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"假"	"ke[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"價"	"ke[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"架"	"ke[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"駕"	"ke[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"嫁"	"ke[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"牙"	"ge[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"芽"	"ge[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"衙"	"ge[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"雅"	"ŋe[阴上]"	"ŋia[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"訝"	"ŋia[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"迓"	""	""	""	""	""	""	""	""	""	""	""	""	""
"蝦"	"he[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"嚇"	"heʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"霞"	"he[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"遐"	"hia[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"瑕"	"hia[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"下"	"hia[阳上]"	"e[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"夏"	"he[阳上]"	"e[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"廈"	"he[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"暇"	"hia[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"夏"	""	""	""	""	""	""	""	""	""	""	""	""	""
"丫"	"a[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"丫"	""	""	""	""	""	""	""	""	""	""	""	""	""
"鴉"	"a[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"啞"	"e[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"亞"	"a[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"嗟"	"tse[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"姐"	"tse[阴上]"	"tsia[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"姐"	""	""	""	""	""	""	""	""	""	""	""	""	""
"借"	"tsioʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"且"	"tsʰiã[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"藉"	"tsʰia[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"褯"	""	""	""	""	""	""	""	""	""	""	""	""	""
"些"	"se[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"寫"	"sia[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"瀉"	"sia[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"卸"	"sia[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"卸"	""	""	""	""	""	""	""	""	""	""	""	""	""
"邪"	"sia[阳平]"	"ia[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"斜"	"sia[阳平]"	"sia[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"謝"	"sia[阳去]"	"tsia[阳去]"	""	""	""	""	""	""	""	""	""	""	""
"爹"	"tia[阴平]"	"sia[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"遮"	"tsia[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"者"	"tse[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"蔗"	"tsia[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"車"	"tsʰia[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"車"	"ki[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"扯"	"tsʰia[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"蛇"	"tsua[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"射"	"sia[阴去]"	"sia[阳去]"	""	""	""	""	""	""	""	""	""	""	""
"奢"	"sia[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"賒"	"sia[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"捨"	"sia[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"赦"	"sia[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"舍"	"sia[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"社"	"sia[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"惹"	"dzia[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"耶"	"ia[阴平]"	"ge[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"椰"	"gia[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"爺"	"ia[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"冶"	"ia[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"也"	"ia[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"也"	""	""	""	""	""	""	""	""	""	""	""	""	""
"野"	"ia[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"夜"	"e[阳上]"	"[暝]me[阳平]训"	""	""	""	""	""	""	""	""	""	""	""
"傻"	"so[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"耍"	"sua[阴上]"	"sŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"瓜"	"kua[阴平]"	"kue[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"蝸"	"ko[阴平]"	"o[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"寡"	"kua[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"剮"	"kua[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"咵"	""	""	""	""	""	""	""	""	""	""	""	""	""
"垮"	"kʰua[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"跨"	"kʰua[阴平]"	"huaʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""
"娃"	"ua[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"瓦"	"ua[阴上]"	"hia[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"花"	"hue[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"化"	"hue[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"華"	"hua[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"華"	""	""	""	""	""	""	""	""	""	""	""	""	""
"蛙"	"ua[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"洼"	"ua[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"補"	"pou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"譜"	"pʰou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"布"	"pou[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"佈"	"pu[阴去]"	"pou[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"鋪"	"pʰou[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"普"	"pʰou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"浦"	"pʰou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"鋪"	"pʰou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"怖"	"pu[阴去]"	"pou[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"菩"	"pʰu[阳平]"	"pʰou[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"蒲"	"pʰu[阳平]"	"pʰou[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"脯"	"pou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"脯"	""	""	""	""	""	""	""	""	""	""	""	""	""
"部"	"pou[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"簿"	"pʰou[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"步"	"pou[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"捕"	"pou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"埠"	"pou[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"模"	"mo[阳平]"	"bou[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"暮"	"mu[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"墓"	"mu[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"募"	"mu[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"慕"	"mu[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"都"	"tou[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"堵"	"tu[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"賭"	"tu[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"肚"	"tou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"妒"	"tou[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"蠹"	""	""	""	""	""	""	""	""	""	""	""	""	""
"土"	"tʰou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"吐"	"tʰou[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"兔"	"tʰou[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"途"	"tʰu[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"鈽"	""	""	""	""	""	""	""	""	""	""	""	""	""
"屠"	"tʰu[阳平]"	"tou[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"圖"	"tʰu[阳平]"	"tou[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"徒"	"tʰu[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"徒"	""	""	""	""	""	""	""	""	""	""	""	""	""
"肚"	"tou[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"杜"	"tou[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"度"	"tou[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"渡"	"tou[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"鍍"	"tou[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"奴"	"nu[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"努"	"no[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"怒"	"nu[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"盧"	"lou[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"爐"	"lou[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"鹵"	"lou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"魯"	"lu[阴上]"	"lou[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"櫓"	""	""	""	""	""	""	""	""	""	""	""	""	""
"虜"	"lou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"露"	"lou[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"路"	"lou[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"賂"	"lou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"租"	"tsou[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"祖"	"tsou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"組"	"tso[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"做"	"tso[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"粗"	"tsʰou[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"醋"	"tsʰou[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"錯"	"tsʰo[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"措"	"tsʰo[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"蘇"	"sou[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"酥"	"sou[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"素"	"su[阴去]"	"so[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"塑"	"sok[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"訴"	"sou[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"嗉"	""	""	""	""	""	""	""	""	""	""	""	""	""
"辜"	"kou[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"孤"	"kou[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"箍"	"kʰu[阴平]"	"kʰou[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"姑"	"kou[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"估"	"kou[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"古"	"kou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"賈"	"ke[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"股"	"kou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"鼓"	"kou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"蠱"	"kou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"故"	"ku[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"顧"	"kou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"固"	"ku[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"雇"	"kou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"枯"	"kou[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"苦"	"kʰou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"庫"	"kʰou[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"褲"	"kʰou[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"梧"	"gou[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"吾"	""	""	""	""	""	""	""	""	""	""	""	""	""
"吳"	"gou[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"五"	"ŋou[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"午"	"ŋou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"伍"	"ŋou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"悟"	"gou[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"誤"	"gou[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"呼"	"hu[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"虎"	"hou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"滸"	"hou[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"戽"	""	""	""	""	""	""	""	""	""	""	""	""	""
"乎"	"hu[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"壺"	"hu[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"瓠"	"pu[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"胡"	"hu[阳平]"	"ou[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"狐"	"hu[阳平]"	"hou[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"湖"	"ou[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"鈑"	""	""	""	""	""	""	""	""	""	""	""	""	""
"戶"	"hou[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"滬"	""	""	""	""	""	""	""	""	""	""	""	""	""
"互"	"hu[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"護"	"hu[阳上]"	"ho[阳去]"	""	""	""	""	""	""	""	""	""	""	""
"瓠"	""	""	""	""	""	""	""	""	""	""	""	""	""
"烏"	"ou[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"污"	"u[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"塢"	"u[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
