cid	character	initial	final	tone	note
1	多	t	ʌu	53	
2	拖	th	a	53	又
2	拖	th	ʌu	53	又
3	大	d	ʌu	213	
4	锣	l	ʌu	243	
5	左	ts	ʌu	445	
6	歌	k	ʌu	53	
7	个	k	ʌu	53	～别
7	个	ɡ	oʔ	2	一～
8	可	kh	ʌu	445	
10	饿	ŋ	ʌu	213	
11	河	∅	ʌu	243	
12	茄	ɡ	a	243	番～,另有小称音dʑiɛ213
13	破	ph	ʌu	53	
14	婆	b	ʌu	243	
15	磨	m	ʌu	243	
16	磨	m	ʌu	213	
18	螺	l	ʌu	243	～浆,另有小称音liʏ213
19	坐	z	ʌu	334	
20	锁	s	ʌu	445	
21	果	k	ʌu	445	
22	过	k	ʌu	53	
23	课	kh	ʌu	53	
24	火	x	ʌu	445	
25	货	x	ʌu	53	
26	祸	∅	ʌu	243	
27	靴	ɕ	y	53	
28	把	p	o	445	
29	爬	b	o	243	
30	马	m	o	445	
32	茶	dz	o	243	
33	沙	s	o	53	
34	假	k	o	53	
35	嫁	k	o	53	
36	牙	ŋ	o	243	
38	下	∅	uo	243	声调特殊
39	夏	∅	uo	213	
40	哑	∅	uo	53	
41	姐	tɕ	i	53	
42	借	tɕ	ia	53	
43	写	ɕ	ia	445	
44	斜	∅	ia	243	
45	谢	∅	ia	213	
46	车	tsh	o	53	
47	蛇	dz	o	243	
48	射	∅	iᴇʔ	2	
49	爷	∅	ia	243	
50	野	∅	ia	445	
51	夜	∅	ia	213	
52	瓜	k	o	53	
53	瓦	ŋ	o	445	
54	花	x	uo	53	
55	化	x	uo	53	
56	华	∅	uo	243	
57	谱	ph	u	445	
58	布	p	u	53	
59	铺	ph	u	53	
60	簿	b	u	334	
61	步	b	u	213	
62	赌	t	u	445	
63	土	th	u	445	
64	图	d	u	243	
65	杜	d	u	334	
66	奴	n	u	243	
67	路	l	u	213	
68	租	tɕ	y	53	又
68	租	ts	u	53	又
69	做	ts	ʌu	53	
70	错	tsh	ʌu	53	
71	箍	kh	u	53	
72	古	k	u	53	
73	苦	kh	u	53	
74	裤	kh	u	53	
75	吴	∅	u	243	
76	五	∅	ŋ	445	
77	虎	f	u	445	
78	壶	v	u	243	
79	户	v	u	243	
80	乌	∅	u	53	
81	女	ȵ	y	445	
82	吕	l	i	445	
83	徐	∅	i	243	
85	除	dz	ɥ	243	
86	初	tɕh	y	53	又
86	初	tsh	u	53	又
87	锄	dz	ɥ	243	
88	所	s	o	445	
89	书	s	ɥ	53	
90	鼠	tsh	ɿ	53	
91	如	z	ɥ	243	
92	举	tɕ	y	445	
93	锯	k	i	53	
94	去	tɕh	i	53	
95	渠	dʑ	y	213	声调特殊
96	鱼	∅	ŋ	243	
97	许	x	ɐi	53	应～、～囡
97	许	ɕ	y	53	允～
98	余	∅	y	243	
99	府	f	u	445	
100	付	f	u	53	
101	父	v	u	213	
102	武	v	u	445	
103	雾	v	u	213	
104	取	tsh	ɥ	445	
105	柱	dz	ɥ	243	
106	住	dz	ɥ	213	
107	数	s	ɥ	445	
108	数	ɕ	y	53	又
108	数	s	u	53	又
109	主	ts	ɥ	445	
110	输	s	ɥ	53	
111	竖	z	ɥ	243	
112	树	z	ɥ	213	
113	句	tɕ	y	53	
114	区	tɕh	y	445	声调特殊
115	遇	ȵ	y	213	
116	雨	∅	y	445	
117	芋	∅	ŋ	213	
118	裕	∅	y	243	
119	胎	th	e	53	
120	台	d	e	243	
121	袋	d	e	213	
122	来	l	e	243	
123	菜	tsh	e	53	
124	财	dz	e	243	
125	该	k	e	53	
126	改	k	e	445	
127	开	kh	e	53	
128	海	x	e	445	
129	爱	∅	e	53	
130	贝	p	ɐi	53	
131	带	t	a	53	
132	盖	k	e	53	
133	害	∅	e	213	
134	拜	p	a	53	
135	排	b	e	243	
136	埋	m	e	243	
137	戒	k	a	53	
138	摆	p	a	445	
139	派	ph	a	53	
140	牌	b	a	243	～子，另有小称音be213
141	买	m	a	445	
142	卖	m	a	213	
143	柴	z	a	243	
144	晒	s	a	53	
145	街	k	a	53	
146	解	k	a	445	
147	鞋	∅	a	243	
149	矮	∅	a	445	
150	败	b	a	213	
151	币	b	i	243	
152	制	ts	ɿ	53	
153	世	ɕ	i	53	一～
153	世	s	ɥ	53	～界
154	艺	ȵ	i	213	
