tʂʅ	1	知蜘支枝肢栀资姿咨兹滋辎之芝汁隻
tʂʅ	2	执汁侄质直值织职殖植掷
tʂʅ	3	紫纸只姊脂旨指子梓滓止趾址
tʂʅ	5	滞制智翅自致质雉稚至字特置痔治志痣帜秩
tʂʰʅ	1	疵差(参~)痴嗤
tʂʰʅ	2	雌池驰踟匙(汤~)瓷糍迟慈磁词祠持尺
tʂʰʅ	3	此侈耻齿
tʂʰʅ	5	刺赐翅次茨伺(~候)饬炙赤斥
ʂʅ	1	斯厮撕施私师狮蛳尸司丝思诗
ʂʅ	2	时十什拾匙(钥~)鲋莳湿实失食蚀识适释石
ʂʅ	3	豕豉死矢屎史驶使始
ʂʅ	5	世势誓逝是氏四肆(放~)示视嗜似祀巳寺嗣饲士仕柿俟事试市恃侍室式饰
Øɯ	2	儿而日
Øɯ	3	尔耳饵
Øɯ	5	二
pi	2	鼻笔毕必逼
pi	3	彼譬鄙比秕
pi	5	蔽敝弊币毙蓖闭算陛婢泌庇痹畀篦滗碧璧壁
pʰi	1	批纰劈霹
pʰi	2	皮疲脾琵枇匹
pʰi	3	痞
pʰi	5	譬屁辟僻
mi	2	迷谜糜弥靡密蜜
mi	3	米
mi	5	秘觅
ti	1	低
ti	2	的(~确)嫡笛敌狄籴涤荻滴
ti	3	底抵抵
ti	5	帝蒂弟第递地的(目~)
tʰi	1	梯踢
tʰi	2	题堤提蹄啼
tʰi	3	体嚏
tʰi	5	替涕剃屉剔惕
li	2	泥犁黎倪霓离篱璃尼呢(~绒)梨蜊厘狸立笠力
li	3	礼你李里理鲤拟
li	5	例厉励丽隶荔腻利痢吏粒栗匿逆溺历疬
ʨi	1	奇(~数)鸡稽饥肌基几(~乎)机讥缉屐激
ʨi	2	集辑急级及疾吉即鲫极积脊籍藉击髻
ʨi	3	挤脐几(~个，茶~)麂己给(供~)戟
ʨi	5	祭际济荠剂计继系(系鞋带)寄荷技妓冀纪记忌既季迹绩寂
ʨʰi	1	栖欺期妻凄凄
ʨʰi	2	齐畦奇(~怪)骑岐歧祁鳍其棋旗麒七漆
ʨʰi	3	启乞企起杞岂祈
ʨʰi	5	砌契器弃气汽泣戚讫
ɕi	1	西吸犀溪奚兮牺嬉熙希稀膝蟋昔夕锡析
ɕi	2	习袭悉息熄媳惜席
ɕi	3	洗玺徙喜
ɕi	5	细系(系统，联系)戏
Øi	1	医衣依揖
Øi	2	宜仪移夷姨疑沂遗乙一抑益
Øi	3	蚁谊倚椅矣已以
Øi	5	艺刈缢瞖义议易肄意异逸忆亿翼亦译易疫役
pu	2	□(尘土起来)饽不醭
pu	3	补捕卜
pu	5	布怖部簿步
pʰu	1	扑仆(~倒)
pʰu	2	蒲菩脯(胸~)葡仆(~人)
pʰu	3	谱圃普浦脯(果~)朴
pʰu	5	铺埠讣曝瀑
mu	2	模木目
mu	3	亩牡母拇
mu	5	暮慕墓募幕牧睦
fu	1	夫肤敷孵麸符
fu	2	扶芙浮福幅蝠辐服伏栿
fu	3	府腑俯甫斧俘抚釜腐辅
fu	5	付赋傅咐赴父附驸富副妇负缚复腹覆
tu	1	都督
tu	2	独读牍犊毒
tu	3	堵赌笃
tu	5	肚妒杜度渡镀
tʰu	1	突秃
tʰu	2	徒屠途涂图
tʰu	3	土吐(~痰)
tʰu	5	吐(呕~)兔
lu	2	庐奴卢炉芦鸬陆绿录如儒肉
lu	3	努鲁橹虏卤汝乳孺辱
