ɿ
ts [45]知之芝资姿兹咨脂枝支肢跐(擦)栀(∽子花)蜘(∽蛛)滋 [21]直汁值织职殖植只(量词)侄质置执[42]子只滓止址趾姊指旨纸紫[13]自字痔治志秩(文/新，~序)痣巳(辰~)致制(∽片)稚至翅(鸡~膀)智这(白)
tsʰ [45]痴摛(~脚动手)差(参∽)[21]尺齿瓷糍(∽粑)迟池驰雌喫(~水果)吃秩(守∽序)慈磁辞词赤祠(∽堂)持[42]耻此[13]次制(∽作)赐刺伺(∽候)柿(∽花)翅(文/新)
s [45]私思丝司诗师狮尸施撕虱(又，∽子)[21]十什(∽么)湿食识适释石实失室时匙[42]死屎始使史[13]是四式世氏饰势誓逝似巳(辰~)寺饲士柿(∽子)事市试侍肆示视
z[21]日
i
p [45]逼(∽走)憋[21]笔毕必壁碧笔滗(淘完米要把谷子壳壳~了)逼(∽走)鼻(~子)别(区∽，离∽)[42]比彼(~此)鄙(新，文，∽视)[13]币蔽弊被(∽打，∽子)毙闭(关∽)备(准~)避臂(文/新，手∽)泌(分∽)
pʰ [45]屄(女阴)[21]皮鼻(∽子，鼻涕)匹琵痹(麻∽大意)枇疲脾撇(老，∽捺)劈(∽柴)[42]鄙(∽视)彼(∽此)[13]屁
m [45]眯咪[21]谜迷(~信)眉(~毛)密蜜灭(~火)篾(∽条)[42]米[13]沕(打∽头)
t [45]爹低[21]敌的(目∽)滴笛敌叠踢(∽脚，疑为蹢)蝶碟跌帖得 [42]底抵[13]弟帝第递地隶(奴∽)
tʰ[45]梯 [21]提题蹄屉踢(∽足球)堤铁(∽丝)贴帖 [42]体[13]替剃
n[45]的躧(踩踏)[21]泥立粒力逆历犁栗谊(友∽)厘疑(∽问)梨尼率(效∽)离律(法∽)璃聂猎业列烈捏[42]你礼李里理[13]利励莉丽例厉议(建∽)艺(∽术)义(∽务)议(∽会)吝(∽啬)腻荔
tɕ[45]鸡脐(肚∽眼)几(∽乎)机讥饥基肌[21]极集激吸(呼∽)及急级给(又，供∽)即积脊籍绩击疾吉洁(∽白)接捷劫杰(~出)截结(∽束) 橘(老)脐(∽带)[42]几(∽个)挤(拥∽)己纪(∽律)姐起(坐∽不如躺∽)[13]记祭季际济剂计继既忌寄妓技借
tɕʰ[45]妻溪(玉∽河)欺车喫(吃，∽饭)吃(白，∽饭)期[21]七齐漆其棋旗乞奇畦骑脐(文，肚∽)戚切[42]启起祈且扯[13]气汽器弃去(白，来∽)契砌
ɕ[45]西些希稀嬉医牺赊(~帐)[21]习吸袭息熄媳惜席析锡悉协胁携斜邪蛇(抓∽)徙[42]洗喜写舍(~得)[13]戏细谢系(∽鞋带，联∽)泻卸射(辐∽)社(公∽)泄(∽露)
Ø [45]衣依医[21]一乙逸遗姨夷移谊(友∽)蚁爷怡宜(新)仪(新)疑(新)译液(老，输∽)叶页[42]椅以已里(∽头)也野惹(∽祸)[13]异忆亿意夜易义(新)议(新)艺(新)
k [45]给
uᶹ
p [45]咘(拟声词，常指放屁声)□(光∽∽，光头) [21]不 [42]补 [13]布怖步部卜(萝∽)
pʰ [45]铺(∽设)[21]朴扑仆瀑菩蒲[42]普谱捕(老，又)[13]铺(床∽)
m [21]牟(姓)目牧木模(∽子)[42]母牡(新派)拇[13]幕(新派)暮(新派)慕(新派)墓(新派)募(新派)
f [45]夫呼肤敷傅俘[21]胡福服幅复腹幅伏湖狐佛(仿∽，∽像)壶符袱覆扶芙核(果∽)浮(新/文)腐(又，豆∽)[42]虎浒府甫俯斧腐辅抚[13]父户互护付赋附赴妇负富副
v [45]污乌巫诬屋(白，你∽)[21]吴屋无物勿[42]五伍午舞武捂鹉[13]雾误悟恶(可∽)务
t [45]都(∽城，∽是)[21]毒督笃独读□(强硬要求)厾(东西的底部) [42]堵赌肚(猪∽)朵(花骨∽)[13]度渡肚(腹∽)杜妒
tʰ [21]图徒屠途涂突[42]土吐[13]兔
n [45]噜(光∽∽)[21]奴六绿(∽色)陆鹿炉芦卢庐驴(∽子)律(法∽)录禄[42]努鲁卤[13]路怒赂露鹭
ts [45]猪租诸蛛朱株珠[21]竹烛筑族(新派)足(新派)镯(手∽)触(接∽)卒(新派)[42]祖组阻煮主[13]住做(∽事情)著助柱注坠(耳∽)
tsʰ [45]租初[21]出蓄(∽牲)储锄束(结∽)处(到∽)厨促 [42]楚础处(相∽)拄[13]醋处(∽所)措
s [45]书苏枢酥梳蔬疏舒抒输[21]叔熟属赎(救∽)淑速(新派)俗(新派)宿(新派)[42]暑鼠数(动词)[13]树素诉数(名词)竖漱塑
z [21]肉入如擩(塞，∽进)[42]乳
k [45]姑孤跍(蹲之意)[21]谷骨 [42]古估牯(黄∽：黄牛)股鼓[13]故固雇顾
kʰ [45]枯箍 [21]哭 [42]苦 [13]库裤
y
n  [42]女屡(新)履(新)缕(丝∽)[13]虑(新)滤(新)
tɕ [45]居车(∽马)拘驹锥(白，∽针)[21]绝厥噘掘决诀倔[42]举挤(白，打∽)[13]句巨拒柜(白)距据锯聚具剧
tɕʰ[45]区蛆驱黢(黑∽∽)趋(∽势)[21]茄缺瘸渠[42]取[13]趣去(∽皮，来∽，文)
ɕ [45]需墟虚嘘须绥(∽阳，地名)靴虽(~然)[21]徐屑薛雪血穴恤削[42]许[13]绪(情~)叙(∽述)絮(柳~)序(~言)隧(~洞)婿(新，女~)
k [45]居(老/乡)拘(老/乡)驹(老/乡)[13]具(老/乡)俱(老/乡)据(老/乡)句(老/乡)聚(老/乡)巨(老/乡)拒(老/乡)距(老/乡)锯(老/乡)剧(老/乡)
kʰ [45]区(老/乡) 蛆(老/乡)[42]取(老/乡)[13]去(老/乡)趣(老/乡)
Ø   [45]迂淤□(~膀子)[21]鱼余愚虞娱于渝愉悦阅月越[42]雨语宇羽哕(老，又)[13]玉誉预遇寓芋喻(比~)裕(富~)
ɭ
Ø   [21]儿而[42]耳饵尔[13]二贰
a
p [45]巴芭(~蕉)疤杷爬(白)[21]爸八[42]把[13]坝霸罢
pʰ [45]□(~耳朵)琶泡(一~尿，即“脬”)[21]爬耙拔(~草)[42]趴(萎摩不振的样子)[13]怕帕
m [45]妈马(~虎)[21]麻蟆(蛤~)抹[42]码马(~虎，~儿)[13]骂
f [21]法发罚乏
t  [45]□(滴滴~~)□(~门：房屋大门前的地方)[21]达答(~应)搭跶(~一跤，把碗∽烂了)鞑(女性扎的头发)[42]打[13]大
tʰ [45]他她它[21]塔塌踏[42]嗒(拟声词，形容东西掉地上的声音)
n [45]拉垃娜[21]拿辣腊蜡纳 [42]哪 [13]那(~么多人)
ts  [45]渣蔗(又)奓 [21]杂扎眨闸炸(用油~)札咂(嘱咐，~咐)[42]蔗(又)鲊(∽肉，一种腌制肉食)苴(粗劣，不精致)[13]诈蔗(又)榨(∽油)炸(∽弹)
tsʰ [45]叉杈差(∽别)[21]茶搽查察擦插[42]嚓衩(∽∽裤，小孩子穿的开裆裤；这衣服越穿越大，得个∽口口)[13]岔
