#osfans整理
#調值：[1]31、[2]213、[3]443、[5]35、[7]4
#-白讀、=文讀、?待考

#ɿ
ts	[1]知蜘支枝肢{～體}梔{～子花}資姿咨諮脂茲滋輜淄之芝孜齜[2]吱{象聲詞：拉二胡子——～咕～（自顧自）}[3]紫紙姊旨指{～示}滓止趾址子仔籽梓[5]滯制製智雉自致緻稚至寺字=置治志痣誌摯翅{～膀、隴～（地名）}技+{雜～}
tsʰ	[1]差{參～}眵{眼～：眼屎}癡嗤字-{硬幣有字的一面}雌牸[2]池弛匙{鑰～}瓷餈遲茨慈磁餈{～粑}辭詞祠持馳豉{豆～}治{～魚}㓾{～魚}漦{沫～～：沫子很多的样子}[3]此侈恥齒[5]疵刺痔{～瘡}次伺廁滯-{剩：～飯碗}賜
s	[1]斯廝撕施是-私俬師獅尸屍司絲思詩飼事-侈市-{門～}侍-[2]時蒔鰣弛-[3]豕死矢屎使史駛始[5]寺=世勢誓逝是=氏四肆示視嗜似祀巳士仕柿俟市=嗣事=試侍=飼駟泗

#iᶽ
p	[1]屄{女性生殖器}𡚦{屄}[3]彼俾鄙比=秕[5]蔽敝斃弊閉箅祕泌庇秘
pʰ	[1]坯披批篦{～子}[2]皮疲脾{～家：脾氣}琵[3]痹{麻～}妣胚丕邳痞脾{肝～}擗{～甘蔗}㱟{～甘蔗}[5]屁
tɕ	[1]低雞稽飢饑肌基幾{～乎}機譏薺{～菜子}姬檵{枸～}[3]底=抵牴擠濟幾几{茶～}己蟣紀{～律}[5]祭際帝第劑計繼繫{～鞋帶子}技妓寄地=冀紀{年～}記忌=既季弟={～兄}娣暨鯚{～花魚}鱖+{～花魚}罽{～花魚}
tɕʰ	[1]蹊{蹺～}梯妻棲地-欺期弟-{兄～}洎{來不～（來不及）；喫不～（喫不完）}暨{來不～（來不及）；喫不～（喫不完）}忌-{～嘴}溪+[2]堤題提蹄啼齊臍薺{荸～}溪畦奇騎岐祁其棋旗祈頎麒[3]體啓砌企起豈杞[5]替涕剃器棄氣汽遞屜嚏
ɕ	[1]西犀犧兮嬉熙希稀唏圾+{垃～}些+{好～了}[2]攜[3]洗璽徙喜蟢{～～蛛：蜘蛛}[5]細系係繫戲
