#a							
t	[1]丝诗尸施[2]始时匙[3]死[4]氏是豉{豆～}[5]四世扇势[9]点{训，1，差～囝}视□{～囝： 表示少量}□{闪光}						
n	[2]尼呢泥妮[3]拟女						
l	[1]隶[2]离篱璃厘梨旅吕铝[3]李里{文}理鲤礼[4]厉利{文，吉～}[5]丽{1，美～}励滤[9]虑□{风把物体掀起}攦{风把物体掀起}立丽{2，人名}						
ts	[1]资知{文}芝{灵～}支{文，～持}枝{荔～}□{女性生殖器}[2]钱脐{肚～}痔[3]子紫姊指{文，～挥}止址[4]自治折制舐{舔}舌已[5]煎{1，～鱼}箭济{1，经～}剂稚致至置试□{nɔ45～：指人行为神经兮兮}[9]接{白，～住}际济{2，人名：～公}□{男性生殖器}						
s	[1]司私需须{1，必～}鲜{白，海～}鳃腮夕饲师狮舒{1，～服}[2]雌慈齐{文}瓷磁徐寺祠词辞驰池持[3]取史齿处{～理}[4]事士仕市[5]趣刺次思{意～}肆柿试[9]绪						
k	[1]支{白，量词}机肌饥已{1,自～}基居几{2,～乎}[2]妗{舅母}旗棋舷{旁边}[3]举{1,～例}[4]俱据具惧忌几{1,茶～}[5]绩{1，～效}痣已{2，天干第六位}记纪见计[9]继妓渠剧距技□{㖹～～：吹口哨}						
x	[1]天欺□{倾斜}㩻{倾斜}区驱[2]苔{白，青～}哭{训“啼”}啼奇期其[3]体起企[5]器气{文，～人}[9]剃铁乞缺{～碗：碗上有缺口}䍉{～碗：碗上有缺口}						
ŋ	[2]疑仪[4]系{1，关系}义{1}[9]艺义{2，人名}蚁{文，蚂～}						
h	[1]虚希牺[2]年[3]喜禧[4]系{2，鞋～耳}[5]戏[9]系{3，联～}						
Ø	[1]伊他{训“伊”}医[2]圆{白}噫{惊}异姨{1，～母}[3]椅[5]意[9]亿姨{2，阿～}						
z	[1]二{第～}[2]娱宜芋宇余[3]已以[4]遇易{容～}[5]输{1,运～}愉[9]玉						
#ia							
ɓ	[1]兵[3]饼[9]壁臂璧						
m	[1]命{白，生～}[2]名						
ɗ	[1]定{白，决～}[2]庭{白}[3]鼎{1,锅}[9]摘						
t	[1]射声赊[2]城斜[3]写舍{～得}[4]谢席{1,主～}[5]舍{邻～}[9]锡□{铁桶}						
n	[1]□{摇篮}						
l	[3]领岭[4]搦{捉、抓}掠{训“搦”捉、抓}						
ts	[1]遮[2]情成{白，做～}[3]䭕{淡}淡{训“䭕”}[4]食吃{训“食”}[5]蔗正{1，～月}[9]只隻						
s	[1]车{2，～辆}瞎[3]请[4]勺[9]赤{1}						
k	[1]惊{白，害怕}[2]行{～为}[3]囝仔{训“囝”}[4]屐[5]寄驾镜[9]夹						
x	[1]厅听徛{竖}竖{训“徛”}[2]骑[4]住{训“徛”}徛{住，立}[5]□{疼痛}[9]卸{训“拆”}析{俗}拆						
h	[1]兄[4]额{白，～头}蚁{白，白～}瓦[9]厦押□{掀起}						
Ø	[1]也□{～种：撒种}[2]霞赢营{白，～长}椰[3]野{白，心～}[4]蝶□{～风：扇风}						
z	[3]惹雅						
#u							
ɓ	[1]孵[2]壶[3]布{文，颁～}怖[4]部妇{2，新～：媳妇}[9]埠阜						
pʰ	[1]肤铺{1，～床}夫[2]谱甫葡普俘扶芙辅浮蒲符{1，文，姓}[3]府俯腑腐{文}[4]付妇{1，～女}附负[5]富副						
m	[2]抚模{～范}[4]务雾[5]募慕幕						
b	[3]武鹉[4]戊[9]□{量词，聚集成堆的物品或成群的人}垺{量词，聚集成堆的物品或成群的人}□{吻}吻{训}□{发芽}□{甜～：一种水果}						
ɗ	[1]都{1，首～}猪箸{筷子}[2]堵赌屠厨橱[5]妒[9]杜{姓}度{文，～量}渡镀						
t	[1]株蛛诛诸朱珠书字输{2，～赢}[2]薯蜍[3]主煮秫{～米：糯米}[5]注						
n	[4]怒[5]努						
l	[1]□{捞起}[2]儿尔驴卢芦虏耳{木～}[3]汝你{训“汝”}鲁而[4]卤□{淀粉调成的汁}[5]□{贪吃}[9]露{文，人名}□{象声词}噜{象声词}						
ts	[2]组[9]□{象声词，呼鸡声}喌{象声词，呼鸡声}						
s	[1]苏{文}蔬疏舒{2，姓}[2]除[5]厝{屋}诉[9]叔淑						
k	[1]车{1，象棋棋子名}估姑{文，～娘}菇孤龟枯舅旧[2]□{驼背}痀{驼背}□{用力挤}[3]股举{2，～人}久[5]固顾故锯句[9]□{摔倒}□{帮派头目}						
x	[2]图徒途涂锄{锄头}[4]凸[5]去						
h	[1]烌{草～}[2]牛渔鱼胡蝴糊{文}[3]许{文，～愿}浒[4]护{保～}户{文，～部}						
Ø	[1]腐{白，豆～}诬巫乎乌{文，～纱帽}污[4]□{在}在{训}伫{在}有						
#ai							
ɓ	[1]败{坏了}[2]爿摆排牌[3]板{白，黑～}反{白，翻过来}[4]败[5]拜[9]跛{～骹：瘸腿}						
pʰ	[5]派						
m	[3]□{母亲}母{训，～亲}姆{俗}拇{俗}[5]示{训}□{示，～伊：教他}[9]脉{2，～动}麦{文，姓}迈						
b	[2]眉媚楣						
ɗ	[1]橂{《集韵》堂练切，木理坚密也}[2]坮{埋}□{埋}[3]□{液体里下沉的杂质}滓{液体里下沉的杂质}[4]待代{1，朝～}[9]贷{代2，～表}逮殆						
t	[1]西先{白}知{白}[2]前{1，面～}[3]驶使{～用}屎[4]□{～水：把盆里的水放到火上烧}[5]戴{文，爱～}栽载在						
n	[1]奶[4]耐□{凹}凹{训}[9]奈						
l	[1]利{白，～息}[2]来[3]荔[4]内{训“里”}里{白，～面}[9]赖癞						
ts	[1]灾斋{文}[4]闸{训，～门}[5]再						
s	[1]千猜[2]才{1，人～}财材蚕裁豺[3]采彩睬踩才{2，地名：三～}筅{拂去}[5]菜[9]赛						
k	[1]佳该肩[2]个{量词}[3]拣{选择}[5]界戒{2，～指}械[9]届介钙尬						
x	[1]胎筛{米～}[2]台抬苔{文}凯孩治{宰杀}[3]□{吃}喫{训}吃{训}[5]态太{1，～子}概溉慨[9]泰太{2，老～婆}						
ŋ	[1]碍[2]捱{～夜：熬夜}[5]艾						
h	[2]蔼[3]眼{龙～}海[4]害亥						
Ø	[1]哀埃挨唉[2]闲[5]爱						
z	[2]涯{天～海角}崖						
#ɔi							
ɓ	[1]杯悲碑卑飞{白}[2]赔[4]□{把，拿}倍[5]贝{2，宝～}辈背[9]八發{交配}肏{交配}						
pʰ	[1]批[2]皮培陪[4]被{2，～子}[5]配{菜肴}						
m	[2]糜{饭}[9]妹						
b	[1]卖[2]煤媒梅[3]买尾						
ɗ	[1]低第[2]题蹄[3]底[4]递{传～}[5]□{撒娇}						
t	[1]□{多}多{训}[2]齐{白}[3]洗[4]截{切}[5]细小{训“细”}税[9]节{1，过～}雪						
n	[9]□{用手指取食物}						
l	[1]例[2]犁黎[4]笠{草帽}						
s	[1]衰[5]砌粞{大米舂成的米粉}[9]啜{～酒：喝酒}						
k	[1]瓜鸡街县[3]改果裹解[5]过挂{白，～起来}[9]□{垢}						
x	[1]溪[2]提[5]替块快喫{～骨：啃骨头}[9]缺{～牙}瞌{～目：睡觉}□{～目：睡觉}						
h	[1]花灰{石～}[2]横[3]火伙[4]月蟹[5]岁{白}化货秽[9]血						
Ø	[1]□{～门：推门}推{训，～门}画划[2]鞋[3]矮[4]解会{训“解”，～不～}[5]秽{～衫：弄脏衣服}						
#au							
ɓ	[1]煲包胞傅{姓}步[2]堡雹符{2，白，画～}[3]保补脯斧釜[4]爆暴瀑[5]布{白，～鞋}						
pʰ	[1]剖[2]刨袍否[4]簿[5]泡铺{2，店～}鲍炮兔						
m	[1]墓[2]茅矛毛{文}摸谋[3]某亩卯[4]貌冒舞[9]帽茂贸						
ɗ	[1]痘兜都{2，～是}豆脰{颈}度{白，角～}逗[2]岛[3]斗{1，北～}祷捣抖倒{2，～车}导肚[4]道盗[5]斗{2，～争}[9]稻						
t	[1]叨租苏{白}□{酒～}[3]走跑枣祖[4]造[5]灶凑扫嗽						
n	[2]奴[3]恼脑[4]闹扭						
l	[1]露{白}漏{1，～雨}路捞[2]劳唠牢留流{白}刘楼炉[3]老{1，～弟}[4]老{2，～师}[5]漏{2，～油}[9]□{～生：花生}						
s	[1]操粗超初{白，～一}抄[2]曹吵愁酬[3]草[5]醋燥[9]糙少						
k	[1]姑{白，～妈}糕膏高勾沟钩[2]黏糊猴[3]古鼓苟狗九韭[4]厚{白}[5]购构够雇遘{到}□{到了}[9]□{发霉}						
x	[1]偷滔蹈涛箍{圈}圈{训“箍”}[2]土淘陶头投逃萄桃{文}口{1，门～}□{～蜞：水蛭}[3]□{把包著或卷著的东西打开}敨{把包著或卷著的东西打开}讨{文，～论}口{2，量词，四～人}苦考烤拷许{白，姓}[5]透吐库裤敲数{训“敲”，～数}[9]靠耗铐□{象声词，～～：吃较硬的东西发出清脆的声音}						
ŋ	[1]误[2]吴熬嗷{唠叨}□{唠叨}[4]五伍午傲						
h	[2]豪毫[3]虎[4]户{白，～口}雨[5]吐好{2，爱～}[9]後{文，人名}厚{文}号{文，～召}						
Ø	[1]欧乌{白，～云：黑云}芋[2]喉[3]偶藕呕怄{～气}[4]後{白，落～}[5]沤{久浸水中}[9]奥澳懊袄						
z	[2]饶姚						
#ua							
ɓ	[1]般{白，一～}[2]搬盘[3]粄{用米粉做成的食品}[4]跋{跌倒，～钱：博钱}□{～衫：衣服用水洗一遍}[5]半[9]拨钵泼{白，～水}						
pʰ	[4]伴[5]破						
m	[1]□{披}披{训}[2]麻{白，芝～}瞒鰻[3]满						
b	[2]磨						
ɗ	[1]大[4]懒惰{训“懒”}[5]带戴{～手镯}						
t	[1]沙{白，～子}山汕煎{煮水}[2]蛇[3]籼{～米}纸移{训“徙”}徙{移动}[5]伞散线[9]撒杀						
n	[1]烂{白，破～}□{耍赖}[3]□{揉}揉{训}[4]澜{唾液}[5]僆{未成年的母鸡}						
l	[2]拦栏[4]辣						
s	[1]□{带领，娶}娶{训}[3]□{歪斜}歪{训}耍[4][5]蔡续{1，手～}闩[9]搓{训}擦刷						
k	[1]肝官棺汗[2]寒{白，～寒}[3]赶[4]□{怀孕}[5]盖{～子}旰{一～：半天}挂{文}[9]割葛{～藤}刮						
x	[1]拖科夸垮缓[5]炭课[9]渴跨阔宽{训“阔”}						
h	[1]外华岸{田埂}垾{田埂}[2]鼾和[3]我[4]祸						
Ø	[1]换[3]碗倚{～墙：靠墙}[4]偌{程度副词，多少}活[5]案晏{迟}						
z	[4]热{白，天～}						
#iau							
ɓ	[1]标彪镖[3]表{2，～面}婊						
pʰ	[1]漂{1，～亮}飘[2]瓢嫖[3]漂{2，～白}						
m	[2]苗{文，～族}描瞄[3]渺藐[9]秒妙						
ɗ	[2]条橱寮{训“橱“，鸡～}[4]凋雕调{1，～动}[5]吊[9]掉						
t	[1]刁悄俏肖消宵销萧箫笛{训“萧”}稍[5]数{～字}						
n	[5]皱蔫{训“皱”}[9]□{小}孧{小}						
l	[1]料撩[2]辽疗聊燎僚瞭[3]了潦[9]廖						
ts	[1]貂焦{2}礁召招昭[3]鸟[5]照{文}[9]兆						
s	[1]搜[2]朝潮[3]小{文，～姐}[5]臭						
k	[1]交狡郊娇胶饺[3]剿骄绞缴搅{文，～：吵闹}[5]较						
x	[1]挑馊□{弯曲}[2]调{2，～整}侨[3]矫巧乔[4]柱[5]窍跤						
h	[4]校效[5]孝						
Ø	[1]幺一{训“幺”}妖邀要{文，～求}[5]要2{重～}						
z	[2]绕晓姣{风骚}谣摇姚[3]扰[9]酵						
#uai							
s	[1]甩[5]帅{1，人名}[9]帅{2，～哥}						
k	[1]乖[2]悬高{训“悬”}[3]拐[5]怪						
h	[1]坏[2]怀						
Ø	[1]歪						
#iu							
m	[9]□{象声词}						
ɗ	[2]绸[4]稻粙{水稻}						
t	[1]丢岫{巢}修梳收[3]守[4]兽寿受授[5]秀绣袖						
n	[3]纽						
l	[2]流{文}榴琉						
ts	[1]稠周州洲舟[3]酒帚[4]即就[5]蛀{～牙}[9]宙						
s	[1]秋须{2，胡～}树瞅[2]仇[3]手丑{1，地支第二位}鼠[9]抽□{吮吸}						
k	[1]纠[4]究[5]救[9]灸□{打～：打台球}						
x	[1]丘邱抽{发抖}[2]囚球求[9]跳						
h	[1]休优						
Ø	[2]油[3]酉[5]幼						
z	[2]邮尤游由鱿犹□{～讲话：乱说话}[3]友[4]又右佑						
#ui							
ɓ	[1]吠{犬～}饭{干饭}[2]肥{胖}[3]本{白， 一～书}[5]沸痱{～子}[9]贝{1}□{阿～：称呼妈妈的弟弟}						
pʰ	[1]非飞{文，人名}菲妃翡[3]匪斐[5]费废屁呸{1，～口水}配佩[9]呸{2，叹词}						
m	[1]问[2]危门[3]美每						
ɗ	[3]转{1，回}回{训“转”}[4]断{白，割～}[5]兑对顿{白，一～饭}[9]队						
t	[1]酸砖[3]水[4]罪[5]醉算{白，计 ～}						
n	[3]软[4]卵蛋{训“卵”}[9]□{低头弯腰进入}						
l	[1]乱[2]雷擂[3]累{1，积～}蕾垒[4]类累{2，连～}						
ts	[1]追						
s	[1]村崔催吹炊[2]髓随隋垂[5]喙{嘴}[9]脆翠碎岁{文，万～}						
k	[1]规光{白}关{白，～门}[3]鬼诡几{2，～个}[4]跪柜[5]桂贵癸{天干第十位}季						
x	[1]梯开亏[2]锤魁葵[3]腿[5]退褪汽气{白，空～}						
h	[1]辉灰{文}[2]园[3]悔[4]汇会{1，开～}远{白}[5]慧[9]会{2，～计}绘						
Ø	[1]薇微威□{杂草茂盛}[2]黄围为[3]委伟䘼{袖子}[4]位胃[5]沛肺□{恶心}[9]卫喂谓						
z	[9]锐瑞						
#an							
ɓ	[1]班斑扳颁般{文，～配}[2]便{1，～宜}瓶{陶瓷或金属制成的容器}[3]版板{文，死～}□{笨}[4]扮办瓣贩						
pʰ	[1]攀潘[2]凡梵烦[3]返反{文，正～}[4]犯范[5]盼叛泛						
m	[1]慢蔓[2]蛮[3]挽{1，拉扯}[5]馒[9]曼漫						
b	[1]万						
ɗ	[1]单丹耽儋{地名，～州}钉{1，名词,～子}[2]陈{白}澹{湿}□{湿}[3]等[4]但淡弹{1，子～}□{稀烂的泥土}[5]叮钉{2，动词}订{1，～书机}旦诞						
t	[1]三{2，地名：～才}□{生锈}锈{训}[2]□{碟子}碟{训，～子}[3]斩㾪瘦{训}产[4]站						
n	[2]男南难{1，～题}[3]腩[4]难{2，灾～}□{～来～好：越来越好}[5]□{～具：玩具}						
l	[1]□{绳索}[2]鳞{鱼～}兰栏蓝篮{文}□{头～：头屑}[3]览缆揽榄懒[4]□{～脬仁：睾丸}膦{～脬仁：睾丸}[9]滥烂{文，～漫}						
ts	[5]赞						
s	[1]餐珊参删[2]塍{田}田{训}[3]惨残缠铲陕闪{文，～电}						
k	[1]干{1，鱼～}奸间监{1，～狱}甘艰[2]含{白，～糖}[3]感橄[5]干{2，～部}监{2，太～}鉴						
x	[1]贪探盛{训“探”，～饭}牵[2]坦坛谈痰谭潭弹{2，～琴}[3]斫砍坎[5]探趁{1，赚}□{上～：上坡}						
ŋ	[2]岩颜[3]□{蜀～厝：一间房子}[4]岸[9]□{合适}啱{合适}						
h	[2]函涵韩寒{文，～假}含{文，包～}[4]焊限[5]叹汉喊						
Ø	[1]安庵鹤[3]饮{米汤}[5]暗按						
#ɔŋ							
ɓ	[2]磅□{柚子}[4]□{抱}抱{训}[9]泵						
pʰ	[1]枫风{文，～光}丰锋峰[2]捧逢蓬篷缝朋鹏棚{文}彭膨[4]俸□{象声词，爆竹声}嘣{象声词，爆竹声}凤[5]讽碰{撞}芒{～果}□{食物较松软}[9]奉棒						
m	[1]蒙{1，～题：随便选一个答案}□{出～：疾病,身上长水泡}[2]蒙{2，内～古、模糊}□{模糊}朦盟萌[3]猛蜢[9]孟濛{雨～～：形容雨水细小}						
ɗ	[1]冬{文，人名}东{文，人名}[3]董[4]栋{1，一～}洞[5]栋{2，～梁}[9]冻□{凸起}						
t	[1]宗综松{～树}讼忠中{～间}终[3]总[4]诵[5]纵宋						
n	[2]农浓[3]□{训，阿～：对小孩爱称}侬{训，阿～：对小孩爱称}						
l	[1]□{破的地方}[2]隆陇龙{文，姓}轰[3]拢						
s	[1]聪囱匆松{文，～紧}充冲[2]重{2，～复}怂从[3]崇						
k	[1]恭{1，～房：厕所}宫躬攻公{1，～平}[3]讲龚拱[4]共{文，一～}拱供恭{2，～喜}[5]贡[9]公{阿～：爷爷}汞□{饭～：饭团}□{～出：凸出}						
x	[1]通[2]童[3]统恐孔筒[5]控						
h	[1]烘{1，热～～}[2]巩虹洪哄宏弘鸿衡恒						
Ø	[1]翁						
z	[2]容蓉熔溶榕荣融绒茸营{文，～养}[3]永勇[4]用[9]泳						
#iɛn							
ɗ	[1]砧[2]甜[3]点{三～}[4]垫[5]店[9]□{打盹}						
t	[2]佃[3]闪{～开：避开}						
n	[1]念{1，～经}[2]□{跟随}[4]念{2，纪～}						
ts	[1]尖煎{2，～袋：用糯米制作的油炸食品}针[4]暂[5]占						
s	[1]签迁忏纤						
k	[2]咸[3]简检俭减[4]俭{节约}[5]剑						
x	[1]添兼[2]沉钳[5]欠						
ŋ	[2]研严沿[4]验						
h	[2]嫌[3]险[5]□{叫喊}						
z	[1]炎[2]焰[3]染[5]淹						
Ø	[1]阉腌[2]盐[4]□{～目：眨眼}[5]厌						
#iaŋ							
pʰ	[4]□{象声词，枪声}砰{象声词，枪声}						
ɗ	[2]层						
t	[1]相{1，文，～干}双伤商[2]常详[3]尝享[4]象{文，现～}像[9]相{2，文，～公尚}						
n	[1]嬢{妓女}[2]娘{文}						
l	[2]良凉{文，冲～}量{1，文，商～}龙{白}[4]谅量{2，重～}[9]亮						
ts	[1]将{文，～军}张{文}盅{杯子}章钟舂[3]长{2，～辈}掌{文，～握}肿[5]种涨众[9]蒋桨奖匠丈胀账帐{文，～篷障}						
s	[1]□{～衫裤：穿衣服}[2]祥翔长{1，文，～城}[3]厂[4]上{4，文，～海}[5]擤□{漂亮}[9]橡						
k	[1]弓姜{文}江疆僵[2]穷贫{训“穷”}[5]降						
x	[1]窗[2]强{1，～调}[3]强{2，勉～}[9]筐{白}□{掙扎}						
h	[1]胸香{文，～港}[3]享响[5]向{文}						
z	[2]洋{文}阳杨{文}扬疡[3]养氧[4]让[9]壤						
Ø	[1]央{文}殃[5]映						
#uaŋ							
t	[1]桩庄装{文，～货}[4]状[9]壮						
s	[1]霜[3]闯爽[9]串						
k	[1]光{文}[3]广[9]逛						
x	[2]狂[5]旷况扩[9]矿{文}框眶						
h	[1]风{白}荒谎慌{1，～忙}[2]慌{2，心～}[9]晃						
Ø	[1]汪[2]皇蝗簧王[3]枉往[4]望{文，希～}[9]旺						
#un							
ɓ	[1]奔分{1，～开}[2]㖹{吹}[3]本{文，～科}[4]笨[5]粪						
pʰ	[1]吩芬纷[2]坟盆[4]愤份[5]奋忿喷{溅}						
b	[2]文纹闻[5]未{訓，~来：沒來}□{~來:沒來}						
m	[1]闷[9]簸{～箕}						
ɗ	[1]敦墩钝[2]遁唇[4]炖[5]□{用力踢}扽{用力踢}[9]顿{文，停～}屯吨盾						
t	[1]尊遵孙蹲[2]沌前{2,～年}询旬巡循阵{白，一～雨}船纯[3]损笋准[4]顺[5]蒜震{顫抖}颤{訓，颤抖}[9]俊						
n	[1]韧[3]忍[4]嫩						
l	[2]轮沦仑伦论{1，～语}[4]论{2，议～}						
s	[1]春深{2，水～}伸[2]荐存[3]耻{训“蠢”}丑{训“蠢”}蠢[4]□{把食物放水里煮}[5]寸衬称						
k	[1]军均君[2]裙群[3]滚卷{2，～起来}[5]棍□{～钱：骗钱}						
h	[1]分{2，～数}婚昏[2]魂痕云{白，白～}[3]粉[4]恨[5]训						
z	[1]壬[2]云{文，姓}匀[4]闰任运[9]润韵						
Ø	[1]温瘟晕[3]稳[5]揾{～水：沾水}						
#uan							
pʰ	[1]番{1,三～五次}[2]繁[5]绊判藩						
ɗ	[1]端[4]段[5]锻断{文，判～}						
t	[1]宣专[2]转{2,～头}[3]选转{3,～班}[4]传{1，～记}						
n	[3]暖						
l	[2]鸾						
s	[1]川[2]全泉传{2，流～}[9]算{文}						
k	[1]观关{文，机～}□{～糜：把饭送入嘴}[3]管馆[5]贯惯灌罐[9]冠						
x	[1]宽{文}[2]团[3]款						
h	[1]番翻欢[2]还环						
z	[2]元原源丸完袁援员圆{文，人名}缘[4]愿皖院远{文，永～}						
Ø	[1]弯湾[2]顽[3]挽{2，～救}[5]怨						
#iɔ							
ɓ	[3]表{1，手～}						
pʰ	[5]票						
b	[1]庙[2]苗{白，禾～}						
ɗ	[1]张{白，量词}[2]场{广～}偿[4]着{3，对}[5]钓帐{白，蚊～}□{白～：一种皮肤病}						
t	[1]箱厢相{1，白，互～}烧[2]偿疡{粘液}[4]想[5]相{2，白，～片}						
n	[2]娘{白，新～}						
l	[2]量{1，白}粮梁粱凉{白，清补～}						
ts	[1]椒上{1，白，～面}[3]掌{白，巴～}少[4]痒石上{2，～楼}[5]酱浆将{白，大～}照{白}[9]借灼{烤}						
s	[1]枪昌{白，文～}鲳{～鱼}上{3，～水：从井里打水}[2]墙[4]相{象棋棋子名称}象{白，～牙}席{2，凉～}[5]笑唱{白，～戏}[9]尺						
k	[1]姜{白}轿[2]茄桥[5]叫						
x	[9]挈{～柴：捡柴}						
h	[1]□{挑刺出来}香{白，烧～}乡[4]箬叶{训“箬”}页{训“箬”}[5]向{白，方～}						
Ø	[1]邀约{训“邀”}腰样[2]摇{白}羊洋{白}杨{白}[4]药[9]要{1，白，～钱}						
z	[1]尿						
#in							
ɓ	[1]彬宾滨槟[3]禀贬匾扁{2，与圆相对}[4]辩辨辫便{2，方～}[5]变						
pʰ	[1]遍编蝙篇偏[3]品[5]扁{1}骗片						
m	[1]面[2]民眠棉绵[3]闽敏免勉						
