pᴀ	1	巴芭笆疤																																															
pᴀ	2	爸八拔跋钹魃耙																																															
pᴀ	3	把{∽握}																																															
pᴀ	5	罢霸坝灞把{刀∽}																																															
pʰᴀ	1	趴𤆵杷琶																																															
pʰᴀ	2	扒爬钯{钉∽}																																															
pʰᴀ	5	怕帕																																															
mᴀ	1	妈																																															
mᴀ	2	麻抹																																															
mᴀ	3	马玛码																																															
mᴀ	5	骂																																															
fᴀ	1	发{头∽}																																															
fᴀ	2	发{∽炎}乏伐法砝筏罚																																															
vᴀ	2	袜																																															
tᴀ	2	达答搭																																															
tᴀ	3	打																																															
tᴀ	5	大																																															
tʰᴀ	1	他她它耷																																															
tʰᴀ	2	塔踏塌榻獭																																															
nᴀ	2	拿纳衲娜钠呐																																															
nᴀ	3	哪																																															
nᴀ	5	那																																															
lᴀ	1	拉																																															
lᴀ	2	辣腊蜡邋																																															
kᴀ	2	嘎																																															
kᴀ	3	尬																																															
kʰᴀ	1	□{∽∽角角}																																															
kʰᴀ	3	卡{关∽}																																															
kʰᴀ	5	胯																																															
xᴀ	1	哈																																															
xᴀ	5	下{一∽子}																																															
tʂᴀ	1	渣楂喳蚱																																															
tʂᴀ	2	扎闸札眨铡轧炸{油∽}																																															
tʂᴀ	3	拃鲊																																															
tʂᴀ	5	乍诈榨栅炸{～开}																																															
tʂʰᴀ	1	叉杈差{∽点儿}																																															
tʂʰᴀ	2	查察插搽茶																																															
tʂʰᴀ	3	镲																																															
tʂʰᴀ	5	岔诧																																															
ʂᴀ	1	杉沙纱砂鲨莎																																															
ʂᴀ	2	杀刹煞霎																																															
ʂᴀ	3	傻厦{大∽}																																															
ʂᴀ	5	啥																																															
tsᴀ	1	咱																																															
tsᴀ	2	杂咋砸咂																																															
tsʰᴀ	2	擦																																															
sᴀ	1	萨																																															
sᴀ	2	靸																																															
sᴀ	3	洒撒飒																																															
ᴀ	1	啊阿																																															
po	1	波玻菠																																															
po	2	缽拨脖驳博搏剥钹缚泼{活∽}薄{厚∽}																																															
po	3	跛簸																																															
po	5	薄{∽荷}播{∽种}																																															
pʰo	1	坡婆{老～}																																															
pʰo	2	泼{～水}婆{～娘}																																															
pʰo	3	叵剖颇																																															
pʰo	5	破																																															
mo	1	摸嫫摩{∽登}么{什∽}																																															
mo	2	莫膜沫末没{沉∽}馍魔磨{～刀}摩{～托}茉漠寞																																															
mo	3	抹{∽黑}																																															
mo	5	暮幕募慕墓蓦磨																																															
to	1	多																																															
to	2	夺铎																																															
to	3	躲朵																																															
to	5	驮{∽子}舵剁跺垛惰堕																																															
tʰo	1	拖																																															
tʰo	2	驮{马∽}托拓驼脱砣坨沱																																															
tʰo	3	妥椭																																															
no	2	挪诺																																															
no	5	糯懦																																															
lo	1	啰																																															
lo	2	罗啰箩锣络烙洛落骆骡螺逻乐{欢∽}																																															
lo	3	倮裸																																															
lo	5	摞																																															
ko	1	歌哥戈锅																																															
ko	2	国帼郭割葛廓角{牛∽}鸽阁搁各																																															
ko	3	果裹																																															
ko	5	个过																																															
kʰo	1	科柯轲苛棵颗蝌稞坷																																															
kʰo	2	扩渴壳阔磕瞌																																															
kʰo	3	可																																															
kʰo	5	课騍																																															
xo	1	喝																																															
xo	2	何河荷合盒禾和活鹤霍藿貉获或惑壑																																															
xo	3	火伙夥攉																																															
xo	5	贺货祸																																															
tʂo	2	卓桌着酌琢捉茁																																															
tʂʰo	2	戳绰{∽号}																																															
ʂo	2	说勺芍妁铄烁硕朔																																															
ʐo	2	弱若																																															
tso	2	作昨凿																																															
tso	3	左佐																																															
tso	5	坐座做祚																																															
tsʰo	1	搓磋蹉																																															
tsʰo	2	撮拙																																															
tsʰo	5	措错挫锉																																															
so	1	梭唆簑娑																																															
so	2	缩索蟀率{∽领}																																															
so	3	锁唢琐所																																															
o	1	莴窝蜗涡倭屙挝{老∽}阿{∽胶}																																															
o	2	俄蛾鹅娥沃鄂腭鳄谔讹恶{∽心}峨																																															
o	3	我																																															
o	5	卧饿																																															
pɔ̜	2	北白百柏伯帛																																															
pʰɔ̜	2	拍泊迫珀魄																																															
mɔ̜	2	麦墨默脉陌																																															
tɔ̜	2	德得																																															
tɔ̜	5	掉{去∽了}																																															
tʰɔ̜	2	特忑忒																																															
lɔ̜	2	勒肋																																															
lɔ̜	3	了{好∽}																																															
kɔ̜	2	格隔革																																															
kɔ̜	3	给																																															
kʰɔ̜	2	克刻客咳																																															
kʰɔ̜	5	去																																															
xɔ̜	2	黑赫郝骇核{∽查}																																															
tʂɔ̜	1	遮																																															
tʂɔ̜	2	折蛰浙褶哲																																															
tʂɔ̜	3	者赭																																															
tʂɔ̜̜	5	鹧																																															
tʂʰɔ̜	1	车																																															
tʂʰɔ̜	2	拆撤澈彻																																															
tʂʰɔ̜	3	扯																																															
ʂɔ̜	1	奢赊																																															
ʂɔ̜	2	摄涉蛇佘慑虱设折{∽本}																																															
ʂɔ̜	3	舍{∽不得}																																															
ʂɔ̜	5	社赦射麝舍{宿∽}																																															
ʐɔ̜	2	热																																															
ʐɔ̜	3	惹																																															
tsɔ̜	2	则责窄仄翟摘侧																																															
tsʰɔ̜	2	泽择策册测																																															
sɔ̜	2	虱涩塞啬瑟骰																																															
ɔ̜	2	额扼厄轭																																															
tə	1	他-她-它-																																															
nə	1	的-{一甩一甩∽}																																															
nə	5	那-																																															
tsɿ	1	资恣孳锱孜																																															
tsɿ	2	□{∽背：脊背}																																															
tsɿ	3	子仔紫																																															
tsɿ	5	字自																																															
tsʰɿ	1	雌疵																																															
tsʰɿ	2	词慈辞瓷																																															
tsʰɿ	3	此																																															
tsʰɿ	5	次赐																																															
sɿ	1	师狮蛳司私思丝																																															
sɿ	3	死																																															
sɿ	5	事士仕柿四																																															
tʂʅ	1	这{∽点儿}只{一∽}蔗																																															
tʂʅ	2	指{∽头}直织置帜汁掷																																															
tʂʅ	3	止纸指{∽导}只{∽有}																																															
tʂʅ	5	至志这智治致制																																															
tʂʰʅ	1	痴																																															
tʂʰʅ	2	池尺迟吃赤侈驰																																															
tʂʰʅ	3	耻齿{∽轮}																																															
tʂʰʅ	5	斥叱																																															
ʂʅ	1	施诗豉																																															
ʂʅ	2	十时适{∽合}湿																																															
ʂʅ	3	史使驶始																																															
ʂʅ	5	是世适{∽合}市氏视																																															
ʐʅ	2	日																																															
ɚ	2	儿而																																															
ɚ	3	耳洱饵尔迩																																															
ɚ	5	二贰																																															
pae	1	跛																																															
pae	3	摆																																															
pae	5	败拜稗																																															
pʰae	2	排徘牌																																															
pʰae	3	庹																																															
pʰae	5	派湃																																															
mae	2	埋霾																																															
mae	3	买																																															
mae	5	卖迈																																															
tae	1	呆																																															
tae	3	傣歹逮																																															
tae	5	戴代带待怠																																															
tʰae	1	胎苔																																															
tʰae	2	台拾																																															
tʰae	5	太汰态泰																																															
nae	1	奶{∽~}																																															
nae	3	奶{吃∽}乃																																															
nae	5	奈耐萘																																															
lae	2	来莱																																															
lae	5	赖癫籁																																															
tsae	1	灾栽哉																																															
tsae	3	宰崽																																															
tsae	5	在再载																																															
tsʰae	1	猜																																															
tsʰae	2	才财材裁																																															
tsʰae	3	采睬彩踩																																															
tsʰae	5	菜蔡																																															
sae	1	鳃腮塞{∽包袱}																																															
sae	5	赛																																															
tʂae	1	斋																																															
tʂae	5	债寨																																															
tʂʰae	1	差{出∽}钗																																															
tʂʰae	2	豺柴																																															
ʂae	1	筛																																															
ʂae	5	晒																																															
kae	1	该赅皆街阶秸																																															
kae	3	改解																																															
kae	5	介芥疥界戒械诫																																															
kʰae	1	开揩																																															
kʰae	3	楷凯铠																																															
kʰae	5	概慨溉忾																																															
xae	2	孩鞋骸还{∽好}																																															
xae	3	海蟹																																															
xae	5	亥害解{姓∽}懈																																															
