cid	character	initial	final	tone	note
1	多	t	o	45	
2	拖	th	o	45	
3	大	t	a	24	
4	锣	l	o	223	
5	左	ʦ	o	41	
6	歌	k	o	45	
7	个	k	o	223	白读
7	个	k	ə	223	文读
8	可	kh	o	41	
9	鹅	∅	o	223	
10	饿	∅	o	24	
11	河	x	o	223	
12	茄	ʨh	yə	223	
13	破	ph	o	24	
14	婆	ph	o	223	
15	磨	m	o	223	
16	磨	m	o	24	
17	躲	t	o	41	
18	螺	l	o	223	
19	坐	ʦ	o	24	
20	锁	s	o	41	
21	果	k	o	41	
22	过	k	o	24	
23	课	kh	o	24	
24	火	x	o	41	
25	货	x	o	24	
26	祸	x	o	24	
27	靴	ɕ	yə	45	
28	把	p	a	41	
29	爬	ph	a	223	
30	马	m	a	41	
31	骂	m	a	24	
32	茶	ʦh	a	223	
33	沙	s	a	45	
34	假	ʨ	ia	41	
35	嫁	ʨ	ia	24	
36	牙	∅	ia	223	
37	虾	ɕ	ia	45	
38	下	ɕ	ia	24	
39	夏	ɕ	ia	24	
40	哑	∅	a	41	
41	姐	ʨ	iə	41	
42	借	ʨ	iə	24	
43	写	ɕ	iə	41	
44	斜	ɕ	yə	223	
45	谢	ɕ	iə	24	
46	车	ʦh	e	45	
47	蛇	ɕ	ia	223	
48	射	s	e	24	
49	爷	∅	iə	24	
50	野	∅	iə	41	
51	夜	∅	iə	24	
52	瓜	k	ua	45	
53	瓦	∅	ua	41	
54	花	x	ua	45	
55	化	x	ua	24	
56	华	x	ua	223	
57	谱	ph	u	41	
58	布	p	u	24	
59	铺	ph	u	45	
60	簿	p	o	223	
61	步	p	u	24	
62	赌	t	u	41	
63	土	th	u	41	
64	图	th	u	223	
65	杜	t	u	24	
66	奴	l	u	223	
67	路	l	u	24	
68	租	ʦ	u	45	
69	做	ʦ	u	24	
70	错	ʦh	o	24	
71	箍	kh	u	45	
72	古	k	u	41	
73	苦	kh	u	41	
74	裤	kh	u	24	
75	吴	∅	u	223	
76	五	∅	u	41	
77	虎	f	u	41	
78	壶	f	u	223	
79	户	f	u	24	
80	乌	∅	u	45	
81	女	∅	yi	41	
82	吕	∅	yi	41	
83	徐	ɕ	yi	223	
84	猪	ʦ	u	45	
85	除	ʦh	u	223	
86	初	ʦh	u	45	
87	锄	ʦh	u	223	
88	所	s	o	41	
89	书	s	u	45	
90	鼠	s	u	41	
91	如	z	u	223	
92	举	ʨ	yi	41	
93	锯	ʨ	yi	24	
94	去	ʨh	i	24	白读
94	去	ʨh	yi	24	文读
95	渠	ʨh	yi	223	
96	鱼	∅	yi	223	
97	许	ɕ	yi	41	
98	余	∅	yi	223	
99	府	f	u	45	
100	付	f	u	24	
101	父	f	u	24	
102	武	∅	u	41	
103	雾	∅	u	24	
104	取	ʨh	yi	41	
105	柱	ʦ	u	24	
106	住	ʦ	u	24	
107	数	s	u	41	
108	数	s	u	24	
109	主	ʦ	u	41	
110	输	s	u	45	
111	竖	s	u	24	
112	树	s	u	24	
113	句	ʨ	yi	24	
114	区	ʨh	yi	45	
115	遇	∅	yi	24	
116	雨	∅	yi	41	
117	芋	∅	yi	24	
118	裕	∅	yi	24	
119	胎	th	ai	45	
120	台	th	ai	223	
121	袋	t	ai	24	
122	来	l	ai	223	
123	菜	ʦh	ai	24	
124	财	ʦh	ai	223	
125	该	k	ai	45	
126	改	k	ai	41	
127	开	kh	ai	45	
128	海	x	ai	41	
129	爱	∅	ai	24	
130	贝	p	ei	24	
131	带	t	ai	24	
132	盖	k	ai	24	
133	害	x	ai	24	
134	拜	p	ai	24	
135	排	ph	ai	223	
136	埋	m	ai	223	
137	戒	k	ai	223	
138	摆	p	ai	41	
139	派	ph	ai	24	
140	牌	ph	ai	223	
141	买	m	ai	41	
142	卖	m	ai	41	
143	柴	ʦh	ai	223	
144	晒	s	ai	24	
145	街	k	ai	45	
