cid	character	initial	final	tone	note
1	多	t	u	35	
2	拖	th	u	35	
3	大	th	ai	22	
4	锣	l	u	314	
5	左	ts	u	51	
6	歌	k	u	35	
7	个	k	ai	44	
8	可	kh	ɔi	22	
9	鹅	ŋ	u	314	
10	饿	ŋ	u	22	
11	河	x	u	314	
12	茄	tɕh	iu	314	
13	破	ph	u	44	
14	婆	ph	u	314	
15	磨	m	u	314	
16	磨	m	u	22	
17	躲	t	u	51	
18	螺	l	u	314	
19	坐	tsh	u	35	
20	锁	s	u	51	
21	果	k	u	51	
22	过	k	u	44	
23	课	kh	u	44	
24	火	x	u	51	
25	货	x	u	44	
26	祸	x	u	44	
27	靴	ɕ	io	35	
28	把	p	a	51	
29	爬	ph	a	314	
30	马	m	a	51	
31	骂	m	a	44	
32	茶	tsh	a	314	
33	沙	s	a	35	
34	假	k	a	51	
35	嫁	k	a	44	
36	牙	ŋ	a	314	
37	虾	x	a	22	
38	下	x	a	35	
39	夏	x	a	22	
40	哑	∅	a	51	
42	借	tɕ	ia	44	
43	写	ɕ	ia	51	
44	斜	tɕh	ia	314	
45	谢	tɕh	ia	22	姓
45	谢	ɕ	ia	22	文
46	车	tsh	a	35	
47	蛇	s	a	314	
48	射	s	a	22	
49	爷	∅	ia	314	
50	野	∅	ia	51	
51	夜	∅	ia	22	
52	瓜	k	a	35	
53	瓦	ŋ	a	51	
54	花	f	a	35	
55	化	f	a	44	
56	华	f	a	314	
57	谱	ph	u	51	
58	布	p	u	44	
59	铺	ph	u	35	
60	簿	ph	u	51	
61	步	ph	u	22	
62	赌	t	u	51	
63	土	th	u	51	
64	图	th	u	314	
65	杜	th	u	51	
66	奴	n	u	314	
67	路	l	u	22	
68	租	ts	u	35	
69	做	ts	u	44	
70	错	tsh	u	44	
71	箍	k	u	35	
72	古	k	u	51	
73	苦	f	u	51	白
73	苦	kh	u	51	文
74	裤	f	u	44	
75	吴	∅	ŋ	314	
76	五	∅	ɤŋ	51	
77	虎	f	u	51	
78	壶	f	u	314	
79	户	f	u	22	
80	乌	v	u	35	
81	女	∅	n	51	白
81	女	ȵ	i	51	文
82	吕	l	i	51	
83	徐	tɕh	i	314	姓
83	徐	ɕ	i	314	白
84	猪	ts	u	35	
85	除	tsh	u	314	
86	初	tsh	u	35	
87	锄	tsh	u	314	
88	所	s	o	51	
89	书	s	u	35	
90	鼠	s	i	51	
91	如	l	u	314	
92	举	tɕ	i	51	
93	锯	tɕ	i	44	
94	去	ɕ	i	44	
95	渠	tɕh	i	314	
96	鱼	∅	n	314	
97	许	ɕ	i	51	
98	余	∅	i	314	
99	府	f	u	51	
100	付	f	u	44	
