tsuᴀ	2	啄{~米}
suᴀ	3	厦
uᴀ	2	袜
pie	1	逼
pie	5	□{破裂，爆炸，"他自行车的内胎~了"；燃放，"那些娃娃敢在茅草棚棚边~火炮儿"。}
ｍie	2	灭
tʰie	2	跌帖
tɕie	2	揭接摘吉极吸
tɕʰie	2	茄
tɕʰie	3	且
ɕie	5	卸谢
ȵie	2	逆聂匿
ie	3	也
ie	5	夜
tɕye	2	决
tɕʰye	2	瘸缺
ɕye	1	靴
ɕye	2	穴雪削恤
ye	2	月
pi	2	鼻必
ti	3	底
ti	5	隶
ni	2	犁
tɕi	1	鸡□{卡住、挤，"他硬是把那只麻雀儿活生生给~死了"；榨取别人的财物，"他想在你这个秧鸡子腿腿上~油水"。}
tɕi	2	集
tɕʰi	2	漆七
ȵi	2	泥宜
ȵi	3	你
i	1	依伊
i	2	遗
po	1	波
po	2	剥
mo	2	沫
mo	5	墓幕
to	2	夺
to	3	朵躲
tʰo	1	拖
tʰo	2	托
no	2	赂洛罗
tso	2	桌捉
tso	5	坐
tsʰo	2	术{苍~}
tsʰo	5	错
so	2	说芍率
zo	2	若
ko	2	鸽割各角{牛~}
ko	3	果
kʰo	1	科
kʰo	2	磕渴
kʰo	5	课
ŋo	2	俄讹恶{~人}鹅
ŋo	3	我
xo	1	喝
xo	2	合活荷
xo	5	祸
o	1	窝
io	2	约浴域疫育药
tɕio	2	足觉
tɕʰio	2	族确雀屈
ɕio	2	学戍旭速宿俗
nio	2	虐略
puᶹ	2	不
puᶹ	5	步
pʰuᶹ	2	朴仆瀑
pʰuᶹ	3	普
muᶹ	2	木穆
fuᶹ	2	忽服
fuᶹ	5	父
vuᶹ	2	屋吾物
vuᶹ	3	武
vuᶹ	5	恶{厌~}
tuᶹ	2	读毒
tʰuᶹ	2	突秃
tʰuᶹ	3	吐
nuᶹ	2	律禄陆绿
nuᶹ	3	努卤
nuᶹ	5	怒路
tsuᶹ	2	镯逐烛
tsuᶹ	5	做
tsʰuᶹ	2	出
suᶹ	2	熟属蜀
zuᶹ	2	入辱
kuᶹ	2	骨
kuᶹ	3	古□{与人翻脸或闹翻了，"他们几户颜色（几个人）开玩笑开~了"。}
kʰuᶹ	1	箍
kʰuᶹ	2	哭
ny	3	旅
tɕy	2	橘
tɕʰy	2	曲
ɕy	5	遂
ȵy	3	女
y	1	淤
y	2	渔
tsɿ	2	殖植侄值质
tsɿ	5	制刺
tsʰɿ	2	池尺
sɿ	2	湿什适
zɿ	2	日
ɚ	2	儿
pᴀ	2	八
pʰᴀ	2	拨
mᴀ	2	抹
fᴀ	2	法发
tᴀ	2	搭达
tʰᴀ	2	塌
nᴀ	1	挪拉
nᴀ	2	辣腊
tsᴀ	2	眨扎杂
tsʰᴀ	2	擦
sᴀ	2	杀
xᴀ	1	呵{~一口气}
tɕiᴀ	1	佳嘉
pe	1	憋
pe	2	柏白
pʰe	2	泊拍
me	2	麦
te	2	德
tʰe	2	铁贴
ne	2	烈猎肋
tse	2	哲窄
tsʰe	1	车
tsʰe	2	择泽测册
tsʰe	5	□{揩干净，"把锅勾子上（底）的油~干了"；揩油，占别人的便宜，"你一分钱都没有出，还要想在这里干~嗦，不得行"。}
se	2	涉设涩瑟色
ze	2	热
ke	2	革
xe	2	赫
ŋe	2	额
kue	2	国
kʰue	2	阔括
