
	ᴀ
p	屄	鼻	比秕{~谷}鄙逼必彼	毙碧壁闭弊富陛篦箅毕避璧蔽
pʰ	批匹批劈披	疲脾僻{~静}琵霹		屁痹{麻~}
m	密秘咪蜜弥眯谜泌	迷觅	米	谜{~~:谜语义}
f	非飞	肥	匪妃斐啡	肺废费症
v			尾唯维	味未
t	低滴	笛	敌底抵嫡迪	地第递屉{抽~}
tʰ	踢梯	剔提题啼体		替涕剃悌
n	妮	泥尼	你	逆腻倪霓匿溺昵
l	力立李{~子}栗	梨黎离厘粒篱鲤	里李{姓~}礼理	利例厉励丽历隶痢吏荔
ts	集{~中}绩辑籍藉疾鲫脊迹济{人才~~}积	集{赶〜}济{~南}即	挤	剂祭际
tsʰ	七妻漆膝凄栖	齐脐戚		沏砌
s	锡昔袭西夕熄析晰	惜息媳习席悉	洗玺徙	细
ʨ	级机基击肌鸡饥几{~乎}讥吉屐	急极寂己	激几{~点}	寄继纪季嫉既记妓技冀系{~鞋带}
ʨʰ	欺祈企㬤{潮湿的东西紧贴身体：他尿床了，褥子~得我难受。}乞迄其	奇起旗歧杞鳍棋崎	期岂起启祁	气契器畦弃泣
ɕ	溪玺吸稀隙兮牺		禧喜熙	系戏嬉
Ǿ	衣医一揖仪	移伊宜姨疑异毅遗亿抑逆译液役逸谊溢异尾{~巴}椅	依已	益毅怡意易以忆艺议蚁

	o
	阴平(35)	阳平(42)	上声(44)	去声(41)
p	玻伯博拨播搏剥泊勃驳钵帛渤菠悖	薄脖膊礴勃泼{活~}		簸抱菢{孵化：老母鸡正在〜鸡娃}
pʰ	颇坡粕泼波{~浪}	婆		破
m	末模{~型}摸莫摩茉沫	磨{~刀石}魔摹馍陌漠膜模{~范}寞	抹	磨{电~}墓
f	佛{~教}

	uo
	阴平(35)	阳平(42)	上声(44)	去声(41)
t	多	铎夺躲掇{~掇}	朵	剁堕跺惰垛柴{火~}
tʰ	拖{~拉机}脱托	驮椭鸵拖{~延}	妥	拓拖{〜车}
n	诺喏搦{~住他的脖子}	挪		糯懦
1	洛落骆啰{~嗦}乐{~乐}烙{动词：热铁皮把他~伤了}	罗锣裸骡螺萝		摞
ts	做作	佐{~料}镯{~子}凿{~子}	左昨	坐座
tsʰ	搓锉蹉	撮□{抵销：咱俩的帐〜了。}		挫错措座锉
s	缩蓑梭莎{〜草}唆□{用口吮吸}		索锁琐娑唢	□{“四个”的合音}
tʂ	桌	卓浊捉酌灼啄茁琢着{睡不〜}
tʂʰ	焯{~菜}	戳		绰辍龊
ʂ	缩说朔		所	硕烁
ʐ	若弱
k	果国锅郭		裹括	过
kʰ	扩科颗		□{~利:干脆}	课阔廓
x	豁	惑活	火伙	货霍祸和{〜面}
Ǿ	窝喔握涡龌蜗倭莴	挝	我	卧沃

	yo
	阴平(35)	阳平(42)	上声(44)	去声(41)
l	略掠虐
ts		爵嚼
tsʰ				雀□{“七个”的合音}
s	削嗍{~一口}
ʨ	脚{手〜}觉{感〜}掘{挖〜}	脚{〜印}	□{“几个”的合音}
ʨʰ	却确			鹊
ɕ		学穴
Ǿ	药约{大〜}乐{音〜}岳{〜父}钥	哟{哎〜}□{炮不会响了}□{“也”义}		□{“一个”的合音}

	u
	阴平(35)	阳平(42)	上声(44)	去声(41)
p	□{拟声词,放屁的响声}	卜	不补	部布步
pʰ	普铺班蒲瀑	扑仆菩	朴谱脯浦噗濮潽捕	铺{商〜}
m	木目穆某	没墓	牡母亩姆拇	慕募牧暮沐睦牟
f	复福府腹{〜部}弗妇肤麸	服付夫佛	附釜赴赋覆符浮扶辅伏抚斧腐	副傅富负父幅腹{五脏六~}
v	物	无	武舞鹉	雾务
tʂ	珠株诛猪朱	蛛诸	拄主煮	住著柱驻注蛀
tʂʰ	出	除储厨橱	殊	处楚矗褚
ʂ	书	述鼠署黍暑薯舒输{运~}	输{~出}	恕竖树术
ʐ	如入输{〜赢}	汝茹乳儒濡孺蠕	□{乱说：他〜这一句话让人很尴尬。}
ʨ		{□巴~,拟声词，拟枪声}
ʨʰ			□{本事：你这人真没~！}
k	姑{~娘}骨谷辜给{〜他娶媳妇}股{~份制}	姑{~父}股{屁~}	箍鼓孤估古姑{“姑〜”的第一个音节}	固顾雇故
kʰ	哭		枯窟苦酷	裤库
x	呼{~叫}唬{~人}	呼{称~}沪幠{覆盖：草把庄稼都~住了。}糊壶狐湖胡乎浒虎葫	忽	互户护
Ǿ	屋乌污巫诬钨梧		五吴午	误悟恶{可〜}伍

	y
	阴平(35)	阳平(42)	上声(44)	去声(41)
n			女
l	律旅吕屡绿率铝缕侣捋	驴□{打，~他一顿}		虑履滤
ts	足			聚
tsʰ	蛆趋黢焌□{用脚抹掉：他这个人前头说后头~。}		娶取	趣
s	须需宿	俗徐		序续婿叙絮绪
ʨ	菊橘拘车{象棋的一子}驹	局拒距剧{~中}	居举巨剧{~烈}具	句惧锯据
ʨʰ	区曲驱屈瞿	渠		去
ɕ	虚畜{〜牧}畜{储~}嘘墟		许旭	蓄{~水}
Ǿ	淤虞迂狱	鱼余于与语愚榆预芋渔逾宇羽禹	雨	遇豫娱寓愉愈浴郁域吁誉御喻

	ɤ
	阴平(35)	阳平(42)	上声(44)	去声(41)
k	戈各歌割咯葛搁鸽		哥	个
kʰ	颗壳磕渴轲苛	瞌	可	恪嗑
x	喝	和合何河盒荷{~花}郝	嗬	壑涸鹤喝{吆~}贺荷{负〜}
Ǿ	□{厉害：他老〜，大家都怕他。}屙阿{〜胶}恶{〜心}	俄峨鹅讹愕娥鳄遏

	ɚ
	阴平（35）	阳平（42）	上声（44）	去声（41）
l		儿尔洱饵耳		二而贰

	ɛ
	阴平(35)	阳平(42)	上声(44)	去声(41)
tʂ	蛰遮蔗折{〜腾}这摺褶	哲者辙辄		这
tʂʰ	彻{车汽~}		车{动词：用车床加工}扯□{随便.无根据地：你看他~答应。}	撤澈
ʂ	赊	舌折{动词：〜了}	舍设蛇佘	摄射社涉赦慑
ʐ	热	惹

	iɛ
	阴平(35)	阳平(42)	上声(44)	去声(41)
p	憋鳖瘪{~三}	别		别{脾气〜；~扭}
pʰ	撇		□{~拉：这个篮子质量太差了,有点〜拉。}
m	灭蔑咩
t	爹跌	叠碟谍喋牒
tʰ	贴帖铁
n	捏聂镍蹑{〜手〜脚}镊摄{〜影}	□{对母亲的称呼}		孽
l	列烈猎		咧裂
ts	接节	劫捷截睫	姐	借
tsʰ	且切窃			妾
s	些楔{用锤等将尖物打入孔中}	邪斜	写	谢泄卸
ʨ	结街揭竭秸{~秆}嗟阶	洁{清~}杰秸{麦〜}	解	介届界戒械{机〜}芥{〜菜}
ʨʰ	怯	茄
ɕ	歇血	协鞋胁携谐偕挟	□{揭，掀：~开锅}	蟹懈邂{~逅}
Ǿ	叶页椰冶业噎{〜住了}	也爷	野	夜

	yɛ
	阴平(35)	阳平(42)	上声(44)	去声(41)
n	疟
ts		绝
tsʰ		雀鹊
s	薛雪	□{〜磨}
ʨ	觉掘决诀觉掘决诀撅{抬起：屁股〜起来}䦆{〜头}	噘{骂人义}		倔
ʨʰ	缺	却瘸	□{折断：她~了一枝花。}
ɕ	靴	穴
Ǿ	月越悦阅曰粤		哕

	ai
	阴平(35)	阳平(42)	上声(44)	去声(41)
p	伯百拜{~~}柏掰佰	白	摆	拜{~见}败稗
pʰ	拍迫	魄排牌徘		派湃
m	麦脉默	埋	买	卖迈
t	得德		呆逮	带待代贷戴袋黛怠大{〜夫}
tʰ	特胎态	台抬苔		太泰汰
n			奶	耐奈
l	列猎烈裂肋勒	来莱	攋{用手揪：~一把韭菜}	赖籁癞
ts	则灾栽□{头朝下倒下：他一脚踩空~了。}摘窄侧{~楞膀儿}	仄泽择责宰哉崽仔宅翟斋		在再载寨
tsʰ	厕测册侧{~面}策猜拆差{出〜}钗	才彩财裁睬柴豺	踩	菜蔡
s	色涩塞{~进去}腮鲤虱啬筛		甩{理睬：人家根本都不~我。}	塞{边~}赛晒
k	该格{~子}隔		改革	盖钙概丐
kʰ	克{〜服}刻客{~人}	客{~气}	铠克{称量单位}楷凯□{〜理，有理：你说话咋恁〜里来？}	慨忾
x		劾核孩□{坏：手机让孩子弄~了}骇{~人听闻}还		害亥
Ǿ	哎	挨	哀蔼埃矮碍{妨~}癌	艾爱暧碍{~事}
	
	uai
	阴平(35)	阳平(42)	上声(44)	去声(41)
tʂ			□{衣着、举止讲究}	拽
tʂʰ	揣{用上衣包裹住：她把孩子〜在怀里}		揣{~测}	踹
ʂ	甩摔衰			率蟀帅
ʐ	□{形容人说不清楚话：他一遇事就打~。}
k	乖		拐柺	怪
kʰ			块{量词：一〜肉}擓{动词，用胳膊挎：你把菜篮~上。}	快筷块{一~儿}会{~计}
x		怀淮槐踝徊或获惑		坏
Ǿ	歪□{陷害}		崴{〜脚}	外

	ei
	阴平(35)	阳平(42)	上声(44)	去声(41)
p	北杯碑背{~负}		悲卑彼{~此}	背{~书}备倍贝辈禧被焙{~干}臂{胳~}
pʰ	坯披	陪赔培裴胚	沛呸	配佩
m	墨	玫梅眉枚媒煤酶媒霉莓	美每镁	没妹媚魅昧袂
t	堆{量词}得{应该义：你~多吃点呀！}	□{〜莫，表示刚才：他~莫还在这里呢！}	□{~瓜，责骂义：老师~瓜了我。}	兑对队
tʰ	推		腿	退褪颓
n				内
1		磊蕾雷	垒	类累泪
ts		贼
s		谁		睡
k		给{递给人东西时的呼唤语：〜,接住！}
x	嘿黑
Ǿ	□{语气词,表示惊讶或幸灾乐祸}	□{用以引起人的注意：〜,你的钱掉了}

	uei
	阴平（35）	阳平（42）	上声（44）	去声(41)
ts			嘴	最罪醉
tsʰ	崔催摧炊	璀随{无论：~咋着说他都不听。}		粹瘁脆萃翠
s		虽遂髓随隋绥隧睢		岁碎穗
tʂ	追锥椎			坠缀赘
tʂʰ	吹	垂锤捶
ʂ			水	税
ʐ			蕊	锐瑞睿芮
k	归规龟轨硅闺		鬼诡	贵柜桂跪瑰刽鲑蹶
kʰ	亏盔	葵傀奎窥逵睽		溃馈喟
x	灰辉挥恢徽	回诙	毁	汇会惠慧绘悔秽烧贿卉溃{~脓}
Ǿ	喂		微卫伪薇伟萎帷苇韦巍威委违维围尾	为位魏胃谓慰纬畏蔚尉渭

	ɑu
	阴平（35）	阳平（42）	上声（44）	去声（41）
p	包雹胞苞褓	□{“不要”的合音}	饱保葆煲褒宝堡	抱报曝鲍豹刨爆暴
pʰ	抛剖{解~}咆{~哮}	袍刨	跑	泡炮
m		猫毛矛茅卯锚铆髦	□{错过：老师点名时把小王〜了}	帽冒茂貌贸□{~肚子，拉肚子}
f			否
t	刀	叨	倒{~下}导捣蹈祷悼	稻岛盗到道倒{~水}
tʰ	涛掏滔饕焘	淘逃陶萄啕讨桃韬绦		套
n	孬	挠	脑恼	瑙闹
l	□{拉住：~住他，别让他跑了。}唠{~叨}	劳捞牢	老佬姥	落酪涝
ts	凿{开~}遭糟醩{酒~}		找爪{张牙舞~}枣澡早	罩笊皂造燥灶噪躁藻蚤
tsʰ	抄操糙肏	巢钞漕曹槽	炒吵草嘈	□{生气：他不孝顺，邻居都~他。}
s	稍梢捎骚搔缫		扫{〜地}嫂	哨埽臊扫{~帚}潲{~雨}
tʂ	沼招召昭诏朝{今~}钊			肇兆照赵
tʂʰ	超	朝{~廷：~向}潮嘲晁
ʂ	烧	绍勺韶芍	少{~数}	少{~年}邵
ʐ	□{~交：废口舌：不要再跟他~交了}	饶{求~}	绕{环〜}饶{富〜}扰娆	□{“照镜”之“照”音}绕{〜远}
k	高膏镐糕羔睾		稿搞	告
kʰ	尻		考烤拷	靠铐犒
x	蒿{黄〜}薅{~草}	豪蚝壕嗥毫嚎灏	好{~人}	好{爱~}号昊皓浩耗
Ǿ	敖鳌嗷獒	熬袄{棉~}	袄{单念}	奥澳凹傲翱懊遨鏊{~子：烙饼的用具}

	iɑu
	阴平（35）	阳平（42）	上声（44）	去声（41）
p	飙标彪飕镖膘镳		婊裱表	摽{〜在一起：〜劲儿}
pʰ	飘	嫖瞟瓢		漂票
m	□{“没有”的合音}	苗喵邈藐渺缈	秒瞄描	妙庙
t	叼雕刁貂凋碉		鸟屌{男性生殖器的俗称}	调{~查}掉吊钓
tʰ	挑	苕迢调{~节}佻窕条		跳眺粜
n		袅{形容女子长得美，也形容人事办得好}	鸟	尿
l		聊廖辽瞭疗燎僚	了撩嘹	料撂尥{马~蹶子}
ts	椒焦蕉礁			□{脾气坏：这孩子还怪〜来！}
tsʰ	悄憔	瞧樵		俏
s	肖消销萧箫潇霄硝逍削	宵	小	笑
ʨ	教{~知识}交胶娇缴浇郊矫狡	较骄	搅绞侥{~幸}饺	教{~育}轿叫校{~对}觉{睡~}窖酵
tɕʰ	敲锹	乔侨荞桥	巧	窍撬
ɕ	嚣		晓	效校{~长}效啸孝哮
Ǿ	肴腰邀妖幺夭吆杳窈	遥尧瑶窑摇姚淆	咬舀	要耀曜跃{跳~}

	ou
	阴平(35)	阳平(42)	上声(44)	去声(41)
t	兜嘟	毒都{~是}	斗{量词}抖陡蚪读睹赌堵独督犊肚{羊~子手巾}都{首~}	斗{~争}窦逗豆痘度杜度渡肚{~皮}镀妒
tʰ	偷突凸秃	图涂途徒屠头投敨{捅洞使通：把水道眼儿~一~}	吐土	透兔
n		奴努		怒
l	录鹿虏禄漉六戮喽	陆橹卢炉噜楼楼娄卤芦麓庐碌颅妒鲁	搂篓	路露屡鹭赂漏陋璐
ts	足邹诌	组租祖族阻卒诅	走	皱骤揍奏做{~饭}
tsʰ	粗搊{从下向上用力扶：这篓子草太沉了，我帮你〜〜吧.}	瞅愁		促醋簇蹴猝凑嗽{咳〜}
s	速苏塑酥粟稣簌叟搜艘嗖馊	俗		素诉宿擞漱-门夙瘦肃
tʂ	竹筑{建~}烛周州洲粥舟	瞩嘱逐竺轴肘妯触{接~}	掫{手里托着东西往上举，也指人爱出风头。}	祝助筑{~墙}铸咒昼宙胄纣
tʂʰ	初础畜抽	锄仇筹稠酬绸惆踌	丑	臭
ʂ	梳束叔收	熟	疏守手首属蜀蔬数{动词}	数{名词}受售兽寿授
ʐ	辱褥	揉柔蹂		肉
k	沟勾钩苟枸		狗	购够构垢
kʰ	抠		口□{厉害，恶毒：你咋恁〜来，竟然对孩子下手。可能是“可恶”的合音}	叩扣寇蔻
x		侯吼猴喉瘊		后厚逅候
Ǿ	偶藕呕欧鸥殴瓯讴	牛	𬉼{木材没有火苗慢慢地燃烧}	怄{〜气}

	iou
	阴平（35）	阳平（42）	上声（44）	去声（41）
p		□{拟声词，扔东西时发出的响声}
pʰ		□{拟声词，扔给人扇耳光的响声}
t	丢
n	妞	牛{~奶}	扭纽{〜扣}	钮拗杻谬{~论}
l	溜	流刘留柳硫瘤琉浏储{蒸~}	□{“里头”的合音}	榴遛六馏{~馍}
ts	揪{动词，皱在一起；名词：~子：皮肤上皱在一起的伤疤}		酒	就
tsʰ	秋	鳅
s	修			秀绣袖锈
ʨ	灸臼究纠啾阄厩柩	鸠韭	久九玖	舅旧救
ʨʰ	球丘裘囚蚯	求邱□{男人生殖器的俗称}
ɕ	休羞宿{一~}			朽嗅
Ǿ	尤优犹幽忧邮悠酉疣	由{理~}游油铀鱿游	有由{~于}	又幼右友柚釉佑诱

	an
	阴平(35)	阳平(42)	上声(44)	去声(41)
p	班般搬斑扳颁坂钣		版板	办半拌伴绊扮瓣
pʰ	潘攀蟠	盘磐蹒	□{动词，用䦆头刨地}	盼判畔叛襻{~带}
m	满	蛮{外地方言听不懂：南方人说话人~里疙瘩来。}瞒馒	蛾	蛮{野~}慢谩曼漫蔓
f	翻番藩	凡烦返繁帆梵蕃矾	反	饭范犯樊贩泛
v		绾{打结}	晚	万
t	单丹担{动词}耽胆疸	郸	胆	但淡蛋担{名词}弹{名词}氮旦诞
tʰ	摊贪滩瘫	撑弹{动词}谈坛谭昙忐袒痰潭坦	毯	探炭叹碳
n		难{困~}男南楠	□{动词，颗粒状的食物放在嘴边吃：他喜欢大把大把地~芝麻。}	难{遇〜}
l		兰缆漤蓝栏岚篮澜阑斓榄婪	懒拦揽	览烂滥
ts	簪	咱	攒斩崭盏	暂赞站栈蘸
tsʰ	餐参{~加}掺掺搀	蚕馋	惭残惨产铲	灿璨
s	三叁山杉衫		伞澈澈	散
tʂ	粘毡		展沾詹瞻辗	颤湛绽占战
tʂʰ		禅蝉缠谗婵阐蟾谄廛{〜河，洛阳市内的一条河}		颤忏□{〜事，挑衅闹事；得到：李豁子还~了一个漂亮的媳妇。}
ʂ	删珊栅煽姗膻搧膻羶		闪陕	善扇擅剡单{姓~，~县}汕赡鳝疝膳
ʐ			然燃染冉髯
k	干甘肝柑尴橄		秆杆竿感赶敢	赣干{~部}
kʰ	看{~瓜}		堪砍侃刊坎勘槛	看{~见}瞰
x	憨酣	含寒晗邯韩函涵	喊	汉汗焊翰旱憾罕撼
Ǿ	安鞍氨庵鹌		俺	按岸黯案暗

	ian
	阴平(35)	阳平(42)	上声(44)	去声(41)
p	边编编鞭编		匾贬扁	卞汴遍辩辨变便{方〜}
pʰ	篇偏翩	便{〜宜}		片骗骈
m		棉绵	眠免勉冕娩腼渑	缅面
t	颠掂癫巅	甸	点典滇碘踮	店电垫殿淀奠佃靛玷惦
tʰ	天添	填甜田腆	舔
n		年粘贴黏拈	辇廿捻撵辗	念碾
l		连莲鲢敛涟镰廉帘	脸	练恋联链炼怜殓楝
ts	尖煎		溅剪□{“自然”的合音}	荐渐箭鉴践贱剑
tsʰ	签迁千仟钎	前钱	浅	潜
s	先仙鲜			腺线
ʨ	兼检缄菅柬坚肩奸艰歼监间{中〜}		碱俭茧减简捡	谏建键健舰涧毽腱锏见件间{~谍}
ʨʰ	嵌牵铅遣谦虔骞阡黔歉	乾{~坤}钳		欠谴倩茜
ɕ	锨掀	咸嫌闲弦娴冼痫涎	显贤险宪衔	县现馅献陷羡限
Ǿ	烟腌淹阉鄢奄兖胭	颜琰严言研演沿盐岩阎闫檐芫蔫{圪~:植物因缺水耷拉下来}	焉偃眼掩	艳燕炎延验宴焰咽厌妍衍晏砚谚筵赝唁雁

	uan
	阴平(35)	阳平(42)	上声(44)	去声(41)
t	端		短	断锻缎段煅段
tʰ	团
n	暖
l		卵栾鸾峦銮挛孪滦娈		乱恋{~爱}
ts	钻{动词：往里~}		攒{动词，储存力量：为考大学他〜了三年劲儿了。}	钻{动词，~头}纂攥篆
tsʰ	窜蹿撺	攒{猛将人推倒：他一下子可把小偷〜爬到地上了。}		篡□{~鼻子}
s	酸			蒜算
tʂ	专砖		转{运~}	转{~动}撰馔啭传{~记}赚
tʂʰ	川穿	喘椽船传{~说}		串
ʂ	栓拴闩			涮
ʐ			阮软
k	关官观棺倌		管莞{地名，东~}馆冠{鸡~}	灌冠{~军}罐贯惯
kʰ	宽		款
x	欢獾	桓环缓还{~书}		换焕患幻痪宦浣涣唤
Ǿ	湾弯剜豌	完玩烷丸腕	碗	宛挽婉皖顽蔓蜿惋

	yan
	阴平(35)	阳平(42)	上声(44)	去声(41)
l		联{缝补：把这破袋子〜一下。}		恋联
tsʰ		全泉
s	鲜宣喧渲		选癣旋	绚旋{现做，~吃~做}
ʨ	捐娟绢涓鹃		卷{动词}	卷{名词}倦眷隽镌券圈{猪~}卷
ʨʰ	圈{〜起来}	拳诠蜷醛痊颧畎	权犬	劝
ɕ	□{好：孩子好来真~}轩	漩炫玄悬眩
Ǿ	渊冤猿鸳	元媛圆原辕园源袁员缘	远	援苑怨愿院

	ən
	阴平(35)	阳平(42)	上声(44)	去声(41)
p	锛		本奔{〜跑}	奔{投~}笨
pʰ	喷{〜水：吹牛：他好〜。}	盆		喷{〜嚏}
m	焖扪□{不灵；看他〜头〜脑的。}	们门		闷
f	分吩	坟	汾粉芬纷焚	份粪愤奋
v		文闻紊纹雯蚊		问汶
t		□{〜咣.拟声词：他〜咣一下扳倒那了}。
tʰ		□{拟物体掉水里的声音：石头掉井里~的一声。}
n			您{“你们”的合音词，不表敬}	嫩{形容没经验}恁{副词，相当于“那么”}
ts	肫{鸡~子}		怎
tsʰ	岑涔		碜{食物里的小沙粒}参{~差}	衬
s	森□{把坏东西从好东西里挑拣出来}莘	参{人~}		渗葚瘆{吓人,鬼哭狼嚎的~来慌。}
tʂ	真针甄		侦斟疹珍枕诊贞榛	圳赈阵振朕镇震
tʂʰ	琛抻深{~浅}	沉沉晨臣辰		趁陈尘称{~心}
ʂ	深{~入}身申伸呻珅	神沈	审绅婶	甚肾蜃慎
ʐ		人	仁忍	任认刃韧壬妊纫纴{〜针}
k	跟根限		□{身下、脚下不平咯得人不舒服：这鞋太〜脚了.}	艮{食物不脆}
kʰ			啃恳垦
x			很	狠痕恨
Ǿ	恩		嗯	掘

	in
	阴平(35)	阳平(42)	上声(44)	去声(41)
p	斌彬宾滨濒缤槟			殡鬓
pʰ	拼{〜写；~命}	贫嫔	品	拼{~音}姘聘频颦
m		民{人〜}	闽民{~主}敏闵泯悯皿岷	抿
1		临林琳邻磷霖麟鳞凛蔺嶙	檩拎	赁吝躏
ts	浸	烬	□{放在最前头：这次评职称先~着你。}	缙进尽津晋
tsʰ	亲{〜人}		侵寝	□{把人强掘进水里使喝水}亲{〜家}
s	心新鑫心辛芯锌薪	寻		信
ʨ	今金筋巾靳襟矜锦斤	槿	谨仅紧	劲禁近妗
ʨʰ	钦	噙禽擒芹秦勤琴
ɕ	欣歆馨			□{弱智，不聪明：他是个〜球，别人都耍他。}
Ǿ	音因阴尹吟淫殷荫茵姻蚓	银{金~}	瘾饮隐引	印胤垠龈窨银{水~}

	uən
	阴平(35)	阳平(42)	上声(44)	去声(41)
t	吨蹲砘		礅墩盹敦	盾钝炖顿饨炖{坐温：火上〜壶水}
tʰ	吞	屯臀豚囤		褪{退回：汽车慢慢地〜回来了。}
l		嫩{~绿}
ts	尊遵樽
tsʰ	村皴	存		寸
s	孙		损笋
tʂ	衠{真正：我这回~不管你了。}□{全部：火车上拉来~好吃来。}		准谆
tʂʰ	椿春	鹑醇淳纯唇蠢
ʂ		□{形容人孤单时很没精神:我一个人在那显来多〜啊！}		顺舜瞬吮
ʐ				润闰
k		磙{石〜}	滚	棍
kʰ	坤昆		捆	困
x	婚荤{~菜}	馄魂荤{腥~}昏浑		混浑{~乱}
Ǿ	温瘟	吻	稳

	yən
	阴平(35)	阳平(42)	上声(44)	去声(41)
1		淋轮伦仑抡纶沦	嫩	论
ts				俊骏峻竣
s			荀询循巡旬	汛逊迅讯
ʨʨ	军君均钧菌{细~}			菌{〜种}郡
ʨʰ		群裙
ɕ	熏勋薰			训驯
Ǿ	晕{头~}	酝芸匀耘云	允	韵运孕蕴熨陨晕{红〜}

	ɑŋ
	阴平(35)	阳平(42)	上声(44)	去声(41)
p	帮邦浜梆		膀{~扎腰圆}榜绑	膀{肩~}棒磅傍谤泵
pʰ	胖{形容衣服宽大}	滂旁螃庞彷乓		胖{形容人或动物}
m	牧	忙盲芒{~果}莽茫蟒	氓邙
f	方芳	仿访肪房防坊纺妨		放
v		亡芒{麦~}	网	妄{痴心〜想}
t	当{〜时}襠		党挡档铛	碭宕荡当{典~}
tʰ	淌倘溏螳	堂唐躺糖塘鏜搪棠膛		烫趟
n	攮齉{：~稠}	□{圪~：麻烦}囊嚷
l		郎狼廊琅榔螂		浪锒朗
ts	脏赃			奘葬藏{~族}臧
tsʰ	苍仓舱沧
s	桑丧{〜事}		嗓搡{~住，堵塞}	丧{~气}
tʂ	章张彰樟璋蟑		掌涨长{~大}	帐仗账丈杖胀障
tʂʰ	昌娼猖	场{打麦~}偿徜常{经~}尝长{~短}嫦肠敞	场{广~}厂	畅唱倡怅
ʂ	商伤场觞	常{姓~}裳晌	赏墒	上尚
