
// HSD Syllabary Data Partition
// 地区：甘肅省-張掖市-山丹縣
// 来源：何茂活《山丹方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	甘肅省-張掖市-山丹縣
@SRC	何茂活《山丹方言志》

@INI	pʰ	f	v	ts	Ø
@FIN	ei
@TON	陰平	24
@TON	陽平	554
@TON	上聲	212
@TON	去聲	31

// Initial	Final	Tone	CharList (Space separated)
pʰ	ei	陰平	胚 丕 坯 醅
pʰ	ei	陽平	培 賠 陪 裴
pʰ	ei	去聲	配 佩 珮 沛 霈 轡 呸
f	ei	陰平	非 菲 誹 扉 霏 妃 飛 匪
f	ei	陽平	肥 誰
f	ei	上聲	水
f	ei	去聲	廢 費 稅 說 睡 肺 吠 瑞
v	ei	陰平	威 危 微 違 萎 巍 偉 畏 銳
v	ei	陽平	圍 惟 維
v	ei	上聲	煨 委 葦 尾 緯 衛
v	ei	去聲	蕤 蕊 為 餵 胃 謂 尉 慰 位 味 魏 瑞 睿 芮
ts	ei	陽平	賊
Ø	ei	陰平	誒
// HSD Syllabary Data Partition
// 地区：甘肅省-張掖市-山丹縣
// 来源：何茂活《山丹方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	甘肅省-張掖市-山丹縣
@SRC	何茂活《山丹方言志》

@INI	p	pʰ	m	t	tʰ	l	tɕ	tɕʰ	ȵ	ɕ	Ø
@FIN	i
@TON	陰平	24
@TON	陽平	554
@TON	上聲	212
@TON	去聲	31

// Initial	Final	Tone	CharList (Space separated)
p	i	陰平	屄
p	i	陽平	鼻
p	i	上聲	比 秕
p	i	去聲	被 彼 備 憊 韝 閉 鄙 斃 臂 蔽 弊 匕 幣 婢 篦 柲 筆 必 璧 碧 逼 壁 畢 篳 潷
pʰ	i	陰平	批 披 砒 𤿎 匹 霹
pʰ	i	陽平	皮 疲 脾 啤 琵 紕 蚍 羆 鼙 痞 辟
pʰ	i	上聲	否 避
pʰ	i	去聲	鄙 譬 轡 屁 庇 辟 癖 劈 僻
m	i	陰平	瞇 咪
m	i	陽平	迷 彌 泥 眉 獼 糜 麋 霓 倪 尼 呢 靡 米 謎 媚 瞇
m	i	上聲	米 女
m	i	去聲	泥 縻 膩 泌 秘 蜜 密 覓 淚 冪 謐
t	i	陰平	低 羝
t	i	陽平	提 抵 笛 糴 敵 滴 迪 狄 嫡
t	i	上聲	柢 底 牴 邸
t	i	去聲	抵 遞 弟 第 帝 的 地 滴
tʰ	i	陰平	梯
tʰ	i	陽平	提 啼 蹄 締 堤 倜
tʰ	i	上聲	題 體
tʰ	i	去聲	涕 剃 替 嚏 屜 惕 剔 踢
l	i	陰平	漓
l	i	陽平	離 梨 犁 黎 黧 籬 犛 貍 蠡 劙
l	i	上聲	李 裏 理 鯉 醴 禮 麗
l	i	去聲	履 利 莉 厲 隸 例 荔 痢 俐 吏 力 歷 瀝 立 笠 栗 礫
tɕ	i	陰平	基 肌 饑 機 雞 奇 幾 屐 唧
tɕ	i	陽平	亟 極 急 芨
tɕ	i	上聲	幾 擠 給
tɕ	i	去聲	稽 技 己 紀 記 忌 季 藉 計 寄 激 系 芨 擊 疾 脊 及 級 吉 棘 籍 即 輯 緝 績 急 集 跡 積 㾵
tɕʰ	i	陰平	欺 妻 淒 萋 棲 期
