tsɿ	1	资知																																															
tsɿ	2	织汁																																															
tsɿ	3	只紫指																																															
tsɿ	5	字																																															
tsʰɿ	1	痴																																															
tsʰɿ	2	祠尺吃池迟																																															
tsʰɿ	3	此																																															
tsʰɿ	5	次刺																																															
sɿ	1	丝																																															
sɿ	2	实石十																																															
sɿ	3	死																																															
sɿ	5	是四																																															
zɿ	2	日																																															
pi	2	笔																																															
pi	3	比																																															
pi	5	闭被																																															
pʰi	1	屄																																															
pʰi	2	皮																																															
pʰi	3	痞																																															
pʰi	5	屁																																															
mi	1	眯																																															
mi	2	迷																																															
mi	3	米																																															
mi	5	谜																																															
ti	1	低																																															
ti	2	敌																																															
ti	3	底																																															
ti	5	地蒂																																															
tʰi	1	梯																																															
tʰi	2	提																																															
tʰi	3	体																																															
tʰi	5	替																																															
ni	1	□{剔}																																															
ni	2	梨立蚁泥犁历																																															
ni	3	里你李																																															
ni	5	吏义艺																																															
tɕi	1	鸡																																															
tɕi	2	吉击集																																															
tɕi	3	几																																															
tɕi	5	季																																															
tɕʰi	1	欺溪																																															
tɕʰi	2	其骑七																																															
tɕʰi	3	起																																															
tɕʰi	5	气																																															
ɕi	1	西																																															
ɕi	2	习席锡																																															
ɕi	3	洗																																															
ɕi	5	戏																																															
i	1	衣																																															
i	2	移益一																																															
i	3	椅																																															
i	5	意																																															
pu	2	不																																															
pu	3	补																																															
pu	5	布步簿																																															
pʰu	1	铺{床铺}																																															
pʰu	2	扑																																															
pʰu	3	普谱																																															
pʰu	5	铺																																															
mu	2	木																																															
mu	3	母																																															
mu	5	□{形容不灵活}																																															
fu	1	夫																																															
fu	2	福胡壶																																															
fu	3	斧虎																																															
fu	5	妇																																															
tsu	1	猪																																															
tsu	2	烛竹																																															
tsu	3	祖																																															
tsu	5	住做																																															
su	1	苏																																															
su	2	叔属																																															
su	3	鼠																																															
su	5	树																																															
tsʰu	1	粗																																															
tsʰu	2	出族																																															
tsʰu	3	楚																																															
tsʰu	5	醋																																															
zu	2	入褥																																															
zu	3	汝																																															
zu	5	孺																																															
tu	1	都																																															
tu	2	毒																																															
tu	3	赌																																															
tu	5	杜																																															
tʰu	2	突图																																															
tʰu	3	土																																															
tʰu	5	兔																																															
nu	1	噜																																															
nu	2	绿奴律六																																															
nu	3	鲁																																															
nu	5	怒路																																															
ku	1	姑																																															
ku	2	骨谷																																															
ku	3	古估																																															
ku	5	故																																															
kʰu	1	枯																																															
kʰu	2	哭																																															
kʰu	3	苦																																															
kʰu	5	库																																															
u	1	乌																																															
u	2	屋物吴																																															
u	3	五																																															
u	5	务雾																																															
y	1	迂																																															
y	2	余育浴																																															
y	3	雨																																															
y	5	玉																																															
tɕy	1	居																																															
tɕy	2	菊足局																																															
tɕy	3	举																																															
tɕy	5	巨																																															
tɕʰy	1	驱																																															
tɕʰy	2	渠曲																																															
tɕʰy	3	取																																															
tɕʰy	5	趣																																															
ɕy	1	须																																															
ɕy	2	徐宿																																															
ɕy	3	许																																															
ɕy	5	序																																															
ny	1	□{唤猪声}																																															
ny	2	驴																																															
ny	3	吕																																															
ny	5	虑																																															
pa	1	巴																																															
pa	2	八																																															
pa	3	把																																															
pa	5	罢																																															
pʰa	1	𤆵																																															
pʰa	2	爬																																															
pʰa	3	趴																																															
pʰa	5	怕																																															
ma	1	花																																															
ma	2	华																																															
ma	3	哗																																															
ma	5	话																																															
fa	1	花																																															
fa	2	华发滑																																															
fa	3	哗{~~，象声词，形容大雨声}																																															
fa	5	话画																																															
tʰa	1	他																																															
tʰa	2	踏塔																																															
ta	2	答																																															
ta	3	打																																															
ta	5	大																																															
na	1	拉																																															
na	2	拿蜡																																															
na	3	哪																																															
na	5	那																																															
tsa	1	渣																																															
tsa	2	杂匣																																															
tsa	3	苲																																															
tsa	5	榨																																															
tsʰa	1	差																																															
tsʰa	2	茶插																																															
tsʰa	3	衩{~开脚}																																															
tsʰa	5	岔																																															
sa	1	沙																																															
sa	2	杀																																															
sa	3	酒																																															
sa	5	啥																																															
ka	1	家																																															
ka	2	嘎																																															
ka	3	□{∽~：肉}																																															
kʰa	1	旮																																															
kʰa	2	掐																																															
kʰa	3	喀																																															
kʰa	5	胯																																															
ŋa	3	□{∽着吃下去}																																															
ŋa	5	砑																																															
xa	1	哈																																															
xa	3	哈																																															
xa	5	吓下																																															
a	1	阿																																															
a	2	啊																																															
a	5	啊																																															
tsua	1	抓																																															
tsua	2	啄																																															
tsua	3	爪{瘫痪}																																															
tsua	5	□{“做啥”合音}																																															
tsʰua	1	□{量词，树枝单位}																																															
tsʰua	2	□{淋}																																															
tsʰua	3	□{王~~：大而化之的人}																																															
sua	3	耍																																															
sua	2	刷																																															
sua	1	□{勒下}																																															
zua	2	□{~面，和面}																																															
zua	3	□{无力貌}																																															
kua	1	瓜																																															
kua	2	刮郭																																															
kua	3	寡																																															
kua	5	挂																																															
kʰua	1	夸																																															
kʰua	2	括																																															
