字	片	区	小片	方言点	声母	韵母	调值	调类	备注
认	閩南區	泉漳片		南安(溪美鎮)	l/l	im/in	31/31	去聲/去聲	認真。<br>單字讀
让	閩南區	泉漳片		南安(溪美鎮)	l/n	iɔŋ/iũ	31/31	去聲/去聲	
讫	閩南區	泉漳片		南安(溪美鎮)	g	ət	5	陰入	
讲	閩南區	泉漳片		南安(溪美鎮)	k	aŋ	55	陰上	
许	閩南區	泉漳片		南安(溪美鎮)	h/kʰ	ɯ/ɔ	55/55	陰上/陰上	文讀<br>姓。
豪	閩南區	泉漳片		南安(溪美鎮)	h/h	ɔ/o	24/24	陽平/陽平	
貳	閩南區	泉漳片		南安(溪美鎮)	l	i	31	去聲	
赖	閩南區	泉漳片		南安(溪美鎮)	l/l	ai/ua	31/31	去聲/去聲	
赵	閩南區	泉漳片		南安(溪美鎮)	t	io	11	陽上	
起	閩南區	泉漳片		南安(溪美鎮)	kʰ	i	55	陰上	
蹇	閩南區	泉漳片		南安(溪美鎮)	k	ian	55	陰上	
轉	閩南區	泉漳片		南安(溪美鎮)	t/t/ts	ŋ̩/uĩ/uan	55/55/55	陰上/陰上/陰上	白讀<br>轉倒去：回去。<br>文讀
车	閩南區	泉漳片		南安(溪美鎮)	k	ɯ	33	陰平	
辉	閩南區	泉漳片		南安(溪美鎮)	h	ui	33	陰平	
输	閩南區	泉漳片		南安(溪美鎮)	s	u	33	陰平	
过	閩南區	泉漳片		南安(溪美鎮)	k/k/k	ɔ/ə/ua	31/31/31	去聲/去聲/去聲	文讀<br>白讀<br>罪過。
迎	閩南區	泉漳片		南安(溪美鎮)	g/h/ŋ	iŋ/iã/iã	24/24/24	陽平/陽平/陽平	文讀<br>迎佛。<br>迎佛
迷	閩南區	泉漳片		南安(溪美鎮)	b	e	24	陽平	
逵	閩南區	泉漳片		南安(溪美鎮)	k	ui	24	陽平	
遂	閩南區	泉漳片		南安(溪美鎮)	s/tsʰ	ui/ə	31/31	去聲/去聲	文讀<br>尋找。
遛	閩南區	泉漳片		南安(溪美鎮)	l	iu	33	陰平	
郎	閩南區	泉漳片		南安(溪美鎮)	l/n	ɔŋ/ŋ̩	24/24	陽平/陽平	
鐵	閩南區	泉漳片		南安(溪美鎮)	tʰ/tʰ	iat/iʔ	5/5	陰入/陰入	
钵	閩南區	泉漳片		南安(溪美鎮)	p	uaʔ	5	陰入	
铳	閩南區	泉漳片		南安(溪美鎮)	tsʰ	iŋ	31	去聲	
银	閩南區	泉漳片		南安(溪美鎮)	g/g	ən/un	24/24	陽平/陽平	
锁	閩南區	泉漳片		南安(溪美鎮)	s	o	55	陰上	
锄	閩南區	泉漳片		南安(溪美鎮)	t/tʰ	ɯ/ɯ	24/24	陽平/陽平	鋤頭<br>鋤草。
锅	閩南區	泉漳片		南安(溪美鎮)	0	ə	33	陰平	
锥	閩南區	泉漳片		南安(溪美鎮)	ts	ui	33	陰平	
镰	閩南區	泉漳片		南安(溪美鎮)	l/n	iam/uĩ	24/24	陽平/陽平	文讀<br>鐮肉。
門	閩南區	泉漳片		南安(溪美鎮)	b/m	un/ŋ̩	24/24	陽平/陽平	
閑	閩南區	泉漳片		南安(溪美鎮)	0/h	uĩ/an	24/24	陽平/陽平	
闷	閩南區	泉漳片		南安(溪美鎮)	b	un	31	去聲	
闽	閩南區	泉漳片		南安(溪美鎮)	b	an	24	陽平	
阀	閩南區	泉漳片		南安(溪美鎮)	h	uat	3	陽入	
隔	閩南區	泉漳片		南安(溪美鎮)	k	eʔ	5	陰入	
隙	閩南區	泉漳片		南安(溪美鎮)	kʰ	iaʔ	5	陰入	
雞	閩南區	泉漳片		南安(溪美鎮)	k/k	e/ue	33/33	陰平/陰平	
零	閩南區	泉漳片		南安(溪美鎮)	l	an	24	陽平	零星。
韋	閩南區	泉漳片		南安(溪美鎮)	0	ui	55	陰上	
韦	閩南區	泉漳片		南安(溪美鎮)	0	ui	55	陰上	
順	閩南區	泉漳片		南安(溪美鎮)	s	un	31	去聲	
颧	閩南區	泉漳片		南安(溪美鎮)	k	uan	24	陽平	
饮	閩南區	泉漳片		南安(溪美鎮)	0/0	am/im	55/55	陰上/陰上	米湯。<br>文讀
饼	閩南區	泉漳片		南安(溪美鎮)	p	iã	55	陰上	
騰	閩南區	泉漳片		南安(溪美鎮)	tʰ	əŋ	24	陽平	
驢	閩南區	泉漳片		南安(溪美鎮)	l	ɯ	24	陽平	
鬆	閩南區	泉漳片		南安(溪美鎮)	s/s	aŋ/ɔŋ	33/33	陰平/陰平	
鰻	閩南區	泉漳片		南安(溪美鎮)	m	uã	24	陽平	
鲁	閩南區	泉漳片		南安(溪美鎮)	l	ɔ	55	陰上	
鳥	閩南區	泉漳片		南安(溪美鎮)	n/ts	iaũ/iau	55/55	陰上/陰上	
鸠	閩南區	泉漳片		南安(溪美鎮)	k	iu	33	陰平	
鹅	閩南區	泉漳片		南安(溪美鎮)	g	ia	24	陽平	
麻	閩南區	泉漳片		南安(溪美鎮)	m/m	ã/uã	24/24	陽平/陽平	
齐	閩南區	泉漳片		南安(溪美鎮)	ts/ts	e/ue	24/24	陽平/陽平	
齿	閩南區	泉漳片		南安(溪美鎮)	kʰ	i	55	陰上	
一	闽南区	泉漳片		南安(溪美镇)	0	it	5	阴入	
丁	闽南区	泉漳片		南安(溪美镇)	t	iŋ	33	阴平	
七	闽南区	泉漳片		南安(溪美镇)	tsʰ	it	5	阴入	
三	闽南区	泉漳片		南安(溪美镇)	s/s	ã/am	33/33	阴平/阴平	
上	闽南区	泉漳片		南安(溪美镇)	s/ts	iɔŋ/iũ	31/31	去声/去声	文读<br>面上。
下	闽南区	泉漳片		南安(溪美镇)	0/h/h/k/kʰ	e/a/e/e/e	22/11/11/11/11	阳上/阳上/阳上/阳上/阳上	下面<br>文读<br>下手<br>低<br>放置。
丐	闽南区	泉漳片		南安(溪美镇)	k	ai	31	去声	
丑	闽南区	泉漳片		南安(溪美镇)	tʰ	iu	55	阴上	
专	闽南区	泉漳片		南安(溪美镇)	ts	uan	33	阴平	
且	闽南区	泉漳片		南安(溪美镇)	tsʰ	iã	55	阴上	
丕	闽南区	泉漳片		南安(溪美镇)	pʰ	i	33	阴平	
世	闽南区	泉漳片		南安(溪美镇)	s/s	e/i	31/31	去声/去声	
丗	闽南区	泉漳片		南安(溪美镇)	s/s	e/i	31/31	去声/去声	
丙	闽南区	泉漳片		南安(溪美镇)	p/p	iã/iŋ	55/55	阴上/阴上	
业	闽南区	泉漳片		南安(溪美镇)	g	iap	3	阳入	
丛	闽南区	泉漳片		南安(溪美镇)	ts	aŋ	24	阳平	
东	闽南区	泉漳片		南安(溪美镇)	t/t	aŋ/ɔŋ	33/33	阴平/阴平	
丝	闽南区	泉漳片		南安(溪美镇)	s	i	33	阴平	
两	闽南区	泉漳片		南安(溪美镇)	l/n	iɔŋ/iũ	55/55	阴上/阴上	文读<br>斤两。
严	闽南区	泉漳片		南安(溪美镇)	g	iam	24	阳平	
丧	闽南区	泉漳片		南安(溪美镇)	s	ɔŋ	31	去声	丧失。
丫	闽南区	泉漳片		南安(溪美镇)	0	a	33	阴平	
中	闽南区	泉漳片		南安(溪美镇)	t/t	iɔŋ/ŋ̩	33/33	阴平/阴平	文读<br>路中。
临	闽南区	泉漳片		南安(溪美镇)	l/l	iam/im	24/24	阳平/阳平	临时。<br>文读
丸	闽南区	泉漳片		南安(溪美镇)	0/0	ĩ/uan	24/24	阳平/阳平	
主	闽南区	泉漳片		南安(溪美镇)	ts	u	55	阴上	
丼	闽南区	泉漳片		南安(溪美镇)	ts/ts	ĩ/iŋ	55/55	阴上/阴上	
丽	闽南区	泉漳片		南安(溪美镇)	l	e	31	去声	
举	闽南区	泉漳片		南安(溪美镇)	k	ɯ	55	阴上	
乃	闽南区	泉漳片		南安(溪美镇)	n	aĩ	55	阴上	
久	闽南区	泉漳片		南安(溪美镇)	k/k	iu/u	55/55	阴上/阴上	
义	闽南区	泉漳片		南安(溪美镇)	g	i	31	去声	
之	闽南区	泉漳片		南安(溪美镇)	ts	i	33	阴平	
乌	闽南区	泉漳片		南安(溪美镇)	0	ɔ	33	阴平	
乍	闽南区	泉漳片		南安(溪美镇)	ts	a	31	去声	
乏	闽南区	泉漳片		南安(溪美镇)	h/h	at/uat	3/3	阳入/阳入	
乐	闽南区	泉漳片		南安(溪美镇)	g/g/ŋ	ak/au/aũ	3/31/31	阳入/去声/去声	音乐<br>酷乐<br>又读。
乔	闽南区	泉漳片		南安(溪美镇)	k	iau	24	阳平	
乗	闽南区	泉漳片		南安(溪美镇)	s	iŋ	24	阳平	乘法。
乘	闽南区	泉漳片		南安(溪美镇)	s	iŋ	24	阳平	乘法。
乙	闽南区	泉漳片		南安(溪美镇)	0	it	5	阴入	
九	闽南区	泉漳片		南安(溪美镇)	k/k	au/iu	55/55	阴上/阴上	
乞	闽南区	泉漳片		南安(溪美镇)	kʰ	it	5	阴入	
也	闽南区	泉漳片		南安(溪美镇)	0/0	a/ia	11/11	阳上/阳上	又音。<br>文读
习	闽南区	泉漳片		南安(溪美镇)	s	ip	3	阳入	
乡	闽南区	泉漳片		南安(溪美镇)	h/h	iɔŋ/iũ	33/33	阴平/阴平	
书	闽南区	泉漳片		南安(溪美镇)	s/s/ts	ɯ/u/ɯ	33/33/33	阴平/阴平/阴平	
买	闽南区	泉漳片		南安(溪美镇)	b/m	ue/aĩ	55/55	阴上/阴上	
乱	闽南区	泉漳片		南安(溪美镇)	l	uan	31	去声	
乳	闽南区	泉漳片		南安(溪美镇)	l	u	55	阴上	
乾	闽南区	泉漳片		南安(溪美镇)	kʰ	ian	33	阴平	乾坤。
