片	区	小片	方言点	声母	韵母	调值	调类	备注
休	宁龙片		石城	h	iəu	53	阴平	
会	宁龙片		石城	f/v	ei/ei	32/32	去声/去声	开会<br>不会。
伤	宁龙片		石城	s	ɔŋ	53	阴平	
伪	宁龙片		石城	ŋ	uei	32	去声	
伴	宁龙片		石城	pʰ	ɔn	53	阴平	
位	宁龙片		石城	v	i	32	去声	
低	宁龙片		石城	t	ie	53	阴平	
住	宁龙片		石城	tsʰ	u	32	去声	
余	寧龍片		石城	0	iu	24	陽平	
佛	宁龙片		石城	f	ət	4	入声	
作	寧龍片		石城	ts	ɔ	31	上聲	
佳	宁龙片		石城	k	a	53	阴平	
來	宁龙片		石城	l	ei	24	阳平	
例	宁龙片		石城	l	i	32	去声	
供	宁龙片		石城	k	iuŋ	53	阴平	供鸡。
侵	宁龙片		石城	tɕʰ	iəm	53	阴平	
便	宁龙片		石城	pʰ	iɛn	24	阳平	便宜。
俗	宁龙片		石城	ɕ	iuk	4	入声	
修	宁龙片		石城	ɕ	iəu	53	阴平	
俻	宁龙片		石城	pʰ	ei	32	去声	
倉	宁龙片		石城	tsʰ	ɔŋ	53	阴平	
個	宁龙片		石城	k/k	ɔ/ei	31/31	上声/上声	个人<br>一个。
候	宁龙片		石城	h	əu	32	去声	
借	宁龙片		石城	tɕ	ia	31	上声	
倾	宁龙片		石城	kʰ	in	31	上声	
假	寧龍片		石城	k	a	31	上聲	真假、放假讀音亦同。
偏	宁龙片		石城	pʰ	ien	53	阴平	
停	宁龙片		石城	tʰ	in	24	阳平	
健	宁龙片		石城	kʰ	ien	32	去声	
偪	宁龙片		石城	p	it	4	入声	
偶	宁龙片		石城	ŋ	əu	31	上声	
偷	宁龙片		石城	tʰ	əu	53	阴平	
傑	宁龙片		石城	kʰ	iet	4	入声	
備	宁龙片		石城	pʰ	ei	32	去声	
傲	宁龙片		石城	ŋ	au	32	去声	
傷	宁龙片		石城	s	ɔŋ	53	阴平	
傾	寧龍片		石城	kʰ	in	31	上聲	
僊	宁龙片		石城	ɕ	ien	53	阴平	
像	宁龙片		石城	tɕʰ	iɔŋ	32	去声	
僞	宁龙片		石城	ŋ	uei	32	去声	
允	宁龙片		石城	v	in	31	上声	
元	宁龙片		石城	n	ien	24	阳平	
兄	宁龙片		石城	f/f	iaŋ/iuŋ	53/53	阴平/阴平	
光	宁龙片		石城	k	ɔŋ	53	阴平	
兒	宁龙片		石城	l	ə	24	阳平	
兔	宁龙片		石城	tʰ	u	31	上声	
入	宁龙片		石城	0	iəp	4	入声	
全	寧龍片		石城	tɕʰ	ien	24	陽平	
兩	寧龍片		石城	l/l	iɔŋ/iɔŋ	31/53	上聲/去聲	兩個<br>斤兩。
八	宁龙片		石城	p	ait	4	入声	
公	宁龙片		石城	k	uŋ	53	阴平	
六	宁龙片		石城	l	iuk	4	入声	
兰	宁龙片		石城	l	an	24	阳平	
共	宁龙片		石城	kʰ	iuŋ	32	去声	共产党、共用读音亦同。
关	宁龙片		石城	k	an	53	阴平	姓、关门读音亦同。
兵	宁龙片		石城	p	in	53	阴平	
兼	宁龙片		石城	k	iam	53	阴平	
写	宁龙片		石城	ɕ	ia	31	上声	
军	宁龙片		石城	k	in	53	阴平	
农	宁龙片		石城	n	uŋ	24	阳平	
冤	宁龙片		石城	v	ien	53	阴平	
冫	寧龍片		石城	p	in	53	陰平	
冬	宁龙片		石城	t	uŋ	53	阴平	
冰	宁龙片		石城	p	in	53	阴平	
冲	宁龙片		石城	tsʰ	uŋ	53	阴平	
冷	宁龙片		石城	l	iaŋ	53	阴平	
准	宁龙片		石城	ts	un	31	上声	
凉	宁龙片		石城	l	iɔŋ	24	阳平	
凡	宁龙片		石城	f	am	24	阳平	
凤	宁龙片		石城	f	uŋ	32	去声	
凶	宁龙片		石城	h	iuŋ	53	阴平	
凷	宁龙片		石城	kʰ	uei	31	上声	
凿	宁龙片		石城	tsʰ	ɔk	4	入声	
刁	宁龙片		石城	t	iau	53	阴平	
分	宁龙片		石城	f	ən	53	阴平	
切	宁龙片		石城	tɕʰ	iet	4	入声	
刘	宁龙片		石城	l	iəu	24	阳平	
创	宁龙片		石城	tsʰ	ɔŋ	53	阴平	
別	宁龙片		石城	pʰ	iet	4	入声	
利	寧龍片		石城	l	i	32	去聲	
刮	宁龙片		石城	k	ɔit	4	入声	
刴	宁龙片		石城	t	ɔ	31	上声	
制	宁龙片		石城	ts	ɿ	31	上声	
刻	宁龙片		石城	kʰ	ək	4	入声	
剁	宁龙片		石城	t	ɔ	31	上声	
削	宁龙片		石城	ɕ	iɔk	4	入声	
剝	宁龙片		石城	p	ɔk	4	入声	
剪	宁龙片		石城	tɕ	ien	31	上声	
割	宁龙片		石城	k	ɔit	4	入声	
創	宁龙片		石城	tsʰ	ɔŋ	53	阴平	
劈	宁龙片		石城	pʰ	iak	4	入声	
劉	宁龙片		石城	l	iəu	24	阳平	
力	宁龙片		石城	l	it	4	入声	
劝	宁龙片		石城	kʰ	ien	31	上声	
办	宁龙片		石城	pʰ	an	32	去声	办法、办公室读音亦同。
劣	宁龙片		石城	l	iet	4	入声	
动	宁龙片		石城	tʰ	uŋ	53	阴平	
助	宁龙片		石城	tsʰ	u	32	去声	
劲	宁龙片		石城	k	in	31	上声	
勁	宁龙片		石城	k	in	31	上声	
動	宁龙片		石城	tʰ	uŋ	53	阴平	
勤	宁龙片		石城	kʰ	in	24	阳平	
勸	宁龙片		石城	kʰ	ien	31	上声	
包	宁龙片		石城	p	au	53	阴平	
化	宁龙片		石城	f	a	31	上声	
北	宁龙片		石城	p	ək	4	入声	
匠	宁龙片		石城	ɕ	iɔŋ	32	去声	
匪	宁龙片		石城	f	i	31	上声	
匹	宁龙片		石城	pʰ	it	4	入声	
区	宁龙片		石城	kʰ	iu	53	阴平	
區	宁龙片		石城	kʰ	iu	53	阴平	
十	宁龙片		石城	s	əp	4	入声	
千	宁龙片		石城	tɕʰ	ien	53	阴平	
升	寧龍片		石城	s	əŋ	53	陰平	
午	寧龍片		石城	ŋ	u	31	上聲	
半	宁龙片		石城	p	ɔn	31	上声	
华	宁龙片		石城	f	a	53	阴平	
协	宁龙片		石城	h	iap	4	入声	
協	宁龙片		石城	h	iap	4	入声	
单	宁龙片		石城	t	an	53	阴平	
卖	宁龙片		石城	m	ai	32	去声	
南	宁龙片		石城	n	am	24	阳平	
卤	宁龙片		石城	ɕ/ɕ	i/ie	53/53	阴平/阴平	
卥	宁龙片		石城	ɕ/ɕ	i/ie	53/53	阴平/阴平	
卫	宁龙片		石城	v	ei	32	去声	
卯	宁龙片		石城	m	au	31	上声	
卵	寧龍片		石城	l	ɔn	31	上聲	
厉	宁龙片		石城	l	i	32	去声	
厚	宁龙片		石城	h	əu	53	阴平	
厲	宁龙片		石城	l	i	32	去声	
县	宁龙片		石城	f	ien	24	阳平	
叉	宁龙片		石城	tsʰ	a	53	阴平	
及	宁龙片		石城	kʰ	iəp	4	入声	及格。
友	宁龙片		石城	0	iəu	31	上声	
双	宁龙片		石城	s	ɔŋ	53	阴平	
发	宁龙片		石城	f	ait	4	入声	
叔	寧龍片		石城	s	uk	4	入聲	
受	宁龙片		石城	s	əu	32	去声	
叚	宁龙片		石城	k	a	31	上声	真假、放假读音亦同。
叛	宁龙片		石城	pʰ	ɔn	32	去声	
口	宁龙片		石城	h/kʰ	əu/əu	31/31	上声/上声	白读。<br>文读
叫	宁龙片		石城	k	iau	31	上声	
叶	宁龙片		石城	h	iap	4	入声	
各	宁龙片		石城	k	ɔk	4	入声	
合	宁龙片		石城	h	ɔip	4	入声	合作。
名	宁龙片		石城	m/m	iaŋ/in	24/24	阳平/阳平	白读。<br>文读
后	宁龙片		石城	h	əu	32	去声	
吓	宁龙片		石城	h	ak	4	入声	
吞	宁龙片		石城	tʰ	ən	53	阴平	
吠	宁龙片		石城	p	ei	32	去声	
含	宁龙片		石城	h	ɔm	24	阳平	
吳	宁龙片		石城	ŋ	u	24	阳平	
吹	宁龙片		石城	tsʰ	uei	53	阴平	
呂	宁龙片		石城	l	iu	31	上声	
周	宁龙片		石城	ts	əu	53	阴平	
味	宁龙片		石城	v	i	32	去声	
命	宁龙片		石城	m/m	iaŋ/in	32/32	去声/去声	白读。<br>文读
和	宁龙片		石城	f	ɔ	24	阳平	和气。
咸	宁龙片		石城	h	am	24	阳平	
哀	宁龙片		石城	0	ɔi	53	阴平	
品	宁龙片		石城	pʰ	iən	31	上声	
响	宁龙片		石城	h	iɔŋ	31	上声	
哥	寧龍片		石城	k	ɔ	53	陰平	
唱	宁龙片		石城	tsʰ	ɔŋ	31	上声	
問	宁龙片		石城	m/v	ən/ən	32/32	去声/去声	白读。<br>文读
善	宁龙片		石城	s	ən	32	去声	
喊	宁龙片		石城	h	am	31	上声	
單	宁龙片		石城	t	an	53	阴平	
器	宁龙片		石城	kʰ	i	31	上声	
嚇	宁龙片		石城	h	ak	4	入声	
嚴	宁龙片		石城	n	iam	24	阳平	
四	宁龙片		石城	ɕ	i	31	上声	
回	宁龙片		石城	f	ei	24	阳平	
团	宁龙片		石城	tʰ	ɔn	24	阳平	
困	宁龙片		石城	kʰ	un	31	上声	
国	宁龙片		石城	k	ək	4	入声	
國	宁龙片		石城	k	ək	4	入声	
團	宁龙片		石城	tʰ	ɔn	24	阳平	
圜	宁龙片		石城	v	ien	24	阳平	
土	宁龙片		石城	tʰ	u	31	上声	
在	宁龙片		石城	tsʰ	ai	53	阴平	
地	宁龙片		石城	tʰ	i	32	去声	
坐	宁龙片		石城	tsʰ	ɔ	53	阴平	
坑	宁龙片		石城	kʰ	aŋ	53	阴平	
块	寧龍片		石城	kʰ	uei	31	上聲	
坣	宁龙片		石城	tʰ	ɔŋ	24	阳平	
坼	宁龙片		石城	tsʰ	ak	4	入声	
垕	寧龍片		石城	h	əu	53	陰平	
垦	宁龙片		石城	kʰ	ən	31	上声	
埋	宁龙片		石城	m	ai	24	阳平	
域	宁龙片		石城	0	iuk	4	入声	
基	宁龙片		石城	k	i	53	阴平	
埿	宁龙片		石城	n	ie	24	阳平	
堂	宁龙片		石城	tʰ	ɔŋ	24	阳平	
堆	宁龙片		石城	t	uei	53	阴平	
堖	宁龙片		石城	n	au	31	上声	
堦	宁龙片		石城	k	ai	53	阴平	
塊	宁龙片		石城	kʰ	uei	31	上声	
塔	宁龙片		石城	tʰ	aip	4	入声	
墓	宁龙片		石城	m	u	31	上声	
墙	宁龙片		石城	tɕʰ	iɔŋ	24	阳平	
墨	宁龙片		石城	m	ək	4	入声	
墬	宁龙片		石城	tʰ	i	32	去声	
墻	宁龙片		石城	tɕʰ	iɔŋ	24	阳平	
墾	宁龙片		石城	kʰ	ən	31	上声	
壁	宁龙片		石城	p	iak	4	入声	
壄	宁龙片		石城	0/0	ia/ia	31/53	上声/阴平	
壞	宁龙片		石城	f	ai	32	去声	
壮	宁龙片		石城	ts	ɔŋ	31	上声	
壯	宁龙片		石城	ts	ɔŋ	31	上声	
声	宁龙片		石城	s/s	aŋ/əŋ	53/53	阴平/阴平	白读。<br>文读
备	宁龙片		石城	pʰ	ei	32	去声	
外	宁龙片		石城	ŋ	ɔi	32	去声	外面、外公读音亦同。
多	宁龙片		石城	t	ɔ	53	阴平	
夜	宁龙片		石城	0	ia	32	去声	
天	宁龙片		石城	tʰ	ien	53	阴平	
太	宁龙片		石城	tʰ	ai	31	上声	
夫	宁龙片		石城	f	u	53	阴平	
失	宁龙片		石城	s	ət	4	入声	
头	宁龙片		石城	tʰ	əu	24	阳平	
夺	宁龙片		石城	tʰ	ɔit	4	入声	
奎	宁龙片		石城	kʰ	uei	24	阳平	
奪	宁龙片		石城	tʰ	ɔit	4	入声	
女	宁龙片		石城	n/n	ie/iu	31/31	上声/上声	
妇	宁龙片		石城	f	əu	32	去声	
妹	寧龍片		石城	m	ei	31	上聲	
姐	寧龍片		石城	tɕ	ia	31	上聲	
姓	宁龙片		石城	ɕ	iaŋ	31	上声	
姜	宁龙片		石城	k	iɔŋ	53	阴平	
姦	宁龙片		石城	k	an	53	阴平	
娘	宁龙片		石城	n	iɔŋ	24	阳平	
婆	宁龙片		石城	pʰ	ɔ	24	阳平	
婦	宁龙片		石城	f	əu	32	去声	
媆	宁龙片		石城	n	un	32	去声	
嫁	宁龙片		石城	k	a	31	上声	
嫌	宁龙片		石城	h	iam	24	阳平	
嫩	宁龙片		石城	n	un	32	去声	
嬾	宁龙片		石城	l	an	53	阴平	
字	宁龙片		石城	tsʰ	ə	32	去声	
孟	宁龙片		石城	m	əŋ	32	去声	
季	寧龍片		石城	k	i	31	上聲	
学	宁龙片		石城	h	ɔk	4	入声	
學	宁龙片		石城	h	ɔk	4	入声	
孼	宁龙片		石城	n	iet	4	入声	
孽	宁龙片		石城	n	iet	4	入声	
安	宁龙片		石城	0	ɔn	53	阴平	
完	宁龙片		石城	v	ɔn	24	阳平	
宗	宁龙片		石城	ts	uŋ	53	阴平	
官	宁龙片		石城	k	uɔn	53	阴平	
定	宁龙片		石城	tʰ	in	32	去声	
实	宁龙片		石城	s	ət	4	入声	
客	宁龙片		石城	kʰ	ak	4	入声	
害	寧龍片		石城	h	ɔi	32	去聲	
家	寧龍片		石城	k	a	53	陰平	
容	寧龍片		石城	0	iuŋ	24	陽平	
宽	宁龙片		石城	kʰ	uɔn	53	阴平	
宾	宁龙片		石城	p	in	53	阴平	
寄	宁龙片		石城	k	i	31	上声	
密	宁龙片		石城	m	it	4	入声	
寒	宁龙片		石城	h	ɔn	24	阳平	
寞	宁龙片		石城	m	ok	4	入声	
察	宁龙片		石城	tsʰ	ait	4	入声	
實	宁龙片		石城	s	ət	4	入声	
寨	宁龙片		石城	tsʰ	ai	32	去声	
寫	宁龙片		石城	ɕ	ia	31	上声	
寬	宁龙片		石城	kʰ	uɔn	53	阴平	
寴	宁龙片		石城	tɕʰ	in	53	阴平	
寻	宁龙片		石城	tɕʰ	iəm	24	阳平	
封	宁龙片		石城	f	uŋ	53	阴平	
射	宁龙片		石城	s	a	32	去声	
尊	宁龙片		石城	ts	un	53	阴平	
尋	宁龙片		石城	tɕʰ	iəm	24	阳平	
小	宁龙片		石城	ɕ	iau	31	上声	
尖	宁龙片		石城	tɕ	iam	53	阴平	
尺	宁龙片		石城	tsʰ	ak	4	入声	
尽	寧龍片		石城	tɕʰ	in	32	去聲	
尾	寧龍片		石城	m	ei	53	陰平	
局	宁龙片		石城	kʰ	iuk	4	入声	
层	宁龙片		石城	tsʰ	əŋ	24	阳平	
屋	宁龙片		石城	v	uk	4	入声	
屎	宁龙片		石城	s	ə	31	上声	
展	宁龙片		石城	ts	ən	31	上声	
層	宁龙片		石城	tsʰ	əŋ	24	阳平	
山	寧龍片		石城	s	an	53	陰平	
岁	宁龙片		石城	ɕ	ie	31	上声	
岔	宁龙片		石城	tsʰ	a	53	阴平	
岸	宁龙片		石城	ŋ	ɔn	32	去声	
峕	宁龙片		石城	s	ɿ	24	阳平	
嵠	宁龙片		石城	kʰ	ie	53	阴平	
嵾	宁龙片		石城	s	əm	53	阴平	人参。
嶺	宁龙片		石城	l	iaŋ	53	阴平	
左	寧龍片		石城	ts	ɔ	31	上聲	
己	宁龙片		石城	k	i	31	上声	
帅	宁龙片		石城	s	ai	31	上声	
帋	宁龙片		石城	ts	ɿ	31	上声	
帐	寧龍片		石城	ts	ɔŋ	31	上聲	
帒	宁龙片		石城	tʰ	ɔi	32	去声	
帖	宁龙片		石城	tʰ	iap	4	入声	
帞	宁龙片		石城	m	ɔk	4	入声	
帥	宁龙片		石城	s	ai	31	上声	
带	宁龙片		石城	t	ai	31	上声	
帬	宁龙片		石城	kʰ	in	24	阳平	
席	宁龙片		石城	ɕ/tɕʰ	it/iak	4/4	入声/入声	主席<br>席子。
帮	宁龙片		石城	p	ɔŋ	53	阴平	
帳	宁龙片		石城	ts	ɔŋ	31	上声	
帶	宁龙片		石城	t	ai	31	上声	
常	宁龙片		石城	s	ɔŋ	24	阳平	
幕	宁龙片		石城	m	u	32	去声	
幫	宁龙片		石城	p	ɔŋ	53	阴平	
平	宁龙片		石城	pʰ/pʰ	iaŋ/in	24/24	阳平/阳平	白读。<br>文读
年	宁龙片		石城	n	ien	24	阳平	
幹	宁龙片		石城	k	ɔn	31	上声	干部。
幻	宁龙片		石城	f	an	32	去声	
幼	寧龍片		石城	0	iəu	31	上聲	
幾	宁龙片		石城	k	i	31	上声	
应	宁龙片		石城	0	in	31	上声	应当。
店	宁龙片		石城	t	iam	31	上声	
度	宁龙片		石城	tʰ	u	32	去声	
座	宁龙片		石城	tsʰ	ɔ	32	去声	
廚	宁龙片		石城	tsʰ	u	24	阳平	
廠	宁龙片		石城	tsʰ	ɔŋ	31	上声	
廣	宁龙片		石城	k	ɔŋ	31	上声	
廧	宁龙片		石城	tɕʰ	iɔŋ	24	阳平	
建	宁龙片		石城	k	ien	31	上声	
开	宁龙片		石城	kʰ	ɔi	53	阴平	
弌	宁龙片		石城	0	it	4	入声	
弍	宁龙片		石城	n	i	32	去声	
弓	宁龙片		石城	k	iuŋ	53	阴平	
弟	宁龙片		石城	tʰ	ie	53	阴平	
张	寧龍片		石城	ts	ɔŋ	53	陰平	
弯	宁龙片		石城	v	an	53	阴平	
弱	宁龙片		石城	n	iɔk	4	入声	
張	宁龙片		石城	ts	ɔŋ	53	阴平	
強	宁龙片		石城	kʰ	iɔŋ	24	阳平	
强	宁龙片		石城	kʰ	iɔŋ	24	阳平	
彎	宁龙片		石城	v	an	53	阴平	
归	宁龙片		石城	k	uei	53	阴平	
形	宁龙片		石城	h	in	24	阳平	
彭	宁龙片		石城	pʰ	aŋ	24	阳平	
影	宁龙片		石城	0	iaŋ	31	上声	
役	宁龙片		石城	v	it	4	入声	
往	寧龍片		石城	v	ɔŋ	31	上聲	
待	宁龙片		石城	tʰ	ɔi	32	去声	
律	宁龙片		石城	l	it	4	入声	
徐	宁龙片		石城	ɕ	iu	24	阳平	
得	寧龍片		石城	t	ək	4	入聲	
心	宁龙片		石城	ɕ	iəm	53	阴平	
忍	宁龙片		石城	n	in	53	阴平	
忙	宁龙片		石城	m	ɔŋ	24	阳平	
快	宁龙片		石城	kʰ	ai	31	上声	
念	宁龙片		石城	n	iam	32	去声	
忽	宁龙片		石城	f	ət	4	入声	
怕	宁龙片		石城	pʰ	a	31	上声	
急	宁龙片		石城	k	iəp	4	入声	
怪	宁龙片		石城	k	ai	31	上声	
恐	宁龙片		石城	kʰ	iuŋ	31	上声	
恠	宁龙片		石城	k	ai	31	上声	
恨	宁龙片		石城	h	ən	32	去声	
恩	寧龍片		石城	0	ən	53	陰平	
恼	宁龙片		石城	n	au	31	上声	
悬	宁龙片		石城	f	ien	24	阳平	
悲	宁龙片		石城	p	ei	53	阴平	
情	宁龙片		石城	tɕʰ	in	24	阳平	
惜	宁龙片		石城	ɕ	it	4	入声	
惠	宁龙片		石城	f	ei	32	去声	
惡	宁龙片		石城	0	ɔk	4	入声	
惨	宁龙片		石城	tsʰ	am	31	上声	
惯	宁龙片		石城	k	an	31	上声	
惰	宁龙片		石城	tʰ	ɔ	32	去声	
惱	宁龙片		石城	n	au	31	上声	
惹	宁龙片		石城	n	ia	31	上声	
愁	宁龙片		石城	tsʰ	əu	24	阳平	
愛	宁龙片		石城	0	ɔi	31	上声	
感	寧龍片		石城	k	ɔm	31	上聲	
慘	宁龙片		石城	tsʰ	am	31	上声	
慢	宁龙片		石城	m	an	32	去声	
慣	宁龙片		石城	k	an	31	上声	
懂	宁龙片		石城	t	uŋ	31	上声	
應	宁龙片		石城	0	in	31	上声	应当。
懒	宁龙片		石城	l	an	53	阴平	
懶	宁龙片		石城	l	an	53	阴平	
懸	宁龙片		石城	f	ien	24	阳平	
懽	宁龙片		石城	f	ɔn	53	阴平	
戏	宁龙片		石城	h	i	31	上声	
成	宁龙片		石城	s/tsʰ	aŋ/əŋ	24/24	阳平/阳平	舞成、成三读音亦同。<br>成功
战	宁龙片		石城	ts	ən	31	上声	
戰	宁龙片		石城	ts	ən	31	上声	
戲	宁龙片		石城	h	i	31	上声	
戴	寧龍片		石城	t	ai	31	上聲	
戶	宁龙片		石城	f	u	32	去声	
戸	宁龙片		石城	f	u	32	去声	
戼	宁龙片		石城	m	au	31	上声	
房	宁龙片		石城	f	ɔŋ	24	阳平	
扁	寧龍片		石城	p	ien	31	上聲	
扇	宁龙片		石城	s	ən	31	上声	
手	宁龙片		石城	s	əu	31	上声	
扯	宁龙片		石城	tsʰ	a	31	上声	
扶	宁龙片		石城	pʰ	u	24	阳平	
抓	宁龙片		石城	ts	a	53	阴平	
折	宁龙片		石城	ts	ət	4	入声	
披	宁龙片		石城	pʰ	i	53	阴平	
抽	宁龙片		石城	tsʰ	əu	53	阴平	
拈	宁龙片		石城	n	iam	53	阴平	
拏	宁龙片		石城	n	a	53	阴平	
拐	宁龙片		石城	k	ai	31	上声	
拕	宁龙片		石城	tʰ	ɔ	53	阴平	
拜	宁龙片		石城	p	ai	31	上声	
拢	宁龙片		石城	l	uŋ	53	阴平	
拣	宁龙片		石城	k	an	31	上声	
括	宁龙片		石城	k	uɔit	4	入声	
拯	宁龙片		石城	ts	əŋ	31	上声	
拱	宁龙片		石城	k	iuŋ	31	上声	
拳	宁龙片		石城	kʰ	ien	24	阳平	
挂	宁龙片		石城	k	ai	31	上声	
挥	宁龙片		石城	f	i	53	阴平	
挺	寧龍片		石城	tʰ	in	31	上聲	
捉	宁龙片		石城	ts	ɔk	4	入声	
捋	宁龙片		石城	l	ɔit	4	入声	
捏	宁龙片		石城	n	iet	4	入声	
捺	宁龙片		石城	n	at	4	入声	
掌	宁龙片		石城	ts	ɔŋ	31	上声	
排	宁龙片		石城	pʰ	ai	24	阳平	
掛	宁龙片		石城	k	a	31	上声	
接	宁龙片		石城	tɕ	iap	4	入声	
揀	宁龙片		石城	k	an	31	上声	
插	宁龙片		石城	tsʰ	aip	4	入声	
換	宁龙片		石城	v	ɔn	32	去声	
揩	宁龙片		石城	kʰ	ai	53	阴平	
揮	宁龙片		石城	f	i	53	阴平	
搜	宁龙片		石城	s	əu	53	阴平	
摊	宁龙片		石城	tʰ	an	53	阴平	
摘	宁龙片		石城	ts	ak	4	入声	
摤	宁龙片		石城	tɕʰ	iɔŋ	31	上声	
撆	宁龙片		石城	pʰ	iet	4	入声	
撇	宁龙片		石城	pʰ	iet	4	入声	
撜	宁龙片		石城	ts	əŋ	31	上声	
撦	宁龙片		石城	tsʰ	a	31	上声	
操	宁龙片		石城	tsʰ	au	53	阴平	
擔	宁龙片		石城	t	am	53	阴平	
攃	宁龙片		石城	tsʰ	ait	4	入声	
攏	宁龙片		石城	l	uŋ	53	阴平	
攤	宁龙片		石城	tʰ	an	53	阴平	
支	宁龙片		石城	ts	ɿ	53	阴平	
收	宁龙片		石城	s	əu	53	阴平	
改	宁龙片		石城	k	ɔi	31	上声	
放	宁龙片		石城	f	ɔŋ	31	上声	
敏	寧龍片		石城	m	in	31	上聲	
敓	宁龙片		石城	tʰ	ɔit	4	入声	
敗	宁龙片		石城	pʰ	ai	32	去声	
教	寧龍片		石城	k	au	31	上聲	
敢	宁龙片		石城	k	ɔm	31	上声	
敲	寧龍片		石城	kʰ	au	53	陰平	
敶	宁龙片		石城	tsʰ	ən	24	阳平	
斃	宁龙片		石城	pʰ	i	32	去声	
斜	宁龙片		石城	tɕʰ	ia	24	阳平	
斤	宁龙片		石城	k	in	53	阴平	
斧	宁龙片		石城	p	u	31	上声	
新	宁龙片		石城	ɕ	in	53	阴平	
方	宁龙片		石城	f	ɔŋ	53	阴平	
旗	宁龙片		石城	kʰ	i	24	阳平	
日	宁龙片		石城	n	it	4	入声	
旧	宁龙片		石城	kʰ	əu	32	去声	
旱	宁龙片		石城	h	ɔn	53	阴平	
时	宁龙片		石城	s	ɿ	24	阳平	
旹	宁龙片		石城	s	ɿ	24	阳平	
昇	宁龙片		石城	s	əŋ	53	阴平	
昋	宁龙片		石城	k	uei	31	上声	
昌	宁龙片		石城	tsʰ	ɔŋ	53	阴平	
明	宁龙片		石城	m/m	iaŋ/in	24/24	阳平/阳平	白读。<br>文读
昏	宁龙片		石城	f	ən	53	阴平	
易	宁龙片		石城	0	i	32	去声	容易、姓读音亦同。
星	宁龙片		石城	ɕ	iaŋ	53	阴平	
春	宁龙片		石城	tsʰ	un	53	阴平	
是	宁龙片		石城	h/s	ei/ɿ	32/32	去声/去声	
昼	宁龙片		石城	ts	əu	31	上声	
時	宁龙片		石城	s	ɿ	24	阳平	
晕	宁龙片		石城	v	in	53	阴平	
晝	宁龙片		石城	ts	əu	31	上声	
晴	宁龙片		石城	tɕʰ	iaŋ	24	阳平	
智	宁龙片		石城	ts	ɿ	31	上声	
暈	宁龙片		石城	v	in	53	阴平	
暖	宁龙片		石城	n	ɔn	53	阴平	
暗	宁龙片		石城	0	ɔm	31	上声	
暜	宁龙片		石城	tʰ	ie	31	上声	
曐	宁龙片		石城	ɕ	iaŋ	53	阴平	
曲	宁龙片		石城	kʰ	iuk	4	入声	
書	宁龙片		石城	s	ə	53	阴平	
曹	宁龙片		石城	tsʰ	au	24	阳平	
替	宁龙片		石城	tʰ	ie	31	上声	
最	宁龙片		石城	ts	uei	31	上声	
會	宁龙片		石城	f/v	ei/ei	32/32	去声/去声	开会<br>不会。
月	宁龙片		石城	n	iet	4	入声	
有	宁龙片		石城	0	iəu	53	阴平	
服	宁龙片		石城	f	uk	4	入声	
朚	宁龙片		石城	m	ɔŋ	24	阳平	
