tsʰu	1	44	粗初							
tsʰu	2	21	猝促触畜撮							
tsʰu	3	53	楚础							
tsʰu	5	35	醋奏凑							
ʣu	2	21	锄雏浊族逐							
ʣu	5	35	助							
su	1	44	苏酥梳疏蔬							
su	2	21	宿粟俗续赎属肃缩叔熟淑速蜀束塾							
su	3	53	嘱数(动词)							
su	5	35	素诉塑嗽数(名词)漱							
zu	3	53	辱褥							
zu	5	35	入							
ku	1	44	姑孤箍估							
ku	2	21	骨谷							
ku	3	53	古牯股鼓							
ku	5	35	故固雇顾							
kʰu	1	44	枯							
kʰu	2	21	窟哭							
kʰu	3	53	苦							
kʰu	5	35	库裤酷							
xu	1	44	呼乎忽							
xu	2	21	胡湖狐壶葫							
xu	3	53	虎浒							
xu	5	35	户沪互护							
u	1	44	乌污坞诬							
u	2	21	无巫物屋吴蜈吾梧							
u	3	53	五伍午武鹉舞							
u	5	35	误务雾戊勿悟(~出)悟恶(可~)							
fu	1	44	夫肤敷孵							
fu	2	21	芙扶浮(~沉)佛福幅蝠腹覆服伏							
fu	3	53	府腑俯斧腐釜							
fu	5	35	父妇付赋傅附符负富副复							
ly	2	21	驴律率(速~)							
ly	3	53	吕旅履							
ly	5	35	虑滤							
tɕy	1	44	猪诸居诛蛛株朱硃珠车(~马炮)拘							
tɕy	2	21	橘菊							
tɕy	3	53	煮举主							
tɕy	5	35	苎著据锯拄驻注蛀铸驹句剧							
tɕʰy	1	44	蛆趋枢区驱							
tɕʰy	2	21	出屈曲							
tɕʰy	3	53	取娶处							
tɕʰy	5	35	趣处(~长)去(~年)							
ʥy	2	21	徐除渠厨局							
ʥy	5	35	巨拒距聚柱住具惧俱							
ny	3	53	女							
ɕy	1	44	书舒墟嘘虚须需输吁戌殊							
ɕy	2	21	术薯							
ɕy	3	53	暑鼠许署							
ɕy	5	35	叙绪絮庶恕续戍述序树竖							
y	1	44	淤迁							
y	2	21	鱼渔於余愚虞娱于盂疫役狱榆愉							
y	3	53	语与雨宇禹乳							
y	5	35	御预豫遇寓逾愈芋喻裕玉欲浴域郁							
pa	1	44	巴芭疤爸							
pa	2	21	八							
pa	3	53	把							
pa	5	35	霸坝把							
pʰa	3	53	□(~~:象声词)							
pʰa	5	35	怕帕							
ba	2	21	爬琶杷耙拔							
ma	1	44	蟆妈							
ma	2	21	麻抹							
ma	3	53	马码							
ma	5	35	骂							
da	2	21	达沓							
da	5	35	大							
ta	2	21	答搭							
ta	3	53	打							
tʰa	1	44	他							
tʰa	2	21	塔塌榻獭踏							
fa	1	44	发							
fa	2	21	法乏发伐筏罚							
la	1	44	拉							
la	2	21	拿辣							
la	3	53	哪							
la	5	35	那纳腊蜡							
tsa	1	44	楂渣							
tsa	2	21	杂札铡眨闸只{量词}炙{~火}啧{~嘴}择{~菜}							
tsa	3	53	扎							
tsa	5	35	诈榨炸							
tsʰa	1	44	杈钗叉(~子)差(~不多)							
tsʰa	2	21	插察擦赤(~脚)尺(一~布)							
tsʰa	5	35	岔叉(无~)							
ʣa	2	21	茶搽査							
sa	1	44	沙纱杉萨							
sa	2	21	杀石(~头)刷							
sa	3	53	傻撒洒							
sa	5	35	射(~石头)厦(披~:盖在正房旁边的偏屋)							
ka	1	44	痂家(~爷、~婆:公公、婆婆)							
ka	2	21	挟夹							
ka	5	35	嫁(~人)							
kʰa	1	44	掐							
kʰa	3	53	卡							
ŋa	1	44	桠(树~~:树杈)丫(~开:张开)							
ŋa	2	21	伢鸭轧牙(~墙:牙來)							
ŋa	3	53	哑(~巴)							
xa	1	44	哈虾							
xa	2	21	瞎(~子)吓(~一跳)							
xa	3	53	傻(训读)							
xa	5	35	下(底~;~降)夏厦(~门)							
a	1	44	阿桠(树~~:树杈)丫(~开:张开)轭							
a	3	53	也							
pia	2	21	壁(~头)							
pʰia	2	21	劈(~柴)拍							
pʰia	3	53	擘							
tia	1	44	爹(~~:爷爷)							
tia	2	21	滴(~水)							
tʰia	1	44	踢(~一脚)							
tʰia	3	53	□(~舌子:吐出舌头)							
dia	2	21	提(~水)							
lia	2	21	苶							
lia	3	53	□(~肩膀:溜肩膀)							
tɕia	1	44	加嘉傢佳家(~庭)							
tɕia	2	21	甲胛挾涩(训读)夹(~心饼干)							
tɕia	3	53	假贾							
tɕia	5	35	架驾稼价嫁(出~)							
tɕʰia	2	21	恰洽吃							
tɕʰia	5	35	笡							
ʥia	2	21	茄瘸□(跨)拃(一~:食指和拇指张开的长度)							
ɕia	1	44	虾							
ɕia	2	21	狭峡辖侠瞎(眼~)锡(~壶)霞瑕遐暇斜							
ia	1	44	鸦丫(~头)							
ia	2	21	芽衙砑涯崖鸭押压牙(~刷;~墙:牙來)爷(~老子;父亲)伢轧							
ia	3	53	雅哑(剧~;~巴)							
ia	5	35	亚							
tsua	1	44	抓							
sua	2	21	涮刷							
sua	3	53	耍							
kua	1	44	瓜							
kua	2	21	括刮							
kua	3	53	寡剐							
kua	5	35	挂卦							
kʰua	1	44	夸							
kʰua	3	53	垮桍(树枝)							
kʰua	5	35	跨							
xua	1	44	花							
xua	2	21	滑猾袜华桦划(~船)□{表示扇的动作}							
xua	5	35	化画话划(计~;~一刀)							
ua	1	44	蛙洼挖							
ua	2	21	娃鸹(老~:乌鸦)							
ua	3	53	瓦							
po	1	44	波菠玻							
po	2	21	钵拨钹博膊脖缚剥驳薄(厚~)							
po	3	53	跛							
po	5	35	簸							
pʰo	1	44	颇坡							
pʰo	2	21	泼							
pʰo	5	35	破剖							
bo	2	21	婆帛勃							
bo	5	35	簿(~荷)							
mo	1	44	摸							
mo	2	21	魔摩馍模摹莫膜寞磨(~刀)							
mo	5	35	磨(石~)							
to	1	44	多							
to	2	21	踱夺							
to	5	35	朵躲垛							
to	5	35	剁							
tʰo	1	44	拖托							
tʰo	2	21	脱							
tʰo	3	53	妥椭							
tʰo	5	35	唾							
do	2	21	驼驮							
do	5	35	舵惰□(把一物压在另一物上)							
lo	1	44	啰							
lo	2	21	罗锣箩骡螺摞落烙骆酪洛络萝逻乐(快~)							
lo	3	53	祼喽(打~：说话含混不清)							
lo	5	35	糯懦							
no	2	21	挪							
no	5	35	糯懦							
tso	2	21	桌卓琢啄捉作酌拙茁着(睡~)							
tso	3	53	左佐							
tso	5	35	做							
tsʰo	1	44	搓							
tsʰo	2	21	绰							
tsʰo	5	35	错凿措戳							
ʣo	2	21	昨浊							
ʣo	5	35	坐座							
so	1	44	蓑梭唆嗦							
so	2	21	索朔嗍勺说							
so	3	53	锁琐所							
ko	1	44	歌哥锅							
ko	2	21	割葛各阁搁郭廓角戈鸽							
ko	3	53	果裹							
ko	5	35	个过							
kʰo	1	44	科棵柯苛窠(鸟~:鸟窝)							
kʰo	2	21	磕扩壳阔							
kʰo	3	53	可渴颗							
kʰo	5	35	课客							
xo	1	44	蠚(~人:(毛虫等)蜇人)							
xo	2	21	喝合盒活蠚鹤霍藿获河何和禾							
xo	3	53	火伙							
xo	5	35	货祸贺荷(薄~)							
o	1	44	蜗倭窝							
o	2	21	握恶(善~)蛾鹅俄							
o	3	53	我							
o	5	35	饿卧沃							
lio	2	21	略掠							
tɕio	2	21	脚爵嚼着(~衣)觉(知~)							
tɕʰio	2	21	确							
tɕʰio	5	35	却雀鹊确							
nio	2	21	虐疟							
ɕio	2	21	削学							
io	2	21	约药钥跃岳乐若弱							
kuo	2	21	国							
pə	2	21	北百柏伯陌							
pə	3	53	□(形容人很差劲)							
pʰə	2	21	迫拍魄							
bə	2	21	白							
mə	2	21	墨默麦脉							
tə	2	21	得德							
tʰə	2	21	特							
lə	1	44	勒							
lə	2	21	肋							
tsə	1	44	遮							
tsə	2	21	褶浙哲则窄责摘折(打~)							
tsə	3	53	者							
tsə	5	35	蔗							
tsʰə	1	44	车(马~)							
tsʰə	2	21	彻撤辙侧测拆泽择策册厠(~所)							
tsʰə	3	53	扯							
ʣə	2	21	宅贼							
sə	1	44	奢赊							
sə	2	21	涉舌设虱塞色啬折（~本）							
sə	3	53	舍(~得)							
sə	5	35	麝摄赦射(~击)舍(宿~)							
zə	2	21	热							
zə	3	53	惹							
zə	5	35	社							
kə	2	21	格革隔							
kə	3	53	给							
kʰə	2	21	咳克客刻(用刀~)							
kʰə	5	35	去(到哪里~)刻(时~)							
xə	2	21	核黑赫吓(恐~)							
ə	2	21	儿而额							
ə	3	53	耳饵							
ə	5	35	二贰扼							
pie	1	44	□(~淡:很淡)							
pie	2	21	别鳖憋							
pie	3	53	瘪							
pʰie	2	21	撇(汉字笔画的一种)							
pʰie	3	53	撇(~开油)							
mie	1	44	咩搣(撕开)							
mie	2	21	灭篾							
tie	1	44	爹(~~:父亲)							
tie	2	21	跌							
tʰie	2	21	帖贴铁							
die	2	21	叠碟牒蝶谍							
lie	2	21	猎列烈裂劣							
lie	3	53	咧							
tɕie	2	21	接揭结洁节截							
tɕie	3	53	姐							
tɕie	5	35	借							
tɕʰie	2	21	怯切妾							
tɕʰie	3	53	且							
dʑie	2	21	杰							
nie	2	21	业孽捏聂镊蹑							
ɕie	1	44	些							
ɕie	2	21	胁协谐歇蝎邪斜							
ɕie	3	53	写							
ɕie	5	35	泻卸泄谢							
ie	1	44	耶噎(~倒了)							
ie	2	21	叶页乙翼-(~胛：翅膀)							
ie	3	53	也野							
ie	5	35	夜							
tɕye	2	21	绝厥掘决诀倔							
tɕʰye	2	21	缺							
ɕye	1	44	靴							
ɕye	2	21	血雪屑穴薛							
ɕye	5	35	□(~得很:表示不满意，不如意)							
ye	2	21	悦阅越粤月							
pai	1	44	□(跛子)							
pai	3	53	摆							
pai	5	35	拜稗败							
pʰai	5	35	派							
bai	2	21	排牌							
bai	5	35	稗败							
mai	2	21	埋							
mai	3	53	买							
mai	5	35	卖迈							
tai	1	44	呆							
tai	3	53	歹							
tai	5	35	戴带							
tʰai	1	44	胎							
tʰai	5	35	态太泰							
dai	2	21	台抬苔							
dai	5	35	待怠殆贷代袋							
lai	2	21	来							
lai	5	35	赖癞							
nai	3	53	奶乃							
nai	5	35	耐奈							
tsai	1	44	灾栽斋							
tsai	3	53	宰崽(儿子)							
tsai	5	35	载再债							
tsʰai	1	44	猜差(出~)							
tsʰai	3	53	彩采睬踩							
tsʰai	5	35	菜蔡							
ʣai	2	21	才材财裁豺柴							
ʣai	5	35	在寨□(~雨:淋雨)							
sai	1	44	筛腮鳃							
sai	3	53	洒							
sai	5	35	赛晒							
kai	1	44	该皆阶街							
kai	3	53	改解							
kai	5	35	盖丐介界芥届戒械							
kʰai	1	44	开揩							
kʰai	3	53	凯楷							
kʰai	5	35	概溉慨							
ai	1	44	哀埃挨							
ai	2	21	捱(~打)							
ai	3	53	蔼矮							
ai	5	35	碍艾爱隘							
xai	1	44	咍(玩)							
xai	2	21	孩鞋还(~有)							
xai	3	53	海蟹							
xai	5	35	亥骇害懈蟹							
suai	1	44	衰摔							
suai	5	35	蟀帅率(~领)							
kuai	1	44	乖							
kuai	3	53	拐							
kuai	5	35	怪蝈							
kʰuai	3	53	蒯							
kʰuai	5	35	块刽快筷会(~计)							
uai	1	44	歪							
uai	5	35	外							
xuai	2	21	怀槐淮							
xuai	5	35	坏							
pei	1	44	杯碑卑悲婢							
pei	5	35	辈贝							
pʰei	1	44	胚坯							
pʰei	3	53	呸							
pʰei	5	35	配佩							
bei	2	21	培陪赔裴							
bei	5	35	倍背焙							
mei	2	21	梅枚媒煤霉							
mei	3	53	毎美							
mei	5	35	妹眛							
lei	1	44	壘(~壮:很胖)							
lei	2	21	雷							
lei	3	53	儡							
lei	5	35	内累(连~)							
tei	5	35	对							
fei	1	44	非飞妃							
fei	2	21	肥							
fei	3	53	匪翡							
fei	5	35	废吠痱费							
tuei	1	44	堆							
tuei	5	35	对碓							
tʰuei	1	44	推							
tʰuei	3	53	腿							
tʰuei	5	35	退							
zuei	5	35	锐瑞睡							
duei	5	35	队兑坠							
luei	3	53	垒累(~积)							
luei	5	35	类泪累							
tsuei	1	44	追锥							
tsuei	3	53	嘴							
tsuei	5	35	最醉缀							
tsʰuei	1	44	催崔吹炊							
tsʰuei	5	35	脆翠粹							
ʣuei	2	21	垂槌锤							
ʣuei	5	35	罪							
suei	1	44	虽							
suei	2	21	隨							
suei	3	53	髓水							
suei	5	35	岁碎							
kuei	1	44	圭闺奎规龟归							
kuei	3	53	诡轨鬼							
kuei	5	35	鳜桂柜贵跪(~拜)							
kʰuei	1	44	盔亏窥							
kʰuei	3	53	跪(~下来)							
kʰuei	5	35	桧溃愧							
guei	2	21	逵葵魁傀癸							
xuei	1	44	恢灰挥辉							
xuei	2	21	茴回							
xuei	3	53	悔毁晦							
xuei	5	35	贿汇会绘惠慧							
uei	1	44	煨徽威							
uei	2	21	桅危为维惟唯微违围							
uei	3	53	萎委尾伟苇纬							
uei	5	35	卫伪喂穗位未味魏畏慰胃谓							
pau	1	44	褒包胞							
pau	3	53	保堡宝饱							
pau	5	35	报							
pʰau	1	44	抛泡(灯~)							
pʰau	3	53	跑							
pʰau	5	35	炮雹泡(~在水里)							
bau	2	21	袍浮(~起)							
bau	5	35	抱暴刨鲍曝菢(孵)							
mau	1	44	猫							
mau	2	21	毛茅锚矛							
mau	3	53	卯							
mau	5	35	冒帽貌							
tau	1	44	刀叨							
tau	3	53	祷岛倒导							
tau	5	35	到							
tʰau	1	44	滔涛							
tʰau	3	53	讨							
tʰau	5	35	套							
dau	2	21	掏桃逃淘陶萄							
dau	5	35	道稻盜							
lau	1	44	捞唠							
lau	2	21	劳牢涝痨(疲倦)							
lau	3	53	老							
lau	5	35	毒(~鱼:放药毒鱼)							
nau	3	53	脑恼							
nau	5	35	闹							
tsau	1	44	遭糟召昭招沼朝(今~)㷮(食物干而且脆)							
tsau	3	53	早枣蚤澡爪找							
tsau	5	35	罩照诏							
tsʰau	1	44	操抄钞超							
tsʰau	3	53	草炒吵							
tsʰau	5	35	糙							
ʣau	2	21	曹槽巢潮朝(~代)䐬(肚子饿)							
ʣau	5	35	皂造赵兆							
zau	2	21	饶							
zau	3	53	扰							
zau	5	35	绕							
sau	1	44	骚烧稍							
sau	2	21	韶							
sau	3	53	嫂扫(打~)少(多~)							
sau	5	35	潲绍邵臊扫(~把)少(~年)							
kau	1	44	高膏篙羔糕茭(~笋)							
kau	3	53	稿搞							
kau	5	35	告窖觉(睡~)教(~书)							
kʰau	1	44	敲(~门)							
kʰau	3	53	考烤拷							
kʰau	5	35	靠犒铐							
au	2	21	熬昂翱遨							
au	3	53	袄咬(~(手):形容(东西)对皮肤等刺漖性狠大)							
au	5	35	傲懊奥坳扷(量)							
xau	1	44	蒿薅(除田草)							
xau	2	21	豪壕毫							
xau	3	53	郝好(~坏)							
xau	5	35	耗好(喜~)号浩							
piau	1	44	膘标彪猋							
piau	3	53	表裱婊錶							
pʰiau	1	44	飘鳔缥漂(~流)							
pʰiau	3	53	瞟							
pʰiau	5	35	票漂(~亮)							
biau	2	21	瓢嫖							
miau	1	44	猫(~儿山：位于资源的一座山)							
miau	2	21	苗描							
miau	3	53	藐渺秒							
miau	5	35	庙妙							
tiau	1	44	刁貂雕							
tiau	3	53	鸟(~崽:小鸟)							
tiau	5	35	钓吊掉							
tʰiau	1	44	挑							
tʰiau	3	53	斢(换)							
tʰiau	5	35	眺跳							
diau	2	21	条调(~和)							
diau	5	35	掉调(~动)							
liau	2	21	燎疗聊辽撩寥瞭							
liau	3	53	了							
liau	5	35	料廖							
tɕiau	1	44	交郊胶焦蕉椒骄娇浇跤							
tɕiau	3	53	绞狡铰搅剿缴饺							
tɕiau	5	35	轿叫觉(睡~)教(~育)							
tɕʰiau	1	44	锹缲悄敲							
tɕʰiau	3	53	巧							
tɕʰiau	5	35	窍俏							
dʑiau	2	21	樵瞧乔侨							
niau	3	53	杳鸟(小~)							
niau	5	35	尿							
ɕiau	1	44	消宵霄硝销嚣萧箫							
ɕiau	2	21	淆							
ɕiau	3	53	小晓							
ɕiau	5	35	酵孝笑校效							
iau	1	44	妖邀腰幺吆要(~求)							
iau	2	21	肴谣摇窑姚							
iau	3	53	舀咬							
iau	5	35	耀鹞要(重~)							
məɯ	2	21	谋							
məɯ	3	53	某							
təɯ	1	44	兜逗(~小孩)							
təɯ	3	53	抖陡斗(一~米)							
təɯ	5	35	斗(~争)							
tʰəɯ	1	44	偷							
tʰəɯ	3	53	敨(抻~:(衣服、布料等)没有皱褶)							
tʰəɯ	5	35	透							
dəɯ	2	21	头投							
dəɯ	5	35	豆逗(~号)							
ləɯ	2	21	楼							
ləɯ	3	53	篓搂							
ləɯ	5	35	漏陋							
tsəɯ	1	44	邹周舟州洲							
tsəɯ	3	53	走肘帚							
tsəɯ	5	35	昼皱绉							
tsʰəɯ	1	44	抽							
tsʰəɯ	2	21	畜							
tsʰəɯ	3	53	丑							
tsʰəɯ	5	35	臭							
ʣəɯ	2	21	绸稠筹愁仇酬轴							
ʣəɯ	5	35	纣宙							
səɯ	1	44	搜飕馊收							
səɯ	3	53	叟手首守							
səɯ	5	35	瘦受寿授肉售							
zəɯ	2	21	柔揉							
zəɯ	5	35	瘦受寿授肉售							
kəɯ	1	44	勾钩沟							
kəɯ	3	53	狗构							
kəɯ	5	35	够构购							
kʰəɯ	1	44	抠眍							
kʰəɯ	3	53	口							
kʰəɯ	5	35	叩扣冦							
əɯ	1	44	欧瓯殴							
əɯ	3	53	藕偶呕							
əɯ	5	35	沤怄							
fəɯ	3	53	否							
xəɯ	2	21	侯喉猴							
xəɯ	3	53	吼							
xəɯ	5	35	后厚候							
miəɯ	5	35	谬							
tiəɯ	1	44	丢							
liəɯ	1	44	溜馏							
liəɯ	2	21	流刘留榴硫琉							
liəɯ	3	53	柳							
tɕiəɯ	1	44	鸠纠							
tɕiəɯ	3	53	酒九久韭灸							
tɕiəɯ	5	35	救究□(~起不顿道理:胡搅蛮缠不懂道理)							
tɕʰiəɯ	1	44	秋丘鳅蚯							
dʑiəɯ	2	21	囚泅求球							
dʑiəɯ	5	35	就臼咎旧柩							
niəɯ	1	44	妞							
niəɯ	2	21	牛							
niəɯ	3	53	钮扭							
ɕiəɯ	1	44	修羞休							
ɕiəɯ	3	53	朽							
ɕiəɯ	5	35	秀绣锈袖							
iəɯ	1	44	优忧悠幽							
iəɯ	2	21	尤邮由油游犹育							
iəɯ	3	53	有友酉							
iəɯ	5	35	又右佑柚釉幼诱							
pan	1	44	班斑颁扳般搬							
pan	3	53	板版							
pan	5	35	扮半绊							
pʰan	1	44	攀潘藩							
pʰan	5	35	盼襻判叛							
ban	2	21	盘							
ban	5	35	瓣办伴拌							
man	2	21	蛮瞒馒							
man	3	53	满晚{~~:叔叔}							
man	5	35	慢漫幔蔓							
tan	1	44	耽丹单担(~任)							
tan	3	53	胆							
tan	5	35	诞旦担(挑~)							
tʰan	1	44	贪坍滩摊瘫							
tʰan	3	53	毯坦							
tʰan	5	35	探炭叹							
dan	2	21	潭谭谈痰檀坛弹(~琴)							
dan	5	35	淡但蛋弹(子~)							
lan	2	21	蓝篮兰拦栏							
lan	3	53	览揽榄缆懒							
lan	5	35	滥烂							
nan	2	21	男南难							
nan	5	35	难							
tsan	1	44	簪沾粘瞻							
tsan	3	53	斩盏展攒							
tsan	5	35	站蘸占赞战颤䋎(缝)							
tsʰan	1	44	餐参(~加)							
tsʰan	3	53	惨铲产							
tsʰan	5	35	灿							
ʣan	2	21	蚕惭谗馋残缠							
ʣan	5	35	暂栈绽渐							
san	1	44	三衫珊山扇(~风)							
san	3	53	陕闪伞散(~开)							
san	5	35	扇(~子)散(分~)善膳							
zan	2	21	然燃							
zan	3	53	染冉							
kan	1	44	甘柑泔尴肝竿干(~濕)							
kan	3	53	感敢橄减杆秆擀赶							
kan	5	35	鉴舰干(~劲)监(~察)							
kʰan	1	44	堪龛勘刊嵌墈(水未满)							
kʰan	3	53	坎砍							
kʰan	5	35	看							
an	1	44	庵安鞍鹌							
an	2	21	岩							
an	3	53	眼(~睛)							
an	5	35	揞(手覆)暗岸按案雁晏							
xan	1	44	愍鼾嫨(做事慢)							
xan	2	21	含函衔寒韩闲(~事)咸(好~)							
xan	3	53	喊罕							
xan	5	35	汉撼憾旱汗焊翰限苋							
fan	1	44	番翻							
fan	2	21	凡繁凡帆矾烦							
fan	3	53	反返							
fan	5	35	泛饭范犯贩							
tuan	1	44	端							
tuan	3	53	短							
tuan	5	35	锻							
duan	2	21	团							
duan	5	35	断段缎椴							
luan	2	21	鸾							
luan	3	53	暖卵							
luan	5	35	乱							
tsuan	1	44	钻(~进洞)专砖							
tsuan	3	53	转(~送)							
tsuan	5	35	钻(~子：工具)转(~圈)							
tsʰuan	1	44	穿川							
tsʰuan	5	35	窜篡串							
zuan	3	53	软阮							
suan	1	44	删酸闩拴							
suan	5	35	算蒜							
kuan	1	44	官棺观鳏关冠(衣~)							
kuan	3	53	管馆							
kuan	5	35	贳灌罐惯冠(~军)							
kʰuan	1	44	宽							
kʰuan	3	53	款							
xuan	1	44	欢							
xuan	2	21	桓环还(~原)							
xuan	3	53	缓							
xuan	5	35	换幻							
uan	1	44	豌弯湾患宦							
uan	2	21	完丸玩顽							
uan	3	53	碗腕晚挽宛							
uan	5	35	万							
dzuan	2	21	传(~达)船							
dzuan	5	35	传(~记)							
piɛn	1	44	鞭边							
piɛn	3	53	蝙扁匾贬							
piɛn	5	35	变							
pʰiɛn	1	44	篇偏编							
pʰiɛn	5	35	骗遍片							
biɛn	2	21	便(~宜)							
biɛn	5	35	汴辫辨辩便(方~)							
miɛn	2	21	绵棉岷							
miɛn	3	53	免勉缅							
miɛn	5	35	面							
tiɛn	1	44	颠癫							
tiɛn	3	53	点典腆							
tiɛn	5	35	店							
tʰiɛn	1	44	添天							
tʰiɛn	3	53	舔							
diɛn	2	21	甜田填							
diɛn	5	35	电殿奠佃垫							
liɛn	2	21	廉镰帘连联怜莲							
liɛn	3	53	脸敛殓							
liɛn	5	35	练炼楝恋验念							
tɕiɛn	1	44	监(~考)尖兼艰奸煎肩坚间(空~)							
tɕiɛn	3	53	碱检简柬拣剪茧							
tɕiɛn	5	35	剑谏涧件箭建荐见舰间(~断)							
tɕʰiɛn	1	44	签谦迁歼笺千牵铅(金属元素)							
tɕʰiɛn	3	53	浅践遣							
tɕʰiɛn	5	35	欠歉溅贱饯							
dʑiɛn	2	21	钳钱乾虔前潜挦(~鸡毛:拔鸡毛)							
dʑiɛn	5	35	俭件健键							
niɛn	1	44	硏拈蔫							
niɛn	2	21	年							
niɛn	3	53	碾辇撚撵							
ɕiɛn	1	44	仙先							
ɕiɛn	2	21	嫌贤咸(~菜)闲(休~)							
ɕiɛn	3	53	险显							
ɕiɛn	5	35	线羡宪献陷现馅县							
iɛn	1	44	淹阉腌焉烟胭燕							
iɛn	2	21	炎盐阎檐延筵严言							
iɛn	3	53	掩演眼(~镜)演俨							
iɛn	5	35	厌艳焰堰宴砚燕(~子)谚							
tɕyɛn	1	44	捐							
tɕyɛn	3	53	卷(动词)							
tɕyɛn	5	35	眷绢券卷(试~)							
tɕʰyɛn	1	44	圏							
tɕʰyɛn	3	53	犬							
tɕʰyɛn	5	35	劝							
dʑyɛn	2	21	全泉拳权颧椽							
dʑyɛn	5	35	倦							
ɕyɛn	1	44	鲜轩掀宣喧							
ɕyɛn	2	21	弦玄悬旋							
ɕyɛn	5	35	楦眩							
yɛn	1	44	冤渊							
yɛn	2	21	圆员缘沿元原源袁辕园援铅(~笔)							
yɛn	3	53	远							
yɛn	5	35	院愿怨							
pən	1	44	奔							
pən	3	53	本							
pən	5	35	□(拉扯)							
pʰən	5	35	喷(~出)							
bən	2	21	盆湓(水溢出)							
bən	5	35	笨							
mən	1	44	蚊(~子)							
mən	2	21	门							
mən	5	35	闷							
tən	1	44	敦墩登灯							
tən	3	53	等							
tən	5	35	顿凳瞪							
tʰən	1	44	吞							
dən	2	21	屯豚囤腾誊藤疼							
dən	5	35	盾遁沌钝邓							
lən	2	21	仑伦沦轮							
lən	3	53	冷							
lən	5	35	论							
nən	2	21	能							
nən	5	35	嫩							
tsən	1	44	针斟珍榛臻真尊遵增憎征蒸争筝睁贞侦曾(姓)正(~月)							
tsən	3	53	枕诊疹振震拯整怎							
