cid	character	initial	final	tone	note
1	多	t	o	33	
2	拖	th	o	33	
3	大	t	ɑ	213	
4	锣	l	o	42	
5	左	ts	o	42	
6	歌	k	o	33	
7	个	k	o	213	
8	可	kh	o	53	
9	鹅	∅	o	42	
10	饿	∅	o	213	
11	河	x	o	42	
12	茄	tɕh	ie	42	
13	破	ph	o	213	
14	婆	ph	o	42	
14	婆	ph	o	33	
15	磨	m	o	42	
15	磨	m	o	213	
16	磨	m	o	213	
17	躲	t	o	53	
18	螺	l	o	42	
19	坐	ts	o	213	
20	锁	s	o	53	
21	果	k	o	53	
22	过	k	o	213	
23	课	kh	o	213	
24	火	x	o	53	
25	货	x	o	213	
26	祸	x	o	213	
28	把	p	ɑ	53	
29	爬	ph	ɑ	42	
30	马	m	ɑ	53	
31	骂	m	ɑ	213	
32	茶	tʂh	ɑ	42	
33	沙	ʂ	ɑ	33	
34	假	tɕ	iɑ	53	
35	嫁	tɕ	iɑ	213	
36	牙	∅	iɑ	42	
37	虾	ɕ	iɑ	33	
38	下	ɕ	iɑ	213	
39	夏	ɕ	iɑ	213	
40	哑	∅	iɑ	53	
41	姐	tɕ	ie	53	
42	借	tɕ	ie	213	
43	写	ɕ	ie	53	
44	斜	ɕ	ie	42	
45	谢	ɕ	ie	213	
46	车	tʂh	ɛ	33	
47	蛇	ʂ	ɛ	42	
48	射	ʂ	ɛ	213	
49	爷	∅	ie	42	
50	野	∅	ie	53	
51	夜	∅	ie	213	
52	瓜	k	uɑ	33	
53	瓦	∅	uɑ	53	
54	花	x	uɑ	33	
55	化	x	uɑ	213	
56	华	x	uɑ	42	
57	谱	ph	u	53	
58	布	p	u	213	
59	铺	ph	u	33	
60	簿	p	u	213	
61	步	p	u	213	
62	赌	t	u	53	
63	土	th	u	53	
64	图	th	u	42	
65	杜	t	u	213	
66	奴	n	u	42	
67	路	l	u	213	
68	租	ts	u	33	
69	做	ts	o	213	
70	错	tsh	o	213	
71	箍	k	u	33	
72	古	k	u	53	
73	苦	kh	u	53	
74	裤	kh	u	213	
75	吴	v	u	53	
76	五	v	u	53	
77	虎	f	u	53	
78	壶	f	u	42	
79	户	f	u	213	
80	乌	v	u	33	
81	女	ȵ	i	53	
82	吕	l	ueɪ	53	
83	徐	ɕ	i	42	
84	猪	tʂ	u	33	
85	除	tʂh	u	42	
86	初	tsh	u	33	
87	锄	tsh	u	42	
88	所	s	o	53	
89	书	ʂ	u	33	
90	鼠	tʂh	u	42	
91	如	ʐ	u	42	
92	举	tɕ	i	53	
93	锯	tɕ	i	213	
94	去	tɕh	i	213	
94	去	kh	ə	213	
95	渠	tɕh	i	42	
96	鱼	∅	i	42	
97	许	ɕ	i	53	
98	余	∅	i	42	
99	府	f	u	53	
100	付	f	u	213	
101	父	f	u	213	
102	武	v	u	53	
103	雾	v	u	213	
104	取	tɕh	i	53	
105	柱	tʂ	u	213	
106	住	tʂ	u	213	
107	数	s	u	53	
108	数	s	u	213	
109	主	tʂ	u	53	
110	输	ʂ	u	33	
111	竖	ʂ	u	213	
112	树	ʂ	u	213	
113	句	tɕ	i	213	
114	区	tɕh	i	33	
115	遇	∅	i	213	
116	雨	∅	i	53	
117	芋	∅	i	213	
118	裕	∅	i	213	
119	胎	th	æɪ	33	
120	台	th	æɪ	42	
121	袋	t	æɪ	213	
122	来	l	æɪ	42	
123	菜	tsh	æɪ	213	
124	财	tsh	æɪ	42	
125	该	k	æɪ	33	
126	改	k	æɪ	53	
127	开	kh	æɪ	33	
128	海	x	æɪ	53	
129	爱	∅	æɪ	213	
130	贝	p	eɪ	213	
131	带	t	æɪ	213	
132	盖	k	æɪ	213	
133	害	x	æɪ	213	
134	拜	p	æɪ	213	
135	排	ph	æɪ	42	
136	埋	m	æɪ	42	
137	戒	k	æɪ	213	
138	摆	p	æɪ	53	
139	派	ph	æɪ	213	
140	牌	ph	æɪ	42	
141	买	m	æɪ	53	
142	卖	m	æɪ	213	
143	柴	tʂh	æɪ	42	
144	晒	ʂ	æɪ	213	
145	街	k	æɪ	33	
146	解	k	æɪ	53	
147	鞋	x	æɪ	42	
147	鞋	ɕ	ie	42	
148	蟹	x	æɪ	213	
149	矮	∅	æɪ	53	
150	败	p	æɪ	213	
151	币	p	i	213	
152	制	tʂ	ʅ	213	
153	世	ʂ	ʅ	213	
154	艺	∅	i	213	
155	米	m	i	53	
156	低	t	i	33	
157	梯	th	i	33	
158	剃	th	i	213	
159	弟	t	i	213	
160	递	t	i	213	
161	泥	ȵ	i	42	
162	犁	l	i	42	
163	西	ɕ	i	33	
164	洗	ɕ	i	53	
165	鸡	tɕ	i	33	
166	溪	ɕ	i	33	
167	契	tɕh	i	213	
168	系	tɕ	i	213	
169	杯	p	eɪ	33	
170	配	ph	eɪ	213	
171	赔	ph	eɪ	42	
172	背	p	eɪ	213	
173	煤	m	eɪ	42	
174	妹	m	eɪ	213	
175	对	t	ueɪ	213	
176	雷	l	ueɪ	42	
177	罪	ts	ueɪ	213	
178	碎	s	ueɪ	213	
179	灰	x	ueɪ	33	
180	回	x	ueɪ	42	
181	外	∅	uæɪ	213	
182	会	x	ueɪ	213	
183	怪	k	uæɪ	213	
184	块	kh	uæɪ	213	
185	怀	x	uæɪ	42	
186	坏	x	uæɪ	213	
187	拐	k	uæɪ	53	
188	挂	k	uɑ	213	
189	歪	∅	uæɪ	33	
190	画	x	uɑ	213	
191	快	kh	uæɪ	213	
192	话	x	uɑ	213	
193	岁	s	ueɪ	213	
194	卫	∅	ueɪ	213	
195	肺	f	eɪ	213	
196	桂	k	ueɪ	213	
197	碑	p	eɪ	33	
198	皮	ph	i	42	
199	被	p	eɪ	213	
200	紫	ts	ɿ	53	
201	刺	tsh	ɿ	213	
202	知	tʂ	ʅ	33	
203	池	tʂh	ʅ	42	
204	纸	tʂ	ʅ	53	
205	儿	∅	ə	42	
206	寄	tɕ	i	213	
207	骑	tɕh	i	42	
208	蚁	∅	i	53	
209	义	∅	i	213	
210	戏	ɕ	i	213	
211	移	∅	i	42	
212	比	p	i	53	
213	屁	ph	i	213	
214	鼻	p	i	42	
215	眉	m	eɪ	42	
216	地	t	i	213	
217	梨	l	i	42	
218	资	ts	ɿ	33	
219	死	s	ɿ	53	
220	四	s	ɿ	213	
221	迟	tʂh	ʅ	42	
222	师	ʂ	ʅ	33	
222	师	s	ɿ	33	
223	指	tʂ	ʅ	53	
224	二	∅	ə	213	
225	饥	tɕ	i	33	
226	器	tɕh	i	213	
227	姨	∅	i	42	
228	李	l	i	53	
229	子	ts	ɿ	53	
230	字	ts	ɿ	213	
231	丝	s	ɿ	33	
232	祠	tsh	ɿ	53	
233	寺	s	ɿ	213	
234	治	tʂ	ʅ	213	
235	柿	s	ʅ	213	
236	事	s	ʅ	213	
237	使	ʂ	ʅ	53	
238	试	ʂ	ʅ	213	
239	时	ʂ	ʅ	42	
240	市	ʂ	ʅ	213	
241	耳	∅	ə	53	
242	记	tɕ	i	213	
243	棋	tɕh	i	42	
244	喜	ɕ	i	53	
245	意	∅	i	213	
246	几	tɕ	i	53	
247	气	tɕh	i	213	
248	希	ɕ	i	33	
249	衣	∅	i	33	
250	嘴	ts	ueɪ	53	
251	随	s	ueɪ	42	
252	吹	tʂh	ueɪ	33	
253	垂	tʂh	ueɪ	42	
254	规	k	ueɪ	33	
255	亏	kh	ueɪ	33	
256	跪	k	ueɪ	213	
257	危	∅	ueɪ	33	
258	类	l	ueɪ	213	
259	醉	ts	ueɪ	213	
260	追	tʂ	ueɪ	33	
261	锤	tʂh	ueɪ	42	
262	水	ʂ	ueɪ	53	
263	龟	k	ueɪ	33	
264	季	tɕ	i	213	
265	柜	k	ueɪ	213	
266	位	∅	ueɪ	213	
267	飞	f	eɪ	33	
268	费	f	eɪ	213	
269	肥	f	eɪ	42	
270	尾	∅	ueɪ	53	
271	味	∅	ueɪ	213	
272	鬼	k	ueɪ	53	
273	贵	k	ueɪ	213	
274	围	∅	ueɪ	42	
275	胃	∅	ueɪ	213	
276	宝	p	ɑu	53	
277	抱	p	ɑu	213	
278	毛	m	ɑu	42	
279	帽	m	ɑu	213	
280	刀	t	ɑu	33	
281	讨	th	ɑu	53	
282	桃	th	ɑu	42	
283	道	t	ɑu	213	
284	脑	n	ɑu	53	
285	老	l	ɑu	53	
286	早	ts	ɑu	53	
287	灶	ts	ɑu	213	
288	草	tsh	ɑu	53	
289	糙	tsh	ɑu	213	
290	造	ts	ɑu	213	
291	嫂	s	ɑu	53	
292	高	k	ɑu	33	
293	靠	kh	ɑu	213	
294	熬	∅	ɑu	42	
295	好	x	ɑu	53	
296	号	x	ɑu	213	
297	包	p	ɑu	33	
298	饱	p	ɑu	53	
299	炮	ph	ɑu	213	
300	猫	m	ɑu	33	
301	闹	n	ɑu	213	
302	罩	tʂ	ɑu	213	
303	抓	tʂ	uɑ	33	
304	找	tʂ	ɑu	53	
305	抄	tʂh	ɑu	33	
306	交	tɕ	iɑu	33	
307	敲	kh	ɑu	33	
308	孝	ɕ	iɑu	213	
309	校	ɕ	iɑu	213	
310	表	p	iɑu	53	
311	票	ph	iɑu	213	
312	庙	m	iɑu	213	
313	焦	tɕ	iɑu	33	
314	小	ɕ	iɑu	53	
315	笑	ɕ	iɑu	213	
316	朝	tʂh	ɑu	42	
317	照	tʂ	ɑu	213	
318	烧	ʂ	ɑu	33	
319	绕	ʐ	ɑu	213	
