#i	
p	[3]比□{用手指指}[6]备‖[9]□{～□bɔ221：蝙蝠}[11]篦{～梳：篦子}
pʰ	[3]疕{痂}[5]鼻{～头：鼻子}
m	[2]眉[3]米[5]□{猫～：猫}[6]味
t	[2]迟[5]戴{1，动词}智[6]地痔治{政～}
tʰ	[2]苔{青～}持
n	[5]饵[6]腻{细～：小心}二|自{□tsaŋ11～：自己}
l	[2]来梨狸[3]李{～囝：李子；姓}□{□la11～：穿山甲}[6]利{2，锋利}痢‖[9]利{1，～息。单字调应该是上声或阴去}鲤{～鱼}
θ	[1]尸丝[2]荠{□mo45～：荸荠}糍时[3]死[5]四{1}试[6]是‖[9]蟋{～蟀}
tʃ	[3]姊指{3，戒～}子{1，栗～}籽[5]至痣[6]字‖[9]水{2，～栗：荸荠，也可以读作[tʃui55]}
tʃʰ	[1]鳃痴{2，～农：傻子}[5]饲{喂养}喙{2，～齿：牙齿}[6]市
k	[1]枝{1，柴树～：树枝}基箕机[2]棋旗[3]麂[5]记‖[9]纪{～念}
kʰ	[1]㩻{歪}[2]骑蟣{蚂～：蚂蟥}[3]齿起[5]器气[6]柿
ŋ	[3]耳{2，木～}[6]耳{1，～朵，鼎～：锅耳}‖[9]艾{～□ŋɔ112：艾草}
h	[1]非[3]喜
∅	[1]伊{他}医衣{2，～裳}依[2]姨
#u	
p	[2]匏{白～：瓠子，～头：水瓢}炮{煨}□{～蝇：苍蝇}□{～坑：小瀑布}[5]背{刀～}富{1}[6]腐{腐朽}伏{孵}
pʰ	[2]浮□{油炸}[3]殕{生～：发霉}
m	[3]母{1，阿～：伯母，叔伯～：妯娌}[6]雾{2，烟～：灰尘}|妇{新～：儿媳妇}
t	[1]都{副词}[3]赌[6]度渡‖[9]□{～袋：口袋}
tʰ	[2]涂{泥土}[3]土[5]兔吐{呕吐}
n	[2]郎{2，～爸娘奶：父母}娘{2，郎爸～奶：父母}[6]|□{灡laŋ55～：口水}
l	[2]炉□{～□biʔ5：麻雀}[3]|肚{腹～：肚子}[5]露[6]□{精液}□{□ku11～：蹲}
θ	[1]苏师{2}[2]祠[5]数{名词}[6]事{2，～故}‖[9]四{2，～川}所{～在：地方}
tʃ	[1]租资[3]子{2，地支之一}
tʃʰ	[1]粗[5]醋
nz	[3]|楚{2，清～}
k	[1]孤姑菇蛄{虾～}[2]狐{～狸}糊{糨糊}□{～□lu112：蹲}□{□～zɔi335：阴茎}□{～□zouŋ332：屁股}[3]古牯{牛～：公牛}□{窗门～：蜘蛛}[5]故{1，～事}雇顾□{还，副词}[6]舅旧
kʰ	[1]窠{2，脱～：脱臼。这是发音人温登全的读音。}呼{～鸡}丘{量词，用于田}[3]苦[5]故{2，事～}库裤[6]臼‖[9]曲{2，～头黍：高粱}
ŋ	[2]吴牛[6]五
h	[2]和{～尚}胡{姓}蝴符[3]虎府[5]富{2，～溪：地名}副[6]户
∅	[1]乌{黑}[2]无[3]武舞□{～蚊虫：熏蚊子}[5]恶{可～}□{躲}[6]有|父{师～}
#y	
t	[1]猪[2]除[6]箸{筷子}
tʰ	[2]锄
n	[3]女汝{你}
θ	[1]输{2，读字}[2]徐薯{蕃～：白薯}蜍{蟾～：癞蛤蟆}[5]穗
tʃ	[1]书[3]煮‖[11]住{～宿}
tʃʰ	[3]鼠取
k	[5]巨锯
kʰ	[1]区‖[9]去{2，～年}
ŋ	[2]蜈{～蚣}鱼[3]语
h	[3]许{2，姓}
∅	[2]如馀[3]雨
#a	
p	[2]爬[3]把饱
pʰ	[5]泡{□lɔuŋ11～：起泡}
b	[1]|粑{糍～}
m	[1]|脬{𡳞leiŋ44～：阴囊}[2]麻{2，～面：麻脸}猫[3]马妈{老～：妻子，阿～：婆婆}[6]爸{阿～：爸爸}‖[10]蚂{～蟣：蚂蟥}
t	[1]□{干燥}[2]茶
tʰ	[5]䖳{海蜇}‖[9]□{～□liau221：玩儿}
n	[2]□{拃}□{解大小便}[6]□{如果}|□{总～：只，副词}
l	[1]拉[2]□{～□li51：穿山甲}|[11]□{～藠：藠头}
ts	[1]查{动词}[3]早□{□laŋ45～：围嘴儿}
tsʰ	[2]柴{柴，树}塍{2，～螺：螺蛳}[3]炒
θ	[1]痧
k	[1]家加交{1，～椅：椅子}胶{～水，柴～：树液}铰{剪；～刀：剪刀}[3]假{真～}□{～蚤：跳蚤}[5]假{放～}嫁架价教{1，～书}[6]咬‖[10]绞{～米：碾米}
kʰ	[1]骹{脚}
ŋ	[1]|□{蜻～：蜻蜓}[2]牙芽
h	[2]霞虾喉{～咙}[6]下{2，～定：定婚}夏{～至}
∅	[3]哑拗[6]下{1，～课；方位；蜀～：一下}
#ia	
t	[1]爹{阿～：公公}[6]蛎{牡蛎}
n	[3]惹
θ	[1]赊[2]蛇□{～□bau55花：杜鹃花}[3]写[5]泻[6]社谢射麝
tʃ	[3]姐{阿～：姑}纸[5]蔗漈{小瀑布}‖[9]柘{～荣：地名}[10]笊{～篱}
tʃʰ	[1]车{坐～}[2]斜‖[9]赤{病～痢：患赤痢}
k	[5]寄
kʰ	[5]徛{2，陡；～戍：盖房子}[6]徛{1，站立}
ŋ	[2]鹅[6]外蚁‖[12]额{～头爿：额头}
∅	[6]也夜□{撒}‖[10]野{～猫}
#ua	
pʰ	[5]破
m	[2]磨{动词}麻{1，草名}
t	[6]大{1}
tʰ	[1]拖
l	[2]箩[5]濑{水流较急、较浅的地方}
θ	[1]沙
k	[1]过{菜老}瓜[3]寡[5]挂
ŋ	[3]我[6]|夥{若～：多少}
h	[1]花
∅	[6]瓦画{名词；动词}话{讲～}
#ai	
p	[1]□{女阴}[5]拜[6]败
pʰ	[5]派
m	[2]埋[5]□{坏；破}
t	[2]台{～阶，戏～，烛～}□{埋}□{鸡虱}[5]戴{2，姓}带{1}碓{水～}[6]代{2}逮{有～：来得及}大{2，～学}‖[11]事{1，～□ʒe335：事情}
tʰ	[1]梯{手～：梯子}𥭘{筛子}筛{筛子}[2]治{杀}□{～□zeiʔ5：鲶鱼}[3]腿{骹～：大腿}
n	[1]|痴{1，做风～：刮大风、台风}[5]|婿{儿～：女婿}
l	[2]雷{1，～响：打雷}[3]□{篓}[6]|士{道～}
ts	[1]灾{2}栽[2]财脐[3]指{2，十一～：六指儿}[5]再债[6]在寨
tsʰ	[5]菜蔡
θ	[1]狮{猪～：配种用的公猪}[3]屎
k	[1]该阶□{嗉子}[3]改[5]盖戒‖[9]芥{～菜}
ŋ	‖[9]介{～绍}
h	[3]海[6]害
∅	[3]倚{靠。韵母特殊}[5]爱{2}□{再}
#uai	
k	[5]怪
kʰ	[5]块
h	[2]怀[6]坏
∅	[1]歪
#au	
p	[1]包
pʰ	[5]炮
b	‖[9]□{□θia11～花：杜鹃花}
m	[3]卯[6]貌
t	[1]蔸{1，棵}[2]调{～羹。韵母特殊}投[3]斗{容量单位}[5]罩昼[6]豆脰{～管：脖子}
tʰ	[1]偷[2]头[3]㪗{解开}[5]毒{用毒药毒害致死}
n	[6]闹|□{秤～：秤纽}
l	[1]|□{地～：地上}[2]萝{～卜}楼流刘留[6]老漏
ts	[1]糟[3]蚤走{1，偷～：逃跑}[5]灶
tsʰ	[1]抄[3]草[5]臭
θ	[5]扫嗽
k	[1]交{2}钩[2]猴□{～□ouŋ51：蚯蚓}□{～芋头：马铃薯}[3]九[5]□{到}□{霜～：露水结的冰}[6]厚‖[9]教{2，～育}
kʰ	[1]箍[2]□{刮胡子}
