片	区	小片	方言点	声母	韵母	调值	调类	备注
突	汀州片		秀篆(福建詔安)	tʰ	ut	24	陰入	
章	汀州片		秀篆(福建詔安)	tʃ	ɔŋ	13	陰平	
節	汀州片		秀篆(福建詔安)	ts	iet	24	陰入	
粗	汀州片		秀篆(福建詔安)	tsʰ	u	13	陰平	
粪	汀州片		秀篆(福建詔安)	p	un	51	陰上去	
絝	汀州片		秀篆(福建詔安)	kʰ	u	51	陰上去	
緊	汀州片		秀篆(福建詔安)	k	in	51	陰上去	
纠	汀州片		秀篆(福建詔安)	k	iu	13	陰平	
纺	汀州片		秀篆(福建詔安)	f	ɔŋ	51	陰上去	
翁	汀州片		秀篆(福建詔安)	v	uŋ	13	陰平	
老	汀州片		秀篆(福建詔安)	l	ɔu	51	陰上去	
肉	汀州片		秀篆(福建詔安)	ŋ	iu	24	陰入	
胃	汀州片		秀篆(福建詔安)	v	oi	33	陽去	
胡	汀州片		秀篆(福建詔安)	f	u	54	陽平	
莧	汀州片		秀篆(福建詔安)	h	ɛn	33	陽去	
袄	汀州片		秀篆(福建詔安)	0	ɔu	51	陰上去	
袴	汀州片		秀篆(福建詔安)	kʰ	u	51	陰上去	
角	汀州片		秀篆(福建詔安)	k	ɔu	24	陰入	
謙	汀州片		秀篆(福建詔安)	kʰ	iam	13	陰平	
语	汀州片		秀篆(福建詔安)	ŋ	y	51	陰上去	
说	汀州片		秀篆(福建詔安)	ʃ	ɛt	24	陰入	小說
谦	汀州片		秀篆(福建詔安)	kʰ	iam	13	陰平	
象	汀州片		秀篆(福建詔安)	tsʰ	iɔŋ	33	陽去	
賭	汀州片		秀篆(福建詔安)	t	u	51	陰上去	
败	汀州片		秀篆(福建詔安)	pʰ	ai	33	陽去	
货	汀州片		秀篆(福建詔安)	f	ɔu	51	陰上去	
运	汀州片		秀篆(福建詔安)	v	in	33	陽去	
透	汀州片		秀篆(福建詔安)	tʰ	ɛu	51	陰上去	
酒	汀州片		秀篆(福建詔安)	ts	iu	51	陰上去	
金	汀州片		秀篆(福建詔安)	k	im	13	陰平	
露	汀州片		秀篆(福建詔安)	l	u	33	陽去	
飞	汀州片		秀篆(福建詔安)	p	oi	13	陰平	
體	汀州片		秀篆(福建詔安)	tʰ	i	51	陰上去	
鬼	汀州片		秀篆(福建詔安)	k	oi	51	陰上去	
魚	汀州片		秀篆(福建詔安)	0	m	54	陽平	
鱼	汀州片		秀篆(福建詔安)	0	m	54	陽平	
鵝	汀州片		秀篆(福建詔安)	ŋ	ɔu	54	陽平	
鸟	汀州片		秀篆(福建詔安)	t	ɛu	51	陰上去	
鸭	汀州片		秀篆(福建詔安)	0	ap	24	陰入	
鹵	汀州片		秀篆(福建詔安)	l	u	51	陰上去	
黑	汀州片		秀篆(福建詔安)	h	ɛt	24	陰入	
一	汀州片		秀篆(福建诏安)	z	it	24	阴入	
七	汀州片		秀篆(福建诏安)	tsʰ	it	24	阴入	
丄	汀州片		秀篆(福建诏安)	ʃ	ɔŋ	13	阴平	上山
丅	汀州片		秀篆(福建诏安)	h	a	33	阳去	方位
丈	汀州片		秀篆(福建诏安)	tʃʰ	ɔŋ	33	阳去	
上	汀州片		秀篆(福建诏安)	ʃ	ɔŋ	33	阳去	上面
下	汀州片		秀篆(福建诏安)	h	a	33	阳去	方位
不	汀州片		秀篆(福建诏安)	p	ut	24	阴入	
世	汀州片		秀篆(福建诏安)	ʃ	ɛi	51	阴上去	
丗	汀州片		秀篆(福建诏安)	ʃ	ɛi	51	阴上去	
丘	汀州片		秀篆(福建诏安)	kʰ	iu	13	阴平	
业	汀州片		秀篆(福建诏安)	ŋ	iap	3	阳入	
东	汀州片		秀篆(福建诏安)	t	uŋ	13	阴平	
丝	汀州片		秀篆(福建诏安)	s	ɿ	13	阴平	
丠	汀州片		秀篆(福建诏安)	kʰ	iu	13	阴平	
两	汀州片		秀篆(福建诏安)	l	iɔŋ	13	阴平	儿俩
中	汀州片		秀篆(福建诏安)	tʃ	uŋ	13	阴平	中间
丸	汀州片		秀篆(福建诏安)	v	ien	54	阳平	
主	汀州片		秀篆(福建诏安)	tʃ	y	51	阴上去	
丼	汀州片		秀篆(福建诏安)	ts	iaŋ	51	阴上去	
义	汀州片		秀篆(福建诏安)	ŋ	i	33	阳去	
之	汀州片		秀篆(福建诏安)	ts	ɿ	13	阴平	
乌	汀州片		秀篆(福建诏安)	v	u	13	阴平	
乏	汀州片		秀篆(福建诏安)	f	at	3	阳入	
乖	汀州片		秀篆(福建诏安)	k	uai	13	阴平	
九	汀州片		秀篆(福建诏安)	k	iu	51	阴上去	
习	汀州片		秀篆(福建诏安)	s	ip	54	阳平	
乡	汀州片		秀篆(福建诏安)	h	iɔŋ	13	阴平	
书	汀州片		秀篆(福建诏安)	ʃ	y	13	阴平	
买	汀州片		秀篆(福建诏安)	m	i	13	阴平	
乱	汀州片		秀篆(福建诏安)	l	ɔn	33	阳去	
亂	汀州片		秀篆(福建诏安)	l	ɔn	33	阳去	
了	汀州片		秀篆(福建诏安)	l	ɛu	51	阴上去	
事	汀州片		秀篆(福建诏安)	s/ʃ	ɿ/ɛi	33/33	阳去/阳去	文读<br>白读
二	汀州片		秀篆(福建诏安)	ŋ	i	33	阳去	
五	汀州片		秀篆(福建诏安)	0	m	51	阴上去	
亖	汀州片		秀篆(福建诏安)	s	i	51	阴上去	
交	汀州片		秀篆(福建诏安)	k	au	13	阴平	
产	汀州片		秀篆(福建诏安)	s	an	51	阴上去	
亲	汀州片		秀篆(福建诏安)	tsʰ	in	13	阴平	
人	汀州片		秀篆(福建诏安)	ŋ	in	54	阳平	
从	汀州片		秀篆(福建诏安)	tsʰ	iuŋ	54	阳平	从来
仓	汀州片		秀篆(福建诏安)	tsʰ	ɔŋ	13	阴平	
代	汀州片		秀篆(福建诏安)	tʰ	ɔi	33	阳去	
以	汀州片		秀篆(福建诏安)	z	i	51	阴上去	
件	汀州片		秀篆(福建诏安)	kʰ	ien	33	阳去	
任	汀州片		秀篆(福建诏安)	z	im	33	阳去	责任
休	汀州片		秀篆(福建诏安)	h	iu	13	阴平	
会	汀州片		秀篆(福建诏安)	f	oi	33	阳去	开会
伞	汀州片		秀篆(福建诏安)	s	an	51	阴上去	
伟	汀州片		秀篆(福建诏安)	v	oi	51	阴上去	
伤	汀州片		秀篆(福建诏安)	ʃ	ɔŋ	13	阴平	
伯	汀州片		秀篆(福建诏安)	p	a	24	阴入	
伴	汀州片		秀篆(福建诏安)	pʰ	an	13	阴平	
位	汀州片		秀篆(福建诏安)	v	i	33	阳去	
低	汀州片		秀篆(福建诏安)	t	ɛi	13	阴平	
住	汀州片		秀篆(福建诏安)	tʃʰ	y	33	阳去	
佛	汀州片		秀篆(福建诏安)	f	ut	3	阳入	
使	汀州片		秀篆(福建诏安)	s	ɿ	51	阴上去	
來	汀州片		秀篆(福建诏安)	l	ɔi	54	阳平	
例	汀州片		秀篆(福建诏安)	l	i	33	阳去	
俗	汀州片		秀篆(福建诏安)	s	iu	33	阳去	
信	汀州片		秀篆(福建诏安)	s	in	51	阴上去	
修	汀州片		秀篆(福建诏安)	s	iu	13	阴平	
俻	汀州片		秀篆(福建诏安)	pʰ	i	33	阳去	
倉	汀州片		秀篆(福建诏安)	tsʰ	ɔŋ	13	阴平	
倍	汀州片		秀篆(福建诏安)	pʰ	ɔi	54	阳平	
债	汀州片		秀篆(福建诏安)	ts	ai	51	阴上去	
倾	汀州片		秀篆(福建诏安)	kʰ	in	13	阴平	
偉	汀州片		秀篆(福建诏安)	v	oi	51	阴上去	
偏	汀州片		秀篆(福建诏安)	pʰ	ien	13	阴平	
停	汀州片		秀篆(福建诏安)	tʰ	ɛn	54	阳平	
健	汀州片		秀篆(福建诏安)	kʰ	yan	33	阳去	
偪	汀州片		秀篆(福建诏安)	p	ɛt	24	阴入	
偷	汀州片		秀篆(福建诏安)	tʰ	ɛu	13	阴平	
傑	汀州片		秀篆(福建诏安)	kʰ	iet	3	阳入	
傘	汀州片		秀篆(福建诏安)	s	an	51	阴上去	
備	汀州片		秀篆(福建诏安)	pʰ	i	33	阳去	
傲	汀州片		秀篆(福建诏安)	ŋ	au	33	阳去	
債	汀州片		秀篆(福建诏安)	ts	ai	51	阴上去	
傷	汀州片		秀篆(福建诏安)	ʃ	ɔŋ	13	阴平	
僊	汀州片		秀篆(福建诏安)	s	ien	13	阴平	
像	汀州片		秀篆(福建诏安)	tsʰ	iɔŋ	33	阳去	像不像
儛	汀州片		秀篆(福建诏安)	v	u	51	阴上去	
允	汀州片		秀篆(福建诏安)	v	in	51	阴上去	
元	汀州片		秀篆(福建诏安)	ŋ	ien	54	阳平	
兄	汀州片		秀篆(福建诏安)	h	iuŋ	13	阴平	
先	汀州片		秀篆(福建诏安)	s	ien	13	阴平	
光	汀州片		秀篆(福建诏安)	k	uɔŋ	13	阴平	
兒	汀州片		秀篆(福建诏安)	z	i	54	阳平	
兔	汀州片		秀篆(福建诏安)	tʰ	u	51	阴上去	
兜	汀州片		秀篆(福建诏安)	t	ɛu	13	阴平	
入	汀州片		秀篆(福建诏安)	ŋ	ip	3	阳入	
八	汀州片		秀篆(福建诏安)	p	ɛt	24	阴入	
公	汀州片		秀篆(福建诏安)	k	uŋ	13	阴平	
六	汀州片		秀篆(福建诏安)	l	iu	24	阴入	
兰	汀州片		秀篆(福建诏安)	l	an	54	阳平	
共	汀州片		秀篆(福建诏安)	kʰ	iuŋ	33	阳去	
关	汀州片		秀篆(福建诏安)	k	uan	13	阴平	
兴	汀州片		秀篆(福建诏安)	h	in	13	阴平	兴旺
兵	汀州片		秀篆(福建诏安)	p	in	13	阴平	
具	汀州片		秀篆(福建诏安)	kʰ	y	33	阳去	
兼	汀州片		秀篆(福建诏安)	k	iam	13	阴平	
写	汀州片		秀篆(福建诏安)	s	ia	51	阴上去	
军	汀州片		秀篆(福建诏安)	k	yn	13	阴平	
农	汀州片		秀篆(福建诏安)	l	uŋ	54	阳平	
冤	汀州片		秀篆(福建诏安)	v	ien	13	阴平	
冬	汀州片		秀篆(福建诏安)	t	uŋ	13	阴平	
冰	汀州片		秀篆(福建诏安)	p	ɛn	13	阴平	
冲	汀州片		秀篆(福建诏安)	tʃʰ	uŋ	13	阴平	
准	汀州片		秀篆(福建诏安)	yn	yn	51	阴上去	
凉	汀州片		秀篆(福建诏安)	l	iɔŋ	54	阳平	
凡	汀州片		秀篆(福建诏安)	f	an	54	阳平	
凤	汀州片		秀篆(福建诏安)	f	uŋ	33	阳去	
凶	汀州片		秀篆(福建诏安)	h	iuŋ	13	阴平	
凷	汀州片		秀篆(福建诏安)	kʰ	uai	51	阴上去	
凿	汀州片		秀篆(福建诏安)	tsʰ	ɔu	33	阳去	
刀	汀州片		秀篆(福建诏安)	t	ɔu	13	阴平	
分	汀州片		秀篆(福建诏安)	f/p	un/un	13/13	阴平/阴平	文读<br>白读
切	汀州片		秀篆(福建诏安)	tsʰ	iet	24	阴入	
刘	汀州片		秀篆(福建诏安)	l	iu	54	阳平	
初	汀州片		秀篆(福建诏安)	tsʰ	u	13	阴平	
別	汀州片		秀篆(福建诏安)	pʰ	iet	24	阴入	
刮	汀州片		秀篆(福建诏安)	k	uat	24	阴入	
到	汀州片		秀篆(福建诏安)	t	ɔu	51	阴上去	
刷	汀州片		秀篆(福建诏安)	s	ɔt	24	阴入	
刻	汀州片		秀篆(福建诏安)	kʰ	ɛt	24	阴入	
削	汀州片		秀篆(福建诏安)	s	iɔu	24	阴入	
前	汀州片		秀篆(福建诏安)	tsʰ	ien	54	阳平	
剝	汀州片		秀篆(福建诏安)	p	ɔu	24	阴入	
剪	汀州片		秀篆(福建诏安)	ts	ien	51	阴上去	
割	汀州片		秀篆(福建诏安)	k	ɔt	24	阴入	
劉	汀州片		秀篆(福建诏安)	l	iu	54	阳平	
劍	汀州片		秀篆(福建诏安)	k	iam	51	阴上去	
劒	汀州片		秀篆(福建诏安)	k	iam	51	阴上去	
劔	汀州片		秀篆(福建诏安)	k	iam	51	阴上去	
力	汀州片		秀篆(福建诏安)	l	it	3	阳入	
劝	汀州片		秀篆(福建诏安)	kʰ	yan	51	阴上去	
办	汀州片		秀篆(福建诏安)	pʰ	ɛn	33	阳去	
加	汀州片		秀篆(福建诏安)	k	a	13	阴平	
动	汀州片		秀篆(福建诏安)	tʰ	uŋ	33	阳去	
助	汀州片		秀篆(福建诏安)	tsʰ	u	33	阳去	
効	汀州片		秀篆(福建诏安)	h	au	33	阳去	
勋	汀州片		秀篆(福建诏安)	f	un	13	阴平	
動	汀州片		秀篆(福建诏安)	tʰ	uŋ	33	阳去	
勛	汀州片		秀篆(福建诏安)	f	un	13	阴平	
勤	汀州片		秀篆(福建诏安)	kʰ	yn	54	阳平	
勳	汀州片		秀篆(福建诏安)	f	un	13	阴平	
勸	汀州片		秀篆(福建诏安)	kʰ	yan	51	阴上去	
包	汀州片		秀篆(福建诏安)	p	au	13	阴平	
化	汀州片		秀篆(福建诏安)	f	a	51	阴上去	
北	汀州片		秀篆(福建诏安)	p	ɛt	24	阴入	
匪	汀州片		秀篆(福建诏安)	f	oi	51	阴上去	
匹	汀州片		秀篆(福建诏安)	pʰ	it	24	阴入	
区	汀州片		秀篆(福建诏安)	kʰ	y	13	阴平	
區	汀州片		秀篆(福建诏安)	kʰ	y	13	阴平	
十	汀州片		秀篆(福建诏安)	ʃ	ip	3	阳入	
千	汀州片		秀篆(福建诏安)	tsʰ	ien	13	阴平	
半	汀州片		秀篆(福建诏安)	p	an	51	阴上去	
华	汀州片		秀篆(福建诏安)	f	a	13	阴平	
协	汀州片		秀篆(福建诏安)	h	iap	3	阳入	
協	汀州片		秀篆(福建诏安)	h	iap	3	阳入	
单	汀州片		秀篆(福建诏安)	t	an	13	阴平	
卖	汀州片		秀篆(福建诏安)	m	i	33	阳去	
南	汀州片		秀篆(福建诏安)	n	am	54	阳平	
博	汀州片		秀篆(福建诏安)	p	ɔu	24	阴入	
卤	汀州片		秀篆(福建诏安)	s	ɛi	13	阴平	
卥	汀州片		秀篆(福建诏安)	s	ɛi	13	阴平	
卫	汀州片		秀篆(福建诏安)	v	oi	33	阳去	
压	汀州片		秀篆(福建诏安)	0	ap	24	阴入	
厚	汀州片		秀篆(福建诏安)	h	ɛu	33	阳去	
原	汀州片		秀篆(福建诏安)	ŋ	ien	54	阳平	
叉	汀州片		秀篆(福建诏安)	tsʰ	a	13	阴平	
及	汀州片		秀篆(福建诏安)	kʰ	ip	3	阳入	
双	汀州片		秀篆(福建诏安)	s	uŋ	13	阴平	
受	汀州片		秀篆(福建诏安)	ʃ	iu	33	阳去	
变	汀州片		秀篆(福建诏安)	p	ien	51	阴上去	
叚	汀州片		秀篆(福建诏安)	k	a	51	阴上去	真假
叛	汀州片		秀篆(福建诏安)	pʰ	an	51	阴上去	
口	汀州片		秀篆(福建诏安)	kʰ	ɛu	51	阴上去	
叫	汀州片		秀篆(福建诏安)	k	iau	51	阴上去	
可	汀州片		秀篆(福建诏安)	kʰ	ɔu	51	阴上去	
叶	汀州片		秀篆(福建诏安)	h	iap	3	阳入	
各	汀州片		秀篆(福建诏安)	k	ɔu	24	阴入	
合	汀州片		秀篆(福建诏安)	h	ap	3	阳入	
名	汀州片		秀篆(福建诏安)	m	iaŋ	54	阳平	
吓	汀州片		秀篆(福建诏安)	h	a	24	阴入	
吞	汀州片		秀篆(福建诏安)	tʰ	un	13	阴平	
含	汀州片		秀篆(福建诏安)	h	am	54	阳平	
启	汀州片		秀篆(福建诏安)	kʰ	ɛi	51	阴上去	
吳	汀州片		秀篆(福建诏安)	0	m	54	阳平	
吹	汀州片		秀篆(福建诏安)	tʃʰ	ɛi	13	阴平	
呂	汀州片		秀篆(福建诏安)	l	y	33	阳去	
周	汀州片		秀篆(福建诏安)	tʃ	iu	13	阴平	
呪	汀州片		秀篆(福建诏安)	tʃ	iu	51	阴上去	
味	汀州片		秀篆(福建诏安)	m	oi	33	阳去	
命	汀州片		秀篆(福建诏安)	m	iaŋ	33	阳去	
哀	汀州片		秀篆(福建诏安)	0	ai	13	阴平	
品	汀州片		秀篆(福建诏安)	pʰ	in	51	阴上去	
响	汀州片		秀篆(福建诏安)	h	iɔŋ	51	阴上去	
唆	汀州片		秀篆(福建诏安)	s	ɔu	51	阴上去	
唱	汀州片		秀篆(福建诏安)	tʃʰ	ɔŋ	51	阴上去	
問	汀州片		秀篆(福建诏安)	m	un	51	阴上去	
啓	汀州片		秀篆(福建诏安)	kʰ	ɛi	51	阴上去	
啟	汀州片		秀篆(福建诏安)	kʰ	ɛi	51	阴上去	
善	汀州片		秀篆(福建诏安)	ʃ	ɛn	33	阳去	
喉	汀州片		秀篆(福建诏安)	h	ɛu	54	阳平	
喊	汀州片		秀篆(福建诏安)	h	ɛm	51	阴上去	
喜	汀州片		秀篆(福建诏安)	h	i	51	阴上去	
單	汀州片		秀篆(福建诏安)	t	an	13	阴平	
嘗	汀州片		秀篆(福建诏安)	ʃ	ɔŋ	54	阳平	
噏	汀州片		秀篆(福建诏安)	kʰ	ip	3	阳入	
器	汀州片		秀篆(福建诏安)	kʰ	i	51	阴上去	
嚇	汀州片		秀篆(福建诏安)	h	a	24	阴入	
嚴	汀州片		秀篆(福建诏安)	ŋ	iam	54	阳平	
四	汀州片		秀篆(福建诏安)	s	i	51	阴上去	
回	汀州片		秀篆(福建诏安)	f	oi	54	阳平	
因	汀州片		秀篆(福建诏安)	z	in	13	阴平	
团	汀州片		秀篆(福建诏安)	tʰ	ɔn	54	阳平	
囪	汀州片		秀篆(福建诏安)	tsʰ	uŋ	13	阴平	
困	汀州片		秀篆(福建诏安)	kʰ	un	51	阴上去	
围	汀州片		秀篆(福建诏安)	v	i	54	阳平	
国	汀州片		秀篆(福建诏安)	k	ut	24	阴入	
图	汀州片		秀篆(福建诏安)	tʰ	u	54	阳平	
圆	汀州片		秀篆(福建诏安)	v	ien	54	阳平	
國	汀州片		秀篆(福建诏安)	k	ut	24	阴入	
圍	汀州片		秀篆(福建诏安)	v	i	54	阳平	
圓	汀州片		秀篆(福建诏安)	v	ien	54	阳平	
圖	汀州片		秀篆(福建诏安)	tʰ	u	54	阳平	
團	汀州片		秀篆(福建诏安)	tʰ	ɔn	54	阳平	
圜	汀州片		秀篆(福建诏安)	v	ien	54	阳平	
土	汀州片		秀篆(福建诏安)	tʰ	u	51	阴上去	
地	汀州片		秀篆(福建诏安)	tʰ	i	33	阳去	
坐	汀州片		秀篆(福建诏安)	tsʰ	ɔu	13	阴平	
坑	汀州片		秀篆(福建诏安)	kʰ	aŋ	13	阴平	
坡	汀州片		秀篆(福建诏安)	p	ɔu	13	阴平	
坣	汀州片		秀篆(福建诏安)	tʰ	ɔŋ	54	阳平	
坼	汀州片		秀篆(福建诏安)	tsʰ	ak	24	阴入	
垫	汀州片		秀篆(福建诏安)	tʰ	ɛp	24	阴入	
埋	汀州片		秀篆(福建诏安)	m	i	54	阳平	
基	汀州片		秀篆(福建诏安)	k	i	13	阴平	
埽	汀州片		秀篆(福建诏安)	s	ɔu	51	阴上去	扫地
埿	汀州片		秀篆(福建诏安)	n	i	54	阳平	
堂	汀州片		秀篆(福建诏安)	tʰ	ɔŋ	54	阳平	
堆	汀州片		秀篆(福建诏安)	t	oi	13	阴平	
堖	汀州片		秀篆(福建诏安)	n	au	51	阴上去	
報	汀州片		秀篆(福建诏安)	p	ɔu	51	阴上去	
塊	汀州片		秀篆(福建诏安)	kʰ	uai	51	阴上去	
塔	汀州片		秀篆(福建诏安)	tʰ	ap	24	阴入	
塗	汀州片		秀篆(福建诏安)	tʰ	u	54	阳平	
填	汀州片		秀篆(福建诏安)	t	ɛn	54	阳平	
墊	汀州片		秀篆(福建诏安)	tʰ	ɛp	24	阴入	
墓	汀州片		秀篆(福建诏安)	h	m	33	阳去	
墙	汀州片		秀篆(福建诏安)	tsʰ	iɔŋ	54	阳平	
墨	汀州片		秀篆(福建诏安)	m	ɛt	3	阳入	
墩	汀州片		秀篆(福建诏安)	t	un	13	阴平	
墬	汀州片		秀篆(福建诏安)	tʰ	i	33	阳去	
墻	汀州片		秀篆(福建诏安)	tsʰ	iɔŋ	54	阳平	
壁	汀州片		秀篆(福建诏安)	p	ia	24	阴入	
壄	汀州片		秀篆(福建诏安)	z	ia	51	阴上去	
壓	汀州片		秀篆(福建诏安)	0	ap	24	阴入	
壞	汀州片		秀篆(福建诏安)	f	ai	33	阳去	
士	汀州片		秀篆(福建诏安)	tsʰ	ɿ	33	阳去	
壮	汀州片		秀篆(福建诏安)	ts	ɔŋ	51	阴上去	
壯	汀州片		秀篆(福建诏安)	ts	ɔŋ	51	阴上去	
声	汀州片		秀篆(福建诏安)	ʃ	aŋ	13	阴平	
壽	汀州片		秀篆(福建诏安)	ʃ	iu	33	阳去	
备	汀州片		秀篆(福建诏安)	pʰ	i	33	阳去	
外	汀州片		秀篆(福建诏安)	ŋ	uai	33	阳去	
多	汀州片		秀篆(福建诏安)	t	ɔu	13	阴平	
夜	汀州片		秀篆(福建诏安)	z	ia	33	阳去	
天	汀州片		秀篆(福建诏安)	tʰ	ɛn	13	阴平	
太	汀州片		秀篆(福建诏安)	tʰ	ai	51	阴上去	
夫	汀州片		秀篆(福建诏安)	f	u	13	阴平	
失	汀州片		秀篆(福建诏安)	ʃ	it	24	阴入	
头	汀州片		秀篆(福建诏安)	tʰ	ɛu	54	阳平	
夺	汀州片		秀篆(福建诏安)	tʰ	ɔt	3	阳入	
奪	汀州片		秀篆(福建诏安)	tʰ	ɔt	3	阳入	
女	汀州片		秀篆(福建诏安)	ŋ	y	51	阴上去	
好	汀州片		秀篆(福建诏安)	h	ɔu	51	阴上去	好坏
妇	汀州片		秀篆(福建诏安)	f/p	u/u	33/33	阳去/阳去	文读<br>白读
妙	汀州片		秀篆(福建诏安)	m	iau	33	阳去	
妻	汀州片		秀篆(福建诏安)	tsʰ	i	13	阴平	
始	汀州片		秀篆(福建诏安)	ʃ	i	51	阴上去	
姓	汀州片		秀篆(福建诏安)	s	iaŋ	51	阴上去	
委	汀州片		秀篆(福建诏安)	v	oi	51	阴上去	
姦	汀州片		秀篆(福建诏安)	k	ɛn	13	阴平	
姨	汀州片		秀篆(福建诏安)	z	i	54	阳平	
威	汀州片		秀篆(福建诏安)	v	oi	13	阴平	
娘	汀州片		秀篆(福建诏安)	ŋ	iɔŋ	54	阳平	
婆	汀州片		秀篆(福建诏安)	pʰ	ɔu	54	阳平	
婦	汀州片		秀篆(福建诏安)	f/p	u/u	33/33	阳去/阳去	文读<br>白读
媆	汀州片		秀篆(福建诏安)	n	un	33	阳去	
嫁	汀州片		秀篆(福建诏安)	k	a	51	阴上去	
嫂	汀州片		秀篆(福建诏安)	s	ɔu	51	阴上去	
嫌	汀州片		秀篆(福建诏安)	h	iam	54	阳平	
嫩	汀州片		秀篆(福建诏安)	n	un	33	阳去	
嬾	汀州片		秀篆(福建诏安)	n	an	13	阴平	
子	汀州片		秀篆(福建诏安)	ts	ɿ	51	阴上去	
字	汀州片		秀篆(福建诏安)	tsʰ	ɿ	33	阳去	
