i
ʨ[1]遮[3]者[5]姐借籍
ʨʰ[1]恰掐赤尺{米~}吃-[3]且藉
ɕ[1]谢泻卸奢赊射麝社锡-□{吃~:元宵节吃的东西}[2]邪斜蛇石-[3]写舍赦[5]席-
Ǿ[1]也夜[2]爷[3]惹野[5]腻

ua
k[1]瓜[3]寡剐[5]挂卦
kʰ[1]夸跨胯[3]垮

æ
p[1]八北百=伯=[5]拔
pʰ[1]勃伯{粱山伯}迫魄
m[1]没默脉[5]墨陌麦
f[1]法豁发伐忽佛{仿~}获[3]乏[5]活罚或惑
v[1]悦阅越曰物勿[2]如汝儒儿二而尔[3]耳饵袜域[5]滑猾月
t[1]答搭得德
tʰ[1]踏塔塌秃[3]突[5]特达
l[1]刺纳腊蜡捺□{不要}勒肋[5]沓猎辣癞
ts[1]则
tsʰ[1]插擦泽择册策[5]杂札察贼
s[1]杀瑟塞
k[1]夹甲胛挟胳格革隔[2]蛤
kʰ[1]刻克
ŋ[5]压轧
x[1]瞎黑[5]狭峡匣辖核
Ǿ[1]鸭押鄂[5]额扼轭

iæ
p[1]鳖憋笔必毕逼碧璧屄{女阴}
pʰ[1]撇匹弼[3]别{区~}[5]别{离~}
m[1]灭搣{用拇指、食指掐}[5]篾密蜜
t[1]跌滴嫡
tʰ[1]帖贴碟牒谍铁[3]蝶[5]敌
l[1]□{不是}笠粒入列烈裂捏律历[3]例栗[5]力立
ʨ[1]接褶折蛰□{涩}执汁急级哲蜇浙节结洁质吉织职积迹脊绩击激
ʨʰ[1]契怯缉撤彻辙揭切七漆膝讫乞极戚吃=□{吝啬}[3]劫辑殖[5]去{来~}捷集及杰截疾直值植寂
ɕ[1]袭吸泄设舌歇蝎屑悉矢室熄息媳识式饰惜昔席=夕释析锡=[2]些[3]涉胁湿[5]摄协习十什拾实食蚀适
Ǿ[1]靥{酒窝}揖孽噎乙一逆易-益亦译液腋[3]镊蹑业日[5]聂页叶热

uæ
k[1]刮骨国
kʰ[1]括聒阔

yæ
t[1]多督竹筑[3]朵躲[5]剁厾{啄}
tʰ[1]拖[2]驼驮舵唾[3]妥椭惰[5]独读毒
l[1]糯绿禄辱[2]罗锣箩骡螺脶[3]瘰摞褥[5]鹿六陆
ʨ[1]箸诸诛蛛株朱珠知蜘支枝肢旨指之厥决诀逐祝粥菊足烛瞩卒[3]左佐{辅佐}主纸只脂趾址止齿[5]著驻注蛀铸制智致置志痣誌
ʨʰ[1]搓座坐处{~所}所苎住拄树痔治缺出屈触促畜掘倔[2]茄瘸锄除储厨池驰迟[3]处{相~}耻嗤[5]族
ɕ[1]书黍恕输殊竖施是示尸诗市宿{星~}薛血戌恤述速缩叔淑蓄续赎[2]束蜀[3]锁琐靴暑鼠薯署豉屎始术肃[5]蓑世势逝誓视嗜试穴熟俗属
Ǿ[1]郁育玉狱欲浴[2]时[3]逸

o
p[1]钵拨剥驳
pʰ[1]泼朴{~树}[5]钹薄
m[1]抹末沫莫膜摸幕寞
v[1]我镬{锅}讹卧祸倭握
x[1]喝[5]合盒鹤学
Ǿ[1]阿{~胶}恶{凶~}

io
t[1]着{~衣}
l[1]掠
ʨ[1]爵脚[3]
ʨʰ[1]焯[3]雀着{睡~}却确
ɕ[1]削勺芍锡金属□{夸奖}
Ǿ[1]虐谑约[3]略乐{音~}[5]药钥跃

uo
t[1]掇钁
tʰ[1]蜕脱托[5]夺
l[1]若弱罗啰{~嗦}诺乐{快~}[3]卵裸[5]落骆洛络烙捋
ts[1]佐{~料}撮作桌卓琢捉
tsʰ[1]错昨[5]锉凿戳浊
s[1]刷索
k[1]哥戈割阁锅觉角[3]鸽葛各[5]搁
kʰ[1]磕廓扩[3]可渴

ɤ
p[1]波菠[3]玻[5]簸
pʰ[1]颇坡卜扑仆瀑[2]婆{老~}[5]破剖
m[1]墓暮慕募木目穆牧[2]磨摩馍摸摹[5]磨{~石}
f[1]贺福腹覆[2]和{~睦}[3]荷{薄~}[5]佛货复服伏
v[1]窝屋沃[2]禾[5]个{量词}
ts[1]资姿咨滋兹□{用手抓,常指挠痒}[3]紫姊子梓
tsʰ[1]疵痴字[2]雌瓷稚持慈磁辞词祠[3]此[5]次秩
s[1]赐撕斯自=私师狮士仕司丝思似祀已寺饲[3]死使史驶侍[5]四肆
k[5]个
ŋ[1]饿[2]蛾鹅俄

uɤ
k[1]歌谷□{这个}[3]果裹[5]过
kʰ[1]窠颗哭[3]科棵课
x[1]霍[2]河何荷{~花}

m
[0]姆{母亲: m5 mɤ5}
ŋ
x[1]烘[2]红弘洪鸿[3]孔
Ǿ[2]吴鱼梧蜈[3]五

ai
p[3]摆□{残疾,跛足}[5]拜
pʰ[1]派稗败拍=[2]牌排
m[1]卖迈[2]埋[3]买
f[1]坏[2]怀槐淮
v[1]歪挖[5]块
t[5]带
tʰ[1]大怠[5]太泰
l[1]耐奈赖癞[3]乃奶
ts[1]斋[5]债
tsʰ[1]猜差{出~}[2]蔡柴
s[1]筛[3]酒[5]赛晒帅
k[1]皆阶街[3]械解[5]锯介界芥戒
kʰ[1]揩[3]楷
ŋ[2]呆崖涯捱
x[1]骇[2]谐懈鞋蟹还{~有}
Ǿ[1]哀埃挨[3]矮隘

uai
k[1]乖[3]拐[5]怪
kʰ[3]蒯[5]快会{~计}

ei
p[1]杯[5]背{~后}
pʰ[1]胚倍辈配佩背{~诵}焙[2]陪培赔裴
m[1]茂贸[2]梅枚煤媒妹昧谋[3]每尾某亩牡
f[1]恢会汇会绘惠慧[2]回茴浮[3]悔贿晦毁翡否
v[1]煨卫危位威畏慰纬谓[2]伪为桅维惟遗唯违[3]萎委伟苇
t[1]兜[3]抖陡[5]斗
tʰ[1]偷透豆逗[2]头投
l[1]漏陋□{东西在地上滚}[2]楼柔採[3]屡缕篓[5]岁-
ts[1]邹[3]走[5]皱奏咒
tsʰ[2]愁[5]凑骤
s[1]叟搜馊[3]嗽[5]瘦
k[1]勾钩沟[3]狗苟鸠阄[5]够
kʰ[1]抠叩[5]扣寇
x[1]侯厚后[2]喉候猴[3]口
Ǿ[1]欧[3]藕偶呕[5]沤怄

oi
t[1]堆[5]戴对兑
tʰ[1]胎贷代袋推队[2]抬台苔[3]腿
l[1]内累{连~}[2]雷来[3]累{积~}儡蕊垒
ts[1]灾□{由于站(或坐)不稳,身体向前或向后倾斜}[3]宰载{一年一载}[5]载{~重}最
tsʰ[1]催崔罪在再[2]才材财裁豺[3]采彩猝[5]菜
s[1]衰腮鳃
k[1]规龟轨归该[3]改[5]盖丐概
kʰ[1]溃亏窥开[2]魁葵逵[3]傀诡凯慨
x[1]亥害[3]海
Ǿ[3]蔼[5]碍艾爱

au
p[1]包褒胞[3]保堡宝饱[5]报爆
pʰ[1]薄{~荷}暴菢抱豹抛炮雹[2]袍泡鲍刨[3]跑
m[1]冒帽貌[2]毛茅锚矛[3]卯□{看}
t[1]刀叨[3]岛倒[5]到
tʰ[1]涛套导咨道稻[2]掏桃逃陶淘[3]祷讨
l[1]涝闹绕{围~}[2]劳牢唠[3]老脑恼[5]绕{~线}
ts[1]遭糟[3]早澡枣蚤[5]爪{~子}灶躁罩
tsʰ[1]躁操造皂抄钞[2]曹槽巢糙[3]草吵炒
s[1]骚臊[5]嫂扫
k[1]高篙膏羔糕蒿交郊胶[2]□{稻草}搅[3]稿绞狡搞教{~对}较[5]告窖觉{睡~}教{~育}
kʰ[1]敲[3]考烤[5]靠犒
ŋ[2]熬[3]咬
x[2]豪壕毫号{~叫}吼薅[3]好{~坏}浩淆[5]好{爱~}好耗孝
Ø[5]奥傲懊坳

iau
p[1]标膘彪[3]表裱婊
pʰ[1]飘漂{~白}[2]嫖瓢[5]票漂{~亮}
m[1]庙谬猫[2]苗描[3]秒渺藐妙杳
t[1]刁雕貂[5]吊钓掉调音
tʰ[1]挑调{~动}粜[5]跳
l[1]料廖{姓}[2]条燎疗聊撩僚寥[3]鸟了{~结}
ʨ[1]焦椒蕉朝{今~}昭招诏骄娇矫浇[3]剿缴侥饺[5]照叫
tsʰ[1]超赵兆召轿嚼[2]瞧樵憔朝{~代}潮桥乔侨荞[3]巧锹缲悄俏窍
ɕ[1]梢捎消销宵霄硝烧嚣萧箫[2]韶邵[3]稍潲小少{多~}绍晓[5]笑少{~年}
Ǿ[1]妖腰邀要{~求}耀尿吆幺[2]饶肴摇谣窑姚尧[3]舀[5]要{重~}

iu
t[1]丢
l[1]溜[2]流刘留榴硫琉[3]柳
ʨ[1]昼揪周舟州洲纠究[2]□{~酸~酸:表示非常酸}[3]酒九久韭灸[5]帚救
ʨʰ[1]秋就抽丘旧柩咎轴[2]囚泅绸筹稠仇*酬求球[3]丑宙[5]臭售舅臼
ɕ[1]修羞袖收受寿休[2]仇[3]手首守[5]秀绣兽朽嗅
Ǿ[1]优忧悠幽又右佑幼[2]牛尤邮由油游犹釉[3]纽扭有友酉诱莠

ĩ
p[1]宾彬殡鬓冰兵[3]禀丙秉
pʰ[2]贫频凭平=评瓶屏萍=[3]品拼聘姘
m[2]民悯萌鸣明盟名=铭[3]敏皿
t[1]订
tʰ[1]艇定[2]亭停廷庭蜓[3]挺
l[1]令[2]林淋临邻鳞陵凌菱宁灵=零=另[3]赁吝
ʨ[1]今金禁襟津巾斤筋谨粳茎京荆惊鲸精晶睛经[3]锦紧晋仅境景警竞[5]浸进劲敬竟
ʨʰ[1]侵钦亲尽近静靖净轻=蜻[2]寻琴擒秦勤芹肫擎情[3]寝[5]庆
ɕ[1]心辛新薪讯欣幸星=馨[2]行{~为}形=型刑[3]行{品~}[5]信兴性
Ǿ[1]你音阴荫因姻殷隐应{响~}莺鹦樱英婴缨[2]吟饮淫人银寅迎[3]引影[5]印应{~当}映

ỹ
ʨ[1]菌均钧君军郡[3]准[5]俊迥圳{水渠}
ʨʰ[1]春椿[2]窘群裙琼[3]蠢倾顷
ɕ[1]顺兄-[2]存荀旬循巡唇纯醇殉舜勋训[3]笋熏薰[5]迅
Ǿ[1]润闰韵运晕孕[2]匀云营[3]允尹熨永泳咏

ã
p[1]班斑颁扳[3]版板[5]摒{藏东西}
pʰ[1]拌盼瓣办畔甏{水缸}潘□{住地下摔重物}[2]彭-[5]襻
m[1]慢漫幔[2]蛮[3]馒
f[1]帆范犯泛欢唤换焕幻患宦藩翻番饭[2]凡桓完还{~原}环烦繁[3]缓反
v[1]豌弯湾万蔓[2]玩{古~}硕[3]碗皖腕晚挽
t[1]耽担{~任}丹单[3]胆[5]担{挑~}但且
tʰ[1]贪探淡滩摊诞弹{子~}蛋[2]潭谭谈痰掸弹{~琴}[3]毯坦[5]炭叹
l[1]滥难{患~}烂冷[2]南男蓝篮难兰拦栏[3]览揽懒甥{外甥}
ts[1]簪沾争睁[3]斩盏[5]站赞
tsʰ[1]参{~加}暂錾灿餐[2]残惨蚕惭[3]产铲[5]赚馋攒撑
s[1]三衫珊山生-[3]散{鞋带~了}伞删疝省-[5]散
k[1]尴监{~牢}艰间{空~}奸肩[3]减简柬拣谏[5]监{~视}舰间{~断}
kʰ[1]龛堪[3]坎
ŋ[1]硬[2]颜[3]眼
x[1]陷限[2]咸衔闲[3]喊[5]苋
Ǿ[5]雁宴

iã
ʨ[3]颈[5]镜
ʨʰ[1]轻-
ɕ[1]声[2]形-
Ǿ[2]赢

uã
k[1]官观冠鳏[3]管馆梗[5]贯灌罐冠惯
kʰ[1]关宽[3]款
Ǿ[2]横

ẽ
p[1]奔崩[3]本
pʰ[1]喷笨烹[2]盆朋彭=
m[2]门[3]闷[5]蚊{~虫}
f[1]昏婚分芬纷份[2]魂馄坟焚横=[3]混浑粉奋愤忿[5]睏{~覚:睡觉}粪
v[1]温瘟问[2]文纹闻[3]稳
t[1]登灯瞪□{发抖}[3]等筝[5]凳
tʰ[1]吞邓蹭[2]腾藤滕[5]疼
l[1]任{姓}认能[2]仁[3]任{~务}纫忍刃楞
ts[1]针斟珍臻榛真曾{姓}征蒸侦贞[3]枕诊疹镇拯整[5]振震增赠证症正政
tsʰ[1]阵忖憎称[2]沉岑陈尘辰晨臣曾{~经}层澄惩橙承丞程呈成城诚[3]逞[5]趁衬秤
s[1]森参{人~}深身申伸肾逊僧升胜生=牲笙圣[2]神乘绳剩[3]沈婶审其慎省=盛
k[1]跟根更{五~}羹庚耕[2]□{蹲}[3]耿[5]更{~加}
kʰ[3]垦恳
x[1]恨[2]痕恒衡[3]很肯杏
Ǿ[1]揞恩

iẽ
p[1]鞭蝙边[3]贬扁匾辫柄饼[5]变
pʰ[1]编篇偏辩辨便{方~}遍病[2]平-坪萍[5]便{~宜}骗片
m[1]面命[2]绵棉眠名□{米果}[3]免娩勉缅
t[1]掂颠钉丁[3]点典[5]店
tʰ[1]添天电殿奠佃垫听[2]甜田填
l[1]练炼岭[2]廉镰连联然燃怜莲零-灵-[3]敛染领[5]撵恋铃
ʨ[1]尖占{~卜}点兼煎笺荐坚[2]检绽剪茧井[5]占{~有}剑箭溅战建见
ʨʰ[1]歼签渐谦迁虔件贱饯键健腱千牵清青[2]钳钱缠乾掮前晴[3]俭浅践遣请[5]欠
ɕ[1]仙鲜骟善鳝轩掀先醒省{反~}星-[2]嫌禅蝉弦贤陉[3]陕闪险显醒[5]线羡扇宪献现姓
Ǿ[1]淹阉焰念蔫烟谚砚[2]严粘黏炎盐阎岩鲇延筵言年[3]掩碾演研[5]厌燕

uẽ
t[1]敦墩[3]吨
tʰ[1]屯豚饨囤钝[3]顿
l[1]嫩[2]抢轮[3]论
ts[1]尊遵
tsʰ[1]村寸
s[1]孙[3]损
k[3]滚[5]棍
kʰ[1]昆坤荤[3]捆[5]困

yẽ
ʨ[1]砖专捐[3]卷{~起}绢眷[5]转卷{~子}
ʨʰ[1]撰川穿喘串圈犬[2]全泉传椽拳权劝券[3]倦[5]纂
ɕ[1]闩拴县眩[2]涎旋船楦玄悬[3]癣宣选喧
Ǿ[1]软院冤宛怨渊[2]圆员缘沿铅元原源阮袁辕园援[3]愿远

õ 
p[1]般搬帮邦浜蚌[3]榜谤绑[5]半棒
pʰ[1]拌伴绊判叛[2]盘旁螃傍庞[5]胖
m[2]瞒忙芒茫莽蟒望盲[3]满网虻
f[1]荒慌芳方[2]黄妨房防[3]谎纺访[5]放
v[1]汪旺枉[2]亡王[3]往[5]忘
t[1]端当{~时}[3]短挡[5]当{典~}
tʰ[1]断{~绝}段缎汤趟[2]团堂棠螳唐糖塘[3]断{决~}锻倘躺荡
l[1]暖乱浪让上[2]囊郎廊狼螂瓤[3]朗壤嚷
ts[1]庄装[5]钻
tsʰ[1]窜篡苍仓葬疮撞窗[2]藏床[3]闯
s[1]酸桑丧{婚~}霜双{~生}[3]丧{~失}爽[5]算蒜
k[1]甘柑干竿冈岗刚纲钢光江[3]感敢橄秆广讲港[5]降
kʰ[1]勘刊看{~守}康炕匡筐眶[2]狂[3]抗逛况[5]看见旷矿
x[1]撼憾憨鼾旱汉汗焊翰糠[2]含函酣寒韩行{银~}航杭[3]罕[5]皇蝗
Ǿ[1]庵安鞍昂[3]虹[5]暗岸按案

iõ 
t[1]张-{装东西}[3]长{~高,~大}涨胀[5]帐
l[1]两{重量单位}亮谅辆量{数~}[2]良凉量粮梁粱[3]两{~个}
ʨ[1]将{~军}浆张=章樟疆僵缰姜[3]蒋奖浆掌障瘴[5]仗杖酱将{大~}账
ʨʰ[1]枪丈昌羌腔[2]长{~短}肠场强[3]抢厂强{倔~}匠畅倡[5]唱
ɕ[1]相箱厢湘镶襄橡商伤上香乡向项巷[2]墙详祥常尝裳降{投~}[3]想象像赏响[5]相{~貌}尚
Ǿ[1]秧央殃痒样[2]娘羊洋杨扬阳[3]仰养

əŋ
p[3]□{捧}
pʰ[2]棚蓬篷
m[1]孟梦[2]蒙[3]猛懵
f[1]风枫疯丰凤封峰蜂锋缝{裂~}[2]宏冯逢缝{缝纫机}奉[3]轰讽俸
t[1]东冬[3]懂董[5]冻
tʰ[1]通动洞[2]同铜筒桐[3]桶捅统[5]痛
l[1]聋[2]农脓隆浓[3]陇[5]砻
ts[1]棕鬃宗综[2]粽[3]总
tsʰ[1]葱匆囱[3]聪㩳{推}[5]宠
s[1]松{放~}[5]送宋
k[1]公工功攻恭[5]供贡
kʰ[1]空共=[3]控

iəŋ
l[1]垅[2]龙
ʨ[1]中忠仲终弓躬宫踪钟盅[3]众种{~子}肿[5]中{射~}种纵
ʨʰ[1]充重{轻~}冲共[2]虫崇穷从重[5]铳
ɕ[1]兄=嵩颂诵讼胸凶[2]熊雄松{~树}
Ǿ[1]用[2]荣戎绒溶浓茸容蓉榕[3]雍甬勇涌
