ɿ
ɿ
ʦʰ	□(炒菜的锅子)		铲		气汽寝趁撑牚擘檗
s	心山辛新薪悉生牲笙甥		产省起		迅送宋□(~u55:山崖)
ʨ	饥肌基箕几机讥针斟金及吸掮杰肩坚结洁亲珍真诊疹斤筋尊酌斫征值蒸极贞蛏侦寂	其蚕谗馋潜岑乾虔陈尘乞芹澄惩橙穷沉=(深~)□(məŋ31~:柚子)	启几冀已纪记斩劫锦重种肿厚	煎侄近	制髻寄企技既季禁襟镇衬振震质证症家种今=(古~中外)		秸妾捷执汁急级哲浙折揭吉盹织职殖植击激
ʨʰ	嬉熙侵称铛逞葱		岂玩		器弃秤		彻撤辙秩
ȵ	艺倪蚁义议要	宜仪谊疑难能凝觅		语沂忍
ɕ	系奚兮牺希稀森参深泣膝身申伸巾欣剩升兴	神娠辰晨臣乘承	怕喜嬉怯□(~pʰo22:屁股)	嗜	势誓逝系繫信讯胜	识式饰	谐协设室适释
Ǿ	缢瞖医依音阴淫恩因姻洇莺鹦樱罂吃	夷姨遗壬任人=(~民)仁寅仍□(~tou31:田埂)	掩饮讫	猗倚椅拟饴以引	肄意异毅厌任纫荫窨饮谚刃认韧印应忆亿抑翼	易已	乙一逸亦译易液腋

u
u
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
p	斧	霸耙罢			壩坝	把尸欛白	泊百柏佰
pʰ		帕曝瀑			捕
m	抹麦	麻痳		马码瓦□(ka33~:泥鳅)		抹
f	花敷俘孵麸符话	华桦芙		负	化		客
t	舂粜					度达
tʰ	他						塔獭
l	腊蜡镴猎					辣	答搭
k	家加痂嘉傢瓜蜗		假贾寡□(唤鸡的声音)			架驾嫁稼价	甲胛格隔
ʦ	楂渣泽择宅	茶查擦察摘责	崽□(男孩)		讹诈榨炸	杂	□(uo21~:狭隘)
ʦʰ	叉杈岔差	策册栅			差		拆触
s	莎沙纱杉衫		撒萨				洒
ʨ	骂遮		者扯		蔗		涩
ʨʰ	车		且				尺
ɕ	靴射麝赦懈石	蛇舌	舍騇社	解		揖泄射	奢赊赤斥□(~niɛ33 xuo55:腋窝)
Ǿ	乌污坞物勿	砑梧无坳	傻耍犬				划涯崖鸭押压扼轭呃□(iaŋ31~:不下水的鸭子)□(si21~:山崖)(形容人傻里傻气)

y
y
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
n	嫩
k	关				惯□(sɿ31~:翅膀)
kʰ	昆崑坤				困
ʨ	诸居诛蛛株拘驹均钧君军樁	储瞿群裙郡琼丛从	注凖准	序叙绪著苎举巨拒距罪俊橘	注最浚		决诀只炙
ʨʰ	趋枢区驱村椿春		取娶蠢	处杵	忖寸
ɕ	舒虚嘘须需输孙顺舜	殊檐绳唇	葚损逊笋榫	絮庶恕	训		穴
Ǿ	御于淤余誉预豫遇寓迂盂榆逾愉愈喻裕越曰粤润闰熨韵运晕孕狱欲浴	余舁儒愚虞娱吁芋匀云	如	与予宇禹羽	乳餐顿扽	郁

a
a
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
p	巴芭疤蔽蓖闭碑卑悲备鼻篦憋□(nau31~ʦ31:螃蟹)(声调上标，后同)	琵枇袍蚌	褒煲保堡宝折	譬鄙比枇	敝弊箅彼俾臂屁报	髀辔庇痹畀	笔毕
pʰ	匹
m	蟆妈貌密蜜	迷谜毛茅矛没蒙眯		美
f	恢非挥辉徽飞=(~机)	肥	毁匪榧
t	跌	迟滔掏逃淘陶萄涛桃(~川)綯(表示用绳子捆的意思)	道稻盗导			掉地
tʰ	榻		讨	踏撮	套		携塌溻
n	知(晓)纳		那脑	恼囝	二贰恼
l	厉知蜘痴刀叼拉立笠栗律率□(~u13:下雨)	瘰离篱璃厘狸劳捞牢唠涝紧	祷岛倒□(绑的动作)	李里理鲤老佬	鋭到倒	利痢	挤粒紧
k	高膏篙羔糕蒿□(~mu13:泥鳅)□(鸭叫声)		稿		告靠犒	膏
kʰ			考烤
ŋ	□(~nɤ55:知道)	熬廒傲鏊爊袄懊奥澳
x	哈薅(拔)号浩	豪壕毫蚝	好
ʦ	遭糟漤蘸浸集辑习袭	曹槽漕巢聒	姐早枣蚤澡	躁灶皂造	逢缝□ (~ʦɿ33kʰiaŋ22:蟋蟀)	溺	眨
ʦʰ		操糙	草騲				脐七漆
s	骚臊		死嫂		四肆扫
Ǿ	阿				这

ia
ia
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
p							破
l	猪褚豕绿录	弯		吕旅履累			歪
ʦ	箸						足
ʨ	蛆续驻住雏朱珠俱	卧爬徐除据锯渠但厨蛀铸句仆	煮主矩	聚拄柱裌	处具惧剧屐		烛
ʨʰ		瞧		洽	觑(看)		曲
ȵ	玉			女	□(~fu55:妻子[面称])
ɕ	瑕遐虾书墟输竖树丘邱赎局焗	黍薯术芋	蝠	鼠暑署许狭峡	看	霞	沓粟俗曲
Ǿ	鸦丫桠	拿雅哑		亚

ua
ua
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
k	奎规麾龟柜归□(tuo31~:抽屉)	传垮	诡窥跪轨癸鬼	傀	鳜贵
kʰ	夸亏	愧逵葵
ʦ	锥					遂隧
Ǿ	卫位威	桅危餧为维惟唯微违围	萎委讳畏慰伟苇	纬	洼	伪未味魏胃谓猬

ya
ya
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
ʨ	碓缀赘追槌	随	嘴		醉拽嘴
ʨʰ	吹炊				翠粹
ɕ	秽虽绥术述秫	戍髓垂谁	水			瑞	戌恤出
Ǿ	虑滤			垒	泪痛=(悲~)	累

o
o
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
p	波菠跛簸颇玻杷钯琶铺步埠拜稗败钹薄泊蝙飞- (鸟~了)□(~ʨyɛ31 ko33:肚脐)夫-(工~)	婆布蒲菩排牌皮疲脾卜扑仆(ʦɿ33~kol3: 蛤蟆)	补部簿摆	薄被-(棉~)勃饽打抱(~小孩)	怖阜炸膞		八□(fi13~mo13:蚯蚓)
pʰ	坡讣		谱普浦脯甫剖	辅派□(lai33~ɕia31:槟榔芋)	簸铺	□(ɕi24~:屁股)	樸朴
m	魔摩暮慕墓募幕卖迈袜莫膜寞摸墨默脉	磨模摹埋	馍	买奶尾母拇末沫茎□(fi13po55~:蚯蚓)		陌
t	爸爹贷待怠殆代袋大铎踱	台抬
tʰ	胎台苔	太泰航			态
n					苶
l	赖癞	戴来带		孩	瘌
k	皆阶街骨□(po33 ʨyɛ31~:肚脐)		解	□(ʦɿ33 po31~:蛤蟆)	介界芥尬疥届戒械		夹括刮郭廓革
kʰ	科						坍阔扩确壳
ŋ	衣	挨捱丢
ʦ							拙
s							杀

io
音节	io
音节	阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
p						菢
ʨ	□(mioŋ31~liau13:麻雀)	痱	雉				磕卒爵雀啄角戟
ʨʰ							却
ȵ	惹沾粘
ɕ	衰		法		赛师率蟀		掸删涮刷哄□(把衣服上的毛刷掉的动作)
Ǿ	垛擩堆肋勒轰揈	雷儡蕊诺

uo
音节	uo
音节	阴平33	阳平31	阴上24	阳上13	阴去21	阳丢22	入声55
t	兜	桌□(~kua33:抽屉)			忒	天
tʰ					□(~iaŋ31 kuo55:额头)
n	挪耐奈					捺	扔
k	歌哥锅戈乖□(漂亮)	过	果裹馃拐挟	蛙虢	荠怪褂卦		剐隶□(~牙：缺牙)□ (uo13~:手指关节)□ (tʰuo2 liaŋ31~:额头)
kʰ					块会刽桧癐蒯快筷
ŋ	碍
x	河和夫=[文](~妻)肤跗溪灰合蛤盒匣霍藿劐服伏复□(捏的味道)	荷何货和鞋佛	贺火伙府腑俯抚	祸父妇软	付赋傅赴腐附富副		复恰掐瞎辖发伐筏罚福幅蝠腹覆洞(破了个~)□(播种子挖的小坑) □(ɕu55niɛ33~:腋窝)
ʦ	灾栽斋寨痛-(肚子~)	才材财裁豺	在	浞	载再债		闸札扎铡
ʦʰ	猜钗差		彩采睬踩棌		菜蔡		插戳
s	筛	洒			晒		瑟虱
Ǿ	务雾滑猾	禾槐剜□ (~kuo55:手指关节)	雨矮隘	武舞鹉	腻窄□ (~ʦu55:狭隘)	戊	倭踒轧挖

iou
iou
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55

p	包胞跑刨狍鲍雹	豹爆	饱	拌	□(ʦɿ24~:鞭炮)	暴	拨博剥驳璧壁竹
pʰ	抛脬				泡炮		碧僻辟
m			□(唤猫的声音)	卯悯敏抿		谬
n	岳乐
l	溜馏楝历坜沥六陆	流刘留榴硫琉齈	□(唤狗的声音)	笡斜柳			的
ʨ	谢交郊胶教跤攀揪就扌肘纣周舟州洲纠糗缉阵席夕□ (ʨioŋ33~:青苔)	邪囚泅昼绸筹宙球求	酒臼舅咎旧柩	九久韭灸	借教较窖咒救究	藉褯袖	觉着积迹脊绩粥织
ʨʰ	秋抽畜			丑矁	臭		刺筑畜蓄
ȵ				咬
ɕ	修羞收仇酬休学熟	泻宿仇	写朽嗅	校酵手首守受	秀绣锈兽寿授售		熄惜昔锡宿叔
Ǿ	也柔揉忧优又右佑幽略掠若弱虐疟匿	尤邮由油游犹悠柚鼬釉		友酉莠诱有=(公~)	幼

ɤ
ɤ
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
p	杯背(背诵)焙被=(~告)避□(sɿ24~:认识)	贝培陪赔裴		辈倍			钵北
pʰ	胚坯那	沛			配佩		泼迫拍魄帛
m	妹昧	梅枚媒煤脢(脊肌肉)弥糜眉楣霉		每不
f	虾汇会(会说)会(开会)绘惠慧活或惑迥	回茴怀淮还(～原)环	贿悔晦坏	下(底下)夏(姓)厦下(下降)夏暇卸		彙汇(~合)获	宽
t	特	桃(~子)			曹
tʰ	推催崔				腿退褪		踢剔□(用脚绊人的动作)
n	哪内芮				什		□(ŋa33~:知道)
l	蔫焉	移	挑(挑逗)挑(挑水)你		对队兑钻(动)	叶	盐(~腌)腌页腌醃得德
k	该很	盖丐	改	么			刈(割)割葛
kʰ			凯概揩楷	概溉			刻(时~)刻(雕~)
x	开害	嚇核(核对)	海蟹	亥			骇胁核(果核)黑
ʦ	贼		紫				褶折(折叠)则
ʦʰ			此		契		厕侧测
s				摄			涉塞色啬
Ǿ	汝入日额	而			尔

uɤ
uɤ
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
k							国
Ǿ	外						域

ui
ui
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
kʰ			款
Ǿ	豌弯湾温瘟汪	文纹闻(听~)□(lioŋ24:锅子)	缓皖晚挽宛稳吻刎			万	问

ɛ
ɛ
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
t				□(nən~:蚂蚁)
ŋ				耳饵

iɛ
iɛ
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
ȵ	捏□ (ɕu55~xuo55:腋窝)			眼
k					监鉴间谏涧锏庚
kʰ	坑亨	咳
ŋ	硬	颜	昂	□(xuo55~:瞎子)
x			限
ɕ	些佘椰歇蝎楔	屑			扯
Ǿ	耶噎		你

yε
yε
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
ʨ		掘倔□ (po33~ko33:肚脐)
ʨʰ		鹊
Ǿ					噦

ɯ
ɯ
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
f	画话
k	佳盔魁
s	蓑

iɯ
iɯ
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
Ǿ	夜	爷	野嘢				益疫役

ai
ai
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
p	婢丕簪别逼	秘泌			幣毙		鳖
pʰ	批披削劈						撇
m	灭篾	媚寐魅□ (~tɤ13:苍蝇)		米□(~kau33:锅巴)			□(~kau55:不饱满的谷子)
f		废			肺		血
t	呆□(找)迭碟牒蝶谍寻直	堤题提蹄啼递		弟第
tʰ	梯			体	替涕剃屉		帖贴铁
n	聂镊蹑业热孽逆	尼			乃
l	例励低丽荔吏列烈裂劣皴力□(~pʰo13ɕia31:槟榔芋)	犁黎梨		底抵礼	帝滴嫡
k	颗
ʦ	齐				祭际济剂细		接节截即鯽
ʦʰ	妻沏	砌					切戚
s	腮鳃西栖犀		洗玺徙		細(小)		息析
Ǿ	哀埃	艾

uai
uai
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
k	圭闺关			窘菌	桂棍	□(ɕiou24~:手镯)	缺
kʰ		溃			瘸		豁钝
ŋ	悦阅月
ʦʰ					喘
Ǿ				舀

yai
yai
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
ʨ	绝厥憠掘橛	锤			碎脆
ʨʰ					趣揣猝		焌黢
ɕ	闩拴	雪			婿岁税		喝薛
Ǿ							缝

ei
ei
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
p	背						必
m		蚊
f	妃				费翡
s				洗(~ liaŋ31:洗澡)

uei
uei
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
k							屈桔
ʦ		坠
s		穗
Ǿ				远

au
au
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
m	笨木目穆牧树
t	舵夺独读牍犊笃督毒	驼吐兔徒屠途图	肚妒杜			渡镀
tʰ	拖驮讬托				土		妥椭唾蜕脱突秃
n	糯搽闹	奴	怒	努
l	多骡裸剁都路赂露鹭掇落烙骆酪洛络乐拢都(~城)	罗锣螺腡啰卢黸炉芦鸬庐驴鹿禄睩辘刺捞	堵赌	摞鲁橹虜卤
k	姑孤箍估竿□(mai13~:锅巴)	故固锢雇顾	古盬牯股鼓苦=(~恼)□(ɕiau21~:舀水的瓢)				穀谷
kʰ		庫
ŋ	误悟	蛾鹅俄吴鱼渔□ (~pa33ʦ|31:螃蟹)	午
x	枯呼乎互扶窟哭	涂裤胡湖狐壶葫糊瓠釜	鐾郝酷苦- (味道~)	户沪虎浒累好耗	护去		哭
ʦ	租助捉	做锄	左佐祖组阻宰丞嘱	坐座	笊		抓爪
ʦʰ	搓粗初抄钞	锉莝矬醋	楚础炒吵				茬措错促
s	梭唆梳疏蔬梢捎稍漱籰朔蜀属		锁琐所数钥	扫	素诉塑嗉戽数潲媳		苏酥索速肃缩束
Ǿ	巫诬侮	鱼□(~kuo33:鹅)					握屋沃

iau
音节				iau
音节	阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
p	彪膘标	瓢嫖鳔	表裱				烫
pʰ	飘		漂票
m		苗描		貌渺秒庙妙
t	稠
l	刁貂雕料廖□(i21:早饭)	燎寮疗聊辽撩寥缭瞭穿	鸟		棹钓吊调疝焯		了舔穿
ʦ		柴
n	锚
ʨ	焦蕉椒瞧召昭招骄娇矫轿浇缴嚼着觉	茄醮樵朝潮乔侨桥荞条柴锄	绞狡铰搅搞剿繰赵兆饺	沼	照诏侥叫帚盏		脚
ʨʰ	锹悄超	俏愀		巧	跳窍撬顽		换
ȵ	尿猫
ɕ	消宵霄硝销烧枵嚣萧箫勺芍	孝肴淆韶绍	少	效校□(表示程度深)	笑鞘少邵□(~kau24:舀水的瓢)		淑菊掬
Ǿ	妖邀腰要鹞么吆药辱褥	铙挠饶桡扰绕摇谣窑姚尧	耀	杳		育	约跃

ou
音	ou
节	阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
p	躲	煨
m		谋		某亩牡曩□(表示从前的意思)		行冒帽茂贸
f		浮			否
t	豆逗窦	头投□ (i31~:田埂)		窠窝	塍
tʰ	偷				透
l	棵漏陋	楼搂耬	斗抖陡斛	缕屡篓搂	斗
k	勾钩沟鸠阄		狗苟□ (po33po33~:蝴蝶)		个彀够构购勾		各阁搁胳
kʰ	敲抠眩	课鸽		可	叩扣寇		鹤
ŋ		牙芽衙伢牛		藕偶
x		侯喉猴疾	 口	后厚候有- (~人吗?)	吼		忽
ʦ	邹揶愁蹲族		走		罩奏皱绉		乍作凿昨柞卓琢涿浊镯逐轴祝
ʦʰ	搊				凑
s	搜飕馊				叟嗽瘦
Ǿ	欧瓯区呕殴	恶			沤慪		恶

ən
ən
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
p	□(拍桌子的声音)			辫
pʰ	姘拼
m	边			免勉娩缅渑皿
f	芬纷
t	陛电殿奠佃垫	甜田填遁	簟篅艇挺锭
tʰ	添天屯豚饨臀
n	□(~tɛ13:蚂蚁)	年撵	朵典腆顶鼎
l	吟捻练链研				□(~laŋ33 u33:妻子[背称])
k			滚
kʰ					杠
ʦ	贱饯榛臻	钱前	剪捆		箭
ʦʰ	迁笺千		浅
s	瓣仙鲜先		鲜癣	慎	线羡

uən
uən
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
kʰ	圈				劝

yn
yn
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
kʰ	倾
ʨ	旋鏇转篆专砖绢	全泉传椽拳权颧	赚站	卷眷倦券	传
ʨʰ	汆川圈轻				窜串顷苘
ɕ	轩掀宣喧熏勋荤	船眩旬循巡殉纯莼醇	选	荀	楦玄悬		唇
Ǿ					阮

aŋ
音节	aŋ
音节	阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
P	攀搬	盘滂旁螃傍庞□(翘腿的动作)	绊	襻伴
pʰ	潘				盼判叛胖胖
m	般帮邦梦	瞒馒忙芒茫盲虻	榜谤	蛮满莽蟒网辋	半放-(~风筝)棒蚌脱
f	风=(~气)翻番荒慌谎方芳丰凤封=(~建)峰蜂锋	凡帆藩烦繁肪妨房防	晃讽奉俸		患宦放= (开~,~肆)
t	锻段缎椴耽	但团堂棠螳唐糖塘凼宕同童瞳		断
tʰ	汤㓥通		绰统		推
n	端当		短党挡囊	暖鸾	当
l	乱浪	郎廊狼蜋	朗绑		览揽榄缆
k	甘柑泔尴肝刊官棺观冠冈岗刚纲钢缸光功(~劳)弓躬宫公= (大~无私)□(xaŋ31~li31:蜈蚣)	桄圆(一个~)	感敢橄杆秆赶管馆罐观广港拱巩	帚	干贯灌攮贡控
kʰ	堪龛勘康糠慷	坎砍	孔恐		抗炕囥空= (~气)
x	蚶憨酣鼾汗焊翰欢唤焕换夯	衔寒韩行航杭黄簧皇蝗矿含函撼憾畦□(~kaŋ33li31:蜈蚣)		旱	罕汉
ʦ	瞻簪扮毡脏肠装状噇撞宗综涴	藏脏床			葬庄壮
ʦʰ	仓苍疮聪忽囱	惨			创
s	酸磉嗓搡霜孀窗双棚			桑丧	算蒜

iaŋ
音节	iaŋ
音节	阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
l	亮谅	良凉量粮梁粱龙	辆量	两
k					□(ʦa21tsɿ33~:蟋蟀)
ʨ	将浆匠张章樟障瘴疆僵姜疆缰江豇中忠仲终钟盅恭供共	墙详祥长场强崇重	蒋奖桨象像橡长掌厂讲	丈仗杖众	酱将涨帐账胀降中
ʨʰ	枪昌菖倡羌腔充冲		抢闯强		畅唱铳
ȵ	酿	娘瓤穰壤攘嚷		仰
ɕ	倘相箱厢湘襄镶商尚上香乡向项巷松嵩胸凶伤	常尝裳偿降熊雄	想鲞赏晌饷上享响		相
Ǿ	赁让央秧殃样用	烂羊洋烊杨阳扬疡容蓉□(~u55:不下水的鸭子)□ (tʰuo21~kuo55:额头)	甬勇涌	养痒

uaŋ
音节	uaŋ
音节	阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
l					卵
k	鳏	狂
kʰ	逛匡筐眶	□(干杯的声音)			旷况
s	珊		爽
Ǿ	忘妄望枉			亡

əŋ
音节	əŋ
音节	阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
p	汴便			并
pʰ	篇偏烹				骗片
m	脸鞭编面边蝙	绵棉萌盟□(~ʨi31:柚子)			变遍		猛懵蠓
t	敦墩
n			点		艳掂店
l	敛殓验念恋	鲶拈连联莲仑伦沦轮
kʰ		扛			恳垦啃
x		横
ʦʰ	歼籤签
s	僧

iŋ
音节	iŋ
音节	阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
t	颠
ʨ	黏兼牵经径		碱检俭枕碾辇展茧跚笕砚仅谨拯景警整	件	舰占剑琴禽擒践战颤犍建键健腱见劲境竞
ʨʰ			遣	钳	欠歉庆
ȵ	捋	银
ɕ	现幸	嫌贤弦兴形型刑陉	陕闪险沈审婶甚显衅	闲善膳单禅	渗膻掮扇宪献杏
Ǿ	染冉淹阉鹰烟燕殷焉	岩炎盐阎雁涎然燃延筵言迎	颖	演隐影映	焰严俨酽晏堰燕咽宴兖

uəŋ
uəŋ
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
k	捐
Ǿ	愿冤县渊	蛋桓完丸员缘沿铅元原源袁辕园援圆(~珠笔)		院	怨

oŋ
oŋ
阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
t		潭谈痰檀坛弹		谭淡	惰		董懂
tʰ	贪滩摊吞躺		毯坦		探炭叹
n	丹单□(给东西时的语气词)	农脓侬浓	胆		担旦诞
l		蓝篮兰拦栏笼隆		懒陇垄
k							汞
n		南男腩		□(~ma33:唤牛的声音)
x	烘	咸
ʦ	暂錾赞灒	惭残	纂攒	钻撰	渐浸
ʦʰ	参		灿		篡宠
s	三		伞		散怂诵颂讼
Ǿ	翁瓮

ioŋ
音节	ioŋ
音节	阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
p	彬宾槟殡鬓病	频凭平坪评瓶萍屏	迸	并
pʰ	拼		聘
m	兵命丁钉靪疔	廉镰帘闽鸣明名铭□ (~ʨio33liau13:麻雀)	禀扁匾丙秉柄饼	贬
l	令另	宁灵零铃伶拎翎	□(ui31~:锅子)	冷=(~漠)领岭	钉订掟
ʦ	籍藉
ʨ	尖绽京荆惊擎鲸精晶晴净郑正定笛敌狄籴□ (~ʨiou33:青苔)	情晴呈程埕亭停廷庭蜓	井颈	靓静靖	敬竟镜正政
ʨʰ	谦钦卿清厅汀青蜻		请		听
ȵ	英婴		纽扭魇咬
ɕ	声盛星腥馨兄	勤成城诚	醒	犯	性姓圣
Ǿ	旺雍痈拥庸	王盈赢荣营茔萤荥戎绒融茸		允尹往永	泳咏

ŋ
音节	ŋ
音节	阴平33	阳平31	阴上24	阳上13	阴去21	阳去22	入声55
Ǿ	庵安鞍骯(肮脏)		饿碗腕	吾五伍	暗揞(动)案按岸人-(一个~)	我
