字	片	区	小片	方言点	声母	韵母	调值	调类	备注
懽	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	ua	33	阴平	
戀	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	uɐn	22	阳去	
戈	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	o	33	阴平	
戊	广西闽语			平南(上渡雅埠)(广西汉语方言)	b	uou	22	阳去	
戌	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	at	42	阴入	
戎	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	iuŋ	12	阳平	
戏	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	i/ɐi	11	阴去	
成	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	iɛŋ	12	阳平	
戒	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	ɐi	11	阴去	
或	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	uak	12	阳入	
战	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	ian	11	阴去	
戚	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	iɛk	42	阴入	
戟	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	iɛk	42	阴入	
戰	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	ian	11	阴去	
戲	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	i/ɐi	11	阴去	
戴	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	ua	11	阴去	
戶	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	uou	22	阳去	
戸	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	uou	22	阳去	
戼	广西闽语			平南(上渡雅埠)(广西汉语方言)	b	au	12	阳平	
所	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	iɛ	45	阴上	
扇	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	i	11	阴去	
手	广西闽语			平南(上渡雅埠)(广西汉语方言)	tsʰ	iu	45	阴上	
扔	广西闽语			平南(上渡雅埠)(广西汉语方言)	ŋ	iɛŋ	12	阳平	
扛	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	uŋ	12	阳平	
执	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	iɐp	42	阴入	
扩	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	uok	42	阴入	扩充。
扫	广西闽语			平南(上渡雅埠)(广西汉语方言)					扫地。
扬	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	iaŋ	12	阳平	
扭	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	iu	45	阴上	
扯	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	iu	45	阴上	
扳	广西闽语			平南(上渡雅埠)(广西汉语方言)	pʰ	an	45	阴上	
扵	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	i	12	阳平	于此。
扶	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	u	12	阳平	
批	广西闽语			平南(上渡雅埠)(广西汉语方言)	pʰ	iɛ	33	阴平	
扽	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	un	33	阴平	
承	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	iɛŋ	12	阳平	
技	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	i	22	阳去	
抄	广西闽语			平南(上渡雅埠)(广西汉语方言)	tsʰ	iau	33	阴平	抄写。
把	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	ɛ	45	阴上	把守。
抑	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	iɛk	42	阴入	
抓	广西闽语			平南(上渡雅埠)(广西汉语方言)	m	ɛ	33	阴平	
投	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	au	12	阳平	
抖	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	au	45	阴上	
折	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	iat	42	阴入	折断。
抚	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	uou	45	阴上	
护	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	uou	22	阳去	
报	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	o	11	阴去	
抱	广西闽语			平南(上渡雅埠)(广西汉语方言)	pʰ	o	11	阴去	
抵	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	iɛ	45	阴上	
抹	广西闽语			平南(上渡雅埠)(广西汉语方言)	m	ut	12	阳入	
押	广西闽语			平南(上渡雅埠)(广西汉语方言)	0	a	42	阴入	
抽	广西闽语			平南(上渡雅埠)(广西汉语方言)	tsʰ	iu	33	阴平	
拄	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	i	45	阴上	拄拐扙。
拇	广西闽语			平南(上渡雅埠)(广西汉语方言)	b	o	45	阴上	
拈	广西闽语			平南(上渡雅埠)(广西汉语方言)	n	iam	33	阴平	拈起来。
拉	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	ap	42	阴入	
拋	广西闽语			平南(上渡雅埠)(广西汉语方言)	pʰ	au	33	阴平	
拍	广西闽语			平南(上渡雅埠)(广西汉语方言)	pʰ	ak	42	阴入	
拎	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	iɛŋ	33	阴平	
拒	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	i	22	阳去	
拕	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	ua	33	阴平	
拘	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	i	33	阴平	
拙	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	iɛ	42	阴入	
招	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	io	33	阴平	
拜	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	ai	11	阴去	
拟	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	i	12	阳平	
拢	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	uoŋ	45	阴上	
拣	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	an	45	阴上	
拥	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	iuŋ	45	阴上	
拦	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	an	12	阳平	
拨	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	ua	42	阴入	
括	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	uɐi	42	阴入	包括。
拯	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	iɛŋ	45	阴上	拯救。
拱	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	iuŋ	45	阴上	拱手。
拾	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	ɐp	12	阳入	拾起来。
持	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	i	12	阳平	
挂	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	ua	11	阴去	
指	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	i	45	阴上	
按	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	an	11	阴去	
挑	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	io	33	阴平	
挟	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	iap	42	阴入	挟菜。印刷误为22，此地阴入应为42。
挠	广西闽语			平南(上渡雅埠)(广西汉语方言)	n	au	12	阳平	
挡	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	uŋ	45	阴上	
挥	广西闽语			平南(上渡雅埠)(广西汉语方言)	0	ui	33	阴平	
挪	广西闽语			平南(上渡雅埠)(广西汉语方言)	n	a/o	12/22	阳平/阳去	
振	广西闽语			平南(上渡雅埠)(广西汉语方言)	tsʰ	iɐn	11	阴去	
挺	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	iɛŋ	45	阴上	
挾	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	iap	42	阴入	挟菜。印刷误为22，此地阴入应为42。
捅	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	uoŋ	45	阴上	
捉	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	ia	12	阳入	
捋	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	uat	12	阳入	捋袖。
捎	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	au	33	阴平	捎带。
捏	广西闽语			平南(上渡雅埠)(广西汉语方言)	n	iap	12	阳入	
捕	广西闽语			平南(上渡雅埠)(广西汉语方言)	pʰ	uou	45	阴上	
捦	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	im	12	阳平	
捧	广西闽语			平南(上渡雅埠)(广西汉语方言)	pʰ	aŋ	45	阴上	
捨	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	ia	45	阴上	
捭	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	ai	45	阴上	
捷	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	iap	42	阴入	
捺	广西闽语			平南(上渡雅埠)(广西汉语方言)	n	at	42	阴入	撇捺。
掀	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	ian	33	阴平	
掃	广西闽语			平南(上渡雅埠)(广西汉语方言)					扫地。
掇	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	uat	42	阴入	拾掇、掂掇读音亦同。印刷误为22，此地阴入应为42。
授	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	iu	22	阳去	
掌	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	io	45	阴上	
排	广西闽语			平南(上渡雅埠)(广西汉语方言)	pʰ	ai	12	阳平	
掘	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	uɐt	42	阴入	
掛	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	ua	11	阴去	
採	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	ai	45	阴上	
接	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ/ts	iap/i	42	阴入阴入	
控	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	uoŋ	11	阴去	
掩	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	iam	45	阴上	
措	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	uou	11	阴去	措置。
掷	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	iɛk	12	阳入	
揀	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	an	45	阴上	
揈	广西闽语			平南(上渡雅埠)(广西汉语方言)					哄出去。
揉	广西闽语			平南(上渡雅埠)(广西汉语方言)	ȵ	au	12	阳平	
描	广西闽语			平南(上渡雅埠)(广西汉语方言)	b	io	12	阳平	
提	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	iɛ	12	阳平	
揔	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	uoŋ	45	阴上	
揖	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	iap	42	阴入	作揖。
揚	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	iaŋ	12	阳平	
換	广西闽语			平南(上渡雅埠)(广西汉语方言)	0	ua	22	阳去	
揞	广西闽语			平南(上渡雅埠)(广西汉语方言)	0	am	45	阴上	揞住。
揣	广西闽语			平南(上渡雅埠)(广西汉语方言)					揣度。
揩	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	ɐi	11	阴去	
揫	广西闽语			平南(上渡雅埠)(广西汉语方言)					一把擎住。
揭	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	iat	42	阴入	
揮	广西闽语			平南(上渡雅埠)(广西汉语方言)	0	ui	33	阴平	
援	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	uɐn	12	阳平	援救。
揵	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	ian	33	阴平	
揽	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	am	45	阴上	
搊	广西闽语			平南(上渡雅埠)(广西汉语方言)	tsʰ	iu	33	阴平	搊起来。
損	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	uan	45	阴上	
搖	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	io	12	阳平	
搚	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	ap	42	阴入	
搤	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	ak	42	阴入	
搨	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	a	22	阳去	搨本。
搯	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	au	12	阳平	掏出来。
携	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	ui	12	阳平	
摄	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	ip	42	阴入	
摊	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	an	33	阴平	
摘	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	iak	12	阳入	
摠	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	uoŋ	45	阴上	
摤	广西闽语			平南(上渡雅埠)(广西汉语方言)	tsʰ	io	45	阴上	
摩	广西闽语			平南(上渡雅埠)(广西汉语方言)	m	o	33	阴平	
摸	广西闽语			平南(上渡雅埠)(广西汉语方言)	m	o	33	阴平	
摺	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	i	42	阴入	折迭。
撆	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	iat	42	阴入	撇捺、撇开读音亦同。
撇	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	iat	42	阴入	撇捺、撇开读音亦同。
撈	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	au	12	阳平	捞钱。
撓	广西闽语			平南(上渡雅埠)(广西汉语方言)	n	au	12	阳平	
撘	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	a	42	阴入	
撙	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	un	45	阴上	
撚	广西闽语			平南(上渡雅埠)(广西汉语方言)	n	ian	45	阴上	以指捻碎。
撜	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	iɛŋ	45	阴上	拯救。
撥	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	ua	42	阴入	
撩	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	iau	12	阳平	
撫	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	uou	45	阴上	
撰	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	uan	11	阴去	
撲	广西闽语			平南(上渡雅埠)(广西汉语方言)	pʰ	uok	42	阴入	
撼	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	am	22	阳去	
擁	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	iuŋ	45	阴上	
擇	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	iak	12	阳入	择菜。
擊	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	iɛk	42	阴入	
擋	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	uŋ	45	阴上	
操	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	o	33	阴平	操作。
擎	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	iɛŋ	12	阳平	
擒	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	im	12	阳平	
擔	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	am	33	阴平	担任。
擖	广西闽语			平南(上渡雅埠)(广西汉语方言)					用刀刮。
擘	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	ɛ	42	阴入	用手擘开。
據	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	i	11	阴去	
擡	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	ai	12	阳平	
擥	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	am	45	阴上	
擧	广西闽语			平南(上渡雅埠)(广西汉语方言)					抬。
擩	广西闽语			平南(上渡雅埠)(广西汉语方言)					擩进去。
擬	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	i	12	阳平	
擲	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	iɛk	12	阳入	
擴	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	uok	42	阴入	扩充。
擺	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	ai	45	阴上	
擾	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	iau	45	阴上	
擿	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	iɛk	12	阳入	
攀	广西闽语			平南(上渡雅埠)(广西汉语方言)	pʰ	an	33	阴平	
攃	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	ua/at	42	阴入	
攏	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	uoŋ	45	阴上	
攔	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	an	12	阳平	
攜	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	ui	12	阳平	
攝	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	ip	42	阴入	
攤	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	an	33	阴平	
攪	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	a	45	阴上	
攬	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	am	45	阴上	
支	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	i	33	阴平	
收	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	iu	33	阴平	
攷	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	o	45	阴上	
改	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	iɛ	45	阴上	
放	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	aŋ	11	阴去	
政	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	ia	11	阴去	
敀	广西闽语			平南(上渡雅埠)(广西汉语方言)	pʰ	ak	42	阴入	
敁	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	iam	33	阴平	掂掇。
故	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	uou	11	阴去	
效	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	au	22	阳去	
敍	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	i	11	阴去	
敏	广西闽语			平南(上渡雅埠)(广西汉语方言)	m	in	45	阴上	
敓	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	uat	12	阳入	
敗	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	ai	22	阳去	
敘	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	i	11	阴去	
教	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	a	11	阴去	教育。
敝	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	iɛ	22	阳去	
敢	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	a	45	阴上	
散	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	ua	11	阴去	分散。
敦	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	un	33	阴平	
敬	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	iɛŋ	11	阴去	
数	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	uoi	45	阴上	动词。
整	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	iɛŋ	45	阴上	
敵	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	iɛk	12	阳入	
敶	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	an	12	阳平	
敷	广西闽语			平南(上渡雅埠)(广西汉语方言)	pʰ	uou	33	阴平	
數	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	uoi	45	阴上	动词。
敺	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	i	33	阴平	
斃	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	iɛ	22	阳去	
文	广西闽语			平南(上渡雅埠)(广西汉语方言)	m	un	12	阳平	
斑	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	an	33	阴平	
斗	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	au	45	阴上	
斜	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	ia	12	阳平	
斟	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	im	33	阴平	
斤	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	in	33	阴平	
斥	广西闽语			平南(上渡雅埠)(广西汉语方言)	tsʰ	iɛk	42	阴入	
斧	广西闽语			平南(上渡雅埠)(广西汉语方言)	pʰ	uou	45	阴上	
斯	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	u	33	阴平	
方	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	uoŋ	33	阴平	
旁	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	uoŋ	12	阳平	
旅	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	i	45	阴上	
旋	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	uɐn	12	阳平	
族	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	uok	12	阳入	
旗	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	i	12	阳平	
既	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	i	11	阴去	
旣	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	i	11	阴去	
日	广西闽语			平南(上渡雅埠)(广西汉语方言)	0	it	12	阳入	
旦	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	an	11	阴去	
旧	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	u	22	阳去	
旨	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	i	45	阴上	
早	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	a	45	阴上	
旬	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	un	12	阳平	
旱	广西闽语			平南(上渡雅埠)(广西汉语方言)	ŋ	ua	11	阴去	
时	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	i	12	阳平	
旷	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	uoŋ	11	阴去	
旹	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	i	12	阳平	
旺	广西闽语			平南(上渡雅埠)(广西汉语方言)	0	uoŋ	22	阳去	火旺。
昂	广西闽语			平南(上渡雅埠)(广西汉语方言)	ŋ	ɛŋ	12	阳平	
昆	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	un	33	阴平	昆虫。
昇	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	iɛŋ	33	阴平	
昋	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	ui	11	阴去	
昌	广西闽语			平南(上渡雅埠)(广西汉语方言)	tsʰ	iaŋ	33	阴平	
明	广西闽语			平南(上渡雅埠)(广西汉语方言)	b	iɛŋ	12	阳平	
易	广西闽语			平南(上渡雅埠)(广西汉语方言)	0/ʔ	i	22	阳去	难易。
昔	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	iɛk	42	阴入	
昚	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	un	22	阳去	
星	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ/tsʰ	iɛŋ/ɛ	33	阴平阴平	
映	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	ia	45	阴上	
春	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	un	33	阴平	
昧	广西闽语			平南(上渡雅埠)(广西汉语方言)	m	uoi	22	阳去	
昨	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	uok	12	阳入	
昭	广西闽语			平南(上渡雅埠)(广西汉语方言)	tsʰ	iau	33	阴平	
是	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	i	22	阳去	
昼	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	iu	11	阴去	
显	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	in	45	阴上	
時	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	i	12	阳平	
晃	广西闽语			平南(上渡雅埠)(广西汉语方言)	0	uoŋ	45	阴上	晃眼。
晉	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	in	11	阴去	
晓	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	iau	45	阴上	
晕	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	un	12	阳平	
晚	广西闽语			平南(上渡雅埠)(广西汉语方言)	n	an	45	阴上	
晝	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	iu	11	阴去	
晦	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	ui	22	阳去	
晨	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	in	12	阳平	
景	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	iɛŋ	45	阴上	
晴	广西闽语			平南(上渡雅埠)(广西汉语方言)	ts	iɛŋ	12	阳平	
晶	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	iɛŋ	33	阴平	
智	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	ai	11	阴去	
暂	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	ɐm/im	22	阳去阳去	
暇	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	ɛ	22	阳去	
暈	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	un	12	阳平	
暎	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	ia	45	阴上	
暑	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	i	45	阴上	
暖	广西闽语			平南(上渡雅埠)(广西汉语方言)	n	uan	45	阴上	
暗	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	am	11	阴去	
暜	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	iɛ	11	阴去	
暢	广西闽语			平南(上渡雅埠)(广西汉语方言)	tsʰ	iaŋ	11	阴去	
暫	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	ɐm/im	22	阳去阳去	
暮	广西闽语			平南(上渡雅埠)(广西汉语方言)	m	u	22	阳去	
暴	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	au	33	阴平	
曆	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	iɛk	12	阳入	
曉	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	iau	45	阴上	
曐	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ/tsʰ	iɛŋ/ɛ	33	阴平	
曠	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	uoŋ	11	阴去	
曡	广西闽语			平南(上渡雅埠)(广西汉语方言)	t	iap	12	阳入	
曩	广西闽语			平南(上渡雅埠)(广西汉语方言)	n	uŋ	45	阴上	
曰	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	iɐt	12	阳入	
曲	广西闽语			平南(上渡雅埠)(广西汉语方言)	kʰ	iau/uok	33/42	阴平/阴入	
更	广西闽语			平南(上渡雅埠)(广西汉语方言)	k	ɛ	33	阴平	更换、五更读音亦同。
書	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ/tʰ	i/iɛ	33/42	阴平/阴入	
曾	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	aŋ	33	阴平	姓。
替	广西闽语			平南(上渡雅埠)(广西汉语方言)	tʰ	iɛ	11	阴去	
最	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	ui	11	阴去	
會	广西闽语			平南(上渡雅埠)(广西汉语方言)	h/ʔ	uoi/iɛ	22/33	阳去/阴平	会议，会不会。
月	广西闽语			平南(上渡雅埠)(广西汉语方言)	0	uɐi	12	阳入	
有	广西闽语			平南(上渡雅埠)(广西汉语方言)	ʔ	iu	45	阴上	
朋	广西闽语			平南(上渡雅埠)(广西汉语方言)	p	ɛ	12	阳平	
服	广西闽语			平南(上渡雅埠)(广西汉语方言)	h	uok	12	阳入	
朔	广西闽语			平南(上渡雅埠)(广西汉语方言)	ɬ	o	42	阴入	
朖	广西闽语			平南(上渡雅埠)(广西汉语方言)	l	uoŋ	45	阴上	
