#ɿ	
ts	[1]资姿咨兹滋[3]紫子{2，男～}梓
tsʰ	[1]雌痴{2}[3]此伺[5]刺{2，讽～}次
s	[1]腮鳃斯撕私司丝思[2]瓷慈磁辞词祠[3]‖狮{1，～子}[4]似祀巳嗣[5]赐肆试{3，考～}[6]自{2，～然}字寺饲
#i	
ɓ	[1]屄[3]彼鄙比[5]闭箅秘泌
p	[2]皮疲脾{1，～气}琵枇屏{2}□{一～砖：一层砖}□{～□ɕi334：一种用来罩在菜碗上面的罩子}[3]‖篦{～□tɕi334：篦子}[4]被{被子}‖□{～□儿pi55：哨子}□{～□tɕiəɯʔ34：蝙蝠}[6]蔽敝弊币{2}鐾婢避痹备
pʰ	[1]批{2，第一～}披被{～迫}[3]□{尻臀～：屁股蛋}[5]屁
f	[1]非飞{2，～机}妃[2]肥[3]匪榧翡
ɗ	[1]胝[5]智置
t	[1]□{动词，刺}[6]逮递地
l	[2]黎离篱{2，～笆}璃痢{2，瘌～：黄癣}梨厘狸榈[4]吕李里{一～}裏{1，方位词}理剺{用刀划}荔[6]利痢{1，～疾}莉
tɕ	[1]飢肌几{茶～}之基幾{～乎}机饑{2，～荒}芝□{篦～：篦子}[2]池驰奇骑岐迟祁持其棋期旗记祈□{青～：青苔}[3]姊旨指{2，戒～}麂止址己纪{1，年～}脂着{3，头低～写字}[4]稚痔‖□{～姐：母亲}[5]寄致至志痣纪{2，～念}记既蛰{惊～}[6]技妓治{～安}忌
tɕʰ	[1]欺[3]企耻起{1，～稿}岂[5]器弃气汽□{擦}
ɕ	[1]牺尸诗嬉{玩儿}熙希稀□{□pi52～：一种用来罩在菜碗上面的罩子}[2]时{2，～间}[3]始市喜蟢[4]是{1}□{慢慢儿～：慢慢儿地}[5]戏四试{2，考～}□{脓～：脓}[6]自{1，自己}示视
∅	[1]伊箕萁{莨lɔ̃52～：当柴火用的蕨}医衣依[2]夷遗□{油腻}[3]椅[4]姨以已□{又}[5]意忆亿□{动词，量}[6]异
#u	
p	[2]菩扶{1，竖立}□{莲～：莲蓬}□{一～花：一朵花}[4]部
ɗ	[1]□{耳语}
k	[1]□{副词，还}[4]过{1，～来，～去}厚
kʰ	[4]‖尻{～臀：屁股}
∅	[2]喉{1，呛～：呛}[3]袄{1}[4]後{1，～向：后面}[5]涴{屎}
#y	
tɕ	[1]规{1}窥追龟归□{啄}[2]槌锤逵葵□{结～：打结}[4]跪轨[5]癸醉季贵[6]柜坠
tɕʰ	[1]吹炊亏[5]脆翠
ȵ	[2]危{4}违
ɕ	[1]虽挥{1}尿[2]随垂谁[3]水{1}[6]睡瑞遂隧
∅	[1]威[2]危{3}为{作～}维惟唯围[3]水{2，～管：一种竹制的舀水器具}[4]委伟苇纬[5]畏{2，无～}慰胃谓猬[6]伪为{介词}位
#ɑ	
ɓ	[1]□{女阴}[3]跛摆[5]拜□{房子斜}
p	[2]排牌簰算[6]败
pʰ	[5]破{1}派
m	[2]埋[4]买[6]卖
f	[3]□{不要，别。“否乐”的合音}
ɗ	[3]歹带{2，名词}[5]戴{1，～帽}带{1，动词}
t	[4]□{小箩}[6]大{2，～学，～黄}□{趟}
tʰ	[1]拖{1，～门：拉门}他[3]癞{麻风病}[5]态太泰
n	[4]哪乃奶□{～～□ieŋ334：蝉}[6]耐奈
l	[1]拉{2，拖～机}[2]箩{1，～𥵟：大箩}[6]赖癞□{忘记}[0]了{5，助词}
ts	[1]灾栽斋抓{3}[3]宰[4]□{～马狼儿：骑在脖子上}[5]债
tsʰ	[1]差{出～}钗[5]蔡
s	[1]沙衰[2]豺柴[4]在[5]赛晒帅寨{2，大～}[6]寨{1，山～}
k	[1]皆阶街[3]疥解{～放}[4]□{坏}[5]介界芥{2，～兰菜}尬届戒解{押送}
kʰ	[1]揩□{～二胡儿：拉二胡}[3]楷
ŋ	[4]艾{1，植物}蚁[6]艾{2，姓}雁
x	[2]孩鞋[3]蟹[6]械
∅	[3]挨矮[5]隘□{乱七八糟}
#iɑ	
ɗ	[1]爹
tɕ	[1]遮[2]茄[3]姐{母亲}者[5]榨借蔗鹧柘[6]□{跨}
tɕʰ	[1]车{汽～}□{转}[3]且‖□{做～事：做什么}
ɕ	[1]奢赊[2]邪斜蛇佘[3]写捨{1，～否得：舍不得}[4]社畲[5]捨{2，施～，四～五入}泻卸赦舍{宿～}[6]褯{尿布}谢射麝
∅	[1]家{2，大～：婆婆}[2]爷{2，老～}[4]下{1，地～}耶椰野曰{1}[5]嫁{1，～囡儿：嫁女儿}[6]也夜
#uɑ	
k	[1]歌{2，客儿唱～：唱莲花落}乖[2]怀{1，～里}[3]拐[5]盖怪
kʰ	[5]快{1}筷
x	[6]害
∅	[1]娃歪[2]怀{2，～疑}槐淮[3]倚{靠}[4]夥{多}[6]外坏
#yɑ	
tɕ	[2]□{大声叫}
ɕ	[1]靴[5]□{腿罗圈}
#o	
ɓ	[1]波菠{2}坡玻{2}巴{1，～否得：巴不得}芭疤笆[3]把{～握，一～，～柄}斧□{摔倒}[5]霸
p	[2]婆巴{2，下～下：脖子的前部}爬琶杷[4]‖薄{～荷}龅{～牙}[6]耙稗□{粽～：包粽子用的细绳}
pʰ	[5]破{2，～坏}怕帕{1，头巾}
m	[1]妈{2，～～：奶奶}[2]魔磨{2，～刀}摩麻痳蟆目{3，～□sɤ52：眼泪}嫲{牛～：母牛}拇{手指～：大拇指}□{游逛}□{～狸：狐狸}[4]妈{1，老～：老婆}马码‖菠{1，～薐}玻{1，～璃}□{～苣：莴苣}□{2，试记儿～：试试看}[5]妈{3，□tɕiɑ33～：伯母}[6]磨{石～}骂
ɗ	[1]多{2，～子～孙}躲猪{1，养～}[3]朵打{2，～发}[5]□{拉，拽，扯}
t	[2]驼驮{拿，抱}陀舵[4]惰‖稻{1，～秆}[6]大{1}
tʰ	[1]拖{2，～鞋}[3]妥椭
n	[2]挪拿□{擘}□{拃}[6]糯
l	[2]罗锣箩{2，～头儿：小箩}萝{1，红～卜}螺{2，～丝}拉{2，～涴：拉屎}□{～䘆：蚯蚓}[3]‖啰{～唆}[4]□{找}[6]□{大秤}
ts	[1]楂渣查{调～}抓{1，～牌}[2]茶[3]左[4]□{～尿：把尿}[5]做[6]佐炸{～弹}
tsʰ	[1]搓叉杈差{～别}[3]□{用手勒脖子}[5]锉岔错{做～}
s	[1]梭唆砂{硃～}纱痧{成～：中暑}疏{1}□{翼～：翅膀}[2]锄[3]锁琐洒所[4]坐[5]晒[6]座
k	[1]歌{1}哥锅戈家{1，～里，国～}加嘉枷瓜[2]□{往高处伸}[3]果裹馃{1，饭～：饭团}假{真～；放～}寡‖鉴{2，陈～坑：地名}□{□tɕiɔ̃33～：小孩死}[5]个{2，～人}贾架驾嫁{2，出～}稼价掛卦
kʰ	[1]科窠棵颗夸垮跨[3]可[5]课揢{拿}
ŋ	[2]蛾{2}鹅俄芽牙[4]我雅[6]饿卧
x	[1]花[2]河何荷霞[3]火{2，香～}伙{～计}下{～秧：插秧}‖□{～□儿xã55：蛤蜊}[4]下{2，以～}虾[5]货化[6]贺夏{姓；～天}厦暇
∅	[1]阿窝鸦桠蜗蛙挖□{尻臀～：屁股沟}[2]和禾华铧划桦[3]哑[4]祸[5]亚[6]画话
#io	
tɕ	[2]□{□tɕiɑʔ34～：一种树木}[6]□{堆，叠加}
tɕʰ	[1]□{～嘴：挑拔是非}
∅	[2]爷{1，～娘：父母}
#ɤ	
ɓ	[3]补谱[5]布佈怖
p	[2]蒲葡□{葫芦}[4]簿[6]步捕埠伏{孵}
