片	区	小片	方言点	声母	韵母	调值	调类	备注
動	宁龙片		全南	tʰ/tʰ	ɤŋ/ɤŋ	24/44	阴平/阴去	
勤	宁龙片		全南	tɕʰ	in	11	阳平	
勸	宁龙片		全南	tɕʰ	iuɔn	44	阴去	
包	宁龙片		全南	p	au	24	阴平	
化	宁龙片		全南	f	a	44	阴去	
北	宁龙片		全南	p	ɛʔ	3	阴入	
匠	宁龙片		全南	ɕ	iɔŋ	22	阳去	
匪	宁龙片		全南	f	ui	42	上声	
匹	宁龙片		全南	pʰ	iʔ	3	阴入	
区	宁龙片		全南	tɕʰ	i	24	阴平	
區	宁龙片		全南	tɕʰ	i	24	阴平	
十	宁龙片		全南	s	ɛʔ	5	阳入	
千	宁龙片		全南	tɕʰ	iɛn	24	阴平	
升	寧龍片		全南	ɕ	in	24	陰平	
午	寧龍片		全南	v	u	42	上聲	
半	宁龙片		全南	p	an	44	阴去	
华	宁龙片		全南	f	a	24	阴平	
协	宁龙片		全南	ɕ	iaiʔ	5	阳入	
協	宁龙片		全南	ɕ	iaiʔ	5	阳入	
单	宁龙片		全南	t	an	24	阴平	
卖	宁龙片		全南	m	ai	22	阳去	
南	宁龙片		全南	n	an	11	阳平	
卤	宁龙片		全南	ɕ	i	24	阴平	
卥	宁龙片		全南	ɕ	i	24	阴平	
卫	宁龙片		全南	v	i	22	阳去	
卯	宁龙片		全南	m	au	42	上声	
卵	寧龍片		全南	l	ɔn	42	上聲	
厉	宁龙片		全南	l	i	22	阳去	
厚	宁龙片		全南	t	ui	24	阴平	训读。
厲	宁龙片		全南	l	i	22	阳去	
县	宁龙片		全南	ɕ	iuɔn	11	阳平	
叉	宁龙片		全南	tsʰ	a	24	阴平	
及	宁龙片		全南	tɕʰ	iʔ	5	阳入	及格。
友	宁龙片		全南	0	iu	42	上声	
双	宁龙片		全南	s	ɔŋ	24	阴平	
发	宁龙片		全南	f	aiʔ	3	阴入	
叔	寧龍片		全南	s	ɤʔ	3	陰入	
受	宁龙片		全南	ɕ	iu	22	阳去	
叚	宁龙片		全南	k	a	42	上声	真假、放假读音亦同。
叛	宁龙片		全南	pʰ	an	22	阳去	
口	宁龙片		全南	h/kʰ	ɛu/ɛu	42/42	上声/上声	白读。<br>文读
叫	宁龙片		全南	tɕ	iau	44	阴去	
叶	宁龙片		全南	ɕ	iaiʔ	5	阳入	
各	宁龙片		全南	k	ɔʔ	3	阴入	
合	宁龙片		全南	h	aiʔ	5	阳入	合作。
名	宁龙片		全南	m/m	iaŋ/in	11/11	阳平/阳平	白读。<br>文读
后	宁龙片		全南	h	ɛu	22	阳去	
吓	宁龙片		全南	h	aʔ	3	阴入	
吞	宁龙片		全南	tʰ	un	24	阴平	
吠	宁龙片		全南	pʰ	ɔi	22	阳去	
含	宁龙片		全南	h	an	11	阳平	
吳	宁龙片		全南	0/v	ŋ̩/u	11/11	阳平/阳平	
吹	宁龙片		全南	tsʰ	ui	24	阴平	
呂	宁龙片		全南	l	i	24	阴平	
周	宁龙片		全南	tɕ	iu	24	阴平	
味	宁龙片		全南	v	ui	22	阳去	
命	宁龙片		全南	m/m	iaŋ/in	22/22	阳去/阳去	白读。<br>文读
和	宁龙片		全南	f	o	11	阳平	和气。
咸	宁龙片		全南	h	an	11	阳平	
哀	宁龙片		全南	0	ɔi	24	阴平	
品	宁龙片		全南	pʰ	in	42	上声	
响	宁龙片		全南	ɕ	iɔŋ	42	上声	
哥	寧龍片		全南	k	o	24	陰平	
唱	宁龙片		全南	tsʰ	ɔŋ	44	阴去	
問	宁龙片		全南	m/m	ən/un	44/44	阴去/阴去	白读。<br>文读
善	宁龙片		全南	s	ɛn	22	阳去	
單	宁龙片		全南	t	an	24	阴平	
器	宁龙片		全南	tɕʰ	i	44	阴去	
嚇	宁龙片		全南	h	aʔ	3	阴入	
嚴	宁龙片		全南	n	ian	11	阳平	
四	宁龙片		全南	ɕ	i	44	阴去	
回	宁龙片		全南	f	ui	11	阳平	
团	宁龙片		全南	tʰ	ɔn	11	阳平	
困	宁龙片		全南	kʰ	un	44	阴去	
国	宁龙片		全南	k	uɪʔ	3	阴入	
國	宁龙片		全南	k	uɪʔ	3	阴入	
團	宁龙片		全南	tʰ	ɔn	11	阳平	
圜	宁龙片		全南	0	iuɔn	11	阳平	
土	宁龙片		全南	tʰ	u	42	上声	
在	宁龙片		全南	tsʰ	ɔi	24	阴平	
地	宁龙片		全南	tʰ	i	22	阳去	
坐	宁龙片		全南	tsʰ	o	24	阴平	
坑	宁龙片		全南	h	aŋ	24	阴平	
块	寧龍片		全南	kʰ	ai	44	陰去	
坣	宁龙片		全南	tʰ	ɔŋ	11	阳平	
坼	宁龙片		全南	tsʰ	aʔ	3	阴入	
垕	寧龍片		全南	t	ui	24	陰平	訓讀。
垦	宁龙片		全南	kʰ	ɛn	42	上声	
埋	宁龙片		全南	m	ai	11	阳平	
域	宁龙片		全南	0	iuʔ	5	阳入	
基	宁龙片		全南	tɕ	i	24	阴平	
埿	宁龙片		全南	n	ɛ	11	阳平	
堂	宁龙片		全南	tʰ	ɔŋ	11	阳平	
堆	宁龙片		全南	t	ui	24	阴平	
堖	宁龙片		全南	n	au	42	上声	
堦	宁龙片		全南	k	ai	24	阴平	
塊	宁龙片		全南	kʰ	ai	44	阴去	
塔	宁龙片		全南	tʰ	aiʔ	3	阴入	
墓	宁龙片		全南	m	u	44	阴去	
墙	宁龙片		全南	tɕʰ	iɔŋ	11	阳平	
墨	宁龙片		全南	m	ɛʔ	5	阳入	
墬	宁龙片		全南	tʰ	i	22	阳去	
墻	宁龙片		全南	tɕʰ	iɔŋ	11	阳平	
墾	宁龙片		全南	kʰ	ɛn	42	上声	
壁	宁龙片		全南	p	iaʔ	3	阴入	
壄	宁龙片		全南	0	ia	42	上声	
壞	宁龙片		全南	f	ai	22	阳去	
壮	宁龙片		全南	ts	ɔŋ	44	阴去	
壯	宁龙片		全南	ts	ɔŋ	44	阴去	
声	宁龙片		全南	s/s	aŋ/ən	24/24	阴平/阴平	白读。<br>文读
备	宁龙片		全南	pʰ	i	22	阳去	
外	宁龙片		全南	ŋ	ɔi	22	阳去	外面、外公读音亦同。
多	宁龙片		全南	t	o	24	阴平	
夜	宁龙片		全南	0	ia	22	阳去	
天	宁龙片		全南	tʰ	iɛn	24	阴平	
太	宁龙片		全南	tʰ	ai	44	阴去	
夫	宁龙片		全南	f	u	24	阴平	
失	宁龙片		全南	ɕ	iʔ	5	阳入	
头	宁龙片		全南	tʰ	ɛu	11	阳平	
夺	宁龙片		全南	tʰ	ɔiʔ	5	阳入	
奎	宁龙片		全南	kʰ	ui	11	阳平	
奪	宁龙片		全南	tʰ	ɔiʔ	5	阳入	
女	宁龙片		全南	n	i	42	上声	
妇	宁龙片		全南	f	u	22	阳去	
妹	寧龍片		全南	m	ɔi	44	陰去	
姐	寧龍片		全南	tɕ	i	42	上聲	
姓	宁龙片		全南	ɕ	iaŋ	44	阴去	
姜	宁龙片		全南	tɕ	iɔŋ	24	阴平	
姦	宁龙片		全南	k	an	24	阴平	
娘	宁龙片		全南	n	iɔŋ	11	阳平	
婆	宁龙片		全南	pʰ	o	11	阳平	
婦	宁龙片		全南	f	u	22	阳去	
媆	宁龙片		全南	n	un	22	阳去	
嫁	宁龙片		全南	k	a	44	阴去	
嫌	宁龙片		全南	ɕ	ian	11	阳平	
嫩	宁龙片		全南	n	un	22	阳去	
嬾	宁龙片		全南	l	an	24	阴平	
字	宁龙片		全南	s	ɿ	22	阳去	
孟	宁龙片		全南	m	əŋ	22	阳去	
季	寧龍片		全南	tɕ	i	44	陰去	
学	宁龙片		全南	h	ɔʔ	5	阳入	
學	宁龙片		全南	h	ɔʔ	5	阳入	
孼	宁龙片		全南	n	iɛʔ	3	阴入	
孽	宁龙片		全南	n	iɛʔ	3	阴入	
安	宁龙片		全南	0	ɔn	24	阴平	
完	宁龙片		全南	v	ɔn	11	阳平	
宗	宁龙片		全南	ts	ɤŋ	24	阴平	
官	宁龙片		全南	k	uɔn	24	阴平	
定	宁龙片		全南	tʰ	iaŋ	22	阳去	
实	宁龙片		全南	s	ɛʔ	5	阳入	
客	宁龙片		全南	kʰ	aʔ	3	阴入	
害	寧龍片		全南	h	ɔi	22	陽去	
家	寧龍片		全南	k	a	24	陰平	
容	寧龍片		全南	0	iɤŋ	11	陽平	
宽	宁龙片		全南	kʰ	uɔn	24	阴平	
宾	宁龙片		全南	p	in	24	阴平	
寄	宁龙片		全南	tɕ	i	44	阴去	
密	宁龙片		全南	m	iʔ	5	阳入	
寒	宁龙片		全南	h	ɔn	11	阳平	
寞	宁龙片		全南	m	oʔ	5	阳入	
察	宁龙片		全南	tsʰ	aiʔ	3	阴入	
實	宁龙片		全南	s	ɛʔ	5	阳入	
寨	宁龙片		全南	tsʰ	ai	22	阳去	
寫	宁龙片		全南	ɕ	ia	42	上声	
寬	宁龙片		全南	kʰ	uɔn	24	阴平	
寴	宁龙片		全南	tɕʰ	in	24	阴平	
寻	宁龙片		全南	tɕʰ	in	11	阳平	
封	宁龙片		全南	f	ɤŋ	24	阴平	
射	宁龙片		全南	s	a	22	阳去	
尊	宁龙片		全南	ts	un	24	阴平	
尋	宁龙片		全南	tɕʰ	in	11	阳平	
小	宁龙片		全南	ɕ	iau	42	上声	
尖	宁龙片		全南	tɕ	ian	24	阴平	
尺	宁龙片		全南	tsʰ	aʔ	3	阴入	
尽	寧龍片		全南	tɕʰ	in	22	陽去	
尾	寧龍片		全南	m	ui	24	陰平	
局	宁龙片		全南	tɕʰ	iɤʔ	5	阳入	
层	宁龙片		全南	tsʰ	ɛn	11	阳平	
屋	宁龙片		全南	v	ɤʔ	3	阴入	
屎	宁龙片		全南	s	ɿ	42	上声	
展	宁龙片		全南	ts	ɛn	42	上声	
層	宁龙片		全南	tsʰ	ɛn	11	阳平	
山	寧龍片		全南	s	an	24	陰平	
岁	宁龙片		全南	s	ɔi	44	阴去	
岔	宁龙片		全南	tsʰ	a	24	阴平	
岸	宁龙片		全南	ŋ	an	22	阳去	
峕	宁龙片		全南	s	ɿ	11	阳平	
嵠	宁龙片		全南	ɕ	i	24	阴平	
嵾	宁龙片		全南	s	ɛn	24	阴平	人参。
嶺	宁龙片		全南	l	iaŋ	24	阴平	
左	寧龍片		全南	ts	o	42	上聲	
己	宁龙片		全南	tɕ	i	42	上声	
帅	宁龙片		全南	s	ai	44	阴去	
帋	宁龙片		全南	ts	ɿ	42	上声	
帐	寧龍片		全南	ts	ɔŋ	44	陰去	
帒	宁龙片		全南	tʰ	ɔi	22	阳去	
帖	宁龙片		全南	tʰ	iaiʔ	3	阴入	
帥	宁龙片		全南	s	ai	44	阴去	
带	宁龙片		全南	t	ai	44	阴去	
帬	宁龙片		全南	tɕʰ	iun	11	阳平	
席	宁龙片		全南	ɕ/tɕʰ	iʔ/iaʔ	5/5	阳入/阳入	主席<br>席子。
帮	宁龙片		全南	p	ɔŋ	24	阴平	
帳	宁龙片		全南	ts	ɔŋ	44	阴去	
帶	宁龙片		全南	t	ai	44	阴去	
常	宁龙片		全南	s	ɔŋ	11	阳平	
幕	宁龙片		全南	m	o	44	阴去	
幫	宁龙片		全南	p	ɔŋ	24	阴平	
平	宁龙片		全南	pʰ/pʰ	iaŋ/in	11/11	阳平/阳平	白读。<br>文读
年	宁龙片		全南	n	iɛn	11	阳平	
幹	宁龙片		全南	k	ɔn	44	阴去	干部。
幻	宁龙片		全南	h	ɔn	22	阳去	
幼	寧龍片		全南	0	iu	44	陰去	
幾	宁龙片		全南	tɕ	i	42	上声	
应	宁龙片		全南	0	in	24	阴平	应当。
店	宁龙片		全南	t	ian	44	阴去	
度	宁龙片		全南	tʰ	u	22	阳去	
座	宁龙片		全南	tsʰ	o	24	阴平	
廚	宁龙片		全南	tsʰ	u	11	阳平	
廠	宁龙片		全南	tsʰ	ɔŋ	42	上声	
廣	宁龙片		全南	k	ɔŋ	42	上声	
廧	宁龙片		全南	tɕʰ	iɔŋ	11	阳平	
建	宁龙片		全南	tɕ	iɛn	44	阴去	
开	宁龙片		全南	h/kʰ	ɔi/ɔi	24/24	阴平/阴平	
弌	宁龙片		全南	0	iʔ	3	阴入	
弍	宁龙片		全南	n	i	22	阳去	
弓	宁龙片		全南	k	ɤŋ	24	阴平	
弟	宁龙片		全南	tʰ	ɛ	24	阴平	
张	寧龍片		全南	ts	ɔŋ	24	陰平	
弯	宁龙片		全南	v	an	24	阴平	
弱	宁龙片		全南	n	iɔʔ	5	阳入	
張	宁龙片		全南	ts	ɔŋ	24	阴平	
強	宁龙片		全南	tɕʰ	iɔŋ	11	阳平	
强	宁龙片		全南	tɕʰ	iɔŋ	11	阳平	
彎	宁龙片		全南	v	an	24	阴平	
归	宁龙片		全南	k	ui	24	阴平	
形	宁龙片		全南	ɕ	in	11	阳平	
彭	宁龙片		全南	pʰ	aŋ	11	阳平	
影	宁龙片		全南	0	iaŋ	42	上声	
役	宁龙片		全南	0	iɤʔ	5	阳入	
往	寧龍片		全南	v	ɔŋ	42	上聲	
待	宁龙片		全南	tʰ	ɔi	22	阳去	
律	宁龙片		全南	l	iʔ	5	阳入	
徐	宁龙片		全南	tɕʰ	i	11	阳平	
得	寧龍片		全南	t	ɛʔ	3	陰入	
心	宁龙片		全南	ɕ	in	24	阴平	
忍	宁龙片		全南	n	in	24	阴平	
忙	宁龙片		全南	m	ɔŋ	11	阳平	
快	宁龙片		全南	kʰ	ai	44	阴去	
念	宁龙片		全南	n	ian	22	阳去	
忽	宁龙片		全南	h	uɪʔ	5	阳入	
怕	宁龙片		全南	pʰ	a	44	阴去	
急	宁龙片		全南	tɕ	iʔ	3	阴入	
怪	宁龙片		全南	k	ai	44	阴去	
恐	宁龙片		全南	kʰ	ɤŋ	42	上声	
恠	宁龙片		全南	k	ai	44	阴去	
恨	宁龙片		全南	h	ɛn	22	阳去	
恩	寧龍片		全南	0	ɛn	24	陰平	
恼	宁龙片		全南	n	au	42	上声	
悬	宁龙片		全南	ɕ	iuɔn	11	阳平	
悲	宁龙片		全南	p	ui	24	阴平	
情	宁龙片		全南	tɕʰ	in	11	阳平	
惜	宁龙片		全南	ɕ	iʔ	3	阴入	
惠	宁龙片		全南	f	i	22	阳去	
惡	宁龙片		全南	0	ɔʔ	3	阴入	
惨	宁龙片		全南	tsʰ	an	42	上声	
惯	宁龙片		全南	k	an	44	阴去	
惰	宁龙片		全南	tʰ	o	22	阳去	
惱	宁龙片		全南	n	au	42	上声	
惹	宁龙片		全南	n	ia	42	上声	
愁	宁龙片		全南	tɕʰ	iu	11	阳平	
愛	宁龙片		全南	0	ɔi	44	阴去	
感	寧龍片		全南	k	an	42	上聲	
慘	宁龙片		全南	tsʰ	an	42	上声	
慢	宁龙片		全南	m	an	22	阳去	
慣	宁龙片		全南	k	an	44	阴去	
懂	宁龙片		全南	t	ɤŋ	42	上声	
應	宁龙片		全南	0	in	24	阴平	应当。
懒	宁龙片		全南	l	an	24	阴平	
懶	宁龙片		全南	l	an	24	阴平	
懸	宁龙片		全南	ɕ	iuɔn	11	阳平	
懽	宁龙片		全南	f	ɔn	24	阴平	
戏	宁龙片		全南	tɕʰ	i	44	阴去	
成	宁龙片		全南	s/tsʰ/tsʰ	aŋ/aŋ/ən	11/11/11	阳平/阳平/阳平	舞成<br>成三。<br>成功
战	宁龙片		全南	ts	ɛn	44	阴去	
戰	宁龙片		全南	ts	ɛn	44	阴去	
戲	宁龙片		全南	tɕʰ	i	44	阴去	
戴	寧龍片		全南	t	ai	44	陰去	
戶	宁龙片		全南	f	u	22	阳去	
戸	宁龙片		全南	f	u	22	阳去	
戼	宁龙片		全南	m	au	42	上声	
房	宁龙片		全南	f	ɔŋ	11	阳平	
扁	寧龍片		全南	p	iɛn	42	上聲	
扇	宁龙片		全南	s	ɛn	44	阴去	
手	宁龙片		全南	ɕ	iu	42	上声	
扯	宁龙片		全南	tsʰ	a	42	上声	
扶	宁龙片		全南	pʰ	u	11	阳平	
抓	宁龙片		全南	ts	a	24	阴平	
折	宁龙片		全南	ts	ɛʔ	3	阴入	
披	宁龙片		全南	pʰ	i	24	阴平	
抽	宁龙片		全南	tɕʰ	iu	24	阴平	
拈	宁龙片		全南	n	ian	24	阴平	
拏	宁龙片		全南	n	a	24	阴平	
拐	宁龙片		全南	k	ai	42	上声	
拕	宁龙片		全南	tʰ	o	24	阴平	
拜	宁龙片		全南	p	ai	44	阴去	
拢	宁龙片		全南	l	ɤŋ	42	上声	
拣	宁龙片		全南	k	an	42	上声	
括	宁龙片		全南	kʰ	uɔiʔ	3	阴入	
拯	宁龙片		全南	tɕ	in	42	上声	
拱	宁龙片		全南	k	ɤŋ	42	上声	
拳	宁龙片		全南	tɕʰ	iuɔn	11	阳平	
挂	宁龙片		全南	k	a	44	阴去	
挥	宁龙片		全南	f	i	24	阴平	
挺	寧龍片		全南	tʰ	in	42	上聲	
捉	宁龙片		全南	ts	ɔʔ	3	阴入	
捋	宁龙片		全南	l	ɔiʔ	5	阳入	
捏	宁龙片		全南	n	iɛʔ	3	阴入	
捺	宁龙片		全南	n	aiʔ	5	阳入	
掌	宁龙片		全南	ts	ɔŋ	42	上声	
排	宁龙片		全南	pʰ	ai	11	阳平	
掛	宁龙片		全南	k	a	44	阴去	
接	宁龙片		全南	tɕ	iaiʔ	3	阴入	
揀	宁龙片		全南	k	an	42	上声	
插	宁龙片		全南	tsʰ	aiʔ	3	阴入	
換	宁龙片		全南	v	ɔn	22	阳去	
揩	宁龙片		全南	kʰ	ai	24	阴平	
揮	宁龙片		全南	f	i	24	阴平	
搜	宁龙片		全南	s	ɛu	24	阴平	
摊	宁龙片		全南	tʰ	an	24	阴平	
摘	宁龙片		全南	ts	aʔ	3	阴入	
摤	宁龙片		全南	tɕʰ	iɔŋ	42	上声	
撆	宁龙片		全南	pʰ	iɛʔ	3	阴入	
撇	宁龙片		全南	pʰ	iɛʔ	3	阴入	
撜	宁龙片		全南	tɕ	in	42	上声	
撦	宁龙片		全南	tsʰ	a	42	上声	
操	宁龙片		全南	tsʰ	au	24	阴平	
擔	宁龙片		全南	t	an	24	阴平	
攃	宁龙片		全南	tsʰ	aiʔ	3	阴入	
攏	宁龙片		全南	l	ɤŋ	42	上声	
攤	宁龙片		全南	tʰ	an	24	阴平	
支	宁龙片		全南	ts	ɿ	24	阴平	
收	宁龙片		全南	ɕ	iu	24	阴平	
改	宁龙片		全南	k	ɔi	42	上声	
放	宁龙片		全南	f	ɔŋ	44	阴去	
敏	寧龍片		全南	m	in	42	上聲	
敓	宁龙片		全南	tʰ	ɔiʔ	5	阳入	
敗	宁龙片		全南	pʰ	ai	22	阳去	
教	寧龍片		全南	k	au	44	陰去	
敢	宁龙片		全南	k	an	42	上声	
敲	寧龍片		全南	kʰ	au	24	陰平	
敶	宁龙片		全南	tɕʰ	in	11	阳平	
斃	宁龙片		全南	p	i	42	上声	
斜	宁龙片		全南	tɕʰ	ia	11	阳平	
斤	宁龙片		全南	tɕ	in	24	阴平	
斧	宁龙片		全南	p	u	42	上声	
新	宁龙片		全南	ɕ	in	24	阴平	
方	宁龙片		全南	f	ɔŋ	24	阴平	
旗	宁龙片		全南	tɕʰ	i	11	阳平	
日	宁龙片		全南	n	iʔ	3	阴入	
旧	宁龙片		全南	tɕʰ	iu	22	阳去	
旱	宁龙片		全南	h	ɔn	24	阴平	
时	宁龙片		全南	s	ɿ	11	阳平	
旹	宁龙片		全南	s	ɿ	11	阳平	
昇	宁龙片		全南	ɕ	in	24	阴平	
昋	宁龙片		全南	k	ui	44	阴去	
昌	宁龙片		全南	tsʰ	ɔŋ	24	阴平	
明	宁龙片		全南	m/m	iaŋ/in	11/11	阳平/阳平	白读。<br>文读
