te	3	44	抖
tʰe	1	22	偷豆
tse	5	25	照
se	1	22	射燒
ze	3	44	繞
tsʰe	1	22	車賊
ke	1	22	鉤
kʰe	3	44	口
xe	1	22	後厚
ŋe	3	44	藕
le	2	31	樓
tʰe	2	31	頭
tse	3	44	走
se	5	25	瘦
tsʰe	5	25	湊
ke	5	25	夠
se	2	31	勺
tsʰe	2	31	朝
ke	3	44	狗
po	7	213	撥剝
pʰo	7	213	潑
to	7	213	奪
tʰo	7	213	脫
tso	7	213	作桌鐲
so	7	213	索
zo	7	213	弱
tsʰo	1	22	坐著
ko	7	213	鴿割各郭角
kʰo	7	213	渴闊殼
xo	7	213	鶴
mo	7	213	末木目
ŋo	7	213	惡
lo	7	213	落
pʰo	1	22	薄
to	1	22	多
tʰo	1	22	拖托
tso	3	44	左
so	3	44	鎖所
tsʰo	5	25	錯
ko	1	22	歌
kʰo	5	25	課
xo	1	22	禍盒活
mo	1	22	磨摸
ŋo	1	22	餓
lo	2	31	鑼螺
pʰo	5	25	破
to	3	44	躲
ko	5	25	個
kʰo	3	44	可
xo	5	25	貨霍
mo	2	31	磨
ŋo	2	31	鵝
pʰo	2	31	婆
ko	3	44	果
xo	2	31	河
mo	3	44	母
xo	3	44	火
pu	5	25	布
pʰu	1	22	鋪簿步
fu	7	213	佛縛福服
ku	7	213	骨穀
kʰu	7	213	哭
xu	1	22	戶
Ǿu	7	213	物握屋
pʰu	3	44	譜
fu	1	22	父
ku	5	25	過
kʰu	1	22	箍
xu	2	31	壺
Ǿu	1	22	烏霧
fu	5	25	付富副婦
ku	3	44	古
kʰu	5	25	褲
xu	3	44	虎
Ǿu	2	31	吳
fu	2	31	浮
kʰu	3	44	苦
Ǿu	3	44	五武
fu	3	44	府
pʰi	7	213	別
ti	7	213	跌碟
tʰi	7	213	貼鐵
tɕi	7	213	接劍急及節截結吉極擊
ɕi	7	213	吸雪
tɕʰi	7	213	切
mi	7	213	滅篾
ȵi	2	31	泥
li	7	213	列
Ǿi	7	213	一益
tɕi	1	22	雞饑
ɕi	1	22	溪系希
tɕʰi	5	25	去契器氣
ȵi	3	44	蟻
Ǿi	1	22	藝義衣
tɕi	5	25	寄記季
ɕi	5	25	戲
tɕʰi	2	31	茄騎棋
Ǿi	5	25	意
tɕi	3	44	姐幾
ɕi	3	44	喜
Ǿi	2	31	移姨
tɕy	7	213	橘局
ɕy	1	22	書輸豎樹
tɕʰy	7	213	出
ȵy	3	44	女
Ǿy	7	213	入
tɕy	1	22	豬
ɕy	3	44	鼠許水
tɕʰy	1	22	柱住區吹
Ǿy	1	22	遇裕
tɕy	5	25	鋸句劇
tɕʰy	2	31	除渠錘
Ǿy	5	25	玉
tɕy	3	44	舉主
Ǿy	2	31	如魚余芋
Ǿy	3	44	呂雨
pɐ	7	213	北百
pʰɐ	7	213	拍
tɐ	7	213	得
tʰɐ	7	213	特
tsɐ	7	213	折側擇窄摘
sɐ	7	213	設虱塞色
zɐ	7	213	熱
tsʰɐ	7	213	撤測拆策
kɐ	7	213	格隔
kʰɐ	7	213	刻客
xɐ	7	213	黑
mɐ	7	213	墨麥
ŋɐ	7	213	額
lɐ	2	31	來
pɐ	5	25	拜
pʰɐ	1	22	敗
tɐ	5	25	帶
tʰɐ	1	22	大胎袋
sɐ	1	22	舌
tsʰɐ	5	25	菜
kɐ	1	22	該街
kʰɐ	1	22	開
xɐ	1	22	害
mɐ	1	22	賣
ŋɐ	5	25	愛
pɐ	3	44	擺
pʰɐ	5	25	派
tʰɐ	2	31	台
sɐ	5	25	曬
tsʰɐ	2	31	財柴
kɐ	5	25	蓋戒
xɐ	2	31	鞋還
mɐ	2	31	埋
ŋɐ	2	31	岩
pʰɐ	2	31	排牌
kɐ	3	44	改解
xɐ	3	44	海蟹
mɐ	3	44	買
ŋɐ	3	44	矮
pɐi	7	213	筆逼壁
pʰɐi	7	213	劈
fɐi	1	22	飛
tɐi	1	22	低
tʰɐi	7	213	踢
tsɐi	7	213	積
sɐi	7	213	息惜錫
tsʰɐi	7	213	七
tɕʰɐi	3	44	取
mɐi	7	213	密
lɐi	7	213	立栗律力曆
pɐi	1	22	杯碑
pʰɐi	1	22	幣被鼻
fɐi	5	25	肺費
tɐi	5	25	對
tʰɐi	1	22	梯弟遞地笛
tsɐi	5	25	醉
sɐi	1	22	西習席
tsʰɐi	1	22	罪集
mɐi	1	22	妹
lɐi	1	22	類
pɐi	5	25	貝背
pʰɐi	5	25	配屁
fɐi	2	31	肥
tʰɐi	5	25	剃
tsɐi	3	44	嘴
sɐi	5	25	歲
tsʰɐi	5	25	碎
mɐi	2	31	煤眉
lɐi	2	31	犁雷梨
pɐi	3	44	比
pʰɐi	2	31	賠皮匹
sɐi	2	31	徐隨
mɐi	3	44	米
lɐi	3	44	李
sɐi	3	44	洗
tɐu	7	213	毒
tʰɐu	1	22	杜讀
tsɐu	7	213	卒竹粥足燭
sɐu	7	213	宿縮叔贖屬
zɐu	7	213	肉褥
tsʰɐu	7	213	畜
lɐu	7	213	鹿六綠
tɐu	3	44	賭
tʰɐu	2	31	圖
tsɐu	1	22	租州族
sɐu	1	22	壽熟
tsʰɐu	1	22	初抽
lɐu	1	22	路
tʰɐu	3	44	土
tsɐu	5	25	做
sɐu	5	25	數
tsʰɐu	5	25	臭
lɐu	2	31	奴
sɐu	3	44	數手
tsʰɐu	2	31	鋤綢愁
pɒ	7	213	八
pʰɒ	2	31	爬
fɒ	7	213	法發罰
tɒ	7	213	搭達
tʰɒ	7	213	踏塔
tsɒ	7	213	雜閘紮
sɒ	7	213	殺
tsʰɒ	7	213	插擦
kɒ	7	213	夾甲
xɒ	7	213	瞎
mɒ	1	22	罵
ŋɒ	7	213	鴨
lɒ	7	213	蠟辣
pɒ	3	44	把
tɒ	3	44	打
sɒ	1	22	沙杉
tsʰɒ	2	31	茶
kɒ	5	25	嫁
xɒ	1	22	蝦下
mɒ	3	44	馬
ŋɒ	2	31	牙
lɒ	1	22	拉
sɒ	2	31	蛇
ŋɒ	3	44	啞
pɔ	1	22	包
pʰɔ	1	22	抱
tɔ	1	22	刀道
tʰɔ	2	31	桃
tsɔ	5	25	灶罩
sɔ	3	44	嫂
tsʰɔ	1	22	抄
kɔ	1	22	高
kʰɔ	1	22	敲
xɔ	1	22	號
mɔ	1	22	帽
ŋɔ	2	31	熬
lɔ	1	22	鬧
pɔ	3	44	寶飽
pʰɔ	5	25	炮
tʰɔ	3	44	討
tsɔ	3	44	早找
tsʰɔ	5	25	糙造
kʰɔ	5	25	靠
xɔ	3	44	好
mɔ	5	25	貓
lɔ	3	44	腦老
tsʰɔ	3	44	草
mɔ	2	31	毛
tsɿ	7	213	汁織
sɿ	7	213	實失
zɿ	7	213	日
tsʰɿ	7	213	尺
tsɿ	1	22	知資
sɿ	1	22	師絲寺事十食石
zɿ	1	22	二
tsʰɿ	1	22	字治柿侄直
tsɿ	5	25	制
sɿ	5	25	世四試市式
zɿ	2	31	兒
tsʰɿ	5	25	刺
tsɿ	3	44	紫紙指子
sɿ	2	31	時
zɿ	3	44	耳
tsʰɿ	2	31	池遲祠
sɿ	3	44	死使
pie	1	22	憋
pʰie	1	22	白
tie	5	25	釣
tʰie	2	31	條
tɕie	7	213	傑絕
ɕie	7	213	協血
tɕʰie	1	22	轎
mie	1	22	廟
ȵie	7	213	孽捏
lie	1	22	料
Ǿie	7	213	葉業
pie	3	44	表
pʰie	5	25	票
tɕie	1	22	焦
ɕie	1	22	靴謝簫
tɕʰie	2	31	橋
lie	3	44	鳥
Ǿie	1	22	腰
tɕie	5	25	叫
ɕie	5	25	笑
Ǿie	5	25	要
ɕie	3	44	小
Ǿie	2	31	爺搖
tɕio	7	213	腳
ɕio	1	22	學
tɕʰio	7	213	雀
Ǿio	7	213	約藥
tiu	1	22	丟
tɕiu	3	44	酒
ɕiu	1	22	修削
tɕʰiu	1	22	袖
liu	2	31	流
tɕiɐu	7	213	菊
ɕiɐu	1	22	休
tɕʰiɐu	7	213	曲
ȵiɐu	2	31	牛
Ǿiɐu	7	213	育浴
tɕiɐu	3	44	九
tɕʰiɐu	1	22	舅舊
Ǿiɐu	1	22	優右
tɕʰiɐu	2	31	球
Ǿiɐu	5	25	幼
Ǿiɐu	2	31	油
Ǿiɐu	3	44	有
tɕiɒ	5	25	借
ɕiɒ	1	22	夏
tɕʰiɒ	7	213	吃
Ǿiɒ	1	22	夜
tɕiɒ	3	44	假
ɕiɒ	2	31	斜
Ǿiɒ	3	44	野
ɕiɒ	3	44	寫
tɕiɔ	1	22	交
ɕiɔ	1	22	校
ɕiɔ	5	25	孝
kuɐ	7	213	國
kʰuɐ	5	25	快
xuɐ	7	213	或
Ǿuɐ	1	22	外歪
kuɐ	5	25	怪
kʰuɐ	3	44	塊
xuɐ	1	22	壞
kuɐ	3	44	拐
xuɐ	2	31	懷
kuɐi	1	22	規龜
kʰuɐi	1	22	虧櫃
xuɐi	1	22	灰會
Ǿuɐi	1	22	衛位味
kuɐi	5	25	桂跪貴
xuɐi	2	31	回
Ǿuɐi	5	25	胃
kuɐi	3	44	鬼
Ǿuɐi	2	31	危圍
Ǿuɐi	3	44	尾
kuɒ	7	213	刮
kʰuɒ	5	25	掛
xuɒ	7	213	滑
Ǿuɒ	7	213	挖襪
kuɒ	1	22	瓜
xuɒ	1	22	花畫話劃
Ǿuɒ	3	44	瓦
xuɒ	5	25	化
xuɒ	2	31	華
tɕyɐ	7	213	決
tɕʰyɐ	7	213	缺
Ǿyɐ	7	213	月越
tɕyɐi	1	22	追
tɕʰyɐi	2	31	垂
tɕyɒ	1	22	抓
ɕyɒ	7	213	刷
pin	1	22	冰兵
pʰin	1	22	便病
tin	1	22	釘
tʰin	1	22	添天墊廳定
tɕin	1	22	尖
ɕin	1	22	心鮮先新星
tɕʰin	1	22	簽親清靜青
min	1	22	面命
lin	2	31	林連蓮鄰零
pin	5	25	變柄
pʰin	5	25	騙片
tin	5	25	店
tʰin	5	25	聽
tɕin	5	25	浸進俊
ɕin	5	25	線姓
tɕʰin	2	31	錢前全
min	2	31	棉民明名
lin	3	44	領
pin	3	44	扁餅
pʰin	2	31	貧平瓶
tin	3	44	點典頂
tʰin	2	31	甜田停
tɕin	3	44	剪井
ɕin	2	31	尋
tɕʰin	3	44	淺
pʰin	3	44	品
tʰin	3	44	挺
ɕin	3	44	選
pɐn	3	44	本
pʰɐn	2	31	盆
fɐn	1	22	分
tɐn	1	22	墩蹲
tsɐn	1	22	針貞
sɐn	1	22	深身孫剩升聲
zɐn	1	22	任認
tsʰɐn	1	22	村
mɐn	2	31	門
lɐn	1	22	嫩
fɐn	5	25	糞
tsɐn	5	25	鎮震證正
sɐn	2	31	神辰繩
zɐn	2	31	人
tsʰɐn	5	25	寸秤
lɐn	2	31	輪
fɐn	2	31	墳
tsɐn	3	44	整
sɐn	3	44	筍
tsʰɐn	2	31	沉陳程城
fɐn	3	44	粉
tɕiɐn	1	22	金筋經
ɕiɐn	5	25	興
tɕʰiɐn	1	22	近輕
ȵiɐn	2	31	銀
Ǿiɐn	1	22	音
tɕiɐn	5	25	勁鏡
ɕiɐn	2	31	行形
tɕʰiɐn	5	25	慶
Ǿiɐn	5	25	印
tɕiɐn	3	44	緊
tɕʰiɐn	2	31	琴勤
Ǿiɐn	2	31	蠅迎贏營
Ǿiɐn	3	44	引隱影
kuɐn	3	44	滾
kʰuɐn	5	25	困
xuɐn	1	22	婚
Ǿuɐn	1	22	溫問
xuɐn	2	31	魂
Ǿuɐn	2	31	蚊
tɕyɐn	1	22	均軍
ɕyɐn	1	22	順熏
tɕʰyɐn	1	22	春
Ǿyɐn	1	22	閏運
tɕyɐn	3	44	准
ɕyɐn	2	31	純
tɕʰyɐn	2	31	唇裙
Ǿyɐn	2	31	勻雲
Ǿyɐn	3	44	永
pʰɐŋ	2	31	朋棚蓬
fɐŋ	1	22	風豐封蜂縫
tɐŋ	1	22	東冬
tʰɐŋ	1	22	通動洞
tsɐŋ	1	22	中終
sɐŋ	1	22	松
