cid	character	initial	final	tone	note
1	多	t	ɔ	45	
2	拖	th	ɔ	45	
3	大	th	ai	33	
4	锣	l	ɔ	13	
5	左	ts	ɔ	31	
6	歌	k	ɔ	45	
7	个	k	ɔ	33	
8	可	kh	ɔ	31	
9	鹅	ŋ	ɔ	13	
10	饿	ŋ	ɔ	33	
11	河	h	ɔ	13	
12	茄	kh	ɛ	13	
13	破	ph	ɔ	33	
14	婆	ph	ɔ	13	
15	磨	m	ɔ	13	
16	磨	m	ɔ	13	
17	躲	t	ɔ	31	
18	螺	l	ɔ	13	
19	坐	tsh	ɔ	45	
20	锁	ɬ	ɔ	31	
21	果	k	ɔ	31	
22	过	k	ɔ	33	
23	课	f	ɔ	33	
24	火	f	ɔ	31	
25	货	f	ɔ	33	
26	祸	∅	uɔ	45	
27	靴	h	ɔ	45	
28	把	p	a	31	
29	爬	ph	a	13	
30	马	m	a	45	
31	骂	m	a	33	
32	茶	tsh	a	13	
33	沙	ɬ	a	45	
34	假	k	a	31	
35	嫁	k	a	33	
36	牙	ŋ	a	13	
37	虾	h	a	45	
38	下	h	a	33	
39	夏	h	a	33	
40	哑	∅	a	31	
41	姐	ts	i	31	
42	借	ts	ia	33	
43	写	ɬ	ia	31	
44	斜	tsh	ia	13	
45	谢	tsh	ia	33	
46	车	tsh	a	45	
47	蛇	s	a	13	
48	射	s	a	33	
49	爷	∅	ia	13	
50	野	∅	ia	45	
51	夜	∅	ia	33	
52	瓜	k	a	45	
53	瓦	ŋ	a	31	
54	花	f	a	45	
55	化	f	a	33	
56	华	f	a	13	
57	谱	ph	u	31	
58	布	p	u	33	
59	铺	ph	u	45	
60	簿	ph	u	33	
61	步	ph	u	33	
62	赌	t	u	31	
63	土	th	u	31	
64	图	th	u	13	
65	杜	th	u	33	
66	奴	n	u	13	
67	路	l	u	33	
68	租	ts	u	45	
69	做	ts	ɔ	33	
70	错	tsh	ɔ	33	
71	箍	kh	u	45	
72	古	k	u	31	
73	苦	kh	u	31	
74	裤	kh	u	33	
75	吴	∅	ŋ	13	
76	五	∅	ŋ	31	
77	虎	f	u	31	
78	壶	f	u	13	
79	户	f	u	33	
80	乌	∅	u	45	
81	女	∅	ŋ	31	
82	吕	l	i	45	
83	徐	tsh	i	13	
84	猪	ts	u	45	
85	除	tsh	u	13	
86	初	tsh	ɔ	45	
87	锄	tsh	ɔ	13	
88	所	ɬ	ɔ	31	
89	书	s	u	45	
90	鼠	s	u	31	
91	如	∅	u	13	
92	举	k	i	31	
93	锯	k	i	33	
94	去	h	i	33	
95	渠	kh	i	13	
96	鱼	∅	ŋ	13	
97	许	h	i	31	
98	余	∅	i	13	
99	府	f	u	31	
100	付	f	u	33	
101	父	f	u	33	
102	武	m	u	31	
103	雾	m	u	33	
104	取	tsh	i	31	
105	柱	tsh	u	45	
106	住	tsh	u	33	
107	数	s	u	31	
108	数	s	u	33	
109	主	ts	u	31	
110	输	s	u	45	
111	竖	s	u	31	
112	树	s	u	33	
113	句	k	i	33	
114	区	kh	i	45	
115	遇	∅	i	33	
116	雨	∅	i	31	
117	芋	∅	u	33	
118	裕	∅	i	31	
119	胎	th	ɔi	45	
120	台	th	ɔi	13	
121	袋	th	ɔi	33	
122	来	l	ɔi	13	
123	菜	tsh	ɔi	33	
124	财	tsh	ɔi	13	
125	该	k	ɔi	45	
126	改	k	ɔi	31	
127	开	h	ɔi	45	
128	海	h	ɔi	31	
129	爱	∅	ɔi	33	
130	贝	p	ui	33	
131	带	t	ai	33	
132	盖	k	ɔi	33	
133	害	h	ɔi	33	
134	拜	p	ai	33	
135	排	ph	ai	13	
136	埋	m	ai	13	
137	戒	k	ai	33	
138	摆	p	ai	31	
139	派	ph	ai	33	
140	牌	ph	ai	13	
141	买	m	ai	45	
142	卖	m	ai	33	
143	柴	tsh	ai	13	
144	晒	ɬ	ai	33	
145	街	k	ai	45	
146	解	k	ɔi	31	
147	鞋	h	ai	13	
148	蟹	h	ai	31	
149	矮	∅	ai	31	
150	败	ph	ai	33	
151	币	ph	i	33	
152	制	ts	ɛ	33	
153	世	s	ɛ	33	
154	艺	ŋ	ɛ	33	
155	米	m	i	31	
156	低	t	ɛ	45	
157	梯	th	ɛ	45	
158	剃	th	ɛ	33	
159	弟	th	i	33	
160	递	th	i	33	
161	泥	n	ɛ	13	
162	犁	l	ɛ	13	
163	西	ɬ	i	45	
164	洗	ɬ	ɛ	31	
165	鸡	k	ɛ	45	
166	溪	kh	ɛ	45	
167	契	kh	ɛ	33	
168	系	h	ɛ	33	
169	杯	p	ui	45	
170	配	ph	ui	33	
171	赔	ph	ɔi	13	
172	背	ph	ɔi	33	
173	煤	m	ɔi	13	
174	妹	m	ɔi	33	
175	对	t	ui	33	
176	雷	l	ui	13	
177	罪	tsh	ui	33	
178	碎	ɬ	ui	33	
179	灰	f	ɔi	45	
180	回	f	ui	13	
181	外	ŋ	ɔi	33	
182	会	h	ui	33	
183	怪	k	uai	33	
184	块	kh	ai	33	
185	怀	f	ai	13	
186	坏	f	ai	33	
187	拐	k	uai	31	
188	挂	k	a	33	
189	歪	∅	uai	45	
190	画	∅	uak	5	
191	快	kh	ai	33	
192	话	∅	ua	33	
193	岁	ɬ	ɔi	33	
194	卫	∅	ui	31	
195	肺	f	ui	33	
196	桂	k	ui	33	
197	碑	p	i	45	
198	皮	ph	i	13	
199	被	ph	i	45	
200	紫	ts	ɿ	31	
201	刺	tsh	ɿ	33	
202	知	t	i	45	
203	池	tsh	i	13	
204	纸	ts	i	31	
205	儿	ȵ	i	13	
206	寄	k	i	33	
207	骑	kh	i	13	
208	蚁	ŋ	ɛ	33	
209	义	ȵ	i	33	
210	戏	h	i	33	
211	移	∅	i	13	
212	比	p	i	31	
213	屁	ph	i	33	
214	鼻	ph	i	33	
215	眉	m	i	13	
216	地	th	i	33	
217	梨	l	i	13	
218	资	ts	ɿ	45	
219	死	ɬ	i	31	
220	四	ɬ	i	33	
221	迟	tsh	i	13	
222	师	ɬ	u	45	
223	指	ts	i	31	
224	二	ȵ	i	33	
225	饥	k	i	45	
226	器	h	i	33	
227	姨	∅	i	13	
228	李	l	i	31	
229	子	ts	ɿ	31	
230	字	ɬ	u	33	
231	丝	ɬ	ɿ	45	
232	祠	tsh	ɿ	13	
233	寺	s	i	33	
234	治	ts	i	33	
235	柿	s	i	33	
236	事	ɬ	u	33	
237	使	ɬ	u	31	
238	试	s	i	33	
239	时	s	i	13	
240	市	s	i	33	
241	耳	ȵ	i	31	
242	记	k	i	33	
243	棋	kh	i	13	
244	喜	h	i	31	
245	意	∅	i	33	
246	几	k	i	31	
247	气	h	i	33	
248	希	h	i	45	
249	衣	∅	i	45	
250	嘴	ts	ɔi	33	
251	随	s	ui	13	
252	吹	tsh	ui	45	
253	垂	tsh	ui	13	
254	规	kh	ui	45	
255	亏	kh	ui	45	
256	跪	kh	ui	31	
257	危	ŋ	ui	13	
258	类	l	ui	33	
259	醉	ts	ui	33	
260	追	ts	ui	45	
261	锤	tsh	ui	13	
262	水	s	ui	31	
263	龟	k	ui	45	
264	季	k	ui	33	
265	柜	kh	ui	33	
266	位	∅	ui	33	
267	飞	f	ui	45	
268	费	f	ui	33	
269	肥	ph	ui	13	
270	尾	m	ui	45	
271	味	m	ui	33	
272	鬼	k	ui	31	
273	贵	k	ui	33	
274	围	∅	ui	13	
275	胃	∅	ui	31	
276	宝	p	ɔ	31	
277	抱	p	au	45	
278	毛	m	ɔ	45	
279	帽	m	ɔ	33	
280	刀	t	ɔ	45	
281	讨	th	ɔ	31	
282	桃	th	ɔ	13	
283	道	th	ɔ	33	
284	脑	n	ɔ	31	
285	老	l	ɔ	31	
286	早	ts	ɔ	31	
287	灶	ts	ɔ	33	
288	草	tsh	ɔ	31	
289	糙	tsh	ɔ	33	
290	造	tsh	ɔ	33	
291	嫂	ɬ	ɔ	31	
292	高	k	ɔ	45	
293	靠	kh	au	33	
294	熬	ŋ	au	13	
295	好	h	ɔ	31	
296	号	h	ɔ	33	
297	包	p	au	45	
298	饱	p	au	31	
299	炮	ph	au	33	
300	猫	m	iau	33	
301	闹	n	au	33	
302	罩	ts	au	33	
303	抓	ts	a	45	
304	找	ts	au	31	
305	抄	tsh	au	45	
306	交	k	au	45	
307	敲	h	au	45	
308	孝	h	au	33	
309	校	h	au	33	
310	表	p	iau	31	
311	票	ph	iau	33	
312	庙	m	iau	33	
313	焦	ts	iau	45	
314	小	ɬ	iau	31	
315	笑	ɬ	iau	33	
316	朝	tsh	au	13	
317	照	ts	au	33	
318	烧	s	au	45	
320	桥	kh	iau	13	
321	轿	kh	iau	33	
322	腰	∅	iau	45	
323	要	∅	iau	33	
324	摇	∅	iau	13	
325	鸟	n	iau	31	
326	钓	t	iau	33	
327	条	th	iau	13	
328	料	l	iau	33	
329	箫	ɬ	iau	45	
330	叫	k	iau	33	
331	母	m	u	45	
332	抖	t	ɛu	31	
333	偷	th	ɛu	45	
334	头	th	ɛu	13	
335	豆	th	ɛu	33	
336	楼	l	ɛu	13	
337	走	ts	ɛu	31	
338	凑	tsh	ɛu	33	
339	钩	k	ɛu	45	
340	狗	k	ɛu	31	
341	够	k	ɛu	33	
342	口	h	ɛu	31	
343	藕	ŋ	au	31	
344	后	h	ɛu	33	
345	厚	h	ɛu	33	
346	富	f	u	33	
347	副	f	u	33	
348	浮	f	ɛu	13	
349	妇	f	u	33	
350	流	l	iu	13	
351	酒	ts	iu	31	
352	修	ɬ	iu	45	
353	袖	tsh	iu	33	
354	抽	tsh	iu	45	
355	绸	tsh	iu	13	
356	愁	tsh	iu	13	
357	瘦	ɬ	ɛu	33	
358	州	ts	iu	45	
359	臭	tsh	iu	33	
360	手	s	iu	31	
361	寿	s	iu	33	
362	九	k	iu	31	
363	球	kh	iu	13	
364	舅	kh	iu	45	
365	旧	kh	iu	33	
366	牛	ŋ	ɛu	13	
367	休	h	ɛu	45	
368	优	∅	iu	45	
369	有	∅	iu	45	
370	右	∅	iu	33	
371	油	∅	iu	13	
372	丢	t	iu	45	
373	幼	∅	iu	33	
374	贪	th	am	45	
375	潭	th	am	13	
376	南	n	am	13	
377	蚕	tsh	am	13	
378	感	k	am	31	
379	含	h	am	13	
380	暗	∅	am	33	
381	搭	t	ap	2	
382	踏	th	ap	5	
383	拉	l	ai	45	
384	杂	tsh	ap	5	
385	鸽	k	ap	2	
386	盒	h	ap	5	
387	胆	t	am	31	
388	毯	th	an	31	
389	淡	th	am	45	
390	蓝	l	am	13	
391	三	ɬ	am	45	
392	甘	k	am	45	
393	敢	k	am	31	
