片	区	小片	方言点	声母	韵母	调值	调类	备注
创	于信片		于都	tsʰ	ɔ̃	31	阴平	
別	于信片		于都	p	iɛʔ	54	入声	
利	于信片		于都	l	i	42	陽去	
刮	于信片		于都	k	oɛ	323	阴去	
刴	于信片		于都	t	ɤ	323	阴去	
制	于信片		于都	tʃ	ʅ	323	阴去	
刻	于信片		于都	kʰ	eʔ	54	入声	
剁	于信片		于都	t	ɤ	323	阴去	
削	于信片		于都	s	iɤʔ	54	入声	
剝	于信片		于都	p	ɤʔ	54	入声	
剪	于信片		于都	ts	iɪ̃	35	上声	
割	于信片		于都	k	oɛ	323	阴去	
創	于信片		于都	tsʰ	ɔ̃	31	阴平	
劈	于信片		于都	pʰ	iaʔ	54	入声	
劉	于信片		于都	l	iu	44	阳平	
力	于信片		于都	l	e	42	阳去	
劝	于信片		于都	tɕʰ	iɔ̃	323	阴去	
办	于信片		于都	pʰ	ã	42	阳去	办法、办公室读音亦同。
劣	于信片		于都	l	iɛ	42	阳去	
动	于信片		于都	tʰ/tʰ	əŋ/əŋ	42/323	阳去/阴去	
助	于信片		于都	tsʰ	u	42	阳去	
劲	于信片		于都	tɕ	iẽ	323	阴去	
勁	于信片		于都	tɕ	iẽ	323	阴去	
動	于信片		于都	tʰ/tʰ	əŋ/əŋ	42/323	阳去/阴去	
勤	于信片		于都	tɕʰ	iẽ	44	阳平	
勸	于信片		于都	tɕʰ	iɔ̃	323	阴去	
包	于信片		于都	p	ɔ	31	阴平	
化	于信片		于都	h	ua	323	阴去	
北	于信片		于都	p	eʔ	54	入声	
匠	于信片		于都	s	iɔ̃	42	阳去	
匪	于信片		于都	f	i	35	上声	
匹	于信片		于都	pʰ	iɛ	323	阴去	
区	于信片		于都	tɕʰ	y	31	阴平	
區	于信片		于都	tɕʰ	y	31	阴平	
十	于信片		于都	ʃ	ɛ	42	阳去	
千	于信片		于都	tsʰ	iɪ̃	31	阴平	
升	于信片		于都	ʃ	ẽ	31	陰平	
午	于信片		于都	0	ŋ̩	35	上聲	
半	于信片		于都	p	ã	323	阴去	
华	于信片		于都	h	a	31	阴平	
协	于信片		于都	ɕ	iɛ	42	阳去	
協	于信片		于都	ɕ	iɛ	42	阳去	
单	于信片		于都	t	ã	31	阴平	
卖	于信片		于都	m	æ	42	阳去	
南	于信片		于都	n	ã	44	阳平	
卤	于信片		于都	s	i	31	阴平	
卥	于信片		于都	s	i	31	阴平	
卫	于信片		于都	v	i	42	阳去	
卯	于信片		于都	m	ɔ	35	上声	
卵	于信片		于都	l	ɔ̃	35	上聲	
厉	于信片		于都	l	i	42	阳去	
厚	于信片		于都	h	ieu	31	阴平	
厲	于信片		于都	l	i	42	阳去	
县	于信片		于都	ɕ	iɔ̃	44	阳平	
叉	于信片		于都	tsʰ	a	31	阴平	
及	于信片		于都	tɕʰ	iɛʔ	54	入声	及格。
友	于信片		于都	0	iu	35	上声	
双	于信片		于都	s	ɔ̃	31	阴平	
发	于信片		于都	f	a	323	阴去	
叔	于信片		于都	ʃ	uʔ	54	入聲	
受	于信片		于都	ʃ	iu	42	阳去	
叚	于信片		于都	k	a	35	上声	真假、放假读音亦同。
叛	于信片		于都	pʰ	ã	42	阳去	
口	于信片		于都	h/kʰ	ieu/ieu	35/35	上声/上声	白读。<br>文读
叫	于信片		于都	tɕ	iɔ	323	阴去	
叶	于信片		于都	ɕ	iɛ	42	阳去	
各	于信片		于都	k	ɤʔ	54	入声	
合	于信片		于都	h	oɛ	323	阴去	合作。
名	于信片		于都	m/m	ẽ/iã	44/44	阳平/阳平	文读<br>白读。
后	于信片		于都	h	ieu	42	阳去	
吓	于信片		于都	h	aʔ	54	入声	
吞	于信片		于都	tʰ	uẽ	31	阴平	
吠	于信片		于都	pʰ	oɛ	42	阳去	
含	于信片		于都	h	ɔ̃	44	阳平	
吳	于信片		于都	0	ŋ̩	44	阳平	
吹	于信片		于都	tʃʰ	ui	31	阴平	
呂	于信片		于都	l	yu	35	上声	
周	于信片		于都	tʃ	iu	31	阴平	
味	于信片		于都	v	i	42	阳去	
命	于信片		于都	m/m	ẽ/iã	42/42	阳去/阳去	文读<br>白读。
和	于信片		于都	h	ɤ	44	阳平	和气。
咸	于信片		于都	h	ã	44	阳平	
哀	于信片		于都	0	oɛ	31	阴平	
品	于信片		于都	pʰ	ẽ	35	上声	
响	于信片		于都	ɕ	iɔ̃	35	上声	
哥	于信片		于都	k	ɤ	31	陰平	
唱	于信片		于都	tʃʰ	ɔ̃	323	阴去	
問	于信片		于都	m/v	ẽ/ẽ	323/323	阴去/阴去	白读。<br>文读
善	于信片		于都	ʃ	iɪ̃	42	阳去	
喊	于信片		于都	h	ã	35	上声	
單	于信片		于都	t	ã	31	阴平	
器	于信片		于都	tɕʰ	i	323	阴去	
嚇	于信片		于都	h	aʔ	54	入声	
嚴	于信片		于都	ȵ	iɪ̃	44	阳平	
四	于信片		于都	s	ɿ	323	阴去	
回	于信片		于都	f	i	44	阳平	
团	于信片		于都	tʰ	ɔ̃	44	阳平	
困	于信片		于都	kʰ	uẽ	323	阴去	
国	于信片		于都	k	uʔ	54	入声	
國	于信片		于都	k	uʔ	54	入声	
團	于信片		于都	tʰ	ɔ̃	44	阳平	
圜	于信片		于都	0	iɔ̃	44	阳平	
土	于信片		于都	tʰ	u	35	上声	
在	于信片		于都	tsʰ	oɛ	42	阳去	
地	于信片		于都	tʰ	i	42	阳去	
坐	于信片		于都	tsʰ	ɤ	31	阴平	
坑	于信片		于都	h	ã	31	阴平	
块	于信片		于都	kʰ	uæ	323	陰去	
坣	于信片		于都	tʰ	ɔ̃	44	阳平	
坼	于信片		于都	tsʰ	aʔ	54	入声	
垕	于信片		于都	h	ieu	31	陰平	
垦	于信片		于都	kʰ	ẽ	35	上声	
埋	于信片		于都	m	æ	44	阳平	
域	于信片		于都	0	ieʔ	54	入声	
基	于信片		于都	tɕ	i	31	阴平	
埿	于信片		于都		ie	44	阳平	
堂	于信片		于都	tʰ	ɔ̃	44	阳平	
堆	于信片		于都	t/t	oɛ/ui	31/31	阴平/阴平	
堖	于信片		于都	n	ɔ	35	上声	
堦	于信片		于都	k	æ	44	阳平	
塊	于信片		于都	kʰ	uæ	323	阴去	
塔	于信片		于都	tʰ	a	323	阴去	
墓	于信片		于都	m	əŋ	323	阴去	
墙	于信片		于都	tsʰ	iɔ̃	44	阳平	
墨	于信片		于都	m/m	e/eʔ	42/54	阳去/入声	
墬	于信片		于都	tʰ	i	42	阳去	
墻	于信片		于都	tsʰ	iɔ̃	44	阳平	
墾	于信片		于都	kʰ	ẽ	35	上声	
壁	于信片		于都	p	iaʔ	54	入声	
壄	于信片		于都	0	ia	35	上声	
壞	于信片		于都	h	uæ	42	阳去	
壮	于信片		于都	ts	ɔ̃	323	阴去	
壯	于信片		于都	ts	ɔ̃	323	阴去	
声	于信片		于都	ʃ/ʃ	ã/ẽ	31/31	阴平/阴平	白读。<br>文读
备	于信片		于都	pʰ	i	42	阳去	
外	于信片		于都	v	oɛ	42	阳去	外面、外公读音亦同。
多	于信片		于都	t	ɤ	31	阴平	
夜	于信片		于都	0	ia	42	阳去	
天	于信片		于都	tʰ	iɪ̃	31	阴平	
太	于信片		于都	tʰ	æ	323	阴去	
夫	于信片		于都	f	u	31	阴平	
失	于信片		于都	ʃ	ɛ	323	阴去	
头	于信片		于都	tʰ	ieu	44	阳平	
夺	于信片		于都	tʰ	oɛ	42	阳去	
奎	于信片		于都	kʰ	ui	44	阳平	
奪	于信片		于都	tʰ	oɛ	42	阳去	
女	于信片		于都	ȵ	iɛ	35	上声	
妇	于信片		于都	f	u	31	阴平	
妹	于信片		于都	m	oɛ	323	陰去	
姐	于信片		于都	tɕ	ia	35	上聲	
姓	于信片		于都	s/s	ẽ/iã	323/323	阴去/阴去	
姜	于信片		于都	tɕ	iɔ̃	31	阴平	
姦	于信片		于都	k	ã	31	阴平	
娘	于信片		于都	ȵ	iɔ̃	44	阳平	
婆	于信片		于都	pʰ	ɤ	44	阳平	
婦	于信片		于都	f	u	31	阴平	
媆	于信片		于都	n	uẽ	42	阳去	
嫁	于信片		于都	k	a	323	阴去	
嫌	于信片		于都	ɕ	iɪ̃	44	阳平	
嫩	于信片		于都	n	uẽ	42	阳去	
嬾	于信片		于都	l	ã	31	阴平	
字	于信片		于都	tsʰ	ɿ	42	阳去	
孟	于信片		于都	m	əŋ	42	阳去	
季	于信片		于都	tɕ	i	323	陰去	
学	于信片		于都	h	ɤ	42	阳去	
學	于信片		于都	h	ɤ	42	阳去	
孼	于信片		于都		iɛʔ	54	入声	
孽	于信片		于都		iɛʔ	54	入声	
安	于信片		于都	0	ɔ̃	31	阴平	
完	于信片		于都	v	ã	44	阳平	
宗	于信片		于都	ts	əŋ	31	阴平	
官	于信片		于都	k	ɔ̃	31	阴平	
定	于信片		于都	tʰ/tʰ	ẽ/iã	42/42	阳去/阳去	
实	于信片		于都	ʃ	ɛʔ	54	入声	
客	于信片		于都	kʰ	aʔ	54	入声	
害	于信片		于都	h	oɛ	42	陽去	
家	于信片		于都	k	a	31	陰平	
容	于信片		于都	0	iəŋ	44	陽平	
宽	于信片		于都	kʰ	ɔ̃	31	阴平	
宾	于信片		于都	p	ẽ	31	阴平	
寄	于信片		于都	tɕ	i	323	阴去	
密	于信片		于都	m	iɛʔ	54	入声	
寒	于信片		于都	h	ɔ̃	44	阳平	
寞	于信片		于都	m	ɤʔ	54	入声	
察	于信片		于都	tsʰ	a	323	阴去	
實	于信片		于都	ʃ	ɛʔ	54	入声	
寨	于信片		于都	tsʰ	æ	42	阳去	
寫	于信片		于都	s	ia	35	上声	
寬	于信片		于都	kʰ	ɔ̃	31	阴平	
寴	于信片		于都	tsʰ	ẽ	31	阴平	
寻	于信片		于都	tsʰ	ẽ	44	阳平	
封	于信片		于都	f	əŋ	31	阴平	
射	于信片		于都	ʃ	a	42	阳去	
尊	于信片		于都	ts	uẽ	31	阴平	
尋	于信片		于都	tsʰ	ẽ	44	阳平	
小	于信片		于都	s	iɔ	35	上声	
尖	于信片		于都	ts	iɪ̃	31	阴平	
尺	于信片		于都	tʃʰ	aʔ	54	入声	
尽	于信片		于都	tsʰ	ẽ	42	陽去	
尾	于信片		于都	m	i	31	陰平	
局	于信片		于都	tɕʰ	iu	42	阳去	
层	于信片		于都	tsʰ	ẽ	44	阳平	
屋	于信片		于都	v	uʔ	54	入声	
屎	于信片		于都	ʃ	ʅ	35	上声	
展	于信片		于都	tʃ	iɪ̃	31	阴平	
層	于信片		于都	tsʰ	ẽ	44	阳平	
山	于信片		于都	s	ã	31	陰平	
岁	于信片		于都	s	e	323	阴去	
岔	于信片		于都	tsʰ	a	31	阴平	
岸	于信片		于都	ŋ	ã	42	阳去	
峕	于信片		于都	ʃ	ʅ	44	阳平	
嵠	于信片		于都	ɕ	i	31	阴平	
嵾	于信片		于都	s	ẽ	31	阴平	人参。
嶺	于信片		于都	l/l	ẽ/iã	31/31	阴平/阴平	
左	于信片		于都	ts	ɤ	35	上聲	
己	于信片		于都	tɕ	i	35	上声	
帅	于信片		于都	s	oɛ	323	阴去	
帋	于信片		于都	tʃ	ʅ	35	上声	
帐	于信片		于都	tʃ	ɔ̃	323	陰去	
帒	于信片		于都	tʰ	oɛ	42	阳去	
帖	于信片		于都	tʰ	iɛ	323	阴去	
帥	于信片		于都	s	oɛ	323	阴去	
带	于信片		于都	t	æ	323	阴去	
帬	于信片		于都	tɕʰ	yẽ	44	阳平	
席	于信片		于都	s/tsʰ	eʔ/iaʔ	54/54	入声/入声	主席<br>席子。
帮	于信片		于都	p	ɔ̃	31	阴平	
帳	于信片		于都	tʃ	ɔ̃	323	阴去	
帶	于信片		于都	t	æ	323	阴去	
常	于信片		于都	ʃ	ɔ̃	44	阳平	
幕	于信片		于都	m	ɤ	42	阳去	
幫	于信片		于都	p	ɔ̃	31	阴平	
平	于信片		于都	pʰ/pʰ	ẽ/iã	44/44	阳平/阳平	文读<br>白读。
年	于信片		于都	ȵ	iɪ̃	44	阳平	
幹	于信片		于都	k	ɔ̃	323	阴去	干部。
幻	于信片		于都	h	ɔ̃	42	阳去	
幼	于信片		于都	0	iu	323	陰去	
幾	于信片		于都	tɕ	i	35	上声	
应	于信片		于都	0	iẽ	31	阴平	应当。
店	于信片		于都	t	iɪ̃	323	阴去	
度	于信片		于都	tʰ	u	42	阳去	
座	于信片		于都	tsʰ	ɤ	42	阳去	
廚	于信片		于都	tʃʰ	u	44	阳平	
廠	于信片		于都	tʃʰ	ɔ̃	35	上声	
廣	于信片		于都	k	ɔ̃	35	上声	
廧	于信片		于都	tsʰ	iɔ̃	44	阳平	
建	于信片		于都	tɕ	iɪ̃	323	阴去	
开	于信片		于都	h/kʰ	oɛ/oɛ	31/31	阴平/阴平	
弌	于信片		于都	0	iɛ	323	阴去	
弍	于信片		于都	ȵ	i	42	阳去	
弓	于信片		于都	tɕ	iəŋ	31	阴平	
弟	于信片		于都	tʰ/tʰ	e/i	31/42	阴平/阳去	
张	于信片		于都	tʃ	ɔ̃	31	陰平	
弯	于信片		于都	v	ã	31	阴平	
弱	于信片		于都	ȵ	iɤʔ	54	入声	
張	于信片		于都	tʃ	ɔ̃	31	阴平	
強	于信片		于都	tɕʰ	iɔ̃	44	阳平	
强	于信片		于都	tɕʰ	iɔ̃	44	阳平	
彎	于信片		于都	v	ã	31	阴平	
归	于信片		于都	k	ui	31	阴平	
形	于信片		于都	ɕ	iẽ	44	阳平	
彭	于信片		于都	pʰ	ã	44	阳平	
影	于信片		于都	0/0	iã/iẽ	35/35	上声/上声	
役	于信片		于都	0	iɛʔ	54	入声	
往	于信片		于都	v	ɔ̃	31	陰平	
待	于信片		于都	tʰ	oɛ	42	阳去	
律	于信片		于都	l	iɛʔ	54	入声	
徐	于信片		于都	s	yu	44	阳平	
得	于信片		于都	t	eʔ	54	入聲	
心	于信片		于都	s	ẽ	31	阴平	
忍	于信片		于都	ȵ	iẽ	44	阳平	
忙	于信片		于都	m	ɔ̃	44	阳平	
快	于信片		于都	kʰ	uæ	323	阴去	
念	于信片		于都		iɪ̃	42	阳去	
忽	于信片		于都	h	oɛ	42	阳去	
怕	于信片		于都	pʰ	a	323	阴去	
急	于信片		于都	tɕ	iɛ	323	阴去	
怪	于信片		于都	k	uæ	323	阴去	
恐	于信片		于都	kʰ	əŋ	35	上声	
恠	于信片		于都	k	uæ	323	阴去	
恨	于信片		于都	h	ẽ	42	阳去	
恩	于信片		于都	0	ẽ	31	陰平	
恼	于信片		于都	n	ɔ	35	上声	
悬	于信片		于都	ɕ	iɔ̃	44	阳平	
悲	于信片		于都	p	i	31	阴平	
情	于信片		于都	tsʰ	ẽ	44	阳平	
惜	于信片		于都	s	ieʔ	54	入声	
惠	于信片		于都	h	ui	42	阳去	
惡	于信片		于都	0	ɤʔ	54	入声	
惨	于信片		于都	tsʰ	ã	35	上声	
惯	于信片		于都	k	uã	323	阴去	
惰	于信片		于都	tʰ	ɤ	31	阴平	
惱	于信片		于都	n	ɔ	35	上声	
惹	于信片		于都	ȵ	ia	35	上声	
愁	于信片		于都	tsʰ	ieu	44	阳平	
愛	于信片		于都	0	oɛ	323	阴去	
感	于信片		于都	k	ɔ̃	35	上聲	
慘	于信片		于都	tsʰ	ã	35	上声	
慢	于信片		于都	m	ã	42	阳去	
慣	于信片		于都	k	uã	323	阴去	
懂	于信片		于都	t	əŋ	35	上声	
應	于信片		于都	0	iẽ	31	阴平	应当。
懒	于信片		于都	l	ã	31	阴平	
懶	于信片		于都	l	ã	31	阴平	
懸	于信片		于都	ɕ	iɔ̃	44	阳平	
懽	于信片		于都	h	ɔ̃	31	阴平	
戏	于信片		于都	tɕʰ	i	323	阴去	
成	于信片		于都	ʃ/tʃ/tʃʰ	ã/ẽ/ã	44/44/44	阳平/阳平/阳平	舞成<br>成功<br>成三。
战	于信片		于都	tʃ	iɪ̃	323	阴去	
戰	于信片		于都	tʃ	iɪ̃	323	阴去	
戲	于信片		于都	tɕʰ	i	323	阴去	
戴	于信片		于都	t	æ	323	陰去	
戶	于信片		于都	f	u	42	阳去	
戸	于信片		于都	f	u	42	阳去	
戼	于信片		于都	m	ɔ	35	上声	
房	于信片		于都	f	ɔ̃	44	阳平	
扁	于信片		于都	p	iɪ̃	35	上聲	
扇	于信片		于都	ʃ	iɪ̃	323	阴去	
手	于信片		于都	ʃ	iu	35	上声	
扯	于信片		于都	tʃʰ	a	35	上声	
扶	于信片		于都	f/pʰ	u/u	44/44	阳平/阳平	
抓	于信片		于都	ts	a	31	阴平	
折	于信片		于都	tʃ	ɛ	323	阴去	
披	于信片		于都	pʰ	i	31	阴平	
抽	于信片		于都	tʃʰ	iu	31	阴平	
拈	于信片		于都		iɪ̃	31	阴平	
拏	于信片		于都	n	a	35	上声	
拐	于信片		于都	k	uæ	35	上声	
拕	于信片		于都	tʰ	ɤ	31	阴平	
拜	于信片		于都	p	æ	323	阴去	
拢	于信片		于都	l	əŋ	31	阴平	
拣	于信片		于都	k	ã	35	上声	
括	于信片		于都	k	oɛ	323	阴去	
拯	于信片		于都	tʃ	ẽ	35	上声	
拱	于信片		于都	tɕ	iəŋ	35	上声	
拳	于信片		于都	tɕʰ	iɔ̃	44	阳平	
挂	于信片		于都	k	ua	323	阴去	
挥	于信片		于都	h	ui	31	阴平	
挺	于信片		于都	tʰ	ẽ	35	上聲	
捉	于信片		于都	ts	ɤʔ	54	入声	
捋	于信片		于都	l	oɛ	42	阳去	
捏	于信片		于都	ȵ	iɛʔ	54	入声	
捺	于信片		于都	n	aʔ	54	入声	
掌	于信片		于都	tʃ	ɔ̃	35	上声	
排	于信片		于都	pʰ	æ	44	阳平	
掛	于信片		于都	k	ua	323	阴去	
接	于信片		于都	ts	iɛ	323	阴去	
揀	于信片		于都	k	ã	35	上声	
插	于信片		于都	tsʰ	a	323	阴去	
換	于信片		于都	h/v	ɔ̃/ɔ̃	42/42	阳去/阳去	
揩	于信片		于都	kʰ	æ	31	阴平	
揮	于信片		于都	h	ui	31	阴平	
搜	于信片		于都	s	ieu	31	阴平	
摊	于信片		于都	tʰ	ã	31	阴平	
摘	于信片		于都	ts	aʔ	54	入声	
摤	于信片		于都	tsʰ	iɔ̃	35	上声	
撆	于信片		于都	pʰ	iɛ	323	阴去	
撇	于信片		于都	pʰ	iɛ	323	阴去	
撜	于信片		于都	tʃ	ẽ	35	上声	
撦	于信片		于都	tʃʰ	a	35	上声	
操	于信片		于都	tsʰ	ɔ	31	阴平	
擔	于信片		于都	t	ã	31	阴平	
攃	于信片		于都	tsʰ	a	323	阴去	
攏	于信片		于都	l	əŋ	31	阴平	
攤	于信片		于都	tʰ	ã	31	阴平	
支	于信片		于都	tʃ	ʅ	31	阴平	
收	于信片		于都	ʃ	iu	31	阴平	
改	于信片		于都	k	oɛ	35	上声	
放	于信片		于都	f	ɔ̃	323	阴去	
敏	于信片		于都	m	ẽ	35	上聲	
敓	于信片		于都	tʰ	oɛ	42	阳去	
敗	于信片		于都	pʰ	æ	42	阳去	
教	于信片		于都	k	ɔ	323	陰去	
敢	于信片		于都	k	ã	35	上声	
敲	于信片		于都	kʰ	ɔ	31	陰平	
敶	于信片		于都	tʃʰ	ẽ	44	阳平	
斃	于信片		于都	pʰ	i	42	阳去	
斜	于信片		于都	tsʰ	ia	44	阳平	
斤	于信片		于都	tɕ	iẽ	31	阴平	
斧	于信片		于都	f	u	35	上声	
新	于信片		于都	s	ẽ	31	阴平	
方	于信片		于都	f	ɔ̃	31	阴平	
旗	于信片		于都	tɕʰ	i	44	阳平	
日	于信片		于都	ȵ	iɛ	323	阴去	
旧	于信片		于都	tɕʰ	iu	42	阳去	
旱	于信片		于都	h	ɔ̃	31	阴平	
时	于信片		于都	ʃ	ʅ	44	阳平	
旹	于信片		于都	ʃ	ʅ	44	阳平	
昇	于信片		于都	ʃ	ẽ	31	阴平	
昋	于信片		于都	k	ui	323	阴去	
昌	于信片		于都	tʃʰ	ɔ̃	31	阴平	
明	于信片		于都	m/m	ẽ/iã	44/44	阳平/阳平	文读<br>白读。
昏	于信片		于都	h	uẽ	31	阴平	
易	于信片		于都	0/0	ia/ie	42/42	阳去/阳去	姓。<br>容易
星	于信片		于都	s/s	ẽ/iã	31/31	阴平/阴平	
春	于信片		于都	tʃʰ	uẽ	31	阴平	
是	于信片		于都	h/ʃ	e/ʅ	42/31	阳去/阴平	
昼	于信片		于都	tʃ	iu	323	阴去	
時	于信片		于都	ʃ	ʅ	44	阳平	
晕	于信片		于都	0	yẽ	31	阴平	
晝	于信片		于都	tʃ	iu	323	阴去	
晴	于信片		于都	tsʰ	iã	44	阳平	
智	于信片		于都	tʃ	ʅ	323	阴去	
暈	于信片		于都	0	yẽ	31	阴平	
暖	于信片		于都	n	ɔ̃	31	阴平	
暗	于信片		于都	0	ɔ̃	323	阴去	
暜	于信片		于都	tʰ	e	323	阴去	
曐	于信片		于都	s/s	ẽ/iã	31/31	阴平/阴平	
曲	于信片		于都	tɕʰ	iuʔ	54	入声	
書	于信片		于都	ʃ	u	31	阴平	
曹	于信片		于都	tsʰ	ɔ	44	阳平	
替	于信片		于都	tʰ	e	323	阴去	
最	于信片		于都	ts	ui	323	阴去	
會	于信片		于都	f/v	i/oɛ	42/42	阳去/阳去	开会<br>不会。
月	于信片		于都	ȵ	yɛ	42	阳去	
有	于信片		于都	0	iu	35	上声	
服	于信片		于都	f	uʔ	54	入声	
朚	于信片		于都	m	ɔ̃	44	阳平	
