花	fa33		
化	fa33		
化	fa21	～隙（办法多，贬义）	
块	fai33		
快	fai33		
筷	fai33		
傀	fai33		
哙	fai33		
□	fak55	拔出来	
翻	fan33		
番	fan33		
返	fan33		
幡	fan33		
凡	fan22		
帆	fan22		
梵	fan22		
矾	fan22		
钒	fan22		
藩	fan22		
蕃	fan22		
燔	fan22		
蹯	fan22		
樊	fan22		
繁	fan22		
蘩	fan22		
烦	fan22		
反	fan55		
贩	fan21		
畈	fan21		
瓣	fan21	又读音	
幡	fan21	竹尾～灯笼--照远唔照近	
饭	fan32		
犯	fan32		
范	fan32		
泛	fan32		
宏	faŋ22		
弘	faŋ22		
闳	faŋ22		
泓	faŋ22		
法	fat55		
发	fat55		
砝	fat55		
珐	fat55		
发	fat33	～财，～达，～福	
罚	fat32		
伐	fat32		
筏	fat32		
垡	fat32		
乏	fat32		
芳	fɔŋ33		
慌	fɔŋ33		
方	fɔŋ33		
放	fɔŋ33		
邡	fɔŋ33		
钫	fɔŋ33		
荒	fɔŋ33		
谎	fɔŋ33		
肓	fɔŋ33		
房	fɔŋ22		
防	fɔŋ22		
妨	fɔŋ22		
鲂	fɔŋ22		
坊	fɔŋ55		
纺	fɔŋ55		
肪	fɔŋ55		
仿	fɔŋ55		
访	fɔŋ55		
晃	fɔŋ55		
枋	fɔŋ55		
舫	fɔŋ55		
幌	fɔŋ55		
恍	fɔŋ55		
贶	fɔŋ55		
况	fɔŋ55		
缚	fɔk32		
啡	fe55		
非	fei33		
肺	fei33		
飞	fei33		
费	fei33		
菲	fei33	芳～	
绯	fei33		
腓	fei33		
扉	fei33		
蜚	fei33		
霏	fei33		
鲱	fei33		
镄	fei33		
狒	fei33		
沸	fei33		
挥	fei33		
辉	fei33		
晖	fei33		
珲	fei33	瑷～	
徽	fei33		
芾	fei33	蔽～	
妃	fei33		
麾	fei33		
肥	fei22		
淝	fei22		
蜰	fei22		
菲	fei55		
匪	fei55		
诽	fei55		
悱	fei55		
榧	fei55		
斐	fei55		
痱	fei55		
篚	fei55		
翡	fei55		
废	fei55		
毁	fei55		
卉	fei55		
虺	fei55		
飞	fei215	买飞（买票）	
惠	fei32		
蕙	fei32		
蟪	fei32		
慧	fei32		
彗	fei32		
吠	fei32		
喙	fei32		
恚	fei32		
辐	fəɯk55		
福	fəɯk55		
幅	fəɯk55		
蝠	fəɯk55		
复	fəɯk55	複	
馥	fəɯk55		
覆	fəɯk55		
腹	fəɯk55		
鳆	fəɯk55		
蝮	fəɯk55		
服	fəɯk32		
袱	fəɯk32		
伏	fəɯk32		
茯	fəɯk32		
服	fəɯk32		
菔	fəɯk32		
复	fəɯk32	復	
匐	fəɯk32		
幞	fəɯk32		
斛	fəɯk32	都～	
伏	fəɯk21	门地～（门槛）	
风	fəɯŋ33		
丰	fəɯŋ33		
封	fəɯŋ33		
蜂	fəɯŋ33		
疯	fəɯŋ33		
枫	fəɯŋ33		
葑	fəɯŋ33		
砜	fəɯŋ33		
沣	fəɯŋ33		
酆	fəɯŋ33		
烽	fəɯŋ33		
峰	fəɯŋ33		
锋	fəɯŋ33		
蜂	fəɯŋ35	蜜～，黄～（马蜂）	
冯	fəɯŋ22		
蓬	fəɯŋ22		
缝	fəɯŋ22		
讽	fəɯŋ55		
俸	fəɯŋ55		
唪	fəɯŋ55		
奉	fəɯŋ32		
凤	fəɯŋ32		
蜉	feu22		
桴	feu22	~鼓相应	
涪	feu22		
罘	feu22		
芣	feu22		
浮	feu22		
否	feu55		
阜	feu21		
缶	feu55		
埠	feu32		
富	fu33		
副	fu33		
敷	fu33		
夫	fu33		
肤	fu33		
赋	fu33		
咐	fu33		
呼	fu33		
库	fu33		
呋	fu33		
唿	fu33		
滹	fu33		
轷	fu33		
戽	fu33		
麸	fu33		
趺	fu33		
跗	fu33		
肤	fu35	皮～	
夫	fu22	文言发语词	
孵	fu22		
扶	fu22		
符	fu22		
俘	fu22		
乎	fu22		
凫	fu22		
芙	fu22		
苻	fu22		
莩	fu22		
郛	fu22		
桴	fu22		
烀	fu22		
稃	fu22		
孚	fu22		
蚨	fu22		
苦	fu55		
甫	fu55		
抚	fu55		
俯	fu55		
虎	fu55		
府	fu55		
脯	fu55		
斧	fu55		
釜	fu55		
腑	fu55		
父	fu55	渔～	
唬	fu55		
拊	fu55		
浒	fu55		
滏	fu55		
琥	fu55		
黼	fu55		
呼	fu21	～水（喷水）	
裤	fu21		
妇	fu21		
绔	fu21		
户	fu32		
父	fu32		
付	fu32		
辅	fu32		
腐	fu32		
赴	fu32		
傅	fu32		
负	fu32		
讣	fu32		
附	fu32		
沪	fu32		
怙	fu32		
驸	fu32		
赙	fu32		
扈	fu32		
祜	fu32		
鲋	fu32		
课	fuɔ33		
戈	fuɔ33		
科	fuɔ33		
骒	fuɔ33		
货	fuɔ33		
锞	fuɔ33	小块金锭	
稞	fuɔ33		
蝌	fuɔ33		
踝	fuɔ33		
髁	fuɔ33		
火	fuɔ55		
伙	fuɔ55		
棵	fuɔ55		
颗	fuɔ55		
夥	fuɔ55		
钬	fuɔ55		
灰	fuɔi33		
恢	fuɔi33		
奎	fuɔi33		
魁	fuɔi33		
诙	fuɔi33		
咴	fuɔi33		
喹	fuɔi33		
悝	fuɔi33		
蝰	fuɔi33		
悔	fuɔi55		
晦	fuɔi55		
诲	fuɔi55		
獾	fuɔn33		
髋	fuɔn33		
宽	fuɔn33		
欢	fuɔn33		
款	fuɔn55		
皖	fuɔn55		
莞	fuɔn55		
浣	fuɔn55		
盥	fuɔn55		
缓	fuɔn32		
唤	fuɔn32		
痪	fuɔn32		
焕	fuɔn32		
涣	fuɔn32		
奂	fuɔn32		
阔	fuɔt33		
婚	fun33		
分	fun33		
熏	fun33		
芬	fun33		
酚	fun33		
吩	fun33		
氛	fun33		
纷	fun33		
粪	fun33	～垒（厕所）	
昏	fun33		
勋	fun33		
训	fun33		
瞓	fun33		
埙	fun33		
薰	fun33		
獯	fun33		
阍	fun33		
玢	fun33		
棼	fun33		
曛	fun33		
坟	fun22		
焚	fun55		
汾	fun55		
桓	fun55		
萑	fun55		
洹	fun55		
鼢	fun55		
粉	fun55		
奋	fun21		
忿	fun21		
愤	fun21		
偾	fun21		
瀵	fun21		
粪	fun21		
鲼	fun21		
分	fun32		
份	fun32		
佛	fut55	仿～	
拂	fut55		
氟	fut55		
弗	fut55		
忽	fut55		
窟	fut55		
芾	fut55		
囫	fut55		
惚	fut55		
绂	fut55		
绋	fut55		
祓	fut55		
砩	fut55		
黻	fut55		
锪	fut55		
笏	fut55		
佛	fut32		
怫	fut32		
忽	fut21	象声词：吹纸煤的声音	
他	ha33		
它	ha33		
虾	ha33	训读：欺负	
她	ha33		
铊	ha33	金属元素，符号Pd	
下	ha33	～来	
霞	ha22		
瑕	ha22		
遐	ha22		
蛤	ha55	～蟆	
虾	ha55	～蟆（蛤蟆）	
哈	ha55		
铪	ha55		
虾	ha21		
下	ha21	瓦～	
下	ha32		
夏	ha32		
下	ha32	文读	
厦	ha32		
嗄	ha32		
暇	ha32		
傣	hai33		
贷	hai33		
梯	hai33		
剃	hai33		
泰	hai33		
酞	hai33		
太	hai33		
态	hai33		
汰	hai33		
梯	hai33		
替	hai33		
涕	hai33		
剃	hai33		
屉	hai33		
绨	hai33		
肽	hai33		
钛	hai33		
太	hai35	太～	
鞋	hai22		
堤	hai22		
骸	hai22		
孩	hai22		
提	hai22		
题	hai22		
蹄	hai22		
啼	hai22		
谐	hai22		
偕	hai22		
兮	hai22		
荑	hai22		
奚	hai22		
绨	hai22		
缇	hai22		
胲	hai22		
鹈	hai22		
醍	hai22		
鼷	hai22		
蟹	hai55		
咳	hai55	语气词	
体	hai55		
嗨	hai55		
睇	hai55		
弟	hai21	阿～（亦作阿娣）	
邂	hai21		
懈	hai21		
娣	hai21		
解	hai32		
械	hai32		
系	hai32		
薤	hai32		
獬	hai32		
廨	hai32		
瀣	hai32		
禊	hai32		
赫	hak55		
刻	hak55		
黑	hak55		
喀	hak55		
可	hak55	～汗	
克	hak55		
客	hak55		
缂	hak55		
氪	hak55		
客	hak33	人～	
吓	hak33		
唬	hak33	同“吓”	
淡	ham33	口～	
憨	ham33		
贪	ham33		
喊	ham33		
槛	ham33		
堪	ham33		
勘	ham33		
坎	ham33		
探	ham33		
阚	ham33		
戡	ham33		
赕	ham33		
瞰	ham33		
蚶	ham33		
涵	ham22		
潭	ham22	～江	
含	ham22		
咸	ham22		
镡	ham22	姓氏	
覃	ham22	～思，姓氏	
函	ham22		
痰	ham22		
衔	ham22		
郯	ham22		
菡	ham22		
澹	ham22		
昙	ham22		
龛	ham22		
锬	ham22		
酣	ham55		
坎	ham55	～坷	
砍	ham55		
莰	ham55		
阚	ham55	虎叫声	
潭	ham21		
谭	ham21	姓氏	
憾	ham32		
撼	ham32		
嵌	ham32		
馅	ham32		
陷	ham32		
萏	ham32		
碳	han33		
炭	han33		
毯	han33		
叹	han33		
悭	han33		
弹	han22		
坛	han22		
檀	han22		
闲	han22		
娴	han22		
鹇	han22		
痫	han22		
很	han55		
狠	han55		
刊	han55		
垦	han55		
恳	han55		
坍	han55		
摊	han55		
瘫	han55		
滩	han55		
坦	han55		
毯	han55		
袒	han55		
怛	han55		
妲	han55		
忐	han55		
钽	han55		
疸	han55		
笪	han55		
靼	han55		
痕	han21		
坛	han21	社～	
限	han32		
恨	han32		
苋	han32		
坑	haŋ33		
哼	haŋ33		
亨	haŋ33		
铿	haŋ33		
衡	haŋ22		
藤	haŋ22		
行	haŋ22		
恒	haŋ22		
腾	haŋ22		
誊	haŋ22		
行	haŋ22		
蘅	haŋ22		
珩	haŋ22		
滕	haŋ22		
肯	haŋ55		
夯	haŋ55		
啃	haŋ55		
坑	haŋ21	东～村	
桁	haŋ21		
幸	haŋ32		
行	haŋ32	品～	
杏	haŋ32		
荇	haŋ32		
悻	haŋ32		
塔	hap55		
恰	hap55		
塌	hap55		
蹋	hap55		
拓	hap55	～印	
嗒	hap55	失意的样子	
溻	hap55		
漯	hap55	～河	
榻	hap55		
鳎	hap55		
掐	hap33		
呷	hap33		
合	hap32		
阖	hap32		
盍	hap32		
耠	hap32		
颌	hap32		
盒	hap21		
乞	hat55		
挞	hat55		
闼	hat55		
趿	hat55		
鞑	hat55		
核	hat32		
瞎	hat32		
阂	hat32		
檄	hat32		
瞎	hat32		
辖	hat32		
劾	hat32		
纥	hat32		
翮	hat32		
垯	hat21	庙～（地名）	
孝	hɑu33		
好	hɑu33		
酵	hɑu33		
耗	hɑu33		
滔	hɑu33		
绦	hɑu33		
套	hɑu33		
哮	hɑu33		
蒿	hɑu33		
薅	hɑu33		
叨	hɑu33		
嚆	hɑu33		
韬	hɑu33		
饕	hɑu33		
桃	hɑu22		
壕	hɑu22		
嚎	hɑu22		
豪	hɑu22		
毫	hɑu22		
号	hɑu22		
掏	hɑu22		
涛	hɑu22		
萄	hɑu22		
逃	hɑu22		
淘	hɑu22		
陶	hɑu22		
鼗	hɑu22		
啕	hɑu22		
嗥	hɑu22		
洮	hɑu22		
濠	hɑu22		
焘	hɑu22		
蚝	hɑu22		
祷	hɑu55		
吼	hɑu55		
讨	hɑu55		
考	hɑu55		
好	hɑu55		
敲	hɑu55		
铐	hɑu55		
拷	hɑu55		
烤	hɑu55		
栲	hɑu55		
浩	hɑu21		
灏	hɑu21		
昊	hɑu21		
皓	hɑu21		
颢	hɑu21		
何	hɑu215	几～（怎样）	
镐	hɑu32		
皓	hɑu32	～未啊（天亮没）	
号	hɑu32		
校	hɑu32		
效	hɑu32		
托	hɔk55		
魄	hɔk55	又音	
拓	hɔk55		
乇	hɔk55		
庹	hɔk55		
柝	hɔk55		
槖	hɔk55		
托	hɔk33	～大脚（拍马屁）	
学	hɔk32		
鹤	hɔk32	～山	
壳	hɔk32		
貉	hɔk32		
泶	hɔk32		
鹤	hɔk21		
壳	hɔk21		
箨	hɔk21		
汤	hɔŋ33		
糠	hɔŋ33		
㓥	hɔŋ33		
康	hɔŋ33		
匡	hɔŋ33		
腔	hɔŋ33		
趟	hɔŋ33		
烫	hɔŋ33		
熨	hɔŋ33		
铴	hɔŋ33		
羰	hɔŋ33		
杭	hɔŋ22		
航	hɔŋ22		
吭	hɔŋ22		
塘	hɔŋ22		
糖	hɔŋ22		
降	hɔŋ22		
搪	hɔŋ22		
堂	hɔŋ22		
棠	hɔŋ22		
膛	hɔŋ22		
唐	hɔŋ22		
行	hɔŋ22		
沆	hɔŋ22		
溏	hɔŋ22		
绗	hɔŋ22		
瑭	hɔŋ22		
樘	hɔŋ22		
镗	hɔŋ22		
颃	hɔŋ22		
螗	hɔŋ22		
螳	hɔŋ22		
醣	hɔŋ22		
倘	hɔŋ55		
躺	hɔŋ55		
淌	hɔŋ55		
趟	hɔŋ55		
傥	hɔŋ55		
帑	hɔŋ55		
惝	hɔŋ55		
耥	hɔŋ55		
糠	hɔŋ21	老～	
塘	hɔŋ21		
项	hɔŋ21	训读：鸡～	
巷	hɔŋ32		
项	hɔŋ32		
戏	hei33		
豨	hei33		
器	hei33		
气	hei33		
希	hei33		
欺	hei33		
弃	hei33		
汽	hei33		
熙	hei33		
牺	hei33		
稀	hei33		
僖	hei33		
郗	hei33		
唏	hei33		
饩	hei33		
浠	hei33		
嬉	hei33		
曦	hei33		
欷	hei33		
熹	hei33		
禧	hei33		
憩	hei33		
羲	hei33		
醯	hei33		
喜	hei55		
嘿	hei55		
起	hei55		
岂	hei55		
蟢	hei55		
芑	hei55		
桤	hei55		
秃	həɯk55		
哭	həɯk55		
哭	həɯk33	白读	
酷	həɯk32		
斛	həɯk32	量器单位	
槲	həɯk32		
鹄	həɯk32		
觳	həɯk32		
通	həɯŋ33		
痛	həɯŋ33		
烘	həɯŋ33		
凶	həɯŋ33		
囱	həɯŋ33		
恫	həɯŋ33		
汞	həɯŋ33		
哄	həɯŋ33		
烘	həɯŋ33		
空	həɯŋ33		
控	həɯŋ33		
胸	həɯŋ33		
匈	həɯŋ33		
汹	həɯŋ33		
倥	həɯŋ33		
崆	həɯŋ33		
箜	həɯŋ33		
侗	həɯŋ22	幼稚，无知	
铜	həɯŋ22		
红	həɯŋ22		
熊	həɯŋ22		
雄	həɯŋ22		
彤	həɯŋ22		
虹	həɯŋ22		
鸿	həɯŋ22		
洪	həɯŋ22		
疼	həɯŋ22		
桐	həɯŋ22		
酮	həɯŋ22		
瞳	həɯŋ22		
同	həɯŋ22		
童	həɯŋ22		
佟	həɯŋ22		
僮	həɯŋ22		
仝	həɯŋ22		
黉	həɯŋ22		
讧	həɯŋ22		
垌	həɯŋ22		
荭	həɯŋ22		
蕻	həɯŋ22		
峒	həɯŋ22		
潼	həɯŋ22		
砼	həɯŋ22		
恐	həɯŋ55		
捅	həɯŋ55		
嗵	həɯŋ55		
桶	həɯŋ55		
统	həɯŋ55		
筒	həɯŋ21		
含	hem22		
晗	hem22		
焓	hem22		
轻	hen33		
天	hen33		
牵	hen33		
兴	hen33		
庆	hen33		
兄	hen33		
纤	hen33	～夫	
氢	hen33		
卿	hen33		
听	hen33	文读	
