多	t	o	24	
朵	t	o	42	
堕	t	o	455	
拖	tʰ	o	24	
大	t	a	455	
答	t	a	212	
哆	n	o	24	
锣	n	o	212	
罗	n	o	212	
裸	n	o	42	
懦	n	o	455	
昨	ts	o	212	
左	ts	o	42	
歌	k	o	24	
个	k	o	455	
可	kʰ	o	42	
屙	∅	o	24	
鹅	w	o	212	
饿	w	o	455	
鹅	∅	o	212	
饿	∅	o	455	
喝	x	o	24	
河	x	o	212	
茄	tɕʰ	ie̞	212	
破	pʰ	o	455	
坡	pʰ	o	24	
婆	pʰ	o	212	
颇	pʰ	o	42	
磨	m	o	212	
磨	m	o	455	
躲	t	o	42	
螺	n	o	212	
坐	ts	o	455	
唆	ts	o	24	
锁	s	o	42	
果	k	o	42	
过	k	o	455	
课	kʰ	o	455	
火	x	o	42	
货	x	o	455	
祸	x	o	455	
靴	ɕ	ye̞	24	
把	p	a	42	
罢	p	a	455	
爬	pʰ	a	212	
耙	pʰ	a	212	
趴	pʰ	a	42	
怕	pʰ	a	455	
妈	m	a	24	
麻	m	a	212	
马	m	a	42	
骂	m	a	455	
差	tsʰ	a	24	
茶	tsʰ	a	212	
岔	tsʰ	a	455	
沙	s	a	24	
撒	s	a	42	
啥	s	a	455	
咖	kʰ	a	24	
掐	kʰ	a	212	
卡	kʰ	a	42	
胯	kʰ	a	455	
家	tɕ	ia	24	
假	tɕ	ia	42	
驾	tɕ	ia	455	
嫁	tɕ	ia	455	
鸦	∅	ia	24	
牙	∅	ia	212	
押	∅	ia	212	
呀	∅	ia	42	
亚	∅	ia	455	
虾	ɕ	ia	24	
下	ɕ	ia	455	
夏	ɕ	ia	455	
哑	ŋ	a	42	
姐	tɕ	ie̞	42	
借	tɕ	ie̞	455	
写	ɕ	ie̞	42	
斜	ɕ	ie̞	212	
谢	ɕ	ie̞	455	
车	tsʰ	e̞	24	
蛇	s	e̞	212	
舍	s	e̞	42	
射	s	e̞	455	
社	s	e̞	455	
爷	∅	ie̞	212	
野	∅	ie̞	42	
夜	∅	ie̞	455	
瓜	k	ua	24	
寡	k	ua	42	
瓦	∅	ua	42	
凹	∅	ua	455	
花	f	a	24	白
花	x	ua	24	文
化	f	a	455	
华	f	a	212	
谱	pʰ	uᶹ	42	
不	p	uᶹ	212	
补	p	uᶹ	42	
布	p	uᶹ	455	
铺	pʰ	uᶹ	24	
铺	pʰ	uᶹ	455	
普	pʰ	uᶹ	42	
朴	pʰ	uᶹ	212	
簿	p	uᶹ	455	
步	p	uᶹ	455	
赌	t	əu	42	
土	tʰ	əu	42	
图	tʰ	əu	212	
涂	tʰ	əu	212	
杜	t	əu	455	
奴	n	əu	212	
路	n	əu	455	
租	ts	əu	24	
做	ts	əu	455	
搓	tsʰ	o	24	
促	tsʰ	o	212	
挫	tsʰ	o	42	
错	tsʰ	o	455	
姑	k	uᶹ	24	
古	k	uᶹ	42	
股	k	uᶹ	42	
顾	k	uᶹ	455	
枯	kʰ	uᶹ	24	
苦	kʰ	uᶹ	42	
裤	kʰ	uᶹ	455	
库	kʰ	uᶹ	455	
吴	v	uᶹ	212	
五	v	uᶹ	42	
虎	f	uᶹ	42	
壶	f	uᶹ	212	
户	f	uᶹ	455	
乌	v	uᶹ	24	
女	n	y	42	
吕	n	y	42	
徐	ɕ	y	212	
猪	tɕ	y	24	
除	tɕʰ	y	212	
初	tsʰ	əu	24	
丑	tsʰ	əu	42	
锄	tsʰ	əu	212	
所	s	o	42	
书	ɕ	y	24	
鼠	tɕʰ	y	42	
如	∅	y	212	
居	tɕ	y	24	
举	tɕ	y	42	
锯	tɕ	y	455	
据	tɕ	y	455	
去	tɕʰ	i	455	白
去	tɕʰ	y	455	文
渠	tɕʰ	y	212	
鱼	∅	y	212	
许	ɕ	y	42	
余	∅	y	212	
府	f	uᶹ	42	
付	f	uᶹ	455	
父	f	uᶹ	455	
武	v	uᶹ	42	
雾	v	uᶹ	455	
务	v	uᶹ	455	
取	tɕʰ	y	42	
柱	tɕ	y	455	
住	tɕ	y	455	
