pi44卑碑蓖
ʧo31阻左佐
ʧo52助做
ʧʰo44坐搓初
ʧʰo35锄
ʧʰo31础楚
ʧʰo52错措
ʃo31所
ʃo52傻
ko44歌哥戈锅
ko31果
ko52过个
kʰo31颗
ŋo35俄蛾鹅
ŋo52饿
xo35河何荷
xo31可
xo52贺
o44屙
pε44啤
pʰε44𠜱{削} 
mε44姆{阿～：对母亲的面称}
fε31□{歪斜}
tε31姐
tε52借
tʰε35笡{歪斜}
tʰε31且
lε52□{裂缝}
θε35齐斜
θε31洗写
θε52细婿卸泻谢{又}
ʧʰε52谢
ʃε52世{老派}
kε31嘅{的}
kε52继髻计偈{倾～：谈天}
kʰε52契
xε52系係
xœ44靴□{呵斥}
pai44跛{瘸}
pai31摆
pai52拜
pʰai35排牌
pʰai31派
pʰai52败稗
mai44买
mai35埋
mai52卖迈
fai52快块筷
vai44歪
vai35怀淮槐
vai52坏
tai44低
tai31底崽
tai52带戴
tʰai44弟娣
tʰai35蹄啼
tʰai52大太态泰剃
nai44奶乃
nai35泥
lai44拉{又}
lai35黎犁攋{～尿：遗尿}
lai52赖癞
θai44嗮{浪费}
θai52晒
ʧai44斋
ʧai52债
ʧʰai44猜钗差搋
ʧʰai35豺柴
ʧʰai31踩
ʧʰai52寨
ʃai35□{以舌取物}
kai44鸡阶皆佳街乖
kai31解
kai52介界芥疥届戒械尬
kʰai44□{用肩挑}
kʰai31楷
ŋai35捱崖啀{我}
xai44奚{女阴}
xai35鞋
xai31蟹
ai44哀挨
ai31矮
kuai44乖
kuai31拐
kuai52怪
pɔi52贝背{脊}
pʰɔi44坯
pʰɔi35赔
pʰɔi52辈吠背{背诵，耳背}
mɔi44霉
mɔi35梅煤媒枚脢
mɔi52妹
fɔi44灰恢
vɔi44煨
vɔi35微
vɔi31萎
tɔi44灾栽朘{赤子阴}
tɔi31宰
tɔi52再碓□{呵斥}
tʰɔi44胎在
tʰɔi35台抬苔才材裁
tʰɔi31采彩睬
tʰɔi52代贷袋待菜蔡载{装载}
nɔi52耐奈
lɔi35来
θɔi44腮鳃衰在{又}
θɔi35财{又}
θɔi52岁赛
ʧɔi52嘴
ʧʰɔi35□{疮}
ʃɔi52睡税帅
kɔi44该
kɔi31改□{挖}
kɔi52盖丐
kʰɔi44开
kʰɔi52概慨溉癐{疲倦}
ŋɔi35呆
ŋɔi52外碍艾
xɔi44开{又}
xɔi35□{痒}
xɔi31海
xɔi52害亥
ɔi44娭{两子～：母子俩}
ɔi31蔼
ɔi52爱
pɐi31□{糟糕}
pɐi52□{吃别人的残余}
mɐi44□{男阴}
fɐi44□{大声嚷}
tɐi35弟{名词小称词尾}
lɐi52□{咬，啃}
θɐi44□{大喊}
ʧɐi35柿
ʧʰɐi52滞{不消化}
ȵɐi44□{掐}
kɐi35吤{唔～∶什么}
ŋɐi44□{乞求}
ŋɐi35危桅
pui44杯悲
pʰui35培陪肥
pʰui52倍沛佩配
mui44美每尾
mui52味昧寐
fui44非飞妃挥辉徽
fui31毁贿悔匪
fui52废费肺
vui44威委媁{美}
vui35回茴为唯维韦苇违围
vui31伟纬
vui52位卫为畏餵慰胃谓会汇绘
tui44堆
tui52对最醉
tʰui44推催崔
tʰui35颓□{笨}
tʰui31腿
tʰui52退兑队脆
nui52内
lui44累屡儡垒罍□{铜毫}
lui35雷擂
lui52类累泪
θui44虽荽
θui35随隋
θui52碎穗罪翠粹瑞隧
ʧui44追锥
ʧui52赘
ʧʰui44吹炊
ʧʰui35锤槌垂
ʧʰui52坠
ʃui35谁
ʃui31水
ȵui44□{用尖状物钻}
ȵui31乳蕊
kui44闺归龟
kui31轨鬼诡
kui52桂贵季{季节，老派}
kʰui44魁盔亏规
kʰui35奎葵逵
kʰui31跪傀
kʰui52溃愧柜
ŋui31伪
ŋui52魏
jui52慧惠
pau44包鲍苞煲褒
pau31饱保宝
pau52报抱爆豹
pʰau44抛泡
pʰau35袍刨
pʰau31跑
pʰau52炮泡暴
mau44毛卯
mau35茅锚冇{无}
mau52冒帽貌茂贸
tau44刀叨遭糟
tau31祷岛倒导早枣蚤澡
tau52到灶皂道{道士}
tʰau44涛操
tʰau35桃逃陶萄掏淘绹涛
tʰau31讨草
tʰau52套盗稻燥躁道{道路}
nau44恼 
nau35□{钩}
nau31脑
nau52闹
lau44捞{混合}
lau35劳牢唠痨
lau31老
lau52涝□{稀疏}
θau44骚臊
θau35曹槽嘈巢□{打，揍}
θau31嫂
θau52扫潲造
ʧau44朝招沼
ʧau31找爪
ʧau52照诏召罩赵兆绍焯{油炸}
ʧʰau44超昭抄钞
ʧʰau35朝潮
ʧʰau31炒
ʃau44烧梢稍
ʃau35韶
ʃau31少{多少}
ʃau52邵少{年少}
kau44高膏篙羔糕交郊胶教
kau31稿搞狡饺绞
kau52告觉窖教较校
kʰau31烤
kʰau52靠犒铐□{劳～：马虎}
ŋau44咬
ŋau35熬
ŋau52傲
xau44敲
xau35豪壕毫
xau31考好{好坏}
xau52号效酵孝浩耗好{爱好}
au31袄
au52奥懊坳拗
piau44标彪飙镖儦錶猋{快跑}滮{水逬射}熛{火焰窜起}穮{草木长得快}
piau31表婊
pʰiau44飘漂
pʰiau35嫖剽薸{浮萍}
pʰiau52票漂鳔
miau44猫
miau35苗描
miau31秒渺藐杳
miau52庙妙谬
tiau44刁叼雕鸟焦蕉椒
tiau31屌{交合}
tiau52掉吊钓醮
tʰiau44挑锹悄
tʰiau35条瞧调{调味}
tʰiau31斢{交换}
tʰiau52跳俏调{调换}
niau52尿
liau44撩
liau35疗辽燎撩聊
liau31了
liau52料廖鹩瞭{～望}嬲{玩}
θiau44销硝肖消宵萧
θiau31小
θiau52笑
ʧiau31剿
ȵiau35饶尧
ȵiau31绕
kiau44骄娇
kiau31搅缴
kiau52叫
kʰiau44藠
kʰiau35桥乔侨跷荞
kʰiau31巧
kʰiau52轿窍撬翘
xiau44嚣
jiau44腰邀妖幺要{要求}
jiau35摇谣窑遥瑶姚
jiau31扰舀
jiau52耀鹞要{需要}
pʰɐu44剖
mɐu44亩某踎{蹲}
mɐu35谋
mɐu31牡
fɐu35浮
fɐu31否
fɐu52阜埠
tɐu44兜逗邹
tɐu31斗抖陡走
tɐu52鬥奏凑
tʰɐu44偷
tʰɐu35头投
tʰɐu31敨{休息}
tʰɐu52透豆痘窦{窝}
nɐu35□{浓稠}
nɐu31纽
lɐu44褛镂篓搂{掏}
lɐu35楼
lɐu31□{捞}
lɐu52漏陋
θɐu44馊
θɐu52瘦
ʃɐu35愁
kɐu44勾沟钩鸠阄
kɐu31狗苟枸
kɐu52够购
kʰɐu44抠
kʰɐu52扣叩寇嚿{团，块}
ŋɐu31藕偶
xɐu44厚睺{看}
xɐu35侯喉猴
xɐu31口
xɐu52后候
ɐu44欧瓯
ɐu31呕
ɐu52沤怄
tiu44丢
tʰiu44秋鳅
niu31扭钮妞
niu52扭{～身：转身}
liu44溜{溜走}
liu35刘留榴流硫琉
liu31柳
liu52溜{滑溜}
θiu44修羞
θiu52秀锈绣就袖
ʧiu44周洲州舟
ʧiu52昼咒宙
ʧʰiu44抽
ʧʰiu35囚稠绸酬筹售
ʧʰiu31丑
ʧʰiu52臭
ʃiu44收休
ʃiu35仇
ʃiu31手首朽守
ʃiu52受授寿兽
kiu44纠
kiu35九久韭
kiu52灸究救柩
kʰiu44丘舅
kʰiu35求球
kʰiu52旧
ŋiu35牛
iu44优忧有友幽
iu35柔揉犹邮由油尤游鱿
iu52幼又右佑柚铀诱
ŋ35吴蜈梧鱼渔吾
ŋ31五伍午唔女
ŋ52误悟
pʰam52湴{泥浆，爛泥}
tam44耽簪担{动词}
tam31胆
tam52担{量词} 
tʰam44淡贪参
tʰam35痰谭潭坛罎昙
tʰam31惨
tʰam52探渗
nam44腩
nam35南男
nam31揇{抱}
nam52□{拃}
lam35蓝篮婪漤
lam31览榄揽
lam52缆滥舰
θam44衫三
θam35蚕
ʧam44沾占{占米}
ʧam31斩崭
ʧʰam44搀
ʧʰam52杉佔站
ʃam35蝉
ʃam31闪陕
ȵam44染
ȵam35严阎
ȵam52验炎
kam44甘柑疳监尴橄
kam31减感敢
kam52鉴监
kʰam52坎
ŋam44啱{刚刚}
ŋam35岩癌
xam35含衔函咸苋
xam52喊陷
am44庵
am31□{被物体顶住}
am52暗
tiεm44尖
tiεm31点
tiεm52店踮蘸
tʰiεm44添签迁歼
tʰiεm35甜
tʰiεm52掂{妥当}
niεm44拈黏
niεm35鲇
niεm52念
liεm35廉镰帘
liεm31敛□{干}
liεm52殓□{瓣}
θiεm35潜
θiεm52暂
ʃiεm52渐
ȵiεm31冉
kiεm44兼
kiεm31捡
kiεm52剑
kʰiεm44谦槛
kʰiεm35钳箝
kʰiεm31检
kʰiεm52欠歉俭
xiεm31险
iεm44淹阉嫌
iεm35盐檐
iεm31掩厣
iεm52厌盐{腌制}
tɐm52□{物体轻轻接触水面}□{菜坛密封不好产生的坏味道}
nɐm35腍{软烂}
nɐm31谂{想}
nɐm52□{土地潮湿}
lɐm52□{倒塌}
kʰɐm35蠄冚{盖，动词}
kʰɐm31□{咳嗽}
tim52浸
tʰim44侵
tʰim31寝
lim35林淋临
θim44心
θim35寻覃
ʧim44针斟□{吻}
ʧim31枕
ʧʰim44深森参{人参}
ʧʰim35沉
ʃim31沈审婶
ȵim35吟壬
ȵim31饮
ȵim52任
kim44金今
kim31锦
kim52禁
kʰim44襟钦
kʰim35琴禽擒岑
kʰim31揿
kʰim52揿{又}
im44音阴
im35淫
pan44班斑颁般搬
pan31板扳版
pan52半
pʰan44潘攀
pʰan35盘
pʰan52办盼襻叛判拌绊伴扮
man44满晚
man35蛮瞒馒
man52漫慢幔万
fan44翻番
fan35凡帆繁烦
fan31反
fan52范犯饭泛贩
van44弯湾
van35完玩环还{归还}
van31皖宛挽
van52患幻宦
tan44单丹
tan52但旦诞赞
tʰan44滩摊瘫
tʰan35弹{弹指}
tʰan31坦毯
tʰan52叹炭蛋弹{子弹}
nan44难{难易}
nan52难{灾难}
lan44懒
lan35兰栏拦
lan52烂
θan44闩
θan35残馋
θan31伞散
θan52汕
ʧan31盏
ʧʰan35缠
ʧʰan31产铲
ʧʰan52赚栈灿
ʃan44山删栅
ʃan35□{只，仅}
ʃan52扇
kan44奸间{中~}
kan31简柬谏笕碱拣
kan52间{动词}
kʰan44刊
ŋan35颜顽研
ŋan31眼
ŋan52雁
xan44限悭{省俭}
xan35闲娴还{还有}
xan52憾陷
θuan44宣喧
θuan35全泉
θuan31选癣
θuan52旋
kuan44关
kuan52贯惯桊
kʰuan31款
juan35完员圆元园缘袁辕沿铅悬
juan52怨院
piεn44边崩鞭
piεn31扁匾
piεn52变
pʰiεn44篇编偏蝙辫{动词}
pʰiεn35朋便{便宜} 
pʰiεn52片遍辩辨便{方便} 
miεn44免勉
miεn35敏棉眠绵□{腐朽}
miεn31缅娩免勉抿
miεn52面
tiεn44颠巅癫灯登煎增曾憎僧
tiεn31等典剪
tiεn52凳箭荐赠
tʰiεn44天千笺
tʰiεn35田填腾藤滕誊
tʰiεn31挺浅
tʰiεn52电殿奠佃邓
niεn35年
liεn35连联怜莲
liεn52练炼楝恋
θiεn44先仙鲜
θiεn35钱前
θiεn31省践
θiεn52线羡贱
ʧiεn44毡
ʧiεn31展辗
ʧiεn52战
ʃiεn44鳝搧善{软弱} 
ʃiεn52扇幸
ȵiεn35言原源元然燃
ȵiεn31□{小口咬}
ȵiεn52愿
kiεn44坚艰肩绢跟
kiεn52见眷
kʰiεn44牵圈
kʰiεn35权拳乾
kʰiεn31犬
kʰiεn52劝件券健建键
xiεn31肯
xiεn52蚬
iεn44烟掀渊冤胭
iεn35延援丸弦玄贤
iεn31远显演
iεn52艳焰燕县宪献现
fɔn44欢宽
vɔn44缓
vɔn31碗腕
vɔn52换唤焕
tɔn44端
tɔn31短
tɔn52钻
tʰɔn44断餐
tʰɔn35团
tʰɔn52锻段缎
nɔn44暖
lɔn31卵
lɔn52乱
θɔn44酸
θɔn31损
θɔn52算蒜
ʧɔn44专砖
ʧɔn31转{转动}
ʧɔn52转传{自传}
ʧʰɔn44穿川
ʧʰɔn35传{传递}
ʧʰɔn31喘
ʧʰɔn52串窜篡
ʃɔn35船
ȵɔn44软阮
kɔn44干肝观冠官棺
kɔn31杆秆管赶馆捲
kɔn52灌罐幹
kʰɔn52看
ŋɔn52岸
xɔn44旱
xɔn35寒韩鼾
xɔn31罕
xɔn52汉汗焊
ɔn44安鞍
ɔn52案按
vɐn31永
kʰɐn31恳垦
ŋɐn44奀{瘦小}
xɐn31很
xɐn52恨痕
ɐn44恩
pin44冰兵宾滨缤彬
pin52并
pʰin35贫频凭苹萍屏
pʰin31品
pʰin52聘拼
min35民鸣明{明白}
min31闽敏
fin52□{扔}
tin44精晶睛津
tin31鼎晋顶{顶住}
tin52进
tʰin44亲
tʰin35停亭庭廷蜓
tʰin31挺
tʰin52定锭
nin35宁
nin52拧姩奶
lin35伶邻玲铃灵菱陵凌鳞
lin31□{男阴}
lin52令
θin44新星辛薪
θin35情秦
θin52信蕈迅讯尽静
ʧin44真侦贞征蒸珍
ʧin31诊疹整
ʧin52正政证症
ʧʰin44称称赞
ʧʰin35陈呈程丞拯澄惩
ʧʰin31逞
ʧʰin52秤称{匀称}
ʃin44身申伸兴{兴旺}升{量器}
ʃin35神晨辰尘臣
ʃin52肾胜兴杏圣盛
ȵin35人仁
ȵin52认
kin44根巾京斤筋荆鲸经经济
kin31紧仅谨景警境竟
kin52敬径
kʰin44卿顷倾{倾谈}菌肫
kʰin35勤琼芹
kʰin31竞
kʰin52庆劲
in44鹰因英殷樱莺鹦缨婴欣姻蝇
in35盈形型刑寅
in31引颖瘾隐
in52印应
pun44奔攽{给}
pun31本
pun52笨粪
pʰun44贲厚
pʰun35盆
pʰun52喷
mun44蚊焖
mun35门们
mun52问闷
fun44昏婚荤分纷芬熏勋
fun35焚坟晕
fun31粉混
fun52份奋愤忿粪{又}
vun44温瘟
vun35闻文纹浑云耘魂馄
vun31稳
vun52韵揾蕴{关押}
tun44蹲敦墩尊遵樽
tun31囤墩
tun52俊
tʰun44吞饨村
tʰun35屯臀豚
tʰun52钝遁盾顿寸褪{退，挪}□{揉洗}□{击打}
nun31□{捉弄}□{捻}
nun52嫩
lun35轮沦伦
lun52论
θun44孙
θun35旬存巡循秦
θun31笋榫损
ʧun31准
ʧun52圳镇振震
ʧʰun44春椿抻
ʧʰun35塍
ʧʰun31蠢
ʧʰun52趁阵衬
ʃun35唇纯醇
ʃun52顺训舜慎
ȵun44□{顽皮}
ȵun52润闰韧
kun44军君均钧
kun31滚
kun52棍
kʰun44昆鲲坤菌近
kʰun35群裙
kʰun31捆
kʰun52困郡
jun35匀
jun31允
jun52运酝孕
paŋ44挷{拔}
pʰaŋ35庞膨彭棚
pʰaŋ52胖
maŋ44掹{拔，扯}
maŋ35盲
maŋ31莽蟒猛锰蜢
vaŋ35横荣
vaŋ52□{掷}
taŋ44瞪钉丁疔
taŋ31顶顶上
taŋ52订钉
tʰaŋ44厅听
naŋ44□{连接}
laŋ44冷
laŋ35零龄
laŋ52另
θaŋ44生牲甥声升{上升}
θaŋ31□{吃，俗称}
ʧaŋ44争踭正{正月}
ʧʰaŋ35橙
ʧʰaŋ31□{~头：领头}
ʧʰaŋ52撑郑
ʃaŋ35成城绳诚承乘塍{又}
kaŋ44更耕羹庚经{经书}
kaŋ31耿茎梗
kʰaŋ52□{能干}
ŋaŋ35仍迎
ŋaŋ52硬
xaŋ44坑亨
xaŋ35行{走}
aŋ44罂
piaŋ31丙饼
piaŋ52柄
pʰiaŋ35平坪评瓶
pʰiaŋ52病
miaŋ35名明清明
miaŋ52命
tiaŋ44将浆
tiaŋ31蒋奖桨井
tiaŋ52酱将
tʰiaŋ44枪青清{清明}
tʰiaŋ35晴
tʰiaŋ31艇抢请
liaŋ44领岭
liaŋ35粮良梁粱凉量{量度}
liaŋ31辆两
liaŋ52靓晾亮晾谅量{数量}
θiaŋ44箱厢湘襄镶腥相{互相}
θiaŋ35墙蔷樯详祥
θiaŋ31想醒
θiaŋ52像姓性净匠相{相片}象{大象}
kiaŋ44姜疆僵缰惊
kiaŋ31颈
kiaŋ52镜
kʰiaŋ44腔轻
kʰiaŋ35擎强{强大}
kʰiaŋ31强{勉强}
iaŋ35营赢
iaŋ31影映
pɔŋ44帮邦梆
pɔŋ31榜绑
pɔŋ52谤棒
pʰɔŋ35旁
pʰɔŋ52□{碰}
mɔŋ44芒
mɔŋ35忙茫虻亡
mɔŋ31网
mɔŋ52忘妄望
fɔŋ44方芳慌荒
fɔŋ35妨防房
fɔŋ31肪仿纺坊访谎
fɔŋ52放
vɔŋ44往汪
vɔŋ35王黄簧皇蝗煌
vɔŋ31枉
vɔŋ52旺
tɔŋ44赃当{正当}
tɔŋ31党档挡
tɔŋ52葬当{典当}
tʰɔŋ44汤仓苍沧
tʰɔŋ35堂棠螳镗膛糖唐塘搪
tʰɔŋ31躺淌
tʰɔŋ52趟烫宕耽{~误}
nɔŋ35囊瓤
nɔŋ52裆
lɔŋ44□{用水在容器内摇洗}
lɔŋ35廊狼晾郎
lɔŋ31朗
lɔŋ52浪
θɔŋ44桑丧霜
θɔŋ35藏{收藏}
θɔŋ31嗓
θɔŋ52脏藏{西藏}
ʧɔŋ44庄妆桩装张章樟彰
ʧɔŋ31长掌涨
ʧɔŋ52帐账胀障瘴壮
ʧʰɔŋ44昌倡疮窗丈{姑夫叫姑丈}
ʧʰɔŋ35肠场常床长{长短}
ʧʰɔŋ31厂畅闯创
ʧʰɔŋ52仗杖唱倡状撞丈{长度}
ʃɔŋ44商伤乡香上{上车}
ʃɔŋ35尝偿裳
ʃɔŋ31赏响饷享爽
ʃɔŋ52向尚上{上面}
ȵɔŋ35娘
ȵɔŋ52让酿
kɔŋ44光刚钢岗冈缸肛江
kɔŋ31讲广港
kɔŋ52杠降
kʰɔŋ44匡筐眶扛轰
kʰɔŋ35狂诳逛
kʰɔŋ52抗况矿旷
ŋɔŋ44昂
ŋɔŋ52戆{愚笨}
xɔŋ44糠康慷
xɔŋ35航杭绗行{银行}
xɔŋ52项炕巷□{起}
jɔŋ44央秧殃鸯泱养氧
jɔŋ35羊洋扬杨阳
jɔŋ52样
mɐŋ35盟萌
nɐŋ35能
lɐŋ44□{毛线}
θɐŋ35层曾{曾经}
xɐŋ35衡恒
puŋ31捧{又}
pʰuŋ44塳{尘土飞扬}
pʰuŋ35篷蓬
pʰuŋ31捧
pʰuŋ52碰
muŋ44幪
muŋ35蒙朦濛
muŋ31懵猛檬
muŋ52梦孟
fuŋ44风疯枫封蜂峰锋丰
fuŋ35冯逢缝{裁缝}
fuŋ31讽
fuŋ52凤俸奉
tuŋ44东冬宗棕综鬃踪
tuŋ31懂董总
tuŋ52冻栋粽纵
tʰuŋ44通动聪葱囱
tʰuŋ35同铜桐筒童瞳
tʰuŋ31桶统
tʰuŋ52洞痛动{又}
nuŋ44燶{烧焦}
nuŋ35农脓浓{浓度}
luŋ44窿
luŋ35龙珑咙隆聋笼
luŋ31拢
luŋ52弄
θuŋ44双鬆
θuŋ35从丛松{～树}
θuŋ52送宋诵颂讼
ʧuŋ44中终忠盅锺舂
ʧuŋ31肿种谷种
ʧuŋ52众中{打中}种{种地}
ʧʰuŋ44充重{轻重}冲{冲洗}
ʧʰuŋ35虫崇重重复
ʧʰuŋ31宠
ʧʰuŋ52仲冲冲撞
ʃuŋ44兄凶汹匈
ȵuŋ35浓{稠密}
kuŋ44工功攻公蚣躬恭宫供弓
kuŋ31巩拱
kuŋ52贡汞
kʰuŋ35穷
kʰuŋ52控共
xuŋ44空胸
xuŋ35红洪宏虹鸿雄
xuŋ31孔恐
juŋ44庸雍邕
juŋ35戎绒融容溶熔蓉榕茸嵘熊
juŋ31泳咏拥勇涌蛹踊俑恿
juŋ52用佣
uŋ44翁{壅埋，盖}
uŋ31搑{推}
uŋ52蕹
tap2搭答褡
tʰap2塔塌
tʰap4踏
nap4纳
lap2□{全包揽}
lap4蜡腊
θap4杂煠{水煮}
ʧap2摺
ʧap4眨
ʧʰap2插
ʧʰap4闸
ʃap2涉胁协摄{～铁：磁铁}
ȵap2苶{心烦懒动}□{不光滑}
ȵap4业
kap2甲钾胛夹挟鸽佮合伙
xap4合盒峡狭
ap2鸭
tiεp2接
tiεp4□{量词：小块状物的量}
tʰiεp2贴帖
tʰiεp4叠碟蝶谍
niεp2镊孽蘖
niεp4聂
liεp2□{舔}
liεp4猎□{火燎}
θiεp2摄□{楔入}
ȵiεp2擪{摺卷}
kiεp2劫□{～子：火药枪的药引子}
kʰiεp4夹{又}
iεp2腌腌渍
iεp4页叶
pɐp4□{烟：抽烟}
tɐp4□{砸}
tʰɐp2辑缉
tʰɐp4□{倒塌}
nɐp2粒
lɐp2□{竹筐；装}
ȵɐp2□{表示一撮的量}
kɐp2蛤
kʰɐp2级吸给□{盖，名词兼动词}
ɐp2罯{敷，覆盖}
ɐp4□{掷，砸}
lip2笠
lip4立
θip4习集袭
ʧip2汁执
ʃip2湿
ʃip4十
ȵip4入
kip2急
kʰip4及
pat2八钵拨
pʰat2泼
pʰat4拔□{肚～：肚子}
mat2抹
mat4袜末沫
fat2法阔发
fat4罚乏
vat2挖
vat4滑猾活
tat2笪
tat4挞{摔}
tʰat2□{赖账}
tʰat4达
nat2捺
lat2瘌㸊{烫，烧炙}
lat4辣
θat2撒杀煞
ʧat2扎
ʧʰat2察擦
ʧʰat4□{黄～：蟑螂}
kat2刮括
kʰat2□{训斥}
kʰat4□{碰刮}
ŋat2啮啃
ŋat4□{捱～：拖拉}
xat2瞎
xat4辖□{捆扎}
at2压押
piεt2北
pʰiεt2撇
pʰiεt4别蔔萝卜
miεt4灭蔑篾墨默
tiεt2得德跌节则
tʰiεt2铁切忒{过于}
tʰiεt4特贼
niεt2捏簕{刺，荆棘}
liεt2肋
liεt4列烈裂勒历
θiεt2色雪薛泄
θiεt4截捷绝蓆
ʧiεt2折浙哲蜇
ʧiεt4□{脏}□{烂～：泥很烂}
ʧʰiεt2设
ʃiεt2歇血□{教唆}
ʃiεt4舌蚀折{折本}□{教唆}
ȵiεt2□{小口吃}
ȵiεt4月热
kiεt2结洁
kʰiεt2缺揭刻决诀
kʰiεt4杰□{攀爬}
xiεt2黑
xiεt4穴
iεt2乙
iεt4越粤阅□{揭}
pɔt4□{打}
tɔt2撮
tʰɔt2脱
tʰɔt4夺
lɔt2捋{滑下}
lɔt4捋{撸}
θɔt4□{理会}
ʃɔt2说
kɔt2割葛
xɔt2渴
lɐt4呖{能干}
θɐt2塞
ʧʰɐt2测侧厕
xɐt4核{核对}
pit2笔毕必逼璧碧迫
pʰit2匹辟
mit4密蜜□{最小的}
tit2滴嫡嘀的积即鲫
tit4藉籍
tʰit2七漆戚秩
tʰit4敌笛
lit4力栗
θit2悉息昔惜熄媳虱析释疾膝
θit4席{酒席}
ʧit2织质职隻{又}
ʧʰit4侄直值植蛰
ʃit2失室识式适饰
ʃit4实食蚀
ȵit2日
kit2橘激击吉
kʰit4极
it2一益忆亿
it4易役疫奕译翼
put2不□{盛起}
pʰut4勃渤
mut2□{物体腐朽}
mut4没物
