pɿ	1	屄[女阴]	
pɿ	2	皮脾琵枇□[片：一～叶子]	
pɿ	3	被-[～卧]比彼鄙	
pɿ	5	秘-[～书]婢蔽弊敝币毙避闭庇泌痹鼻臂篦鐾[～刀布]箅备滗被=	
pɿ	7	笔毕逼必碧辟僻壁=	
pʰɿ	1	批蓖披砒匕匹劈=	
pʰɿ	3	痞	
pʰɿ	5	屁	
pʰɿ	7	疲	
mɿ	1	咪眯	
mɿ	2	眉	
mɿ	3	米=	
mɿ	5	媚秘=	
mɿ	7	迷谜蜜密弥汨	
lɿ	1	力-	
lɿ	2	离-犁-泥-尼[～姑]篱璃梨厘狸	
lɿ	3	礼李理里鲤履你=	
lɿ	5	例励厉利吏腻丽荔痢	
lɿ	7	溺立历黎笠粒=栗=力=离=尼[～龙]泥=[水～]	
tsɿ	1	资姿咨知蜘支枝肢之芝滋鹚[鸬～]	
tsɿ	3	齿紫子姊滓梓只指脂旨纸趾址止	
tsɿ	5	制智致至志置滞痔痣翅刺	
tsɿ	7	织职侄质执汁蛰掷殖植值直=	
tsʰɿ	1	痴雌疵	
tsʰɿ	2	祠瓷糍池迟	
tsʰɿ	3	此耻齿[(存疑)搭理]	
tsʰɿ	5	厕-赐次伺饲斥自字牸[～牛：母牛]治稚嗣巳寺滞	
tsʰɿ	7	驰慈磁词辞持秩斥赤=尺=	
sɿ	1	是-斯思厮撕私司丝师狮施诗尸	
sɿ	2	时	
sɿ	3	矢死屎始豕史使驶	
sɿ	5	四肆祀市事匙世试示士仕豉[豆～]视侍嗜势似柿誓逝氏莳[～田]是=[～非]	
sɿ	7	什失室拾实释适食蚀识式饰十=石=湿=	
pɪ	1	杯悲碑卑	
pɪ	2	赔陪	
pɪ	5	辈背贝焙倍	
pʰɪ	1	胚坯	
pʰɪ	5	配佩沛	
pʰɪ	7	培	
mɪ	2	煤媒霉	
mɪ	3	美每	
mɪ	5	妹昧魅寐	
mɪ	7	玫枚梅=	
fɪ	1	非飞妃绯[～红：很红]	
fɪ	2	肥	
fɪ	3	匪诽	
fɪ	5	痱费废肺沸吠	
tʃɿ˗	1	鸡稽低饥肌机讥幾[～乎]基箕屐	
tʃɿ˗	2	题-提-蹄	
tʃɿ˗	3	底抵挤幾[～个]已纪杞	
tʃɿ˗	5	祭际递帝地济荠剂计继寄记既季冀第弟=	
tʃɿ˗	7	的笛敌狄籴隶集急辑吸级疾积脊籍藉绩寂击激棘戟渠[他]迹滴=极=及=吉=即=	
tʃʰɿ˗	1	直=妻欺期堤梯=	
tʃʰɿ˗	2	齐脐骑奇棋旗歧祈祁[～阳]	
tʃʰɿ˗	3	体剔启喜□[～～：舅舅]徛[立]企岂起=	
tʃʰɿ˗	5	戏-替剃屉涕技妓忌砌契器汽气=	
tʃʰɿ˗	7	出-膝漆啼七其泣戚□[～头：藠头]题=提=吃=踢=	
ʃɿ˗	1	十-些-西栖犀溪希稀牺熙嬉	
ʃɿ˗	3	起-洗玺徙禧	
ʃɿ˗	5	气-婿系弃细=戏=	
ʃɿ˗	7	习袭悉惜昔席夕息熄媳锡析	
ʒɿ˗	1	日-医伊衣依	
ʒɿ˗	2	移姨夷疑	
ʒɿ˗	3	椅已以矣拟	
ʒɿ˗	5	艺义议谊易缢意异毅翼亿忆抑译肄	
ʒɿ˗	7	一逸饴宜仪倪益日=乙=揖=	
pu	2	蒲-伏-菩脯[胸～]	
pu	3	补簿	
pu	5	布怖部步捕埠	
pu	7	不	
pʰu	1	鋪[～床]扑	
pʰu	3	脯[果～]普谱浦扑[(存疑)用东西打人]	
pʰu	5	舖[店～]	
pʰu	7	讣扑仆卜[～卦]蒲=	
fu	1	枯-夫肤敷俘乎呼缚麸□[皮肤干燥]	
fu	2	符扶芙狐壶葫湖胡=	
fu	3	苦-府斛俯腑抚辅腐斧釜虎浒	
fu	5	瓠跗[脚面]赴戽[～水]服[量词，用于药]父互护户沪妇富负馥副付附驸傅赋	
fu	7	覆福幅蝠腹佛复服忽蝴伏=	
tu	1	都	
tu	2	图-徒-屠-涂-	
tu	3	赌堵睹肚	
tu	5	杜妒度渡镀	
tu	7	独督笃毒渎犊读=	
tʰu	3	土	
tʰu	5	兔吐	
tʰu	7	突秃图=徒=屠=涂=	
lu	1	□[积在皮肤上的污垢]	
lu	2	炉庐芦鸬	
lu	3	鲁橹卤虏努	
lu	5	怒路露[～水]赂	
lu	7	奴卢录鹿碌禄陆肉=绿=六=	
tsu	1	租	
tsu	3	组阻祖	
tsu	5	做	
tsu	7	足促祝竺筑镯烛=竹=	
tsʰu	1	粗初	
tsʰu	2	锄	
tsʰu	3	楚础	
tsʰu	5	助醋	
tsʰu	7	续-逐赎蜀触畜[牲～]簇族=	
su	1	苏酥梳疏蔬	
su	3	数[动词]	
su	5	素诉数[名词]漱	
su	7	塑俗宿淑粟肃叔嘱属硕束=缩=速=熟=	
ku	1	姑沽菇孤箍辜	
ku	3	古股鼓牯[～牛：公牛]估[猜]	
ku	5	故顾固雇	
ku	7	骨=谷=	
kʰu	1	窟枯=	
kʰu	3	苦=	
kʰu	5	裤库	
u	7	酷哭=	
u	1	乌污巫诬	
u	2	鬍-吴蜈梧	
u	3	五伍午武舞侮鹉	
u	5	误悟务雾骛戊	
u	7	无物勿屋=	
ly	2	驴	
ly	3	乳旅铝吕	
ly	5	泪-虑-滤-	
ly	7	律率[效～]	
tʃʮ˗	1	猪诸朱株珠蛛诛车[～马炮]居拘驹俱	
tʃʮ˗	3	嘴-主煮举	
tʃʮ˗	5	醉-著注驻蛀铸矩巨拒距句具惧剧据锯渠瞿	
tʃʮ˗	7	菊桔局朮[白～]	
tʃʰʮ˗	1	吹-蛆趋区躯驱□[前加成分，表示程度很深：～光]	
tʃʰʮ˗	2	拳-锤-徐除厨拄捶	
tʃʰʮ˗	3	苎处取储娶杵	
tʃʰʮ˗	5	住聚柱序趣去=	
tʃʰʮ˗	7	曲出=	
ʃʮ˗	1	书枢输舒殊墟虚嘘须需吁	
ʃʮ˗	3	水-暑鼠黍薯署许	
ʃʮ˗	5	岁-庶恕树竖墅戍恤絮叙绪续=	
ʃʮ˗	7	术述	
ʒʮ˗	1	淤迂	
ʒʮ˗	2	愚于鱼渔余俞	
ʒʮ˗	3	汝语雨羽宇与女=	
