i
t[1]租都{~是}[2]屠途涂图徒{学~}[3]祖堵组[4]肚{腹~}[5]做[6]妒杜渡镀踱度{态~}徒{~弟}
tʰ[1]粗[3]土础娶楚取{买}[5]兔吐醋
n[2]奴[3]呶{那里}[4]努[6]怒
l[1]都{~城}[2]卢炉芦庐鸬[3]赌肚{猪~}[4]卤掳橹鲁虏[6]路露鹭
θ[1]苏酥[4]漱{~口}[5]素诉
k[1]姑鸪菇辜孤箍{名词}[3]古估股鼓臌牯[5]故固锢雇顾
kʰ[1]窟箍{动词}[5]库

y
tʰ[1]蛆[3]取{争~}[5]趣
n[4]女
l[2]驴[4]旅吕缕屡裹履[5]□{蜇}[6]虑滤
θ[1]须鬚需荽[2]徐[3]□{无精打采}[4]聚[5]序叙绪絮
ʧ[1]猪诸朱蛛株珠诛硃[2]储[3]煮主[4]拄[5]注蛀[6]著驻铸
ʧʰ[1]趋[3]杵褚处{相~}[5]处{~所}
ɲ[2]鱼渔虞愚[4]语
ʃ[1]书舒输[2]薯除厨殊雏[3]鼠暑署数{动词}[4]树竖柱[5]恕庶恤数{名词}[6]住苎箸{筷子}
k[1]居驹拘车{~马炮}[2]渠瞿蟝{蠄~：蟾蜍}[3]举矩[4]佢{他}[5]锯句[6]据剧俱具惧拒巨距
kʰ[1]区驱枢
h[1]墟虚嘘吁[3]许[5]去
Ø[1]迂淤[2]如余馀于[3]与宇[4]雨乳禹羽[6]娱御誉豫寓遇逾愉愈喻裕预儒榆

a
p[1]粑疤巴笆[2]爬琶钯杷耙扒[3]靶把[4]芭叭挀{双腿张开}[5]爸霸坝[6]罢吧	
pʰ[1]□{鼻子扁平}[4]趴[5]怕帕
m[1]子{双胞胎叫双~崽}[2]麻痳[3]妈[4]马码蟆[5]孭{背负}[6]骂蚂
f[1]花[5]化画	
v[1]蛙哇[2]华铧桦[6]话
tʰ[1]他	
n[3]乸{母}[6]哪那
l[2]攋{丢失}[3]打[5]旯{缝隙}
θ[3]洒
ʧ[1]楂渣楂{抓}[3]喳咤鲊{腌渍制成的菜}[5]诈炸榨痄乍咋
ʧʰ[1]叉杈钗差{~别}[4]镲{钹}[5]岔[6]嚓
ʃ[1]沙纱杉砂痧[2]茶搽查[3]耍傻厦屋
k[1]家加嘉傢[3]假贾寡嘎架{一~车}[5]驾嫁稼价架{~子}
kʰ[1]揢{遏制}[3]咔卡
ŋ[1]桠閕{张开}[2]牙芽衙[3]亚[4]雅瓦
h[1]虾瘕謑{欺负}[2]霞瑕遐暇[3]哈
j[3]哑
Ø[1]丫鸦[3]啊[4]阿[6]啊

ia
t[1]爹[3]姐[5]借
l[3]□{一种小提篮}
θ[1]些[2]邪斜[3]写[5]泄泻卸[6]谢
ʧ[1]遮鹧[3]者[5]蔗
ʧʰ[1]车{汽~}[3]扯且跙{走开}
ɲ[3]惹
ʃ[1]赊奢畲[2]蛇携[3]捨{~弃}[4]社[5]舍赦[6]射麝
k[2]茄
j[4]下
Ø[1]爷耶椰[4]也野[5]夜{晚上}[6]夜{天黑}

ua
k[1]瓜[3]剐[5]卦挂褂
kʰ[1]垮夸跨胯

o
p[1]煲[2]袍[3]保宝堡褒[4]抱泡{~沫}[5]报[6]菢
pʰ[2]匐
m[2]毛[6]帽冒模{~范}
t[1]遭糟[2]掏陶萄綯桃淘涛[3]早枣蚤[5]灶[6]道导盗悼祷
tʰ[1]操[3]草[5]套糙燥澡躁
n[4]脑恼[6]闹诺
l[1]刀捞{得到}[2]劳痨牢[3]倒佬[4]老啰{语气词}[5]岛到[6]涝
θ[1]臊馊骚搔[2]曹槽嘈巢[3]嫂[4]造{制~}[5]扫[6]造{庄稼一熟叫一~}
ɲ[5]□{皱}
k[1]高膏篙羔糕锅戈[3]稿[5]告个
ŋ[1]熬[2]摇[6]卧
h[1]薅{~田，除草，耘田}[3]好{~坏}[5]好{爱~}
j[1]啃[4]哟[6]诱若
Ø[1]哦{叹词}[2]豪嚎壕毫[5]浩号{~数}

ə
p[2]婆
f[3]火伙夥[5]货
v[1]窝蜗涡[2]禾和狐[3]局[4]祸倭莴龌[5]涴{不洁}

uə
k[3]果裹[5]过箇{这}
kʰ[1]科苛蝌[3]棵颗坷[5]课
ŋ[4]我

ø
p[1]波菠玻坡[3]跛[4]□{繁茂}[5]簸播[6]薄{~荷}
pʰ[3]剖[5]破
m[1]摩摹摸魔[2]磨{动词}[6]磨{名词}
t[1]灾[2]台苔抬驮驼砣紽[5]左佐再宰堕[6]待殆代袋贷舵怠惰
tʰ[1]拖胎搓[3]彩睬采妥椭[5]措错菜蔡锉挫唾
n[1]捼{搓揉}[6]挪糯懦耐奈
l[1]箩多啰{~唆}[2]来罗萝锣骡螺脶[3]朵摞[5]剁
θ[1]蓑鳃腮[2]才材财裁豺[3]所锁琐[4]坐[5]赛[6]座
ʧ[3]阻
ʧʰ[1]初
ʧʰ[5]啄
ʃ[1]梭梳疏蔬靴
ʃ[2]锄
ʃ[6]助
k[1]哥歌该[3]改解[5]盖丐
kʰ[3]可
ŋ[2]蛾鹅俄[3]獃[6]饿艾
h[1]开[3]海[4]荷{薄~}
Ø[2]河何荷{~花}[4]亥[5]爱{~情}[6]碍害而贺

ai
p[2]排牌[3]摆[5]拜[6]稗败
pʰ[3]派{指~}[5]湃派{~别}
m[2]埋霾[3]歪[4]买[5]迈[6]卖
f[5]块快
v[2]怀槐淮[6]坏
t[6]大
tʰ[5]太态泰
n[4]乃奶
l[1]拉呆[3]□{疲劳}[4]攋{倾弃}[5]戴带癞赖{姓}[6]赖{依~}
θ[1]□{浪费}	
ʧ[1]斋栽[5]债载
ʧʰ[1]猜搋差{出~}[3]踩
ʃ[1]曬{~酒：斟酒}[2]柴[4]舐{以舌取物}[5]晒[6]寨
k[1]皆佳街阶乖[3]拐蟹[5]介芥疥界届戒械怪尬鎅{鋸板}
kʰ[3]凯楷[5]慨概溉筷刽桧
ŋ[1]挨哀[2]埃涯崖捱铠{轻磨}[3]蔼[5]爱{喜歡}
h[2]谐{和~}[5]骇	
Ø[1]唉[2]鞋孩[3]矮

oi
pʰ[1]批
m[1]劘{剝开}[2]眯{視而不见}[4]米[5]脒{男陰}
t[2]堤提题啼蹄[3]弟{男孩，儿子}[4]弟{兄~}[5]祭际剂济挤[6]第递隶
tʰ[1]梯妻凄锑[3]体[5]替涕剃屉
n[2]尼泥[6]□{填塞}
l[1]低[2]黎犁荔[3]底抵抵[4]礼[5]帝蒂
θ[1]西栖犀茜{水草}[2]齐脐[3]洗玺[5]细婿胥
ʧ[5]制
ʃ[1]筛[3]使驶史[4]雉柿[5]世势
k[1]鸡归龟闺圭[2]奎葵逵[3]诡轨鬼[5]桂贵髻癸季{~度}计{~劃}[6]跪柜
kʰ[1]亏窥规[5]愧契傀
ŋ[2]危[6]伪蚁魏
h[1]奚{女陰}
Ø[1]威[2]违围苇韦微桅为{行~}回{次数}[3]纬委萎伟讳慰[4]卫{~生}[5]畏喂胃谓猬卫{保~}[6]位唯维惟为{因~}

ui
p[1]杯碑悲卑[2]培陪赔裴[5]辈背贝焙[6]倍吠
pʰ[1]胚坯[5]配佩辔沛
m[2]梅海枚媒煤霉玫莓[4]每美[6]妹昧外寐
f[1]恢灰徽麾[3]悔毁翡晦
t[2]□{钝，迟饨}[3]嘴[5]醉最[6]队
tʰ[1]推催崔[3]腿[5]退蜕脆翠粹淬
n[5]傫{疲乏}[6]内
l[1]堆[2]雷擂[4]垒累{连~}[5]对碓兑[6]类泪
θ[1]虽绥[2]随隋[3]髓[4]罪在[5]碎岁穗遂隧	
ʧ[1]锥追[5]赘缀[6]坠{~重}
ʧʰ[1]吹炊
ɲ[4]蕊
ʃ[1]衰[2]垂锤捶槌谁[3]水[5]税瑞帅[6]睡坠{耳~}
kʰ[1]盔魁[5]溃
Ø[1]煨贿[2]茴回{返}[6]汇会烩绘慧惠秽

au
p[1]包苞鲍胞[2]刨[3]饱[5]豹爆曝[6]龅鉋
pʰ[1]抛脬{泡松软不实}[3]跑[5]炮泡{浸}
m[1]踎{蹲}[2]谋矛茅锚蟊[4]亩铆卯某冇{没有}[5]□{空的}[6]茂貌贸猫牡
f[2]浮[3]否
t[1]邹叨[2]头投[3]走酒捣陡[5]奏骤[6]豆痘稻就{副词}
tʰ[1]秋偷鳅[3]讨滔[5]透凑
n[1]恼[3]扭纽钮
l[1]兜蔸篼捞{打~}褛{西式大衣}[2]楼刘留榴骝流琉硫唠[3]斗{升~}[4]柳搂镂篓[5]逗鬥{~争}[6]漏陋
θ[1]修[3]擞搜[5]秀绣锈嗽[6]袖就{成~}
ʧ[1]周舟州洲[2]囚求球泅[3]九久玖韭找[4]舅{妻之兄弟}[5]救咒昼究宙灸柩臼皱纣笊櫂罩[6]旧舅{母之兄弟}
ʧʰ[1]抽搊抄钞觘[3]丑醜炒[5]臭吵
ʃ[1]收[2]绸稠筹仇酬愁[3]手首守[4]受授[5]瘦兽潲{猪食}[6]售寿
k[1]钩沟鸠交胶郊[2]□{挖}[3]搞狗苟笱[4]勾[5]够构诰购较窖教觉{睡~}骹{肢体关节}[6]嚿{量词团，块}
kʰ[1]抠敲[3]考烤拷[5]扣叩寇犒靠
ŋ[1]翘□{抓痒}[2]牛餚肴挠[3]藕偶[4]咬[5]怄[6]傲
h[1]睺{守候}[3]口[5]孝哮效校酵耗
j[1]忧幽优悠[2]由邮油游犹尤鱿揉柔[3]绕扰[4]有友酉[5]幼[6]右佑又柚釉莠
Ø[1]欧瓯殴鸥[2]喉猴侯姣{淫荡}[3]呕袄[4]厚後后[5]懊奥沤拗{犟}[6]候

iau
h[1]邱丘蚯[4]休

iu
p[1]标彪焱瀌{迸射}[2]瓢嫖薸[3]表裱婊[5]膘[6]摽{猪用嘴供物}
pʰ[1]飘瞟[5]漂票
m[1]喵[2]苗描瞄[4]秒藐杳渺淼[6]庙谬
t[1]焦蕉樵椒刁丢雕貂[2]逃条[3]屌[5]醮[6]掉调
tʰ[1]鳅挑[3]粜斢{调换}[5]跳
n[1]□{粘稠}[3]袅[4]鸟[6]尿
l[1]溜[2]疗燎镣寮瞭撩僚鷯辽聊[3]缭撂[4]了[5]吊钓[6]廖料
θ[1]肖捎宵霄硝销鞘悄梢箫萧消逍[2]瞧[3]小筱[5]笑[6]噍{嚼}
ʧ[1]昭招浇召诏朝{早晨}[5]照
ʧʰ[1]超缲[5]俏
ɲ[2]饶
ʃ[1]稍烧[2]潮韶嘲朝{~代}[3]朽少{多~}[5]少{年~}[6]赵兆邵沼绍肇
k[1]娇茭姣{美}[2]乔侨桥荞[3]缴绞纠饺搅剿狡铰[4]矫跷[5]叫骄[6]轿藠
kʰ[3]巧[5]窍撬
h[1]嚣[3]晓
Ø[1]吆幺妖邀腰[2]谣瑶窑姚尧遥[4]舀[5]耀要[6]鹞

an
p[1]班斑颁瘢扳[2]蹒{爬行}[3]板版[4]犯{冲撞}[5]扮[6]办饭瓣湴{泥泞}
pʰ[1]攀[4]襻
m[1]蹒{攀爬}[2]蛮[3]晚{下午}[4]晚{~上}[6]慢馒漫幔曼万
f[1]帆番幡藩翻[2]凡矾环烦繁[3]反返[4]范宦[5]贩[6]泛幻患犯{~法}
v[1]弯湾[2]完浣玩还桓[3]腕挽皖婉宛惋[4]□{双臂围树量大小}
t[1]簪[2]潭谭谈坛檀弹{~簧}[3]趱[4]淡氮[5]诞旦赞[6]蛋但弹{子~}	
tʰ[1]贪滩瘫摊餐参{~加}[3]毯坦惨[5]探炭叹
n[2]南男难{不易}[4]蚺[6]难{患~}	
l[1]耽丹单篮{菜~}担{动词}[2]蓝兰拦栏篮{~球}[3]胆疸览榄揽[4]懒[5]担{量词}[6]滥烂缆
θ[1]三[2]蚕惭残馋谗蝉蟾漦{口水，痰}[3]散{分~}[5]伞散{~会}[6]錾渐攒灒{溅}
ʧ[3]斩崭盏[6]赚蘸栈站暂
ʧʰ[1]搀参{~加}[3]产铲[5]灿
ʃ[1]衫珊栅山疝删闩膻[5]渗
k[1]奸关鳏间{中~}冠{雞~}[3]减拣笕柬碱锏简敢感[4]橄尴涧[5]监鉴舰惯
kʰ[1]堪刊勘[3]坎砍
ŋ[1]啱{合适}[2]顽岩颜癌[3]眼{一~燈}[4]眼{目}[6]雁彦
h[1]悭{省儉}[3]喊憨[5]撼憾
Ø[2]函咸衔闲含{包~}[4]限陷罕[5]晏[6]馅苋

øn
ʧʰ[3]喘
k[1]甘柑干肝[3]秆竿赶[5]幹干{~部}
kʰ[3]遣犬
h[1]酣[5]看
Ø[1]安鞍庵鹌[2]寒韩[3]揞{捂，蓋}[4]旱[5]岸按案[6]汉汗焊翰

ɐn
p[1]彬斌殡鬓宾槟攽{給予}[2]贫坟□{玩弄}[3]粉{~末}[5]粪[6]份笨
pʰ[3]品□{翻轉}[5]喷
m[1]焖缗{钱币一元叫一~}[2]民文纹蚊闻眠[3]抆{豬嘴蹭槽不肯就食}[5]汶{泉}[6]问
f[1]分芬纷昏婚荤晕[2]焚[3]混粉{米~}[5]奋忿[6]愤
v[1]温瘟[2]云耘馄魂[3]稳吻刎[5]蕴酝[6]运韵闰润
Ø[1]恩[2]衡痕[5]暗[6]煴{用微火煏}

uɐn
t[1]津□{用力打}[2]沌□{掩盖}[3]囤{積攢}[5]浸进晋俊[6]炖吨钝
tʰ[1]亲侵吞饨[5]寝
n[1]□{極想得到}[2]腍{松软}[3]捻{想}捻{又}□{蚯蚓}[5]□{慢慢摸}
l[1]□{被胳肢的感覺}[2]林淋邻鳞磷伦沦轮临鸾銮[3]□{躲藏}[4]□{尋找}[6]论
θ[1]心辛新薪[2]寻秦存旬荀巡[3]榫笋[4]尽[5]信讯迅[6]贱{品行不好}
ʧ[1]今金针斟珍真榛臻巾斤筋贞[2]岑琴勤芹禽妗[3]锦诊疹紧仅谨准襟[4]近砧[5]禁圳枕镇振震[6]阵
ʧʰ[1]椿春[3]蠢
ɲ[2]人仁[3]饮[4]忍[5]□{干草}[6]认壬任刃
ʃ[1]深身申伸[2]神辰娠唇晨臣尘陈沉鹑醇[3]沈审婶[4]肾□{腐臭}[5]呻{唉聲歎氣}[6]慎顺瞬舜训驯甚趁
k[1]跟根军君均钧[2]群裙[3]滚[4]菌[5]棍艮□{用凉水浸泡}[6]郡螭{蟾蜍：~蟝}
kʰ[1]昆崑坤[3]捆款[5]困冚{覆蓋}
ŋ[2]银□{物体外伸而遮蓋他物}[6]□{遮蔭}	
h[1]□{拿}[3]很[5]睏[6]恨狠
j[1]因姻阴音殷[2]寅匀[4]引尹隐瘾[5]印[6]孕

un
p[1]般搬奔锛[2]盘盆[3]本{根~}[4]伴[5]半拌[6]绊
pʰ[1]潘[5]判叛盼
m[1]□{魚筌}[2]门扪瞒[3]本{量词}[4]满[6]闷
f[1]欢宽[3]缓
t[1]樽蹲尊遵钻{穿过}[2]团臀豚[4]断[5]骏钻{打洞}[6]顿段锻缎盾遁毈{蛋坏散黃}
tʰ[1]村[5]寸衬
n[4]暖[6]嫩
l[1]敦墩礅端圞{圓}[3]短[4]卵[6]乱
θ[1]孙逊酸萱宣喧[2]全泉栓拴[3]选损[5]算蒜楦巽
k[1]官棺观{參~}[3]管馆[5]灌罐贯冠{~軍}观{寺~}
Ø[2]含{~在嘴里}[3]碗豌[6]唤换焕

in
p[1]鞭边[3]贬扁匾[4]辫辨辩[5]变[6]便{方~}
pʰ[1]篇偏编[5]骗遍片
m[2]棉绵螟[4]抿敏免勉娩悯缅闽皿[6]面
t[1]尖煎[2]甜田填[3]剪[4]颠[5]荐箭饯[6]电佃殿奠垫淀
tʰ[1]千歼迁添天签笺[3]浅践舔
n[1]黏拈年{~月}[2]年{过~}[3]撵辇捻{~紗线}[6]念验鲇
l[1]癫[2]镰廉帘连莲鲢联怜菱[3]点典楝[5]店[6]殓敛练炼链吝恋
θ[1]仙鲜先[2]钱前潜虔[3]癣洗[5]线羡[6]贱{下~}	
ʧ[1]毡沾瞻[3]展辗{碾}[4]占{~卦}[5]战佔{~領}
ɲ[1]研[2]严俨言阎原源[4]染冉
ʃ[2]缠禅[4]善膳鳝[5]扇
k[1]兼排肩艰[2]琼钳颧乾擒[3]检捡坚茧跚	[4]俭件{量词}[5]剑建键健见[6]件{文~}	
kʰ[1]谦牵轩[3]顷[5]欠芡歉劝
h[3]陕闪险显蚬衍[5]献宪
j[1]烟胭阉淹焉蔫鸳[2]盐嫌延筵炎贤然燃铅沿淫檐[3]掩兖[5]厌艳燕宴焰砚谚堰[6]现

yn
ʧ[1]专砖[5]转篆撰
ʧʰ[1]川穿[5]窜串篡
ɲ[4]软[6]愿
ʃ[1]抵熏薰欣[2]弦船悬旋纯绳循舷椽传{~达}[5]殉[6]传{~记}
k[1]捐绢娟[2]拳权[3]卷捲眷倦券
kʰ[1]圈
h[1]勋
Ø[1]冤渊[2]丸员圆玄缘元园芫袁辕援猿[4]远阮[5]怨[6]县院苑

iaŋ
p[1]帮邦[2]旁滂螃[3]榜绑谤[4]膀[6]磅镑
pʰ[4]□{歪}
m[2]亡虻忙芒茫盲{~目}[4]网[6]忘妄望
t[1]浆将{~来}[2]堂棠螳唐糖塘[3]蒋奖桨[5]葬酱将{~士}[6]荡
tʰ[1]仓苍枪汤[3]抢躺倘[5]烫趟
n[1]凼□{襠}[2]娘瓤囊穰[5]攘
l[1]当{~中}[2]良狼凉粮郎梁粱廊榔螂量{~度}[3]党挡辆档{~案}两{斤~}	[4]俩朗[5]靓当{典~}档{大排~}[6]亮浪谅晾量{数~}
θ[1]箱厢湘襄镶相{互~}丧{奔~}[2]藏墙详祥翔[3]想[4]象[5]像橡相{~貌}[6]匠
ʧ[1]庄赃桩张装妆章樟脏{不洁}[3]掌长{生~}[5]涨帐账胀仗杖障瘴壮{強~}脏{五~}[6]撞{碰上}
ʧʰ[1]疮舱窗昌菖[3]厂敞[5]畅唱倡闯创呛
ɲ[1]□{骯髒}[6]酿壤让
ʃ[1]霜孀商伤桑双[2]场床常尝裳肠长{~短}[3]赏偿饷晌享爽嗓丧{~失}[4]丈上{动词}[6]尚状壮{~族}
k[1]冈纲刚岗江缸缰僵姜肛[2]强[3]港讲蔃{根须}[4]犟[5]钢降杠
kʰ[1]康慷扛腔疆框匡筐眶羌[3]勥{免~}
ŋ[4]仰昂
h[1]糠香乡[3]响漮{粗糙難咽}[5]向项炕{烘烤}
j[1]央秧殃鸯[2]羊洋杨扬疡阳[4]养[6]样恙巷□{小母雞}

uaŋ
k[1]光胱[2]狂

ɐŋ
p[1]崩乓絣{用力拉}[2]庞房棚朋彭[3]膨[5]棒[6]傍蚌
pʰ[1]烹胮{臭~~}[4]嘭[5]胖
m[1]掹{拉，拔}[2]氓盲[3]蟒蜢[4]莽猛[5]□{硬挤}
f[1]方芳荒慌坊肪妨[2]防房{又}[3]纺仿访谎晃幌恍[5]揈{丟棄}
v[1]汪[2]横王黄簧凰皇蝗惶磺[3]枉[4]往[6]旺
t[1]增僧曾{姓}[2]腾誉藤[5]罾甑[6]邓憎
n[1]□{量詞粒}[2]能[3]□{连结}[5]□{交结在一起}
l[1]登瞪灯[2]楞棱[3]等戥[4]冷[5]凳
θ[2]层[3]□{大}[5]擤[6]赠曾{~经}
ʧ[1]争筝睁㬹{脚后跟}
ʧʰ[1]鐣{炒菜锅}撑{支~}[5]蹭牚撑{掙扎}
ʃ[1]生牲笙森甥参{人~}[3]省{節~}
k[1]羹耕庚更{三~}[3]耿梗埂哽广[5]更{~加}[6]逛
kʰ[3]垦恳[5]抗旷矿况
ŋ[1]□{用力屙屎}[3]□{用加打}[6]硬
h[1]坑亨[3]肯啃[5]□{发霉的味道}
j[2]蝇
Ø[1]□{雞嗉}[2]行恒航杭桁

eŋ
p[1]兵冰浜[2]平坪评苹萍屏瓶凭频[3]饼丙禀[5]柄秉[6]病并
pʰ[5]姘拼聘
m[2]名铭鸣明[6]命
f[1]兄
v[4]永颖
t[1]精晶睛[2]亭停廷庭蜓[3]井[6]澄定锭靛
tʰ[1]清厅青蜻汀[3]请挺艇铤[5]听
n[1]叮{~嘱}[2]凝宁泞[3]顶{山~}[5]拎
l[1]丁疔钉{名河}叮{~咬}	[2]灵铃零伶翎凌陵龄绫[3]鼎顶{动词}[4]领岭[5]订钉{动词}[6]令另
θ[1]星腥猩[2]情晴[3]醒省[4]静靖[5]性姓[6]净
ʧ[1]征侦蒸正{~月}[3]拯整[4]政[5]证症正{~确}[6]郑
ʧʰ[1]称[5]秤
ɲ[5]□{拿}
ʃ[1]声升{上~}[2]惩橙乘呈程成城诚逞塍[3]升{~斗}[4]剩[5]胜圣衅[6]承丞
k[1]京惊鲸经[2]荆[3]茎颈胫景警[5]竞竟镜境敬径劲
kʰ[1]卿钦[3]倾[5]磬
ŋ[2]吟迎仍
h[1]轻兴{~旺}[4]幸[5]庆杏兴{高~}
Ø[1]鹰婴缨樱英莺膺蝇鹦应[2]盈赢形刑型营茔荧萤莹[3]映影演[5]应{响~}

uŋ
p[1]泵[2]篷蓬鹏冯[5]放
pʰ[1]塳{尘土飞扬}[3]捧[5]碰
m[1]翁[2]蒙濛矇盟萌[3]蠓懵锰[6]梦孟
f[1]风疯枫丰峰蜂锋封[2]逢缝[3]讽[6]凤奉俸
t[1]宗棕综踪鬃[2]同铜桐筒童瞳[3]总[4]动[5]粽纵[6]洞垌栋戙{木樁}
tʰ[1]通匆葱囱聪[3]桶捅统[5]痛
n[1]侬鬞{毛发蓬松}[2]农脓浓[5]齈
l[1]聋东冬咙[2]龙珑隆窿胧笼{鸡~}[3]董懂陇[4]拢垄笼{~络}[5]冻栊{房屋单位，间}[6]弄
θ[1]鬆嵩[2]从丛崇松怂{蠢笨}[3]耸㩳{推挤}[5]送宋诵颂讼
ʧ[1]钟忠盅终供{供给}[2]穷穹[3]肿迥种{名词}[4]中{~心}[5]众仲种{动词}中{~彩}
ʧʰ[1]冲充舂衷[3]冢怂宠[5]揰铳
ʃ[1]凶汹胸匈[2]虫重{~复}	[4]重{~量}
k[1]公攻功弓蚣宫工恭躬[3]拱巩龚[4]供{~应}[5]贡汞[6]共
kʰ[3]恐孔[5]控
ŋ[4]戆{笨}
h[1]烘轰哄空{~虚}[2]弘[5]空{~闲}
j[1]壅痈雍[2]容溶蓉荣融戎绒庸茸熊雄熔榕[3]甬勇涌泳咏冗拥踊恿允搑{用力推}[6]用
Ø[2]红虹鸿洪宏[5]瓮雍

ŋ
Ø[1]唔{叹詞}[2]梧吴蜈[4]五伍午[6]吾

at
p[7a]八[8]拔
m[8]末袜抹
f[7a]法乏发伐筏[8]罚阀
v[7a]挖[8]滑猾
t[8]达	
tʰ[7a]塔塌榻遢秃沓踏{~实}擦{老}
n[7a]镊{挟取}[8]纳捺
l[7a]答搭[8]腊蜡辣痢邋
θ[7a]撒萨[8]杂
ʧ[7a]扎札[8]铡闸轧砸
ʧʰ[7a]插察獭擦{新}
ʃ[7a]杀刷卅[8]煠{久煮}
k[7a]甲钾胛[8]夹挟䇲
kʰ[7a]掐
h[7a]瞎[8]峡狭
j[7a]眨
Ø[7a]鸭押压[8]辖隘侠

uat
k[7a]刮括裌

ɐt
p[7a]笔毕[8]佛{~祖}
pʰ[7a]匹
m[8]密蜜物觅
f[7a]胐{屁股叫屎~}[8]佛{仿~}
v[8]核{果子~}
n[7a]□{捏}
θ[7a]□{不理睬}
ʧ[7a]拙
ʧʰ[7a]辑缉

uɐt
t[7a]卒龊
t[8]跌
tʰ[7a]七漆膝
l[8]立笠粒{新}
θ[7a]戌啬[8]集
ʧ[7a]汁执质吉急[8]及侄
ʧʰ[7a]出
ɲ[7a]日{箇日：今天}□{撮取}[8]入日{~历}
ʃ[7a]湿虱失[8]实室十拾
k[7a]骨蛤鸽
kʰ[7a]级吸
j[7a]一乙
Ø[8]合盒

øt
k[7b]割葛
h[7b]渴喝

it
p[7a]必鳖憋[8]别
pʰ[7a]撇
m[7a]瘪[8]灭篾
t[7a]接节疖[8]叠碟蝶谍牒秩
tʰ[8]妾切铁贴帖截窃
n[7a]捏[8]聂孽蹑
l[8]猎列烈裂劣
θ[7a]楔袭
ʧ[7a]捷哲浙折{~断}
ʧʰ[7a]撤彻
ɲ[7a]□{褶皱}[8]热业
ʃ[8]舌设摄折{~本}
k[7a]劫涩结洁杰给{供~}
h[7a]协胁歇涉
Ø[7a]页腌[8]叶

ut
p[7a]钵拨[7b]不[8]勃□{噎}
pʰ[7a]泼
m[8]沫茉
f[7a]阔
v[8]活
t[8]夺突
tʰ[7a]脱
l[8]捋
θ[7a]雪薛[8]绝

yt
l[8]率律掠
ɲ[8]月
ʃ[7a]说[8]术述秫
k[7a]厥蕨掘屈倔橘
kʰ[7a]蝎决诀缺揭竭怯
h[7a]血
j[8]阅悦越曰粤穴域役

ak
p[7a]百柏伯[8]白蔔
pʰ[7a]拍魄泊
m[8]麦脉陌墨默
f[7a]□{挥动}[8]或惑忽
v[8]握获劃镬{锅}

iak
p[7a]剥驳缚膊[7b]帛薄不
pʰ[8]博雹	
m[7b]搣{掰}[8]莫寞膜漠
t[7b]作昨[8]度{量}
tʰ[7a]雀爵鹊[7b]托讬拓铎
n[7a]□{角落叫角~}
l[8]落洛络烙略骆乐{快~}
θ[7b]索塑屑朔削硕[8]凿啄
ʧ[7b]酌着{穿~}[7b]捉桌卓琢芍灼嚼
