字	片	区	小片	方言点	声母	韵母	调值	调类	备注
几	闽中区			三明(三元话)	k	i	21	阴上	
凡	闽中区			三明(三元话)	h	ŋ	41	阳平	
凤	闽中区			三明(三元话)	h	ã	353	阳上	
凯	闽中区			三明(三元话)	kʰ	ia	21	阴上	
凱	闽中区			三明(三元话)	kʰ	ia	21	阴上	
凳	闽中区			三明(三元话)	t	ɛ̃	33	去声	
凶	闽中区			三明(三元话)	h	am	553	阴平	
击	闽中区			三明(三元话)	k	i	213	入声	
函	闽中区			三明(三元话)	h	ɔ̃	41	阳平	
凿	闽中区			三明(三元话)	ts	ɑu	353	阳上	
刀	闽中区			三明(三元话)	t	aɯ	553	阴平	
分	闽中区			三明(三元话)	h/p	uã/ŋ	553	阴平	
切	闽中区			三明(三元话)	tsʰ	ɛ	213	入声	
刊	闽中区			三明(三元话)	kʰ	ɛ̃	553	阴平	
刎	闽中区			三明(三元话)	0	uã	21	阴上	
刘	闽中区			三明(三元话)	l	iɑu	41	阳平	
则	闽中区			三明(三元话)	ts	a	213	入声	
刚	闽中区			三明(三元话)	kʰ	ɔ̃	553	阴平	刚好。
初	闽中区			三明(三元话)	tsʰ	ɑu	553	阴平	
删	闽中区			三明(三元话)	s	am	553	阴平	
別	闽中区			三明(三元话)	p	ɛ	353	阳上	
刪	闽中区			三明(三元话)	s	am	553	阴平	
刮	闽中区			三明(三元话)	k	o	213	入声	
到	闽中区			三明(三元话)	t	aɯ	33	去声	
刴	闽中区			三明(三元话)	t	ɑu	213	入声	
刷	闽中区			三明(三元话)	ʃ	yi	213	入声	
券	闽中区			三明(三元话)	k	yaiŋ	33	去声	
刻	闽中区			三明(三元话)	kʰ	ia	213	入声	
剁	闽中区			三明(三元话)	t	ɑu	213	入声	
剃	闽中区			三明(三元话)	tʰ	ɛ	33	去声	
則	闽中区			三明(三元话)	ts	a	213	入声	
削	闽中区			三明(三元话)	s	iɒ/iɯ	213	入声	文读，白读。
前	闽中区			三明(三元话)	tsʰ	aiŋ	41	阳平	
剐	闽中区			三明(三元话)	k	o	21	阴上	
剔	闽中区			三明(三元话)	tʰ	i	213	入声	
剛	闽中区			三明(三元话)	kʰ	ɔ̃	553	阴平	刚好。
剝	闽中区			三明(三元话)	p	u/aɯ	213	入声	
剧	闽中区			三明(三元话)	k	y/iɒ	353	阳上	
剩	闽中区			三明(三元话)	ʃ	iã	33	去声	
剪	闽中区			三明(三元话)	ts	ɛ̃	21	阴上	
剮	闽中区			三明(三元话)	k	o	21	阴上	
割	闽中区			三明(三元话)	k	o	213	入声	
剿	闽中区			三明(三元话)	ts	iɯ	21	阴上	
劇	闽中区			三明(三元话)	k	y/iɒ	353	阳上	
劈	闽中区			三明(三元话)	pʰ	ɛ	213	入声	
劉	闽中区			三明(三元话)	l	iɑu	41	阳平	
劍	闽中区			三明(三元话)	k	iaiŋ	33	去声	
劒	闽中区			三明(三元话)	k	iaiŋ	33	去声	
劔	闽中区			三明(三元话)	k	iaiŋ	33	去声	
劝	闽中区			三明(三元话)	kʰ	yaiŋ	33	去声	
办	闽中区			三明(三元话)	p	ɛ̃	33	去声	
加	闽中区			三明(三元话)	k	ɒ	553	阴平	
务	闽中区			三明(三元话)	0	u	33	去声	
劣	闽中区			三明(三元话)	l	ɛ	213	入声	
动	闽中区			三明(三元话)	t	ã	353	阳上	
助	闽中区			三明(三元话)	ts	ɑu	33	去声	
劫	闽中区			三明(三元话)	k	iɛ	213	入声	
励	闽中区			三明(三元话)	l	i	33	去声	
劲	闽中区			三明(三元话)	k	iã	33	去声	
劳	闽中区			三明(三元话)	l	aɯ	41	阳平	
势	闽中区			三明(三元话)	ʃ	iɛ	33	去声	
勁	闽中区			三明(三元话)	k	iã	33	去声	
勃	闽中区			三明(三元话)	p	uɛ	353	阳上	
勇	闽中区			三明(三元话)	0	yã/iam	21	阴上	
勉	闽中区			三明(三元话)	m	aiŋ	21	阴上	
務	闽中区			三明(三元话)	0	u	33	去声	
勞	闽中区			三明(三元话)	l	aɯ	41	阳平	
募	闽中区			三明(三元话)	m	u	33	去声	
勢	闽中区			三明(三元话)	ʃ	iɛ	33	去声	
勤	闽中区			三明(三元话)	k	yaiŋ/uã	41	阳平	文读，白读。
勳	闽中区			三明(三元话)	h/ʃ	uã/yaiŋ	553	阴平	
勵	闽中区			三明(三元话)	l	i	33	去声	
勸	闽中区			三明(三元话)	kʰ	yaiŋ	33	去声	
勺	闽中区			三明(三元话)	tʃʰ	iɒ	41	阳平	舀。
勿	闽中区			三明(三元话)	m	ui	353	阳上	
包	闽中区			三明(三元话)	p	ɒ	553	阴平	
匏	闽中区			三明(三元话)	p	u	41	阳平	原书作「瓠」。
化	闽中区			三明(三元话)	h	o	33	去声	
北	闽中区			三明(三元话)	p	a	213	入声	
匙	闽中区			三明(三元话)	ʃ	iɛ	41	阳平	
匠	闽中区			三明(三元话)	ts	iam	33	去声	
匡	闽中区			三明(三元话)	kʰ	iam	553	阴平	
匪	闽中区			三明(三元话)	ʃ	yi	21	阴上	
匹	闽中区			三明(三元话)	pʰ	i	213	入声	
区	闽中区			三明(三元话)	kʰ	y	553	阴平	
匾	闽中区			三明(三元话)	p	aiŋ	21	阴上	
區	闽中区			三明(三元话)	kʰ	y	553	阴平	
十	闽中区			三明(三元话)	s	ɿ	353	阳上	
升	闽中区			三明(三元话)	ʃ	iã	553	阴平	
午	闽中区			三明(三元话)	ŋ	u	21	阴上	
半	闽中区			三明(三元话)	p	ŋ	33	去声	
协	闽中区			三明(三元话)	ʃ	iɛ	353	阳上	
卑	闽中区			三明(三元话)	p	i	553	阴平	
卓	闽中区			三明(三元话)	ts	aɯ	213	入声	
協	闽中区			三明(三元话)	ʃ	iɛ	353	阳上	
卖	闽中区			三明(三元话)	m	ɛ	33	去声	
南	闽中区			三明(三元话)	l	ɔ̃	41	阳平	
卜	闽中区			三明(三元话)	p	u	213	入声	
占	闽中区			三明(三元话)	tʃ	iaiŋ	553	阴平	
卢	闽中区			三明(三元话)	l	ɑu	41	阳平	
卦	闽中区			三明(三元话)	k	o	33	去声	
印	闽中区			三明(三元话)	0	iã	33	去声	
危	闽中区			三明(三元话)	ŋ	ui	41	阳平	
即	闽中区			三明(三元话)	ts	i	213	入声	
卵	闽中区			三明(三元话)	l/ʃ	ŋ/yɛ̃	21/353	阴上/阳上	文读，白读。
卸	闽中区			三明(三元话)	s	iɒ	33	去声	
卻	闽中区			三明(三元话)	kʰ	iɯ	213	入声	
卿	闽中区			三明(三元话)	kʰ	iã	553	阴平	
厅	闽中区			三明(三元话)	tʰ	iɔ̃	553	阴平	
历	闽中区			三明(三元话)	l	iɒ	353	阳上	
厉	闽中区			三明(三元话)	l	i	33	去声	
压	闽中区			三明(三元话)	0	ɒ	213	入声	
厚	闽中区			三明(三元话)	k	ø	353	阳上	
原	闽中区			三明(三元话)	ŋ	yaiŋ	41	阳平	
厲	闽中区			三明(三元话)	l	i	33	去声	
县	闽中区			三明(三元话)	k/ʃ	ŋ/yaiŋ	41	阳平	文读，高。
参	闽中区			三明(三元话)	ʃ	ɛ̃	553	阴平	人参。
參	闽中区			三明(三元话)	ʃ	ɛ̃	553	阴平	人参。
又	闽中区			三明(三元话)	0	iɑu	33	去声	
及	闽中区			三明(三元话)	k/ŋ	i	353	阳上	
友	闽中区			三明(三元话)	0	iɑu	21	阴上	
发	闽中区			三明(三元话)	p	uɛ	213	入声	头发。
叔	闽中区			三明(三元话)	ʃ	y	213	入声	
取	闽中区			三明(三元话)	tʃʰ	y	21	阴上	
受	闽中区			三明(三元话)	ʃ	iɑu	353	阳上	
变	闽中区			三明(三元话)	p	aiŋ	33	去声	
叟	闽中区			三明(三元话)	ʃ	ø	21	阴上	
口	闽中区			三明(三元话)	kʰ	ø	21	阴上	
句	闽中区			三明(三元话)	k	ø	553	阴平	
叫	闽中区			三明(三元话)	k	iɯ	33	去声	
可	闽中区			三明(三元话)	kʰ	ɯ	21	阴上	
史	闽中区			三明(三元话)	s	ɿ	21	阴上	
司	闽中区			三明(三元话)	s	ɿ	553	阴平	
叼	闽中区			三明(三元话)	t	iɯ	553	阴平	
各	闽中区			三明(三元话)	k	ɯ	213	入声	
合	闽中区			三明(三元话)	h	ɯ	353	阳上	
吉	闽中区			三明(三元话)	k	i	213	入声	
名	闽中区			三明(三元话)	m	iɔ̃/ã	41	阳平	
吏	闽中区			三明(三元话)	l	i	33	去声	
吐	闽中区			三明(三元话)	tʰ	ɑu	21	阴上	吐出来。
吓	闽中区			三明(三元话)	ʃ	iɒ	213	入声	
君	闽中区			三明(三元话)	k	uã	553	阴平	
吝	闽中区			三明(三元话)	l	ã	33	去声	
吞	闽中区			三明(三元话)	tʰ	ŋ	553	阴平	
吠	闽中区			三明(三元话)	p	ui	33	去声	
否	闽中区			三明(三元话)	pʰ	ø	21	阴上	
吨	闽中区			三明(三元话)	t	uã	33	去声	
含	闽中区			三明(三元话)	h/k	ɔ̃	41	阳平	文读，白读。
吮	闽中区			三明(三元话)	ts	aiŋ	353	阳上	原作本字不明。
吸	闽中区			三明(三元话)	ʃ	i	213	入声	
吹	闽中区			三明(三元话)	tʃʰ	yɛ	553	阴平	
吻	闽中区			三明(三元话)	0	uã	21	阴上	
吾	闽中区			三明(三元话)	ŋ	u	553/41	阴平/阳平	单字读，原作「我」。
呂	闽中区			三明(三元话)	l	y	21	阴上	
呈	闽中区			三明(三元话)	t/tʰ	ã/iɔ̃	41	阳平	
告	闽中区			三明(三元话)	k	ɯ	33	去声	
员	闽中区			三明(三元话)	0	yaiŋ	41	阳平	
周	闽中区			三明(三元话)	tʃ	iɑu	553	阴平	
呪	闽中区			三明(三元话)	tʃ	iɑu	33	去声	
味	闽中区			三明(三元话)	0	yi	33	去声	
呼	闽中区			三明(三元话)	h	u	41	阳平	
命	闽中区			三明(三元话)	m	iɔ̃/ã	33	去声	
咸	闽中区			三明(三元话)	h	ɔ̃	41	阳平	
哀	闽中区			三明(三元话)	0	a	553	阴平	
品	闽中区			三明(三元话)	pʰ	ã	21	阴上	
响	闽中区			三明(三元话)	ʃ	iam	21	阴上	
員	闽中区			三明(三元话)	0	yaiŋ	41	阳平	
哥	闽中区			三明(三元话)	k	ɯ	553	阴平	
哲	闽中区			三明(三元话)	tʃ	iɛ	213	入声	
哺	闽中区			三明(三元话)	p	aɯ	33	去声	
唆	闽中区			三明(三元话)	s	aɯ	553	阴平	
唐	闽中区			三明(三元话)	t	am	41	阳平	
售	闽中区			三明(三元话)	ʃ	iɑu	33	去声	
唱	闽中区			三明(三元话)	tʃʰ	iam	33	去声	
商	闽中区			三明(三元话)	ʃ	iam	553	阴平	
問	闽中区			三明(三元话)	m	uã	33	去声	
啓	闽中区			三明(三元话)	kʰ	i	21	阴上	
啟	闽中区			三明(三元话)	kʰ	i	21	阴上	
啼	闽中区			三明(三元话)	tʰ	ɛ	41	阳平	
喀	闽中区			三明(三元话)	kʰ	ɒ	353	阳上	
喉	闽中区			三明(三元话)	0/h	ø	41	阳平	
喊	闽中区			三明(三元话)	h	ɔ̃	21	阴上	
喙	闽中区			三明(三元话)	tʃʰ	yi	33	去声	
喜	闽中区			三明(三元话)	ʃ	i	21	阴上	
喧	闽中区			三明(三元话)	s	aiŋ	553	阴平	
單	闽中区			三明(三元话)	t	ŋ	553	阴平	
喻	闽中区			三明(三元话)	0	y	33	去声	
嗣	闽中区			三明(三元话)	s	ɿ	33	去声	
嘉	闽中区			三明(三元话)	k	ɒ	553	阴平	
嘱	闽中区			三明(三元话)	tʃ	y	213	入声	
器	闽中区			三明(三元话)	kʰ	i	33	去声	
噸	闽中区			三明(三元话)	t	uã	33	去声	
嚇	闽中区			三明(三元话)	ʃ	iɒ	213	入声	
嚴	闽中区			三明(三元话)	ŋ	iaiŋ	41	阳平	
嚻	闽中区			三明(三元话)	ʃ	iɯ	553	阴平	
嚼	闽中区			三明(三元话)	ts	iɯ	353	阳上	
囂	闽中区			三明(三元话)	ʃ	iɯ	553	阴平	
囊	闽中区			三明(三元话)	l	am	41	阳平	
囑	闽中区			三明(三元话)	tʃ	y	213	入声	
四	闽中区			三明(三元话)	s	i	33	去声	
回	闽中区			三明(三元话)	h	ui	41	阳平	
因	闽中区			三明(三元话)	0	iã	553	阴平	
团	闽中区			三明(三元话)	tʰ	ŋ	41	阳平	
困	闽中区			三明(三元话)	kʰ	uã	33	去声	
固	闽中区			三明(三元话)	k	u	33	去声	
国	闽中区			三明(三元话)	k	ui	213	入声	
图	闽中区			三明(三元话)	t	ɑu	41	阳平	
圆	闽中区			三明(三元话)	0	yaiŋ	41	阳平	
國	闽中区			三明(三元话)	k	ui	213	入声	
圍	闽中区			三明(三元话)	0	yi	41	阳平	
園	闽中区			三明(三元话)	0	yaiŋ	41	阳平	
圖	闽中区			三明(三元话)	t	ɑu	41	阳平	
團	闽中区			三明(三元话)	tʰ	ŋ	41	阳平	
土	闽中区			三明(三元话)	tʰ	ɑu	21	阴上	
在	闽中区			三明(三元话)	ts	a	353	阳上	
圭	闽中区			三明(三元话)	k	ui	553	阴平	
场	闽中区			三明(三元话)	t	iam	41	阳平	
址	闽中区			三明(三元话)	ts	ɿ	21	阴上	
均	闽中区			三明(三元话)	k	uã	553	阴平	
坊	闽中区			三明(三元话)	p	am	553	阴平	
坎	闽中区			三明(三元话)	kʰ	ɔ̃	21	阴上	
坏	闽中区			三明(三元话)	pʰ	ɛ	553	阴平	
坐	闽中区			三明(三元话)	ts	uɛ	353	阳上	
坑	闽中区			三明(三元话)	kʰ	ɔ̃	553	阴平	
块	闽中区			三明(三元话)	kʰ	ui	33	去声	
坚	闽中区			三明(三元话)	k	iaiŋ	553	阴平	
坛	闽中区			三明(三元话)	t	ŋ	41	阳平	
坞	闽中区			三明(三元话)	0	u	553	阴平	
坟	闽中区			三明(三元话)	h	uã	41	阳平	
坤	闽中区			三明(三元话)	kʰ	uã	553	阴平	
坪	闽中区			三明(三元话)	p	iɔ̃	41	阳平	
坯	闽中区			三明(三元话)	pʰ	ɛ	553	阴平	
坳	闽中区			三明(三元话)	0	ɯ	33	去声	
坼	闽中区			三明(三元话)	tʰ	iɒ	213	入声	
垂	闽中区			三明(三元话)	s/ʃ	ui/yi	41	阳平	
垢	闽中区			三明(三元话)	k	ø	21	阴上	
垦	闽中区			三明(三元话)	kʰ	uã	21	阴上	
垻	闽中区			三明(三元话)	p	ɒ	33	去声	
埋	闽中区			三明(三元话)	m	ɛ	41	阳平	
城	闽中区			三明(三元话)	ʃ	iã	41	阳平	
域	闽中区			三明(三元话)	0	yi/y	353	阳上	
執	闽中区			三明(三元话)	ts	ɿ	213	入声	
培	闽中区			三明(三元话)	pʰ	ui	41	阳平	
基	闽中区			三明(三元话)	k	i	553	阴平	
堂	闽中区			三明(三元话)	t	am	41	阳平	
堅	闽中区			三明(三元话)	k	iaiŋ	553	阴平	
堆	闽中区			三明(三元话)	t	ui	553	阴平	
堡	闽中区			三明(三元话)	p	aɯ	21	阴上	
堪	闽中区			三明(三元话)	kʰ	ɔ̃	553	阴平	
堯	闽中区			三明(三元话)	ŋ	iɯ	41	阳平	
報	闽中区			三明(三元话)	p	aɯ	33	去声	
場	闽中区			三明(三元话)	t	iam	41	阳平	
塊	闽中区			三明(三元话)	kʰ	ui	33	去声	
塍	闽中区			三明(三元话)	tsʰ/tʃʰ	ɛ̃/iã	41	阳平	文读，田。
塔	闽中区			三明(三元话)	tʰ	ɒ	213	入声	
塗	闽中区			三明(三元话)	t/tʰ	ɑu	41	阳平	
塘	闽中区			三明(三元话)	t	am	41	阳平	
塞	闽中区			三明(三元话)	s	a	213	入声	
塢	闽中区			三明(三元话)	0	u	553	阴平	
填	闽中区			三明(三元话)	t	ɛ̃	41	阳平	
塵	闽中区			三明(三元话)	t	ã	41	阳平	
塾	闽中区			三明(三元话)	ʃ	y	353	阳上	
境	闽中区			三明(三元话)	k	iã	21	阴上	
墓	闽中区			三明(三元话)	m	u	33	去声	
墜	闽中区			三明(三元话)	t	ui	33	去声	
增	闽中区			三明(三元话)	ts	ɛ̃	553	阴平	
墟	闽中区			三明(三元话)	ʃ	y	553	阴平	
墨	闽中区			三明(三元话)	m	a	353	阳上	
墩	闽中区			三明(三元话)	t	uã	553	阴平	
墳	闽中区			三明(三元话)	h	uã	41	阳平	
墾	闽中区			三明(三元话)	kʰ	uã	21	阴上	
壁	闽中区			三明(三元话)	p	i	213	入声	
壇	闽中区			三明(三元话)	t	ŋ	41	阳平	
壓	闽中区			三明(三元话)	0	ɒ	213	入声	
壘	闽中区			三明(三元话)	l	uɛ	21	阴上	
壜	闽中区			三明(三元话)	tʰ	ɔ̃	41	阳平	
壤	闽中区			三明(三元话)	ŋ	iam	21	阴上	
士	闽中区			三明(三元话)	s	ɿ	33	去声	
壮	闽中区			三明(三元话)	ts	am	33	去声	
壯	闽中区			三明(三元话)	ts	am	33	去声	
壶	闽中区			三明(三元话)	h	u	41	阳平	
壺	闽中区			三明(三元话)	h	u	41	阳平	
壻	闽中区			三明(三元话)	s	a	33	去声	
处	闽中区			三明(三元话)	tʃʰ	y	21	阴上	相处。
备	闽中区			三明(三元话)	p	i	33	去声	
夕	闽中区			三明(三元话)	s	i	353	阳上	
外	闽中区			三明(三元话)	ŋ	o	33	去声	
多	闽中区			三明(三元话)	t	aɯ	553	阴平	
夜	闽中区			三明(三元话)	0	iɒ	33	去声	
太	闽中区			三明(三元话)	tʰ	a	33	去声	
夭	闽中区			三明(三元话)	0	iɯ	553	阴平	
央	闽中区			三明(三元话)	0	iam	553	阴平	
失	闽中区			三明(三元话)	s	ɿ	213	入声	
头	闽中区			三明(三元话)	tʰ	ø	41	阳平	
夷	闽中区			三明(三元话)	0	i	41	阳平	
夹	闽中区			三明(三元话)	k	iɛ	353/213	阳上/入声	动词，名词。
夺	闽中区			三明(三元话)	t	uɛ	353	阳上	
夾	闽中区			三明(三元话)	k	iɛ	353/213	阳上/入声	动词，名词。
奇	闽中区			三明(三元话)	k	i	41	阳平	
奉	闽中区			三明(三元话)	h	ã	353	阳上	
奋	闽中区			三明(三元话)	h	uã	353	阳上	
奏	闽中区			三明(三元话)	ts	ø	33	去声	
契	闽中区			三明(三元话)	kʰ	iɛ	33	去声	
奕	闽中区			三明(三元话)	0	i	353	阳上	
奖	闽中区			三明(三元话)	ts	iam	21	阴上	
套	闽中区			三明(三元话)	tʰ	aɯ	33	去声	
奚	闽中区			三明(三元话)	ʃ	i	41	阳平	
奪	闽中区			三明(三元话)	t	uɛ	353	阳上	
奮	闽中区			三明(三元话)	h	uã	353	阳上	
女	闽中区			三明(三元话)	ŋ	y	21	阴上	
奴	闽中区			三明(三元话)	l	ɑu	41	阳平	
好	闽中区			三明(三元话)	h	ɯ	21	阴上	
妄	闽中区			三明(三元话)	0	m	33	去声	
妇	闽中区			三明(三元话)	h/p	u	353	阳上	文读，新妇。
妖	闽中区			三明(三元话)	0	iɯ	553	阴平	
妙	闽中区			三明(三元话)	m	iɯ	33	去声	
妥	闽中区			三明(三元话)	tʰ	o	21	阴上	
妨	闽中区			三明(三元话)	h	m	41	阳平	
妬	闽中区			三明(三元话)	t	ɑu	33	去声	
妹	闽中区			三明(三元话)	m	uɛ	33	去声	
妻	闽中区			三明(三元话)	tsʰ	i	553	阴平	
妾	闽中区			三明(三元话)	tsʰ	ɛ	213	入声	
姊	闽中区			三明(三元话)	ts	i	21	阴上	
始	闽中区			三明(三元话)	s	ɿ	21	阴上	
姓	闽中区			三明(三元话)	s	iɔ̃/ã	33	去声	文读，白读。
委	闽中区			三明(三元话)	0	yi	21	阴上	
姜	闽中区			三明(三元话)	k	iam	553	阴平	
姢	闽中区			三明(三元话)	k	yaiŋ	553	阴平	
姨	闽中区			三明(三元话)	0	i	41	阳平	
姪	闽中区			三明(三元话)	t/ts	i/ɿ	353	阳上	
姬	闽中区			三明(三元话)	k	i	553	阴平	
姿	闽中区			三明(三元话)	ts	ɿ	553	阴平	
娃	闽中区			三明(三元话)	0	o	553	阴平	
娇	闽中区			三明(三元话)	k	iɯ	553	阴平	
娘	闽中区			三明(三元话)	ŋ	iam	41	阳平	
娛	闽中区			三明(三元话)	ŋ	y	41	阳平	
娟	闽中区			三明(三元话)	k	yaiŋ	553	阴平	
娠	闽中区			三明(三元话)	ʃ	iã	553	阴平	
娩	闽中区			三明(三元话)	m	aiŋ	21	阴上	
婚	闽中区			三明(三元话)	h	uã	553	阴平	
婢	闽中区			三明(三元话)	p	i	353	阳上	
婦	闽中区			三明(三元话)	h/p	u	353	阳上	文读，新妇。
婪	闽中区			三明(三元话)	l	ɔ̃	41	阳平	
婴	闽中区			三明(三元话)	0	iã	553	阴平	
媒	闽中区			三明(三元话)	m	uɛ	41	阳平	
嫁	闽中区			三明(三元话)	k	ɒ	33	去声	
嫂	闽中区			三明(三元话)	s	aɯ	21	阴上	
嫌	闽中区			三明(三元话)	ʃ	iaiŋ	41	阳平	
嫩	闽中区			三明(三元话)	l	uã	33	去声	
嬉	闽中区			三明(三元话)	kʰ/ʃ	y/i	553	阴平	单字读，玩。
嬌	闽中区			三明(三元话)	k	iɯ	553	阴平	
嬰	闽中区			三明(三元话)	0	iã	553	阴平	
嬴	闽中区			三明(三元话)	s	iɔ̃	41	阳平	引诱。
子	闽中区			三明(三元话)	ts	ɿ	21	阴上	
孔	闽中区			三明(三元话)	kʰ	ã	21	阴上	
孕	闽中区			三明(三元话)	0	iã	33	去声	
字	闽中区			三明(三元话)	ts	i/ɿ	33	去声	
存	闽中区			三明(三元话)	ts	uã	41	阳平	
孙	闽中区			三明(三元话)	s	uã	553	阴平	
孝	闽中区			三明(三元话)	h	ɒ	33	去声	
孟	闽中区			三明(三元话)	m	ɛ̃	33	去声	
季	闽中区			三明(三元话)	k	yi	33	去声	
孤	闽中区			三明(三元话)	k	u	553	阴平	
学	闽中区			三明(三元话)	h	ɒ	353	阳上	
孫	闽中区			三明(三元话)	s	uã	553	阴平	
學	闽中区			三明(三元话)	h	ɒ	353	阳上	
孼	闽中区			三明(三元话)	ŋ	iɛ	213	入声	
孽	闽中区			三明(三元话)	ŋ	iɛ	213	入声	
宅	闽中区			三明(三元话)	ts/tʃ	a/ia	213/353	入声/阳上	
宇	闽中区			三明(三元话)	0	y	21	阴上	
守	闽中区			三明(三元话)	ʃ	iɑu	21	阴上	
安	闽中区			三明(三元话)	0	ŋ	553	阴平	
完	闽中区			三明(三元话)	0	yaiŋ	41	阳平	
宗	闽中区			三明(三元话)	ts	ã	553	阴平	
官	闽中区			三明(三元话)	k	ŋ	553	阴平	
宙	闽中区			三明(三元话)	t	iɑu	353	阳上	
定	闽中区			三明(三元话)	t/tʰ	ã/iɔ̃	33	去声	文读，定钱。
宛	闽中区			三明(三元话)	0	yaiŋ	21	阴上	
宝	闽中区			三明(三元话)	p	aɯ	21	阴上	
实	闽中区			三明(三元话)	s	ɿ	353	阳上	
审	闽中区			三明(三元话)	ʃ	iã	21	阴上	
客	闽中区			三明(三元话)	kʰ	ɒ	213	入声	
宣	闽中区			三明(三元话)	s	aiŋ	553	阴平	
室	闽中区			三明(三元话)	s	ɿ	213	入声	
宪	闽中区			三明(三元话)	ʃ	yaiŋ	33	去声	
宮	闽中区			三明(三元话)	k	iam	553	阴平	
宰	闽中区			三明(三元话)	ts	a	21	阴上	
害	闽中区			三明(三元话)	h	a	33	去声	
宵	闽中区			三明(三元话)	s	iɯ	553	阴平	
家	闽中区			三明(三元话)	k	ɒ	553	阴平	
容	闽中区			三明(三元话)	0	yã/iam	41	阳平	
宽	闽中区			三明(三元话)	kʰ	ŋ	553	阴平	
宾	闽中区			三明(三元话)	p	ã	553	阴平	
宿	闽中区			三明(三元话)	s	y	213	入声	
密	闽中区			三明(三元话)	m	a/i	353	阳上	
寇	闽中区			三明(三元话)	kʰ	ø	33	去声	
富	闽中区			三明(三元话)	h	u	33	去声	
寐	闽中区			三明(三元话)	m	ui	33	去声	
寒	闽中区			三明(三元话)	h/k	ŋ	41	阳平	文读，白读。
寓	闽中区			三明(三元话)	ŋ	y	33	去声	
寝	闽中区			三明(三元话)	tsʰ	ã	21	阴上	
寡	闽中区			三明(三元话)	k	o	21	阴上	
寢	闽中区			三明(三元话)	tsʰ	ã	21	阴上	
寥	闽中区			三明(三元话)	l	iɯ	41	阳平	
實	闽中区			三明(三元话)	s	ɿ	353	阳上	
寧	闽中区			三明(三元话)	l	ã	41	阳平	
寨	闽中区			三明(三元话)	tʃ	iɛ	33	去声	
審	闽中区			三明(三元话)	ʃ	iã	21	阴上	
寫	闽中区			三明(三元话)	s	iɒ	21	阴上	
寬	闽中区			三明(三元话)	kʰ	ŋ	553	阴平	
寮	闽中区			三明(三元话)	l	iɯ	41	阳平	
寵	闽中区			三明(三元话)	tʰ	ã	21	阴上	
寶	闽中区			三明(三元话)	p	aɯ	21	阴上	
寸	闽中区			三明(三元话)	tsʰ	uã	33	去声	
对	闽中区			三明(三元话)	t	ui	33	去声	
寺	闽中区			三明(三元话)	s	ɿ	33	去声	
寻	闽中区			三明(三元话)	s	uã	41	阳平	
导	闽中区			三明(三元话)	t	aɯ	353	去声	
封	闽中区			三明(三元话)	h	ã	553	阴平	
射	闽中区			三明(三元话)	ʃ	iɒ	33	去声	
将	闽中区			三明(三元话)	ts	iam	33	去声	
將	闽中区			三明(三元话)	ts	iam	33	去声	
專	闽中区			三明(三元话)	tʃ	yaiŋ	553	阴平	
尊	闽中区			三明(三元话)	ts	uã	553	阴平	
尋	闽中区			三明(三元话)	s	uã	41	阳平	
對	闽中区			三明(三元话)	t	ui	33	去声	
導	闽中区			三明(三元话)	t	aɯ	353	去声	
小	闽中区			三明(三元话)	s	iɯ	21	阴上	
少	闽中区			三明(三元话)	ʃ	iɯ	21	阴上	多少。
尔	闽中区			三明(三元话)	ŋ	i	21	阴上	
尖	闽中区			三明(三元话)	ts	aiŋ	553	阴平	
尘	闽中区			三明(三元话)	t	ã	41	阳平	
尚	闽中区			三明(三元话)	ʃ	iam	33	去声	
尤	闽中区			三明(三元话)	0	iɑu	41	阳平	
尧	闽中区			三明(三元话)	ŋ	iɯ	41	阳平	
就	闽中区			三明(三元话)	ts	iɑu	33	去声	
尸	闽中区			三明(三元话)	s	ɿ	553	阴平	
尹	闽中区			三明(三元话)	0	iã	21	阴上	
尺	闽中区			三明(三元话)	tsʰ/tʃʰ	ɛ/iɯ	33/213	入声	单字读，工尺。
尼	闽中区			三明(三元话)	l	i	41	阳平	
尽	闽中区			三明(三元话)	ts	ã	353	阳上	
局	闽中区			三明(三元话)	k	y	353	阳上	
屁	闽中区			三明(三元话)	pʰ	ui	33	去声	
居	闽中区			三明(三元话)	k	y	553	阴平	
屋	闽中区			三明(三元话)	0	u	213	入声	
屍	闽中区			三明(三元话)	s	ɿ	553	阴平	
屎	闽中区			三明(三元话)	s	ɿ	21	阴上	
屏	闽中区			三明(三元话)	p	ã	41	阳平	
屑	闽中区			三明(三元话)	s	uɛ	213	入声	
展	闽中区			三明(三元话)	tʃ	yaiŋ	21	阴上	
屡	闽中区			三明(三元话)	l	y	21	阴上	
屢	闽中区			三明(三元话)	l	y	21	阴上	
山	闽中区			三明(三元话)	ʃ	yɛ̃	553	阴平	
岁	闽中区			三明(三元话)	s	ui	33	去声	
岂	闽中区			三明(三元话)	kʰ	i	21	阴上	
岔	闽中区			三明(三元话)	tsʰ	ɒ	553	阴平	
岡	闽中区			三明(三元话)	k	am	553	阴平	
岳	闽中区			三明(三元话)	ŋ	ɒ	353	阳上	
岸	闽中区			三明(三元话)	ŋ	ɛ̃	33	去声	
峡	闽中区			三明(三元话)	0	ɛ	353	阳上	
峽	闽中区			三明(三元话)	0	ɛ	353	阳上	
崇	闽中区			三明(三元话)	ts	ã	41	阳平	
