[55]阴平 [21]阳平 [33]阴上 [24]阳上 [35]阴去 [22]阳去 [55]上阴入 [35] 中阴入 [33]下阴入 [24] 上阳入 [22] 下阳入
＃i
p [55]蓖碑｛又pɐi55｝卑悲[21]皮脾琵枇[33]彼鄙比秕畀[24]被｛棉～｝[35]臂秘痹滗篦[22]蔽敝弊币毙箅婢被｛～动｝避备
pʰ [55]胚坯披纰[33]痞[35]屁
m [21]糜弥靡眉楣微[33]尾[24]□｛不，没有｝[22]媚寐未味沕
f [55]非飞妃[21]肥[33]匪榧痱翡[35]费肺
t [22]地
n [21]尼｛印～｝呢宜疑[24]你拟[22]腻□｛那｝
l [55]璃[21]离篱梨厘狸[24]履李里理鲤[22]厉蜊利痢吏
ɬ [55]斯厮撕施私尸司丝思诗畲[21]匙时鲥莳  [33]豕死矢屎  [24]似市恃始[35]世势四肆试[22]是氏豉示视嗜伺祀巳寺士仕侍
tʃ [55]知蜘踟支枝肢栀资姿咨脂兹滋辎之芝[21]池驰瓷糍茨迟慈磁鹚辞词祠持[33]纸只｛～有｝姊旨指子梓止趾址[35]蔗鹧制智致质｛人～｝至置志痣[22]自雉稚字牸嗣饲痔治在｛又tʃai22｝昨｛又tʃuk22｝
tʃʰ [55]眵痴嗤[21]雌[33]紫此侈耻齿[35]刺疵赐翅次
ȵ [21]儿[24]尔｛又lɯ22｝蚁耳饵[22]仪谊义议二贰
k [55]饥肌几｛茶～｝基机讥饥[21]奇骑岐歧祁鳍其棋期旗麒祈[33]己纪杞几｛～个｝[24]企倚[35]寄冀记既季[22]技妓忌
h [55]牺欺嬉熙希稀[21]移夷姨遗[33]起喜岂[24]矣已以[35]戏器弃气汽[22]易异
j  [55]爷[21]沂如
ʔ [55]医衣依[33]倚椅[35]意肄□｛熄灭｝
＃ɯ
p [24]□｛摸｝
n [24]女｛又nøy24｝
l [21]驴[24]吕稆旅缕屡[22]虑滤而尔
ɬ [55]书舒须需输[21]薯殊[33]暑鼠数｛动词｝[24]绪[35]署戍数｛～目｝[22]竖树
tʃ  [55]猪诸诛蛛株朱珠[21]徐除储厨[33]煮主[24]苎拄柱[35]著注蛀铸[22]序叙箸聚驻住
tʃʰ [55]蛆趋[21]雏[33]杵[35]处｛到～，～理｝趣
ȵ [21]鱼渔儒愚虞娱[24]语乳[22]御禦誉预豫遇寓玉｛～米｝
k [55]居车｛～马炮｝驹[21]渠柜瞿[33]举矩[24]拒距[35]个据锯句[22]巨俱具惧
kʰ [55]枢拘区驱
h [55]圩虚嘘[21]盂榆[33]许[24]雨宇禹羽[35]去｛又høy35｝ [22]芋愉愈喻裕
j [21]余馀[24]与汝
ʔ [55]于淤迂
＃u
p [21]婆蒲葡[33]补[35]布佈怖[22]部簿步埠
pʰ [55]铺｛～床｝[33]谱圃普浦脯捕甫脯辅｛～导｝[35]簸破铺｛店～｝
m [55]模｛饼～｝巫诬[21]磨[24]侮鹉母拇[22]磨暮慕募戊
f [55]夫肤敷俘孵麸[21]符扶芙无[33]府腑俯斧釜[24]武舞妇｛又fu22｝ [35]赴富副[22]付赋傅咐父腐附务负妇｛又fu24｝
t  [55]都[21]涂｛糊～。又tø21｝ [33]朵堵赌[35]剁[22]妒杜
n [55]挼[24]努[22]糯怒
l [21]螺脶卢庐[33]□｛摸｝
ɬ [33]锁[35]漱
tʃ [33]阻[24]坐[22]座｛又tʃø22｝
k [55]锅姑[33]果课[35]过
h [55]乎呼箍[21]和｛～气，～面｝禾胡糊湖蝴鬍｛八字～。又hø21｝壶[33]火伙[35]货[22]户沪
ʔ [55]窝涡污坞[35]涴恶｛可～｝
＃a
p [55]巴芭疤笆爸[21]爬琶杷耙[33]把[35]霸橘坝｛又pʰai55｝[22]罢
pʰ [33]□｛个，蔑称，多用于妇女｝[35]怕
m [55]妈[21]麻痲[24]马码[22]骂
t [55]打｛量词｝[21]驮[33]打
tʰ [55]他它
n [55]□｛～nɐŋ35：系，牵连｝[21]拿那｛地名用字｝[24]哪那｛～里｝
l [21]罗锣箩萝[24]□｛找｝[35]□｛瘟病｝
ɬ [55]沙纱卅[33]洒耍
tʃ[55]楂渣｛又ȵa55｝抓｛又ȵa55｝ [21]茶搽茬查[33]左佐诈榨乍
tʃʰ [55]叉权差搓[35]岔汊
