#i		
t	[2]组藷{原文作“薯”}薯阻[3]煮主[5]驻住注蛀铸[4]柱{文}[1]字{训读“书”，原文认为是“书”的本字}书{白}诛蛛株朱珠输{～赢}[9]拄	
d	[3]汝{“你”的本字}	
ɗ	[2]屠厨橱□{原文作“热”，认为是“暑”的本字}[3]堵赌[5]妒[4]伫{“在”的本字}[1]猪箸都{文，首～}[9]踱杜渡镀度{～假}	
n	[2]努[9]怒	
l	[2]芦虏儿尔卢芦庐鲁虏驴耳{土～其}[3]而[4]吕卤赂[1]□{把汤里的东西捞起来}[9]鹭露	
s	[2]除[5]厝{原文作“室”}[1]苏酥[9]诉漱	
k	[2]估股[3]久鼓{文}举{文}[5]固锢顾锯句故[4]舅[1]辜箍孤鸪牯枯龟旧姑{文}[9]鸬	
ɡ	[2]牛	
ŋ	[2]吾梧[3]悟	
x	[2]徒途涂图锄[5]去	
ɦ	[2]鱼胡葫狐壶蝴糊{～涂}[3]浒许{允～}[5]副{量词，一～}[4]户互护臼[1]呼乎腐{白}[9]沪	
#a		
ts	[9]砸渣乍柞	
∅	[1]亚阿{～姨}[9]鸭	
b	[9]□{下巴}	
ɓ	[3]饱[5]霸坝豹[4]罢[1]巴笆芭[9]爸	
m	[2]蟆麻[3]马{文}码{文}[1]妈	
ɸ	[2]杷琶爬[1]葩{“朵”的本字}[9]拍{“打”的本字}	
t	[4]什杂[3]洒早[5]炸[1]衫{“衣”的本字}三{白}昨[9]诈榨	
ɗ	[3]胆疸[1]担[4]踏{白}[9]搭答	
n	[2]拿[5]哪那[4]□{～有：只有，原文作“只”}	
s	[2]楂柴[3]炒[1]叉杈汊莎钗差{～不多}沙{文}纱{文}[9]插岔撒萨	
k	[2]□{抱着}[3]搅{白}敢[5]教{白}铰[4]咬[1]痂柑铰{“剪”的本字}[9]尬盖{动词，～上}	
x	[2]卡[3]巧[5]敲{动词，把东西敲出来}[4]沓{动词，把东西摞起来}叠{动词，把东西摞起来}[1]塌遢他它她骹{“足”的本字}[9]塔踏{文}	
ɦ	[9]哈	
l	[1]□{把衣服晾干}[9]拉	
#ia		
ts	[2]成{白}情[3]䭕{口味淡}[5]蔗正[4]食{吃，原文认为“吃”是“食”的本字}蚀[1]遮[9]隻{量词，一～鸡}	
dz	[2]鸦[3]雅惹[1]砑也{文}[9]丫	
∅	[2]霞赢{输～}营{军～}[4]□{动词，掀开}	
ɓ	[3]饼[5]摒{打人的动作}[1]兵[9]臂壁	
m	[2]名{～字}[1]命	
t	[2]邪斜城[3]写舍{～得}[5]赦泻[4]麝谢席[1]射声[9]锡卸	
ɗ	[2]庭[3]鼎[1]定{～数}[9]摘	
n	[3]领岭	
l	[3]俩[4]搦{原文作“掠”}	
s	[2]遐[3]请[4]勺{盛饭用的饭勺}[1]车[9]赤	
k	[2]行{～走}[3]囝[5]寄镜{白}驾[4]屐[1]惊{怕，原文认为“怕”是“惊”的本字}嘉家{文}加{文}[9]贾稼	
x	[2]骑[5]疼{训读}痛{训读}□{疼，痛}[4]徛{“站”的本字，～立}[1]听厅[9]拆{原文认为“析”是“拆”的本字}	
ɦ	[2]椰[1]兄[4]蚁瓦额{白}[9]厦	
#ua		
dz	[4]热	
∅	[3]倚碗[4]旱[1]换安{白}	
ɓ	[2]搬盘[3]粄{原文作“馃”}[5]簸半[1]般[9]拨	
m	[2]瞒麻{油～}[3]满{白}[1]披{训读}□{披}	
ɸ	[5]破{原文作文读}[4]伴[9]泼	
t	[2]蛇泉[3]纸徙{“移”的本字}[5]世{原文作“续”}散伞线[1]抓山{白}沙{白}[9]杀	
ɗ	[5]带[4]舵[1]大{～小}	
n	[4]澜{唾液}[1]烂{白}	
l	[2]骡[4]辣	
s	[3]歪{训读}[5]蔡[1]拽[9]擦	
k	[2]寒[3]寡擀赶[5]挂[4]孕{训读}[1]肝汗官棺瓜{文}[9]割	
ɡ	[3]我[1]外	
x	[5]课宽[1]夸拖潘科{白}[9]棵颗	
ɦ	[2]和鼾{打～}禾[5]炭案[4]跨祸[1]胯华铧蛙藩花{文}[9]桦	
#o		
∅	[2]行{～列}[3]影[4]学[1]蜗苛涡窝莴秧阿{～胶}央{白}荷	
b	[2]没{“无”的本字}无[3]拇[4]勿{“莫”的本字}[9]□{亲属称谓，父母的姐姐}	
ɓ	[2]婆-[3]保宝{白}[5]报[4]薄抱{白}[1]波菠玻[9]播驳	
m	[2]魔摩模膜毛{～发}[1]磨望{“看”的本字}[9]枚	
ɸ	[2]婆{文}菩[1]坡颇	
t	[3]左佐锁琐所嫂[5]索素[4]镯佐{“助”的本字}[1]疏蔬妆霜{白}装{白}[9]作做	
ɗ	[2]塘肠堂{白}长{～短}[3]倒{～下}[4]丈{白}漱[1]刀多{用在名字中}[9]剁堕惰桌	
n	[2]挪[4]两{数词}二{训读，本字“两”}贰{数词}[9]糯懦	
l	[2]罗锣箩萝浊啰[3]裸[4]落{～车}下{动词，～去}[9]乐	
s	[2]傻桌[3]楚础[5]锉错[1]搓梭唆仓舱疮初{～中}[9]座挫	
k	[3]稿[5]告钢[1]歌哥戈锅篙{“竿”的本字}缸扛[9]搁各	
ɡ	[2]鹅[1]饿	
ŋ	[2]蛾俄讹[9]卧	
x	[2]讨{白}可坷驮驼紽桃糖棠[3]妥椭[5]烫[1]蝌汤糠科{文}[9]托	
ɦ	[2]何河禾[3]好{好的}[4]贺[1]号	
#io		
ts	[3]掌少[5]酱浆{～糊，原文作“桨”}将{～士}[4]石上{～去}痒[1]蕉椒[9]酌借	
dz	[1]尿	
∅	[2]羊洋摇{白}[4]药[1]邀腰样[9]要	
b	[2]苗{白}	
ɓ	[3]錶{手～}	
ɸ	[5]票[4]鳔{白}	
t	[2]偿{赔～}□{植物分泌出来的粘液}[4]想[1]烧箱厢相{～信}[5]相{～片}像{肖～}	
ɗ	[2]场[5]钓[4]着	
n	[2]娘{白}	
l	[2]凉{白}量{测～}[3]两{量词，二～}[9]摞	
s	[2]墙[5]笑[4]象[1]枪昌{文～}[9]尺	
k	[2]茄桥[5]叫[1]轿姜-	
x	[9]抾{“捡”的本字}挈{捡}拾{原文作白读，应为训读}	
ɦ	[5]向{方～}[4]箬{“页”的本字；叶，原文作“叶”}[1]乡香{上～}	
#e		
ts	[2]者晴[3]井{白}睁{白}[5]镲{“钹”的本字}责藉籍债[4]坐截静[1]斋争[9]姐	
dz	[3]也{文}爷野[5]液腋[1]曰	
∅	[3]哑[4]下{方位词，～面}[1]下{量词，一～，一次}[9]轭	
b	[2]爬{白}[4]麦[3]马码	
ɓ	[2]耙平[3]把{～手}[4]父白[1]病[9]伯百擘破{原文作白读}	
m	[2]冥{“夜”的本字}[4]脉[1]骂[9]蜢{一种害虫}	
ɸ	[2]彭膨[5]帕[9]魄	
t	[3]舍{宿～}[5]性姓[4]社[1]生{白}甥纱{白}[9]说{白}	
ɗ	[2]茶[3]短[5]处[1]爹袋[9]压{训读}笮{压}肋{白}	
n	[5]□{动词，用力使劲}[1]奶{白}	
l	[2]螺脶{手指纹}[3]冷	
s	[3]扯且兹滋梓雌慈磁词祠辞史醒此[5]赐[4]自巳士事[1]师青[9]册仕惜卸	
k	[3]噎假{真～}[5]嫁架价假{放～}[1]更{三～半夜}家{大～}加{～减}[9]格隔戒{～烟}	
ɡ	[2]牙芽衙{“署”的本字}	
ŋ	[4]硬[1]桠	
x	[1]推{～职，辞职}[9]客	
ɦ	[2]虾[4]诺[1]夏{～天}[9]吓歇	
#ue		
∅	[1]画话划	
b	[2]梅媒煤莓脢玫霉[3]尾	
ɓ	[2]赔[5]辈背[1]飞	
m	[2]饭{“糜”本字}	
ɸ	[2]跛{“瘸”的本字}皮跛[4]被[1]靴批	
t	[5]税	
ɗ	[5]找{训读}缀{找}	
s	[5]砌{“筑”的本字}	
k	[3]果裹[5]卦过[1]瓜{白}关{～门}[9]郭	
ɡ	[4]月{白}	
x	[5]快{～速}[9]缺□{睡，原文认为“憩”是“睡”的本字}	
ɦ	[2]横[3]火伙[5]化货花{白}岁{白}[9]血	
#iu		
ts	[3]肘酒帚[5]咒[4]即就[1]周舟州洲[9]宙昼{白}	
dz	[2]邮由游尤犹[3]柔揉友有{文}[4]右釉[1]又[9]佑	
∅	[2]油[5]细{“幼”的本字}[4]酉[1]柚	
m	[9]谬	
t	[2]泅[3]守首{文}[5]秀绣兽[4]受寿授[1]梳修羞收[9]售	
ɗ	[2]绸[4]粙{“稻”的本字}	
n	[3]纽扭钮	
l	[2]硫琉馏流{文}[3]柳[9]溜	
s	[2]囚仇筹仇酬[3]鼠手丑[1]树{白}秋鳅鬚{胡～}[9]抽袖嗅	
k	[5]究救[1]鸠阄纠[9]灸	
x	[2]求球[1]丘蚯	
ɦ	[3]朽[1]休忧优悠幽	
#ui		
dz	[4]嗣裕誉乳{文}[9]芮瑞	
∅	[2]维唯违围苇纬卫黄{蛋～}[3]伟萎惟[5]□{形容词，恶心的}[4]位胃会{名词，～议}[1]威桅[9]穗	
b	[2]微[5]痱[4]未	
ɓ	[2]肥[3]本[5]沸[4]倍[1]吠杯碑卑悲婢坯□{干饭}[9]焙佩	
m	[2]危门[3]每美[1]问{白}[9]昧寐	
ɸ	[2]培陪匪榧翡[5]配废肺费屁{白}[1]坯非妃[9]沛	
t	[3]水[5]最醉诱算[4]罪赘[1]蓑虽绥追酸砖[9]遂隧坠	
ɗ	[3]回{“转”的早期训读}转{回}[5]对{～不起}碓兑顿[4]断-[9]队	
n	[3]软[4]卵{蛋，原文认为“蛋”是“卵”的本字}[9]□{从底下钻出来}	
l	[2]雷擂擂[3]儡垒蕊[4]累类[1]乱[9]泪	
s	[2]随垂锤睡[5]喙{“嘴”的本字}粹碎[1]催崔锥吹炊村[9]脆翠岁{文}	
k	[3]轨癸傀诡鬼几{～个}[5]桂贵季{～节}[4]跪柜[1]圭闺规归窥奎光{灯～}	
x	[2]槌逵葵[3]开[5]气{白}汽退蜕[1]梯开亏魁推{文}[9]愧溃	
ɦ	[2]茴园[3]毁贿萎委魏[5]悔晦慰[4]慧远{遥～}[1]灰恢挥辉盔[9]桧绘彗惠讳煨畏谓猬秽汇{词～}	
#ai		
ts	[5]再	
dz	[2]涯崖	
∅	[2]硙蔼闲[1]哀埃挨[9]隘	
b	[2]眉	
ɓ	[2]排牌摆[3]板[5]拜[4]败[1]□{形容词，坏的}	
m	[2]埋{～怨}[3]母[5]示{训读}[9]迈	
ɸ	[5]派[1]拍	
t	[2]前[3]屎驶使[5]戴{文}载再-[4]在[1]西灾栽崽知犀先{白}	
ɗ	[4]待代大{～夫}[9]贷逮[1]橂{形容词，硬的}[2]坮{“埋”的本字}埋	
n	[2]乃[4]耐[9]捺奈	
l	[2]来[4]里{内，原文作“内”，认为是“里”的本字}[9]赖癞[1]荔-	
s	[2]才财材裁豺蚕[3]采彩[5]菜[1]猜差{出～}千[9]赛寨塞{文}晒	
k	[2]个楷個{的，原文作“的”，认为是“個”的本字}[3]茧拣{“择”的本字}[5]界戒械盖[1]佳皆阶肩{原文作胛，认为是“肩”的本字}该[9]介芥疥届	
ŋ	[1]碍[9]艾	
x	[2]台苔抬宰丐凯孩亥骇[5]态太概溉慨[1]胎筛[9]泰	
ɦ	[2]谐[3]海[5]爱[4]害[9]瞎辖	
#uai		
dz	[5]锐	
s	[2]喘[5]帅[1]衰[9]率{～领}	
k	[2]悬{“高”的本字}[3]拐[5]怪[1]乖县	
x	[5]块快{～乐}[9]刽	
ɦ	[2]淮怀槐汇{～款}[1]坏	
#oi		
∅	[2]鞋[3]矮[4]解{会，学～，原文作“会”}窄	
b	[3]买[1]卖	
ɓ	[9]八贝	
m	[1]妹	
t	[2]齐[3]洗[5]小{～学，训读“细”}细{小，～学}[4]誓[1]多{～少，训读}□{多，～少}[9]雪	
ɗ	[2]题蹄[3]底[4]递[1]低第	
l	[2]黎[4]笠[1]例	
k	[3]解改[1]街鸡	
x	[2]提[5]契替[1]溪	
ɦ	[4]蟹	
#au		
∅	[4]后[1]欧鸥瓯沤殴呕沤乌{“黑”的本字}芋{白}[9]坳奥懊坳[2]湖[3]袄	
ɓ	[2]袍[3]补斧釜褒堡宝{文}[5]布[4]瀑曝暴爆[1]步{白}埠包胞苞雹菢胞抱[9]鲍	
m	[2]摸茅矛谋毛{文}[3]亩牡卯某[5]帽茂[4]舞冒貌[9]贸耗{白}[1]墓	
ɸ	[2]刨扶否[5]铺{文}泡炮[4]簿[1]剖[9]跑{文}	
t	[2]捣蚤枣皂骚搔艘搜飕[3]祖走{“跑”的本字}[5]扫奏嗽[4]造[1]租遭糟邹馊	
ɗ	[2]祷导涛[3]肚岛抖陡[5]斗[4]道兜[1]叨豆度{温～}都{～是}[9]盗悼逗痘	
n	[2]奴[3]脑恼[5]闹	
l	[2]炉捞劳痨牢唠涝劳刘留榴流{白}楼[3]缕屡搂耧篓陋[4]姥老[1]路漏	
s	[2]曹槽巢吵愁[3]草[5]醋燥缲骤凑骤[1]粗躁燥操糙臊抄钞初{农历～一}[9]澡藻	
k	[2]搞苟猴糊{白}高{文}[3]古九韭狗鼓{白}[5]雇到构[4]够厚[1]膏羔糕犒勾沟媾姑{白}[9]垢购	
ɡ	[2]吴蜈[1]误	
ŋ	[2]熬藕偶[4]五午傲伍{白}	
x	[2]塗{“土”的本字}掏逃陶淘萄讨{文}头投[3]苦考烤拷口叩许{姓氏“许”}[5]吐兔哭{哭，原文作“号”，认为是“哭”的本字}库裤套透[1]滔敲偷抠头{“首”的本字}[9]酷靠浩寇扣	
ɦ	[2]豪毫壕侯喉瘊[3]虎郝凹[5]好{爱～}[4]雨{下～}[1]候[9]耗{文}	
#iau		
ts	[1]朝{～阳}昭招召韶绍邵焦噍醮樵[3]鸟[5]罩照[4]赵兆	
dz	[2]铙饶桡肴淆谣遥姚尧侥舀鹞摇{文}[3]爪挠笊扰晓[5]跃耀[9]绕	
∅	[5]要{重～}[1]嚣妖吆要{～求}	
ɓ	[3]表[1]膘标彪	
m	[2]描苗{文}[3]藐秒杳[4]妙[9]庙	
ɸ	[1]飘漂瓢鳔{文}	
t	[5]数[4]屑肇[1]梢捎筲鞘稍悄俏鞘消宵霄硝销逍萧箫[9]掉	
ɗ	[2]条[5]吊[4]调{～查}[1]刁貂雕	
n	[5]皱{原文作训读}绉{训读}[1]猫[9]渺□{细，原文作“细”，认为是“小”的本字}	
l	[2]燎聊僚嘹辽撩鹩疗瞭镣廖[3]了{～结}[1]料	
s	[2]嘲潮朝{～代}[5]臭[9]少{～年}[1]超	
k	[2]矫饺乔侨荞[3]搅{文}绞缴侥[5]较[1]教{文}铰交狡郊茭胶骄娇浇[9]窖	
x	[2]调{空～}[5]窍[4]翘柱[1]挑[9]跳	
ɦ	[5]孝[4]校效[1]□{动词，搅拌}[9]酵笑	
#am		
∅	[3]泔[5]暗{“晚”的本字}[1]庵	
t	[3]斩[5]蘸[4]錾站[1]三{文}	
ɗ	[2]□{形容词，湿的}[4]淡[1]耽担{～心}	
n	[2]男南[3]腩[5]玩{训读}□{玩}	
l	[2]蓝篮[3]览揽榄缆[9]滥舰	
s	[2]惭搀潜[3]惨[1]参{～加}	
k	[2]含-[3]感[5]监鉴[1]甘泔[9]鑫	
ŋ	[2]癌	
x	[2]潭谭谈痰[5]探勘坎[1]贪堪龛	
ɦ	[2]函衔含{文}[5]喊[4]犯撼憾[1]蚶憨酣[9]范	
#iam		
ts	[5]占[4]暂渐[1]沾瞻毡尖针斟	
dz	[3]染冉[1]炎焰掩{文}	
∅	[2]盐[5]厌[4]焱{“闪”的本字}陷[1]淹阉腌[3]掩-[9]艳	
t	[3]陕[1]杉	
ɗ	[2]甜[3]点[5]店[4]垫[1]砧	
n	[1]念[2]跟{～着}[9]拈捻拈{“捏”的本字}	
l	[2]廉镰帘[4]敛殓[1]□{量词，一～，一片柚子}	
s	[1]签纤[9]忏歼	
k	[2]咸[3]减检[5]剑{刀～}[4]俭[9]剑{用在名字中}	
ŋ	[2]严俨[4]验[9]酽	
x	[2]嵌钳[5]欠[1]添谦兼[9]歉	
ɦ	[2]嫌[3]险[1]□{尿骚味儿}	
#om		
n	[4]□{形容词，软的}	
s	[4]□{动词，把食物放进火锅里面涮几下再拿出来}	
k	[4]□{形容厌烦了}	
x	[5]□{动词，用罩子把东西罩住}[4]□{动词，按}	
∅	[4]□{动词，把食物一口吃掉}	
#iom		
ts	[3]枕寝[5]浸[1]侵	
dz	[2]阎淫[9]壬任赁	
∅	[3]饮[1]音阴荫	
ɸ	[3]品	
t	[3]审婶沈[4]甚[1]心[2]森	
l	[2]林淋临	
s	[2]沉寻[1]深	
k	[3]锦[5]禁[4]妗[1]金今	
ŋ	[2]檐吟	
x	[2]琴禽擒[1]襟钦	
#ien		
ts	[3]展践诊疹振震[5]颤荐进晋[4]战贱阵尽贱[1]珍臻真津[9]溅	
dz	[2]然燃涎焉延筵沿仁[3]忍[1]认[9]刃韧	
∅	[2]铅寅[3]引蚓演[5]印[1]蔫殷烟胭鸳渊恩因姻[9]燕堰咽	
b	[2]袁猿	
ɓ	[3]贬扁匾[5]变[4]辨辩辫便{方～}[1]编槟宾殡鬓[9]汴	
m	[2]绵棉眠闽民冥螟[3]免勉娩缅悯敏抿[1]面{“脸”的本字}面{文，～子}	
ɸ	[2]贫频[5]遍骗片[1]蝙篇偏	
t	[2]臣晨辰娠神[3]癣[5]慎信[4]善鳝肾[1]仙身申伸辛新薪先{～生}[9]膳羡讯迅	
ɗ	[2]藤[3]典腆臀[5]奠镇[4]殿[1]掂颠癫[9]电	
n	[3]撵言[1]研[9]谚	
l	[2]连鲢怜莲邻鳞磷联{文}[4]练炼[9]恋吝	
s	[2]缠蝉禅尘陈[3]浅[5]秤趁称{～重}衬{～托}[1]迁亲千鲜{文}	
k	[3]卷倦券紧仅[5]犍建键健腱眷谨[4]件近[1]坚捐鹃绢根巾斤筋跟{高～鞋}肩今菌{文}	
ŋ	[2]银	
x	[2]填权拳犬勤芹[3]遣恳垦啃肯[5]劝[4]如{白}[1]轻天{用在名字中}	
ɦ	[2]贤弦舷玄悬眩[3]显[5]宪献[4]现[1]掀衍轩喧楦欣焮[9]衅	
#un		
dz	[2]匀耘[3]允[4]润运熨闰[1]韵	
∅	[3]隐稳[1]温瘟	
b	[2]文纹闻蚊[3]吻刎[4]未问	
ɓ	[2]喷[3]本[4]笨[1]分{～开}	
m	[1]闷	
ɸ	[2]盆坟[5]粪[4]奋愤份[1]奔锛吩芬纷	
t	[2]船沌遁屯饨肫纯醇鹑荀旬循巡殉[3]损笋榫准[5]蒜舜[4]顺[1]尊遵撙孙逊阵[9]俊骏浚	
ɗ	[2]豚唇[5]盾[1]钝堆敦囤[9]顿	
n	[2]暖[3]忍{白}[1]闰[9]嫩	
l	[2]轮伦仑[4]论	
s	[2]秦存[3]耻{应为训读}忖蠢{原文作丑，认为是“蠢”的本字}[5]寸[1]春[9]衬	
k	[2]裙[3]滚[5]棍[4]窘郡[1]均钧君军	
x	[2]群[5]困{肚子饿}[1]吞昆坤[9]菌困	
ɦ	[2]痕魂馄云[3]粉浑混[5]驯训[4]恨[1]分{～数}昏婚荤熏勋晕	
#an		
∅	[5]按晏宴[1]鹌安鞍	
b	[3]挽[1]万	
ɓ	[3]贩扳版扳[4]扮瓣办叛[2]便{～宜}[1]班斑颁	
m	[2]蛮[3]满[1]慢[9]漫幔曼蔓馒	
ɸ	[2]帆凡烦[3]反返[9]泛盼	
t	[3]㾪{“瘦”的本字}产[5]攒赞栈[1]簪珊删山{文}[9]疝	
ɗ	[3]掸等{～待}[5]诞[4]旦但弹{子～}[1]丹单{孤～}钉{～子}	
n	[2]难{～题}[3]咱	
l	[2]兰拦栏零{白}[5]懒[9]烂{文}	
s	[2]馋谗蟾塍{“田”的本字}[3]残盏铲[1]餐[9]灿	
k	[3]橄简柬[5]谏涧[1]尴艰间[9]秆干{～活}	
ŋ	[3]眼[4]岸雁	
x	[2]坛檀毯坦弹{～跳}[3]侃[5]叹趁{“赚”的本字}[1]坍滩摊瘫刊牵{“携”的本字}	
ɦ	[2]韩翰寒{文}[3]罕[4]限[9]汉	
#uan		
dz	[2]缓完丸员缘原源元辕援圆{文}[3]远{永～}[4]院愿	
∅	[2]矾[3]宛婉腕惋[5]怨[4]患[1]剜豌弯湾冤[9]皖	
ɓ	[4]拌	
ɸ	[2]繁攀焚[5]判[9]绊	
t	[2]旋{“转”的本字}[3]纂选[4]撰传{～记}[1]专宣[9]钻	
ɗ	[4]段[1]端[9]锻缎断{文}	
l	[2]銮鸾联[9]乱	
s	[2]拴栓全传{～说}[1]川[9]窜篡涮	
k	[3]管馆[5]贯灌罐惯[1]观关{姓氏“关”}鳏[9]冠	
ŋ	[2]阮顽	
x	[2]团[3]款[1]圈[9]渴	
ɦ	[2]桓还{～钱}环[1]翻番欢[9]焕幻宦唤	
#aŋ		
∅	[2]昂红[1]翁{家～，丈夫的父亲}	
b	[2]亡忘[4]望	
ɓ	[2]房冯[3]榜榜膀[5]放[4]傍棒傍蚌[1]崩绷封帮邦[9]谤	
m	[2]盲虻忙芒茫[3]蠓{“蚊”的本字}莽蟒[4]网[1]梦[9]妄	
ɸ	[2]滂旁螃庞肪妨防[3]坊纺仿访[1]方蜂芳{“香”的本字}[9]胖	
t	[2]丛[4]藏{西～}赃[5]葬丧粽送宋[1]髻{训读“鬃”}鬃松	
ɗ	[2]铜同{白}筒{白}[3]党[5]挡[4]重{轻～}[1]当{～时}铛裆东{白}冬{白}[9]荡	
n	[2]侬{“人”的本字}脓[3]囊	
l	[2]郎廊狼榔螂笼聋[3]朗[1]□{诓骗别人}[9]浪	
s	[2]藏{捉迷～}[3]嗓[5]倡畅唱倡创[1]苍菖昌{～胜}	
k	[3]港[1]钢冈岗刚纲肛工功[9]杠	
ŋ	[3]愚{白}	
x	[2]唐螳堂{白}虫[3]倘躺桶敞[5]抗[4]动[1]康慷空{～白}洞{白}[9]趟坑炕	
ɦ	[2]行{银～}航[4]项[1]夯[9]巷杭	
#iaŋ		
ts	[3]长{成～}种{～子}肿[5]种{～树}将{～士}[1]张章樟盅舂将{～来}浆{豆～}钟[9]丈涨帐账胀杖仗奖蒋匠障瘴	
dz	[2]阳杨扬疡烊{文}[3]养氧痒{文}[4]让[9]酿壤攘	
∅	[5]映[9]烊{白}恙[1]殃鸯央{文}	
t	[2]详祥翔常尝裳偿[3]赏[4]向{姓氏“向”}[1]湘镶商伤双[9]尚橡	
ɗ	[2]重{“层”的本字}[4]谁{[底侬]的合音}	
n	[1]孃[2]娘{文}[9]□{动词，把东西捅进某处或从某处勾出来}	
l	[2]良粱龙{白}[4]谅量{数～}[9]亮辆	
s	[3]厂敞[5]像{相～}[1]穿{训读}	
k	[2]穷虹{普通话读音[ʨiaŋ⁵¹]}[5]降{投～}[9]降{～落}[1]疆僵礓江豇羌弓{白}姜{姓氏“姜”}	
ŋ	[3]仰	
x	[2]强[5]勥{形容词，厉害的}[1]腔窗筐	
ɦ	[3]还{～有}享响饷[1]胸香{文}	
#uaŋ		
∅	[2]簧蟥皇蝗隍凰王黄{姓氏“黄”}[3]枉往[4]旺[9]汪	
t	[5]壮爽[4]状[1]桑庄装{文}桩孀霜{文}[9]撞	
s	[4]闩[1]椿[9]串闯	
k	[3]广[1]胱光{文}[9]逛	
x	[2]狂[5]扩旷况矿[1]匡眶[9]框	
ɦ	[3]恍晃幌谎[1]荒慌风{白}	
#eŋ		
ts	[3]整井{文}睁{文}[5]证症政[4]净赠郑[1]贞侦增憎曾{姓氏“曾”}僧蒸征精晶甑[9]靖	
dz	[2]仍蝇盈赢{文}[3]颖[4]□{动词，把衣服上的灰尘等脏东西抖下来}	
∅	[3]影[5]杏应{答～}[1]鹰莺樱鹦英婴缨应{～该}	
ɓ	[2]禀秉[3]丙柄[5]迸并[1]冰	
m	[2]明名{文}[3]皿鸣铭	
ɸ	[2]苹屏坪评萍瓶平{文}[5]聘	
t	[2]承丞拯[3]省[5]圣[4]盛胜剩[1]生{文}升牲笙腥猩	
ɗ	[2]亭[3]等{～于}顶[5]凳瞪[4]澄邓订锭[1]登灯丁疔[9]定{文}淀靛	
n	[2]能宁{安～}[4]佞[9]拎宁{～愿}	
l	[2]陵凌菱绫灵铃伶零{文}[3]龄翎[4]令{口～}[9]令{～人激动}楞拎	
s	[2]曾{～经}惩橙成{文}呈程诚逞绳[5]乘[4]蹭[1]称{～呼}筝撑清蜻擎青[9]□{动词，单脚跳}	
k	[2]耿[3]哽埂梗景警境[5]敬更{～加}[1]庚羹耕京荆惊鲸经[9]劲茎颈竟竞劲镜{文}径	
ŋ	[2]凝[3]迎	
x	[2]腾誊停廷蜓倾顷琼[3]艇挺[5]庆磬[1]亨哼汀卿熥	
ɦ	[2]行{～为}形型刑[4]幸[1]兴馨	
#oŋ		
∅	[3]拥[1]翁瓮壅痈臃	
ɓ	[4]□{泥土}	
m	[2]萌氓盟蒙虻[1]懵[9]猛孟	
